sgRNA,Gene,DLD1-Cont2_P10.13.initial,DLD1-Cont2_P10.13.final
TDRD7_tudor9631007_E1_3297.18,TDRD7,432,209
ONECUT3_E2_177.2,ONECUT3,2742,1524
CBL_2721.345,CBL,2864,3011
ARID1A_E11_210.8,ARID1A,1594,1309
RNPEPL1_2178.15,RNPEPL1,2716,1972
LONRF3_2280.293,LONRF3,2100,1618
TRIM41_1893.287,TRIM41,1574,1439
ASB12_957.95,ASB12,1820,1164
NEURL1_1725.148,NEURL1,572,261
ARAF_PKc_E11_177.9,ARAF,1176,1124
ZNF691_E4_573.30,ZNF691,338,239
EPHA1_PKc_E12_186.1,EPHA1,1028,623
CLK4_PKc_E4_40,CLK4,1276,887
SOX18_E1_109.5,SOX18,454,245
PRMT1_e6_143.14,PRMT1,1742,1030
CASP7_912.98,CASP7,1250,829
STK16_PKc_E3_220.26,STK16,1850,1161
FBXO5_1206.38,FBXO5,1864,695
TRIM25_1893.300,TRIM25,484,245
KAT2B_BD_e18_190.14,KAT2B,4622,2833
ICK_PKc_E6_80.2,ICK,1050,346
ZBTB2_E3_639.81,ZBTB2,2056,2122
ZNF696_E3_651.32,ZNF696,1888,1467
FOS_E3_75.6,FOS,1094,587
DEAF1_E5_140.11,DEAF1,1304,638
DCAF11_1641.111,DCAF11,868,662
MEX3D_2001.235,MEX3D,506,395
TTK_PKc_E19_177.8,TTK,1214,691
KLHL4_BTB172279_E1_2163.33,KLHL4,2384,1823
RFPL3_954.8,RFPL3,4138,2965
PARL_102.3,PARL,2478,1883
NR2C1_E5_180.5,NR2C1,3376,2514
NR2C2_E7_38.0,NR2C2,2396,1375
CREBBP_e29_162.10,CREBBP,2216,2491
MORC3_CW408446_E1_2820.64,MORC3,972,518
ZNF287_E6_1158.81,ZNF287,1532,956
ACVR1B_PKc_E6_168.13,ACVR1B,3494,3347
PAK1_PKc_E12_100,PAK1,924,486
TRIM60_1416.4,TRIM60,1104,645
USP1_2358.113,USP1,2318,1418
SETD6_e5_121.11,SETD6,1656,1058
TRIM24_BD_e19_86.0,TRIM24,1690,1258
SPIN4_Spinlin119167_E1_750.35,SPIN4,1182,811
IVNS1ABP_BTB22126_E1_1929.161,IVNS1ABP,1702,1508
THAP11_E1_234.7,THAP11,946,632
PRRX2_E2_123.8,PRRX2,1026,746
FOSL2_E3_75.7,FOSL2,380,117
PLAU_1296.59,PLAU,3320,3446
NR4A1_E4_130.16,NR4A1,1140,352
POU2F3_E9_63.5,POU2F3,3810,3133
ZNF205_E7_582.73,ZNF205,908,1035
CASP12_1026.63,CASP12,2844,2489
BIRC6_14574.771,BIRC6,1658,927
TRIM11_1407.280,TRIM11,1464,1074
JARID2_E8_182.2,JARID2,3152,1799
ZNF34_E6_1071.32,ZNF34,3626,3365
BRCA1_5592.82,BRCA1,2018,1038
AK2_PKc_E6_159.16,AK2,1894,679
SP6_E2_162.6,SP6,2326,2536
INPP5E_1935.143,INPP5E,1862,1526
TYRO3_PKc_E14_93.6,TYRO3,1620,953
ING2_Phd_E2_605.48,ING2,1308,687
DLX1_E2_129.4,DLX1,336,166
TULP1_E15_113.1,TULP1,414,152
FBXO40_14,FBXO40,2530,1918
JADE2_Phd_E7_93.12,JADE2,1526,1301
TRIM15_1398.30,TRIM15,1016,694
TULP2_E10_115.16,TULP2,2344,1562
ARID3A_E5_184.11,ARID3A,3374,2393
PA2G4_1185.111,PA2G4,1494,561
EIF2AK2_PKc_E14_129.3,EIF2AK2,1478,1055
ADAMTS15_2853.1,ADAMTS15,1976,1250
BIRC7_897.172,BIRC7,3726,2604
TPSAB1_828.165,TPSAB1,2972,2209
DTX3L_2223.130,DTX3L,1542,904
NFATC4_E4_141.9,NFATC4,1124,819
ACVR1C_PKc_E9_102.6,ACVR1C,2328,1563
RNF17_tudor419526_E1_4872.317,RNF17,2216,1612
OTUB2_705.8,OTUB2,3820,3362
SREBF2_E5_103.7,SREBF2,4004,2045
HECTD3_2586.244,HECTD3,2436,1505
ZBTB17_E10_88.1,ZBTB17,4066,3249
FBXL5_2076.111,FBXL5,2182,1833
TRIM36_2187.190,TRIM36,1416,788
ZBTB47_E2_162.0,ZBTB47,2130,1455
ZNF574_E2_1602.17,ZNF574,2232,1151
MORC1_CW481530_E1_2955.174,MORC1,1152,567
CREB3L3_E6_92.8,CREB3L3,1316,552
ATOH1_E1_177.15,ATOH1,1614,1481
MAP3K6_PKc_E20_135.17,MAP3K6,408,198
TET3_e9_138.0,TET3,1012,642
HECTD2_2343.82,HECTD2,1160,724
UBR2_5268.156,UBR2,1846,1392
LHX1_E3_135.11,LHX1,1862,1314
MARCH9_1041.59,MARCH9,1568,1593
DDIT3_E4_192.13,DDIT3,1548,1055
KLHL3_BTB40147_E1_1764.18,KLHL3,2100,1533
MEIS3_E9_88.1,MEIS3,1224,697
ASB2_1908.214,ASB2,818,478
FEV_E3_249.21,FEV,2374,2201
ASB1_1008.153,ASB1,944,563
FBXO22_1212.3,FBXO22,1808,1933
PRSS1_744.5,PRSS1,3502,3196
SMAD9_E2_372.25,SMAD9,1564,1042
BATF3_E2_90.4,BATF3,1584,1060
MEOX1_E2_129.9,MEOX1,2370,1367
PRPF8_7008.376,PRPF8,2072,1364
L3MBTL3_MBT345439_E1_2343.205,L3MBTL3,1958,1453
KMT2D_Phd5_E16_134.6,KMT2D,1016,804
USP17L3_1593.27,USP17L3,1284,840
KDM4C_tudor935990_E1_3171.187,KDM4C,996,675
TRIM6-TRIM34_2529.273,TRIM6-TRIM34,982,707
TRIM6_1551.188,TRIM6,982,707
MYOD1_E1_171.20,MYOD1,530,269
ETV5_E11_108.2,ETV5,5792,3229
CLK3_PKc_E5_67.7,CLK3,1754,1007
MSL3_Chromo_E2_83.3,MSL3,3248,1837
ADAMTS12_4785.642,ADAMTS12,2370,2487
KCTD6_BTB14102_E1_714.4,KCTD6,544,307
PHF20_Phd_E14_87.5,PHF20,1666,834
HLF_E4_177.23,HLF,1478,858
ZNF546_E7_1833.147,ZNF546,1778,1063
RNF217_1629.158,RNF217,1310,835
ZNF100_E5_1155.37,ZNF100,3012,1417
MARCH7_2001.65,MARCH7,1244,925
ZBTB46_E5_96.1,ZBTB46,1652,1144
HMX3_E2_174.0,HMX3,2060,1335
KDM7A_Phd_E1_80.4,KDM7A,2034,1453
TEAD4_E6_129.5,TEAD4,538,493
SP140L_E12_143.13,SP140L,410,303
SOX12_E1_216.12,SOX12,842,521
PINK1_PKc_E4_183.23,PINK1,1904,1897
CYHR1_2,CYHR1,1948,1508
CREB5_E9_138.14,CREB5,460,305
HOXD1_E2_168.10,HOXD1,1642,1337
FOXA3_E2_234.24,FOXA3,1516,842
ZNF124_E4_582.28,ZNF124,1944,1440
BARD1_2277.117,BARD1,3058,1993
ZBTB17_E12_121.14,ZBTB17,1452,1133
USP15_174.1,USP15,1880,1286
MAST3_PKc_E17_102.5,MAST3,632,392
STK32B_PKc_E2_45.2,STK32B,2794,1800
TFDP3_E1_249.32,TFDP3,1608,1105
KDM1B_e14_117.3,KDM1B,1102,978
ZBTB14_BTB26132_E1_1350.6,ZBTB14,1020,483
ASB9_885.28,ASB9,894,639
ZFP41_E2_237.18,ZFP41,2024,2272
JMJD1C_e21_131.4,JMJD1C,2508,1606
TOX3_E5_144.3,TOX3,3120,2221
TRIM25_1893.146,TRIM25,2032,1143
TULP4_4632.58,TULP4,1720,1025
ZFP14_E5_1077.69,ZFP14,3024,1973
KLK5_882.28,KLK5,1672,997
MAP4K4_PKc_E3_57,MAP4K4,1168,669
USP33_2829.197,USP33,2790,2107
NEUROD2_E2_393.47,NEUROD2,342,93
TRIM58_1461.46,TRIM58,1044,721
PRSS50_1158.45,PRSS50,1104,754
PRPF19_1515.202,PRPF19,778,663
FBXL21_1305.22,FBXL21,3164,2570
ZNF684_E5_660.47,ZNF684,2020,1563
DCLK3_PKc_E3_133.3,DCLK3,1092,486
AIRE_E6_81.9,AIRE,1160,728
TXK_PKc_E12_65,TXK,1394,343
UBE2M_552.40,UBE2M,1260,1339
RERE_Bah102307_E1_4701.952,RERE,1058,783
MEF2D_E3_180.7,MEF2D,464,358
USP35_3057.347,USP35,1506,1126
TEK_PKc_E20_41,TEK,998,591
PEX10_1041.137,PEX10,4222,3331
PIM1_PKc_E2_81,PIM1,982,653
STK33_PKc_E6_105,STK33,2488,2220
ELF5_E7_73.3,ELF5,1454,897
MMP19_918.153,MMP19,1950,1124
CBX6_Chromo_E1_42.3,CBX6,880,816
TBL1Y_4,TBL1Y,3572,3045
VAX1_E3_123.10,VAX1,2400,2120
ZNF296_E3_543.117,ZNF296,1412,962
WSB1_1266.110,WSB1,2452,1410
TAOK1_PKc_E3_72.1,TAOK1,2168,1039
BRAP_1779.26,BRAP,580,288
BHLHA9_E1_180.23,BHLHA9,352,200
UCHL5_990.67,UCHL5,3322,2103
SFMBT2_MBT384477_E1_2685.313,SFMBT2,930,647
PHOX2B_E2_135.13,PHOX2B,1244,1436
WNK3_PKc_E3_173.12,WNK3,1200,708
SMAD6_E2_340.35,SMAD6,796,376
ZBTB42_E1_159.5,ZBTB42,542,349
ZNF814_E3_1911.118,ZNF814,2896,2140
H2AFY_Macro178364_E1_1119.65,H2AFY,2244,1186
EN2_E2_180.20,EN2,958,553
ZNF792_E4_750.23,ZNF792,1600,1084
ANAPC11_591.10,ANAPC11,1148,412
BRD9_BD_e5_145.9,BRD9,1376,801
ZSWIM2_1902.109,ZSWIM2,1272,908
VDR_E3_101.2,VDR,2252,1342
TDRD1_tudor9941040_E1_3570.13,TDRD1,2186,1483
BRPF1_PWWP10891204_E1_3663.321,BRPF1,1940,1588
TMPRSS2_1590.166,TMPRSS2,1636,1258
PHF20L1_tudor90135_E1_858.18,PHF20L1,974,378
TRIM17_1434.277,TRIM17,1544,1212
ETV2_E7_141.10,ETV2,1736,1000
ANAPC2_2469.253,ANAPC2,1274,932
HIVEP2_E6_155.16,HIVEP2,1756,1189
CDKL3_PKc_E3_195.2,CDKL3,1550,793
PSIP1_PWWP387_E1_1593.121,PSIP1,1046,300
UQCRC2_1362.26,UQCRC2,1582,865
USP6_174.8,USP6,5240,3911
CSNK2A2_PKc_E5_60.2,CSNK2A2,1098,713
DMTF1_SANT2_E13_175.7,DMTF1,1280,836
CAPN5_1923.283,CAPN5,1444,956
FER_PKc_E14_27,FER,848,498
KLHL40_BTB23128_E1_1866.12,KLHL40,1752,1216
MYCL_E2_165.25,MYCL,2446,2179
THAP3_E2_190.6,THAP3,1772,1791
SETDB2_E7_183.9,SETDB2,5518,4112
HES6_E2_87.1,HES6,930,773
E2F2_E3_194.0,E2F2,5038,3538
GLI3_E13_78.5,GLI3,1498,1071
ARNTL2__158.8,ARNTL2,1072,997
ATG4C_1377.83,ATG4C,1808,816
ZNF33B_E4_1407.99,ZNF33B,1772,862
NR4A1_E3_84.6,NR4A1,1208,1311
KLF5_E4_78.6,KLF5,2814,2117
CHD6_Chromo_E7_59.2,CHD6,1704,1323
RNF151_738.6,RNF151,1996,1044
MAP3K10_PKc_E1_391.74,MAP3K10,1168,602
EP300_e29_162.9,EP300,2464,1131
ZBTB38_E8_2331.85,ZBTB38,2376,1746
PHF20_tudor90135_E1_3039.23,PHF20,2432,1134
CDC16_1863.17,CDC16,1162,651
L3MBTL2_MBT294390_E1_2118.295,L3MBTL2,598,367
FBXW8_1,FBXW8,1204,852
RAF1_PKc_E14_119.3,RAF1,1716,1435
SUV39H2_e5_130.6,SUV39H2,2148,1709
DNMT3B_ADD431550_E1_2562.29,DNMT3B,1334,776
DCLK2_PKc_E13_78.2,DCLK2,760,517
ZNF77_E4_834.90,ZNF77,2684,1740
ZNF501_E3_582.28,ZNF501,2524,1360
ZNF668_E2_410.38,ZNF668,798,636
IRF2BP1_1755.175,IRF2BP1,860,806
MTA3_SANT_E10_87.0,MTA3,1322,433
CXXC1_Phd_E2_41.0,CXXC1,248,158
KBTBD6_BTB53168_E1_2025.21,KBTBD6,2286,1725
TRIM33_Phd_E15_104.1,TRIM33,3290,2882
PAX2_E3_198.10,PAX2,406,308
INPP5E_1935.277,INPP5E,2300,1326
POU6F2_E11_174.6,POU6F2,2740,2123
FOXF2_E1_234.3,FOXF2,872,584
BARD1_2277.13,BARD1,3050,1720
KDM4B_ePhd_E18_109.8,KDM4B,1204,1106
TRIM24_Phd_E15_104.8,TRIM24,3120,1575
XPNPEP2_72.11,XPNPEP2,2698,2342
ADAM7_2265.187,ADAM7,2162,1286
RNF214_2112.134,RNF214,2286,1948
TRAF2_1506.70,TRAF2,2210,1218
MTOR_PKc_E47_136.1,MTOR,680,387
SETD5_e9_105.1,SETD5,1242,672
KCTD19_BTB1872_E1_2781.5,KCTD19,2180,984
RC3H1_3405.420,RC3H1,168,33
CBLC_1425.109,CBLC,2096,1224
FBXW7_2124.53,FBXW7,2048,1364
CHD9_H_e18_50.2,CHD9,3038,2355
SFMBT2_MBT156256_E1_2685.37,SFMBT2,1546,820
WNK3_PKc_E5_158.6,WNK3,954,686
NEUROG3_E2_180.9,NEUROG3,1802,1586
MBD2_MBD_E2_100.7,MBD2,1588,1025
ADAMTS19_3624.377,ADAMTS19,4338,3234
ALX4_E2_135.4,ALX4,2308,1748
RNF13_1146.46,RNF13,3492,2358
HABP2_1683.113,HABP2,1620,1500
ZNF219_E4_63.2,ZNF219,1614,767
ADAM7_2265.34,ADAM7,2118,1668
DCAF6_2856.143,DCAF6,2590,1393
RNF19A_2517.39,RNF19A,768,367
ZFAT_E7_233.9,ZFAT,1492,1055
WDSUB1_1155.101,WDSUB1,1780,1298
UBE2W_576.41,UBE2W,2184,1244
PRDM15_E25_120.12,PRDM15,1426,781
USP44_2139.56,USP44,2390,1787
PEX2_918.47,PEX2,726,563
TAL1_E6_177.23,TAL1,2034,1123
L3MBTL1_MBT277374_E1_2523.376,L3MBTL1,1014,615
IRX4_E6_180.1,IRX4,1848,1459
SBK2_PKc_E3_203.22,SBK2,1172,878
UBE4B_3909.170,UBE4B,744,599
SENP5_2268.132,SENP5,2094,1159
ADRBK2_PKc_E12_95.1,ADRBK2,1958,1282
TRRAP_PKc_E68_218.2,TRRAP,1518,1049
AZU1_756.1,AZU1,2258,1643
ZNF8_E4_699.41,ZNF8,2062,1504
RNF213_15624.877,RNF213,3764,3024
MBD3_MBD1_E2_127.15,MBD3,1008,447
ZNF121_Ex_993.78,ZNF121,3486,2550
IBTK_BTB761871_E1_4062.126,IBTK,2226,1255
GSX2_E2_174.3,GSX2,2826,2334
USP13_2592.89,USP13,2010,1067
ULK1_PKc_E4_33,ULK1,2272,1521
ZFP90_E5_1260.103,ZFP90,3800,3850
TDRD7_tudor517559_E1_3297.243,TDRD7,2456,1447
ARIH1_1674.153,ARIH1,5418,3231
KCND3_BTB42131_E1_1968.298,KCND3,932,959
TRIM32_1962.293,TRIM32,2298,1018
DAPK1_PKc_E6_49.3,DAPK1,1260,732
ZBTB25_BTB14114_E1_1308,ZBTB25,1016,895
WSB2_1266.61,WSB2,906,702
MYCBP2_14037.1034,MYCBP2,1094,681
ZSCAN9_E5_327.3,ZSCAN9,1660,903
ZBTB7B_BTB58178_E1_1722.353,ZBTB7B,552,230
ZBTB44_BTB21128_E1_1362.126,ZBTB44,1286,899
HDAC2_e8_109.3,HDAC2,2356,1586
NRL_E3_210.35,NRL,2030,1143
STK26_PKc_E3_219.1,STK26,1722,817
FOXN1_E5_97.4,FOXN1,2694,1625
ADRBK2_PKc_E8_92.2,ADRBK2,1150,1085
DCAF10_1680.104,DCAF10,1192,722
PATZ1_BTB30159_E1_2064.49,PATZ1,1192,802
OLIG2_E2_174.12,OLIG2,588,376
MID1_2004.230,MID1,984,568
ADAMTS19_3624.383,ADAMTS19,5126,4160
ANPEP_2904.111,ANPEP,2416,2178
ZNF229_E6_1239.52,ZNF229,3664,3414
KCTD3_BTB20112_E1_2448.1,KCTD3,2110,1477
SOX14_E1_216.18,SOX14,3196,2614
ZBTB38_BTB23122_E1_3588.395,ZBTB38,1998,1450
ZNF536_E2_1738.45,ZNF536,958,659
ZNF692_E11_47.2,ZNF692,2060,1656
TERF2_SANT_E10_144.13,TERF2,254,139
SP5_E2_162.6,SP5,1020,532
NEURL1_1725.38,NEURL1,2030,1319
CDC16_1863.102,CDC16,2606,1961
ZMYND11_Phd_E4_132.2,ZMYND11,548,264
DCAF12L1_1392.213,DCAF12L1,1320,558
SHPRH_5052.264,SHPRH,2684,2480
KALRN_PKc_E59_139.1,KALRN,638,446
HOXB5_E2_177.28,HOXB5,624,427
SIX5_E1_156.8,SIX5,664,430
FBXL2_1272.19,FBXL2,2372,1407
ZNF568_E7_1170.71,ZNF568,3372,1875
TRIM64C_1353.0,TRIM64C,2464,2202
QPCT_1086.113,QPCT,878,416
CLK2_PKc_E7_167.4,CLK2,2534,2320
ZNF831_E1_144.14,ZNF831,1156,893
RNF31_2766.156,RNF31,3060,2846
BAZ1B_Phd_E15_113.5,BAZ1B,1220,876
CUX1_E23_155.16,CUX1,3346,2377
FBXW2_1365.89,FBXW2,2014,1472
NEK11_PKc_E4_166.8,NEK11,1574,999
CDK13_PKc_E4_94.2,CDK13,1986,1056
ITCH_2712.212,ITCH,1170,745
FBXO16_843.72,FBXO16,566,366
ZBTB44_E4_69.3,ZBTB44,1042,578
FBXO17_864.144,FBXO17,498,248
JARID2_E17_108.2,JARID2,2780,1364
BACH2_E8_126.5,BACH2,1376,694
CEBPZ_E4_184.5,CEBPZ,1688,1085
PIAS2_E9_129.3,PIAS2,1308,996
DCAF1_8,DCAF1,2066,1274
PRSS58_726.6,PRSS58,1716,1107
TSSK6_PKc_E1_771.109,TSSK6,1858,1015
PARL_98.13,PARL,2964,2249
STYK1_PKc_E9_41.1,STYK1,1374,787
MAP2K2_PKc_E3_147.4,MAP2K2,3110,3195
MXI1_E4_115.5,MXI1,998,673
MKRN2_1251.108,MKRN2,1084,962
BRDT_BD2_e7_129.2,BRDT,3198,2984
ZBTB8B_BTB14122_E1_1488.16,ZBTB8B,1120,892
DDB1_3423.443,DDB1,1748,1099
RNF114_687.14,RNF114,1022,913
ASB6_1266.39,ASB6,914,771
KLHL3_BTB40147_E1_1764.11,KLHL3,1282,782
DPEP2_1461.174,DPEP2,2176,999
USP16_2472.25,USP16,2454,1055
SOX13_E13_107.1,SOX13,2764,1237
SNAI2_E2_238.20,SNAI2,2240,1856
DPYS_190.12,DPYS,1910,1492
ADNP_E6_126.1,ADNP,3334,1893
DCAF12_1362.49,DCAF12,4444,2519
KLHL12_BTB23130_E1_1707.208,KLHL12,2388,1153
CECR2_BD_e12_92.7,CECR2,2028,1384
SYVN1_1854.350,SYVN1,3120,1899
SP8_E2_162.6,SP8,1740,1117
PDZRN3_3201.6,PDZRN3,1124,777
ZNF684_E5_660.52,ZNF684,2880,1368
OTUD7A_2781.473,OTUD7A,1256,696
KDM2A_3489.478,KDM2A,3160,2330
EPHB1_PKc_E14_150.11,EPHB1,1498,1221
LONP2_2559.69,LONP2,1986,1743
USP31_258.1,USP31,1432,832
ZNF737_E4_1161.49,ZNF737,1874,815
FYN_PKc_E11_77.4,FYN,2406,1496
RPS6KA2_PKc2_E16_159.19,RPS6KA2,990,390
FBXO30_9,FBXO30,2256,1207
SATB2_E11_177.26,SATB2,2330,1014
TMEM129_1089.29,TMEM129,1384,912
ZBTB46_BTB21126_E1_1770.29,ZBTB46,414,281
TPSAB1_828.16,TPSAB1,4606,2237
MYOG_E1_177.25,MYOG,3246,2268
NACC2_BTB20120_E1_1764.16,NACC2,530,334
SMAD1_E2_372.19,SMAD1,1234,725
USP17L7_1593.174,USP17L7,2022,1644
ST18_E20_63.3,ST18,584,444
ATF1_E7_155.0,ATF1,1508,698
FOXA2_E2_234.6,FOXA2,908,628
FOXD4L6_E1_234.30,FOXD4L6,2348,1646
ZNF391_E3_807.45,ZNF391,5702,4139
ZBTB49_E7_162.9,ZBTB49,1272,807
RUNX1_E4_129.4,RUNX1,1404,1183
SETD6_e5_121.2,SETD6,1674,1022
MIS18BP1_SANT_E12_112.10,MIS18BP1,1138,734
ING4_Phd_E7_62.9,ING4,3094,1992
ENPEP_2874.26,ENPEP,6442,5111
USP35_3057.38,USP35,2078,1452
CAPN6_1926.57,CAPN6,2442,871
HOXA10_E2_177.12,HOXA10,2026,1327
ZEB1_E7_1811.69,ZEB1,3602,2195
RNF17_tudor731776_E1_4872.79,RNF17,1416,842
ZNF705A_E5_483.0,ZNF705A,3990,2314
C9orf3_2460.87,C9orf3,1408,666
BAZ2B_Phd_E34_144.1,BAZ2B,1634,950
LMTK2_PKc_E8_85.7,LMTK2,1888,989
MEX3C_1980.177,MEX3C,1532,1554
RAB40AL_837.12,RAB40AL,1024,781
TBX2_E3_147.13,TBX2,618,501
KBTBD4_BTB62156_E1_1605.207,KBTBD4,1632,1321
GSK3B_PKc_E6_107.2,GSK3B,1762,1108
PNCK_PKc_E6_124.8,PNCK,1632,874
PLAU_1296.98,PLAU,1636,1458
TRIM32_1962.3,TRIM32,1668,1035
USP54_83.1,USP54,3040,2555
SMAD2_E4_190.0,SMAD2,1060,535
ZFP69_E6_666.27,ZFP69,2086,1265
TRAF7_4,TRAF7,834,507
TBX6_E3_86.9,TBX6,972,662
KDM2A_12,KDM2A,2996,1340
ZNF527_E5_831.4,ZNF527,7108,4985
TDRD10_tudor200315_E1_1101.64,TDRD10,1920,1229
MTF1_E3_215.8,MTF1,2732,1969
BIRC8_711.49,BIRC8,1774,1027
RNF17_tudor419526_E1_4872.318,RNF17,804,532
IRF1_E4_152.8,IRF1,2102,2418
HSF1_E2_109.1,HSF1,2160,1641
KDM5B_Phd1_E8_138.2,KDM5B,2606,1714
FBXL2_1272.30,FBXL2,1924,2846
CASP9_801.99,CASP9,2352,1519
PCGF2_1035.2,PCGF2,1310,969
ARID5A_E5_98.0,ARID5A,1984,1780
FLT1_PKc_E19_114.1,FLT1,1438,798
UBE2H_552.6,UBE2H,1568,1133
CPVL_1431.7,CPVL,2072,1668
GUCY2F_PKc_E11_150.7,GUCY2F,1262,819
FBXW5_1701.252,FBXW5,1598,1159
ASB8_867.50,ASB8,1062,837
ZNF564_E4_1317.122,ZNF564,4992,2934
HUWE1_13125.846,HUWE1,1272,738
DCUN1D3_915.52,DCUN1D3,1516,841
ZSCAN5A_E5_327.21,ZSCAN5A,1816,1094
HOXB5_E2_177.4,HOXB5,828,806
TRPM6_PKc_E36_206.12,TRPM6,1180,1153
PBRM1_Bah9571049_E1_4749.114,PBRM1,1684,1202
SP100_E22_143.6,SP100,816,691
HDAC2_e7_93.1,HDAC2,2822,1882
SUV420H1_e9_105.1,SUV420H1,1142,800
TRIM50_1464.319,TRIM50,1022,730
ERBB3_PKc_E18_75.4,ERBB3,608,339
MAST3_PKc_E12_41.1,MAST3,2386,1669
CBLB_2949.45,CBLB,2156,1916
YES1_PKc_E9_77.4,YES1,652,505
TDRD6_tudor541585_E1_6291.173,TDRD6,1708,1235
ZNF737_E4_1161.81,ZNF737,2586,1522
CREM_E8_130.1,CREM,1408,882
STK11_PKc_E2_84.3,STK11,832,777
SOX11_E1_216.25,SOX11,986,772
TEAD2_E2_109.8,TEAD2,1768,804
DAPK3_PKc_E8_43,DAPK3,1760,993
DLX1_E3_42.0,DLX1,3746,2660
ZBED3_E3_162.23,ZBED3,1108,465
KCTD2_BTB74164_E1_792.124,KCTD2,496,291
CSNK2A1_PKc_E10_102.7,CSNK2A1,1344,553
OTX1_E4_135.11,OTX1,5206,4266
ZNF142_E10_335.15,ZNF142,2010,1193
CSNK1G2_PKc_E6_235.22,CSNK1G2,348,257
TBL1XR1_9,TBL1XR1,1074,735
JAK3_PKc2_E19_190.1,JAK3,1060,994
RNF7_342.15,RNF7,1458,968
SIX6_E1_147.5,SIX6,3028,2328
RNF130_1260.136,RNF130,252,156
SETDB1_e22_45.0,SETDB1,1526,1526
HMX2_E2_174.0,HMX2,1552,1404
PYGO2_Phd_E3_162.1,PYGO2,1656,1164
POU2F2_E11_108.7,POU2F2,860,496
ARID4B_tudor58113_E1_3939.12,ARID4B,1312,753
ZSCAN5B_E4_327.42,ZSCAN5B,742,648
PRPF19_1515.217,PRPF19,1524,1295
ATOH8_E1_78.3,ATOH8,1452,888
SENP8_639.5,SENP8,1836,1190
ZNF836_E5_2079.103,ZNF836,1870,740
ELF1_E8_61.4,ELF1,1722,1107
SNAI1_E3_133.17,SNAI1,1394,1118
BCL6_E7_31.0,BCL6,1844,917
OBSCN_PKc_E89_173.14,OBSCN,1412,1044
ASB6_1266.64,ASB6,868,951
UBE2J2_828.122,UBE2J2,2296,1288
FER_PKc_E18_155.1,FER,1400,535
ZBTB34_BTB22122_E1_1503.196,ZBTB34,2202,1717
KDM4C_tudor879933_E1_3171.153,KDM4C,2752,1434
ZNF628_E3_1746.168,ZNF628,1194,1134
FBXL7_1476.46,FBXL7,3518,2306
CASP2_939.48,CASP2,3150,1954
AURKC_PKc_E7_156.13,AURKC,1460,994
PIK3R4_PKc_E4_93,PIK3R4,1076,547
ZHX2_E3_1239.114,ZHX2,2786,3211
HOPX_E4_42.2,HOPX,1726,1014
USP18_1119.35,USP18,2428,2122
ATF6B_E10_162.8,ATF6B,860,684
TRIM16_1695.245,TRIM16,1404,884
SYVN1_1854.335,SYVN1,1132,739
SYVN1_1854.56,SYVN1,2254,1766
KMT2B_CXXC_E6_131.12,KMT2B,2142,1322
MUSK_PKc_E15_647.33,MUSK,1464,996
ZPR1_E12_87.6,ZPR1,2416,1818
POU2F2_E11_108.5,POU2F2,844,561
MYB_SANT_E3_72.1,MYB,1520,911
DCAF6_2856.25,DCAF6,2028,1316
ZNF543_E4_1020.69,ZNF543,646,419
MTF2_tudor4595_E1_1782.1,MTF2,1312,535
MEX3C_1980.175,MEX3C,1382,866
TDRD6_tudor10371080_E1_6291.465,TDRD6,2744,1497
TRIM10_1446.251,TRIM10,1780,1551
NPAS2_E3_149.10,NPAS2,810,630
RNF144A_879.14,RNF144A,2236,1248
DPP7_1479.303,DPP7,1910,1890
ZNF268_E6_1749.94,ZNF268,3768,2698
GAN_BTB20125_E1_1794,GAN,1734,1306
TDRD1_tudor545592_E1_3570.208,TDRD1,2536,1603
NKX3_2_E2_177.9,NKX3,1838,1243
KCTD1_BTB40132_E1_798.8,KCTD1,3810,2817
FLI1_E9_252.11,FLI1,716,516
METAP1_1161.86,METAP1,2944,2048
RIPK3_PKc_E5_47,RIPK3,1014,676
TSSK1B_PKc_E1_789.71,TSSK1B,1180,705
CHEK1_PKc_E7_105.1,CHEK1,1392,846
GATA5_E3_135.6,GATA5,474,317
RPS6KA1_PKc_E3_42,RPS6KA1,734,442
CDH1_2649.158,CDH1,1194,954
SMAD7_E3_436.40,SMAD7,896,633
RNF44_1299.73,RNF44,1366,976
RPS6KA5_PKc2_E13_171.6,RPS6KA5,3184,2700
ZNF658_E5_2301.220,ZNF658,2386,1558
ZRANB1_130.0,ZRANB1,2746,1675
RIPK1_PKc_E5_150.8,RIPK1,1274,818
USP9X_7713.443,USP9X,1960,1035
TDRD6_tudor821866_E1_6291.489,TDRD6,2160,1140
KLHL41_BTB23130_E1_1821.157,KLHL41,1568,1075
REST_E3_84.0,REST,1228,664
KLHL11_BTB85200_E1_2127.55,KLHL11,1274,699
PRSS27_873.134,PRSS27,2818,1771
MAPK12_PKc_E6_48.2,MAPK12,520,438
HECTD4_12855.1441,HECTD4,2894,2340
RAX2_E2_135.14,RAX2,1268,699
KDM5C_e12_163.18,KDM5C,3442,1762
BMPR1B_PKc_E7_187.11,BMPR1B,1342,841
KMT2D_e51_74.1,KMT2D,2598,2408
HOXD8_E2_177.16,HOXD8,1112,907
FERD3L_E1_171.16,FERD3L,1026,540
FOSL1_E3_63.6,FOSL1,2786,3127
