sgRNA,Gene,HCT116-Ts3.initial,HCT116-Ts3.final
TRAF4_1413.200,TRAF4,427,506
LONRF3_2280.260,LONRF3,974,1474
SP110_E13_88.3,SP110,2982,4027
RNF24_510.46,RNF24,2044,1443
FOXK2_E4_138.15,FOXK2,1220,1116
TRIM55_1647.201,TRIM55,598,517
ATG4B_1182.54,ATG4B,1653,1583
MARCH5_837.5,43529,723,643
ZNF16_E4_1479.95,ZNF16,2232,2054
RNF4_573.27,RNF4,1023,312
MYCN_E3_180.17,MYCN,1008,1692
HERC2_14505.1213,HERC2,911,605
ZNF740_E6_119.4,ZNF740,3444,2296
JAK1_PKc_E16_136.9,JAK1,2289,1826
ZFP30_E6_1074.67,ZFP30,1552,1993
ARID4B_Chromo_E18_85.0,ARID4B,827,581
ECT2L_2715.101,ECT2L,1176,1015
HEY1_E3_84.4,HEY1,1319,1627
USP17L4_1593.41,USP17L4,1511,1926
DCAF6_2856.115,DCAF6,1107,1262
ADAMTS20_5733.515,ADAMTS20,1664,1594
ZNF597_E4_630.15,ZNF597,2004,1905
PGC_948.15,PGC,935,908
THOP1_2070.108,THOP1,1130,723
NFIA_E8_179.16,NFIA,951,1076
TRIM66_Phd_E15_113.9,TRIM66,879,853
ZNF253_E4_828.53,ZNF253,1696,2012
ZNF493_E4_1086.21,ZNF493,647,816
SETD5_e10_118.2,SETD5,1505,624
OTX1_E4_135.1,OTX1,1693,1075
TRIM38_1398.55,TRIM38,671,792
KLF10_E4_69.7,KLF10,2439,1102
PIAS2_E9_129.8,PIAS2,3471,3446
PIAS2_1866.123,PIAS2,3471,3446
BPTF_Phd2_E27_106.5,BPTF,2561,529
KBTBD8_BTB39147_E1_1806.9,KBTBD8,1317,2535
SOX4_E1_216.14,SOX4,1131,1399
ZNF248_E6_1053.84,ZNF248,935,1095
ZNF468_E4_750.53,ZNF468,1381,1168
ZNF586_E3_495.35,ZNF586,1037,1484
CHD6_D_e13_177.11,CHD6,1705,1899
TRIM8_1656.5,TRIM8,1747,685
ZNF500_E6_330.37,ZNF500,718,417
FBXW8_1797.232,FBXW8,431,295
PPARA_E6_139.3,PPARA,2811,3466
HIC2_E3_507.32,HIC2,2454,2118
FBXL12_981.10,FBXL12,436,292
MYBL2_E3_72.2,MYBL2,2243,2499
MYBL2_SANT_E3_72.2,MYBL2,2243,2499
ZNF134_E3_1116.59,ZNF134,1400,1463
JOSD1_609.29,JOSD1,1511,2095
CMA1_744.57,CMA1,814,597
E2F6_E3_194.9,E2F6,1994,1364
SNAI3_E3_44.3,SNAI3,1233,604
TRIM71_2607.389,TRIM71,2397,2814
RNF26_1302.115,RNF26,848,1252
ADAMTS5_2793.112,ADAMTS5,687,741
ZBTB14_E4_387.3,ZBTB14,1346,1043
BMPR1A_PKc_E11_176.4,BMPR1A,1161,935
ASCL3_E2_162.5,ASCL3,1288,1197
USP49_1923.8,USP49,1197,1544
MMP12_1413.24,MMP12,1115,1142
BNC2_E6_147.4,BNC2,1019,1424
GATA3_E5_126.15,GATA3,1343,1019
UBE2G1_513.28,UBE2G1,1256,1749
SUV420H1_e9_105.5,SUV420H1,1391,1055
SNAI3_E3_44.0,SNAI3,1264,1586
ZNF454_E5_1011.25,ZNF454,2266,3525
CUL9_7554.703,CUL9,725,705
STUB1_696.45,STUB1,2292,1474
ZFX_E10_1119.45,ZFX,1586,1130
EZH1_e20_85.2,EZH1,1319,1021
ZNF311_E7_1152.54,ZNF311,551,499
RAB40AL_837.11,RAB40AL,1119,923
RBBP6_5379.26,RBBP6,2505,484
HDAC10_e10_90.12,HDAC10,725,679
TET1_CXXC585624_E1_6411.588,TET1,1302,1738
RAB40A_834.56,RAB40A,1208,1047
FXR1_Agenet59115_E1_1866.17,FXR1,1417,1419
USP48_3108.28,USP48,1313,1303
TRIM33_3384.80,TRIM33,1124,885
ZNF716_E4_825.57,ZNF716,1623,2238
TBX18_E4_172.20,TBX18,1775,2089
STK35_PKc_E2_292.47,STK35,721,405
UBE2W_576.38,UBE2W,653,523
KMT2A_Phd1_E11_105.3,KMT2A,331,381
SIRT6_e5_96.1,SIRT6,1546,1132
TGIF2_E2_138.4,TGIF2,1961,1797
ZNF484_E4_1164.25,ZNF484,329,382
TEAD1_E11_141.10,TEAD1,1887,2048
PRCP_1554.97,PRCP,1609,1543
DTL_2193.216,DTL,850,777
PHOX2A_E2_135.2,PHOX2A,1286,1160
ZNF827_E3_173.8,ZNF827,658,731
IKZF4_E5_131.19,IKZF4,1493,1261
RNF17_4872.145,RNF17,1226,760
ZNF576_E3_69.1,ZNF576,1345,1428
BRD8_BD_e17_77.2,BRD8,2363,1616
RNF166_714.36,RNF166,315,193
CTSB_1020.61,CTSB,1453,1584
ZNF709_E4_1422.113,ZNF709,1464,1406
DMTF1_E12_110.8,DMTF1,1557,1410
DMTF1_SANT_E12_110.8,DMTF1,1557,1410
TMPRSS11B_1251.63,TMPRSS11B,1633,1061
RNF182_744.3,RNF182,1517,1410
CUL3_2325.154,CUL3,751,641
ADAM30_2373.67,ADAM30,2159,1354
IKZF3_E5_168.18,IKZF3,1840,1760
ACE2_2418.74,ACE2,1170,1487
FOXO6_E1_153.2,FOXO6,1355,1626
UBE2D3_6,UBE2D3,1403,312
NFIA_E10_92.8,NFIA,1211,1518
ERBB2_PKc_E21_156.2,ERBB2,386,244
HECW2_4719.545,HECW2,942,644
UBOX5_1626.119,UBOX5,1236,1124
ZFP91_E10_47.0,ZFP91,1659,710
PRDM2_E8_69.2,PRDM2,2006,2923
ZBTB44_E5_47.1,ZBTB44,1318,958
ZNF446_E7_69.2,ZNF446,2517,2111
ZNF446_E7_69.2,ZNF446,2517,817
ZNF446_E7_69.2,ZNF446,659,2111
ZNF446_E7_69.2,ZNF446,659,817
HOXD13_E2_171.3,HOXD13,2180,2313
CREBL2_E2_141.5,CREBL2,1763,1703
XPNPEP1_61.3,XPNPEP1,2348,1460
USP26_2742.105,USP26,1704,2509
CAMKK2_PKc_E3_36,CAMKK2,1049,989
TRIM16_1695.36,TRIM16,1453,1082
JMJD7_e3_254.41,JMJD7,2651,2128
HOXD13_E2_171.8,HOXD13,2552,3349
TBX15_E4_172.0,TBX15,1951,1981
neg56,neg56,6493,7760
CHD7_Chromo_E8_115.1,CHD7,614,573
NFIX_E9_148.27,NFIX,1677,1624
LCOR_E8_132.9,LCOR,2191,2244
ZNF665_E4_1497.90,ZNF665,2422,2426
CAPN7_2442.6,CAPN7,787,812
RNFT1_1308.37,RNFT1,1558,1983
CDK3_PKc_E2_116.4,CDK3,927,532
SOCS7_1746.193,SOCS7,1154,1106
NCOR1_E17_63.3,NCOR1,3582,2683
NCOR1_SANT2_E17_63.3,NCOR1,3582,2683
ASB7_957.69,ASB7,1826,1613
TCF20_ePhd_E1_543.89,TCF20,722,717
FBXL16_5,FBXL16,732,554
LZTR1_BTB433573_E1_2523.3,LZTR1,667,327
FBXO40_4,FBXO40,1297,1129
UBE2R2_717.62,UBE2R2,1027,542
SOX6_E13_109.8,SOX6,2357,1358
CDK11A_PKc_E15_122.4,CDK11A,497,536
STYK1_PKc_E10_97.1,STYK1,469,433
TMPRSS9_3180.94,TMPRSS9,764,636
PDZRN4_3111.311,PDZRN4,1101,965
ZFX_E10_1119.46,ZFX,837,1018
SPSB1_822.17,SPSB1,645,654
BNC2_E6_176.7,BNC2,1305,1398
ZNF141_E4_666.28,ZNF141,2416,3241
BRAP_1779.131,BRAP,2207,1258
TRIM68_1458.3,TRIM68,1480,1394
ZNF302_E6_495.31,ZNF302,1701,2383
TLL2_3048.433,TLL2,1862,1517
CTRB1_792.75,CTRB1,1208,682
IRAK3_PKc_E9_199.15,IRAK3,559,199
ZNF682_E4_750.52,ZNF682,781,1140
USP11_2892.397,USP11,2109,1699
ZNF101_E4_495.3,ZNF101,1051,1141
ZBTB26_BTB23123_E1_1326.117,ZBTB26,236,258
CUL3_2325.76,CUL3,662,434
ZNF322_E5_246.18,ZNF322,1101,514
INSM1_E1_675.1,INSM1,303,185
RPS6KA5_PKc2_E15_160.1,RPS6KA5,695,662
NFYA_E9_66.5,NFYA,4263,526
RXRG_E4_180.7,RXRG,887,733
WDSUB1_1431.53,WDSUB1,998,1387
SP7_E3_168.7,SP7,596,451
PRDM8_e8_135.12,PRDM8,1940,2586
RNF5_1,RNF5,1400,1291
POU5F1B_E1_174.15,POU5F1B,1844,1873
HIF1AN_e2_251.26,HIF1AN,1671,830
UBE3C_3252.166,UBE3C,553,403
RNF138_738.50,RNF138,899,1066
FBXO21_1887.124,FBXO21,987,798
VAX2_E2_129.4,VAX2,1387,1409
HES3_E2_81.0,HES3,1878,1353
FBXL19_2085.249,FBXL19,384,111
TBX4_E3_120.5,TBX4,1801,1392
RSPRY1_354.50,RSPRY1,503,599
ZNF223_E5_498.17,ZNF223,2097,1730
SPIN3_Spinlin210254_E1_777.51,SPIN3,698,920
KLHL15_BTB32128_E1_1815.12,KLHL15,443,657
CTSA_1497.68,CTSA,1271,1593
MTA1_E11_54.2,MTA1,2727,1949
MTA1_SANT_E11_57.2,MTA1,2727,1949
WSB2_1266.188,WSB2,134,101
UBR2_5268.339,UBR2,1332,1560
TMPRSS15_3060.157,TMPRSS15,916,884
IRX2_E2_177.1,IRX2,2033,2352
BRPF1_Phd_E3_186.10,BRPF1,2558,2177
UBTF_E10_142.10,UBTF,1630,600
PARP14_Macro801977_E1_5406.399,PARP14,614,505
ZNF781_E4_303.16,ZNF781,2828,3400
MARCH9_1041.58,43533,1041,1021
FBXO46_1812.171,FBXO46,1354,1426
FBXO15_4,FBXO15,2300,2803
USP7_3309.63,USP7,1235,437
FOXD4L6_E1_234.32,FOXD4L6,2769,241
FBXL13_2208.128,FBXL13,879,978
ZNF496_E9_339.25,ZNF496,2230,1584
TMPRSS6_2436.229,TMPRSS6,830,1362
ATAD2_BD_e22_197.4,ATAD2,657,515
UBE2J1_957.15,UBE2J1,1416,999
ZNF408_E5_753.114,ZNF408,1175,1028
CTSD_1239.215,CTSD,2728,2840
USP31_52.0,USP31,2041,1247
ASB13_837.31,ASB13,1924,1692
TNFAIP1_BTB30120_E1_951.137,TNFAIP1,516,402
TRIM6_1551.96,TRIM6,594,656
RCBTB1_BTB371467_E1_1596.94,RCBTB1,1542,1317
ZFP90_E5_1260.74,ZFP90,1423,1531
HELLS_D_e10_144.9,HELLS,1785,2088
MYCL_E2_165.4,MYCL,1393,1746
ZNF181_E4_828.52,ZNF181,3404,4075
SOX14_E1_216.10,SOX14,552,641
ZNF322_E5_246.13,ZNF322,1811,1537
SETMAR_e2_380.4,SETMAR,1133,1240
ADAMTS19_3624.131,ADAMTS19,1029,806
ARID3B_E4_73.3,ARID3B,1999,1978
ZNF10_E5_666.12,ZNF10,1318,1913
CDK9_e5.1,CDK9,9511,1680
KCTD2_BTB74164_E1_792.105,KCTD2,970,546
RNF148_918.14,RNF148,516,590
POU2F3_E9_63.5,POU2F3,1892,1434
ZSCAN29_E5_489.1,ZSCAN29,1647,1039
STK17B_PKc_E7_180.1,STK17B,1273,1310
MYBL1_E4_93.7,MYBL1,2706,4209
MYBL1_SANT_E4_52.1,MYBL1,2706,4209
NFX1_3366.72,NFX1,1410,966
ING5_Phd_E8_28.0,ING5,949,1025
FBXW5_1701.107,FBXW5,1097,834
PSMA8_771.17,PSMA8,899,1087
PGC_948.131,PGC,1462,1717
ANAPC5_2268.222,ANAPC5,1338,687
PTF1A_E1_168.3,PTF1A,1098,965
SETD6_e4_118.16,SETD6,1054,1135
BACH2_E8_126.0,BACH2,1650,1426
NFKB1_E5_99.3,NFKB1,1415,2302
BRWD3_BD2_e35_105.1,BRWD3,2118,2095
SOX17_E1_109.7,SOX17,2673,2357
ESR2_E3_106.0,ESR2,1954,1427
neg11,neg11,5313,5933
KDM5A_e12_163.5,KDM5A,2712,2448
ASB4_1281.76,ASB4,592,675
TRIM45_1689.265,TRIM45,1357,933
KDM2B_e7_94.3,KDM2B,1572,2351
KDM2B_4011.49,KDM2B,1572,2351
DMTF1_E12_110.3,DMTF1,3139,3153
ZNF155_E5_750.20,ZNF155,1470,1619
GZMM_774.89,GZMM,1026,694
neg22,neg22,3376,4590
CHD4_D_e17_138.8,CHD4,1956,1274
ZNF236_Ex_357.40,ZNF236,1434,542
PGA5_1167.123,PGA5,1721,1043
IKZF2_E5_168.5,IKZF2,1295,1651
SIRT4_e4_158.9,SIRT4,1302,757
PARP9_Macro317453_E1_2565.67,PARP9,1101,1427
MGA_E20_126.1,MGA,1385,1147
MAPK10_PKc_E5_130.2,MAPK10,1301,1532
FBXO11_2784.168,FBXO11,853,1258
ASPA_942.52,ASPA,1311,761
ZNF592_E8_288.57,ZNF592,1116,958
PSMB1_726.12,PSMB1,1818,245
XPNPEP2_110.2,XPNPEP2,1147,1236
ZNF841_E7_1674.91,ZNF841,1674,1600
KLF2_E3_78.0,KLF2,2135,2317
SHPRH_H_e26_93.4,SHPRH,1417,1449
SHPRH_5052.250,SHPRH,1417,1449
ADAMTS8_2670.123,ADAMTS8,1348,1275
KDM2A_CXXC576609_E1_3489.398,KDM2A,3230,414
KDM2A_3489.398,KDM2A,3230,414
MTA1_E11_54.1,MTA1,2429,1720
MTA1_SANT_E11_57.1,MTA1,2429,1720
ZNF652_E4_54.0,ZNF652,1497,1169
HSPBAP1_e4_137.11,HSPBAP1,943,1284
ZNF791_E4_1428.88,ZNF791,461,438
MMP11_1467.244,MMP11,836,556
ZNF549_E4_1143.10,ZNF549,3111,3511
THAP8_E1_77.3,THAP8,1029,1112
TBX5_E3_86.6,TBX5,1818,3099
CPB2_1272.75,CPB2,1573,2223
ZNF781_E4_303.1,ZNF781,2315,2928
ZNF28_E4_1494.47,ZNF28,2506,3186
RFX1_E3_182.2,RFX1,1639,982
DCAF10_1680.124,DCAF10,1310,1302
SIRT6_e3_183.25,SIRT6,1265,1278
BMP1_2961.476,BMP1,2011,1970
EPHX4_1089.88,EPHX4,1076,1501
CREB3L4_E6_92.8,CREB3L4,1499,1524
ZNF432_E5_1392.78,ZNF432,1605,2135
MEP1B_2106.42,MEP1B,1505,1626
UBR1_5250.20,UBR1,797,831
KCNS1_BTB52151_E1_1581.33,KCNS1,520,260
USP29_2769.142,USP29,681,687
ZNF596_E6_906.42,ZNF596,1314,1581
CHD3_H_e22_125.0,CHD3,784,1080
GZMH_741.77,GZMH,574,714
ZNF662_E4_486.8,ZNF662,2483,2797
ZNF286A_E6_744.43,ZNF286A,340,348
HECTD2_2343.72,HECTD2,260,197
FBXO3_1416.132,FBXO3,1057,761
HERC1_14586.671,HERC1,1058,891
NR2F1_E1_208.3,NR2F1,1176,1296
KMT2D_16614.143,KMT2D,706,563
PAX4_E5_83.11,PAX4,1386,1290
ZKSCAN2_E5_472.50,ZKSCAN2,2143,2824
ZKSANT2_SANT_E5_472.50,ZKSANT2,2143,2824
RPL23A_e2.2,RPL23A,3948,114
THAP7_E2_156.20,THAP7,589,659
MYB_E5_221.25,MYB,1863,1814
MYB_SANT2_E5_114.11,MYB,1863,1814
BBX_E5_171.1,BBX,1349,1376
CDIP1_E5_107.3,CDIP1,496,500
BRD4_BD1_e3_138.2,BRD4,718,71
ZNF564_E4_1317.122,ZNF564,2034,2154
THAP8_E1_77.6,THAP8,499,393
KMT2B_Phd3_E16_183.35,KMT2B,421,372
CTCF_E5_134.10,CTCF,1130,267
ZNF226_E6_1572.151,ZNF226,677,834
OTUD4_438.25,OTUD4,1512,1214
PRKDC_PKc_E80_93.5,PRKDC,782,155
SIX3_E1_147.8,SIX3,329,302
DLX6_E2_129.7,DLX6,1642,1779
NR1D2_E3_81.6,NR1D2,2000,2005
UBE2H_552.60,UBE2H,1770,961
neg36,neg36,6263,8067
AIRE_Phd1_E8_113.8,AIRE,2379,1813
CCNF_2361.395,CCNF,2163,1397
NRF1_E6_159.27,NRF1,426,6
ZNF133_E7_1230.94,ZNF133,1430,1450
CTSL1_456.39,CTSL1,700,1015
KLK7_762.17,KLK7,1156,1186
ADCK1_PKc_E5_159.11,ADCK1,323,287
ZNF814_E3_1911.127,ZNF814,1441,1792
ZBTB40_E15_215.8,ZBTB40,680,1108
ASB6_1266.170,ASB6,1040,524
MAP3K4_PKc_E22_117.4,MAP3K4,359,257
GGT1_1710.1,GGT1,274,201
IPP_BTB28134_E1_1755.1,IPP,1207,1081
TMPRSS5_1374.113,TMPRSS5,1106,1391
NFX1_E9_218.30,NFX1,2248,2498
MSX2_E2_177.16,MSX2,1975,2163
PHF14_Phd1_E5_86.0,PHF14,1056,1327
FOXR2_E1_246.29,FOXR2,1558,1821
ZNF384_E7_188.3,ZNF384,3072,1961
DMRTA2_E2_141.16,DMRTA2,846,916
ZFP36L2_1485.262,ZFP36L2,1228,917
F9_1386.81,F9,1455,1406
BTBD1_BTB62175_E1_1449.34,BTBD1,290,247
TNFAIP1_BTB30120_E1_951.2,TNFAIP1,875,918
REN_1221.176,REN,2486,2065
TMEM129_1089.190,TMEM129,1132,1292
MAPK6_PKc_E5_200.14,MAPK6,2041,1332
TRAF6_1569.99,TRAF6,651,1049
MYBL2_SANT_E4_52.2,MYBL2,1049,1008
ZNF57_E4_1227.65,ZNF57,2197,1707
JMJD6_e3_280.11,JMJD6,1936,1056
ADCK3_PKc_E12_108.8,ADCK3,469,342
SLX4_BTB699788_E1_5505.854,SLX4,675,514
HLX_E3_141.5,HLX,618,839
ADAMTS17_3288.491,ADAMTS17,646,972
GBX1_E2_177.8,GBX1,2747,3385
L3MBTL1_MBT493585_E1_2523.3,L3MBTL1,551,386
ZBTB9_BTB38140_E1_1422.17,ZBTB9,2639,2135
MLLT6_ePhd_E4_110.3,MLLT6,2652,1978
TBX10_E4_172.21,TBX10,1236,1357
ZNF664_E5_735.39,ZNF664,1658,1962
RCOR1_E11_92.2,RCOR1,2112,1614
RCOR1_SANT2_E11_101.2,RCOR1,2112,1614
BTBD8_BTB207300_E1_1137.61,BTBD8,1185,1322
ZNF573_E8_1155.41,ZNF573,1923,2186
JARID2_E17_108.4,JARID2,1172,1091
HDAC11_e9_118.3,HDAC11,1829,1760
KBTBD12_BTB32127_E1_1872.2,KBTBD12,945,1744
SP110_E14_143.1,SP110,2853,2086
ZNF554_E5_498.57,ZNF554,1640,1755
NEURL2_858.91,NEURL2,895,1035
ASB7_957.11,ASB7,221,241
NSD1_PWWP17541848_E1_8091.295,NSD1,712,638
POLR2A_e2.1,POLR2A,5091,327
RNF213_15624.877,RNF213,1777,1428
TFCP2_E2_152.1,TFCP2,1776,1265
ZFP92_E4_657.53,ZFP92,452,684
ZNF254_E6_1326.42,ZNF254,865,924
OMA1_1575.101,OMA1,1415,1554
ZNF10_E5_666.5,ZNF10,1123,1443
RNF146_1077.91,RNF146,1345,2701
UBOX5_1626.208,UBOX5,1071,829
TEAD1_E10_174.18,TEAD1,2356,848
ZBTB32_BTB23109_E1_1464.26,ZBTB32,550,396
INTS12_Phd_E5_139.5,INTS12,1437,203
TPP1_1692.249,TPP1,913,858
SYVN1_1854.284,SYVN1,709,480
ABHD12_1215.152,ABHD12,1983,2172
HERC1_14586.658,HERC1,621,447
BAZ2A_BD_e28_144.16,BAZ2A,653,540
ZNF501_E3_582.35,ZNF501,829,923
ZNF778_E7_1323.132,ZNF778,1324,754
COPS5_1005.39,COPS5,1215,411
ZNF486_E4_663.12,ZNF486,1174,1691
ELF3_E9_76.6,ELF3,905,821
KCNG4_BTB61160_E1_1560.34,KCNG4,1078,1604
USP47_3864.61,USP47,588,666
WDTC1_2034.73,WDTC1,560,729
SOX5_E13_109.0,SOX5,1157,1313
DCAF8_1794.223,DCAF8,436,359
SYVN1_1854.59,SYVN1,642,547
neg32,neg32,6123,8383
ZNF266_E11_1233.72,ZNF266,2297,2293
USP21_1698.74,USP21,1190,1035
ZBTB7C_E2_113.11,ZBTB7C,3051,3668
TAOK1_PKc_E5_46.1,TAOK1,583,1974
BHLHE41_E3_99.0,BHLHE41,1291,1164
TAOK3_PKc_E3_117.7,TAOK3,303,283
KCTD4_BTB36123_E1_780.6,KCTD4,912,1259
ZNF837_E3_690.37,ZNF837,1582,1615
CCIN_BTB18128_E1_1767.13,CCIN,536,617
OTUB2_705.33,OTUB2,2481,1737
ALX3_E2_135.14,ALX3,768,516
PADI4_e8_104.8,PADI4,942,553
DPYSL2_81.8,DPYSL2,708,412
ZNF574_E2_1602.200,ZNF574,1197,820
RNF39_1263.263,RNF39,177,174
neg93,neg93,3337,4969
FOXD4L1_E1_234.11,FOXD4L1,511,271
ARNT2_E4_157.8,ARNT2,1004,970
ADAMTS2_3636.135,ADAMTS2,1692,1341
TFCP2L1_E3_77.0,TFCP2L1,734,1005
PSMA5_726.29,PSMA5,2007,2441
ZNF784_E2_447.63,ZNF784,354,296
FBXW5_1701.238,FBXW5,228,218
SOHLH2_E7_130.0,SOHLH2,2525,3041
ALK_PKc_E24_98.8,ALK,1414,1274
PIAS3_1887.226,PIAS3,736,688
MIB1_3021.63,MIB1,805,750
ZFP41_E2_237.1,ZFP41,1424,1408
PPP1R11_381.11,PPP1R11,1460,2123
HIVEP1_E4_4854.58,HIVEP1,1534,2470
USP4_119.11,USP4,833,412
SUV39H2_e4_147.6,SUV39H2,1648,1301
FXR1_Agenet59115_E1_1866.15,FXR1,342,299
TRIM73_6,TRIM73,462,459
ZNF281_E2_246.0,ZNF281,2033,2876
KDM5A_Phd3_E28_204.0,KDM5A,456,276
HDX_E6_138.3,HDX,735,1125
CFI_1752.88,CFI,884,1069
TFAP4_E2_111.1,TFAP4,1128,624
ZNF219_E5_38.1,ZNF219,2217,2296
CASP4_966.39,CASP4,1635,1871
ANAPC7_1800.26,ANAPC7,1900,2171
FBXO30_12,FBXO30,1609,1979
MAP3K1_PKc_E15_96.4,MAP3K1,2331,1652
MAP3K1_4539.218,MAP3K1,2331,1652
CSDC2_E4_103.0,CSDC2,1390,953
CTSW_1131.103,CTSW,1281,1444
EHMT1_e26_176.1,EHMT1,1867,1768
HSFY2_E2_126.0,HSFY2,1521,2680
CPA5_1311.108,CPA5,1275,1748
ARIH1_1674.98,ARIH1,1103,28
ZKSCAN3_E7_573.32,ZKSCAN3,848,1102
HCK_PKc_E8_76.11,HCK,412,481
RHOXF2B_E2_71.3,RHOXF2B,2221,2664
ZNF30_E5_1491.94,ZNF30,1276,1422
BRD3_BD1_e3_138.8,BRD3,1756,2093
THOP1_2070.13,THOP1,1565,957
ZBTB39_BTB20120_E1_2139.19,ZBTB39,1205,788
RNF38_1548.62,RNF38,2138,1605
ADAM11_2310.107,ADAM11,1066,708
RHBDF1_2568.389,RHBDF1,1213,888
POU2F2_E10_63.1,POU2F2,1281,1468
ZNF257_E4_936.42,ZNF257,1124,1579
HAND1_E1_162.3,HAND1,1893,1508
TADA2A_E6_158.0,TADA2A,4842,3729
TADA2A_SANT_E6_158.0,TADA2A,4842,3729
RUNX1_E4_129.5,RUNX1,1630,1011
ADAMTS6_3354.337,ADAMTS6,1139,926
ZNF787_E3_822.36,ZNF787,1133,1982
PRKD2_PKc_E14_162.19,PRKD2,357,383
CERS5_E3_105.4,CERS5,821,1017
SMARCA1_SANT_E21_133.1,SMARCA1,460,502
ZBTB11_E10_176.9,ZBTB11,1681,1103
TRERF1_E15_54.0,TRERF1,713,525
TRERF1_SANT_E15_54.0,TRERF1,713,525
SP100_BD_e29_79.3,SP100,1502,1734
HOXB9_E2_177.12,HOXB9,1365,1820
CHD9_D_e12_244.8,CHD9,1811,1566
RNF157_2040.50,RNF157,634,637
SPOP_BTB190297_E1_1125.56,SPOP,744,1077
USF1_E9_95.2,USF1,1071,731
GABPA_E9_182.2,GABPA,1064,279
PIAS3_1887.335,PIAS3,532,631
ZZZ3_SANT_E11_33.0,ZZZ3,889,513
MXD1_E4_115.5,MXD1,1474,1308
SIX1_E1_156.7,SIX1,547,584
ZNF189_E3_1161.93,ZNF189,2044,1597
RNF214_2112.139,RNF214,1606,1390
FBXL2_1272.132,FBXL2,589,784
ZNF71_E3_1110.166,ZNF71,1506,1565
FOXR1_E4_95.2,FOXR1,3754,3490
ASB7_957.30,ASB7,592,649
FBXL14_1257.159,FBXL14,747,684
UBE4A_3201.148,UBE4A,1023,1201
ADAMTS5_2793.373,ADAMTS5,1004,792
PHRF1_Phd_E6_68.4,PHRF1,1120,665
PHRF1_4950.64,PHRF1,1120,665
TRIM67_2352.0,TRIM67,1430,1971
RNF13_1146.45,RNF13,1436,1595
HOXB3_E4_177.17,HOXB3,1228,965
ZNF292_E8_243.7,ZNF292,1857,1833
PRSS38_981.54,PRSS38,1296,1603
ASB15_1767.107,ASB15,1491,1564
ZNF98_E4_1155.79,ZNF98,969,926
ARID2_E2_94.9,ARID2,2303,2407
ZBTB14_E4_387.8,ZBTB14,984,1337
NFYB_E5_195.4,NFYB,3126,977
FBXL12_981.207,FBXL12,892,602
NFE2L3_E4_135.1,NFE2L3,1378,1346
ZNF766_E4_582.38,ZNF766,1089,974
GABPA_E10_70.0,GABPA,1926,1164
RNF6_2058.108,RNF6,700,1235
PRDM2_e6_63.3,PRDM2,1993,1597
CTRL_795.64,CTRL,964,1296
IRX5_E2_177.27,IRX5,794,892
ZNF473_E5_1962.158,ZNF473,1568,1593
TAF1_BD1_e28_178.11,TAF1,1279,1060
ZNF544_E7_1068.42,ZNF544,1820,2208
BRPF1_BD_e7_237.5,BRPF1,2002,1731
CFLAR_708.8,CFLAR,1203,972
DPP7_1479.299,DPP7,1136,1310
ZNF425_E4_1131.153,ZNF425,1498,1615
ADAM29_2463.41,ADAM29,1340,2203
PRDM14_E7_66.0,PRDM14,817,630
MORF_e12_162.8,MORF,2602,2951
DCAF15_1803.326,DCAF15,2023,1464
RXRG_E3_34.0,RXRG,2954,2666
ABHD12B_858.97,ABHD12B,939,1114
TCF7L1_E10_99.2,TCF7L1,1373,1388
RNF146_1077.5,RNF146,821,1068
ZFP82_E5_1152.83,ZFP82,1988,2501
FOXO6_E2_90.1,FOXO6,2039,1565
ZNF331_E7_993.91,ZNF331,2584,2935
ZNF33A_E5_1407.108,ZNF33A,2167,1978
CLPP_834.119,CLPP,2195,1357
PRDM13_E4_63.2,PRDM13,2047,1800
NIM1K_PKc_E2_82.4,NIM1K,601,677
RNF115_915.65,RNF115,1016,842
TRIM68_1458.95,TRIM68,1618,1701
CTRB2_792.67,CTRB2,1006,1066
KCNA4_BTB178269_E1_1962.71,KCNA4,674,539
TUB_E12_172.0,TUB,1586,1270
PRPF8_7008.581,PRPF8,1684,256
HSF4_E4_109.0,HSF4,728,316
L3MBTL4_MBT164260_E1_1872.194,L3MBTL4,1481,1972
PKN2_PKc_E14_42,PKN2,1432,1296
TSHZ3_E2_207.12,TSHZ3,1342,1057
SMN1_Tudor_E5_201.10,SMN1,739,308
ZNF519_E3_1131.55,ZNF519,1448,2213
UHRF2_Phd_E6_182.11,UHRF2,1104,726
SIRT2_e7_57.7,SIRT2,1506,1683
EAF2_E3_137.6,EAF2,286,501
ZNF567_E6_1281.98,ZNF567,945,1053
CDKL4_PKc_E3_73,CDKL4,709,836
SATB2_E11_177.6,SATB2,1415,1957
XPNPEP2_66.4,XPNPEP2,2213,3121
RAB40C_846.119,RAB40C,1919,2044
ZFPL1_933.167,ZFPL1,244,273
KDM1B_e17_153.11,KDM1B,969,1845
CDK5_PKc_E2_89.3,CDK5,681,1196
PCGF1_780.7,PCGF1,1607,1499
TEK_PKc_E18_114.4,TEK,910,858
LBR_tudor956_E1_1848.4,LBR,510,362
PSEN1_1404.72,PSEN1,693,890
CPA1_1260.174,CPA1,1234,997
NFX1_3366.214,NFX1,333,187
SOX3_E1_216.10,SOX3,1877,2174
FXR1_Agenet59115_E1_1866.12,FXR1,1554,1339
MIB2_3213.376,MIB2,1197,1274
