sgRNA,Gene,Snu-1_clone_24_D=0,Snu-1_clone_24_D=10
FBXL7_1476.179,FBXL7,851,1149
FBXL7_1476.39,FBXL7,244,196
FBXL7_1476.170,FBXL7,384,561
FBXL7_1476.46,FBXL7,953,1356
FBXL7_1476.49,FBXL7,686,1029
FBXL7_1476.150,FBXL7,335,414
FBXL7_1476.145,FBXL7,364,359
FBXL7_1476.138,FBXL7,661,760
FBXL7_1476.70,FBXL7,441,560
FBXL7_1476.123,FBXL7,1038,880
FBXL7_1476.89,FBXL7,309,311
FBXL7_1476.100,FBXL7,407,669
FBXL7_1476.98,FBXL7,611,882
FBXL8_1,FBXL8,215,128
FBXL8_2,FBXL8,376,393
FBXL8_3,FBXL8,794,853
FBXL8_4,FBXL8,102,98
FBXL8_5,FBXL8,287,203
FBXL8_6,FBXL8,310,388
FBXL8_1125.160,FBXL8,38,50
FBXL8_1125.29,FBXL8,363,590
FBXL8_1125.31,FBXL8,226,92
FBXL8_1125.33,FBXL8,480,394
FBXL8_1125.36,FBXL8,549,347
FBXL8_1125.38,FBXL8,551,400
FBXL8_1125.41,FBXL8,469,358
FBXL8_1125.45,FBXL8,405,233
FBXL8_1125.47,FBXL8,315,255
FBXL8_1125.137,FBXL8,120,117
FBXL8_1125.134,FBXL8,364,504
FBXO10_2871.482,FBXO10,999,506
FBXO10_2871.2,FBXO10,872,807
FBXO10_2871.476,FBXO10,467,634
FBXO10_2871.6,FBXO10,559,641
FBXO10_2871.472,FBXO10,363,287
FBXO10_2871.8,FBXO10,526,393
FBXO10_2871.10,FBXO10,56,154
FBXO10_2871.46,FBXO10,342,257
FBXO10_2871.105,FBXO10,849,742
FBXO10_2871.350,FBXO10,675,731
FBXO10_2871.116,FBXO10,280,219
FBXO10_2871.338,FBXO10,226,69
FBXO10_2871.147,FBXO10,266,125
FBXO10_2871.164,FBXO10,762,905
FBXO10_2871.299,FBXO10,299,202
FBXO10_2871.292,FBXO10,430,276
FBXO10_2871.193,FBXO10,968,675
FBXO10_2871.278,FBXO10,311,214
FBXO10_2871.216,FBXO10,1,1
FBXO11_1,FBXO11,1237,1661
FBXO11_2784.18,FBXO11,1336,1599
FBXO11_2784.213,FBXO11,838,936
FBXO11_2784.19,FBXO11,779,1005
FBXO11_2784.20,FBXO11,521,748
FBXO11_2784.45,FBXO11,451,766
FBXO11_2784.58,FBXO11,852,938
FBXO11_2784.81,FBXO11,786,915
FBXO11_2784.168,FBXO11,751,1213
FBXO11_2784.109,FBXO11,932,1336
FBXO11_2784.130,FBXO11,1948,2020
FBXO11_2784.136,FBXO11,875,672
FBXO11_2784.155,FBXO11,700,649
FBXO11_2784.152,FBXO11,665,837
FBXO11_2784.140,FBXO11,669,772
FBXO11_2784.150,FBXO11,1535,1586
FBXO15_1,FBXO15,519,404
FBXO15_2,FBXO15,425,175
FBXO15_3,FBXO15,279,287
FBXO15_4,FBXO15,1566,1374
FBXO16_1,FBXO16,679,595
FBXO16_843.74,FBXO16,426,542
FBXO16_843.72,FBXO16,232,278
FBXO16_843.71,FBXO16,491,438
FBXO16_843.70,FBXO16,361,454
FBXO16_843.67,FBXO16,1256,1343
FBXO17_864.149,FBXO17,44,13
FBXO17_864.11,FBXO17,204,64
FBXO17_864.144,FBXO17,255,195
FBXO17_864.141,FBXO17,328,256
FBXO17_864.139,FBXO17,209,33
FBXO17_864.136,FBXO17,218,313
FBXO17_864.17,FBXO17,245,241
FBXO17_864.120,FBXO17,239,201
FBXO17_864.42,FBXO17,997,1174
FBXO17_864.50,FBXO17,507,545
FBXO17_864.63,FBXO17,273,153
FBXO17_864.99,FBXO17,480,249
FBXO17_864.77,FBXO17,473,560
FBXO17_864.85,FBXO17,708,259
FBXO18_3285.72,FBXO18,875,402
FBXO18_3285.409,FBXO18,779,555
FBXO18_3285.408,FBXO18,210,278
FBXO18_3285.76,FBXO18,304,264
FBXO18_3285.403,FBXO18,561,440
FBXO18_3285.402,FBXO18,775,252
FBXO18_3285.348,FBXO18,1608,2009
FBXO18_3285.344,FBXO18,393,412
FBXO18_3285.334,FBXO18,804,545
FBXO18_3285.326,FBXO18,7,1
FBXO18_3285.160,FBXO18,1110,856
FBXO18_3285.312,FBXO18,96,64
FBXO18_3285.300,FBXO18,257,117
FBXO18_3285.210,FBXO18,354,416
FBXO18_3285.221,FBXO18,1019,875
FBXO18_3285.279,FBXO18,1008,788
FBXO2_1,FBXO2,270,116
FBXO2_2,FBXO2,292,223
FBXO2_3,FBXO2,401,303
FBXO2_4,FBXO2,227,167
FBXO2_5,FBXO2,421,235
FBXO2_6,FBXO2,454,457
FBXO2_891.146,FBXO2,324,142
FBXO2_891.58,FBXO2,384,349
FBXO2_891.76,FBXO2,763,484
FBXO2_891.83,FBXO2,242,177
FBXO2_891.126,FBXO2,284,187
FBXO2_891.105,FBXO2,1,2
FBXO21_1887.14,FBXO21,284,335
FBXO21_1887.248,FBXO21,1165,1047
FBXO21_1887.247,FBXO21,405,381
FBXO21_1887.18,FBXO21,257,184
FBXO21_1887.243,FBXO21,5,1
FBXO21_1887.241,FBXO21,400,237
FBXO21_1887.240,FBXO21,265,169
FBXO21_1887.48,FBXO21,541,432
FBXO21_1887.204,FBXO21,525,477
FBXO21_1887.66,FBXO21,604,911
FBXO21_1887.80,FBXO21,1124,622
FBXO21_1887.124,FBXO21,667,545
FBXO21_1887.129,FBXO21,1126,1061
FBXO21_1887.131,FBXO21,542,525
FBXO22_1212.3,FBXO22,741,446
FBXO22_1212.6,FBXO22,618,577
FBXO22_1212.8,FBXO22,535,295
FBXO22_1212.139,FBXO22,661,335
FBXO22_1212.11,FBXO22,415,471
FBXO22_1212.136,FBXO22,1008,696
FBXO22_1212.16,FBXO22,457,433
FBXO22_1212.67,FBXO22,419,182
FBXO22_1212.72,FBXO22,1267,1220
FBXO22_1212.89,FBXO22,764,664
FBXO24_1857.362,FBXO24,607,472
FBXO24_1857.359,FBXO24,330,427
FBXO24_1857.356,FBXO24,237,178
FBXO24_1857.354,FBXO24,498,527
FBXO24_1857.48,FBXO24,583,463
FBXO24_1857.50,FBXO24,208,144
FBXO24_1857.125,FBXO24,1081,1351
FBXO24_1857.132,FBXO24,218,188
FBXO24_1857.258,FBXO24,353,260
FBXO25_1,FBXO25,1210,536
FBXO25_2,FBXO25,374,88
FBXO25_3,FBXO25,470,571
FBXO25_4,FBXO25,159,131
FBXO25_5,FBXO25,638,284
FBXO25_6,FBXO25,759,773
FBXO25_7,FBXO25,652,821
FBXO25_8,FBXO25,967,814
FBXO25_9,FBXO25,362,238
FBXO25_10,FBXO25,823,701
FBXO25_11,FBXO25,1917,1686
FBXO27_852.148,FBXO27,103,46
FBXO27_852.11,FBXO27,113,89
FBXO27_852.144,FBXO27,185,208
FBXO27_852.15,FBXO27,695,438
FBXO27_852.17,FBXO27,224,292
FBXO27_852.20,FBXO27,227,439
FBXO27_852.28,FBXO27,299,279
FBXO27_852.39,FBXO27,916,1048
FBXO27_852.51,FBXO27,428,336
FBXO27_852.96,FBXO27,489,405
FBXO27_852.89,FBXO27,528,343
FBXO27_852.68,FBXO27,1046,526
FBXO28_1,FBXO28,545,389
FBXO28_540.47,FBXO28,430,269
FBXO28_540.46,FBXO28,482,398
FBXO28_540.45,FBXO28,275,213
FBXO28_540.44,FBXO28,381,142
FBXO28_540.43,FBXO28,199,84
FBXO28_1107.97,FBXO28,510,311
FBXO28_1107.22,FBXO28,323,567
FBXO3_1416.139,FBXO3,267,183
FBXO3_1416.138,FBXO3,230,82
FBXO3_1416.133,FBXO3,473,304
FBXO3_1416.132,FBXO3,859,629
FBXO3_1416.131,FBXO3,744,691
FBXO3_1416.130,FBXO3,499,387
FBXO3_1416.4,FBXO3,1199,626
FBXO3_1416.122,FBXO3,642,918
FBXO3_1416.29,FBXO3,435,432
FBXO3_1416.112,FBXO3,475,669
FBXO3_1416.103,FBXO3,1,1
FBXO3_1416.50,FBXO3,451,489
FBXO3_1416.88,FBXO3,729,870
FBXO30_1,FBXO30,1090,1349
FBXO30_2,FBXO30,477,696
FBXO30_3,FBXO30,1121,1413
FBXO30_4,FBXO30,881,719
FBXO30_5,FBXO30,357,422
FBXO30_6,FBXO30,602,643
FBXO30_7,FBXO30,579,390
FBXO30_8,FBXO30,1076,770
FBXO30_9,FBXO30,740,360
FBXO30_10,FBXO30,1134,511
FBXO30_11,FBXO30,953,930
FBXO30_12,FBXO30,1537,1285
FBXO31_1620.30,FBXO31,394,368
FBXO31_1620.32,FBXO31,209,187
FBXO31_1620.307,FBXO31,449,372
FBXO31_1620.305,FBXO31,466,400
FBXO31_1620.303,FBXO31,289,206
FBXO31_1620.301,FBXO31,173,93
FBXO31_1620.38,FBXO31,438,347
FBXO31_1620.257,FBXO31,389,175
FBXO31_1620.245,FBXO31,4,3
FBXO32_1,FBXO32,304,386
FBXO32_2,FBXO32,802,767
FBXO32_3,FBXO32,743,1248
FBXO32_4,FBXO32,248,256
FBXO32_5,FBXO32,632,585
FBXO32_6,FBXO32,301,222
FBXO32_7,FBXO32,279,316
FBXO33_1668.199,FBXO33,164,212
FBXO33_1668.198,FBXO33,13,38
FBXO33_1668.45,FBXO33,185,214
FBXO33_1668.192,FBXO33,168,73
FBXO33_1668.48,FBXO33,546,269
FBXO33_1668.184,FBXO33,168,87
FBXO34_2136.107,FBXO34,1089,955
FBXO34_2136.167,FBXO34,1026,517
FBXO34_2136.165,FBXO34,603,489
FBXO34_2136.164,FBXO34,895,751
FBXO34_2136.163,FBXO34,736,815
FBXO34_2136.161,FBXO34,1109,718
FBXO34_1,FBXO34,912,832
FBXO34_2,FBXO34,922,797
FBXO34_3,FBXO34,887,649
FBXO34_4,FBXO34,1131,650
FBXO34_5,FBXO34,653,621
FBXO34_6,FBXO34,585,321
FBXO36_1,FBXO36,733,717
FBXO36_2,FBXO36,743,564
FBXO38_1,FBXO38,867,735
FBXO38_2,FBXO38,781,682
FBXO38_3,FBXO38,813,1438
FBXO38_4,FBXO38,1162,672
FBXO38_5,FBXO38,980,698
FBXO38_6,FBXO38,644,644
FBXO38_7,FBXO38,841,1235
FBXO38_8,FBXO38,952,763
FBXO39_1,FBXO39,640,718
FBXO39_2,FBXO39,962,1115
FBXO39_3,FBXO39,805,767
FBXO39_4,FBXO39,480,924
FBXO39_5,FBXO39,393,576
FBXO39_6,FBXO39,392,413
FBXO4_1,FBXO4,852,923
FBXO4_2,FBXO4,1204,1168
FBXO4_3,FBXO4,733,708
FBXO4_4,FBXO4,1,2
FBXO4_5,FBXO4,632,656
FBXO4_6,FBXO4,820,849
FBXO4_7,FBXO4,563,914
FBXO4_8,FBXO4,1094,1247
FBXO4_9,FBXO4,823,630
FBXO4_10,FBXO4,545,606
FBXO4_11,FBXO4,398,361
FBXO4_12,FBXO4,390,291
FBXO40_1,FBXO40,392,273
FBXO40_2,FBXO40,436,419
FBXO40_3,FBXO40,751,698
FBXO40_4,FBXO40,869,1077
FBXO40_5,FBXO40,473,372
FBXO40_6,FBXO40,896,919
FBXO40_7,FBXO40,182,217
FBXO40_8,FBXO40,511,464
FBXO40_9,FBXO40,589,446
FBXO40_10,FBXO40,1227,1261
FBXO40_11,FBXO40,674,1445
FBXO40_12,FBXO40,542,800
FBXO40_13,FBXO40,1340,1199
FBXO40_14,FBXO40,931,970
FBXO41_2628.567,FBXO41,475,382
FBXO41_2628.563,FBXO41,231,54
FBXO41_2628.59,FBXO41,315,204
FBXO41_2628.66,FBXO41,561,496
FBXO41_2628.75,FBXO41,160,216
FBXO41_2628.456,FBXO41,412,843
FBXO41_2628.367,FBXO41,496,456
FBXO41_2628.180,FBXO41,562,338
FBXO41_2628.182,FBXO41,205,57
FBXO41_2628.183,FBXO41,440,407
FBXO41_2628.184,FBXO41,282,248
FBXO41_2628.186,FBXO41,847,352
FBXO41_2628.335,FBXO41,280,83
FBXO41_2628.313,FBXO41,404,193
FBXO41_2628.301,FBXO41,623,235
FBXO41_2628.259,FBXO41,318,167
FBXO42_2154.351,FBXO42,569,719
FBXO42_2154.14,FBXO42,313,388
FBXO42_2154.349,FBXO42,154,79
FBXO42_2154.15,FBXO42,318,623
FBXO42_2154.16,FBXO42,587,782
FBXO42_2154.17,FBXO42,609,834
FBXO42_2154.333,FBXO42,269,357
FBXO42_2154.332,FBXO42,1867,2344
FBXO42_2154.323,FBXO42,440,629
FBXO42_2154.321,FBXO42,770,908
FBXO42_2154.43,FBXO42,1295,1236
FBXO42_2154.49,FBXO42,1,1
FBXO42_2154.295,FBXO42,435,455
FBXO42_2154.65,FBXO42,509,743
FBXO43_2127.130,FBXO43,468,442
FBXO43_2127.76,FBXO43,1035,543
FBXO43_2127.95,FBXO43,1228,759
FBXO43_2127.117,FBXO43,363,191
FBXO43_2127.116,FBXO43,438,380
FBXO43_2127.113,FBXO43,652,536
FBXO43_2127.99,FBXO43,710,581
FBXO43_2127.102,FBXO43,786,553
FBXO44_1,FBXO44,524,549
FBXO44_2,FBXO44,338,293
FBXO44_3,FBXO44,593,420
FBXO44_4,FBXO44,459,195
FBXO44_5,FBXO44,131,182
FBXO44_6,FBXO44,676,342
FBXO44_7,FBXO44,99,95
FBXO44_8,FBXO44,677,453
FBXO44_9,FBXO44,47,78
FBXO45_861.134,FBXO45,655,540
FBXO45_861.131,FBXO45,318,332
FBXO45_861.130,FBXO45,170,154
FBXO45_861.36,FBXO45,147,74
FBXO45_861.128,FBXO45,575,742
FBXO45_861.127,FBXO45,340,332
FBXO45_861.39,FBXO45,288,400
FBXO45_861.113,FBXO45,941,1366
FBXO45_861.57,FBXO45,378,317
FBXO45_861.103,FBXO45,1036,541
FBXO45_861.99,FBXO45,734,856
FBXO45_861.97,FBXO45,455,438
FBXO46_1812.244,FBXO46,199,300
FBXO46_1812.243,FBXO46,32,29
FBXO46_1812.168,FBXO46,84,160
FBXO46_1812.239,FBXO46,620,553
FBXO46_1812.237,FBXO46,471,352
FBXO46_1812.235,FBXO46,760,543
FBXO46_1812.171,FBXO46,918,901
FBXO47_1,FBXO47,868,1016
FBXO47_2,FBXO47,903,738
FBXO47_3,FBXO47,525,613
FBXO48_468.3,FBXO48,1024,755
FBXO48_468.4,FBXO48,395,298
FBXO48_468.5,FBXO48,223,162
FBXO48_468.6,FBXO48,539,309
FBXO48_468.7,FBXO48,520,442
FBXO48_468.8,FBXO48,1599,1190
FBXO5_1206.27,FBXO5,1618,249
FBXO5_1206.28,FBXO5,1379,289
FBXO5_1206.66,FBXO5,1255,543
FBXO5_1206.31,FBXO5,396,96
FBXO5_1206.53,FBXO5,824,491
FBXO5_1206.52,FBXO5,725,13
FBXO5_1206.38,FBXO5,559,515
FBXO5_1206.50,FBXO5,543,592
FBXO5_1344.83,FBXO5,1487,239
FBXO5_1344.73,FBXO5,804,247
FBXO6_1,FBXO6,664,629
FBXO6_2,FBXO6,425,437
FBXO6_3,FBXO6,389,197
FBXO6_4,FBXO6,292,459
FBXO6_5,FBXO6,796,766
FBXO6_6,FBXO6,649,309
FBXO6_7,FBXO6,599,506
FBXO7_1569.2,FBXO7,328,210
FBXO7_1569.8,FBXO7,137,187
FBXO7_1569.14,FBXO7,1,1
FBXO7_1569.186,FBXO7,792,666
FBXO7_1569.182,FBXO7,449,525
FBXO7_1569.174,FBXO7,1329,1045
FBXO7_1569.46,FBXO7,666,807
FBXO7_1569.160,FBXO7,886,714
FBXO7_1569.152,FBXO7,692,581
FBXO7_1569.59,FBXO7,729,422
FBXO7_1569.60,FBXO7,243,231
FBXO7_1569.150,FBXO7,598,393
FBXO7_1569.148,FBXO7,479,264
FBXO7_1569.62,FBXO7,1293,498
FBXO7_1569.146,FBXO7,260,208
FBXO7_1569.141,FBXO7,256,260
FBXO7_1569.132,FBXO7,322,259
FBXO7_1569.120,FBXO7,510,481
FBXO7_1569.101,FBXO7,299,266
FBXO8_960.77,FBXO8,711,747
FBXO8_960.76,FBXO8,310,387
FBXO8_960.74,FBXO8,540,918
FBXO8_960.73,FBXO8,330,462
FBXO8_960.12,FBXO8,892,1548
FBXO8_960.71,FBXO8,1027,1444
FBXO8_960.15,FBXO8,606,651
FBXO8_960.65,FBXO8,233,487
FBXO8_960.29,FBXO8,840,900
FBXO8_960.50,FBXO8,819,1119
FBXO8_960.43,FBXO8,519,688
FBXO9_1,FBXO9,1028,1455
FBXO9_2,FBXO9,306,321
FBXO9_1344.91,FBXO9,6,1
FBXO9_1344.22,FBXO9,1,1
FBXO9_1344.24,FBXO9,827,554
FBXO9_1344.88,FBXO9,816,590
FBXO9_1344.26,FBXO9,465,492
FBXO9_1344.85,FBXO9,683,525
FBXO9_1344.84,FBXO9,638,334
FBXW10_1,FBXW10,736,341
FBXW10_2,FBXW10,556,396
FBXW10_3,FBXW10,594,679
FBXW10_4,FBXW10,1246,622
FBXW10_5,FBXW10,473,431
FBXW10_6,FBXW10,409,819
FBXW10_7,FBXW10,638,567
FBXW11_1,FBXW11,952,81
FBXW11_2,FBXW11,606,46
FBXW11_3,FBXW11,978,86
FBXW11_4,FBXW11,824,1218
FBXW11_5,FBXW11,298,92
FBXW11_6,FBXW11,628,266
FBXW11_7,FBXW11,1816,299
FBXW11_8,FBXW11,1355,863
FBXW11_9,FBXW11,1207,3
FBXW11_10,FBXW11,627,4
FBXW11_11,FBXW11,906,143
FBXW11_1629.90,FBXW11,994,29
FBXW12_1395.154,FBXW12,632,472
FBXW12_1395.0,FBXW12,578,679
FBXW12_1395.153,FBXW12,198,131
FBXW12_1395.152,FBXW12,562,605
FBXW12_1395.3,FBXW12,573,626
FBXW12_1395.6,FBXW12,1388,1415
FBXW12_1395.9,FBXW12,569,1093
FBXW12_1395.22,FBXW12,725,607
FBXW12_1395.135,FBXW12,569,439
FBXW12_1395.126,FBXW12,621,652
FBXW12_1395.62,FBXW12,859,652
FBXW12_1395.90,FBXW12,328,274
FBXW12_1395.140,FBXW12,434,438
FBXW12_1395.30,FBXW12,669,464
FBXW2_1365.141,FBXW2,353,289
FBXW2_1365.139,FBXW2,563,586
FBXW2_1365.137,FBXW2,450,357
FBXW2_1365.136,FBXW2,697,892
FBXW2_1365.12,FBXW2,846,839
FBXW2_1365.13,FBXW2,1,1
FBXW2_1365.25,FBXW2,1890,1770
FBXW2_1365.28,FBXW2,886,1099
FBXW2_1365.32,FBXW2,920,834
FBXW2_1365.48,FBXW2,410,558
FBXW2_1365.122,FBXW2,186,210
FBXW2_1365.119,FBXW2,726,561
FBXW2_1365.110,FBXW2,577,494
FBXW2_1365.89,FBXW2,649,495
FBXW2_1365.34,FBXW2,373,198
FBXW4_1239.213,FBXW4,273,333
FBXW4_1239.17,FBXW4,499,519
FBXW4_1239.19,FBXW4,492,656
FBXW4_1239.204,FBXW4,408,606
FBXW4_1239.203,FBXW4,768,1033
FBXW4_1239.202,FBXW4,528,403
FBXW4_1239.27,FBXW4,382,400
FBXW4_1239.178,FBXW4,1191,1193
FBXW4_1239.70,FBXW4,505,497
FBXW4_1239.172,FBXW4,1214,1207
FBXW4_1239.93,FBXW4,252,204
FBXW4_1239.153,FBXW4,522,375
FBXW4_1239.115,FBXW4,442,562
FBXW5_1701.321,FBXW5,801,390
FBXW5_1701.1,FBXW5,378,328
FBXW5_1701.314,FBXW5,252,74
FBXW5_1701.7,FBXW5,272,168
FBXW5_1701.9,FBXW5,109,162
FBXW5_1701.11,FBXW5,339,369
FBXW5_1701.14,FBXW5,489,607
FBXW5_1701.22,FBXW5,288,526
FBXW5_1701.288,FBXW5,226,99
FBXW5_1701.275,FBXW5,391,296
FBXW5_1701.273,FBXW5,427,266
FBXW5_1701.260,FBXW5,719,395
FBXW5_1701.252,FBXW5,539,829
FBXW5_1701.238,FBXW5,213,145
FBXW5_1701.78,FBXW5,392,438
FBXW5_1701.107,FBXW5,500,785
FBXW5_1701.184,FBXW5,676,397
FBXW5_1701.176,FBXW5,280,422
FBXW5_1701.132,FBXW5,125,105
FBXW5_1701.139,FBXW5,1123,981
FBXW5_1701.266,FBXW5,238,198
FBXW5_1701.58,FBXW5,683,600
FBXW7_2124.170,FBXW7,276,7
FBXW7_2124.168,FBXW7,591,786
FBXW7_2124.167,FBXW7,1258,165
FBXW7_2124.52,FBXW7,200,1
FBXW7_2124.53,FBXW7,881,152
FBXW7_2124.54,FBXW7,572,24
FBXW7_2124.66,FBXW7,582,32
FBXW7_2124.76,FBXW7,522,5
FBXW7_2124.82,FBXW7,1186,2
FBXW7_2124.88,FBXW7,452,16
FBXW7_2124.154,FBXW7,368,40
FBXW7_2124.151,FBXW7,538,182
FBXW7_2124.118,FBXW7,584,9
FBXW7_2124.125,FBXW7,604,198
FBXW7_2124.139,FBXW7,616,168
FBXW7_2124.104,FBXW7,1216,114
FBXW8_1,FBXW8,321,445
FBXW8_2,FBXW8,1210,842
FBXW8_3,FBXW8,523,493
FBXW8_4,FBXW8,683,597
FBXW8_5,FBXW8,731,658
FBXW8_6,FBXW8,451,383
FBXW8_7,FBXW8,236,117
FBXW8_8,FBXW8,468,389
FBXW8_9,FBXW8,511,621
FBXW8_10,FBXW8,182,51
FBXW8_11,FBXW8,232,247
FBXW8_12,FBXW8,186,174
FBXW8_13,FBXW8,337,603
FBXW8_14,FBXW8,693,705
FBXW8_15,FBXW8,260,184
FBXW8_16,FBXW8,305,245
FBXW8_1797.232,FBXW8,260,153
FBXW8_1797.139,FBXW8,1,1
FBXW9_1,FBXW9,123,75
FBXW9_2,FBXW9,299,113
FBXW9_3,FBXW9,401,48
FBXW9_4,FBXW9,317,133
FBXW9_5,FBXW9,488,197
FBXW9_6,FBXW9,269,229
FBXW9_7,FBXW9,669,286
FBXW9_8,FBXW9,477,252
FBXW9_9,FBXW9,496,116
FBXW9_10,FBXW9,362,108
FBXW9_11,FBXW9,255,156
FBXW9_12,FBXW9,671,719
FBXW9_13,FBXW9,859,436
FBXW9_14,FBXW9,1,1
FBXW9_15,FBXW9,815,364
KDM2A_3489.478,KDM2A,1115,257
KDM2A_3489.470,KDM2A,619,243
KDM2A_3489.57,KDM2A,1547,656
KDM2A_3489.398,KDM2A,1770,159
KDM2A_3489.397,KDM2A,1854,216
KDM2A_3489.396,KDM2A,1494,321
KDM2A_3489.395,KDM2A,979,59
KDM2A_1,KDM2A,1096,1741
KDM2A_2,KDM2A,1790,77
KDM2A_3,KDM2A,661,1051
KDM2A_4,KDM2A,583,65
KDM2A_5,KDM2A,501,96
KDM2A_6,KDM2A,755,103
KDM2A_7,KDM2A,819,680
KDM2A_8,KDM2A,222,133
KDM2A_9,KDM2A,605,208
KDM2A_10,KDM2A,769,258
KDM2A_11,KDM2A,707,219
KDM2A_12,KDM2A,1086,244
KDM2A_13,KDM2A,1318,428
KDM2A_14,KDM2A,758,1178
KDM2A_15,KDM2A,338,140
KDM2A_16,KDM2A,399,73
KDM2A_17,KDM2A,389,60
KDM2B_4011.694,KDM2B,1185,1078
KDM2B_4011.49,KDM2B,1556,1302
KDM2B_4011.59,KDM2B,769,614
KDM2B_4011.573,KDM2B,489,263
KDM2B_4011.572,KDM2B,934,832
KDM2B_4011.164,KDM2B,303,20
KDM2B_4011.570,KDM2B,1121,667
KDM2B_4011.168,KDM2B,723,620
KDM2B_4011.172,KDM2B,325,158
KDM2B_4011.179,KDM2B,1061,765
KDM2B_4011.185,KDM2B,940,1171
KDM2B_1,KDM2B,485,344
KDM2B_2,KDM2B,377,259
KDM2B_3,KDM2B,282,324
KDM2B_4,KDM2B,457,288
KDM2B_5,KDM2B,698,467
KDM2B_6,KDM2B,467,384
KDM2B_7,KDM2B,139,209
KDM2B_8,KDM2B,651,680
KDM2B_9,KDM2B,251,249
KDM2B_10,KDM2B,745,748
KDM2B_11,KDM2B,7,1
KDM2B_12,KDM2B,1071,619
KDM2B_13,KDM2B,583,545
KDM2B_14,KDM2B,379,262
SKP1_483.2,SKP1,608,83
SKP1_483.38,SKP1,634,23
SKP1_483.35,SKP1,966,483
SKP1_483.10,SKP1,900,38
SKP1_483.30,SKP1,951,190
SKP1_483.26,SKP1,568,1
SKP2_1275.137,SKP2,226,180
SKP2_1275.135,SKP2,554,585
SKP2_1275.18,SKP2,529,327
SKP2_1275.127,SKP2,454,259
SKP2_1275.27,SKP2,698,756
SKP2_1275.125,SKP2,760,483
SKP2_1275.29,SKP2,579,324
SKP2_1275.30,SKP2,613,240
SKP2_1275.32,SKP2,530,281
SKP2_1275.38,SKP2,869,385
SKP2_1275.116,SKP2,453,286
SKP2_1275.111,SKP2,459,566
SKP2_1275.104,SKP2,1,1
SKP2_1275.99,SKP2,372,842
SKP2_1275.94,SKP2,764,248
SKP2_1275.85,SKP2,735,298
SKP2_1275.60,SKP2,835,1304
TBL1X_1,TBL1X,1163,1946
TBL1X_2,TBL1X,428,456
TBL1X_3,TBL1X,512,748
TBL1X_4,TBL1X,650,1156
TBL1X_5,TBL1X,589,834
TBL1X_6,TBL1X,521,658
TBL1X_7,TBL1X,445,606
TBL1X_8,TBL1X,435,869
TBL1X_9,TBL1X,518,617
TBL1XR1_1,TBL1XR1,819,1634
TBL1XR1_2,TBL1XR1,840,1068
TBL1XR1_3,TBL1XR1,894,1390
TBL1XR1_4,TBL1XR1,523,1162
TBL1XR1_5,TBL1XR1,566,1040
TBL1XR1_6,TBL1XR1,1040,1915
TBL1XR1_7,TBL1XR1,604,1082
TBL1XR1_8,TBL1XR1,631,1135
TBL1XR1_9,TBL1XR1,370,449
TBL1XR1_10,TBL1XR1,1021,2235
TBL1Y_1,TBL1Y,489,597
TBL1Y_2,TBL1Y,764,664
TBL1Y_3,TBL1Y,992,1565
TBL1Y_4,TBL1Y,810,1082
TBL1Y_5,TBL1Y,836,1115
TBL1Y_6,TBL1Y,813,1019
TBL1Y_7,TBL1Y,606,799
CUL1_2331.192,CUL1,1,1
CUL1_2331.8,CUL1,1,1
CUL1_2331.187,CUL1,201,162
CUL1_2331.28,CUL1,507,501
CUL1_2331.156,CUL1,322,65
CUL1_2331.72,CUL1,476,23
CUL1_2331.149,CUL1,394,18
CUL1_2331.78,CUL1,741,162
CUL1_2331.81,CUL1,1006,613
CUL1_2331.117,CUL1,590,35
CUL1_2331.114,CUL1,326,17
CUL2_2295.4,CUL2,1025,115
CUL2_2295.10,CUL2,1123,199
CUL2_2295.19,CUL2,631,1045
CUL2_2295.138,CUL2,893,430
CUL2_2295.35,CUL2,1003,750
CUL2_2295.123,CUL2,597,424
CUL2_2295.117,CUL2,899,240
CUL2_2295.58,CUL2,666,1104
CUL2_2295.111,CUL2,836,158
CUL2_2295.68,CUL2,809,78
CUL2_2295.77,CUL2,1245,46
CUL2_2295.95,CUL2,770,81
CUL2_2295.92,CUL2,536,85
CUL2_2295.87,CUL2,1102,623
CUL3_2325.160,CUL3,826,344
CUL3_2325.9,CUL3,1376,1752
CUL3_2325.14,CUL3,748,7
CUL3_2325.25,CUL3,1225,1390
CUL3_2325.154,CUL3,497,190
CUL3_2325.39,CUL3,1087,1153
CUL3_2325.49,CUL3,496,80
CUL3_2325.63,CUL3,796,198
CUL3_2325.68,CUL3,477,1
CUL3_2325.76,CUL3,331,1
CUL3_2325.129,CUL3,421,26
CUL3_2325.87,CUL3,740,149
CUL3_2325.120,CUL3,863,20
CUL3_2325.99,CUL3,1132,2
CUL3_2325.102,CUL3,912,170
CUL3_2325.104,CUL3,289,159
CUL4A_2280.23,CUL4A,619,712
CUL4A_2280.222,CUL4A,419,264
CUL4A_2280.217,CUL4A,282,484
CUL4A_2280.31,CUL4A,893,1253
CUL4A_2280.210,CUL4A,254,258
CUL4A_2280.200,CUL4A,272,94
CUL4A_2280.51,CUL4A,645,688
CUL4A_2280.186,CUL4A,335,393
CUL4A_2280.79,CUL4A,447,385
CUL4A_2280.174,CUL4A,752,1134
CUL4A_2280.91,CUL4A,721,897
