Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
CLECL1	4	0.015697	0.1401	0.73041	0.95756	0.88858	0.93737
TMTC3	4	0.049267	0.45528	0.58304	0.90709	0.64891	0.78242
C12orf50	4	0.22313	1.5715	0.079554	0.453	0.11606	0.49029
ALDH1L2	4	0.20725	1.1959	0.10044	0.49975	0.23173	0.51312
LMNTD1	4	0.1172	1.0161	0.3215	0.77484	0.30959	0.57217
DENND5B	4	0.1597	1.3073	0.19764	0.65779	0.1911	0.49564
GRASP	4	-0.055518	-0.85789	0.9817	0.99884	0.39095	0.63725
SLC5A8	4	0.14143	1.3561	0.24831	0.71712	0.17506	0.49252
PPTC7	4	-0.21301	-1.0824	0.52083	0.88502	0.27908	0.54606
CCDC63	4	-0.022703	-0.24843	0.89181	0.98745	0.80381	0.88343
CCDC60	4	0.15068	1.5898	0.22066	0.68625	0.11187	0.49029
DGKH	4	0.075793	0.58222	0.47559	0.86452	0.56042	0.73324
CCDC122	4	0.32342	1.3817	0.010988	0.1413	0.16707	0.4907
GPR180	4	0.13917	0.84649	0.25462	0.723	0.39728	0.64229
STOML3	4	-0.065465	-0.65192	0.94739	0.99422	0.51445	0.72979
FAM71D	4	0.18311	1.6468	0.14539	0.58639	0.0996	0.49029
TMEM229B	4	0.1405	1.6161	0.25129	0.72016	0.10608	0.49029
SYNE3	4	0.14838	0.86077	0.22698	0.69345	0.38937	0.63551
CLEC14A	4	0.21757	1.0392	0.087062	0.47248	0.29869	0.56219
FITM1	4	-0.2033	-0.7308	0.54256	0.89108	0.4649	0.69419
REM2	4	0.088605	0.78415	0.42403	0.83632	0.43295	0.66955
TMEM30B	4	-0.0030362	-0.048828	0.81111	0.97753	0.96106	0.97733
MDGA2	4	-0.038299	-0.51197	0.95152	0.99501	0.60867	0.75547
SAMD15	4	-0.27258	-0.79849	0.40185	0.82351	0.42458	0.66324
NOP9	4	-0.77094	-1.6436	0.032021	0.28	0.10026	0.49029
EML5	4	0.047835	1.2601	0.5896	0.90949	0.20765	0.50111
STRC	4	-0.14093	-0.8773	0.70386	0.95019	0.38032	0.62875
C15orf26	4	0.194	1.1685	0.12326	0.55013	0.24261	0.51967
TBC1D21	4	-0.067184	-1.3048	0.94168	0.99329	0.19196	0.49591
DYX1C1	4	-0.067064	-0.97914	0.94197	0.99329	0.32751	0.58696
OTUD7A	4	0.028993	0.10186	0.67114	0.93762	0.91886	0.95485
SPRED1	4	0.19722	1.6736	0.11764	0.54043	0.094218	0.49029
ODF3L1	4	-0.20322	-1.2938	0.54261	0.89108	0.19573	0.49683
PGBD4	4	0.12378	1.3202	0.30022	0.75978	0.18676	0.49422
ADAL	4	-0.053841	-0.56591	0.98787	0.99905	0.57145	0.73476
EXD1	4	-0.057269	-0.97304	0.97469	0.99761	0.33053	0.58919
FSIP1	4	-0.18385	-1.0254	0.58945	0.90949	0.30517	0.56793
ZFPM1	4	-0.45207	-1.7066	0.17437	0.62867	0.08789	0.49029
ADAD2	4	-0.069016	-0.80033	0.93477	0.99277	0.42352	0.66266
ITPRIPL2	4	0.33222	1.3085	0.0090493	0.12595	0.19069	0.49564
C16orf82	4	-0.062773	-0.82952	0.95704	0.99612	0.40681	0.6502
ZFP1	4	0.045577	0.81989	0.59905	0.9128	0.41228	0.65413
ANKFN1	4	0.14403	0.9145	0.24025	0.70965	0.36045	0.61275
10-Mar	4	-0.12988	-1.4918	0.73682	0.9596	0.13575	0.49029
MFSD6L	4	0.027643	0.25733	0.67756	0.94136	0.79693	0.87944
SLFN5	4	0.0025424	0.15836	0.78645	0.96954	0.87418	0.92886
NAGS	4	-0.28314	-1.3655	0.38315	0.81227	0.1721	0.49141
FAM134C	4	-0.19847	-1.751	0.5531	0.89492	0.079954	0.49029
TMEM92	4	-0.081871	-1.4843	0.89146	0.98739	0.13773	0.49029
PHOSPHO1	4	-0.041399	-0.29685	0.96375	0.99712	0.76658	0.86161
RHBDL3	4	-0.015998	-0.13771	0.86411	0.98377	0.89047	0.93837
TRPV3	4	0.22095	1.2074	0.082488	0.46083	0.22729	0.51076
SLC16A11	4	-0.3201	-1.6014	0.32697	0.77795	0.10928	0.49029
FBXO39	4	0.039065	0.69513	0.62898	0.9243	0.48697	0.71196
SPPL2C	4	-0.10969	-1.2555	0.79957	0.9731	0.20928	0.50144
KRT28	4	0.032744	0.2975	0.65543	0.93231	0.76609	0.86129
ZNF519	4	0.094131	0.84358	0.40279	0.82351	0.39891	0.64342
C18orf54	4	0.137	1.3434	0.26064	0.72816	0.17914	0.49252
TCEB3C	4	-0.39487	-2.0648	0.2323	0.69975	0.038939	0.42949
ZNF836	4	0.035462	0.28494	0.64265	0.92844	0.77569	0.86703
ZNF610	4	0.13361	1.3231	0.27019	0.73686	0.18579	0.49381
ZNF600	4	0.13555	1.4461	0.26482	0.73226	0.14815	0.49029
ZNF320	4	0.042324	0.48471	0.61356	0.91783	0.62788	0.76826
ZNF497	4	-0.1451	-0.83594	0.69207	0.94581	0.40319	0.6472
ZNF550	4	0.11841	1.1072	0.31722	0.77128	0.26822	0.53807
ZNF296	4	-0.15313	-1.2481	0.66895	0.9368	0.212	0.50333
DEDD2	4	0.032596	0.69447	0.65608	0.93238	0.48739	0.71228
ZNF846	4	0.21997	1.5367	0.08393	0.46489	0.12436	0.49029
OR7D2	4	0.0029549	0.035746	0.7851	0.9694	0.97148	0.98367
ZNF579	4	-0.10674	-1.7449	0.81021	0.97739	0.081008	0.49029
ZNF791	4	-0.034702	-0.59899	0.93755	0.99295	0.54918	0.73324
ZNF564	4	-0.048014	-0.55472	0.99016	0.99905	0.57908	0.73857
ZNF709	4	0.11857	1.3265	0.31693	0.77095	0.18467	0.4935
ZNF433	4	-0.031507	-0.34631	0.92552	0.99206	0.72911	0.83645
ZNF114	4	-0.031363	-0.22358	0.92502	0.99206	0.82309	0.89645
ZNF567	4	0.15987	1.1279	0.1973	0.65761	0.25935	0.53079
ZNF383	4	0.081686	0.57114	0.45102	0.85253	0.56791	0.73381
ZNF781	4	-0.13599	-0.36902	0.71758	0.95361	0.71211	0.82496
EID2	4	-0.36254	-1.4236	0.27024	0.73686	0.15457	0.49029
ZNF780B	4	0.13536	1.4311	0.26526	0.73226	0.1524	0.49029
PRR22	4	-0.21654	-1.9138	0.51313	0.88069	0.055646	0.49014
LGI4	4	0.032457	0.23445	0.65682	0.93278	0.81464	0.89077
SYNE4	4	-0.11045	-1.455	0.79709	0.97258	0.14567	0.49029
ZNF676	4	0.0088615	0.02202	0.7581	0.96294	0.98243	0.99016
ZNF100	4	-0.090922	-0.36028	0.86068	0.98336	0.71864	0.82931
ZNF540	4	0.094711	1.295	0.40066	0.82266	0.19532	0.49683
DENND2C	4	0.028626	0.2638	0.67313	0.9389	0.79193	0.87638
GBP6	4	0.13308	0.85309	0.27153	0.73706	0.39361	0.6394
LPPR5	4	0.30609	1.5789	0.016905	0.18826	0.11436	0.49029
FNDC7	4	-0.081351	-0.54005	0.89335	0.98761	0.58916	0.74349
DENND1B	4	0.11085	1.4491	0.34397	0.78977	0.1473	0.49029
TDRD5	4	-0.058709	-0.83228	0.97061	0.99739	0.40525	0.64922
TOR1AIP2	4	-0.24674	-1.8772	0.44874	0.85085	0.060487	0.49029
CALML6	4	-0.23785	-1.2193	0.46778	0.86197	0.22273	0.50859
IFNLR1	4	-0.23248	-1.4691	0.47872	0.86584	0.1418	0.49029
CITED4	4	-0.058092	-1.0383	0.97231	0.99761	0.29914	0.56249
C1orf177	4	-0.15374	-1.0383	0.66771	0.9368	0.29912	0.56249
SPRR4	4	0.035783	0.56189	0.64166	0.92826	0.57419	0.73584
KANK4	4	-0.061221	-0.30583	0.96171	0.99686	0.75973	0.85721
SASS6	4	-0.56087	-1.6386	0.09636	0.49101	0.10129	0.49029
SDE2	4	-1.092	-2.2725	0.0056185	0.093388	0.023055	0.33945
CNST	4	-0.041724	-0.79333	0.96515	0.99712	0.42759	0.66535
FAM43B	4	-0.021836	-0.67114	0.88882	0.98697	0.50213	0.72326
HFM1	4	0.1056	1.2572	0.36227	0.80287	0.20867	0.50117
PAQR7	4	-0.025134	-0.33929	0.90071	0.98832	0.73439	0.84002
TTC24	4	-0.13499	-1.4164	0.72052	0.95461	0.15666	0.49029
CCDC185	4	0.0060232	0.08924	0.77034	0.96541	0.92889	0.96061
UBL4B	4	-0.071864	-0.63278	0.92547	0.99206	0.52688	0.73324
WFDC13	4	0.21931	1.3717	0.084875	0.46692	0.17016	0.49112
APCDD1L	4	-0.12671	-0.87521	0.74657	0.96048	0.38146	0.62931
LRRN4	4	-0.017062	-0.11694	0.86874	0.98456	0.90691	0.94796
TTLL9	4	-0.0026077	-0.05486	0.80932	0.97713	0.95625	0.97483
CCDC116	4	-0.056411	-1.2669	0.97802	0.99807	0.2052	0.49979
CABP7	4	0.20373	1.4953	0.107	0.5183	0.13483	0.49029
TMPRSS6	4	-0.051747	-0.58866	0.99582	0.99905	0.55609	0.73324
APOBEC3H	4	0.22464	1.4742	0.077814	0.44791	0.14043	0.49029
WBP2NL	4	0.24656	1.3917	0.052804	0.36987	0.16401	0.4904
DAW1	4	0.26341	1.447	0.038683	0.3107	0.1479	0.49029
LONRF2	4	0.082837	0.86674	0.4462	0.84972	0.38608	0.63278
CCDC138	4	0.33697	1.4124	0.0081046	0.11685	0.15784	0.49029
ADGRF3	4	0.019399	0.18347	0.7146	0.95275	0.85443	0.91659
C2orf57	4	-0.050833	-0.59902	0.9997	0.99995	0.54916	0.73324
OXER1	4	-0.15177	-1.0167	0.67224	0.93817	0.30931	0.57197
FAM179A	4	0.014329	0.13299	0.73583	0.9596	0.8942	0.94052
FAM171B	4	-0.02584	-0.49805	0.90314	0.98832	0.61845	0.76233
C1QL2	4	-0.27811	-0.87253	0.39141	0.81838	0.38292	0.63038
UBXN2A	4	0.074402	0.89487	0.48205	0.86722	0.37086	0.62014
CLEC4F	4	0.22762	1.342	0.07324	0.43528	0.17961	0.49252
DQX1	4	0.20849	1.2215	0.099045	0.498	0.22188	0.5082
PARP15	4	-0.059379	-0.40611	0.96788	0.99724	0.68466	0.8062
SPTSSB	4	0.1405	1.5889	0.25129	0.72016	0.11209	0.49029
DNAJB8	4	-0.19211	-0.89804	0.56896	0.90003	0.36916	0.61943
GPR156	4	-0.073952	-0.79245	0.91861	0.99046	0.4281	0.66573
XIRP1	4	0.0052421	0.051335	0.77392	0.96557	0.95906	0.97619
RNF168	4	-0.14292	-0.64292	0.69804	0.94839	0.52028	0.73207
CHST13	4	0.19014	1.6252	0.13062	0.56313	0.10412	0.49029
PRICKLE2	4	0.12736	1.2373	0.28898	0.751	0.21597	0.50479
KBTBD12	4	0.18327	1.5203	0.14514	0.58614	0.12843	0.49029
SPATA5	4	-1.5617	-2.8812	0.00034805	0.013861	0.0039614	0.14151
BBS12	4	0.039746	0.45271	0.62614	0.92334	0.65076	0.78353
DCLK2	4	0.14912	1.6887	0.22504	0.69237	0.091268	0.49029
ADGRA3	4	0.11902	1.1562	0.31578	0.77095	0.24761	0.52162
TRIM60	4	0.11526	1.1756	0.32781	0.77826	0.23975	0.51816
FREM3	4	0.1792	1.3461	0.15384	0.59892	0.17826	0.49252
MMAA	4	0.077283	0.55636	0.46922	0.86199	0.57797	0.73794
ZBTB49	4	-0.068756	-1.1148	0.93561	0.99277	0.26492	0.53581
TIGD2	4	0.18781	1.0226	0.13584	0.57311	0.30652	0.56917
RASSF6	4	0.3639	1.3988	0.0046241	0.084532	0.16188	0.49029
RBM46	4	0.0055371	0.15437	0.77262	0.96557	0.87732	0.93102
SGMS2	4	-0.10673	-1.2093	0.81031	0.97739	0.22655	0.51041
MIER3	4	0.10447	1.3039	0.3658	0.80475	0.19226	0.49622
CDC20B	4	0.19616	1.2666	0.11993	0.54457	0.20529	0.49979
UGT3A2	4	0.0822	1.0683	0.44849	0.85081	0.28539	0.55099
PAPD4	4	0.1869	1.2332	0.13758	0.57598	0.2175	0.50546
DCP2	4	-0.19103	-0.94207	0.57145	0.90132	0.34615	0.60198
NIM1K	4	0.15398	1.2221	0.21191	0.67527	0.22169	0.5082
LIX1	4	0.027619	0.33154	0.67756	0.94136	0.74023	0.84421
ZNF366	4	-0.026876	-0.31208	0.90732	0.98927	0.75498	0.85372
FAM151B	4	0.23518	1.1997	0.064489	0.40978	0.23025	0.51209
PRSS35	4	-0.075255	-0.68383	0.91373	0.99027	0.49408	0.71692
LCA5	4	0.091075	1.429	0.41488	0.83151	0.15301	0.49029
OLIG3	4	0.24842	1.2894	0.050467	0.35904	0.19727	0.49683
TXLNB	4	0.17195	1.4364	0.16871	0.62029	0.1509	0.49029
DACT2	4	0.1247	1.5952	0.29724	0.75684	0.11066	0.49029
C6orf118	4	0.32523	1.5852	0.010591	0.13851	0.11291	0.49029
ZNF92	4	0.12902	1.4947	0.28431	0.74707	0.13499	0.49029
GALNTL5	4	0.18675	1.3863	0.13783	0.57654	0.16566	0.4907
DDX53	4	0.068869	0.48893	0.50333	0.87698	0.62489	0.76638
ZNF679	4	-0.086162	-0.47677	0.87778	0.98682	0.63352	0.77179
RNF133	4	-0.062009	-0.77108	0.95948	0.99665	0.44066	0.67534
THAP5	4	0.084502	0.55319	0.44023	0.84727	0.58013	0.73898
CCDC71L	4	-0.29062	-1.9051	0.37152	0.80772	0.05677	0.49029
PKD1L1	4	0.15347	1.4386	0.21301	0.67635	0.15027	0.49029
GIMAP7	4	0.18793	1.1229	0.13554	0.57233	0.2615	0.53286
ZNF467	4	-0.036181	-0.68875	0.94347	0.99341	0.49098	0.71452
BHLHA15	4	0.1046	1.1467	0.3654	0.80458	0.25151	0.52447
BMPER	4	0.11728	1.1849	0.3211	0.77455	0.23606	0.51696
ZNF800	4	0.070302	1.5451	0.49756	0.87504	0.12231	0.49029
CNBD1	4	-0.085014	-1.171	0.88136	0.98682	0.24161	0.51916
SLC30A8	4	-0.004677	-0.098163	0.81802	0.9788	0.9218	0.95627
COL22A1	4	0.22819	0.69659	0.072544	0.43371	0.48606	0.71114
SNX31	4	0.11503	0.92985	0.32866	0.77902	0.35245	0.60684
TMEM64	4	0.13649	1.3364	0.26208	0.73006	0.18142	0.49265
ZNF596	4	0.28665	0.9529	0.025159	0.24187	0.34064	0.5976
IDO2	4	0.047957	0.62909	0.589	0.90949	0.52929	0.73324
STKLD1	4	0.055695	0.66166	0.55628	0.89556	0.50819	0.72672
KCNV2	4	-0.050228	-0.41207	0.99811	0.9996	0.68029	0.80331
OLFML2A	4	0.22394	1.3639	0.07856	0.45001	0.17261	0.49212
TMEM252	4	0.073419	0.97537	0.48503	0.86944	0.32938	0.58812
QSOX2	4	-0.030924	-0.8457	0.92283	0.9914	0.39772	0.64274
GLIS3	4	0.11262	1.731	0.33726	0.78598	0.08346	0.49029
ZNF883	4	0.10189	1.4626	0.3755	0.81051	0.14356	0.49029
ZNF169	4	0.10668	0.97716	0.35884	0.80073	0.32849	0.58772
FAM46D	4	0.14367	1.0334	0.2416	0.71122	0.30139	0.56471
SPIN3	4	0.2001	0.8427	0.11302	0.53232	0.3994	0.6439
FAM47B	4	0.02916	0.26359	0.6705	0.93757	0.79209	0.87641
SUPT20HL2	4	0.34099	1.4765	0.0075577	0.1131	0.13981	0.49029
TCEANC	4	0.19993	1.3608	0.11332	0.53232	0.17357	0.49252
ZCCHC12	4	-0.24783	-1.7192	0.4466	0.84984	0.085579	0.49029
ARX	4	-0.031238	-0.19185	0.92442	0.99206	0.84786	0.9128
FAM170B	4	0.16119	1.608	0.19386	0.65266	0.10784	0.49029
C10orf128	4	0.016492	0.17794	0.72718	0.95656	0.85877	0.9191
FUT11	4	-0.22139	-1.6478	0.50159	0.87698	0.099391	0.49029
OIT3	4	-0.20166	-1.3135	0.54614	0.89236	0.189	0.49517
C10orf91	4	0.017163	0.25094	0.7241	0.95554	0.80186	0.88229
PWWP2B	4	-0.065331	-0.50298	0.94789	0.99422	0.61498	0.75993
SSBP4	4	-0.44672	-2.3033	0.1788	0.63466	0.021264	0.32827
CLEC4C	4	0.14192	0.71046	0.24682	0.71579	0.47742	0.70487
ACTL10	4	-0.018779	-0.56509	0.87619	0.98673	0.57202	0.735
DHX36	4	-0.80943	-1.892	0.026303	0.24847	0.058493	0.49029
HTR3C	4	0.1396	1.0731	0.25358	0.7216	0.28323	0.54948
GIMAP1	4	0.21806	1.0475	0.086466	0.47153	0.29488	0.55822
GPHA2	4	-0.074356	-0.60875	0.91696	0.99034	0.54269	0.73324
S100Z	4	0.0047093	0.12621	0.7766	0.9673	0.89957	0.94406
COMMD6	4	0.41562	1.3685	0.0013922	0.040334	0.17114	0.49112
XAGE3	4	-0.26244	-1.0608	0.41925	0.833	0.28877	0.55407
XAGE5	4	0.14509	1.2697	0.23697	0.70576	0.2042	0.49941
PSORS1C1	4	0.057331	0.69186	0.55032	0.89432	0.48902	0.71336
PSORS1C2	4	0.023321	0.72092	0.6965	0.94706	0.47096	0.69939
NUDT10	4	-0.19211	-1.115	0.56896	0.90003	0.26485	0.53578
ADAMTS15	4	0.17464	1.5314	0.16373	0.61641	0.12566	0.49029
ADAMTS16	4	0.30647	1.4122	0.016856	0.18792	0.15788	0.49029
ADAMTS17	4	0.15194	1.0208	0.21753	0.68274	0.30737	0.57018
ADAMTS18	4	0.16652	1.6386	0.18178	0.63972	0.10129	0.49029
COX7B2	4	0.24987	1.3839	0.049324	0.35467	0.16638	0.4907
GSX2	4	0.063708	1.331	0.52297	0.88617	0.18318	0.49339
KCNG3	4	-0.2524	-1.3591	0.4369	0.84474	0.17412	0.49252
PPP1R18	4	-0.18566	-1.8894	0.58492	0.90793	0.058833	0.49029
ZNF431	4	0.053979	0.25086	0.56295	0.89868	0.80192	0.88229
ZNF721	4	0.19302	1.5633	0.1252	0.55397	0.11797	0.49029
ANKRD24	4	-0.44453	-2.0713	0.18064	0.63726	0.038327	0.42784
ZNF384	4	-0.22577	-1.8248	0.49195	0.87341	0.068034	0.49029
ADAMTS19	4	0.27358	1.313	0.031623	0.27724	0.18919	0.49517
ASXL1	4	-0.082067	-0.75777	0.89061	0.98716	0.44859	0.68163
SYNPO2	4	-0.040409	-0.23129	0.96002	0.99665	0.81709	0.89229
SPACA4	4	-0.15054	-1.0815	0.67567	0.94035	0.27948	0.5462
RHOV	4	0.027239	0.32397	0.6789	0.94167	0.74596	0.8481
NLRP6	4	0.2243	1.5778	0.078113	0.4486	0.1146	0.49029
ZNF675	4	-0.5123	-1.5256	0.1256	0.5548	0.12711	0.49029
CLYBL	4	0.03557	0.42921	0.64225	0.92835	0.66777	0.79539
FAM9A	4	0.22701	1.6033	0.074035	0.43756	0.10887	0.49029
FAM9B	4	0.14766	1.1339	0.22862	0.69409	0.25682	0.52834
FAM9C	4	0.064775	1.0592	0.51865	0.88353	0.28952	0.55455
SPTSSA	4	-0.093487	-1.1792	0.85173	0.98261	0.23831	0.51816
PTCRA	4	-0.11794	-1.3268	0.77287	0.96557	0.18457	0.4935
POLR3H	4	-2.4544	-3.6735	0	0	0.00023929	0.031092
ABHD3	4	-0.04894	-0.22468	0.99319	0.99905	0.82223	0.89612
PLAC4	4	0.39788	1.4935	0.0019889	0.047337	0.13529	0.49029
PGAM5	4	-0.20738	-1.8552	0.53306	0.88949	0.063571	0.49029
B3GNT6	4	-0.15314	-1.2118	0.6689	0.9368	0.22557	0.50959
HIGD2A	4	-0.29832	-1.1495	0.35874	0.80069	0.25034	0.52366
KRT24	4	-0.019055	-0.181	0.87744	0.98682	0.85637	0.9177
CYS1	4	0.059964	0.61487	0.53804	0.89062	0.53864	0.73324
AGO3	4	-0.1302	-1.0842	0.73593	0.9596	0.27829	0.54557
AGO4	4	-0.099838	-1.0858	0.83169	0.98066	0.27759	0.54505
SCAMP5	4	-0.16297	-1.6658	0.6421	0.92826	0.095758	0.49029
SDR16C5	4	0.16536	1.3559	0.18501	0.64489	0.17514	0.49252
AAED1	4	-0.033506	-0.57602	0.93298	0.99254	0.5646	0.73346
ZNF367	4	0.04768	0.5565	0.59029	0.90949	0.57787	0.73794
ANTXRL	4	-0.012524	-0.08642	0.85019	0.98261	0.93113	0.96207
PPAPDC1A	4	0.20411	1.5721	0.10625	0.51569	0.11592	0.49029
METTL15	4	-0.11835	-1.0363	0.77163	0.96541	0.30005	0.56336
MPZL3	4	0.14584	1.3303	0.23503	0.70374	0.18342	0.49339
IMMP1L	4	0.35836	1.5019	0.0051213	0.089255	0.13313	0.49029
OR56B4	4	0.034135	0.33187	0.64981	0.93077	0.73999	0.84412
KRT78	4	0.18408	1.0878	0.14315	0.58303	0.27671	0.54416
RILPL2	4	0.020058	0.27159	0.71122	0.95177	0.78594	0.87311
DNAH10	4	-0.0323	-0.45559	0.92805	0.99254	0.64869	0.78242
AMN1	4	0.18099	1.2954	0.15001	0.59302	0.19517	0.49683
DTX3	4	0.051722	0.4388	0.57244	0.90143	0.6608	0.79047
METTL7B	4	-0.049395	-0.76435	0.99518	0.99905	0.44466	0.67871
C12orf77	4	0.32165	1.1619	0.011635	0.14763	0.24526	0.52031
ZFC3H1	4	-0.43532	-1.4107	0.18984	0.65065	0.15832	0.49029
PLBD2	4	0.013301	0.14483	0.73961	0.96025	0.88485	0.93511
FAM71C	4	0.37712	1.4775	0.003033	0.062951	0.13955	0.49029
CCER1	4	-0.23929	-2.0443	0.4647	0.86081	0.040929	0.43785
EEF2KMT	4	-0.51175	-1.6889	0.12599	0.55582	0.091237	0.49029
PIANP	4	-0.073248	-0.80162	0.92064	0.99058	0.42277	0.6622
DCP1B	4	0.18199	1.5685	0.14737	0.58938	0.11676	0.49029
ANO6	4	0.11859	0.95725	0.31683	0.77095	0.33844	0.59561
ARID2	4	-0.18878	-1.4305	0.57692	0.90436	0.15257	0.49029
METTL21C	4	0.073536	0.78397	0.48469	0.86927	0.43306	0.66962
VSTM4	4	0.14677	1.0339	0.2318	0.69916	0.30117	0.56445
PAOX	4	-0.096153	-1.0456	0.84377	0.98231	0.29574	0.55954
FAM24B	4	0.097082	1.3834	0.3931	0.81927	0.16655	0.4907
ADCY4	4	-0.33429	-1.6446	0.30638	0.76502	0.10006	0.49029
FAM227B	4	0.20888	1.5189	0.0983	0.49574	0.12879	0.49029
CT62	4	-0.012698	-0.13864	0.85128	0.98261	0.88974	0.93796
GRAMD2	4	-0.037321	-0.23341	0.94799	0.99422	0.81544	0.89132
LCTL	4	0.1146	1.0872	0.33025	0.78022	0.27696	0.54454
UBR1	4	-0.067224	-1.0586	0.94148	0.99329	0.28979	0.55459
PATL2	4	0.016035	0.1501	0.72842	0.95665	0.88068	0.93301
LDHD	4	-0.14377	-1.9235	0.69536	0.94654	0.054422	0.48725
FUK	4	0.19224	1.6346	0.12664	0.55672	0.10214	0.49029
MLKL	4	0.22045	1.1622	0.083333	0.463	0.24513	0.52031
ZNF778	4	-0.10283	-0.90459	0.82314	0.97973	0.36568	0.61653
ACSF3	4	0.28436	1.4966	0.026104	0.24777	0.1345	0.49029
WDR90	4	0.021354	0.2827	0.70545	0.95037	0.77741	0.86795
EME2	4	-0.15447	-1.6238	0.66537	0.93535	0.10442	0.49029
NLRC3	4	-0.2379	-1.052	0.46768	0.86197	0.29279	0.55621
NSMCE1	4	-0.55232	-1.7098	0.10084	0.50049	0.087297	0.49029
ZNF48	4	-0.008911	-0.10476	0.83597	0.98076	0.91656	0.95351
LKAAEAR1	4	-0.051889	-0.7703	0.99513	0.99905	0.44112	0.6759
DZIP1L	4	-0.019557	-0.17478	0.87957	0.98682	0.86125	0.92082
TTC21A	4	-0.031331	-0.16491	0.92497	0.99206	0.86902	0.92553
MCEMP1	4	-0.03901	-0.43605	0.95416	0.99539	0.6628	0.79182
ZNF627	4	0.023592	0.41331	0.69511	0.94645	0.67938	0.8028
DAND5	4	-0.22389	-1.8432	0.49652	0.87454	0.065295	0.49029
ZNF585A	4	0.00053942	0.0068505	0.79569	0.97183	0.99453	0.99652
NLRP7	4	0.10816	1.1107	0.35367	0.7976	0.26671	0.53683
GGN	4	-0.20195	-1.274	0.5455	0.89195	0.20268	0.49928
CADM4	4	-0.3117	-2.1128	0.339	0.78657	0.034621	0.41421
THAP8	4	-0.12409	-1.0837	0.75502	0.9625	0.27851	0.54564
U2AF1L4	4	-0.068797	-0.3602	0.93546	0.99277	0.7187	0.82933
ZNF626	4	-2.3723	-4.0959	0	0	4.2044e-05	0.011901
FAM129C	4	-0.11217	-1.9644	0.79301	0.97167	0.049489	0.47149
ADM5	4	-0.39449	-1.1135	0.23255	0.69975	0.26551	0.53625
LCE4A	4	0.080637	0.41012	0.455	0.85515	0.68172	0.80412
ALG14	4	-0.53747	-1.7918	0.10959	0.52551	0.073161	0.49029
FAM76A	4	0.0020552	0.023803	0.78893	0.97052	0.98101	0.98942
C1orf168	4	0.39008	1.3899	0.0024364	0.054688	0.16457	0.4904
TMEM201	4	0.012096	0.10354	0.74478	0.96048	0.91754	0.95417
TMEM61	4	-0.050379	-0.25117	0.99876	0.9997	0.80168	0.88224
CYP4Z1	4	0.00083761	0.0044088	0.7942	0.97167	0.99648	0.99777
C1orf86	4	-0.48679	-2.3032	0.14424	0.58559	0.02127	0.32827
CDCP2	4	-0.02438	-0.14647	0.89822	0.98818	0.88355	0.93462
SLC5A9	4	-0.043858	-0.35564	0.97405	0.99761	0.72211	0.83195
CC2D1B	4	-0.082717	-1.0721	0.88902	0.98697	0.28366	0.54987
NBPF11	4	-0.83969	-1.6996	0.022474	0.22768	0.089206	0.49029
NUDT17	4	-0.39042	-1.8189	0.23722	0.70577	0.068922	0.49029
TXLNA	4	-0.11141	-0.86479	0.7945	0.97167	0.38716	0.63336
TCTEX1D1	4	0.32525	1.5374	0.010591	0.13851	0.1242	0.49029
PLD5	4	0.14775	1.4226	0.22837	0.69409	0.15486	0.49029
C1orf100	4	0.045053	0.29779	0.60064	0.91364	0.76586	0.86113
SPAG17	4	0.015591	0.14961	0.73096	0.95784	0.88108	0.93315
SLFNL1	4	-0.21923	-1.4569	0.50636	0.8784	0.14514	0.49029
KRTCAP2	4	-0.72699	-2.2199	0.041418	0.32249	0.026427	0.36685
CRTC2	4	-0.35703	-1.7038	0.2774	0.74255	0.088425	0.49029
IBA57	4	-1.0555	-1.7168	0.0071102	0.10792	0.086009	0.49029
FAM209A	4	-0.03041	-0.27362	0.92079	0.99064	0.78437	0.87239
RNF215	4	-0.014009	-1.0281	0.85616	0.98261	0.3039	0.56672
APOBEC3A	4	0.1732	1.341	0.16652	0.61909	0.17991	0.49252
APOBEC3F	4	0.20748	0.94859	0.10034	0.49975	0.34283	0.5994
FOXD4L1	4	-1.2314	-1.9173	0.0029336	0.061394	0.055195	0.48873
CFAP221	4	0.24926	0.87593	0.049672	0.35602	0.38107	0.6292
VWA3B	4	0.16144	1.4712	0.19337	0.65236	0.14125	0.49029
CREG2	4	0.14999	0.81444	0.2231	0.68972	0.41539	0.65633
TET3	4	0.15288	1.2581	0.2146	0.67798	0.20834	0.50111
GKN2	4	0.19066	1.2069	0.12962	0.56149	0.22748	0.51076
TEX37	4	-0.033892	-0.19063	0.93457	0.99277	0.84881	0.91349
ANKRD23	4	-0.0014353	-0.021257	0.80445	0.97487	0.98304	0.9904
APLF	4	0.026761	0.83428	0.68124	0.94263	0.40413	0.64804
PIKFYVE	4	-0.87549	-2.0232	0.018099	0.19718	0.043054	0.44473
KRTCAP3	4	0.27722	0.92917	0.029435	0.26511	0.3528	0.60717
LOC200726	4	0.059542	1.4988	0.54022	0.89097	0.13392	0.49029
TMEM17	4	0.12854	1.387	0.28585	0.74759	0.16545	0.49045
SPRED2	4	0.30722	1.1397	0.016657	0.18642	0.25442	0.52656
