Experiment Name:,Exp_20260825_HCT116_KO.OEc

Tube Name:,Sample ID:,All Events ,Cell size Events,Hoechst Events,medium Mito Events,low Mito Events,High Mito Events,All Events  % Total,Cell size % Total,Hoechst % Total,medium Mito % Total,low Mito % Total,High Mito % Total,All Events  % Parent,Cell size % Parent,Hoechst % Parent,medium Mito % Parent,low Mito % Parent,High Mito % Parent,All Events  Mean FSC-A,Cell size Mean FSC-A,Hoechst Mean FSC-A,medium Mito Mean FSC-A,low Mito Mean FSC-A,High Mito Mean FSC-A,All Events  GeoMean FSC-A,Cell size GeoMean FSC-A,Hoechst GeoMean FSC-A,medium Mito GeoMean FSC-A,low Mito GeoMean FSC-A,High Mito GeoMean FSC-A,All Events  Median FSC-A,Cell size Median FSC-A,Hoechst Median FSC-A,medium Mito Median FSC-A,low Mito Median FSC-A,High Mito Median FSC-A,All Events  rCV FSC-A,Cell size rCV FSC-A,Hoechst rCV FSC-A,medium Mito rCV FSC-A,low Mito rCV FSC-A,High Mito rCV FSC-A,All Events  rSD FSC-A,Cell size rSD FSC-A,Hoechst rSD FSC-A,medium Mito rSD FSC-A,low Mito rSD FSC-A,High Mito rSD FSC-A,All Events  CV FSC-A,Cell size CV FSC-A,Hoechst CV FSC-A,medium Mito CV FSC-A,low Mito CV FSC-A,High Mito CV FSC-A,All Events  SD FSC-A,Cell size SD FSC-A,Hoechst SD FSC-A,medium Mito SD FSC-A,low Mito SD FSC-A,High Mito SD FSC-A,All Events  Mean SSC-A,Cell size Mean SSC-A,Hoechst Mean SSC-A,medium Mito Mean SSC-A,low Mito Mean SSC-A,High Mito Mean SSC-A,All Events  GeoMean SSC-A,Cell size GeoMean SSC-A,Hoechst GeoMean SSC-A,medium Mito GeoMean SSC-A,low Mito GeoMean SSC-A,High Mito GeoMean SSC-A,All Events  Median SSC-A,Cell size Median SSC-A,Hoechst Median SSC-A,medium Mito Median SSC-A,low Mito Median SSC-A,High Mito Median SSC-A,All Events  rCV SSC-A,Cell size rCV SSC-A,Hoechst rCV SSC-A,medium Mito rCV SSC-A,low Mito rCV SSC-A,High Mito rCV SSC-A,All Events  rSD SSC-A,Cell size rSD SSC-A,Hoechst rSD SSC-A,medium Mito rSD SSC-A,low Mito rSD SSC-A,High Mito rSD SSC-A,All Events  CV SSC-A,Cell size CV SSC-A,Hoechst CV SSC-A,medium Mito CV SSC-A,low Mito CV SSC-A,High Mito CV SSC-A,All Events  SD SSC-A,Cell size SD SSC-A,Hoechst SD SSC-A,medium Mito SD SSC-A,low Mito SD SSC-A,High Mito SD SSC-A,All Events  Mean PE-A,Cell size Mean PE-A,Hoechst Mean PE-A,medium Mito Mean PE-A,low Mito Mean PE-A,High Mito Mean PE-A,All Events  GeoMean PE-A,Cell size GeoMean PE-A,Hoechst GeoMean PE-A,medium Mito GeoMean PE-A,low Mito GeoMean PE-A,High Mito GeoMean PE-A,All Events  Median PE-A,Cell size Median PE-A,Hoechst Median PE-A,medium Mito Median PE-A,low Mito Median PE-A,High Mito Median PE-A,All Events  rCV PE-A,Cell size rCV PE-A,Hoechst rCV PE-A,medium Mito rCV PE-A,low Mito rCV PE-A,High Mito rCV PE-A,All Events  rSD PE-A,Cell size rSD PE-A,Hoechst rSD PE-A,medium Mito rSD PE-A,low Mito rSD PE-A,High Mito rSD PE-A,All Events  CV PE-A,Cell size CV PE-A,Hoechst CV PE-A,medium Mito CV PE-A,low Mito CV PE-A,High Mito CV PE-A,All Events  SD PE-A,Cell size SD PE-A,Hoechst SD PE-A,medium Mito SD PE-A,low Mito SD PE-A,High Mito SD PE-A,All Events  Mean Violet610-A,Cell size Mean Violet610-A,Hoechst Mean Violet610-A,medium Mito Mean Violet610-A,low Mito Mean Violet610-A,High Mito Mean Violet610-A,All Events  GeoMean Violet610-A,Cell size GeoMean Violet610-A,Hoechst GeoMean Violet610-A,medium Mito GeoMean Violet610-A,low Mito GeoMean Violet610-A,High Mito GeoMean Violet610-A,All Events  Median Violet610-A,Cell size Median Violet610-A,Hoechst Median Violet610-A,medium Mito Median Violet610-A,low Mito Median Violet610-A,High Mito Median Violet610-A,All Events  rCV Violet610-A,Cell size rCV Violet610-A,Hoechst rCV Violet610-A,medium Mito rCV Violet610-A,low Mito rCV Violet610-A,High Mito rCV Violet610-A,All Events  rSD Violet610-A,Cell size rSD Violet610-A,Hoechst rSD Violet610-A,medium Mito rSD Violet610-A,low Mito rSD Violet610-A,High Mito rSD Violet610-A,All Events  CV Violet610-A,Cell size CV Violet610-A,Hoechst CV Violet610-A,medium Mito CV Violet610-A,low Mito CV Violet610-A,High Mito CV Violet610-A,All Events  SD Violet610-A,Cell size SD Violet610-A,Hoechst SD Violet610-A,medium Mito SD Violet610-A,low Mito SD Violet610-A,High Mito SD Violet610-A
01-KO3.OEc2_AZ-E8,,67330,45006,44932,42031,2669,187,100.00%,66.84%,66.73%,62.43%,3.96%,0.28%,100.00%,66.84%,99.84%,93.54%,5.94%,0.42%,278934.0,335442.6,335603.4,339855.7,218514.6,909717.8,171062.2,311160.2,311315.9,316922.3,214676.8,876906.4,243196.3,291827.3,291954.1,297940.6,209796.5,906480.4,62.51%,31.99%,31.96%,31.17%,16.93%,23.07%,152011.9,93364.9,93309.1,92864.6,35516.7,209143.4,211.95%,44.45%,44.44%,42.29%,20.47%,25.45%,591201.1,149101.6,149143.8,143733.8,44726.7,231543.9,439384.1,441711.9,441798.4,447584.3,258433.7,1492498.3,219913.3,389032.7,389140.6,397323.9,250276.0,1419824.9,302082.2,367794.5,367835.0,378073.4,248556.7,1575007.5,67.94%,41.39%,41.38%,40.34%,22.02%,21.19%,205230.5,152219.1,152213.6,152499.6,54738.0,333756.6,436.20%,59.15%,59.14%,56.31%,27.51%,25.81%,1916592.3,261269.4,261274.8,252043.1,71083.2,385162.2,184653.4,227913.4,228049.8,232107.9,82463.8,1219636.8,96737.1,197083.8,197265.2,206751.5,80787.1,1200741.8,148592.7,185551.0,185642.0,191724.1,86127.2,1164504.6,73.18%,45.19%,45.16%,42.56%,13.77%,16.08%,108746.0,83849.3,83828.5,81601.8,11855.6,187237.7,119.58%,64.59%,64.52%,55.50%,17.14%,18.94%,220803.6,147199.9,147129.8,128819.0,14131.2,230962.1,212282.7,241811.8,241945.4,244358.2,145060.4,924375.0,116570.2,213194.1,213790.5,218166.8,137797.3,850479.3,173593.3,201827.7,201990.5,207859.5,134442.3,849606.4,54.60%,43.34%,43.26%,42.04%,19.91%,32.98%,94783.5,87470.4,87385.8,87388.3,26772.5,280186.0,110.52%,61.68%,60.72%,56.25%,43.55%,42.19%,234609.4,149146.4,146903.0,137462.8,63177.3,390023.1
01-KO3.OEc2_AZ-F8,,65101,50685,50553,48062,2210,238,100.00%,77.86%,77.65%,73.83%,3.39%,0.37%,100.00%,77.86%,99.74%,95.07%,4.37%,0.47%,320290.2,333640.5,333923.6,336142.5,216535.1,885445.9,244916.1,309902.0,310188.5,313745.4,212892.6,859901.9,264429.4,291217.6,291462.7,295389.9,208126.2,889258.4,42.43%,31.59%,31.56%,30.88%,16.41%,21.41%,112193.5,91998.3,91995.3,91215.5,34144.0,190407.2,189.04%,44.09%,44.07%,42.17%,19.74%,22.70%,605464.3,147110.7,147154.3,141736.1,42751.7,200983.2,508791.4,435149.7,435341.9,437963.0,249186.8,1447129.3,317290.2,383894.2,384095.6,389418.1,242042.7,1375436.4,330322.6,361472.3,361583.3,368516.7,240838.2,1514412.8,48.48%,40.26%,40.25%,39.41%,22.13%,24.72%,160141.7,145529.2,145542.6,145221.8,53292.9,374416.6,427.87%,59.53%,59.51%,56.81%,25.63%,26.36%,2176960.5,259037.9,259081.7,248828.6,63855.3,381512.0,222569.8,237077.3,237286.9,238906.5,82786.4,1215803.9,156178.0,205546.7,205841.0,212704.0,81041.4,1191511.8,173339.9,193340.9,193573.6,197898.8,86863.8,1131002.8,52.80%,44.19%,44.17%,42.13%,12.82%,14.90%,91529.8,85429.8,85495.0,83380.2,11135.7,168571.7,109.64%,64.23%,64.04%,55.53%,17.37%,22.78%,244020.2,152264.0,151957.0,132671.4,14380.1,276900.5,242920.1,248617.0,248774.2,249562.2,146409.5,931536.3,179051.9,218933.5,219956.7,222915.5,138386.3,865183.7,191364.6,207189.1,207437.6,211564.3,134364.5,901045.9,46.54%,42.91%,42.81%,41.79%,19.72%,30.49%,89064.7,88907.2,88797.1,88404.5,26493.3,274760.3,101.64%,61.87%,59.85%,55.64%,43.53%,39.86%,246895.5,153824.1,148897.6,138865.6,63728.0,371264.9
01-KO3.OEc5-A9,,136835,117107,116917,112769,3842,245,100.00%,85.58%,85.44%,82.41%,2.81%,0.18%,100.00%,85.58%,99.84%,96.45%,3.29%,0.21%,330929.2,350343.3,350523.5,352936.7,239313.8,854227.9,279214.7,331617.8,331815.4,334927.9,234889.4,811238.9,304609.2,320862.5,321016.3,323834.7,235546.7,857199.4,33.32%,27.21%,27.18%,26.62%,19.37%,27.10%,101504.0,87320.1,87264.6,86212.6,45629.9,232262.5,127.27%,37.49%,37.47%,36.39%,19.96%,30.18%,421176.6,131337.0,131329.4,128440.8,47777.9,257769.8,432395.9,401509.6,401545.1,404504.7,247784.8,1253842.6,326984.4,365360.9,365425.2,369598.3,239319.0,1139510.8,336382.2,352005.8,352056.9,356663.8,237232.8,1364423.0,40.28%,36.62%,36.60%,35.90%,22.53%,38.92%,135481.5,128896.1,128857.8,128046.8,53452.0,531030.6,354.73%,50.97%,50.95%,49.39%,29.35%,37.36%,1533859.0,204631.0,204576.1,199778.0,72714.0,468435.5,215700.0,229481.7,229647.9,232212.1,83458.1,1164797.1,173553.8,205432.1,205634.4,211219.7,81993.2,1147824.0,184991.5,196890.1,197000.0,200153.4,87454.3,1092213.8,45.03%,40.51%,40.49%,39.05%,12.18%,12.14%,83305.4,79758.4,79762.5,78168.0,10648.8,132598.7,73.14%,54.49%,54.45%,49.44%,16.36%,19.13%,157769.1,125044.4,125041.9,114807.1,13654.5,222810.9,230143.5,237064.4,237238.4,239038.3,138409.6,838612.3,187055.4,211823.5,212440.8,215239.3,131078.3,750492.5,195263.2,203311.4,203516.1,206681.2,128197.7,801319.6,45.66%,44.29%,44.21%,43.62%,23.87%,52.33%,89156.3,90055.5,89979.0,90163.3,30603.1,419295.6,71.96%,55.15%,54.25%,52.06%,38.81%,45.18%,165618.1,130744.7,128697.6,124438.8,53714.3,378871.8
01-KO3.OEc5-B9,,117788,96977,96820,94512,1997,258,100.00%,82.33%,82.20%,80.24%,1.70%,0.22%,100.00%,82.33%,99.84%,97.62%,2.06%,0.27%,319215.6,347020.2,347218.6,347767.8,230315.4,936970.5,262633.5,327970.7,328184.0,329687.3,226073.5,902885.8,296436.0,317699.7,317810.8,319362.9,225160.0,901078.4,36.00%,27.52%,27.48%,27.00%,19.09%,27.75%,106715.4,87435.4,87337.8,86238.3,42987.8,250014.0,137.09%,38.11%,38.08%,36.66%,20.08%,26.64%,437621.9,132238.6,132237.8,127506.7,46246.4,249587.4,417803.3,398335.6,398409.4,398473.4,243526.4,1391470.3,309712.2,362329.4,362418.4,364246.6,234444.2,1311435.3,327987.3,348536.2,348559.1,350910.3,230154.8,1479177.9,41.13%,36.06%,36.04%,35.62%,23.44%,26.88%,134909.9,125670.9,125626.4,124995.9,53947.4,397542.3,346.52%,51.48%,51.47%,49.41%,30.45%,29.16%,1447764.1,205054.4,205075.1,196887.9,74164.4,405753.3,221858.6,242098.3,242290.5,242699.2,83555.0,1178959.4,174113.1,218010.9,218247.5,221620.0,82039.8,1160675.6,193289.4,209101.5,209255.3,211073.2,87725.2,1105983.4,44.97%,38.90%,38.86%,37.80%,12.04%,12.66%,86918.8,81335.9,81318.4,79781.2,10560.1,140017.5,74.41%,53.28%,53.23%,48.19%,16.51%,19.92%,165076.0,128981.8,128963.8,116953.4,13796.5,234812.2,238173.7,248791.2,249019.1,248904.9,154780.7,915780.6,192540.8,225227.1,225883.7,227036.5,145653.5,831513.8,206024.2,216371.1,216591.5,218264.1,141495.7,885227.4,42.84%,40.99%,40.93%,40.48%,21.26%,41.35%,88268.2,88689.1,88651.0,88359.0,30082.1,366034.1,72.07%,52.18%,51.70%,48.99%,43.34%,42.47%,171654.3,129831.6,128734.1,121938.9,67078.9,388908.3
01-KO3.OEc5-C9,,120522,101574,101454,98253,2870,269,100.00%,84.28%,84.18%,81.52%,2.38%,0.22%,100.00%,84.28%,99.88%,96.84%,2.83%,0.27%,335788.2,355077.3,355228.1,356825.9,234312.5,946185.4,273970.9,334510.4,334676.0,337236.4,230441.0,902241.4,303542.4,321957.9,322048.9,324783.4,230880.8,912400.9,35.10%,27.78%,27.75%,27.21%,18.88%,29.83%,106555.0,89433.8,89368.3,88363.6,43591.6,272160.7,153.27%,39.18%,39.16%,37.72%,18.53%,30.21%,514666.4,139111.8,139102.2,134606.1,43414.2,285825.2,448765.0,406782.9,406856.2,408525.4,246259.1,1324265.4,321565.8,369089.7,369182.7,372461.4,237959.0,1223095.9,335450.8,353975.5,354026.4,357654.1,235295.2,1425851.5,41.03%,36.86%,36.85%,36.21%,21.83%,32.40%,137640.9,130479.8,130469.8,129520.4,51363.3,461932.8,407.51%,51.71%,51.69%,49.81%,28.84%,33.80%,1828752.6,210327.8,210311.7,203487.9,71019.5,447548.3,221143.5,237955.4,238092.8,239573.2,83557.6,1180928.0,173267.1,212523.8,212697.9,217465.9,82194.4,1165059.4,189284.0,203554.2,203660.2,206232.7,87322.4,1112978.8,45.87%,40.54%,40.53%,39.16%,12.57%,12.82%,86834.0,82511.8,82534.5,80756.5,10979.0,142639.7,77.52%,55.33%,55.28%,49.92%,16.01%,17.84%,171427.4,131650.1,131616.0,119594.9,13378.2,210663.7,237965.6,247038.3,247226.6,248117.5,147071.5,869300.1,190956.9,222239.2,222748.2,224831.8,140330.4,790774.2,202836.0,213271.8,213392.3,216088.6,137666.7,864685.1,44.45%,42.91%,42.87%,42.40%,20.16%,43.76%,90170.0,91511.8,91486.8,91613.3,27760.1,378362.3,75.12%,53.51%,53.09%,50.62%,35.27%,40.18%,178765.0,132189.2,131254.0,125600.8,51877.9,349325.6
01-KO3.OEc5_AZ-D9,,74278,58312,58186,57106,446,536,100.00%,78.51%,78.34%,76.88%,0.60%,0.72%,100.00%,78.51%,99.78%,98.14%,0.77%,0.92%,328411.6,347370.8,347592.6,343070.3,227155.4,849341.3,250784.7,326189.1,326436.7,324129.1,222173.9,821866.7,284184.3,310991.4,311228.1,310759.4,215844.5,831155.3,40.57%,29.49%,29.47%,28.98%,20.63%,24.61%,115296.8,91719.1,91733.5,90051.3,44519.0,204561.0,184.14%,40.21%,40.17%,37.47%,22.08%,24.79%,604750.1,139690.1,139618.3,128547.1,50167.2,210563.0,529695.0,469242.1,469384.1,461027.7,261367.9,1380549.1,342741.1,422023.7,422192.0,418680.6,250001.7,1312345.1,369080.6,402199.5,402272.9,401484.1,244489.6,1439755.0,46.36%,38.41%,38.39%,37.77%,28.96%,28.56%,171103.9,154496.1,154433.9,151633.1,70797.3,411181.1,418.35%,53.39%,53.37%,49.85%,31.66%,27.69%,2215964.5,250508.8,250487.7,229815.3,82737.1,382228.8,279686.7,304146.5,304449.8,296874.1,77495.3,1183218.5,201691.5,271422.8,271836.0,270293.9,75034.7,1167110.8,234263.2,259033.8,259292.0,258840.0,80723.6,1121231.5,48.75%,39.79%,39.73%,38.88%,19.90%,13.85%,114191.9,103064.7,103013.1,100630.0,16061.5,155253.4,93.35%,55.47%,55.31%,47.66%,21.49%,18.27%,261093.5,168695.4,168393.2,141504.4,16657.1,216176.9,280036.9,291994.6,292033.0,286021.6,191176.8,929642.4,207989.4,261722.1,262719.4,260191.9,173424.2,864798.6,231908.1,249018.5,249320.3,248624.8,173594.8,904296.6,45.34%,40.99%,40.89%,40.34%,37.89%,31.59%,105144.1,102067.8,101953.0,100292.2,65781.4,285699.2,92.67%,57.05%,53.91%,48.98%,46.93%,37.69%,259511.6,166588.8,157443.0,140084.5,89711.7,350414.6
01-KO3.OEc5_AZ-E9,,66268,57436,57335,56041,597,576,100.00%,86.67%,86.52%,84.57%,0.90%,0.87%,100.00%,86.67%,99.82%,97.74%,1.04%,1.00%,366014.1,361055.2,361293.3,356256.3,229509.6,888856.3,304000.8,337844.8,338099.1,335712.3,224778.2,857701.9,307895.4,322837.1,322967.0,322707.5,220753.9,892380.4,35.21%,29.46%,29.42%,28.78%,20.44%,23.07%,108410.4,95099.9,95000.8,92883.5,45111.5,205907.0,178.18%,41.34%,41.31%,38.27%,21.25%,25.18%,652160.5,149247.8,149252.0,136350.6,48773.9,223779.6,534382.6,439836.5,439976.6,430650.9,249021.2,1388547.1,374619.0,392557.9,392704.0,389016.8,239357.0,1321534.4,360192.5,373772.1,373809.4,373332.3,237798.8,1453903.3,42.77%,40.15%,40.14%,39.40%,25.32%,27.76%,154071.1,150071.7,150042.4,147108.0,60211.5,403623.7,414.52%,55.72%,55.72%,51.22%,30.06%,27.59%,2215148.3,245093.7,245156.6,220590.0,74857.4,383099.3,294727.7,300093.6,300381.2,292207.7,80285.1,1186096.0,240593.4,265603.2,265963.5,264662.8,78019.9,1167682.3,241783.8,255275.8,255571.7,255274.3,84429.2,1117148.5,46.42%,42.38%,42.31%,41.15%,16.52%,13.00%,112247.9,108193.8,108132.9,105047.0,13951.0,145233.8,84.05%,57.32%,57.26%,48.55%,20.15%,19.78%,247717.6,172011.8,171990.4,141855.4,16175.8,234588.9,285262.1,283749.3,284024.2,277283.1,170309.9,956060.9,233727.2,251631.5,252503.1,250012.2,155496.7,880145.1,234143.0,243082.8,243263.3,242587.9,148504.7,930211.0,46.31%,44.82%,44.74%,43.99%,28.36%,33.50%,108423.9,108948.7,108843.4,106706.7,42114.7,311602.9,84.96%,58.47%,57.34%,51.04%,52.10%,40.33%,242351.1,165912.5,162870.2,141514.0,88734.7,385578.5
01-KO3.OEc5_AZ-F9,,61008,52836,52763,51763,366,541,100.00%,86.61%,86.49%,84.85%,0.60%,0.89%,100.00%,86.61%,99.86%,98.10%,0.69%,1.03%,355733.7,351640.4,351816.7,346658.8,225004.3,853701.7,299108.4,329716.3,329900.2,327201.0,219753.6,822728.0,300441.8,314519.8,314772.3,313892.4,212373.2,850335.9,34.92%,29.57%,29.54%,29.02%,20.99%,24.79%,104926.1,93007.3,92975.0,91077.0,44572.7,210836.0,167.90%,40.60%,40.58%,37.65%,22.88%,26.04%,597265.5,142760.0,142770.2,130505.6,51474.3,222346.3,544745.8,461904.6,462051.3,452699.4,253038.9,1369516.4,397827.1,414370.1,414523.3,410459.9,241677.9,1289572.4,383160.9,395827.4,395956.4,394835.6,246104.7,1444123.8,41.41%,39.17%,39.18%,38.54%,29.13%,30.31%,158665.9,155049.1,155127.9,152156.0,71699.9,437707.8,368.61%,53.94%,53.93%,49.99%,31.94%,29.92%,2007994.6,249152.8,249205.4,226290.0,80830.8,409822.4,302886.2,305312.8,305533.7,296423.3,78743.8,1219246.8,248233.1,271723.4,271995.1,269630.3,76112.1,1196599.5,246554.4,258851.7,259025.5,258342.2,83696.5,1136342.9,44.13%,40.50%,40.48%,39.62%,17.96%,16.00%,108810.6,104847.5,104864.2,102364.9,15032.5,181828.8,87.44%,56.83%,56.79%,47.75%,21.93%,21.51%,264847.5,173500.8,173498.8,141548.9,17265.9,262320.9,294326.3,290907.3,291205.8,284864.7,186163.8,895525.1,243268.5,261699.2,262435.2,259664.3,170654.0,824887.9,240640.3,250298.7,250501.6,249534.5,167758.1,888572.0,42.74%,41.25%,41.23%,40.63%,27.12%,34.10%,102856.5,103251.0,103275.7,101398.3,45500.4,303014.0,86.84%,53.98%,53.70%,48.49%,47.38%,41.22%,255580.1,157030.7,156372.0,138118.2,88208.0,369105.0
01-OE-A10,,135262,119485,118484,104383,13109,825,100.00%,88.34%,87.60%,77.17%,9.69%,0.61%,100.00%,88.34%,99.16%,88.10%,11.06%,0.70%,445626.2,454562.8,456153.2,473684.4,256321.5,1263687.9,358486.6,403137.6,404624.5,425080.8,251442.9,1222963.4,344543.4,364214.1,365790.7,390248.5,253845.8,1283379.9,49.05%,42.86%,43.01%,43.04%,19.51%,25.68%,169002.5,156119.4,157316.9,167966.6,49519.7,329510.6,111.19%,55.16%,55.06%,51.31%,19.79%,24.12%,495503.8,250755.7,251158.9,243045.4,50722.7,304759.6,518155.5,473589.1,475662.1,496115.1,240516.6,1445220.6,380982.8,403566.5,405665.2,429710.9,233722.8,1398550.1,351493.8,369568.6,371701.3,401232.4,234123.4,1504161.0,52.22%,51.05%,50.99%,49.97%,23.25%,23.80%,183540.5,188656.4,189535.4,200487.9,54440.8,357997.9,303.62%,64.09%,63.88%,59.54%,24.61%,23.22%,1573226.5,303511.0,303861.7,295388.8,59195.8,335619.5,244128.8,248876.0,250173.5,263428.7,78929.2,1151444.1,187494.4,204174.9,205620.1,228735.8,77509.7,1139130.6,183371.5,196253.6,197467.8,214043.4,81421.3,1093016.5,62.22%,58.69%,58.43%,51.76%,18.12%,10.69%,114099.0,115174.6,115374.5,110778.9,14755.1,116895.6,86.69%,70.82%,70.50%,58.75%,17.66%,15.95%,211626.8,176242.4,176383.6,154758.0,13942.2,183707.3,246307.3,249251.9,251066.1,263504.9,109475.8,825896.1,190330.3,204193.8,207320.4,223784.6,102136.6,783383.3,190939.8,200002.6,201319.8,217497.9,106642.9,802370.5,59.67%,58.72%,58.17%,54.36%,37.30%,31.02%,113937.8,117447.1,117102.4,118230.1,39777.7,248900.1,80.10%,68.39%,67.72%,61.51%,37.90%,32.23%,197300.2,170462.8,170028.6,162089.8,41495.6,266190.1
01-OE-B10,,150379,130472,127824,110195,16658,791,100.00%,86.76%,85.00%,73.28%,11.08%,0.53%,100.00%,86.76%,97.97%,86.21%,13.03%,0.62%,469103.7,469161.4,472751.6,497896.5,259103.4,1297910.4,362946.7,411610.6,414935.9,442611.3,253857.3,1262346.4,347066.2,369299.6,372754.7,406217.7,255783.2,1319572.3,53.60%,45.68%,45.91%,45.96%,19.97%,22.15%,186021.7,168689.6,171130.1,186708.5,51080.2,292229.3,106.58%,57.28%,57.07%,53.12%,20.59%,22.08%,499971.1,268753.7,269789.0,264463.3,53346.6,286576.4,554312.1,506670.5,511251.4,541082.8,254635.8,1546856.3,397578.8,425773.0,430199.2,462865.7,246590.5,1509276.9,363719.6,385283.6,389723.5,431352.5,246713.7,1616668.0,56.20%,53.48%,53.52%,53.28%,24.53%,19.04%,204400.7,206064.2,208582.0,229834.4,60527.1,307751.3,247.63%,66.18%,65.81%,61.24%,26.12%,20.13%,1372641.6,335335.7,336470.5,331380.6,66502.1,311325.2,244122.6,243086.8,246184.0,264141.1,77367.7,1138727.5,178268.6,196837.5,200304.3,228594.3,75712.8,1128502.0,176723.8,190349.2,193354.5,214126.1,80026.1,1092322.5,67.25%,61.39%,60.67%,52.74%,19.97%,10.75%,118855.0,116857.0,117307.2,112938.1,15983.5,117385.4,96.64%,72.23%,71.47%,59.27%,19.24%,14.63%,235926.5,175581.7,175939.9,156548.8,14884.5,166631.2,248190.2,244826.4,249233.4,265299.5,109117.1,846425.3,181033.4,196158.9,203848.6,224065.1,100731.1,813218.8,188217.9,196397.2,199579.9,219351.7,104506.0,822934.2,63.97%,61.35%,59.75%,54.83%,43.50%,27.31%,120403.7,120492.0,119247.1,120262.6,45456.7,224713.5,89.28%,70.61%,68.97%,62.27%,40.52%,28.10%,221583.7,172877.9,171893.6,165195.3,44213.3,237869.9
01-OE-C10,,121241,104439,103207,87679,14964,444,100.00%,86.14%,85.13%,72.32%,12.34%,0.37%,100.00%,86.14%,98.82%,84.95%,14.50%,0.43%,425261.7,439189.5,441151.9,467269.5,256737.0,1279175.0,336106.6,389498.0,391288.5,418775.6,251725.1,1240327.1,327874.4,349832.9,351604.1,380356.8,254407.3,1295790.8,48.76%,40.87%,41.08%,42.26%,19.74%,25.64%,159881.7,142991.1,144424.5,160737.8,50225.0,332242.9,108.88%,55.78%,55.68%,52.01%,20.13%,23.37%,463011.4,245000.4,245633.9,243008.7,51676.1,298935.9,497968.7,464220.7,466739.6,497350.2,247074.0,1547085.6,363012.2,393712.8,396119.9,427993.1,239400.3,1513226.8,336456.2,357540.7,359780.5,398133.6,238839.7,1596576.0,52.45%,50.53%,50.58%,50.81%,24.33%,19.04%,176476.5,180658.8,181970.0,202311.5,58115.5,303933.3,283.29%,65.79%,65.58%,61.14%,25.83%,19.31%,1410678.6,305395.1,306100.7,304063.1,63819.4,298809.0,222606.9,228265.6,229908.2,250336.8,77648.3,1133526.4,167131.7,186999.0,188809.6,218037.4,76074.8,1122176.3,165406.8,179903.2,181566.0,203331.1,79974.4,1076802.0,63.48%,58.81%,58.45%,50.42%,19.69%,10.05%,104997.3,105809.2,106133.8,102516.6,15744.9,108199.1,91.11%,71.08%,70.66%,58.78%,18.79%,15.48%,202824.2,162243.8,162451.9,147137.2,14589.8,175435.6,231034.4,233084.1,235469.2,252683.6,112436.0,831118.3,175601.0,191262.9,195461.2,215367.1,105070.4,798225.0,178318.9,187362.7,188894.1,208673.1,110289.8,821324.7,58.24%,57.12%,56.37%,53.01%,37.39%,27.67%,103848.6,107015.7,106485.2,110615.6,41234.8,227298.1,84.96%,68.60%,67.64%,61.43%,36.47%,27.94%,196283.5,159898.6,159277.1,155232.1,41005.1,232208.9
01-OE_AZ-D10,,112068,89178,87648,78318,8195,945,100.00%,79.57%,78.21%,69.88%,7.31%,0.84%,100.00%,79.57%,98.28%,89.36%,9.35%,1.08%,430810.9,459443.5,462441.0,473302.6,252178.8,1246252.1,311634.6,404519.9,407180.2,422287.9,247482.7,1216223.4,323403.9,360366.2,363203.8,382521.6,248068.9,1257196.8,59.68%,44.06%,44.54%,44.22%,19.23%,20.54%,193017.5,158767.5,161785.5,169163.3,47714.2,258249.5,118.13%,56.66%,56.51%,52.54%,19.74%,21.19%,508903.3,260308.2,261342.0,248692.8,49782.8,264073.0,559787.5,516111.3,520625.8,534245.4,254128.9,1527222.4,360881.0,432936.8,437401.5,456557.6,245477.3,1495498.8,356279.9,399326.8,403664.3,429578.0,245625.2,1563017.4,61.09%,55.47%,55.39%,54.15%,25.63%,20.48%,217650.2,221523.5,223589.9,232631.7,62944.7,320113.9,317.08%,65.74%,65.35%,60.96%,27.41%,19.12%,1774966.9,339307.3,340212.0,325679.8,69647.6,292006.8,252439.7,265345.5,268079.9,275322.0,79635.8,1164200.6,171687.8,215219.5,218114.5,237174.6,78132.8,1150606.4,180106.8,204923.0,207695.3,221943.3,82458.9,1102254.9,67.48%,60.37%,60.04%,53.90%,17.52%,11.93%,121538.3,123719.5,124702.2,119632.4,14450.2,131451.8,100.90%,72.85%,72.29%,59.64%,17.83%,16.46%,254699.8,193314.5,193786.4,164208.2,14200.9,191631.1,246847.4,251955.1,255703.4,261957.9,119764.2,826135.8,169704.5,201004.1,207597.1,217771.1,109559.4,792554.1,185302.4,198740.0,201474.2,213668.0,114631.2,810545.8,64.61%,61.59%,60.20%,57.93%,42.53%,27.23%,119718.1,122396.6,121291.4,123774.3,48749.7,220705.8,93.11%,72.29%,70.63%,65.03%,46.26%,28.67%,229839.9,182128.3,180598.7,170360.1,55397.0,236830.4
