Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
ZNF484	4	0.046028	0.33605	0.63345	0.91813	0.73683	0.84625
L3MBTL2	4	-0.21355	-0.94435	0.51601	0.87078	0.34499	0.60538
LONP2	4	-0.002909	-0.013702	0.81936	0.9647	0.98907	0.99421
KRTAP4-12	4	0.09848	0.45006	0.44466	0.83643	0.65267	0.79182
TAS1R3	4	-0.13726	-0.81255	0.7149	0.94283	0.41648	0.66001
RBP5	4	0.070883	0.4041	0.54013	0.88224	0.68614	0.81491
RBM4B	4	-0.05322	-0.40329	0.99433	0.9984	0.68674	0.81542
FRMD8	4	0.12483	0.50688	0.36068	0.78993	0.61224	0.76326
ARMC10	4	-0.37602	-1.1632	0.2403	0.70125	0.24476	0.53408
KCNK16	4	0.070178	0.91491	0.54201	0.88296	0.36024	0.61671
USP26	4	0.24807	1.501	0.095068	0.50689	0.13335	0.50807
SYT15	4	-0.015452	-0.089084	0.8662	0.9764	0.92902	0.96211
ESYT3	4	-0.18225	-1.413	0.59313	0.90296	0.15767	0.50807
SYT16	4	0.155	1.3178	0.27282	0.72945	0.18757	0.50837
SETDB2	4	0.20621	1.2185	0.15797	0.61026	0.22305	0.52042
ROPN1L	4	0.044877	1.078	0.63738	0.91939	0.28101	0.56019
ANGPTL6	4	-0.32956	-1.4929	0.3035	0.75256	0.13545	0.50807
KLF16	4	-0.93213	-1.9358	0.011088	0.15895	0.052896	0.49409
FSD1L	4	0.095158	1.0056	0.45575	0.84231	0.31463	0.58516
TMTC1	4	-0.037282	-0.45747	0.9461	0.98888	0.64733	0.78829
ATAD3B	4	0.15674	1.3977	0.268	0.72583	0.16222	0.50807
TAF3	4	-0.39912	-1.1388	0.214	0.67198	0.25478	0.54098
RSPH3	4	0.072941	0.56447	0.53242	0.87786	0.57244	0.74716
TMEM120A	4	-0.096299	-1.259	0.84517	0.97213	0.20802	0.51402
RAB34	4	-0.52442	-1.9085	0.10804	0.53286	0.05633	0.50441
HMCN1	4	0.29004	1.417	0.053799	0.39019	0.15648	0.50807
GPR61	4	-0.027623	-0.24762	0.90981	0.98236	0.80443	0.89129
TBC1D10A	4	0.027803	0.29979	0.70232	0.93866	0.76434	0.86522
BCO2	4	-0.091708	-0.56402	0.86083	0.97535	0.57274	0.74716
MRO	4	0.10796	0.85516	0.41353	0.82175	0.39246	0.64251
TM2D2	4	-0.52932	-2.0121	0.10437	0.52501	0.044214	0.47105
USHBP1	4	0.029626	0.16569	0.69506	0.93611	0.8684	0.9292
CDCA7	4	-0.0088713	-0.14491	0.84144	0.97075	0.88478	0.9373
MIXL1	4	0.11376	1.6421	0.39494	0.81189	0.10057	0.50807
TSPAN10	4	-0.5045	-2.3058	0.12072	0.5579	0.021119	0.35723
SLC25A2	4	0.16782	1.365	0.23961	0.70064	0.17224	0.50807
PRSS27	4	-0.19568	-1.2879	0.55892	0.88862	0.19778	0.51062
TTLL2	4	0.25768	1.4583	0.083781	0.47951	0.14475	0.50807
FGFBP2	4	0.22348	1.5246	0.12957	0.57309	0.12737	0.50807
WDR87	4	-0.077768	-0.56169	0.90826	0.98236	0.57432	0.74767
SPATA9	4	0.23049	1.3981	0.11839	0.55372	0.16208	0.50807
SNX25	4	0.32642	1.5675	0.030927	0.28998	0.117	0.50807
KCTD10	4	-0.038193	-0.45845	0.94983	0.98969	0.64663	0.7879
SPATA16	4	0.2128	1.5647	0.14608	0.59874	0.11766	0.50807
TTC29	4	0.082603	1.1685	0.4992	0.86395	0.24262	0.53357
KRTAP1-5	4	0.25234	1.5291	0.089747	0.49277	0.12623	0.50807
KRTAP3-1	4	0.19289	1.6968	0.18337	0.6397	0.089732	0.50807
KRTAP3-2	4	0.33175	1.5071	0.028192	0.27578	0.13178	0.50807
KRTAP9-2	4	-0.25948	-0.72768	0.41776	0.8231	0.46681	0.70088
KRTAP9-3	4	0.016118	0.21739	0.74592	0.94817	0.8279	0.90498
KRTAP9-8	4	0.28245	1.5887	0.059815	0.4102	0.11213	0.50807
KRTAP17-1	4	0.23924	1.0787	0.10625	0.52906	0.28073	0.55985
GSG2	4	-0.46203	-2.1163	0.15473	0.60781	0.034321	0.42335
STARD3NL	4	0.31969	1.3551	0.034606	0.30796	0.17538	0.50807
STK40	4	0.19962	0.98465	0.1704	0.62846	0.3248	0.59217
HDAC10	4	-0.059817	-1.5945	0.97096	0.99475	0.11083	0.50807
TMEM133	4	0.044665	0.27572	0.63862	0.91966	0.78276	0.87682
RASSF4	4	0.31949	1.4801	0.034606	0.30796	0.13885	0.50807
EIF2A	4	-0.046071	-0.5412	0.97971	0.99621	0.58837	0.75101
TATDN1	4	0.352	1.1791	0.019541	0.22216	0.23835	0.53109
TM2D1	4	-0.18426	-1.0404	0.5885	0.90131	0.29815	0.57254
TSSK1B	4	0.097277	0.98944	0.44869	0.83835	0.32245	0.59052
IMMP2L	4	0.20332	1.612	0.16348	0.6174	0.10696	0.50807
FCAMR	4	0.059994	0.47631	0.57851	0.89672	0.63386	0.77846
SLC4A11	4	0.033916	0.97129	0.6791	0.93159	0.33141	0.59655
IFI27L2	4	-0.1888	-1.4085	0.57692	0.89578	0.15899	0.50807
TSSK6	4	-0.5335	-2.0237	0.10223	0.51985	0.042999	0.46753
SPNS1	4	-0.73487	-1.9653	0.033164	0.30018	0.049376	0.48642
ITFG3	4	-0.13432	-1.2548	0.72429	0.94376	0.20956	0.51468
CCDC8	4	0.30617	1.4827	0.043158	0.35085	0.13815	0.50807
NCALD	4	0.11203	1.2676	0.40086	0.81517	0.20495	0.5131
FAM172A	4	-0.0072978	-0.088707	0.83607	0.96967	0.92931	0.96228
BRIP1	4	-0.094623	-1.1308	0.85034	0.97348	0.25814	0.54349
CTTNBP2	4	0.0167	0.16848	0.74359	0.94754	0.8662	0.92759
REG4	4	0.08998	1.0184	0.4731	0.85014	0.30849	0.58089
KREMEN1	4	-0.040717	-0.32931	0.95963	0.99234	0.74192	0.85023
TMPRSS13	4	0.098665	1.2037	0.44416	0.83643	0.22869	0.52419
B3GNT5	4	0.09097	0.95548	0.46962	0.84838	0.33934	0.60262
OBSCN	4	-0.10703	-0.9606	0.80962	0.96202	0.33675	0.60043
EMILIN2	4	0.11985	1.3219	0.37445	0.79761	0.18622	0.50837
KATNAL1	4	-0.0049008	-0.080457	0.82786	0.9672	0.93587	0.96624
MND1	4	0.33479	1.4838	0.027098	0.27128	0.13786	0.50807
WDR54	4	-0.10852	-1.3268	0.80524	0.96107	0.18456	0.50807
ADGRV1	4	-0.062228	-0.36415	0.96241	0.99259	0.71575	0.833
RBM48	4	-0.43207	-2.15	0.18084	0.63781	0.031558	0.41376
MAGT1	4	0.307	1.4289	0.042761	0.34917	0.15304	0.50807
DTNBP1	4	-0.11873	-0.97277	0.77377	0.95379	0.33067	0.59618
KIRREL2	4	0.011944	0.2648	0.76119	0.95029	0.79117	0.88219
HDHD2	4	0.079693	0.57698	0.5088	0.86772	0.56395	0.74553
TMEM222	4	-0.16668	-0.98925	0.63241	0.91761	0.32254	0.59052
TEX35	4	0.038363	0.48724	0.66189	0.92528	0.62609	0.77312
FAM160A2	4	0.15474	1.1176	0.27357	0.72972	0.26376	0.54799
SLC10A7	4	0.030184	0.23382	0.69287	0.93536	0.81512	0.89785
PLEKHN1	4	-0.016029	-0.12123	0.86834	0.9764	0.90351	0.94741
FAM186B	4	-0.0188	-0.29115	0.87808	0.97741	0.77094	0.86916
ARMC2	4	0.10432	0.58242	0.42477	0.82637	0.56028	0.74548
HORMAD1	4	0.29023	1.464	0.0536	0.38945	0.14318	0.50807
MYCBPAP	4	-0.40069	-1.5935	0.21281	0.67074	0.11105	0.50807
QRICH2	4	0.21079	1.2998	0.14966	0.60244	0.19368	0.50956
FSCB	4	0.035961	0.23651	0.67084	0.92794	0.81304	0.89678
TKTL2	4	-0.041719	-0.12528	0.96311	0.99259	0.9003	0.94545
C3orf20	4	0.27972	1.2783	0.062202	0.41896	0.20115	0.51169
KBTBD7	4	0.31508	1.4856	0.037589	0.32349	0.13739	0.50807
ANKRD27	4	0.10933	1.3457	0.40802	0.81815	0.17841	0.50807
ENKD1	4	-0.57371	-2.3016	0.082339	0.47641	0.02136	0.35802
NSRP1	4	-0.38982	-1.1248	0.22405	0.6847	0.26068	0.5455
ZRANB3	4	-0.014814	-0.18468	0.86416	0.97608	0.85348	0.92067
RAB6C	4	0.012847	0.12638	0.75805	0.95029	0.89943	0.94541
FBXO30	4	0.17371	1.3303	0.22534	0.6847	0.18342	0.50807
ARL6	4	0.34747	1.3467	0.021579	0.23716	0.17807	0.50807
USP44	4	-0.080002	-1.3913	0.9009	0.98175	0.16414	0.50807
SLC41A2	4	0.21711	1.283	0.14017	0.59087	0.19951	0.51089
C4orf17	4	-0.0804	-0.74928	0.89986	0.98175	0.45369	0.69037
PCBD2	4	0.20218	1.6143	0.16537	0.6196	0.10647	0.50807
PRAM1	4	-0.035626	-0.40103	0.94038	0.98843	0.6884	0.81619
ZIC4	4	-0.14359	-1.7014	0.69585	0.9365	0.088861	0.50807
PCGF6	4	-0.17534	-1.1869	0.61182	0.91007	0.23526	0.52868
QRFPR	4	0.27966	1.5623	0.062202	0.41896	0.11822	0.50807
ZNF394	4	-0.26246	-1.4903	0.41194	0.82119	0.13614	0.50807
LRRIQ1	4	0.14554	1.4119	0.29927	0.75069	0.15797	0.50807
ATRIP	4	-0.98593	-2.2997	0.0084527	0.1371	0.021468	0.35843
WDR75	4	-0.67152	-2.2004	0.048329	0.37251	0.027779	0.39793
ACAD11	4	0.19925	1.3391	0.17104	0.62923	0.18055	0.50807
CEP78	4	-0.030488	-0.25777	0.92	0.98436	0.79658	0.88523
USP42	4	0.14473	0.68616	0.30171	0.75201	0.49261	0.71978
ZNRF3	4	-0.17394	-0.99099	0.61496	0.91087	0.32169	0.59026
TOMM40L	4	-0.035955	-0.34496	0.94188	0.98843	0.73012	0.84192
UTP15	4	-1.331	-2.542	0.0013425	0.048214	0.011022	0.26968
SLC7A6OS	4	-0.63421	-2.4796	0.05887	0.40722	0.013154	0.2927
FAM161A	4	0.1312	1.3581	0.33965	0.77615	0.17445	0.50807
EVA1A	4	0.012707	0.098212	0.7586	0.95029	0.92176	0.95847
FAM175A	4	0.069111	0.55372	0.54634	0.8844	0.57977	0.74896
SYDE2	4	-0.019555	-0.22427	0.88007	0.97741	0.82255	0.90205
ZNF644	4	-0.26374	-1.9981	0.40916	0.81905	0.045711	0.47356
KAT8	4	-0.90869	-1.5866	0.012679	0.17297	0.1126	0.50807
PPP1R1B	4	0.07944	0.69327	0.51004	0.86888	0.48814	0.71655
RNASEH2C	4	-0.45431	-2.1618	0.15981	0.61327	0.030631	0.40825
RPF2	4	-1.0521	-2.4411	0.0054196	0.10322	0.014642	0.30571
ARID5B	4	-0.15575	-1.6915	0.661	0.92528	0.090742	0.50807
KIAA1109	4	-0.022035	-1.3818	0.88927	0.98028	0.16703	0.50807
GTF2IRD2	4	-0.18106	-0.58231	0.59616	0.90409	0.56036	0.74548
ASCC2	4	-0.27328	-1.1338	0.392	0.81011	0.25686	0.54271
NLRC5	4	0.19571	1.0716	0.17726	0.63551	0.28388	0.56209
C19orf44	4	-0.22815	-1.5658	0.48329	0.85632	0.1174	0.50807
ANTXR1	4	0.18776	1.4749	0.19406	0.65121	0.14023	0.50807
LOXL4	4	-0.052862	-0.65706	0.99597	0.99895	0.51114	0.73122
POLR1B	4	-1.0836	-2.3088	0.0046241	0.094898	0.020957	0.35553
ELMOD3	4	0.0060655	0.061734	0.78371	0.95672	0.95077	0.97405
SLA2	4	-0.054075	-0.8004	0.99145	0.998	0.42348	0.6656
MFSD7	4	-0.31375	-2.0855	0.32767	0.76821	0.037023	0.43878
CHD6	4	-0.26348	-1.8968	0.40985	0.81987	0.057861	0.50807
FAM188B	4	0.3519	1.1981	0.01959	0.22222	0.23087	0.52538
ZCCHC7	4	0.15242	0.86202	0.28028	0.73596	0.38868	0.63985
TMEM164	4	-0.18188	-1.3845	0.59437	0.90314	0.1662	0.50807
FAR1	4	0.25741	1.553	0.084029	0.47973	0.12043	0.50807
SLITRK6	4	0.37505	1.5347	0.012977	0.17447	0.12486	0.50807
METTL25	4	0.32498	1.0598	0.031623	0.29241	0.28923	0.56605
FAM96A	4	-0.017392	-0.16966	0.87326	0.97741	0.86528	0.92704
SETD3	4	0.047476	0.40766	0.62813	0.9161	0.68352	0.8131
USP48	4	-0.16117	-1.0354	0.64658	0.92207	0.30046	0.57492
POMK	4	-0.052529	-0.53517	0.99692	0.999	0.59253	0.75266
TXNDC2	4	0.24677	1.17	0.096708	0.50996	0.24198	0.53306
MEX3B	4	0.020719	0.20563	0.72937	0.94524	0.83708	0.91085
ANKRD20A1	4	-0.88114	-1.7572	0.014618	0.18882	0.078887	0.50807
ZNF541	4	-0.35172	-1.7242	0.27297	0.72945	0.084678	0.50807
TMEM117	4	0.22346	1.365	0.12962	0.57309	0.17226	0.50807
ZMYND12	4	-0.057693	-1.0524	0.97812	0.9958	0.29263	0.56797
TBC1D3F	4	-2.0455	-3.2154	0	0	0.0013024	0.1026
WDR24	4	-1.2702	-2.861	0.0019391	0.061321	0.0042226	0.17748
RGPD5	4	-0.64126	-1.5665	0.056434	0.3979	0.11724	0.50807
SPATC1L	4	-0.11808	-0.58561	0.77586	0.95472	0.55814	0.74548
IQCG	4	0.088985	0.69746	0.47623	0.8513	0.48552	0.71494
NBPF3	4	-0.38335	-1.313	0.23165	0.69201	0.18919	0.50837
ZMYND15	4	0.20235	1.6617	0.16503	0.61906	0.096577	0.50807
C2orf16	4	-0.11847	-0.36377	0.77436	0.95411	0.71603	0.83324
DRC7	4	-0.043719	-0.34811	0.97096	0.99475	0.72776	0.84066
LRRC8C	4	0.26258	1.4631	0.078809	0.46935	0.14344	0.50807
TRAF7	4	-0.045372	-0.46772	0.97698	0.99579	0.63998	0.78302
MAF1	4	-0.20571	-1.2265	0.53411	0.87883	0.22	0.51884
TMEM126A	4	0.28701	1.5479	0.056086	0.3974	0.12165	0.50807
RHBDD1	4	0.22973	1.5316	0.12013	0.55717	0.12561	0.50807
ATP13A4	4	0.068977	1.1025	0.54679	0.8845	0.27026	0.55216
ZCCHC9	4	-1.2404	-2.9284	0.0021877	0.063218	0.0034071	0.16039
ZDHHC18	4	-0.19003	-1.4279	0.57324	0.89475	0.15331	0.50807
MRI1	4	0.02253	0.14839	0.7229	0.94368	0.88204	0.93548
MED10	4	-0.68955	-2.2468	0.043656	0.35254	0.02465	0.37828
LDOC1L	4	0.23859	1.5977	0.10705	0.53043	0.11012	0.50807
FYTTD1	4	-0.19028	-1.1881	0.57269	0.89432	0.23481	0.52859
PSD2	4	0.0099841	0.17028	0.7682	0.95285	0.86479	0.92692
ANKRD32	4	-0.18512	-1.8772	0.58637	0.90057	0.060487	0.50807
SGIP1	4	0.037459	0.41589	0.66532	0.92589	0.67749	0.80898
GARNL3	4	0.083605	0.71775	0.49562	0.86164	0.47291	0.70495
CAMKK1	4	-0.067563	-0.44649	0.94262	0.98843	0.65524	0.79282
SLC37A3	4	0.10444	0.77706	0.42442	0.82637	0.43712	0.67668
FLYWCH1	4	-0.73849	-2.5758	0.032468	0.29719	0.01	0.26104
SYT3	4	-0.1681	-1.9362	0.62853	0.91615	0.052845	0.49409
DCUN1D5	4	0.30558	0.80961	0.043656	0.35254	0.41817	0.66136
TCHP	4	-0.075017	-0.6833	0.91706	0.98342	0.49442	0.72095
FBXW9	4	-0.38852	-1.9446	0.22574	0.68559	0.051819	0.49128
PSMG3	4	-2.1926	-3.654	0	0	0.00025814	0.052156
HSDL2	4	0.16499	1.3596	0.24727	0.7078	0.17395	0.50807
HAGHL	4	-0.011058	-0.55508	0.85074	0.97349	0.57884	0.74885
POLR3GL	4	0.15577	1.7012	0.27039	0.72733	0.088908	0.50807
ALKBH7	4	-0.034159	-0.50822	0.93486	0.9874	0.6113	0.76244
C9orf64	4	0.33713	1.3377	0.026303	0.26771	0.18101	0.50807
RPAIN	4	-0.82485	-2.0823	0.019988	0.22471	0.037317	0.44098
CHCHD5	4	-0.58889	-2.3172	0.075179	0.45856	0.020493	0.35136
C9orf89	4	0.0022676	0.035561	0.79858	0.95929	0.97163	0.9849
POLDIP3	4	-0.20438	-1.142	0.53809	0.8812	0.25345	0.53983
YIPF4	4	-0.016372	-0.11753	0.86933	0.9764	0.90644	0.94925
NOA1	4	-1.151	-2.2692	0.0033811	0.08134	0.023257	0.36984
COQ5	4	-0.33758	-1.9045	0.29157	0.74401	0.056849	0.50623
SLC25A33	4	-0.057709	-0.41386	0.97812	0.9958	0.67898	0.81008
NICN1	4	-0.064214	-0.48252	0.9547	0.99112	0.62944	0.77512
DNAJC30	4	0.070423	0.89187	0.54137	0.88287	0.37246	0.62723
PRADC1	4	-0.062861	-1.0866	0.96007	0.99244	0.27723	0.55726
BTBD10	4	-0.0082029	-0.047942	0.83975	0.97047	0.96176	0.97954
C2orf88	4	0.27446	1.5229	0.067273	0.43617	0.12779	0.50807
RNF135	4	0.14115	1.56	0.31071	0.7569	0.11876	0.50807
TMEM79	4	-0.24851	-1.0736	0.44078	0.83547	0.28299	0.56152
NTPCR	4	0.2769	0.98562	0.064936	0.42806	0.32432	0.59174
EIF1AD	4	-0.59268	-1.5284	0.073837	0.45678	0.12642	0.50807
TMEM175	4	0.34994	1.386	0.020336	0.22722	0.16575	0.50807
ZDHHC16	4	-0.58641	-1.8841	0.076472	0.46256	0.059555	0.50807
EFCAB2	4	-0.12911	-0.92608	0.74095	0.947	0.3544	0.61267
ING5	4	0.20145	1.3593	0.16692	0.62305	0.17404	0.50807
CAPNS2	4	0.16672	1.44	0.24259	0.70313	0.14986	0.50807
WDR83	4	-1.2199	-3.0233	0.0023369	0.065734	0.0025002	0.13777
FAM213A	4	0.15494	1.0999	0.27297	0.72945	0.27139	0.55308
UTP23	4	-1.0388	-2.5108	0.0059666	0.10929	0.012047	0.28141
PHF6	4	-0.081672	-0.92332	0.89613	0.98175	0.35584	0.61389
GINS4	4	-0.89351	-2.2651	0.013624	0.18014	0.023507	0.37197
LLPH	4	-0.51559	-1.575	0.11366	0.54336	0.11525	0.50807
MIEN1	4	0.043262	0.6207	0.64399	0.92147	0.5348	0.74143
UQCC2	4	-0.42961	-1.2579	0.18312	0.6397	0.20841	0.51437
DDI2	4	-0.37507	-2.2098	0.2413	0.7026	0.027118	0.39521
TMEM246	4	0.16887	0.55528	0.23727	0.69868	0.5787	0.74878
CHCHD6	4	0.25766	1.3645	0.083781	0.47951	0.1724	0.50807
NUDT22	4	-0.00066682	-0.0057742	0.81051	0.96239	0.99539	0.99777
WIBG	4	0.15287	0.94309	0.27884	0.73493	0.34563	0.60542
PDCD2L	4	-0.67265	-2.5532	0.04813	0.37216	0.010675	0.26556
ZNF397	4	0.37339	1.1923	0.013325	0.1769	0.23313	0.52779
NUDT16L1	4	-0.47312	-2.2705	0.14479	0.59607	0.023176	0.36964
C7orf50	4	0.098995	1.7499	0.44307	0.83635	0.08013	0.50807
MRPL45	4	-0.36184	-0.87848	0.25875	0.71897	0.37969	0.633
BRMS1L	4	0.0058388	0.050548	0.78461	0.95673	0.95969	0.97849
VPS25	4	-2.1502	-1.965	0	0	0.049414	0.48642
TMEM107	4	-0.10961	-1.2329	0.80201	0.95985	0.21762	0.51821
MON1A	4	-0.01641	-0.11022	0.86948	0.9764	0.91223	0.95302
NAA38	4	-0.86755	-1.8844	0.01601	0.20087	0.059505	0.50807
CCDC115	4	-0.62596	-1.6593	0.061456	0.417	0.097059	0.50807
CCDC77	4	-0.68445	-1.7987	0.045097	0.35779	0.072059	0.50807
CMSS1	4	-0.27776	-0.81353	0.3839	0.80494	0.41591	0.65959
ACBD6	4	0.28666	1.3034	0.056335	0.3979	0.19244	0.50956
THOC3	4	-1.3919	-2.9775	0.00094471	0.038462	0.0029058	0.14871
SARNP	4	-0.13077	-0.59426	0.73558	0.94676	0.55234	0.74418
C16orf13	4	-0.13535	-1.1593	0.72121	0.94368	0.24635	0.53473
ZBED3	4	-0.19141	-1.6433	0.56961	0.89251	0.10032	0.50807
LZIC	4	-0.0062665	-0.052623	0.83199	0.96807	0.95803	0.97737
HVCN1	4	-0.084605	-1.0283	0.88649	0.97929	0.30383	0.57711
ZNF414	4	0.031849	0.17327	0.68685	0.93371	0.86244	0.92568
FAM195A	4	-0.23502	-1.075	0.46763	0.84757	0.28238	0.56113
DYDC2	4	0.26788	1.6351	0.073638	0.45597	0.10203	0.50807
PCGF5	4	0.24692	1.2247	0.096559	0.50996	0.22067	0.51942
APOPT1	4	-0.10017	-1.0887	0.83269	0.96844	0.27629	0.55689
AKT1S1	4	-0.26366	-1.3909	0.40931	0.81919	0.16427	0.50807
TMEM101	4	-0.024649	-0.54241	0.89976	0.98175	0.58754	0.75092
ELOF1	4	-0.3462	-1.204	0.28008	0.73596	0.22859	0.52419
GFM2	4	-0.16218	-0.77728	0.64389	0.92147	0.43699	0.67663
COG8	4	-1.3398	-2.983	0.0012928	0.046512	0.002854	0.147
HPS3	4	-0.030657	-0.34933	0.92059	0.98453	0.72684	0.84024
ARFGAP2	4	-0.1357	-0.92113	0.71982	0.94368	0.35698	0.61469
NIFK	4	-0.76281	-1.6955	0.028938	0.27981	0.089988	0.50807
PRAC1	4	0.27704	1.4519	0.064837	0.42806	0.14652	0.50807
HOOK3	4	0.034717	0.36903	0.67621	0.93049	0.71211	0.8308
C2orf40	4	0.16506	1.2901	0.24712	0.70767	0.197	0.51024
CYSTM1	4	0.177	1.5741	0.21882	0.67896	0.11546	0.50807
C15orf48	4	-0.099502	-1.0374	0.83502	0.96946	0.29955	0.57375
PROK1	4	-0.097475	-0.81365	0.84119	0.97063	0.41585	0.65959
CARD11	4	0.11746	0.87505	0.38271	0.80395	0.38155	0.63435
ADGRA1	4	-0.079796	-1.1043	0.9018	0.98175	0.26945	0.55163
ZNF528	4	0.068321	0.86832	0.54922	0.8851	0.38522	0.63739
MSANTD4	4	0.079183	0.79153	0.51089	0.86891	0.42864	0.66947
HHIPL1	4	-0.1428	-0.7254	0.69859	0.93723	0.4682	0.70184
RAB11FIP4	4	-0.31939	-0.74911	0.31911	0.76305	0.45379	0.69037
MAML2	4	0.057469	0.4823	0.58821	0.90131	0.62959	0.77519
FRMPD3	4	0.050022	0.29387	0.61739	0.91193	0.76886	0.86809
DOT1L	4	-0.10497	-0.98473	0.81688	0.96434	0.32476	0.59217
LZTS2	4	0.035547	0.48591	0.67273	0.92831	0.62703	0.77357
BRSK1	4	-0.084674	-1.0209	0.88619	0.97912	0.30731	0.58025
SYVN1	4	-0.24104	-1.816	0.45654	0.84262	0.069376	0.50807
ABLIM2	4	-0.023331	-0.2757	0.89479	0.98175	0.78278	0.87682
ZNF333	4	0.10792	1.4222	0.41363	0.82175	0.15496	0.50807
ZNF512	4	-0.28287	-1.8997	0.3749	0.79805	0.057478	0.50803
KIAA1804	4	0.17109	1.5517	0.23165	0.69201	0.12072	0.50807
EFCAB7	4	0.19005	1.0732	0.18899	0.64544	0.28318	0.56152
L3MBTL3	4	0.16438	1.5897	0.24876	0.70924	0.11189	0.50807
PHYHIPL	4	0.089594	0.57018	0.47429	0.85032	0.56855	0.74627
LCOR	4	0.05657	0.88909	0.59179	0.90262	0.37396	0.62858
ZMAT1	4	-0.023173	-0.22998	0.89419	0.98175	0.81811	0.89985
NEURL4	4	-0.1371	-1.4269	0.71529	0.94283	0.15362	0.50807
SLX4	4	-0.79016	-2.2102	0.02501	0.26089	0.027089	0.39521
MEGF11	4	-0.046251	-0.69111	0.98066	0.99652	0.4895	0.71772
MEGF10	4	-0.21389	-1.358	0.51507	0.87061	0.17446	0.50807
FBN3	4	0.18086	1.1611	0.20908	0.66751	0.24561	0.53454
FAM120B	4	0.14073	0.79264	0.312	0.75812	0.42799	0.66893
SPIRE2	4	-0.39373	-1.8477	0.22027	0.67997	0.064648	0.50807
JPH4	4	0.0065138	0.06602	0.78222	0.95619	0.94736	0.9719
ZNF527	4	0.056575	0.46877	0.59174	0.90262	0.63924	0.78249
NKX6-2	4	0.009212	0.062056	0.77168	0.95328	0.95052	0.97391
PPAPDC1B	4	-0.036758	-0.24591	0.94431	0.98888	0.80575	0.89218
GHDC	4	0.24676	1.0745	0.096758	0.50996	0.28259	0.56135
MCM8	4	-0.093612	-0.90253	0.85382	0.9741	0.36677	0.62212
DCTN5	4	-1.6467	-3.1093	9.9443e-05	0.0076628	0.0018754	0.12047
ACTRT3	4	0.028333	0.67863	0.69983	0.93808	0.49737	0.72266
CNFN	4	-0.25494	-1.8696	0.42731	0.8275	0.061536	0.50807
ACRBP	4	-0.16964	-1.4579	0.62465	0.91441	0.14486	0.50807
C14orf142	4	-0.18216	-1.3216	0.59343	0.90305	0.18629	0.50837
JAGN1	4	0.050676	0.56348	0.61501	0.91087	0.57311	0.74735
ZC3H8	4	-0.67399	-1.6707	0.047832	0.37086	0.094781	0.50807
HOPX	4	0.2102	1.2338	0.15056	0.60355	0.21727	0.51803
ZNF559	4	0.33076	1.56	0.028789	0.27904	0.11876	0.50807
RHOXF2	4	0.30846	1.5593	0.041319	0.34254	0.11891	0.50807
C15orf41	4	-0.48982	-1.287	0.13112	0.57463	0.19808	0.51073
SRRM4	4	0.16244	1.2447	0.25338	0.71373	0.21323	0.51594
ACSS1	4	-0.12725	-0.86307	0.74602	0.94817	0.3881	0.63937
MCHR2	4	0.229	1.2716	0.12107	0.55861	0.2035	0.51206
KBTBD8	4	0.18869	1.0864	0.19207	0.6491	0.2773	0.55726
KIAA1841	4	0.10625	1.0543	0.41836	0.8231	0.29176	0.56745
MRPL43	4	-1.1952	-2.2101	0.0027347	0.071802	0.0271	0.39521
PGBD1	4	0.17256	1.1306	0.22817	0.68801	0.25824	0.54349
TMEM185A	4	-0.061146	-0.6254	0.96624	0.9929	0.53171	0.74053
MAK16	4	-1.5469	-3.3027	0.00039777	0.023952	0.00095742	0.091062
PARD6G	4	-0.41683	-2.0273	0.19551	0.65316	0.042627	0.4658
FAXC	4	0.21352	1.4819	0.14484	0.59607	0.13838	0.50807
MAP1LC3A	4	0.021753	0.40207	0.72559	0.94441	0.68764	0.81588
MT4	4	-0.030714	-0.28674	0.92084	0.98464	0.77432	0.87156
SLC12A8	4	0.021521	0.1876	0.72643	0.94471	0.85119	0.91966
LYZL1	4	-0.0071288	-0.03926	0.83532	0.96953	0.96868	0.98345
COL25A1	4	0.25199	1.4861	0.090046	0.49346	0.13726	0.50807
GNPTG	4	-0.027696	-0.24951	0.9102	0.98236	0.80297	0.89026
PARD6B	4	-0.34867	-1.5254	0.2766	0.73255	0.12716	0.50807
ZBTB37	4	-0.3536	-1.9789	0.27044	0.72733	0.047829	0.48102
KRTAP4-4	4	-0.20406	-0.97751	0.53898	0.88169	0.32832	0.59455
TUBB6	4	-0.066792	-0.34846	0.94541	0.98888	0.7275	0.8406
NT5C1A	4	0.090596	0.58715	0.47086	0.84887	0.5571	0.74548
ZGPAT	4	-0.041294	-0.22004	0.96166	0.99259	0.82584	0.90361
ST6GAL2	4	0.19574	1.182	0.17721	0.63551	0.2372	0.53032
ZNF594	4	0.12605	0.37656	0.3568	0.78831	0.7065	0.82741
KIRREL3	4	0.094972	1.0731	0.45634	0.84259	0.28324	0.56152
FNDC1	4	0.23912	0.91681	0.1065	0.52928	0.35924	0.61605
KRBA1	4	-0.012983	-0.2249	0.85725	0.97468	0.82205	0.90182
ZNF469	4	0.080828	0.88279	0.50562	0.86675	0.37735	0.63076
NTNG2	4	0.17554	1.1137	0.22171	0.68173	0.26541	0.54941
TNRC18	4	-0.13891	-1.3025	0.71032	0.94086	0.19275	0.50956
