Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
HIST1H2AL	4	-0.46127	-1.7774	0.34561	0.86467	0.075503	0.60416
MPND	4	0.038379	0.15831	0.78699	0.9743	0.87421	0.94183
BRCA1	4	-0.55899	-1.8522	0.25303	0.8142	0.064002	0.5673
ARMCX5	4	0.08818	0.24011	0.6883	0.96172	0.81024	0.9089
SLC10A7	4	-0.097721	-0.60834	0.92736	0.99276	0.54296	0.79108
TTC33	4	-0.55692	-1.1588	0.25512	0.81511	0.24653	0.69021
OR10P1	4	0.5273	1.2552	0.091339	0.61603	0.20941	0.69021
VKORC1L1	4	0.10016	0.54062	0.66468	0.95511	0.58877	0.8072
BRAF	4	-0.4925	-1.5545	0.31399	0.84748	0.12007	0.69021
DCAF12	4	0.062362	0.13445	0.73996	0.96907	0.89304	0.95087
BTBD6	4	0.38176	1.0911	0.21604	0.79057	0.27524	0.69021
TRIB1	4	0.62381	0.89775	0.046738	0.47984	0.36932	0.71728
UTP15	4	-2.016	-3.2154	0.00049722	0.047619	0.0013027	0.097037
NRAS	4	0.18371	1.1834	0.50746	0.92465	0.23665	0.69021
ADCY1	4	0.37237	1.0855	0.22658	0.7979	0.27772	0.69021
PADI1	4	-0.25139	-0.73827	0.64021	0.94999	0.46035	0.75667
CPED1	4	0.16834	0.76746	0.53595	0.9301	0.44281	0.74955
SLU7	4	-0.37559	-0.89063	0.44973	0.9042	0.37313	0.71884
C3orf18	4	-0.26192	-0.6878	0.62286	0.94784	0.49158	0.77102
CACNG8	4	-0.33409	-1.1206	0.5095	0.92465	0.26248	0.69021
FUT7	4	-0.22617	-0.59987	0.68472	0.96077	0.54859	0.7938
SPDYE2	4	-1.2213	-2.5243	0.020237	0.33143	0.011594	0.27007
RGS3	4	0.25076	0.8634	0.39141	0.88082	0.38792	0.72401
OR51I1	4	0.34087	1.328	0.26512	0.81951	0.18416	0.69021
IFITM1	4	-0.419	-1.3968	0.39663	0.88213	0.16248	0.69021
TMBIM6	4	-0.071616	-0.17434	0.98304	0.99763	0.8616	0.93581
CACTIN	4	-0.78646	-2.0328	0.1162	0.6802	0.042069	0.48293
NLRP13	4	0.72267	0.9659	0.020485	0.33199	0.33409	0.70087
ADAD2	4	-0.32502	-0.87543	0.52218	0.92725	0.38134	0.72146
MPG	4	-0.38466	-0.90774	0.43815	0.90221	0.36402	0.71425
CMTM3	4	-0.060859	-0.51039	0.99493	0.9997	0.60978	0.81423
C7orf71	4	0.35136	0.86333	0.25239	0.81411	0.38796	0.72401
FBXO48	4	0.51821	1.214	0.096808	0.63132	0.22476	0.69021
QPRT	4	0.67505	1.1262	0.031275	0.40951	0.26007	0.69021
GJA3	4	0.28594	0.90925	0.34064	0.86151	0.36322	0.71417
AFF4	4	-0.047475	-0.21771	0.96768	0.99763	0.82766	0.91778
MIEF1	4	0.1963	0.47911	0.48548	0.91589	0.63186	0.82151
FAM114A1	4	0.23441	1.1334	0.41811	0.89438	0.25706	0.69021
CDC42EP5	4	-0.3444	-1.2833	0.49329	0.91946	0.19938	0.69021
MYO1B	4	0.90702	1.1341	0.0027347	0.12821	0.25676	0.69021
HIST1H3F	4	0.076178	0.29834	0.71196	0.96558	0.76544	0.8876
GRAP2	4	-0.44351	-1.1932	0.36724	0.86995	0.23281	0.69021
SLC22A31	4	0.1823	0.94198	0.5098	0.92465	0.3462	0.70444
PTPRD	4	0.70677	1.1547	0.023916	0.36111	0.2482	0.69021
CWC27	4	-0.67874	-1.9971	0.1693	0.75365	0.045816	0.4997
MED23	4	-1.2967	-2.1981	0.01432	0.28374	0.027941	0.40004
NRIP1	4	-0.3959	-0.9322	0.42373	0.89647	0.35123	0.70754
MMAA	4	-0.10656	-0.21743	0.90981	0.99101	0.82787	0.91781
BAALC	4	-0.17998	-0.88306	0.7684	0.97256	0.3772	0.71989
BIN2	4	0.48194	1.1072	0.12217	0.6892	0.26819	0.69021
PIGL	4	-0.1358	-0.82315	0.85407	0.98502	0.41042	0.73556
GDF1	4	0.409	0.85513	0.18944	0.77251	0.39248	0.72618
NSMCE2	4	-0.69477	-1.5485	0.16204	0.74628	0.1215	0.69021
IFITM10	4	-0.48358	-1.3172	0.32264	0.85455	0.18777	0.69021
ELF4	4	0.32103	1.0884	0.29157	0.83794	0.27643	0.69021
C8orf48	4	0.64556	1.1557	0.03928	0.44513	0.24782	0.69021
CDADC1	4	-0.86226	-1.809	0.086118	0.59765	0.070443	0.58851
SAMD10	4	0.29745	0.82958	0.32433	0.85626	0.40678	0.73289
EXO5	4	0.42903	1.1281	0.1691	0.75332	0.25926	0.69021
CCM2L	4	-0.47278	-1.9274	0.33318	0.85778	0.053926	0.52766
LRIT2	4	-0.518	-1.1524	0.29003	0.83794	0.24914	0.69021
SLC7A4	4	-0.065033	-0.25339	0.99712	0.9999	0.79997	0.90423
MAGIX	4	0.34628	1.2444	0.25865	0.81657	0.21336	0.69021
ANKRD65	4	0.11361	0.28923	0.63862	0.94965	0.77241	0.89114
SPIB	4	0.11901	0.33392	0.62838	0.9481	0.73844	0.873
TSKU	4	0.26613	1.3368	0.3667	0.86995	0.18129	0.69021
CNTFR	4	0.019322	0.11461	0.82682	0.981	0.90875	0.9578
WDR47	4	-0.78272	-1.943	0.11814	0.68392	0.052016	0.51931
NFATC2IP	4	0.15642	1.021	0.55817	0.93441	0.30727	0.69322
CST9L	4	-0.078619	-0.29878	0.96887	0.99763	0.76511	0.8876
EFHB	4	0.14386	0.89323	0.58164	0.93631	0.37173	0.71848
KCNN2	4	0.21458	0.54432	0.45321	0.9061	0.58622	0.80617
PPARG	4	0.26617	1.1643	0.3666	0.86995	0.24428	0.69021
CKAP5	4	-0.77207	-1.7011	0.12217	0.6892	0.088919	0.64631
TAF11	4	-0.43182	-1.2291	0.38052	0.87373	0.21905	0.69021
ESCO2	4	-0.10164	-0.25272	0.92025	0.99276	0.80049	0.90438
MAPKAPK5	4	-0.16514	-0.83302	0.7955	0.97549	0.40483	0.73271
RFX7	4	-0.17593	-0.72766	0.77571	0.97336	0.46682	0.75917
ASPH	4	-0.026457	-0.10128	0.92462	0.99276	0.91933	0.9632
HPS4	4	-0.027331	-0.056048	0.92641	0.99276	0.9553	0.97911
MOB1B	4	0.79638	1.129	0.010392	0.24023	0.2589	0.69021
C1orf86	4	-0.69003	-1.9765	0.16448	0.75096	0.048102	0.50811
ASB4	4	0.37306	0.84675	0.22579	0.79712	0.39713	0.72844
FRS3	4	0.070136	0.20127	0.72385	0.96673	0.84049	0.92448
LCN12	4	0.15578	0.47043	0.55942	0.93441	0.63805	0.82361
ARMS2	4	0.28147	1.3531	0.34735	0.86467	0.17601	0.69021
KIAA0232	4	0.30172	1.379	0.31802	0.85139	0.16788	0.69021
ICMT	4	-0.021429	-0.072761	0.91289	0.99123	0.942	0.97306
DNAJC2	4	-0.65269	-1.8844	0.18472	0.76721	0.059514	0.54893
RASGEF1C	4	-0.25369	-0.66163	0.63639	0.94901	0.50821	0.77748
COX15	4	-2.7159	-4.3694	0	0	1.2461e-05	0.00462
GEMIN2	4	-1.2371	-2.465	0.018596	0.31803	0.013703	0.29324
RNF7	4	-0.58819	-1.5653	0.22996	0.79855	0.1175	0.69021
ZNF230	4	-0.69057	-1.6051	0.16413	0.75006	0.10847	0.69021
PAPSS2	4	0.0056662	0.04043	0.85601	0.98502	0.96775	0.98584
NDST4	4	-0.15376	-0.34561	0.81996	0.97975	0.72964	0.86794
NME7	4	0.56272	1.1101	0.071748	0.56389	0.26697	0.69021
SLC22A2	4	0.21404	0.60437	0.45406	0.9064	0.54559	0.79241
INHBB	4	0.064177	0.23774	0.73608	0.96907	0.81208	0.90991
NDUFB8	4	-0.68714	-1.4397	0.16557	0.75161	0.14995	0.69021
TMEM207	4	0.14991	1.0867	0.56996	0.93441	0.27719	0.69021
ZNF266	4	0.043326	0.31403	0.7767	0.97336	0.7535	0.88091
GPALPP1	4	-0.55348	-1.6482	0.25771	0.81532	0.099306	0.68003
GRHPR	4	-0.93688	-1.7956	0.064489	0.54359	0.072557	0.59511
ITSN2	4	-0.34596	-2.2185	0.4911	0.91946	0.026523	0.39376
TSR2	4	-1.3539	-2.361	0.011287	0.24918	0.018228	0.33146
OR2S2	4	0.064231	0.2307	0.73603	0.96907	0.81755	0.91352
WDR53	4	-0.063649	-0.32344	0.99955	0.99995	0.74637	0.87702
CREBBP	4	-0.75976	-2.3838	0.12863	0.69768	0.017133	0.32146
RCN1	4	-0.2379	-0.58771	0.66353	0.9546	0.55673	0.79641
HBG1	4	0.055134	0.30361	0.75298	0.97101	0.76143	0.88514
THOC7	4	-1.1586	-2.3295	0.025557	0.36978	0.019831	0.34188
MADCAM1	4	-0.28221	-0.95051	0.59019	0.94042	0.34185	0.70357
DDIAS	4	0.46471	0.91477	0.13698	0.71373	0.36031	0.71236
C8A	4	0.18773	0.69596	0.49995	0.9207	0.48646	0.76963
KCNN3	4	-0.40032	-0.88212	0.4189	0.89475	0.37771	0.72016
HRASLS	4	-0.26586	-1.47	0.6164	0.94709	0.14155	0.69021
CHMP6	4	-1.517	-2.6732	0.0054694	0.17896	0.0075126	0.2222
ZCCHC18	4	-0.089393	-0.27678	0.94536	0.99508	0.78195	0.89574
TUBB6	4	0.21645	0.83417	0.44953	0.9042	0.40419	0.73268
GRIK4	4	-0.63662	-1.6592	0.19685	0.77902	0.097081	0.67386
TBC1D22B	4	0.2872	0.76242	0.3386	0.86068	0.44581	0.75081
PASK	4	-0.21487	-0.96011	0.7054	0.96457	0.337	0.70148
TIMP2	4	0.49013	1.0989	0.11655	0.6802	0.27181	0.69021
UGT1A8	4	-0.74333	-2.0198	0.13624	0.71369	0.043401	0.48906
MAP6	4	-0.25256	-1.2913	0.63847	0.94965	0.19661	0.69021
KSR2	4	0.1065	1.3271	0.65225	0.95288	0.18447	0.69021
RSPH6A	4	-0.51981	-1.1715	0.28784	0.83772	0.24141	0.69021
TOP2A	4	-1.6135	-3.0074	0.0034805	0.14056	0.0026347	0.13449
KRTAP4-7	4	-1.3347	-2.9958	0.011883	0.25696	0.0027376	0.13705
MZF1	4	-0.35031	-1.1552	0.48474	0.91589	0.248	0.69021
GTF3A	4	-0.30921	-0.57555	0.54589	0.93248	0.56492	0.79852
IL17RC	4	-0.86266	-1.8678	0.086068	0.59765	0.061789	0.55927
TRAPPC9	4	-0.60919	-2.1992	0.21579	0.79057	0.027866	0.40003
TRIL	4	0.23811	1.2211	0.41179	0.88836	0.22204	0.69021
FZD6	4	0.053508	0.17847	0.75631	0.97102	0.85836	0.93366
PRR5-ARHGAP8	4	-0.059219	-0.25586	0.9913	0.99915	0.79806	0.90356
HTR1A	4	0.609	1.139	0.05181	0.49952	0.2547	0.69021
C5	4	0.28871	0.96079	0.33681	0.86022	0.33666	0.70148
PTPN21	4	-0.71377	-2.3793	0.1516	0.73229	0.017344	0.3226
HOXA10	4	-0.47004	-1.2398	0.33642	0.85997	0.21504	0.69021
MORF4L2	4	-0.064967	-0.29019	0.99722	0.9999	0.77167	0.89087
SYCP3	4	0.14588	0.54988	0.57742	0.93498	0.5824	0.80528
TDP1	4	-0.16164	-0.30285	0.80285	0.97654	0.76201	0.88546
EME1	4	-1.0343	-2.3477	0.043059	0.4599	0.018888	0.33496
CDH1	4	-0.24499	-0.79338	0.65115	0.95284	0.42756	0.7429
PDE7A	4	-0.078856	-0.28292	0.96853	0.99763	0.77724	0.8934
SAC3D1	4	0.18501	0.53387	0.50502	0.92353	0.59343	0.8077
ZNF469	4	-0.10495	-0.3997	0.91329	0.99123	0.68938	0.84654
RFT1	4	-0.78054	-1.5425	0.11888	0.68507	0.12295	0.69021
CEP290	4	0.33084	1.3147	0.2775	0.82679	0.1886	0.69021
PATE1	4	0.66689	1.2447	0.033463	0.41879	0.21325	0.69021
SKP1	4	-1.954	-3.0554	0.0006961	0.06087	0.0022476	0.12351
MAGEB10	4	0.45786	1.1202	0.1422	0.71989	0.26262	0.69021
PIP4K2B	4	0.38303	1.2566	0.215	0.79057	0.20888	0.69021
SLC38A7	4	0.32471	1.2848	0.28664	0.83611	0.19886	0.69021
KANK4	4	0.24198	1.2278	0.40523	0.8852	0.21951	0.69021
COX16	4	-0.49577	-1.7559	0.31056	0.84652	0.079109	0.61412
ZER1	4	-0.34565	-1.5149	0.4916	0.91946	0.12981	0.69021
PYCARD	4	0.033207	0.072104	0.79818	0.97549	0.94252	0.9732
KCNB1	4	0.23333	0.57582	0.42035	0.89479	0.56474	0.79851
SLC45A3	4	0.21891	0.95832	0.44546	0.9042	0.3379	0.70148
METTL25	4	-0.053609	-0.43094	0.97991	0.99763	0.66651	0.83502
CFDP1	4	-0.83709	-1.685	0.096112	0.63058	0.09199	0.65689
ISG20L2	4	-1.4438	-2.9218	0.0075577	0.20816	0.0034798	0.15449
LGALS3BP	4	-0.0035611	-0.014165	0.87465	0.98626	0.9887	0.99446
CYB5B	4	-0.4543	-1.2173	0.35402	0.86661	0.22348	0.69021
CHAT	4	0.6059	1.2136	0.053202	0.50519	0.22491	0.69021
AGAP9	4	-1.0051	-1.6905	0.049025	0.4903	0.090939	0.65294
KATNAL1	4	0.56916	1.3281	0.068864	0.55853	0.18415	0.69021
LRRTM3	4	-0.16446	-0.9092	0.79733	0.97549	0.36325	0.71417
VN1R2	4	0.025934	0.087737	0.81285	0.97922	0.93009	0.96793
KIF24	4	-0.061419	-0.10051	0.99587	0.9997	0.91994	0.96349
SDHD	4	-0.26831	-0.58212	0.61187	0.94647	0.56049	0.79778
ADA	4	-0.28323	-1.2192	0.5884	0.93988	0.22276	0.69021
GTF2I	4	0.0025078	0.0050286	0.86227	0.98502	0.99599	0.99809
OR6K3	4	0.93603	1.1067	0.0020386	0.112	0.2684	0.69021
YWHAH	4	0.22618	0.49668	0.43278	0.90034	0.61941	0.81682
SIPA1L2	4	0.62228	1.1403	0.047335	0.48276	0.25414	0.69021
C9orf64	4	0.074849	0.21834	0.71395	0.96558	0.82717	0.91774
ZNF852	4	-0.36518	-0.89219	0.46345	0.91016	0.37229	0.7185
GHRHR	4	-0.53584	-1.2436	0.27377	0.8241	0.21365	0.69021
KBTBD4	4	-0.75583	-1.6469	0.13017	0.70075	0.099588	0.68037
FOXI3	4	-0.41189	-1.2034	0.40473	0.8852	0.22883	0.69021
WASF2	4	-0.62342	-1.6826	0.20495	0.78351	0.092459	0.6583
GLIS1	4	0.18919	0.38699	0.49687	0.91977	0.69877	0.85094
CTBP2	4	-0.16662	-0.82557	0.79256	0.97475	0.40905	0.73443
MEPE	4	-1.6297	-2.86	0.0033313	0.13872	0.0042368	0.17197
ADAMTS9	4	0.065356	0.40969	0.73399	0.96907	0.68203	0.843
GAS2L2	4	-0.21041	-0.48271	0.71345	0.96558	0.6293	0.82063
TRMT44	4	-0.34357	-1.057	0.49428	0.91946	0.29053	0.69235
PTGFRN	4	0.43075	1.3822	0.16746	0.75161	0.16691	0.69021
LDLRAP1	4	-0.27805	-1.0566	0.59651	0.94262	0.29068	0.69235
FAM196A	4	0.46355	1.4443	0.13798	0.71469	0.14867	0.69021
S100A7A	4	-0.12326	-0.43565	0.87788	0.98664	0.66309	0.83331
SRC	4	0.028997	0.1076	0.80718	0.97819	0.91431	0.961
CHKA	4	0.22944	0.55202	0.42726	0.89773	0.58093	0.80461
KDELC1	4	0.44397	1.3232	0.15364	0.73571	0.18577	0.69021
ADGRB3	4	0.12318	0.43126	0.62127	0.94776	0.66628	0.83485
KRT33B	4	0.4523	1.0109	0.14693	0.72611	0.31207	0.69512
OR2K2	4	0.15308	0.53998	0.56434	0.93441	0.58921	0.8072
FAM166A	4	0.090811	0.49374	0.68273	0.95934	0.62149	0.81754
HOGA1	4	-0.022223	-0.10584	0.91438	0.99123	0.91571	0.96176
EHF	4	-0.34347	-2.0487	0.49463	0.91946	0.04049	0.47511
PDE9A	4	0.43249	0.90272	0.16597	0.75161	0.36667	0.71586
MSH3	4	-0.62216	-1.233	0.20565	0.78351	0.21756	0.69021
TPPP2	4	0.42161	1.132	0.17651	0.75988	0.25762	0.69021
PDSS2	4	-1.2379	-2.5352	0.018546	0.31745	0.011238	0.26528
ADAMTS20	4	0.12131	0.86115	0.6245	0.94784	0.38916	0.72496
SLC3A1	4	0.05474	0.26163	0.75368	0.97101	0.79361	0.90109
SNX2	4	-0.046432	-0.2735	0.96529	0.99748	0.78447	0.89626
HEXIM1	4	0.13459	0.57673	0.59979	0.94302	0.56412	0.79851
SMARCD2	4	0.30744	0.72076	0.31066	0.84652	0.47106	0.76169
FAM26F	4	0.3903	0.86781	0.20813	0.7853	0.3855	0.72324
C1QTNF9B	4	-0.52562	-1.6918	0.28292	0.8326	0.090675	0.65247
ARMCX1	4	-0.58151	-1.1781	0.23508	0.8021	0.23874	0.69021
PPAN	4	-2.4442	-4.0119	4.9722e-05	0.011494	6.0238e-05	0.014596
G6PC3	4	-0.15858	-0.82681	0.81011	0.97844	0.40834	0.73438
GTF2H3	4	-0.64202	-1.3022	0.19232	0.7749	0.19285	0.69021
FAM92A1	4	-0.029947	-0.085885	0.93099	0.99323	0.93156	0.9686
C9orf78	4	-0.28502	-0.85869	0.58502	0.93738	0.39051	0.7255
PIM1	4	0.33914	1.5051	0.26705	0.82125	0.13231	0.69021
CENPC	4	-0.468	-1.1195	0.33806	0.86052	0.26291	0.69021
COL17A1	4	0.068435	0.27696	0.72738	0.96772	0.78181	0.89573
TOR1A	4	0.38721	0.88393	0.21072	0.78684	0.37673	0.71985
FAM218A	4	0.045141	0.10552	0.77257	0.97256	0.91597	0.96188
BRI3BP	4	-0.67843	-1.5288	0.16965	0.75424	0.12632	0.69021
C2orf71	4	-0.21307	-0.89366	0.70843	0.96472	0.3715	0.71848
UHRF1BP1L	4	0.17153	0.81495	0.53033	0.92901	0.4151	0.73731
ADRBK1	4	-0.50823	-1.4922	0.29813	0.84054	0.13565	0.69021
SPCS1	4	-0.44364	-0.7846	0.36719	0.86995	0.43269	0.74557
GAGE2D	4	-0.57994	-1.9033	0.23608	0.8026	0.057001	0.53957
DIRAS1	4	0.44185	0.95747	0.15563	0.73856	0.33833	0.70148
BVES	4	0.10953	1.2243	0.64638	0.95175	0.22083	0.69021
FLG2	4	0.11779	0.33666	0.63072	0.94835	0.73637	0.87163
ALS2CR12	4	0.46813	1.2959	0.13335	0.70793	0.195	0.69021
SLC2A11	4	-0.4821	-1.2695	0.32428	0.85626	0.20427	0.69021
LSM5	4	-1.5747	-2.4308	0.0040274	0.15028	0.015063	0.3032
SCN3B	4	-0.67684	-1.2277	0.1705	0.75451	0.21957	0.69021
EFNA1	4	0.31754	0.6952	0.29714	0.84003	0.48693	0.76975
KLRC1	4	-0.48927	-1.4327	0.31732	0.85071	0.15195	0.69021
ADPRHL1	4	0.22567	0.56077	0.43362	0.90034	0.57495	0.80264
OSBPL3	4	-0.018711	-0.057946	0.90702	0.99055	0.95379	0.97859
BHLHE41	4	0.14552	0.31759	0.57801	0.93498	0.7508	0.87901
TRPM5	4	0.53983	0.9906	0.083532	0.59462	0.32188	0.69816
LMBRD1	4	0.038077	0.25083	0.78789	0.9743	0.80195	0.90504
PTGDS	4	0.1217	0.40145	0.62415	0.94784	0.68809	0.84565
PLIN3	4	0.22445	0.64377	0.43601	0.90167	0.51972	0.7827
SEMA3B	4	-0.11228	-0.44872	0.89966	0.98892	0.65363	0.82939
FABP6	4	-0.050715	-0.50217	0.9739	0.99763	0.61555	0.81638
LIMA1	4	0.62456	1.0806	0.046589	0.47984	0.27988	0.69021
CHID1	4	0.087385	0.21286	0.69018	0.96222	0.83143	0.92003
RESP18	4	0.021105	0.10818	0.8223	0.9802	0.91385	0.96077
CSNK1E	4	-0.32057	-1.2398	0.52849	0.92838	0.21503	0.69021
MED30	4	-1.175	-2.019	0.024214	0.36316	0.043488	0.48906
TAF15	4	-0.075203	-0.15199	0.97589	0.99763	0.8792	0.94438
GFI1	4	0.27555	1.5281	0.35451	0.86661	0.12649	0.69021
TAS2R30	4	0.33708	1.0189	0.26949	0.8214	0.30827	0.69347
CHD6	4	-0.32762	-1.2952	0.5184	0.92612	0.19526	0.69021
WDFY4	4	-0.13006	-0.52083	0.86466	0.98507	0.60248	0.81111
CHRNA1	4	-0.0765	-0.21877	0.9731	0.99763	0.82683	0.91763
ANAPC5	4	-0.78342	-1.6692	0.11784	0.6828	0.095083	0.66771
CDCP1	4	0.41808	1.0596	0.18019	0.76331	0.28931	0.69231
HAUS8	4	-1.4729	-2.7627	0.0066627	0.19619	0.0057319	0.19737
PDDC1	4	0.2872	1.4305	0.3386	0.86068	0.15258	0.69021
C11orf45	4	0.40806	0.85773	0.19014	0.77284	0.39104	0.72567
DLX3	4	0.17589	0.90386	0.52203	0.92723	0.36607	0.7157
AP1B1	4	-0.59532	-1.8213	0.22544	0.79691	0.06856	0.58082
VTN	4	-0.098227	-0.41252	0.92676	0.99276	0.67996	0.84202
APOBR	4	-0.25252	-0.99583	0.63857	0.94965	0.31933	0.69816
PPP2R5E	4	-0.07852	-0.38935	0.96922	0.99763	0.69702	0.85007
MPV17	4	-0.26112	-1.0432	0.62411	0.94784	0.29686	0.69282
GPR82	4	0.22414	0.87669	0.43636	0.90167	0.38065	0.72134
MAGEB17	4	0.085291	0.44108	0.69431	0.9633	0.65916	0.83168
CT47A11	4	-0.4458	-0.97983	0.36451	0.86995	0.32717	0.6998
KCNA10	4	-0.21802	-0.53298	0.70013	0.96457	0.59405	0.8077
MAD2L2	4	-2.71	-4.3663	0	0	1.2634e-05	0.00462
PPP4R4	4	0.40679	0.95714	0.19153	0.77458	0.3385	0.70162
RPTOR	4	-0.20615	-0.55905	0.72116	0.96639	0.57613	0.80286
DAPK2	4	-0.15921	-0.75849	0.80842	0.97828	0.44816	0.75149
NIPAL3	4	0.39191	0.94782	0.20629	0.78372	0.34322	0.70391
CHCHD6	4	0.50074	0.9644	0.10954	0.66677	0.33485	0.70114
EDEM1	4	-0.65866	-2.0509	0.18124	0.76367	0.040276	0.4737
PTK6	4	-0.65899	-1.5876	0.18104	0.76331	0.11237	0.69021
CCDC179	4	0.18134	0.6209	0.51183	0.92465	0.53467	0.78903
ARL14EPL	4	0.60254	1.2464	0.054545	0.50998	0.21261	0.69021
TP53TG5	4	-0.22208	-0.77286	0.69262	0.96281	0.43961	0.74819
CSTA	4	0.18344	0.50152	0.50786	0.92465	0.616	0.81638
FAM228A	4	-0.40364	-1.2132	0.41488	0.89155	0.22504	0.69021
SPDYE3	4	-0.33195	-1.5111	0.51243	0.92465	0.13075	0.69021
BIVM-ERCC5	4	-0.39208	-1.1569	0.42825	0.89803	0.2473	0.69021
SCYL3	4	-0.16707	-0.37419	0.79196	0.97475	0.70827	0.85655
PSMB7	4	-1.6428	-2.4836	0.0032319	0.13742	0.013004	0.28553
ALPK1	4	-0.30011	-1.2148	0.56091	0.93441	0.22445	0.69021
KHK	4	-0.3792	-0.92841	0.44565	0.9042	0.35319	0.70865
PAK1IP1	4	-1.7451	-3.3334	0.0020883	0.112	0.00085793	0.079514
GPR182	4	-0.41323	-1.0663	0.40339	0.88449	0.28627	0.69111
TRAF4	4	0.041513	0.96339	0.77988	0.97345	0.33535	0.70125
MKRN3	4	0.44465	0.89998	0.15334	0.73571	0.36813	0.71683
UBE2Z	4	-0.33224	-1.1429	0.51203	0.92465	0.25306	0.69021
PRR23D2	4	0.02884	0.074674	0.80773	0.97828	0.94047	0.97301
PON3	4	0.13967	1.3237	0.5891	0.93994	0.18561	0.69021
ZNF808	4	-0.90518	-1.4726	0.073638	0.56793	0.14086	0.69021
VSX2	4	-0.74198	-1.5629	0.13659	0.71369	0.11807	0.69021
SPINK7	4	-0.10824	-0.28389	0.90687	0.99055	0.7765	0.89316
HIST1H1E	4	-1.0417	-2.7201	0.041915	0.45328	0.0065255	0.20791
GPS2	4	0.74672	0.74692	0.016408	0.3	0.45511	0.75462
ABCA7	4	0.22801	0.97759	0.42945	0.89866	0.32828	0.70048
KRT37	4	-0.088476	-0.51742	0.9471	0.9953	0.60487	0.81252
6-Sep	4	0.27159	0.6919	0.35998	0.86988	0.489	0.77038
CHGA	4	-0.39586	-1.0284	0.42373	0.89647	0.30376	0.69322
TMEM86A	4	-0.49167	-1.1004	0.31454	0.84776	0.27117	0.69021
FBXO40	4	-0.00042395	-0.0035706	0.86859	0.98567	0.99715	0.99834
ALDH1A2	4	0.4022	1.2878	0.1956	0.77725	0.19782	0.69021
POLN	4	-0.23013	-1.2839	0.67726	0.95835	0.19919	0.69021
PCDH11X	4	-0.4819	-1.1774	0.32453	0.85636	0.23903	0.69021
FZD3	4	-0.1506	-0.42526	0.82573	0.98082	0.67065	0.83663
WFDC11	4	0.55248	1.2914	0.076422	0.57717	0.19656	0.69021
EIF4A3	4	-1.5812	-2.9961	0.0040274	0.15028	0.0027345	0.13705
DMRTA2	4	-0.032005	-0.079188	0.93482	0.9934	0.93688	0.97151
PALM3	4	-0.41929	-0.82807	0.39613	0.88213	0.40763	0.73376
LHX3	4	0.60905	1.1459	0.05181	0.49952	0.25183	0.69021
P2RY11	4	-0.39215	-1.5348	0.42815	0.89803	0.12484	0.69021
XKR5	4	-0.42038	-1.956	0.39474	0.88166	0.050471	0.51424
SASS6	4	-0.18214	-0.41353	0.76526	0.97236	0.67922	0.84164
C17orf70	4	-1.8142	-3.4572	0.0015911	0.097859	0.0005458	0.064194
PLD5	4	0.70464	0.99983	0.024612	0.36714	0.31739	0.69794
DDT	4	-0.46773	-2.335	0.33836	0.86063	0.019541	0.34027
BOLL	4	0.29803	1.035	0.32354	0.85528	0.30069	0.69296
LRRC46	4	-0.24212	-1.2666	0.65608	0.95288	0.20531	0.69021
RUFY3	4	-0.091305	-0.20905	0.94108	0.99402	0.83441	0.92167
HTR1B	4	-0.13065	-0.30354	0.86381	0.98507	0.76148	0.88515
CRH	4	0.3529	0.66697	0.2507	0.81205	0.50479	0.77629
HPGD	4	0.12991	0.74591	0.60864	0.9456	0.45572	0.75479
TMEM99	4	0.096612	0.39366	0.67179	0.95667	0.69383	0.84829
NUFIP2	4	0.29564	0.80436	0.32667	0.8564	0.42119	0.74011
SLC35G6	4	-0.94882	-2.0677	0.061555	0.53313	0.038667	0.46356
OSMR	4	-0.09814	-0.3058	0.92691	0.99276	0.75975	0.88437
MPZL2	4	0.53277	1.0757	0.088007	0.60642	0.28205	0.69042
ZNF789	4	-0.32421	-1.0138	0.52332	0.92743	0.3107	0.69407
GYG1	4	0.5896	1.095	0.060064	0.52545	0.27354	0.69021
MRPS24	4	-0.45002	-0.9416	0.35849	0.86838	0.3464	0.70444
PTPRT	4	0.38599	1.278	0.21206	0.78843	0.20125	0.69021
EN2	4	-0.0057398	-0.021484	0.87883	0.98682	0.98286	0.99252
PTPRN2	4	0.37503	1.1926	0.2238	0.79664	0.23301	0.69021
ZNF746	4	0.031267	0.11362	0.80236	0.97654	0.90954	0.95838
ARAP1	4	-0.25034	-0.77005	0.64171	0.95072	0.44127	0.74861
VPS41	4	-0.28034	-0.84935	0.59293	0.94111	0.39569	0.72761
PRPSAP1	4	-0.17513	-0.7072	0.7774	0.97336	0.47944	0.76588
CDYL2	4	0.036148	0.37174	0.79201	0.97475	0.71009	0.85758
C12orf79	4	0.80017	1.2034	0.0098946	0.23634	0.22881	0.69021
CEP44	4	-0.15018	-0.31451	0.82667	0.98094	0.75313	0.88069
TRIM31	4	-0.12991	-0.25905	0.86516	0.98507	0.7956	0.90218
CTBP1	4	-0.070525	-0.46384	0.98543	0.99799	0.64277	0.82488
BAZ1B	4	-1.2274	-2.7032	0.01959	0.32535	0.0068671	0.21313
CXorf56	4	-1.3432	-2.859	0.011585	0.25381	0.0042497	0.17197
