Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
TBC1D7	4	0.28603	1.4069	0.010463	0.1023	0.15944	0.43526
SP4	4	0.06327	0.58943	0.47015	0.88587	0.55557	0.72096
CCR9	4	0.039677	0.77697	0.56762	0.92316	0.43718	0.63481
STAG1	4	0.11651	1.0848	0.26618	0.72572	0.278	0.50727
SFSWAP	4	-1.1368	-2.9544	0.0022495	0.03209	0.0031331	0.055711
ZNF566	4	0.03911	0.68016	0.57013	0.92411	0.4964	0.67957
HOXB1	4	-0.186	-1.5877	0.63244	0.94296	0.11235	0.43501
SPECC1L	4	-0.1202	-1.2827	0.81219	0.98347	0.19959	0.45083
GTF2I	4	-0.44848	-1.8568	0.17447	0.60677	0.063346	0.41131
TMEM158	4	-0.053931	-0.48033	0.96411	0.9973	0.63099	0.77426
PPP1R9A	4	0.21828	1.6494	0.052158	0.31591	0.09907	0.43501
IL5	4	0.052245	0.70922	0.51515	0.90507	0.47819	0.66622
KCTD13	4	0.055761	0.43142	0.50196	0.90005	0.66616	0.79818
MRPS25	4	-1.3177	-2.968	0.0003662	0.0074946	0.0029972	0.054261
SH3GLB2	4	0.036196	0.18741	0.58315	0.92875	0.85134	0.91829
GALNT7	4	0.18173	1.3068	0.10076	0.46376	0.19128	0.44513
RGPD8	4	-1.1024	-2.5001	0.002982	0.039563	0.012415	0.14495
MBOAT2	4	0.083904	0.81999	0.3864	0.83599	0.41222	0.61478
OR51A7	4	0.12891	1.1646	0.22788	0.68131	0.24418	0.48158
MUS81	4	-0.19679	-1.7845	0.60706	0.93785	0.074342	0.43501
LYSMD2	4	-0.087334	-1.0458	0.91389	0.99319	0.29565	0.52101
SOBP	4	0.086093	0.71017	0.37792	0.83111	0.4776	0.66574
MAB21L1	4	0.063188	0.68404	0.47068	0.8862	0.49395	0.67824
WDR38	4	-0.047317	-0.58086	0.93869	0.99425	0.56133	0.72522
FAM72B	4	-0.32432	-1.289	0.34622	0.8042	0.19738	0.44911
GTF2F1	4	-0.65508	-2.4357	0.055663	0.33023	0.014864	0.16494
C12orf45	4	-1.4871	-3.5847	0.00010463	0.0025445	0.00033751	0.016873
TMLHE	4	0.072198	0.80405	0.43406	0.86546	0.42137	0.62103
RNF208	4	0.098648	0.69528	0.32875	0.78658	0.48688	0.67279
ITSN1	4	-0.051843	-0.91878	0.95454	0.9964	0.35821	0.57231
STX16	4	0.056306	1.3499	0.49961	0.89963	0.17705	0.43722
GIGYF1	4	-0.026133	-0.20209	0.85362	0.98764	0.83984	0.91131
HMMR	4	-0.068932	-0.46422	0.98221	0.99794	0.64249	0.78194
SCAP	4	-1.7312	-3.8072	0	0	0.00014056	0.013125
CYP19A1	4	0.12935	1.1755	0.22631	0.67869	0.23981	0.47883
YIPF5	4	-0.25213	-1.6354	0.48637	0.89291	0.10197	0.43501
C1orf122	4	-0.1104	-0.69224	0.8417	0.98526	0.48879	0.67435
FAM198A	4	0.044536	1.5951	0.54852	0.91728	0.1107	0.43501
DERL1	4	-0.044241	-1.0132	0.92608	0.99366	0.31099	0.53343
ZNHIT3	4	-1.4246	-3.1833	0.00010463	0.0025445	0.0014559	0.035645
RNF103	4	0.0075632	0.12142	0.71065	0.96842	0.90336	0.94784
KRTAP10-5	4	0.091198	1.4529	0.35815	0.81529	0.14624	0.43501
FBXL7	4	0.090788	1.6385	0.35977	0.81684	0.10131	0.43501
C9orf139	4	-0.0063774	-0.054457	0.7707	0.97836	0.95657	0.9777
RFPL4AL1	4	0.18017	1.3357	0.10311	0.46728	0.18166	0.43898
CEP57	4	-0.15411	-1.2247	0.7175	0.97049	0.22069	0.46531
GSTM5	4	-0.12845	-1.4563	0.78812	0.9808	0.14531	0.43501
ITGAL	4	-0.058773	-0.7118	0.98111	0.99794	0.47659	0.66475
IGSF5	4	0.078987	0.64433	0.40664	0.8524	0.51936	0.69568
FNBP4	4	-0.33947	-2.0439	0.31954	0.77651	0.040961	0.32655
ZCCHC12	4	0.14914	1.4426	0.17102	0.60173	0.14913	0.43501
IL27RA	4	-0.052621	-0.9079	0.95888	0.99728	0.36393	0.5762
CCDC61	4	-0.16247	-1.4032	0.695	0.9643	0.16054	0.43526
ZNF70	4	-0.24248	-1.5211	0.50657	0.90293	0.12823	0.43501
CREB3L2	4	-0.085578	-1.1902	0.91917	0.99331	0.23397	0.47501
DUSP18	4	-0.099453	-0.7966	0.87554	0.98839	0.42568	0.62496
MTMR11	4	-0.020216	-0.1925	0.82877	0.98429	0.84735	0.91589
ENDOG	4	-0.034031	-0.8868	0.88527	0.98849	0.37518	0.58458
BAHCC1	4	0.24159	1.5383	0.033063	0.24067	0.12397	0.43501
LOC100129216	4	-0.064453	-0.5173	0.99838	0.99937	0.60495	0.7559
CCSER2	4	0.030202	0.46267	0.609	0.93803	0.6436	0.78255
SYT12	4	0.046492	0.6735	0.53905	0.91291	0.50063	0.68193
LUC7L3	4	-1.6667	-3.7146	0	0	0.00020356	0.013929
EDIL3	4	0.25901	1.305	0.021554	0.17743	0.19188	0.44572
MEIG1	4	0.087913	0.8058	0.3706	0.82583	0.42036	0.62024
AIM2	4	0.12585	1.0249	0.23741	0.69414	0.30542	0.52956
OPHN1	4	0.13146	0.3887	0.21972	0.66954	0.6975	0.82018
RIMBP3C	4	-0.16286	-0.89108	0.69401	0.9643	0.37289	0.58305
DNAJB8	4	0.088341	1.1932	0.36898	0.82414	0.2328	0.47411
SPDYE1	4	-1.0722	-2.7448	0.0032435	0.041416	0.0060553	0.08845
ULBP1	4	0.054543	0.60189	0.50761	0.90361	0.54725	0.71504
ETV7	4	0.1546	1.3963	0.15747	0.57641	0.16262	0.43526
ELMOD3	4	0.17654	0.91023	0.11033	0.48308	0.3627	0.57559
UGT2A3	4	-0.34299	-1.4823	0.31227	0.7695	0.13827	0.43501
MORF4L1	4	-0.45598	-1.9903	0.16704	0.59504	0.046554	0.34993
LCE1A	4	-0.44468	-2.1881	0.1775	0.61157	0.028665	0.25931
ARHGAP29	4	-0.037413	-0.82046	0.89935	0.99089	0.41195	0.61459
TIGD3	4	-0.32463	-2.069	0.34549	0.80343	0.038542	0.31511
ZNF335	4	-1.0342	-2.8567	0.0039759	0.047889	0.0042814	0.068772
IFRD1	4	-0.202	-1.9562	0.59534	0.93355	0.050445	0.3658
DPPA5	4	-0.24767	-1.6937	0.49558	0.89732	0.090326	0.43501
SPIC	4	-0.10512	-0.74575	0.85823	0.98764	0.45582	0.64964
TMCO3	4	-0.26356	-1.1186	0.4645	0.88355	0.26332	0.49599
GTPBP2	4	0.098953	0.9465	0.3277	0.78516	0.3439	0.55995
MAD2L1	4	-1.4812	-3.3941	0.00010463	0.0025445	0.00068863	0.02376
LIG1	4	-0.15944	-1.662	0.70275	0.96641	0.096508	0.43501
HRH3	4	-0.11135	-1.4178	0.83845	0.98442	0.15625	0.43521
RMDN1	4	0.061722	0.49929	0.47596	0.88739	0.61758	0.76452
FGF20	4	0.086196	1.223	0.3774	0.83082	0.22134	0.46546
DNAJC19	4	0.24638	1.0695	0.029087	0.21907	0.28485	0.51256
RHBG	4	-0.036821	-0.29399	0.89668	0.9903	0.76877	0.8661
SH3RF3	4	0.099663	1.3576	0.32456	0.7805	0.17458	0.43714
GINM1	4	0.22631	1.4994	0.044363	0.28653	0.13376	0.43501
SPN	4	0.028197	0.73874	0.61742	0.9398	0.46007	0.65276
GFM1	4	-1.5465	-3.6746	5.2315e-05	0.0019048	0.00023827	0.014924
FAM71F1	4	0.10838	1.5619	0.29249	0.74876	0.11832	0.43501
C15orf57	4	-0.27423	-1.7161	0.44096	0.86942	0.086135	0.43501
SNAPC1	4	-0.8199	-1.9165	0.018938	0.16125	0.055302	0.3852
ZBTB47	4	-0.042747	-0.48879	0.92027	0.99331	0.62499	0.76971
MRPS22	4	-1.2584	-3.0179	0.00073241	0.013321	0.0025453	0.049295
MED16	4	-0.86997	-2.7519	0.013026	0.12117	0.005925	0.086986
MS4A13	4	-0.039688	-1.2619	0.90845	0.99291	0.20697	0.45417
RAB23	4	-0.022038	-0.2937	0.83599	0.98442	0.76899	0.86619
TM4SF20	4	0.24579	1.4759	0.029715	0.22283	0.13996	0.43501
CTSW	4	-0.13521	-0.73485	0.76892	0.97834	0.46243	0.65433
PLLP	4	0.073729	0.90219	0.42767	0.86225	0.36696	0.57836
SCAMP1	4	0.12773	0.96255	0.23139	0.68659	0.33577	0.55373
ACSM1	4	0.075863	0.41144	0.41925	0.85886	0.68075	0.80793
BRD4	4	-1.3125	-2.7886	0.0003662	0.0074946	0.0052941	0.080413
BIRC3	4	0.1798	1.03	0.10442	0.47142	0.30301	0.52737
TNFAIP8L2-SCNM1	4	-0.19915	-1.9495	0.60157	0.93526	0.051239	0.3685
GOLGA7B	4	-0.3173	-2.0904	0.35998	0.81693	0.03658	0.30362
PLCD4	4	-0.029258	-0.90423	0.86634	0.98801	0.36588	0.57761
PHOSPHO2-KLHL23	4	0.16782	1.5814	0.12686	0.52027	0.11379	0.43501
KCTD15	4	0.038338	0.57852	0.57321	0.92518	0.56292	0.7264
ZBTB14	4	-0.037433	-0.40908	0.8994	0.99089	0.68248	0.80938
KRTAP19-4	4	0.13334	1.228	0.21402	0.66123	0.21943	0.46425
IGFBPL1	4	-0.12324	-1.4713	0.80309	0.98246	0.1412	0.43501
PTGES3L	4	-0.2771	-1.6338	0.43505	0.86571	0.1023	0.43501
RRP9	4	-1.3848	-3.4462	0.00010463	0.0025445	0.00056846	0.021209
NDUFB4	4	-1.0448	-2.9646	0.0036097	0.044316	0.0030308	0.054654
SCNN1B	4	0.16311	1.5341	0.13769	0.54056	0.125	0.43501
CAB39L	4	0.089369	1.0476	0.36547	0.82125	0.29484	0.52049
RNF7	4	0.16894	0.80071	0.12456	0.5157	0.4233	0.62259
CALHM2	4	-0.021116	-0.28732	0.83249	0.98442	0.77387	0.86943
PIGC	4	-0.20591	-1.4986	0.58708	0.9299	0.13398	0.43501
NT5C3B	4	-0.046299	-1.555	0.93466	0.99425	0.11995	0.43501
DNER	4	0.27519	1.6123	0.014125	0.12888	0.10689	0.43501
TCTN3	3	0.14028	0.75295	0.27219	0.7322	0.45148	0.64543
ZBTB8A	4	-0.01674	-0.15211	0.81423	0.98347	0.8791	0.93288
PKD2	4	0.19268	1.2758	0.083809	0.41937	0.20204	0.45164
CLIC6	4	0.112	0.7024	0.28198	0.7424	0.48243	0.66988
HRSP12	4	0.14325	1.5147	0.18734	0.62622	0.12984	0.43501
ERCC4	4	-0.5016	-1.834	0.12822	0.5216	0.066661	0.42333
KRTAP5-1	4	-0.12377	-0.65208	0.80162	0.98244	0.51435	0.6916
ARHGEF15	4	-0.0085887	-0.24798	0.78028	0.98024	0.80415	0.88867
AK5	4	0.052162	0.45058	0.51541	0.90507	0.6523	0.7888
HPN	4	-0.35488	-1.5124	0.29139	0.74876	0.13042	0.43501
SPTBN5	4	0.030055	0.6993	0.60968	0.93878	0.48436	0.6712
TEX30	4	0.15016	1.3422	0.16783	0.59628	0.17953	0.43845
GS1-259H13.2	4	0.16764	1.5286	0.12728	0.52058	0.12636	0.43501
NMT2	4	0.34979	1.5331	0.001988	0.029141	0.12525	0.43501
DOK7	4	0.097262	0.73374	0.33476	0.79328	0.46311	0.65485
SPATA9	4	0.05985	0.69464	0.48423	0.89129	0.48728	0.67315
RHOBTB3	4	-0.25898	-2.0532	0.47251	0.88645	0.040054	0.32224
RBM3	4	0.035096	1.1782	0.58765	0.93019	0.23872	0.47829
TRAFD1	4	0.13024	1.5338	0.22396	0.67601	0.12508	0.43501
NAGA	4	0.16774	1.5036	0.12707	0.52058	0.13268	0.43501
DEFB106A	4	-0.067004	-1.0039	0.98969	0.99815	0.31544	0.53683
CFC1B	4	-0.398	-2.1687	0.23233	0.68809	0.030107	0.26753
CACNA2D2	4	-0.1428	-1.0502	0.74831	0.97566	0.29361	0.51971
MPHOSPH6	4	-0.57445	-1.6693	0.08543	0.42383	0.095052	0.43501
RPL41	4	-1.0043	-2.5235	0.0052315	0.05963	0.01162	0.13899
VGLL1	4	0.20564	1.6314	0.06576	0.36414	0.10281	0.43501
C20orf85	4	0.10887	1.5103	0.29077	0.74835	0.13096	0.43501
ONECUT2	4	0.096875	0.91009	0.33628	0.79454	0.36278	0.57567
DNAJA4	4	0.092113	1.0943	0.35391	0.81028	0.27381	0.50468
OR52E8	4	0.034776	0.24928	0.58886	0.93048	0.80314	0.88817
LBX2	4	0.009009	0.091702	0.70437	0.96773	0.92693	0.96149
PARP15	4	-0.15309	-0.73463	0.72001	0.97104	0.46257	0.65438
CACNG1	4	0.071477	0.81944	0.4361	0.8659	0.41254	0.61489
OAF	4	0.14137	1.5428	0.19215	0.63317	0.12288	0.43501
SUSD2	4	-0.19967	-1.176	0.60052	0.9347	0.23959	0.4787
PROX2	4	0.17874	1.4407	0.10646	0.47591	0.14968	0.43501
FAM161B	4	0.096616	1.3179	0.33707	0.79524	0.18754	0.44285
FAM96B	4	-1.6426	-3.797	0	0	0.00014647	0.013125
CCDC127	4	-0.1022	-1.0773	0.86712	0.98808	0.28137	0.50992
SERPINI2	4	0.26786	1.4811	0.017526	0.15193	0.13857	0.43501
MFF	4	0.062855	0.65971	0.47204	0.88645	0.50944	0.68836
CRIP3	4	0.015104	0.49888	0.67565	0.95674	0.61787	0.76468
CCL8	4	0.094678	0.82661	0.34408	0.80198	0.40846	0.61131
ACY1	4	0.19626	1.3451	0.078734	0.40555	0.17859	0.438
KDM5B	4	0.10258	0.82019	0.31394	0.77054	0.41211	0.61466
C17orf53	4	-0.45812	-2.0999	0.16479	0.59066	0.035737	0.29909
CCDC152	4	0.019239	0.57667	0.65702	0.95144	0.56416	0.72732
PIGZ	4	0.01284	0.23332	0.68606	0.96144	0.81551	0.8963
ESRRA	4	-0.41052	-2.0012	0.21711	0.66485	0.045372	0.34436
CCNJL	4	0.094167	0.94595	0.34606	0.80416	0.34417	0.56014
PSMA4	4	-1.782	-3.8103	0	0	0.0001388	0.013125
C15orf48	4	0.04108	0.5201	0.56171	0.92116	0.603	0.75497
RNF39	3	-0.0067743	-0.044807	0.83741	0.98442	0.96426	0.98209
CYP2B6	4	0.15596	1.3993	0.1547	0.57333	0.16171	0.43526
C2orf72	4	-0.014906	-0.10817	0.80617	0.98321	0.91386	0.9543
SMC1A	4	-1.4338	-3.4811	0.00010463	0.0025445	0.00049944	0.019725
SELE	4	-0.12452	-0.92229	0.79948	0.98213	0.35638	0.57077
ADH1A	4	0.073444	0.69606	0.42872	0.8627	0.48639	0.67248
SOX17	4	0.026906	0.38316	0.6226	0.9398	0.7016	0.82243
SULT4A1	4	0.076816	1.504	0.41533	0.85651	0.13258	0.43501
WNK4	4	-0.002456	-0.017386	0.75396	0.97609	0.98613	0.99351
TRMT112	4	-1.4795	-3.492	0.00010463	0.0025445	0.00047949	0.019555
KBTBD8	4	0.18716	1.5737	0.09176	0.43949	0.11556	0.43501
TMEM133	4	0.31734	0.79673	0.0043421	0.05133	0.42561	0.62494
IFNB1	4	0.18142	1.5576	0.10144	0.46404	0.11933	0.43501
ZNF768	4	-0.030002	-0.43076	0.86953	0.98824	0.66664	0.79847
PRKRIP1	4	-0.69453	-2.1683	0.043264	0.28293	0.030136	0.26756
CCDC85A	4	-0.062336	-1.095	0.99372	0.99905	0.27354	0.50468
CLNS1A	4	-1.3	-3.0896	0.00047083	0.0092213	0.0020045	0.042763
FGD1	4	0.19137	1.627	0.085849	0.42513	0.10374	0.43501
MRPL38	4	-1.2422	-3.0856	0.00094167	0.016115	0.0020313	0.0429
SKIV2L2	4	-1.8907	-4.1245	0	0	3.7159e-05	0.013125
TSEN2	4	-0.94344	-2.7522	0.0077426	0.081498	0.0059188	0.086962
CYP26A1	4	-0.16203	-1.0712	0.69615	0.96443	0.28408	0.5117
KIF27	4	0.054886	0.77346	0.50609	0.90263	0.43925	0.63657
MED8	4	-1.5094	-3.4897	0.00010463	0.0025445	0.00048357	0.019583
SERINC1	4	0.040601	0.59967	0.56401	0.92218	0.54872	0.71596
BMS1	4	-1.07	-2.9701	0.0032435	0.041416	0.0029766	0.054003
NXPE3	4	-0.16486	-1.7822	0.6892	0.96259	0.074713	0.43501
SMG7	4	-0.35028	-1.144	0.29945	0.75551	0.25263	0.48783
RMND1	4	-0.6878	-2.5642	0.044834	0.28807	0.010341	0.12869
FGF12	4	0.058221	0.49703	0.49118	0.89462	0.61917	0.76552
RAB22A	4	-0.024434	-0.43258	0.84588	0.98682	0.66532	0.79769
EOGT	4	0.072382	0.76685	0.43322	0.86546	0.44317	0.63943
CLN5	4	0.1808	1.4961	0.10212	0.46532	0.13463	0.43501
CCDC73	4	0.061757	0.54544	0.4757	0.88739	0.58545	0.7428
UQCRHL	4	-0.64377	-2.4827	0.059116	0.34242	0.013037	0.14959
CLPP	4	-0.46163	-2.2257	0.16144	0.58425	0.026036	0.24384
DDX55	4	-1.7068	-3.815	0	0	0.00013617	0.013125
KRTAP22-2	4	0.19135	1.495	0.085849	0.42513	0.13491	0.43501
CFB	4	-0.075832	-1.086	0.95611	0.9964	0.27749	0.50717
DNAJA2	4	-0.43842	-1.9095	0.18368	0.61997	0.056196	0.38891
HSD17B4	4	-0.40039	-2.0409	0.2294	0.68334	0.041265	0.32729
LIAS	4	-0.8637	-2.7137	0.01355	0.125	0.0066539	0.093728
LANCL2	4	0.2728	1.454	0.015067	0.13617	0.14594	0.43501
THG1L	4	-1.614	-3.2334	0	0	0.0012234	0.032942
DVL1	4	0.0932	1.0131	0.34983	0.80741	0.311	0.53343
BAZ1B	4	-0.0095212	-0.10566	0.78446	0.98036	0.91585	0.95544
ZNF114	4	0.20271	1.4309	0.069945	0.37765	0.15247	0.43501
NACA2	4	-0.77105	-2.0256	0.026367	0.20397	0.042802	0.33408
KLF2	4	-0.24028	-1.8779	0.51211	0.9048	0.060397	0.40248
MCAT	4	-1.2513	-3.055	0.00088935	0.015933	0.0022506	0.045572
DAZ1	4	-0.12884	-1.5533	0.78661	0.9805	0.12034	0.43501
GRIA1	4	0.10626	1.3119	0.29956	0.75551	0.18954	0.44419
HSD17B3	4	0.13509	1.4598	0.20921	0.65466	0.14436	0.43501
RSU1	4	0.0998	0.9522	0.32409	0.78045	0.341	0.55775
RGS22	4	-0.084949	-1.3494	0.92174	0.99331	0.17722	0.43722
SPSB2	4	0.10506	1.0577	0.30426	0.76062	0.29021	0.5174
MTCH2	4	-1.1662	-2.5585	0.0016741	0.025177	0.010513	0.13027
TRIT1	4	-0.54552	-2.2894	0.10081	0.46389	0.022056	0.21857
RPS3A	4	-1.8524	-4.0122	0	0	6.0146e-05	0.013125
LRRC71	4	0.065672	0.67742	0.45948	0.88059	0.49814	0.68049
UQCC3	4	-0.27738	-1.9307	0.43458	0.86546	0.053521	0.37737
SLC25A30	4	0.0015281	0.017613	0.73644	0.97425	0.98595	0.99351
CNTD2	4	-0.11375	-0.56122	0.8317	0.98442	0.57465	0.73481
WDR86	4	-0.041439	-0.26415	0.91515	0.99319	0.79166	0.88047
MYH9	4	-1.2956	-3.2088	0.00047083	0.0092213	0.0013331	0.034389
CAMKK2	4	-0.27647	-1.7382	0.43615	0.86591	0.082172	0.43501
ATP5L	4	-0.92756	-2.3686	0.0088935	0.091055	0.017855	0.18826
MRPS26	4	-1.1186	-2.8955	0.0026157	0.036127	0.0037851	0.063025
SPSB1	4	0.15263	1.2803	0.16202	0.58544	0.20043	0.45083
WARS	4	-0.71642	-1.5573	0.038033	0.26198	0.11939	0.43501
CDK5R2	4	-0.093556	-1.0107	0.89396	0.98998	0.31217	0.53446
ISY1	4	-1.455	-3.5033	0.00010463	0.0025445	0.00045947	0.01926
BET1L	4	-0.15826	-1.5642	0.70599	0.96815	0.11776	0.43501
ZMYND10	4	-0.057268	-0.77422	0.9762	0.9976	0.4388	0.63615
AKR1B10	4	0.10372	0.87627	0.30981	0.7667	0.38088	0.58886
TIPRL	4	-0.58338	-2.1661	0.081559	0.41268	0.030302	0.26816
ATP5S	4	-0.084786	-1.6499	0.92226	0.99331	0.098954	0.43501
RIMKLA	4	0.047031	0.83718	0.53696	0.91227	0.40249	0.60591
CLTA	4	0.043247	0.45224	0.55386	0.918	0.6511	0.78796
GGA2	4	-0.21811	-1.6731	0.56029	0.92066	0.094298	0.43501
KCNA6	4	0.091391	0.69908	0.35679	0.81345	0.4845	0.6713
MOV10L1	4	0.054686	0.82931	0.50693	0.90308	0.40693	0.61037
HGH1	4	-0.1289	-1.2319	0.78645	0.9805	0.21799	0.46325
TOX2	4	0.11456	1.2595	0.27329	0.73313	0.20786	0.45475
POLRMT	4	-1.6274	-3.3074	0	0	0.00094169	0.027783
ARFGAP3	4	-0.0017209	-0.022049	0.75129	0.97609	0.98241	0.99174
C16orf87	4	-0.13567	-0.86149	0.76756	0.9782	0.38897	0.5951
NCKAP1L	4	-0.093123	-0.72432	0.89516	0.99011	0.46887	0.65881
NCAM2	4	0.17523	1.5239	0.11284	0.48945	0.12753	0.43501
CDC37	4	-1.6675	-3.4955	0	0	0.00047315	0.019526
FYTTD1	4	-0.071715	-1.3537	0.97212	0.99732	0.17583	0.43722
ROBO2	4	0.11903	1.0425	0.2588	0.71843	0.29719	0.52232
BSDC1	4	-0.16205	-1.7705	0.6961	0.96443	0.076645	0.43501
P2RX1	4	-0.0060858	-0.06146	0.76934	0.97834	0.95099	0.9748
ENSA	4	-0.25405	-1.3	0.48229	0.89038	0.19359	0.44664
RPL4	4	-1.5897	-3.4503	0	0	0.00055989	0.021026
PCNXL3	4	-0.24898	-1.5863	0.49302	0.89637	0.11268	0.43501
IL12B	4	0.13538	0.93188	0.2079	0.65233	0.3514	0.56674
EIF3E	4	-1.4052	-3.3387	0.00010463	0.0025445	0.00084163	0.026288
MSL3	4	-0.11204	-0.66019	0.83683	0.98442	0.50913	0.68817
CS	4	-0.25732	-1.4764	0.47533	0.88739	0.13985	0.43501
BRAP	4	-1.1583	-2.7166	0.001831	0.027259	0.0065961	0.093327
FOXD3	4	-0.097996	-1.4566	0.88004	0.98839	0.14523	0.43501
EPSTI1	4	0.18697	1.4872	0.092022	0.4403	0.13697	0.43501
CHERP	4	-1.2768	-3.2384	0.00062778	0.011811	0.001202	0.032744
NXPE1	4	0.055537	0.66419	0.5029	0.90035	0.50657	0.68664
ZNF296	4	-0.077467	-1.1613	0.9492	0.99583	0.24551	0.48222
ABCG1	4	0.0042898	0.10383	0.72603	0.97295	0.9173	0.95627
ZKSCAN3	4	0.11237	1.4339	0.28057	0.74027	0.1516	0.43501
PNLIPRP1	4	0.084976	0.97348	0.38258	0.8344	0.33031	0.54885
SLC36A4	4	0.14469	1.3563	0.18305	0.61853	0.17501	0.43722
RBM41	4	0.2796	1.4232	0.012399	0.11681	0.15468	0.43501
SNX22	4	-0.11341	-1.5453	0.83223	0.98442	0.12227	0.43501
RPP21	4	-1.8164	-4.0706	0	0	4.689e-05	0.013125
RFXAP	4	0.082366	1.2043	0.39304	0.84115	0.22846	0.47094
DDN	4	-0.18494	-1.3449	0.63573	0.94352	0.17865	0.43801
CUEDC2	4	0.28934	1.4589	0.0096259	0.095684	0.1446	0.43501
NSUN5	4	-0.2249	-1.9787	0.54428	0.91536	0.047852	0.35508
ADGRV1	4	0.045021	0.53391	0.54643	0.91679	0.5934	0.74855
FANK1	4	0.11315	1.2203	0.27784	0.73825	0.22235	0.46598
RENBP	4	0.15452	1.1826	0.15762	0.57651	0.23698	0.47675
SLC6A16	4	-0.1362	-1.7337	0.76542	0.9782	0.082974	0.43501
TMCO1	4	-0.14251	-1.2074	0.74915	0.97582	0.22728	0.47015
XAGE2	4	0.15687	1.7078	0.15245	0.56878	0.087671	0.43501
B4GALNT3	4	0.12464	1.1312	0.24101	0.69992	0.25797	0.49139
CCNL2	4	0.080649	0.46962	0.39906	0.8453	0.63863	0.77907
TOR1AIP2	4	-0.025894	-0.62362	0.85263	0.98764	0.53288	0.70545
FGFR1OP	4	-0.050506	-0.73392	0.94941	0.99583	0.46299	0.65483
ALG10B	4	-0.46038	-1.5879	0.16249	0.58626	0.1123	0.43501
OR2AG1	4	-0.0040443	-0.045773	0.76024	0.97649	0.96349	0.98146
CEBPZ	4	-1.5071	-3.3577	0.00010463	0.0025445	0.00078592	0.025692
USP17L13	4	0.14043	0.81383	0.19466	0.63689	0.41574	0.61743
BAIAP3	4	0.02125	0.14973	0.64761	0.94858	0.88098	0.93427
CSTA	4	0.13577	1.2021	0.20654	0.65138	0.22932	0.47135
PLEKHG2	4	-0.12228	-1.7255	0.80607	0.98321	0.08443	0.43501
PRCD	4	-0.42156	-2.0859	0.2022	0.64632	0.036991	0.30584
TMEM51	4	0.094429	0.55315	0.34507	0.80329	0.58016	0.73884
SUPT6H	4	-1.5178	-3.1832	0.00010463	0.0025445	0.0014564	0.035645
RGPD3	4	-0.44602	-1.2824	0.1763	0.61018	0.1997	0.45083
PSMD7	4	-1.2511	-3.1767	0.00088935	0.015933	0.0014896	0.036043
GRM6	4	0.20101	1.3625	0.071828	0.38363	0.17303	0.43714
NOL8	4	-1.2112	-2.9547	0.0010986	0.018041	0.0031293	0.055696
GPR65	4	-0.0022795	-0.03876	0.75344	0.97609	0.96908	0.98417
SLC9A1	4	0.078707	1.2032	0.40795	0.85297	0.22891	0.47123
LDLRAD2	4	-0.049681	-0.39734	0.94622	0.99483	0.69112	0.81558
NCAPD2	4	-1.3434	-3.2606	0.00026157	0.0056883	0.0011116	0.031387
TEP1	4	-0.0053498	-0.052649	0.76678	0.9782	0.95801	0.97859
TLE3	4	-0.011453	-0.084307	0.79236	0.98179	0.93281	0.96468
UBAP1	4	-1.0756	-2.8948	0.0031389	0.04035	0.0037936	0.063053
STK3	4	-0.041425	-0.62636	0.91509	0.99319	0.53108	0.70429
POC1A	4	0.025894	0.52015	0.6271	0.94119	0.60296	0.75497
IGLON5	4	0.02312	0.19168	0.63939	0.94562	0.84799	0.91625
OR56A5	4	-0.020326	-0.1459	0.82924	0.98429	0.884	0.93569
CPT1C	4	-0.088183	-0.70115	0.91112	0.99293	0.48321	0.67049
ANGPTL4	4	0.061504	0.55452	0.47669	0.88759	0.57922	0.73833
DHX8	4	-1.2637	-3.0968	0.00073241	0.013321	0.0019564	0.041971
LRR1	4	-1.677	-3.8136	0	0	0.00013696	0.013125
RSPH6A	4	-0.2451	-1.3611	0.50097	0.89983	0.17348	0.43714
SERPINA7	4	0.1161	1.261	0.26796	0.72824	0.20732	0.4547
GNAL	4	0.23835	1.5494	0.035365	0.2513	0.12128	0.43501
DAD1	4	-1.9873	-4.1921	0	0	2.764e-05	0.013125
VPS18	4	-0.32488	-2.0328	0.34496	0.80326	0.042073	0.33123
ZNF763	4	-0.11156	-0.72594	0.83798	0.98442	0.46787	0.65811
CUL3	4	-1.0348	-2.9161	0.0039759	0.047889	0.0035444	0.060491
C4orf36	4	0.029428	0.33222	0.61261	0.9393	0.73972	0.84686
MAP4K3	4	0.07545	1.166	0.42093	0.85909	0.24361	0.48131
TMC2	4	0.060292	1.0377	0.48213	0.89026	0.29941	0.52453
PSMD6	4	-1.4283	-3.4616	0.00010463	0.0025445	0.00053699	0.020369
C9orf89	4	0.13832	0.92353	0.20026	0.64467	0.35573	0.57045
CGB8	4	-0.68203	-2.5648	0.046142	0.29293	0.010322	0.12855
GNMT	4	0.11232	0.95211	0.28062	0.74027	0.34104	0.55776
APOLD1	4	-0.22178	-1.6268	0.55177	0.9177	0.10378	0.43501
MAP1A	4	0.040627	0.42403	0.5638	0.92218	0.67154	0.80178
POLR3K	4	-1.7033	-3.8434	0	0	0.00012136	0.013125
CHRD	4	-0.050962	-0.69193	0.95109	0.99611	0.48898	0.67436
