sgRNA,Gene,DLD1-Ts10.21.initial,DLD1-Ts10.21.final
CHUK_PKc_E3_115,CHUK,971,1119
CHUK_PKc_E4_70.2,CHUK,521,731
CHUK_PKc_E5_89,CHUK,818,638
CHUK_PKc_E6_90.5,CHUK,958,618
CIT_PKc_E4_132.1,CIT,897,781
CIT_PKc_E5_102.1,CIT,1766,1457
CIT_PKc_E6_143.9,CIT,706,291
CIT_PKc_E7_94,CIT,2524,1914
CIT_PKc_E8_204,CIT,1918,1115
CIT_PKc_E9_154.9,CIT,888,1968
CLK1_PKc_E4_40,CLK1,705,523
CLK1_PKc_E5_67,CLK1,942,1050
CLK1_PKc_E6_117.1,CLK1,645,299
CLK1_PKc_E7_167.7,CLK1,1636,1146
CLK1_PKc_E8_95,CLK1,2061,1759
CLK1_PKc_E9_130.1,CLK1,3406,2392
CLK2_PKc_E10_83.3,CLK2,1576,1067
CLK2_PKc_E4_40,CLK2,1435,1755
CLK2_PKc_E5_67,CLK2,655,654
CLK2_PKc_E6_117.1,CLK2,1935,1023
CLK2_PKc_E7_167.4,CLK2,1821,1908
CLK2_PKc_E9_130.3,CLK2,1405,825
CLK3_PKc_E4_43.1,CLK3,2027,1269
CLK3_PKc_E5_67.7,CLK3,2081,1695
CLK3_PKc_E6_117,CLK3,2616,2857
CLK3_PKc_E7_167.21,CLK3,1181,506
CLK3_PKc_E8_95.3,CLK3,1881,583
CLK3_PKc_E9_130.3,CLK3,877,862
CLK4_PKc_E4_40,CLK4,1195,1627
CLK4_PKc_E5_67,CLK4,2435,2589
CLK4_PKc_E6_117.3,CLK4,3908,4736
CLK4_PKc_E7_167.8,CLK4,1622,1027
CLK4_PKc_E8_95.2,CLK4,1938,1297
CLK4_PKc_E9_130.3,CLK4,1583,1346
CSF1R_PKc_E12_127.12,CSF1R,800,590
CSF1R_PKc_E13_105.8,CSF1R,568,483
CSF1R_PKc_E14_111.8,CSF1R,715,324
CSF1R_PKc_E15_163.13,CSF1R,3595,3733
CSF1R_PKc_E16_89.3,CSF1R,1329,1670
CSF1R_PKc_E17_98.1,CSF1R,2018,1619
CSK_PKc_E10_74.8,CSK,1760,1234
CSK_PKc_E11_196.3,CSK,1981,2265
CSK_PKc_E12_87,CSK,1740,1685
CSK_PKc_E7_61.3,CSK,997,1001
CSK_PKc_E8_100.1,CSK,697,649
CSK_PKc_E9_91,CSK,881,628
CSNK1A1_PKc_E1_78.2,CSNK1A1,392,78
CSNK1A1_PKc_E2_107.7,CSNK1A1,1717,431
CSNK1A1_PKc_E3_127.1,CSNK1A1,1055,185
CSNK1A1_PKc_E4_99.5,CSNK1A1,808,97
CSNK1A1_PKc_E5_84.1,CSNK1A1,2312,2347
CSNK1A1_PKc_E6_140.6,CSNK1A1,1572,148
CSNK1D_PKc_E1_55.2,CSNK1D,1446,1181
CSNK1D_PKc_E1_55.3,CSNK1D,1432,454
CSNK1D_PKc_E2_111.8,CSNK1D,1708,817
CSNK1D_PKc_E3_149.8,CSNK1D,893,408
CSNK1D_PKc_E4_229.12,CSNK1D,1512,470
CSNK1D_PKc_E5_171.15,CSNK1D,1279,524
CSNK1E_PKc_E2_55.4,CSNK1E,1495,758
CSNK1E_PKc_E3_111.11,CSNK1E,1377,689
CSNK1E_PKc_E4_149.4,CSNK1E,1164,731
CSNK1E_PKc_E5_229.35,CSNK1E,973,894
CSNK1E_PKc_E6_171.15,CSNK1E,769,958
CSNK1E_PKc_E7_110.8,CSNK1E,615,150
CSNK1G1_PKc_E2_55.3,CSNK1G1,1543,1010
CSNK1G1_PKc_E3_41,CSNK1G1,3889,3271
CSNK1G1_PKc_E4_70.2,CSNK1G1,1035,1860
CSNK1G1_PKc_E5_152.1,CSNK1G1,1711,1899
CSNK1G1_PKc_E6_235.8,CSNK1G1,2324,2011
CSNK1G1_PKc_E7_86.9,CSNK1G1,328,244
CSNK1G2_PKc_E2_55.5,CSNK1G2,1675,1761
CSNK1G2_PKc_E3_41,CSNK1G2,1422,688
CSNK1G2_PKc_E4_70.3,CSNK1G2,304,82
CSNK1G2_PKc_E5_149.15,CSNK1G2,1321,989
CSNK1G2_PKc_E6_235.22,CSNK1G2,352,270
CSNK1G2_PKc_E7_86.13,CSNK1G2,792,452
CSNK1G3_PKc_E2_55.2,CSNK1G3,1973,1910
CSNK1G3_PKc_E3_41,CSNK1G3,1008,1421
CSNK1G3_PKc_E4_70.2,CSNK1G3,900,953
CSNK1G3_PKc_E5_149.1,CSNK1G3,724,717
CSNK1G3_PKc_E6_235.1,CSNK1G3,755,713
CSNK1G3_PKc_E7_86.3,CSNK1G3,1027,495
CSNK2A1_PKc_E10_102.3,CSNK2A1,1029,685
CSNK2A1_PKc_E10_102.7,CSNK2A1,1367,1026
CSNK2A1_PKc_E11_101,CSNK2A1,1007,114
CSNK2A1_PKc_E11_101.1,CSNK2A1,1855,842
CSNK2A1_PKc_E12_149.5,CSNK2A1,1366,1237
CSNK2A2_PKc_E1_41,CSNK2A2,2068,1130
CSNK2A2_PKc_E2_112.4,CSNK2A2,1507,787
CSNK2A2_PKc_E3_102.5,CSNK2A2,1483,784
CSNK2A2_PKc_E4_51,CSNK2A2,891,771
CSNK2A2_PKc_E5_60.2,CSNK2A2,1213,1104
CSNK2A2_PKc_E6_84.4,CSNK2A2,1281,591
DAPK1_PKc_E2_44.1,DAPK1,1808,1132
DAPK1_PKc_E3_222.6,DAPK1,1042,634
DAPK1_PKc_E4_139.3,DAPK1,825,724
DAPK1_PKc_E5_130.11,DAPK1,1094,938
DAPK1_PKc_E6_49.3,DAPK1,1422,1016
DAPK1_PKc_E8_153.1,DAPK1,1638,2548
DAPK2_PKc_E2_44.1,DAPK2,1561,1015
DAPK2_PKc_E3_222.18,DAPK2,1167,1538
DAPK2_PKc_E4_139,DAPK2,1164,1690
DAPK2_PKc_E5_130.5,DAPK2,889,1286
DAPK2_PKc_E6_49.1,DAPK2,2374,1831
DAPK2_PKc_E8_153.1,DAPK2,1434,1161
DAPK3_PKc_E2_44,DAPK3,2057,1276
DAPK3_PKc_E3_361.58,DAPK3,1052,741
DAPK3_PKc_E4_130.4,DAPK3,900,263
DAPK3_PKc_E5_49,DAPK3,722,1157
DAPK3_PKc_E7_153.1,DAPK3,1428,1309
DAPK3_PKc_E8_43,DAPK3,1471,1483
DCLK1_PKc_E10_120.4,DCLK1,4014,3408
DCLK1_PKc_E11_147.4,DCLK1,682,501
DCLK1_PKc_E12_134.16,DCLK1,1072,547
DCLK1_PKc_E13_78.4,DCLK1,1796,1516
DCLK1_PKc_E8_83.4,DCLK1,1566,1581
DCLK1_PKc_E9_58,DCLK1,549,475
DCLK2_PKc_E10_120.6,DCLK2,1612,1879
DCLK2_PKc_E11_147.9,DCLK2,0,0
DCLK2_PKc_E12_134.4,DCLK2,2563,1495
DCLK2_PKc_E13_78.2,DCLK2,1272,1467
DCLK2_PKc_E8_68.1,DCLK2,1648,1685
DCLK2_PKc_E9_58.3,DCLK2,1465,1181
DCLK3_PKc_E2_390.28,DCLK3,1731,2012
DCLK3_PKc_E2_390.6,DCLK3,2065,2603
DCLK3_PKc_E3_133.3,DCLK3,1052,621
DCLK3_PKc_E3_133.7,DCLK3,1209,931
DCLK3_PKc_E4_168.9,DCLK3,2134,1602
DCLK3_PKc_E5_86.5,DCLK3,1726,1584
DDR1_PKc_E12_60.4,DDR1,2203,2324
DDR1_PKc_E12_60.9,DDR1,1835,1741
DDR1_PKc_E13_128.2,DDR1,540,334
DDR1_PKc_E14_237.4,DDR1,1972,1636
DDR1_PKc_E15_235.2,DDR1,803,715
DDR1_PKc_E16_150.1,DDR1,2968,2299
DDR2_PKc_E14_60.8,DDR2,1884,1709
DDR2_PKc_E15_128.5,DDR2,1240,1089
DDR2_PKc_E16_192.4,DDR2,2590,2227
DDR2_PKc_E17_235.9,DDR2,38,41
DDR2_PKc_E18_150.9,DDR2,1495,782
DDR2_PKc_E19_120.5,DDR2,992,1118
DMPK_PKc_E1_48.3,DMPK,1476,1047
DMPK_PKc_E2_84.9,DMPK,1522,1314
DMPK_PKc_E3_96.8,DMPK,583,220
DMPK_PKc_E4_149.4,DMPK,1500,1751
DMPK_PKc_E5_94.11,DMPK,1587,972
DMPK_PKc_E6_207.24,DMPK,1095,1133
DSTYK_PKc_E10_114.7,DSTYK,1751,2184
DSTYK_PKc_E11_115.6,DSTYK,1318,1848
DSTYK_PKc_E12_135,DSTYK,1290,1330
DSTYK_PKc_E13_134.19,DSTYK,2709,2395
DSTYK_PKc_E8_155.7,DSTYK,1045,658
DSTYK_PKc_E9_133,DSTYK,1730,1905
DYRK1A_PKc_E4_75.3,DYRK1A,1302,615
DYRK1A_PKc_E5_148,DYRK1A,1258,859
DYRK1A_PKc_E6_287.15,DYRK1A,1497,765
DYRK1A_PKc_E7_147.1,DYRK1A,1550,754
DYRK1A_PKc_E8_141.1,DYRK1A,475,166
DYRK1A_PKc_E9_213.21,DYRK1A,675,324
DYRK1B_PKc_E4_84,DYRK1B,2553,2254
DYRK1B_PKc_E5_148.7,DYRK1B,1069,1092
DYRK1B_PKc_E6_287.28,DYRK1B,1367,856
DYRK1B_PKc_E7_147.3,DYRK1B,1343,826
DYRK1B_PKc_E8_141,DYRK1B,1415,1117
DYRK1B_PKc_E9_213.48,DYRK1B,1074,822
DYRK2_PKc_E3_1140.113,DYRK2,719,393
DYRK2_PKc_E3_1140.126,DYRK2,250,254
DYRK2_PKc_E3_1140.134,DYRK2,934,756
DYRK2_PKc_E3_1140.135,DYRK2,541,273
DYRK2_PKc_E3_1140.32,DYRK2,1518,1379
DYRK2_PKc_E3_1140.73,DYRK2,957,1035
DYRK3_PKc_E3_1140.11,DYRK3,2597,2194
DYRK3_PKc_E3_1140.115,DYRK3,887,840
DYRK3_PKc_E3_1140.119,DYRK3,866,1303
DYRK3_PKc_E3_1140.128,DYRK3,833,1013
DYRK3_PKc_E3_1140.22,DYRK3,1041,1143
DYRK3_PKc_E3_1140.67,DYRK3,1436,1910
DYRK4_PKc_E4_105.4,DYRK4,1486,1425
DYRK4_PKc_E5_137,DYRK4,1545,1693
DYRK4_PKc_E6_141.7,DYRK4,2976,2150
DYRK4_PKc_E7_139.3,DYRK4,1549,1505
DYRK4_PKc_E8_82.5,DYRK4,1445,1240
DYRK4_PKc_E9_173.37,DYRK4,627,279
EEF2K_PKc_E4_48,EEF2K,1013,1383
EEF2K_PKc_E5_38.5,EEF2K,1372,1302
EEF2K_PKc_E6_172.2,EEF2K,1390,1095
EEF2K_PKc_E7_150.5,EEF2K,1501,1170
EEF2K_PKc_E8_133,EEF2K,1154,1570
EEF2K_PKc_E9_53.1,EEF2K,1040,556
EGFR_PKc_E18_75.5,EGFR,3325,1949
EGFR_PKc_E19_99,EGFR,1380,1004
EGFR_PKc_E20_186.28,EGFR,2544,911
EGFR_PKc_E21_156,EGFR,1662,1085
EGFR_PKc_E22_76.2,EGFR,1041,376
EGFR_PKc_E23_147.18,EGFR,1225,887
EIF2AK1_PKc_E10_112.5,EIF2AK1,1369,871
EIF2AK1_PKc_E5_72.4,EIF2AK1,548,606
EIF2AK1_PKc_E6_81.2,EIF2AK1,1584,1964
EIF2AK1_PKc_E7_100.3,EIF2AK1,1164,658
EIF2AK1_PKc_E8_61.1,EIF2AK1,1109,1666
EIF2AK1_PKc_E9_328.3,EIF2AK1,1266,893
EIF2AK2_PKc_E11_123.3,EIF2AK2,2687,1663
EIF2AK2_PKc_E12_159.6,EIF2AK2,1615,1520
EIF2AK2_PKc_E13_181.3,EIF2AK2,1223,1090
EIF2AK2_PKc_E14_129.3,EIF2AK2,1541,1097
EIF2AK2_PKc_E15_102.3,EIF2AK2,1691,1391
EIF2AK2_PKc_E16_54.1,EIF2AK2,1309,1120
EIF2AK3_PKc_E11_123.1,EIF2AK3,1057,636
EIF2AK3_PKc_E12_103.6,EIF2AK3,379,602
EIF2AK3_PKc_E13_201.3,EIF2AK3,1522,880
EIF2AK3_PKc_E14_168.13,EIF2AK3,1861,3526
EIF2AK3_PKc_E15_102.3,EIF2AK3,1702,1711
EIF2AK3_PKc_E16_63.2,EIF2AK3,2091,2737
EIF2AK4_PKc_E10_107.3,EIF2AK4,1305,1244
EIF2AK4_PKc_E10_107.8,EIF2AK4,1704,2225
EIF2AK4_PKc_E8_123.1,EIF2AK4,1190,337
EIF2AK4_PKc_E8_123.3,EIF2AK4,1647,1161
EIF2AK4_PKc_E9_536.1,EIF2AK4,2664,245
EIF2AK4_PKc_E9_536.41,EIF2AK4,1131,141
EIF2AK4_PKc2_E12_431.72,EIF2AK4,1126,101
EIF2AK4_PKc2_E13_70,EIF2AK4,1254,371
EIF2AK4_PKc2_E14_84.1,EIF2AK4,2072,558
EIF2AK4_PKc2_E15_123.2,EIF2AK4,1386,202
EIF2AK4_PKc2_E16_105.6,EIF2AK4,1145,280
EIF2AK4_PKc2_E17_55,EIF2AK4,1693,585
EPHA1_PKc_E11_43.2,EPHA1,863,789
EPHA1_PKc_E12_186.1,EPHA1,692,932
EPHA1_PKc_E13_62.2,EPHA1,611,421
EPHA1_PKc_E14_207.8,EPHA1,1418,1392
EPHA1_PKc_E15_150.26,EPHA1,2102,1932
EPHA1_PKc_E16_150.6,EPHA1,729,929
EPHA10_PKc_E10_46,EPHA10,1099,816
EPHA10_PKc_E11_186.3,EPHA10,657,613
EPHA10_PKc_E12_62.1,EPHA10,2417,2424
EPHA10_PKc_E13_204.12,EPHA10,1864,1681
EPHA10_PKc_E14_150.23,EPHA10,1436,746
EPHA10_PKc_E15_150.3,EPHA10,1079,1063
EPHA2_PKc_E11_189.12,EPHA2,1135,938
EPHA2_PKc_E11_189.15,EPHA2,2138,1973
EPHA2_PKc_E12_62,EPHA2,1724,1612
EPHA2_PKc_E12_62.7,EPHA2,2335,1661
EPHA2_PKc_E13_210.12,EPHA2,1388,1219
EPHA2_PKc_E13_210.8,EPHA2,1783,1253
EPHA3_PKc_E10_43.1,EPHA3,716,375
EPHA3_PKc_E11_186.8,EPHA3,1165,1768
EPHA3_PKc_E12_62.2,EPHA3,2616,1565
EPHA3_PKc_E13_210.12,EPHA3,1664,1862
EPHA3_PKc_E14_150.14,EPHA3,1684,1162
EPHA3_PKc_E15_150.1,EPHA3,3876,4413
EPHA4_PKc_E11_43.1,EPHA4,1454,1398
EPHA4_PKc_E12_186.13,EPHA4,1663,1839
EPHA4_PKc_E13_62.3,EPHA4,1520,1216
EPHA4_PKc_E14_210.8,EPHA4,1282,737
EPHA4_PKc_E15_150.7,EPHA4,619,739
EPHA4_PKc_E16_150.16,EPHA4,1932,1434
EPHA5_PKc_E11_43,EPHA5,1526,2302
EPHA5_PKc_E12_186.6,EPHA5,1974,1825
EPHA5_PKc_E13_62.2,EPHA5,3029,2893
EPHA5_PKc_E14_210.8,EPHA5,1843,1121
EPHA5_PKc_E15_150.7,EPHA5,1528,1149
EPHA5_PKc_E16_150,EPHA5,692,914
EPHA6_PKc_E10_43,EPHA6,1404,1026
EPHA6_PKc_E11_186.1,EPHA6,1684,1684
EPHA6_PKc_E12_126.26,EPHA6,2687,2544
EPHA6_PKc_E13_62.4,EPHA6,1573,1054
EPHA6_PKc_E15_150.1,EPHA6,1029,1124
EPHA6_PKc_E16_150.9,EPHA6,2037,1322
EPHA7_PKc_E10_43,EPHA7,1360,1833
EPHA7_PKc_E11_186.8,EPHA7,2118,2272
EPHA7_PKc_E12_62.2,EPHA7,1071,604
EPHA7_PKc_E13_210.13,EPHA7,933,466
EPHA7_PKc_E14_150.12,EPHA7,1611,1143
EPHA7_PKc_E15_150.1,EPHA7,1187,833
EPHA8_PKc_E11_186.28,EPHA8,1010,611
EPHA8_PKc_E11_186.31,EPHA8,533,481
EPHA8_PKc_E12_62.2,EPHA8,697,411
EPHA8_PKc_E13_210.35,EPHA8,2883,2013
EPHA8_PKc_E14_150.21,EPHA8,1721,453
EPHA8_PKc_E15_150.4,EPHA8,2006,938
EPHB1_PKc_E10_43,EPHB1,1124,1123
EPHB1_PKc_E10_43.1,EPHB1,1491,1526
EPHB1_PKc_E11_248.3,EPHB1,1894,2222
EPHB1_PKc_E12_216.9,EPHB1,1299,785
EPHB1_PKc_E13_150.12,EPHB1,1047,1097
EPHB1_PKc_E14_150.11,EPHB1,1215,1507
EPHB2_PKc_E10_43.1,EPHB2,684,310
EPHB2_PKc_E10_43.2,EPHB2,2275,2947
EPHB2_PKc_E11_248.3,EPHB2,948,1055
EPHB2_PKc_E12_216.6,EPHB2,846,556
EPHB2_PKc_E13_150.22,EPHB2,1605,1265
EPHB2_PKc_E14_150.11,EPHB2,1081,501
EPHB3_PKc_E10_43.2,EPHB3,1166,762
EPHB3_PKc_E10_43.3,EPHB3,2867,2106
EPHB3_PKc_E11_248.16,EPHB3,1601,1675
EPHB3_PKc_E12_216.7,EPHB3,1903,1442
EPHB3_PKc_E13_150.1,EPHB3,1351,764
EPHB3_PKc_E14_150.8,EPHB3,485,173
EPHB4_PKc_E11_43,EPHB4,1914,1498
EPHB4_PKc_E11_43.2,EPHB4,1630,986
EPHB4_PKc_E12_248.35,EPHB4,421,199
EPHB4_PKc_E13_216.23,EPHB4,1616,1530
EPHB4_PKc_E14_150.2,EPHB4,2572,1841
EPHB4_PKc_E15_150.34,EPHB4,3092,2759
EPHB6_PKc_E11_43.3,EPHB6,1943,2625
EPHB6_PKc_E11_43.4,EPHB6,1118,974
EPHB6_PKc_E12_248.1,EPHB6,1312,1139
EPHB6_PKc_E13_174.1,EPHB6,1068,1246
EPHB6_PKc_E14_150,EPHB6,1389,2064
EPHB6_PKc_E15_150.12,EPHB6,358,152
ERBB2_PKc_E18_75.5,ERBB2,2256,2089
ERBB2_PKc_E19_99.8,ERBB2,2702,2655
ERBB2_PKc_E20_186.2,ERBB2,856,188
ERBB2_PKc_E21_156.2,ERBB2,1213,1007
ERBB2_PKc_E22_76.9,ERBB2,855,406
ERBB2_PKc_E23_147.4,ERBB2,1548,1009
ERBB3_PKc_E18_75.4,ERBB3,779,1055
ERBB3_PKc_E19_99.4,ERBB3,889,609
ERBB3_PKc_E20_186.13,ERBB3,2020,1137
ERBB3_PKc_E21_156.15,ERBB3,689,579
ERBB3_PKc_E22_76.7,ERBB3,1836,1473
ERBB3_PKc_E23_147.5,ERBB3,1629,1817
ERBB4_PKc_E17_54,ERBB4,858,459
ERBB4_PKc_E18_123.8,ERBB4,2168,1704
ERBB4_PKc_E19_99.2,ERBB4,1014,1007
ERBB4_PKc_E20_186.2,ERBB4,2498,1619
ERBB4_PKc_E21_156.2,ERBB4,1735,1268
ERBB4_PKc_E22_76.2,ERBB4,1515,1346
ERN1_PKc_E14_62,ERN1,1473,1745
ERN1_PKc_E15_190,ERN1,1539,2069
ERN1_PKc_E16_100.1,ERN1,1877,2079
ERN1_PKc_E17_200.6,ERN1,1386,1170
ERN1_PKc_E18_148.14,ERN1,1204,1528
ERN1_PKc_E19_98.5,ERN1,656,419
FASTK_PKc_E5_201.19,FASTK,2943,2063
FASTK_PKc_E5_201.31,FASTK,1820,1729
FASTK_PKc_E6_143.1,FASTK,1045,657
FASTK_PKc_E6_143.9,FASTK,2137,2362
FASTK_PKc_E7_92.8,FASTK,2,1
FASTK_PKc_E8_41.2,FASTK,1240,1244
FER_PKc_E14_27,FER,1015,1101
FER_PKc_E15_116.2,FER,1465,1560
FER_PKc_E16_95.3,FER,1436,1478
FER_PKc_E17_124.2,FER,1563,2317
FER_PKc_E18_155.1,FER,2355,2578
FER_PKc_E19_123.7,FER,1238,1085
FES_PKc_E13_27,FES,1760,2607
FES_PKc_E14_119.13,FES,2016,2242
FES_PKc_E15_95.7,FES,2439,1747
FES_PKc_E16_124.2,FES,1497,1747
FES_PKc_E17_158.5,FES,894,363
FES_PKc_E18_123.23,FES,1055,1187
FGFR1_PKc_E10_41,FGFR1,771,742
FGFR1_PKc_E11_122.18,FGFR1,1530,904
FGFR1_PKc_E12_111.7,FGFR1,3257,3055
FGFR1_PKc_E13_191.13,FGFR1,1721,803
FGFR1_PKc_E14_123.7,FGFR1,974,962
FGFR1_PKc_E15_71.2,FGFR1,1811,1600
FGFR2_PKc_E10_74.6,FGFR2,1164,1439
FGFR2_PKc_E11_122.16,FGFR2,2114,1298
FGFR2_PKc_E12_111.5,FGFR2,1859,1427
FGFR2_PKc_E13_191.1,FGFR2,1860,1683
FGFR2_PKc_E14_123.2,FGFR2,766,663
FGFR2_PKc_E15_71.1,FGFR2,578,821
FGFR3_PKc_E10_38.6,FGFR3,1078,456
FGFR3_PKc_E11_122.16,FGFR3,430,320
FGFR3_PKc_E12_111.1,FGFR3,953,732
FGFR3_PKc_E13_191.41,FGFR3,1141,989
FGFR3_PKc_E14_123.8,FGFR3,655,506
FGFR3_PKc_E15_71.4,FGFR3,409,517
FGFR4_PKc_E10_38.3,FGFR4,1282,920
FGFR4_PKc_E11_122.18,FGFR4,967,790
FGFR4_PKc_E12_111.3,FGFR4,1538,1436
FGFR4_PKc_E13_191.1,FGFR4,1930,1239
FGFR4_PKc_E14_123.9,FGFR4,1280,1078
FGFR4_PKc_E15_71.5,FGFR4,9,0
FGR_PKc_E10_77.7,FGR,2619,1856
FGR_PKc_E11_154.11,FGR,1651,606
FGR_PKc_E12_132.2,FGR,839,528
FGR_PKc_E13_161.22,FGR,1363,1108
FGR_PKc_E8_52,FGR,1228,1010
FGR_PKc_E9_180.14,FGR,542,372
FLT1_PKc_E17_34,FLT1,1361,999
FLT1_PKc_E18_105.4,FLT1,2586,2831
FLT1_PKc_E19_114.1,FLT1,1300,1093
FLT1_PKc_E20_89.2,FLT1,2631,2286
FLT1_PKc_E21_157.4,FLT1,912,615
FLT1_PKc_E22_98,FLT1,2310,1486
FLT3_PKc_E14_124.1,FLT3,1396,1262
FLT3_PKc_E15_105.1,FLT3,2167,1779
FLT3_PKc_E16_111.8,FLT3,1593,1331
FLT3_PKc_E17_154.5,FLT3,3274,3090
FLT3_PKc_E18_83.1,FLT3,2374,1757
FLT3_PKc_E19_128.4,FLT3,2678,3081
FLT4_PKc_E17_34,FLT4,150,235
FLT4_PKc_E18_105,FLT4,1065,1568
FLT4_PKc_E19_114.12,FLT4,1111,1484
FLT4_PKc_E20_89.4,FLT4,1721,1308
FLT4_PKc_E21_151.21,FLT4,1009,941
FLT4_PKc_E22_95,FLT4,929,459
FRK_PKc_E4_127.1,FRK,1307,640
FRK_PKc_E4_127.4,FRK,600,614
FRK_PKc_E5_159.6,FRK,1492,1484
FRK_PKc_E6_182.11,FRK,992,1086
FRK_PKc_E7_166.2,FRK,986,829
FRK_PKc_E8_176.6,FRK,2257,2373
FYN_PKc_E10_180.5,FYN,1520,1326
FYN_PKc_E11_77.4,FYN,2287,2268
FYN_PKc_E12_154.5,FYN,1852,1201
FYN_PKc_E13_132.11,FYN,1259,804
FYN_PKc_E14_197.11,FYN,818,448
FYN_PKc_E9_82.12,FYN,1818,1740
GAK_PKc_E1_31,GAK,835,280
GAK_PKc_E2_62.2,GAK,952,420
GAK_PKc_E3_60,GAK,1616,448
GAK_PKc_E4_115.1,GAK,345,168
GAK_PKc_E5_143.15,GAK,1128,152
GAK_PKc_E6_126.13,GAK,699,178
GCK_PKc_E2_163.12,GCK,1004,140
GCK_PKc_E3_155.17,GCK,1754,1766
GCK_PKc_E4_120.4,GCK,2247,1946
GCK_PKc_E5_96.1,GCK,828,1282
GCK_PKc_E6_100.5,GCK,1590,1267
GCK_PKc_E7_184.12,GCK,2472,1209
GRK4_PKc_E10_38,GRK4,1611,543
GRK4_PKc_E11_90.8,GRK4,904,603
GRK4_PKc_E12_209.1,GRK4,1387,1359
GRK4_PKc_E7_45.3,GRK4,1278,1161
GRK4_PKc_E8_141.7,GRK4,1014,504
GRK4_PKc_E9_191.15,GRK4,2009,1726
GRK5_PKc_E10_38,GRK5,303,232
GRK5_PKc_E11_90.14,GRK5,1100,963
GRK5_PKc_E12_209.8,GRK5,1281,670
GRK5_PKc_E7_51,GRK5,2459,2026
GRK5_PKc_E8_141.16,GRK5,1840,1890
GRK5_PKc_E9_191,GRK5,2098,1588
GRK6_PKc_E10_38,GRK6,2196,2204
GRK6_PKc_E11_90.3,GRK6,1751,1496
GRK6_PKc_E12_209.29,GRK6,2045,1505
GRK6_PKc_E7_45,GRK6,627,802
GRK6_PKc_E8_141.5,GRK6,719,563
GRK6_PKc_E9_191.22,GRK6,811,927
GSG2_PKc_E1_1371.11,GSG2,517,111
GSG2_PKc_E1_1371.119,GSG2,1472,759
GSG2_PKc_E1_1371.166,GSG2,1003,518
GSG2_PKc_E1_1371.55,GSG2,2130,652
GSG2_PKc_E1_1371.87,GSG2,1846,378
GSG2_PKc_E1_1371.9,GSG2,1320,665
GSK3A_PKc_E2_132.5,GSK3A,838,917
GSK3A_PKc_E3_84,GSK3A,727,467
GSK3A_PKc_E4_111.4,GSK3A,1232,972
GSK3A_PKc_E5_131.14,GSK3A,742,1124
GSK3A_PKc_E6_107.2,GSK3A,2898,2754
GSK3A_PKc_E7_98.2,GSK3A,1446,394
GSK3B_PKc_E2_132.6,GSK3B,1227,1330
GSK3B_PKc_E3_84.2,GSK3B,1521,1595
GSK3B_PKc_E4_111.3,GSK3B,2360,1545
GSK3B_PKc_E5_131.8,GSK3B,1520,1539
GSK3B_PKc_E6_107.2,GSK3B,1776,1845
GSK3B_PKc_E7_98.9,GSK3B,2317,1623
GUCY2D_PKc_E10_157.1,GUCY2D,935,483
GUCY2D_PKc_E11_150.8,GUCY2D,1006,496
GUCY2D_PKc_E12_149.8,GUCY2D,1452,1765
GUCY2D_PKc_E7_63.1,GUCY2D,3605,2983
GUCY2D_PKc_E8_81.5,GUCY2D,953,1105
GUCY2D_PKc_E9_207.18,GUCY2D,1160,1167
GUCY2F_PKc_E10_157.3,GUCY2F,824,544
GUCY2F_PKc_E11_150.7,GUCY2F,1154,1209
GUCY2F_PKc_E12_149.12,GUCY2F,0,0
GUCY2F_PKc_E7_69,GUCY2F,4010,2650
GUCY2F_PKc_E8_90,GUCY2F,678,275
GUCY2F_PKc_E9_177.5,GUCY2F,733,1199
HCK_PKc_E10_77.2,HCK,2571,2281
HCK_PKc_E11_154.1,HCK,1299,1166
HCK_PKc_E12_132.7,HCK,0,0
HCK_PKc_E13_194.6,HCK,1241,1068
HCK_PKc_E8_76.11,HCK,1129,594
HCK_PKc_E9_180.11,HCK,1187,583
HIPK1_PKc_E2_557.19,HIPK1,2094,940
HIPK1_PKc_E2_557.27,HIPK1,248,208
HIPK1_PKc_E3_124.1,HIPK1,712,144
HIPK1_PKc_E4_120.6,HIPK1,1159,768
HIPK1_PKc_E5_87.3,HIPK1,869,728
HIPK1_PKc_E6_177.4,HIPK1,3578,3314
HIPK2_PKc_E2_557.17,HIPK2,1456,1174
HIPK2_PKc_E2_557.57,HIPK2,1376,1580
HIPK2_PKc_E3_124.7,HIPK2,1417,499
HIPK2_PKc_E4_120.8,HIPK2,1409,1633
HIPK2_PKc_E5_87.4,HIPK2,1999,1700
HIPK2_PKc_E6_177.13,HIPK2,1554,1928
HIPK3_PKc_E2_512.3,HIPK3,977,663
HIPK3_PKc_E2_512.3,HIPK3,691,443
HIPK3_PKc_E3_124.5,HIPK3,1646,1101
HIPK3_PKc_E4_120.1,HIPK3,644,641
HIPK3_PKc_E5_87.1,HIPK3,1237,1317
HIPK3_PKc_E6_147.2,HIPK3,1792,1620
HIPK4_PKc_E1_435.51,HIPK4,1458,1422
HIPK4_PKc_E1_435.67,HIPK4,1139,516
HIPK4_PKc_E2_357.17,HIPK4,205,88
HIPK4_PKc_E2_357.2,HIPK4,2160,1414
HIPK4_PKc_E3_219.24,HIPK4,1390,1248
HIPK4_PKc_E3_219.28,HIPK4,3393,2705
HUNK_PKc_E1_90,HUNK,1671,1212
