Gene	sgRNA	Cont3|beta	Cont3|z	Cont3|p-value	Cont3|fdr	Cont3|wald-p-value	Cont3|wald-fdr
ADAM30	6	0.16596	1.5868	0.22213	0.64174	0.11255	0.38376
ADAM32	6	-0.17489	-1.1452	0.73436	0.93312	0.25213	0.52072
ADAM33	6	-0.11112	-1.1942	0.92804	0.98022	0.2324	0.50607
ADAM7	6	0.049174	0.41107	0.53356	0.84754	0.68102	0.81639
ADAM8	6	0.068122	0.73699	0.47412	0.81138	0.46113	0.69645
ADAM9	6	0.16328	1.0928	0.22867	0.64715	0.27448	0.54365
ADAMDEC1	6	0.090863	0.67077	0.40557	0.77166	0.50237	0.71915
ADAMTS1	6	0.17314	1.6506	0.20734	0.63008	0.09881	0.37272
ADAMTS10	6	-0.098233	-0.87459	0.97099	0.99192	0.3818	0.63257
ADAMTS12	6	0.1606	1.1033	0.23464	0.65316	0.2699	0.53889
ADAMTS13	6	-0.21228	-0.6072	0.63083	0.89291	0.54372	0.73889
ADAMTS14	6	0.19929	1.8098	0.16439	0.58032	0.07032	0.3522
ADAMTS15	6	0.32031	1.7717	0.042662	0.32258	0.076441	0.35446
ADAMTS16	6	0.20867	1.7575	0.14989	0.56429	0.078836	0.35446
ADAMTS17	6	-0.080486	-0.56535	0.96985	0.99192	0.57183	0.75133
ADAMTS18	6	0.36349	1.6262	0.022469	0.22067	0.10391	0.37666
ADAMTS19	6	0.095123	0.76289	0.39363	0.76295	0.44553	0.68495
ADAMTS2	6	0.059	0.60797	0.50171	0.827	0.54321	0.73889
ADAMTS20	6	0.18204	1.0016	0.19113	0.61538	0.31651	0.57871
ADAMTS3	6	0.17301	1.43	0.20791	0.63017	0.15271	0.42522
ADAMTS4	6	-0.2655	-1.6586	0.50768	0.83023	0.097192	0.37272
ADAMTS5	6	0.1415	1.1252	0.27702	0.68064	0.26049	0.5312
ADAMTS6	6	-0.076637	-0.39683	0.9616	0.99192	0.69149	0.82529
ADAMTS7	6	0.21076	1.5514	0.14704	0.56	0.1208	0.39218
ADAMTS8	6	-0.35785	-1.5875	0.32907	0.7203	0.1124	0.38376
ADAMTS9	6	0.27916	1.9795	0.071672	0.41722	0.047764	0.30626
AEBP1	6	-0.25872	-1.4137	0.52076	0.8376	0.15745	0.4284
AFG3L2	6	-3.0458	-5.1387	0	0	2.7664e-07	1.5439e-05
ANPEP	6	-0.086146	-0.74006	0.98976	0.99599	0.45926	0.69602
ASPA	6	0.24961	1.4098	0.098692	0.47665	0.15859	0.4284
BMP1	6	0.057634	0.393	0.50654	0.83023	0.69432	0.82692
BRCC3	6	-0.060373	-0.44525	0.9033	0.9797	0.65614	0.80136
C9orf3	6	0.11192	0.82451	0.34613	0.72874	0.40965	0.65529
CAD	30	-0.38268	-4.7123	0.03413	0.28103	2.4499e-06	0.00010505
CNDP1	6	0.10457	1.1095	0.36689	0.74324	0.2672	0.53683
CNDP2	6	-0.037672	-0.27471	0.82281	0.96047	0.78354	0.88157
COPS5	6	-1.2497	-2.9239	0.003413	0.052402	0.0034569	0.050018
COPS6	6	-1.2575	-2.6661	0.0031286	0.048246	0.007673	0.095329
CPA1	6	0.14859	1.7648	0.26081	0.66861	0.077601	0.35446
CPA2	6	0.11275	0.71412	0.34443	0.72765	0.47516	0.70639
CPA3	6	0.1281	0.98444	0.30859	0.70409	0.3249	0.58604
CPA4	6	0.31456	1.6266	0.044937	0.32323	0.10381	0.37666
CPA5	6	0.039443	0.26207	0.56741	0.86336	0.79327	0.88769
CPA6	6	-0.011354	-0.067498	0.73038	0.9315	0.94618	0.97756
CPB1	6	-0.065649	-0.50626	0.91923	0.9797	0.61267	0.7721
CPB2	6	0.038376	0.25861	0.57053	0.86391	0.79594	0.88983
CPD	18	-0.23555	-2.6408	0.38993	0.75998	0.0082701	0.099033
CPE	6	0.19727	1.1678	0.16752	0.58202	0.24288	0.51444
CPM	6	0.13942	0.91542	0.28072	0.68269	0.35997	0.61441
CPN1	6	0.098269	0.84576	0.38481	0.75671	0.39769	0.64645
CPO	6	0.14429	0.95028	0.26962	0.67689	0.34197	0.60148
CPQ	6	0.08809	0.94859	0.41325	0.77411	0.34283	0.60238
CPZ	6	0.13865	0.93171	0.28214	0.68269	0.35149	0.60897
CRMP1	6	-0.0025047	-0.044278	0.70222	0.92348	0.96468	0.98714
DNPEP	6	-0.3867	-1.3987	0.28555	0.68571	0.16189	0.4327
DPEP1	6	-0.31467	-1.6981	0.40927	0.77166	0.08948	0.36482
DPEP2	6	-0.21238	-1.4481	0.63055	0.89291	0.14758	0.42153
DPEP3	6	-0.33859	-1.5002	0.36405	0.74324	0.13356	0.40773
DPP3	6	-0.064189	-0.36007	0.91496	0.9797	0.7188	0.84194
DPYSL3	6	0.15075	0.90918	0.25626	0.66568	0.36325	0.6176
DPYSL4	6	0.052901	0.58187	0.52048	0.8376	0.56065	0.74643
DPYSL5	6	-0.18492	-1.115	0.70705	0.92348	0.26486	0.53459
ECE1	6	0.02332	0.52439	0.62059	0.89102	0.60001	0.76658
ECEL1	6	0.010928	0.10154	0.66041	0.90676	0.91912	0.96149
EIF3F	4	-0.96836	-2.3829	0.049488	0.33721	0.017176	0.16234
EIF3H	6	-2.701	-3.5805	0	0	0.00034293	0.0072634
ENPEP	6	0.093116	0.61047	0.39846	0.76599	0.54155	0.73889
ERAP1	6	-0.15129	-1.0102	0.80119	0.95533	0.3124	0.5778
FOLH1	7	-0.12603	-0.9653	0.87912	0.97543	0.3344	0.59527
FOLH1B	8	-0.044139	-0.40105	0.80262	0.95533	0.68838	0.82213
IDE	6	-0.081716	-0.36695	0.97526	0.99192	0.71366	0.8392
INPP5E	6	-0.34116	-1.5096	0.35779	0.73885	0.13114	0.40554
KEL	6	0.07423	0.52719	0.45961	0.80568	0.59806	0.76553
LAP3	6	-0.11147	-0.77113	0.92719	0.98022	0.44063	0.68181
LMLN	6	0.27143	1.3843	0.078214	0.43396	0.16628	0.43865
LNPEP	6	0.069745	1.1745	0.46928	0.80822	0.24018	0.51336
LTA4H	6	-0.12306	-0.89857	0.89022	0.97751	0.36888	0.6218
MBTPS2	12	-3.1231	-7.6252	0	0	2.4365e-14	7.139e-12
MEP1A	6	0.16895	0.94361	0.2153	0.63697	0.34537	0.60535
MEP1B	6	-0.0083682	-0.11532	0.71985	0.92813	0.90819	0.95584
METAP1	6	-0.07221	-1.106	0.94738	0.98696	0.26872	0.53774
METAP2	6	-1.9636	-4.0226	0.00056883	0.0125	5.7571e-05	0.0015571
MIPEP	6	-0.46971	-1.6958	0.19738	0.62298	0.089925	0.36482
MME	6	0.27047	1.4189	0.078498	0.43396	0.15594	0.42789
MMEL1	6	-0.047772	-0.39376	0.86206	0.96994	0.69376	0.82692
MMP1	6	0.11182	0.91713	0.34642	0.7289	0.35908	0.61441
MMP10	6	0.14059	0.81528	0.27929	0.68269	0.41491	0.6601
MMP11	6	0.048392	0.56964	0.53612	0.84805	0.56892	0.75099
MMP12	6	0.1492	1.1833	0.25967	0.66789	0.23668	0.50929
MMP13	6	-0.011485	-0.26307	0.73038	0.9315	0.7925	0.88756
MMP14	6	-0.097169	-1.082	0.97526	0.99192	0.27925	0.54816
MMP15	6	-0.47594	-1.3737	0.19198	0.61658	0.16953	0.44054
MMP16	6	-0.10092	-1.579	0.96018	0.99192	0.11434	0.38487
MMP17	6	-0.18182	-0.70888	0.71559	0.92636	0.4784	0.70806
MMP19	6	-0.45387	-2.1868	0.21132	0.63167	0.028757	0.23197
MMP2	6	0.071743	0.47764	0.46502	0.80769	0.6329	0.78688
MMP20	6	0.20196	1.1804	0.16069	0.57594	0.23784	0.5099
MMP21	6	-0.38413	-1.6489	0.2884	0.68792	0.099162	0.37272
MMP24	6	0.14248	0.89681	0.27389	0.68064	0.36982	0.62215
MMP25	6	-0.54734	-2.3463	0.13311	0.54345	0.018961	0.17498
MMP26	6	0.069868	0.53931	0.469	0.80822	0.58967	0.76023
MMP27	6	0.22984	1.425	0.12287	0.52542	0.15416	0.42562
MMP3	6	-0.096884	-0.6925	0.97611	0.99192	0.48862	0.71345
MMP7	6	0.03758	0.68491	0.57253	0.86581	0.4934	0.71449
MMP8	6	0.13398	1.4108	0.29437	0.69231	0.15829	0.4284
MMP9	6	-0.06078	-0.37283	0.90472	0.9797	0.70928	0.83716
MPND	6	-0.049454	-0.46382	0.86889	0.97169	0.64277	0.79382
NAALAD2	12	-0.047814	-0.50697	0.78242	0.94699	0.61218	0.7721
NAALADL1	12	0.0084513	0.12497	0.52218	0.83858	0.90055	0.95181
NAALADL2	12	0.10045	1.178	0.20677	0.62998	0.23881	0.51136
NLN	6	-0.069662	-0.81193	0.93629	0.98357	0.41683	0.66156
NPEPL1	6	0.15055	1.4325	0.25654	0.66568	0.15201	0.42417
NPEPPS	6	-0.86224	-2.6719	0.027588	0.25193	0.0075425	0.094375
NRD1	6	-0.63942	-2.3167	0.083618	0.44885	0.020518	0.18689
OMA1	6	-0.22322	-1.242	0.6041	0.88075	0.21424	0.48869
PA2G4	6	-0.39074	-2.0384	0.28157	0.68269	0.041512	0.29126
PAPPA	6	0.11202	0.90063	0.34585	0.72874	0.36778	0.6211
PAPPA2	6	0.31881	1.6556	0.0438	0.32323	0.097808	0.37272
PEPD	6	0.08949	0.79827	0.40927	0.77166	0.42472	0.6672
PHEX	6	0.17474	1.7404	0.20364	0.62565	0.081784	0.35783
PITRM1	6	-0.61103	-2.1656	0.093857	0.46676	0.030339	0.24134
PMPCB	6	-3.379	-5.8888	0	0	3.8892e-09	3.5985e-07
PRPF8	6	-2.4399	-5.1767	0	0	2.2584e-07	1.3234e-05
PSMD14	6	-1.7996	-4.4184	0.00085324	0.016667	9.9442e-06	0.00035677
QPCT	6	-0.065778	-0.52208	0.91951	0.9797	0.60161	0.76714
RCE1	6	0.01394	0.098243	0.65131	0.90514	0.92174	0.96339
RNPEP	6	0.14831	1.2526	0.26223	0.67101	0.21036	0.48563
RNPEPL1	6	0.17338	0.83633	0.20648	0.62966	0.40297	0.64983
SPG7	6	-0.0038325	-0.027947	0.70648	0.92348	0.9777	0.99267
STAMBP	6	0.084146	0.94205	0.42776	0.78397	0.34617	0.60557
SUPT16H	6	-3.669	-6.4039	0	0	1.5143e-10	2.4201e-08
TFR2	6	-0.088349	-0.40391	0.99829	0.99943	0.68628	0.821
TFRC	6	-3.309	-5.6209	0	0	1.8997e-08	1.4212e-06
THOP1	6	-0.10325	-0.82293	0.95307	0.98966	0.41055	0.65596
TLL1	6	-0.040809	-0.30692	0.83646	0.96308	0.7589	0.86853
TLL2	6	0.084429	0.74297	0.42719	0.78397	0.4575	0.69395
UQCRC1	6	-1.3059	-2.9137	0.0028441	0.045249	0.0035719	0.05126
UQCRC2	6	-1.3893	-3.7758	0.0019909	0.033981	0.00015951	0.0037895
YME1L1	6	-0.44356	-2.2166	0.21985	0.64149	0.026649	0.22047
ADAM18	6	-0.035941	-0.17322	0.81741	0.95928	0.86248	0.92993
DPYS	6	0.11107	0.91393	0.34841	0.73004	0.36076	0.61514
DPYSL2	6	-0.10908	-0.47589	0.93345	0.98146	0.63415	0.7876
MMP23B	6	-0.86209	-2.7409	0.027588	0.25193	0.0061279	0.080095
MMP28	6	0.10065	0.93605	0.37884	0.74916	0.34925	0.607
XPNPEP1	6	0.1004	1.0672	0.37941	0.74986	0.28587	0.55502
XPNPEP2	6	-0.024038	-0.28155	0.77503	0.94487	0.77829	0.88046
ZMPSTE24	6	-0.022879	-0.39012	0.76962	0.9422	0.69645	0.8271
AMFR	12	-0.53477	-3.1588	0.045791	0.3246	0.001584	0.026924
ANAPC11	22	-3.7464	-11.622	0	0	3.1979e-31	1.1244e-27
ANKIB1	9	-0.027764	-0.19762	0.73208	0.93227	0.84334	0.91547
ARIH1	11	-2.2048	-5.8401	0	0	5.2183e-09	4.5869e-07
ARIH2	14	0.37995	2.5108	0.00056883	0.0125	0.012045	0.12794
BARD1	11	-1.3964	-4.1122	0	0	3.9189e-05	0.0011294
BFAR	10	-0.13853	-1.343	0.82338	0.96047	0.17926	0.45442
BIRC2	10	-0.012984	-0.1085	0.64818	0.9051	0.9136	0.9583
BIRC3	8	0.15214	1.9009	0.18601	0.60668	0.057319	0.33589
BIRC7	9	0.19316	1.2732	0.092435	0.46676	0.20296	0.47956
BIRC8	9	0.15566	1.3034	0.15102	0.56429	0.19242	0.47048
BMI1	7	0.0035453	0.031509	0.66297	0.90676	0.97486	0.99179
BRAP	10	-1.4649	-4.3094	0.00056883	0.0125	1.6367e-05	0.00054264
CBL	15	0.094316	1.061	0.17065	0.58881	0.2887	0.55886
CBLB	13	0.19988	1.6855	0.044937	0.32323	0.09189	0.36522
CBLC	17	-0.071949	-0.76617	0.83447	0.96308	0.44357	0.684
CGRRF1	6	-0.53888	-2.2242	0.13879	0.55141	0.026135	0.21931
CHFR	9	0.12912	0.53198	0.20392	0.62565	0.59474	0.76397
CNBP	4	-0.16082	-0.82279	0.76934	0.9422	0.41063	0.65596
CNOT4	10	0.44633	2.2581	0.00028441	0.0067114	0.023936	0.20616
COMMD3	6	-0.072728	-0.88342	0.94937	0.98787	0.37701	0.6296
CUL7	12	0.024435	0.26633	0.45904	0.80568	0.78998	0.88542
CUL9	19	0.045892	0.68711	0.25427	0.66518	0.49201	0.7141
CYHR1	11	0.14877	1.3808	0.11775	0.51741	0.16735	0.43976
DCST1	13	-0.24989	-1.4798	0.42491	0.78343	0.13892	0.41059
DTX1	14	0.12342	0.92204	0.11803	0.51741	0.35651	0.61325
DTX2	7	0.13754	1.1703	0.25825	0.66716	0.24188	0.51434
DTX3	12	0.094821	0.92746	0.22042	0.64174	0.35369	0.60989
DTX3L	12	0.087972	0.86274	0.23777	0.65316	0.38828	0.63586
DTX4	14	-0.1368	-1.2193	0.8083	0.95626	0.22271	0.49498
DZIP3	6	0.28951	1.8457	0.059727	0.36778	0.064935	0.33956
FANCL	10	-0.36134	-2.1193	0.22668	0.64715	0.034064	0.2614
IRF2BP1	10	-0.62677	-3.0501	0.030717	0.26406	0.0022875	0.035275
IRF2BP2	7	-0.41775	-1.753	0.23322	0.65183	0.079601	0.35464
IRF2BPL	8	0.19951	1.7426	0.10751	0.49737	0.081404	0.35688
LNX1	12	0.15228	1.2784	0.093003	0.46676	0.2011	0.47776
LNX2	11	0.066276	0.71485	0.32309	0.71808	0.4747	0.70603
LONRF1	9	0.22355	1.2573	0.06058	0.37043	0.20865	0.48391
LONRF2	14	-0.054517	-0.49894	0.75882	0.93849	0.61782	0.77487
LONRF3	17	0.20605	2.606	0.012514	0.14521	0.00916	0.10664
LRSAM1	12	-0.071053	-0.58912	0.89932	0.9797	0.55578	0.74301
LTN1	6	-0.29068	-2.3036	0.45791	0.80568	0.021244	0.19152
MARCHF1	11	0.060495	0.74917	0.34044	0.72651	0.45376	0.69185
MARCHF10	7	-0.49975	-1.5032	0.15216	0.56554	0.13278	0.40739
MARCHF11	7	0.22754	1.0339	0.10154	0.48309	0.30116	0.57082
MARCHF2	9	-0.032201	-0.39147	0.74687	0.93454	0.69545	0.8271
MARCHF3	9	0.24135	1.6473	0.047782	0.33202	0.099492	0.37272
MARCHF4	13	0.029877	0.31773	0.41041	0.77166	0.75069	0.86284
MARCHF5	9	-0.013606	-0.12209	0.67292	0.91	0.90282	0.95268
MARCHF6	13	-0.315	-2.0181	0.25228	0.66467	0.043586	0.29837
MARCHF7	5	-0.46409	-1.8532	0.23919	0.65346	0.063853	0.33799
MARCHF8	10	-0.012582	-0.12591	0.64647	0.9045	0.8998	0.95149
MARCHF9	8	-0.5104	-1.6953	0.10978	0.5	0.090023	0.36482
MDM2	9	-0.16658	-1.4066	0.73805	0.93312	0.15954	0.42984
MDM4	10	0.063677	0.52563	0.35125	0.73294	0.59915	0.76604
MEX3A	12	-0.28767	-1.581	0.33987	0.72651	0.11389	0.38429
MEX3B	11	0.16121	1.4267	0.097554	0.47507	0.15366	0.4256
MEX3C	9	0.12422	1.4268	0.21559	0.63697	0.15364	0.4256
MEX3D	11	0.056885	0.42262	0.3541	0.73582	0.67257	0.81257
MGRN1	11	-0.37396	-1.7062	0.18885	0.61029	0.087978	0.36482
MIB1	19	-0.14832	-1.6594	0.74915	0.9357	0.097043	0.37272
MIB2	19	-0.18965	-1.5786	0.5438	0.85281	0.11443	0.38487
MID1	11	0.33352	2.2566	0.0028441	0.045249	0.024036	0.20616
MID2	13	0.24688	1.8211	0.015074	0.16772	0.068585	0.34907
MKRN1	8	-0.096297	-0.54833	0.99346	0.99658	0.58346	0.75532
MKRN2	12	0.16928	1.5634	0.073379	0.42414	0.11796	0.38835
MKRN3	9	0.15077	1.3123	0.15813	0.57541	0.18943	0.46641
MNAT1	11	-1.9191	-4.9947	0	0	5.8917e-07	2.9721e-05
MUL1	11	-0.024679	-0.21876	0.66894	0.90881	0.82684	0.90622
MYCBP2	14	0.10538	1.5269	0.15501	0.5683	0.12679	0.40125
MYLIP	10	-0.13042	-1.2186	0.85381	0.96745	0.22298	0.49501
NEURL1	11	0.28367	2.0634	0.0073948	0.097744	0.039075	0.28133
NEURL1B	11	0.095648	0.64415	0.23834	0.65316	0.51948	0.72711
NEURL3	8	-0.023182	-0.12815	0.72526	0.92896	0.89803	0.9504
NHLRC1	10	-0.050634	-0.27241	0.81143	0.95642	0.7853	0.88307
NSMCE2	5	-3.2487	-4.7267	0.00028441	0.0067114	2.2821e-06	9.9061e-05
PARK2	13	-0.036137	-0.34844	0.69539	0.92244	0.72751	0.84699
PCGF1	11	-0.90764	-4.3784	0.0025597	0.04186	1.1956e-05	0.00041622
PCGF2	10	-0.13083	-1.5058	0.85239	0.9671	0.13213	0.40652
PCGF3	7	0.25317	2.0387	0.071104	0.41597	0.041483	0.29126
PCGF5	6	-0.037927	-0.43758	0.8248	0.96047	0.66169	0.80529
PDZRN3	10	0.37413	2.0161	0.00056883	0.0125	0.043788	0.29837
PDZRN4	9	0.31177	1.9925	0.011092	0.13311	0.046314	0.30267
PEX10	10	-0.58049	-2.7695	0.0438	0.32323	0.0056139	0.074205
PEX12	9	-0.51408	-2.5813	0.095279	0.47183	0.0098415	0.11198
PEX2	8	-0.25492	-1.0839	0.4872	0.81883	0.2784	0.54807
PJA1	6	0.14049	0.57615	0.27958	0.68269	0.56451	0.74786
PJA2	9	-0.045024	-0.38557	0.7992	0.95481	0.69982	0.83001
PML	14	0.044598	0.28247	0.32878	0.7203	0.77759	0.88031
PPP1R11	4	-1.7404	-2.9307	0.0022753	0.037736	0.0033825	0.049348
PRAM1	4	-0.08129	-0.74375	0.9744	0.99192	0.45703	0.69395
RAG1	12	0.015733	0.12485	0.49516	0.82392	0.90064	0.95181
RAPSN	13	-0.11557	-0.90418	0.91951	0.9797	0.3659	0.6203
RBBP6	12	-2.4537	-6.1406	0	0	8.2211e-10	1.1117e-07
RBCK1	14	0.14246	1.1208	0.091581	0.46599	0.26239	0.53155
RBX1	8	-3.6176	-6.1831	0	0	6.2854e-10	9.2082e-08
RC3H1	11	0.14747	1.1011	0.12031	0.52158	0.27084	0.53922
RC3H2	9	0.099853	0.60386	0.28214	0.68269	0.54594	0.73966
RCHY1	10	-0.15269	-1.507	0.7665	0.9422	0.1318	0.40652
RFFL	9	0.19437	1.6025	0.091866	0.46676	0.10905	0.38298
RFPL4B	10	0.21834	1.4804	0.051195	0.34286	0.13877	0.41059
RFWD2	9	-0.44848	-2.5222	0.14477	0.56	0.011662	0.12617
RFWD3	13	-1.2343	-4.6079	0	0	4.067e-06	0.00015376
RING1	12	-0.46256	-2.7022	0.090728	0.46299	0.0068893	0.088082
RLIM	4	0.2081	1.2333	0.25057	0.6644	0.21746	0.49101
RNF10	12	0.14964	1.6244	0.096985	0.47493	0.10428	0.37721
RNF103	10	0.11865	1.144	0.18885	0.61029	0.25262	0.52124
RNF11	6	-0.1832	-1.0487	0.71274	0.92512	0.2943	0.56299
RNF111	11	0.24168	2.4103	0.022184	0.21972	0.015941	0.15483
RNF112	11	0.16005	1.8873	0.099545	0.47749	0.059122	0.33685
RNF113A	12	-1.4033	-4.6749	0	0	2.9412e-06	0.00012031
RNF113B	10	-0.0051702	-0.038682	0.61348	0.88656	0.96914	0.98912
RNF114	10	0.1252	0.86904	0.17918	0.59603	0.38482	0.63378
RNF115	8	-0.11224	-1.5367	0.93174	0.98113	0.12436	0.39924
RNF121	10	-0.098787	-1.0714	0.98294	0.99539	0.284	0.5529
RNF122	7	-0.12802	-0.61192	0.87457	0.97498	0.54059	0.7387
RNF123	10	-0.45682	-2.5877	0.10836	0.49934	0.0096613	0.11029
RNF125	8	-0.14255	-1.1365	0.82622	0.96047	0.25577	0.52436
RNF126	14	-0.28295	-2.4549	0.3029	0.69889	0.014091	0.14156
RNF128	11	0.28425	2.4749	0.0071104	0.094697	0.013327	0.13758
RNF130	13	-0.029782	-0.19101	0.6661	0.9081	0.84852	0.91937
RNF133	11	-0.032739	-0.28839	0.70449	0.92348	0.77305	0.87877
RNF135	10	-0.232	-1.6881	0.50597	0.83023	0.091399	0.36522
RNF139	11	0.1714	1.6564	0.084755	0.45015	0.097633	0.37272
RNF141	5	0.14031	0.98033	0.33703	0.72511	0.32692	0.58744
RNF145	9	-0.20591	-1.253	0.61064	0.88536	0.2102	0.4856
RNF146	9	0.28457	1.7277	0.020478	0.20513	0.084039	0.3581
RNF148	11	0.26306	1.7583	0.013367	0.15309	0.078697	0.35446
RNF149	10	-0.0072432	-0.068227	0.62486	0.892	0.94561	0.97749
RNF150	12	0.26137	1.9615	0.011661	0.13667	0.049824	0.31231
RNF151	8	-0.33232	-1.8794	0.32622	0.72003	0.06019	0.33685
RNF152	8	-0.12686	-1.3604	0.87912	0.97543	0.17371	0.44723
RNF157	7	-0.032662	-0.19174	0.78783	0.94995	0.84794	0.91931
RNF165	9	0.32384	1.9539	0.0088168	0.11314	0.050717	0.3153
RNF166	10	-0.24959	-1.7225	0.46075	0.80597	0.084982	0.35987
RNF167	11	-0.0035524	-0.031948	0.57395	0.86647	0.97451	0.99172
RNF168	10	-0.41658	-1.9964	0.15074	0.56429	0.045893	0.30161
RNF170	10	-0.11742	-1.2398	0.90444	0.9797	0.21507	0.48911
RNF175	9	0.073911	0.63302	0.36234	0.74113	0.52672	0.73055
RNF180	8	-0.059081	-0.29369	0.86633	0.97099	0.769	0.87587
RNF182	9	0.30246	2.0804	0.01479	0.16508	0.037488	0.27633
RNF183	9	0.05981	0.3933	0.41041	0.77166	0.6941	0.82692
RNF185	6	0.076372	0.65002	0.45307	0.80171	0.51568	0.72504
RNF186	11	0.051081	0.38999	0.37287	0.74573	0.69655	0.8271
RNF187	7	-0.1031	-0.37379	0.96416	0.99192	0.70856	0.83716
RNF19A	13	0.18728	1.6868	0.051479	0.34345	0.091644	0.36522
RNF19B	16	0.099087	0.82798	0.15074	0.56429	0.40768	0.65393
RNF20	8	-0.71571	-2.6247	0.029579	0.25806	0.008672	0.10198
RNF207	9	0.057525	0.3728	0.41581	0.77642	0.7093	0.83716
RNF212	6	0.10156	0.57692	0.37656	0.74845	0.56399	0.74786
RNF212B	6	0.16922	1.3741	0.21473	0.63659	0.1694	0.44054
RNF213	11	0.087768	1.0212	0.25654	0.66568	0.30715	0.57383
RNF214	7	0.034062	0.39003	0.56115	0.8612	0.69651	0.8271
RNF215	11	-0.10281	-1.2993	0.97668	0.99192	0.19384	0.4706
RNF217	13	0.2302	2.2246	0.023322	0.22652	0.026106	0.21931
RNF219	6	0.40388	1.8535	0.011661	0.13667	0.063814	0.33799
RNF220	7	-0.30689	-2.5292	0.407	0.77166	0.011433	0.12446
RNF222	9	-0.0040771	-0.037107	0.63282	0.89379	0.9704	0.98954
RNF223	10	-0.28232	-2.0037	0.37201	0.74544	0.045104	0.30092
RNF224	8	0.15261	1.3393	0.18601	0.60668	0.18048	0.45653
RNF225	8	-0.058985	-0.22397	0.86604	0.97099	0.82278	0.9047
RNF24	7	-0.038017	-0.25647	0.8029	0.95533	0.79759	0.89029
RNF25	11	-0.18142	-1.5563	0.66212	0.90676	0.11964	0.39202
RNF26	10	0.056901	0.3445	0.37486	0.74717	0.73047	0.84875
RNF31	22	-0.21491	-2.2881	0.40813	0.77166	0.022134	0.19416
RNF32	13	0.088736	0.86547	0.21217	0.63167	0.38678	0.63478
RNF34	10	-0.12324	-1.6068	0.88538	0.97743	0.1081	0.38276
RNF38	10	0.08377	1.0561	0.28669	0.68571	0.29091	0.55955
RNF39	10	-0.46999	-1.6672	0.09727	0.475	0.095482	0.36934
RNF40	12	-1.0746	-3.7146	0.00028441	0.0067114	0.00020349	0.004707
RNF41	9	-0.29533	-1.8654	0.37287	0.74573	0.062123	0.33799
RNF43	11	0.15579	1.4477	0.10438	0.48674	0.1477	0.42153
RNF44	7	-0.15857	-0.90571	0.77361	0.94412	0.36509	0.61952
RNF7	5	0.13014	1.2845	0.36064	0.74113	0.19895	0.4761
RNF8	10	-0.69425	-3.1586	0.015643	0.17134	0.0015851	0.026924
RNFT2	10	0.14068	1.3985	0.15387	0.56681	0.16197	0.4327
RSPRY1	9	-0.020049	-0.16411	0.69909	0.92302	0.86964	0.93478
SH3RF1	10	0.0049957	0.036141	0.57309	0.86592	0.97117	0.98973
SH3RF2	9	0.047587	0.42442	0.44625	0.79645	0.67126	0.81188
SH3RF3	12	0.21557	2.064	0.031286	0.26634	0.039019	0.28133
SIAH1	8	-0.26004	-2.2099	0.47412	0.81138	0.02711	0.22323
SIAH2	12	0.18841	1.1635	0.054608	0.35359	0.24464	0.51494
SYVN1	11	-1.1959	-4.7288	0.00028441	0.0067114	2.2586e-06	9.9061e-05
TMEM129	7	0.072257	0.36551	0.44056	0.79427	0.71473	0.83932
TOPORS	4	-0.28713	-1.2363	0.52275	0.83858	0.21635	0.49084
TRAF2	12	-0.73395	-3.0913	0.0085324	0.10989	0.0019925	0.032284
TRAF3	12	-0.33638	-3.128	0.23976	0.6545	0.0017599	0.029326
TRAF4	11	-0.25868	-1.5752	0.41667	0.77678	0.1152	0.38505
TRAF5	11	0.18522	1.9737	0.071388	0.41625	0.048415	0.30788
TRIM6-TRIM34	16	0.18923	2.4169	0.029295	0.25686	0.015652	0.15287
TRAIP	11	-2.2679	-5.2521	0	0	1.5041e-07	9.2777e-06
TRIM10	11	0.059583	0.49081	0.34471	0.72765	0.62356	0.77829
TRIM11	10	0.011716	0.05695	0.54522	0.8539	0.95458	0.98195
TRIM13	9	-0.04933	-0.55373	0.81826	0.95996	0.57976	0.75406
TRIM15	12	-0.063734	-0.67932	0.86263	0.96994	0.49694	0.71666
TRIM17	10	-0.18292	-1.1558	0.66155	0.90676	0.24778	0.51795
TRIM2	12	0.12086	0.91718	0.15131	0.56476	0.35905	0.61441
TRIM21	12	0.026536	0.16059	0.44937	0.79919	0.87242	0.93652
TRIM22	10	-0.15584	-0.83008	0.75398	0.93774	0.40649	0.65261
TRIM23	10	-0.077251	-0.77828	0.92577	0.98022	0.4364	0.67833
TRIM25	14	-0.39788	-2.2208	0.12344	0.52542	0.026368	0.21969
TRIM26	13	-0.083358	-1.1659	0.92975	0.98022	0.24366	0.51494
TRIM27	12	0.083373	0.68932	0.25028	0.6644	0.49062	0.71347
TRIM3	13	-0.14118	-1.2675	0.80063	0.95533	0.20498	0.48112
TRIM31	10	0.16746	1.6836	0.10609	0.49273	0.092266	0.36527
TRIM32	10	-0.086481	-0.55859	0.9616	0.99192	0.57644	0.75334
TRIM34	10	0.21183	1.9782	0.057167	0.36022	0.047907	0.30626
TRIM35	13	0.18794	1.0562	0.050057	0.33843	0.29089	0.55955
TRIM36	10	0.128	1.4105	0.17463	0.58908	0.15838	0.4284
TRIM38	11	0.15715	1.9914	0.1041	0.4867	0.046434	0.3029
TRIM39	14	0.044841	0.36797	0.32793	0.7203	0.7129	0.83887
