Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
ACOXL	4	-0.056011	-0.68595	0.95014	0.99668	0.49275	0.67883
SPANXN5	4	0.27696	1.5757	0.03955	0.28772	0.11511	0.4508
C5orf49	4	0.22432	1.6418	0.091865	0.46162	0.10063	0.4508
HIST1H2AJ	4	-0.46712	-1.7202	0.25645	0.73394	0.085403	0.4508
ADGRA3	4	0.039185	0.25694	0.60691	0.94787	0.79723	0.88795
ZNF322	4	-0.1116	-0.75821	0.87999	0.99298	0.44833	0.64653
ATP5G2	4	-0.42514	-1.7259	0.30233	0.77352	0.084358	0.4508
ANXA9	4	0.059133	1.0229	0.53278	0.92055	0.30634	0.529
ROPN1L	4	-0.04488	-0.49581	0.91431	0.99426	0.62003	0.77317
NDUFAF2	4	-0.062909	-0.94622	0.97248	0.99726	0.34404	0.56116
KRTAP5-11	4	-0.35815	-1.1005	0.38703	0.83917	0.27112	0.50468
NDUFAF3	4	-1.1315	-2.0619	0.018153	0.17385	0.039213	0.31707
CASP9	4	-0.078448	-0.81528	0.97787	0.99755	0.41491	0.61932
SPATA31C2	4	-0.12827	-1.1899	0.83364	0.9885	0.23409	0.48098
TAF9B	4	0.25754	1.2113	0.056448	0.35669	0.22577	0.4755
GSTM2	4	0.17435	1.3355	0.18268	0.64085	0.18173	0.45386
CFAP70	4	-0.081533	-1.6033	0.9694	0.99699	0.10887	0.4508
BTBD2	4	-0.14414	-1.1012	0.79111	0.98246	0.27079	0.50445
ARL15	4	-0.41537	-2.0923	0.31331	0.78544	0.036414	0.30282
TIMM8B	4	-0.15362	-1.393	0.76699	0.97995	0.16361	0.4508
SMOX	4	0.016424	0.084223	0.69108	0.96681	0.93288	0.9653
ZNF226	4	-0.00012943	-0.0013719	0.75213	0.97737	0.99891	0.99962
SLC9A6	4	0.11728	0.80764	0.33204	0.80197	0.4193	0.62329
PBLD	4	0.091088	0.82861	0.41899	0.85814	0.40733	0.61383
CRACR2B	4	-0.3729	-1.8807	0.36804	0.82608	0.060007	0.40502
ICMT	4	-0.5227	-1.5369	0.20476	0.66758	0.12432	0.4508
HHLA2	4	0.18589	1.25	0.15773	0.604	0.21131	0.46703
TRIM59	4	0.16433	1.0458	0.20434	0.66735	0.29567	0.52112
DSC1	4	0.23959	1.2293	0.073346	0.4094	0.21895	0.47124
WNT4	4	-0.3259	-1.8748	0.43631	0.87084	0.060816	0.408
C2orf44	4	-0.65784	-2.1919	0.11771	0.51831	0.02839	0.25923
ASB12	4	0.20895	1.48	0.11447	0.51287	0.13886	0.4508
PRODH2	4	0.044523	0.42209	0.58781	0.94272	0.67296	0.80969
RNF8	4	-0.68976	-2.3197	0.10139	0.48402	0.020356	0.20523
SRPK2	4	0.13123	1.2338	0.29061	0.7653	0.21728	0.47028
TRMT5	4	-1.5992	-3.2969	0.0026157	0.04771	0.00097763	0.02385
GSKIP	4	0.34091	1.5296	0.01198	0.13361	0.12612	0.4508
NME4	4	-0.14673	-0.80266	0.78399	0.98147	0.42217	0.62586
OR51F2	4	0.16531	1.2393	0.20235	0.66632	0.21522	0.46887
KRTAP13-1	4	0.13904	1.246	0.26822	0.74648	0.21276	0.46757
SLC35G1	4	0.16739	0.90427	0.19765	0.65986	0.36585	0.58026
CDK5RAP3	4	-0.24115	-1.2959	0.57792	0.93977	0.195	0.45902
KCNE5	4	0.27207	1.3449	0.042898	0.30095	0.17867	0.45296
TREH	4	0.15249	1.399	0.23285	0.70528	0.16182	0.4508
KCNV1	4	0.10546	0.73275	0.36934	0.82679	0.46371	0.65801
VWDE	4	0.11591	0.99069	0.3357	0.80484	0.32184	0.54226
WDR47	4	-0.045714	-0.58977	0.91682	0.99478	0.55534	0.72485
WIBG	4	-0.058336	-0.36197	0.95715	0.99668	0.71738	0.83847
USP47	4	-0.1854	-1.0025	0.69291	0.96778	0.31611	0.53696
CPTP	4	-0.027238	-0.234	0.85095	0.99041	0.81498	0.89794
ZIC2	4	0.45318	1.4563	0.00073241	0.019499	0.14531	0.4508
EIF4E2	4	-0.38815	-1.5305	0.34826	0.81163	0.12588	0.4508
ACAD10	4	-0.26458	-1.7172	0.53623	0.92218	0.085939	0.4508
NOTUM	4	-0.042113	-0.27235	0.90468	0.99317	0.78535	0.88093
DEFB130	4	-0.016354	-0.18243	0.81219	0.98699	0.85525	0.9232
INF2	4	-0.050536	-0.57628	0.9322	0.99529	0.56443	0.73275
ENOPH1	4	0.0027978	0.048323	0.74078	0.97656	0.96146	0.98068
ZNF727	4	0.1219	1.0956	0.31781	0.78904	0.27326	0.50565
RBAK	4	0.1571	1.3092	0.22187	0.69105	0.19047	0.4565
WDR54	4	-0.0019042	-0.055502	0.7583	0.97868	0.95574	0.97751
POTEB3	4	-0.04168	-0.41546	0.90285	0.99298	0.67781	0.81205
ANKRD44	4	0.029063	0.29629	0.64499	0.9576	0.76701	0.86928
P2RY11	4	0.27578	1.1958	0.040492	0.29175	0.23176	0.47958
HN1	4	0.1909	0.9853	0.14742	0.58465	0.32448	0.54478
CAV3	4	0.010304	0.25497	0.71473	0.97245	0.79875	0.88886
PKNOX1	4	-0.18594	-1.5412	0.6915	0.96681	0.12327	0.4508
LOXHD1	4	0.24145	1.2421	0.071201	0.40422	0.21422	0.4682
XKR5	4	-0.20988	-1.92	0.64007	0.9576	0.054857	0.38382
IRF7	4	-0.051533	-0.33675	0.93555	0.99529	0.7363	0.8499
TDRD5	4	-0.0016541	-0.019915	0.75752	0.97868	0.98411	0.99252
SMPD4	4	0.18475	1.2483	0.16071	0.60984	0.21193	0.46718
TUBB6	4	-0.16548	-0.94552	0.73895	0.97656	0.34439	0.56128
DPH3P1	4	-0.30996	-1.9853	0.4611	0.8862	0.047109	0.35317
IFT140	4	0.07413	1.486	0.4791	0.89375	0.13729	0.4508
RBM26	4	-0.35295	-1.8906	0.39456	0.84325	0.058672	0.40064
ST6GALNAC4	4	-0.29231	-1.4417	0.48967	0.89896	0.14939	0.4508
FAHD1	4	-0.098155	-1.0598	0.91724	0.99478	0.28925	0.51719
ARHGEF12	4	0.22741	1.4055	0.087732	0.44938	0.15986	0.4508
CFAP74	4	-0.11166	-1.0626	0.87988	0.99298	0.28797	0.51603
ADAD2	4	-0.099614	-0.73042	0.91316	0.99426	0.46513	0.65913
TARS	4	-0.89117	-1.5453	0.044677	0.30703	0.12227	0.4508
ZBTB39	4	-0.25436	-1.8236	0.5536	0.92972	0.068215	0.43219
PCDHB13	4	0.39799	1.0968	0.0040806	0.064892	0.27271	0.50546
RAB2B	4	0.15664	1.3863	0.22318	0.6931	0.16566	0.4508
TCF7L2	4	-1.1027	-3.0258	0.020141	0.1868	0.0024795	0.045705
INTS5	4	-1.5706	-3.4645	0.0027727	0.048358	0.00053129	0.016094
VPS72	4	-0.60999	-2.2101	0.1423	0.57348	0.0271	0.25122
GATAD2B	4	-0.27776	-1.1808	0.51462	0.91101	0.23767	0.48242
TMED5	4	-0.10869	-1.1071	0.88794	0.99298	0.26826	0.50254
NFAT5	4	-0.035596	-0.50876	0.88083	0.99298	0.61092	0.76656
TSPAN31	4	-0.39035	-1.6754	0.34496	0.80958	0.093855	0.4508
CYP4A11	4	0.41262	1.4787	0.002825	0.04918	0.13922	0.4508
NOL10	4	-3.4702	-5.2625	0	0	1.4212e-07	5.0307e-05
PSG9	4	0.080479	0.5771	0.45598	0.88223	0.56387	0.73238
ADGRF4	4	0.069551	0.46584	0.49443	0.8997	0.64133	0.78831
C22orf34	4	0.26873	1.3478	0.045252	0.30948	0.17772	0.45224
SLC16A4	4	0.1419	1.2458	0.26079	0.7383	0.21282	0.46757
ZNF169	4	-0.07793	-1.1178	0.97965	0.99782	0.26364	0.50008
KLHL33	4	-0.0025799	-0.027335	0.76103	0.97868	0.97819	0.98932
DCDC2B	4	-0.18149	-1.0552	0.7016	0.97139	0.29133	0.51804
CALCOCO2	4	0.21185	1.6299	0.1096	0.50397	0.10312	0.4508
RNF151	4	-0.41397	-1.51	0.31551	0.78734	0.13104	0.4508
NAE1	4	-1.3093	-3.1868	0.0091551	0.11111	0.0014387	0.03157
RAB37	4	-0.18232	-1.1734	0.70024	0.97094	0.24062	0.48495
NOX4	4	0.10147	1.5913	0.38279	0.83623	0.11154	0.4508
KDM4D	4	-0.014773	-0.13665	0.80628	0.98649	0.89131	0.94285
LCN2	4	0.1245	0.85942	0.30997	0.7826	0.39011	0.59993
FAM219B	4	0.046312	0.55201	0.58106	0.94016	0.58094	0.74463
NDRG4	4	-0.20518	-1.5997	0.65054	0.95989	0.10966	0.4508
ZNF623	4	-0.72417	-2.1716	0.087575	0.44915	0.029884	0.26907
CCL4L2	4	0.20949	1.0765	0.113	0.50967	0.28172	0.5117
TXNL1	4	-0.12719	-0.95055	0.83604	0.9885	0.34183	0.55971
ING3	3	-0.35634	-1.6691	0.42757	0.86231	0.095099	0.4508
SLC31A1	4	-0.91427	-2.5547	0.040963	0.29348	0.010629	0.13245
APCS	4	0.13483	1.1792	0.28067	0.75673	0.23833	0.48309
KLK1	4	0.15723	1.2791	0.22155	0.69046	0.20087	0.4616
SIPA1L2	4	0.011739	0.12838	0.70981	0.97245	0.89785	0.94668
ASIC3	4	0.2263	1.3498	0.08904	0.45331	0.17707	0.45206
PCSK1	4	0.06769	0.60317	0.50118	0.9036	0.5464	0.71822
GPR176	4	-0.016398	-0.48429	0.81235	0.98699	0.62818	0.77866
ZXDA	4	-0.079993	-0.61074	0.97342	0.99727	0.54137	0.71448
C1orf43	4	-0.21226	-1.3121	0.6361	0.9576	0.18947	0.4559
EIF4E1B	4	0.0032641	0.028891	0.73984	0.97656	0.97695	0.98859
RBCK1	4	-0.11762	-0.82505	0.86325	0.99189	0.40934	0.6153
CLASP2	4	0.17939	0.82226	0.17154	0.62588	0.41093	0.61677
CNPY4	4	0.0081288	0.095958	0.7231	0.97415	0.92355	0.96007
LYZL1	4	0.1442	0.7886	0.25451	0.73136	0.43035	0.63166
GALT	4	-0.26823	-1.8916	0.53053	0.9189	0.058551	0.40043
RNF25	4	-0.017925	-0.35759	0.81711	0.98699	0.72065	0.84041
BCAP29	4	0.087783	0.6881	0.42982	0.86388	0.49139	0.6777
MASTL	4	-0.86459	-1.6093	0.049176	0.32685	0.10754	0.4508
CTU2	4	-1.4718	-3.1328	0.0044991	0.068855	0.0017317	0.035407
RNASE13	4	0.09537	1.0645	0.4033	0.8498	0.28711	0.51545
EPHA5	4	0.14009	1.4898	0.26518	0.7426	0.13629	0.4508
ENTPD6	4	0.042552	0.31363	0.59477	0.94549	0.7538	0.86103
RAPSN	4	0.23913	1.3297	0.073816	0.41089	0.18362	0.45459
HIST1H2BF	4	-0.12978	-1.1255	0.82998	0.9885	0.26038	0.49751
SIGLECL1	4	-0.547	-1.7168	0.18556	0.64503	0.086014	0.4508
PCP2	4	0.058094	0.61015	0.53686	0.92226	0.54176	0.71453
OR4N4	4	0.056485	0.28908	0.54319	0.92443	0.77252	0.87279
BHMT2	4	0.014654	0.1433	0.69877	0.97092	0.88606	0.94016
POLR2J	4	-2.8972	-4.0082	0	0	6.1185e-05	0.0037153
OR56A1	4	-0.0028491	-0.037528	0.76244	0.97924	0.97006	0.98498
HIST1H3E	4	0.32159	1.3745	0.017159	0.16951	0.1693	0.4508
LOC100652758	4	-0.3397	-1.6965	0.41413	0.85589	0.089791	0.4508
SLC16A13	4	0.04319	0.68547	0.59231	0.94413	0.49305	0.6792
KLF17	4	0.1262	1.1009	0.30468	0.77628	0.27094	0.50465
RSG1	4	0.03079	0.55594	0.63824	0.9576	0.57825	0.74267
DSPP	4	0.029195	0.28776	0.64447	0.9576	0.77353	0.87325
PPEF2	4	-0.066524	-1.5235	0.98394	0.99846	0.12762	0.4508
ECHDC3	4	0.11491	1.1306	0.33916	0.80674	0.25824	0.49534
MOB2	4	-0.13376	-1.4664	0.81962	0.98721	0.14254	0.4508
ATOH8	4	0.052963	0.90363	0.55715	0.932	0.36619	0.58035
PEBP1	4	-0.12052	-1.2203	0.85509	0.99126	0.22235	0.47324
ARHGEF26	4	0.16625	1.05	0.20037	0.66389	0.29372	0.51947
SCGB2A2	4	-0.048885	-0.32838	0.92728	0.99529	0.74262	0.8537
C1GALT1	4	-0.25404	-1.5309	0.55417	0.92994	0.1258	0.4508
KRTAP10-10	4	-0.050001	-0.35313	0.93058	0.99529	0.72399	0.84211
GLTP	4	0.11443	1.4718	0.34088	0.80674	0.14109	0.4508
HIGD2A	4	-0.56026	-2.0114	0.17651	0.63373	0.044283	0.34076
PLA2G4B	4	0.19101	1.3869	0.14721	0.58418	0.16547	0.4508
DCTN2	4	-1.3843	-3.3159	0.0069056	0.092697	0.00091353	0.022826
WFDC8	4	0.10118	1.3078	0.38368	0.83679	0.19094	0.4565
PFKFB1	4	0.09021	1.1547	0.42176	0.85903	0.24822	0.48935
MBNL1	4	-0.028616	-0.21545	0.85603	0.99126	0.82941	0.90736
MFSD4	4	-0.2045	-1.3193	0.65174	0.95989	0.18706	0.4559
ZNF182	4	0.29373	1.4101	0.029349	0.24026	0.15851	0.4508
ARRB2	4	-0.056256	-0.443	0.95129	0.99668	0.65776	0.79885
RBMY1F	4	-0.091452	-0.43762	0.93733	0.99529	0.66166	0.80173
TMOD2	4	-0.018388	-0.13857	0.81873	0.98719	0.88979	0.94225
ATF5	4	-0.015103	-0.324	0.80727	0.98649	0.74594	0.85575
PTPN18	4	0.12744	1.392	0.30118	0.77244	0.16393	0.4508
TNFSF8	4	-0.11264	-0.70484	0.8769	0.99298	0.48091	0.6704
RHOU	4	0.15747	1.3872	0.22087	0.68998	0.16539	0.4508
EXOC6	4	-1.002	-2.7688	0.029087	0.23998	0.0056262	0.082981
LGI2	4	0.36189	1.436	0.0082134	0.10481	0.151	0.4508
LY75	4	-0.1338	-1.1842	0.81962	0.98721	0.23632	0.48165
HSDL2	4	0.16161	1.3579	0.21057	0.67534	0.17448	0.45119
FAM179A	4	0.17259	1.2179	0.18645	0.64544	0.22328	0.47374
CCDC116	4	0.029031	0.24762	0.64499	0.9576	0.80443	0.89202
IQGAP3	4	-0.39066	-1.9409	0.34465	0.80951	0.05227	0.37546
BTN1A1	4	0.1302	1.0018	0.29338	0.76591	0.31643	0.53732
ENPP7	4	-0.0046829	-0.03703	0.76866	0.98004	0.97046	0.98504
MAP7D1	4	0.2198	1.4219	0.097881	0.47743	0.15505	0.4508
NNT	4	-0.25845	-1.6066	0.54591	0.92583	0.10815	0.4508
UBA5	4	-0.46215	-2.0272	0.26131	0.73833	0.042643	0.33434
DGAT2L6	4	0.11516	1.165	0.33801	0.80674	0.24401	0.48708
LGALS7	4	-0.020101	-0.1183	0.82563	0.9885	0.90583	0.95127
PNPLA6	4	0.11466	0.61831	0.34026	0.80674	0.53637	0.71066
ANKMY2	4	-0.034137	-0.44352	0.87539	0.9927	0.65739	0.79874
NR0B2	4	-0.14603	-0.98992	0.78593	0.98245	0.32221	0.54257
GABRA2	4	-0.008617	-0.099461	0.7831	0.98125	0.92077	0.95886
SLC17A9	4	0.06749	0.61012	0.50222	0.90395	0.54178	0.71453
COA1	4	-0.1347	-0.7257	0.81753	0.98711	0.46802	0.66132
PARP11	4	0.084315	0.77876	0.44232	0.87399	0.43612	0.63656
SNAPC2	4	-1.4001	-2.5017	0.0065394	0.089477	0.012361	0.14749
ETV5	4	0.13077	1.5046	0.29171	0.7653	0.13243	0.4508
MLH1	4	0.21303	1.5434	0.10745	0.49866	0.12273	0.4508
GLRA2	4	0.059478	0.5969	0.53152	0.91981	0.55057	0.72137
JMJD7-PLA2G4B	4	0.020433	0.20358	0.67596	0.9649	0.83868	0.91259
MAST3	4	-0.19897	-1.4403	0.66424	0.96184	0.14978	0.4508
GDF5	4	0.049646	1.0061	0.56877	0.93686	0.31435	0.53555
LARS2	4	-1.4277	-3.1426	0.00565	0.08102	0.0016747	0.034646
DUPD1	4	0.063372	0.38046	0.51771	0.91251	0.7036	0.82847
KISS1R	4	-0.47596	-2.2228	0.24797	0.72396	0.026226	0.24696
MED15	4	-0.81975	-2.3894	0.058122	0.36379	0.016876	0.18164
UBALD2	4	-0.0048747	-0.074719	0.76913	0.98004	0.94044	0.96919
TMEM247	4	0.096486	1.4332	0.39901	0.84613	0.1518	0.4508
HTR1D	4	0.077571	0.87415	0.46691	0.88921	0.38204	0.59284
CSF2RA	4	0.12747	1.5148	0.30118	0.77244	0.12982	0.4508
FAM159B	4	0.17525	1.4148	0.18096	0.63905	0.15713	0.4508
DEFA4	4	-0.044508	-0.45821	0.91321	0.99426	0.6468	0.79239
DENR	4	-0.53871	-1.9915	0.19221	0.65188	0.046424	0.34978
NQO1	4	-0.13498	-1.2004	0.81695	0.98699	0.22999	0.47879
SLC18B1	4	0.10982	0.78965	0.35538	0.81837	0.42973	0.63127
LOC100129697	4	-0.071915	-0.67571	0.99864	0.99958	0.49922	0.68333
DUS1L	4	-0.25406	-1.5862	0.55417	0.92994	0.11269	0.4508
WNT3	4	0.05348	0.28799	0.55511	0.93095	0.77335	0.87321
ELAC1	4	0.10422	1.069	0.374	0.82991	0.28506	0.5141
TLE6	4	-0.23473	-1.7712	0.59048	0.9435	0.076535	0.4508
RASD1	4	0.022575	0.32091	0.66869	0.96352	0.74828	0.85742
CCDC136	4	0.072319	0.50046	0.48564	0.89778	0.61675	0.77043
DPEP3	4	-0.15808	-1.3867	0.75653	0.97868	0.16552	0.4508
SP7	4	-0.0095287	-0.095056	0.78624	0.98245	0.92427	0.96045
TMPRSS7	4	0.034999	0.42204	0.62359	0.95383	0.673	0.80969
ATMIN	4	-0.21559	-1.6537	0.62835	0.95477	0.098181	0.4508
PHYHIP	4	0.16895	0.91732	0.19419	0.65514	0.35898	0.57354
ZWINT	4	-1.4064	-2.4898	0.0062778	0.086768	0.012782	0.15114
PRPF40A	4	-1.3127	-2.7151	0.0091028	0.11111	0.0066263	0.094453
SCP2D1	4	0.12417	1.0096	0.31075	0.78278	0.31268	0.53417
ANKRD46	4	0.050363	0.31633	0.56657	0.93588	0.75175	0.85989
TRPM7	4	-1.587	-2.8801	0.0027204	0.047794	0.0039761	0.063814
UNC45A	4	-0.75638	-2.4704	0.07706	0.41966	0.013496	0.15653
PTPRM	4	0.1723	1.5632	0.18718	0.64668	0.11799	0.4508
SCAPER	4	0.014895	0.24832	0.69783	0.97039	0.80389	0.8918
NADK	4	0.11485	0.45973	0.33947	0.80674	0.64571	0.79156
DHRSX	4	-0.082716	-0.58353	0.96542	0.99699	0.55953	0.72813
TMCC1	4	0.21461	0.76156	0.10536	0.49473	0.44632	0.64525
PLIN4	4	-0.077467	-0.61429	0.98106	0.99792	0.53903	0.71275
PTPRN2	4	-0.0086923	-0.10226	0.78336	0.98126	0.91855	0.95768
TMEM160	4	0.040832	0.29377	0.6012	0.94668	0.76894	0.87054
RAB11A	4	-0.36407	-0.95037	0.37907	0.83261	0.34192	0.55982
DCDC2	4	0.074701	1.5496	0.4769	0.89279	0.12124	0.4508
MRPL46	4	-2.0367	-3.763	0.00041852	0.012678	0.00016787	0.0073094
MYO1H	4	-0.36851	-1.8307	0.37405	0.82991	0.06714	0.42787
KNCN	4	0.092416	0.75365	0.41449	0.85589	0.45106	0.6484
TDRD6	4	-0.020106	-0.15678	0.82569	0.9885	0.87541	0.93422
PDCD2L	4	0.077107	0.8619	0.46817	0.88947	0.38874	0.59936
PIN1	4	-0.35112	-1.7796	0.39712	0.84451	0.075148	0.4508
PHACTR1	4	0.1243	0.62978	0.31044	0.7826	0.52884	0.70457
AP2A2	4	0.22966	1.3679	0.085116	0.44405	0.17134	0.4508
PGBD5	4	0.17246	1.3758	0.18661	0.64544	0.1689	0.4508
BCL2L13	4	0.034571	0.21985	0.62527	0.95418	0.82599	0.90537
GPR135	4	0.15675	1.0214	0.22291	0.69273	0.30708	0.5294
CABLES2	4	-0.048875	-0.44872	0.92728	0.99529	0.65363	0.79647
FNDC1	4	0.14634	1.4768	0.24818	0.72396	0.13972	0.4508
CCDC80	4	0.016693	0.23677	0.69024	0.96681	0.81283	0.89681
KIAA1211L	4	0.062509	0.49107	0.52053	0.91335	0.62338	0.77506
ZNF594	4	0.11768	0.26642	0.33063	0.80071	0.78991	0.88342
ONECUT1	4	0.034501	0.35999	0.62548	0.95419	0.71885	0.83934
C1orf109	4	-2.5033	-3.7034	5.2315e-05	0.0034602	0.00021273	0.0086701
PRSS42	4	0.0085044	0.11118	0.72148	0.97394	0.91148	0.95395
RAB5A	4	-0.029532	-0.24612	0.85964	0.99126	0.80559	0.89264
ESR1	4	0.070484	0.6989	0.49113	0.89945	0.48461	0.67314
NPFF	4	0.080492	0.75613	0.45592	0.88223	0.44957	0.6475
F2RL3	4	0.050931	0.9469	0.56385	0.93445	0.34369	0.56093
PCDHB6	4	0.069504	0.70305	0.49448	0.8997	0.48203	0.67118
C1orf234	4	0.14022	1.6618	0.26508	0.7426	0.096548	0.4508
PNKD	4	0.20052	1.5822	0.1288	0.54265	0.1136	0.4508
IFI6	4	-0.26655	-1.4776	0.53304	0.92067	0.13952	0.4508
MTA3	4	-0.2866	-1.1132	0.49877	0.90167	0.26564	0.5013
SHROOM1	4	0.13664	1.5095	0.27528	0.75086	0.13117	0.4508
CT45A1	2	0.15224	1.1361	0.42495	0.86032	0.25593	0.49352
NCDN	4	-0.22725	-1.1612	0.60518	0.94726	0.24555	0.48784
MYCBP	4	-0.45837	-1.7994	0.26581	0.74371	0.071957	0.44341
TREX1	4	-0.018535	-0.16286	0.81925	0.9872	0.87063	0.93138
ASCC2	4	0.043857	0.67474	0.59016	0.94339	0.49984	0.68373
RAVER1	4	-0.16799	-0.94242	0.73293	0.97656	0.34598	0.56241
BCAT1	4	0.20789	1.4409	0.11656	0.51682	0.14962	0.4508
ZNF552	4	0.0032765	0.0184	0.73984	0.97656	0.98532	0.99306
MAPK13	4	-0.11535	-1.0155	0.86989	0.99261	0.30985	0.53184
SLC35G5	4	0.043422	0.56156	0.59163	0.94391	0.57441	0.74008
CCDC155	4	-0.046274	-0.38005	0.91907	0.99513	0.70391	0.82852
PZP	4	0.29243	1.5354	0.029976	0.24425	0.12469	0.4508
SLC35C2	4	0.306	1.3395	0.023332	0.20715	0.1804	0.4538
MBNL2	4	-0.12171	-1.7021	0.85143	0.99041	0.08873	0.4508
GNRH1	4	0.087861	1.0517	0.42961	0.86388	0.29293	0.51904
DDX41	4	-1.6242	-3.045	0.0024065	0.045276	0.0023271	0.043668
GLCE	4	0.11757	1.3293	0.331	0.80129	0.18376	0.45459
CD36	4	0.022942	0.26059	0.66733	0.96339	0.79441	0.88631
HSPA6	4	0.15707	1.3138	0.22208	0.69137	0.18893	0.4559
PRDM9	4	0.066318	0.3375	0.50688	0.90645	0.73574	0.84949
FAM196A	4	0.063472	1.0497	0.51729	0.91251	0.29385	0.51957
KRTCAP2	4	-0.4824	-1.3988	0.24185	0.71864	0.16188	0.4508
TSPAN2	4	0.22733	1.2442	0.087784	0.44938	0.21341	0.46786
PLEC	4	-0.37231	-1.1219	0.36866	0.82656	0.26191	0.49878
TIGD2	4	-0.054855	-0.29541	0.94643	0.99615	0.76768	0.86958
FOXI3	4	0.14594	1.2928	0.24965	0.72545	0.19608	0.45932
PDLIM3	4	0.041622	0.35576	0.59801	0.94562	0.72202	0.84082
MTHFD1L	4	0.021137	0.41831	0.67376	0.96425	0.67572	0.81097
SOX3	4	0.52304	1.3253	0.00026157	0.0098039	0.18506	0.45502
BPTF	4	-0.94917	-2.8488	0.035051	0.26811	0.0043882	0.068956
ZNF292	4	0.0008808	0.028997	0.74857	0.97737	0.97687	0.98856
ARL17A	4	-0.91892	-2.066	0.040073	0.2897	0.03883	0.31491
FITM1	4	0.15999	0.41555	0.21449	0.67999	0.67774	0.81202
OR4M2	4	-0.025301	-0.15563	0.8451	0.98935	0.87632	0.9344
TMC7	4	-0.092201	-1.4736	0.93539	0.99529	0.14059	0.4508
DNAJB2	4	-0.22889	-0.83731	0.60131	0.94668	0.40242	0.60978
BDH1	4	0.11583	0.73538	0.33623	0.8057	0.46211	0.65698
FUT6	4	0.29396	1.3133	0.029244	0.24012	0.18909	0.4559
GAB2	4	-0.03744	-0.3161	0.88768	0.99298	0.75192	0.8599
COLCA2	4	0.091595	1.3765	0.41747	0.85797	0.16866	0.4508
HARBI1	4	0.1122	1.3387	0.34789	0.81098	0.18066	0.45386
PLCH2	4	-0.021419	-0.19765	0.83113	0.9885	0.84332	0.91576
FAM169A	4	0.17533	1.7127	0.18085	0.63905	0.086766	0.4508
CNPPD1	4	0.13288	1.6166	0.2859	0.76093	0.10596	0.4508
SMIM1	4	0.12893	1.0513	0.29621	0.76724	0.29312	0.51907
CLEC18A	4	-0.45458	-1.4839	0.27	0.74678	0.13783	0.4508
STEAP3	4	0.0018189	0.017987	0.74507	0.97709	0.98565	0.99309
PRR23D2	4	0.038723	0.29126	0.60868	0.94813	0.77085	0.87179
GINS4	4	-1.609	-3.434	0.0025111	0.046021	0.00059475	0.017251
MED13L	4	-0.28454	-1.8196	0.50275	0.90405	0.068821	0.43473
NAA20	4	-1.7448	-3.1541	0.0015171	0.033143	0.0016097	0.033665
KIF7	4	0.23148	1.4027	0.081925	0.43428	0.16072	0.4508
CCDC86	4	-0.99881	-2.311	0.029244	0.24012	0.02083	0.20868
RASGEF1C	4	0.25152	1.3289	0.061993	0.37691	0.18389	0.45459
ZMAT1	4	0.39337	1.4705	0.0047607	0.071317	0.14143	0.4508
RAET1L	4	-0.44486	-1.3855	0.27926	0.75566	0.16591	0.4508
ALOX15	4	0.05942	1.1899	0.53168	0.91981	0.23409	0.48098
LPPR2	4	-0.358	-1.2206	0.38729	0.83935	0.22225	0.47324
CHST9	4	0.1977	1.3984	0.13393	0.5564	0.162	0.4508
PLEKHM3	4	0.063413	1.012	0.51755	0.91251	0.31153	0.53312
ADCY1	4	0.15514	1.2805	0.22673	0.69712	0.20036	0.4615
ZNF645	4	0.29393	1.2943	0.029296	0.24026	0.19555	0.45912
PUM1	4	-0.90852	-2.8182	0.042009	0.29829	0.0048289	0.073843
LRRC24	4	-0.39108	-2.003	0.34413	0.8089	0.045182	0.34375
ATP5G1	4	-0.4424	-0.96509	0.28255	0.75835	0.3345	0.55311
COQ7	4	-0.37751	-1.7354	0.36233	0.8228	0.082667	0.4508
CLCN5	4	0.27471	1.4411	0.041172	0.29454	0.14957	0.4508
PIGU	4	-0.12324	-1.3534	0.84708	0.98991	0.17593	0.4515
UQCRC1	4	-1.9265	-3.9224	0.00062778	0.017991	8.7658e-05	0.0047602
C1orf137	4	-0.090945	-0.61611	0.93879	0.99529	0.53782	0.7118
RBM8A	4	-2.082	-4.0544	0.00026157	0.0098039	5.0265e-05	0.0031921
EID2B	4	-0.36012	-1.0821	0.38399	0.83679	0.2792	0.50977
LAPTM5	4	0.16684	1.428	0.19854	0.66081	0.1533	0.4508
CSHL1	4	-7.6078e-05	-0.00045825	0.75192	0.97737	0.99963	0.99984
PAG1	4	0.0063225	0.03609	0.72937	0.97498	0.97121	0.98533
ZNF787	4	0.12396	0.97244	0.31148	0.78311	0.33083	0.54989
LRRC47	4	-0.15156	-0.80735	0.77274	0.98004	0.41946	0.62344
CBX8	4	0.27742	1.434	0.039236	0.28659	0.15158	0.4508
ZNF556	4	0.038032	0.46374	0.61135	0.94894	0.64283	0.78925
CLEC1B	4	0.1506	1.0558	0.23809	0.71176	0.29107	0.51804
SH3TC1	4	-0.091725	-0.98458	0.93649	0.99529	0.32483	0.54523
OIP5	4	-0.93756	-2.0383	0.037039	0.27721	0.041519	0.32745
FILIP1L	4	0.43515	1.4801	0.0015694	0.033937	0.13884	0.4508
TOR3A	4	0.14626	1.2039	0.24834	0.72396	0.22861	0.47737
