Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
WBP5	4	-0.22992	-0.83518	0.52613	0.89938	0.40362	0.63677
AES	4	-0.1005	-1.4164	0.86352	0.9847	0.15665	0.45658
AMPD2	4	-0.17115	-1.5534	0.6639	0.951	0.12032	0.45658
KCNA10	4	-0.041122	-0.13034	0.92438	0.99278	0.8963	0.94054
KIAA1024	4	0.030912	0.30783	0.62552	0.93985	0.75821	0.85257
GINS3	4	-1.5222	-3.3738	4.9719e-05	0.0018587	0.00074136	0.026252
Non-Targeting_Control-N846	1	0.1175	0.66982	0.65137	0.94772	0.50297	0.706
Non-Targeting_Control-N759	1	0.43306	0.56795	0.053945	0.33623	0.57007	0.72317
SHPRH	4	0.066395	0.97734	0.46865	0.87353	0.3284	0.57366
INTS3	4	-0.84379	-2.2648	0.016507	0.15565	0.023524	0.24202
MIPOL1	4	-0.088613	-1.1759	0.9029	0.99014	0.23964	0.50146
ALKBH7	4	-0.18878	-1.0457	0.6197	0.93808	0.29568	0.5458
ADCYAP1R1	4	-0.045729	-0.60148	0.94183	0.99335	0.54752	0.71529
TRIM7	4	-0.1032	-1.1043	0.85552	0.9845	0.26945	0.52534
POLD3	4	-1.2488	-2.9733	0.00059663	0.01131	0.0029462	0.056868
SRRT	4	-1.2324	-2.9653	0.00069607	0.01267	0.0030238	0.057701
PCDHA9	4	-0.14948	-1.7632	0.71924	0.96556	0.077861	0.45658
TVP23C	4	-0.21015	-1.5537	0.57172	0.92029	0.12025	0.45658
HSP90AB1	4	-0.42824	-2.0996	0.19077	0.62933	0.035768	0.31631
LRP2	4	0.088184	0.94867	0.38169	0.82325	0.34279	0.58527
P3H1	4	-0.11118	-1.0958	0.8318	0.98175	0.27317	0.52791
WDR55	4	-1.0585	-2.2618	0.0033809	0.044707	0.023708	0.24278
FRMPD2	4	0.017367	0.3982	0.68493	0.95673	0.69048	0.80563
FSCN2	4	0.021886	0.34699	0.66524	0.9515	0.7286	0.83272
TNR	4	0.071963	0.78302	0.44668	0.86219	0.43361	0.6612
POTED	4	-0.10519	-1.4052	0.84895	0.9845	0.15997	0.45658
ARL13A	4	0.23364	1.4447	0.043803	0.30296	0.14854	0.45658
OR4F17	4	-1.4228	-3.4549	0.0002486	0.005988	0.00055042	0.021922
DPY19L1	4	-0.19664	-1.4668	0.60071	0.93047	0.14242	0.45658
CTAG1B	4	-0.39159	-1.8193	0.23527	0.68529	0.068868	0.45658
TARDBP	4	-1.5341	-3.6648	0	0	0.00024755	0.016089
KCNJ4	4	-0.18803	-1.5527	0.62149	0.9383	0.12049	0.45658
PRPF38B	4	-1.1723	-2.9584	0.0012927	0.02085	0.0030923	0.058533
PITPNM2	4	0.02411	0.1296	0.65545	0.94896	0.89689	0.94076
Non-Targeting_Control-N524	1	0.18796	0.64607	0.43574	0.85644	0.51823	0.70937
C21orf59	4	-1.0595	-2.3758	0.0033809	0.044707	0.017512	0.19612
VPS54	4	-0.076049	-0.65907	0.94576	0.99409	0.50985	0.70761
SURF2	4	-0.080126	-0.85983	0.93223	0.99278	0.38988	0.62493
FUT5	4	-0.11764	-1.7655	0.81057	0.98075	0.077487	0.45658
NDUFB7	4	-1.3332	-3.1446	0.00034803	0.0077951	0.0016632	0.040549
XAGE5	4	-0.0019309	-0.022532	0.76587	0.97283	0.98202	0.99049
POP7	4	-1.4872	-3.4584	0.00014916	0.0048701	0.00054335	0.021799
IL5RA	4	0.097588	1.7659	0.3454	0.79531	0.077417	0.45658
KIAA1217	4	0.072651	0.40827	0.44394	0.86062	0.68307	0.80039
C2orf15	4	0.031538	1.1336	0.62263	0.9389	0.25695	0.51393
SLC1A7	4	0.024927	0.33842	0.65142	0.94772	0.73505	0.83681
CUL9	4	0.0093923	0.11891	0.71924	0.96556	0.90535	0.94557
GPR162	4	-0.13989	-0.83352	0.74683	0.97014	0.40455	0.6375
GOLGA6L9	4	-0.97887	-2.1271	0.0058669	0.06933	0.033416	0.3022
Non-Targeting_Control-N979	1	0.25249	0.62481	0.27843	0.73336	0.5321	0.71155
RTN4RL1	4	0.081106	1.2461	0.40993	0.84268	0.21271	0.48152
PRR5-ARHGAP8	4	-0.33213	-2.0783	0.32626	0.77745	0.037678	0.32693
TIGD7	4	-0.12	-0.73547	0.80202	0.97842	0.46205	0.68338
HAPLN1	4	0.0063773	0.035639	0.73172	0.96791	0.97157	0.98452
EFTUD2	4	-1.923	-4.1346	0	0	3.5564e-05	0.014079
BSG	4	0.0098156	0.095925	0.7175	0.96509	0.92358	0.95719
VARS2	4	-1.172	-2.7831	0.0012927	0.02085	0.0053838	0.085872
GSG2	4	-0.21925	-1.8391	0.55024	0.91132	0.065902	0.44629
USP54	4	0.22118	1.3551	0.05479	0.33981	0.17538	0.45876
SH3GL2	4	0.16997	1.2957	0.13081	0.5315	0.19508	0.46718
POLR2G	4	-1.2093	-2.5772	0.00094466	0.016225	0.0099614	0.13295
ALG8	4	-0.30187	-1.7012	0.38149	0.82325	0.088903	0.45658
B3GNT2	4	-0.13303	-0.79358	0.76508	0.97283	0.42744	0.65693
SLCO3A1	4	0.15973	1.5941	0.15502	0.57504	0.11092	0.45658
PTPN2	4	0.10908	1.2728	0.30403	0.75681	0.20308	0.47443
THAP11	4	-1.3323	-3.0613	0.00034803	0.0077951	0.0022036	0.047597
NHP2	4	-1.5635	-3.6609	0	0	0.0002513	0.016097
ZIM2	4	0.079595	0.43505	0.4153	0.84512	0.66352	0.78654
SREK1IP1	4	0.06601	0.3761	0.46999	0.87368	0.70684	0.81752
UGT1A9	4	-0.18977	-1.2612	0.61731	0.93808	0.20724	0.47806
Non-Targeting_Control-N401	1	0.27629	0.61711	0.22886	0.67572	0.53716	0.71275
LTC4S	4	0.077775	0.63528	0.4241	0.85059	0.52525	0.70989
ABCA2	4	-0.092703	-0.77104	0.88818	0.98751	0.44068	0.66728
GDE1	4	-0.065603	-1.261	0.98414	0.99673	0.2073	0.47806
PRAME	4	0.023928	0.20921	0.65614	0.94896	0.83429	0.90463
GPHB5	4	-0.052924	-0.84789	0.96803	0.99606	0.3965	0.63117
CWH43	4	0.0042755	0.053838	0.73962	0.96952	0.95706	0.97653
ZNF443	4	0.097131	0.84576	0.34719	0.79651	0.39769	0.63209
PNMA6A	4	0.15883	1.2137	0.15716	0.57849	0.22486	0.49006
BANF1	4	-0.99118	-2.0831	0.0055188	0.066308	0.037244	0.32484
SRPRB	4	-0.87135	-2.6058	0.012927	0.12916	0.009165	0.12535
MAP3K19	4	-0.14167	-1.3212	0.74146	0.96952	0.18643	0.46259
IL32	4	-0.12326	-0.91777	0.79292	0.9775	0.35874	0.59933
LMAN2	4	0.026023	0.33	0.6464	0.94615	0.7414	0.84119
COPZ1	4	-0.86822	-2.1812	0.013524	0.13399	0.029172	0.2769
HOXB8	4	-0.067215	-0.44951	0.97832	0.99636	0.65306	0.77948
NDUFS5	4	-1.4178	-3.4082	0.0002486	0.005988	0.00065385	0.024429
DCLK3	4	0.40261	1.5068	0.00039775	0.0085929	0.13187	0.45658
NDOR1	4	-1.0502	-2.4949	0.0034803	0.045782	0.012598	0.15469
CMKLR1	4	0.035389	0.7737	0.60429	0.93206	0.43911	0.66587
ZFYVE16	4	0.041582	0.25561	0.57664	0.92109	0.79825	0.88109
AURKA	4	-1.2729	-2.919	0.00054691	0.010486	0.0035119	0.063578
F8A3	4	-0.52864	-2.1727	0.11137	0.4935	0.029799	0.28084
TIAF1	4	-0.2771	-1.6809	0.43052	0.85407	0.092785	0.45658
BRAT1	4	-1.4333	-3.0934	0.0002486	0.005988	0.0019788	0.044801
THBS3	4	-0.22009	-1.4635	0.54875	0.91132	0.14332	0.45658
CTLA4	4	0.11758	1.1851	0.2746	0.72882	0.236	0.49901
SPIB	4	0.13785	1.1162	0.21121	0.65334	0.26432	0.52182
NBPF11	4	-0.82257	-2.305	0.019341	0.17351	0.021169	0.22418
PTGR2	4	-0.11558	-1.1438	0.81718	0.98115	0.2527	0.51063
ABHD12	4	-0.025929	-0.28727	0.86367	0.9847	0.7739	0.86374
TAS2R40	4	0.072157	0.82497	0.44558	0.86123	0.40939	0.64153
SLC7A2	4	0.16599	0.9332	0.13946	0.54689	0.35072	0.59196
SAMD9L	4	-0.28024	-1.9386	0.424	0.85059	0.052554	0.39583
AFF3	4	-0.095885	-1.2313	0.87913	0.98722	0.21821	0.48453
CDK12	4	-0.98936	-2.5963	0.0055685	0.066469	0.0094223	0.12788
ZNF816-ZNF321P	4	0.13526	0.87613	0.21827	0.66299	0.38096	0.61697
AQP7	4	-0.6297	-1.5491	0.065331	0.37511	0.12135	0.45658
FAM231A	4	-0.92021	-2.6534	0.0092975	0.09984	0.007968	0.11302
C10orf12	4	-0.090483	-1.2743	0.89629	0.98865	0.20256	0.47422
EPB41L2	4	0.18	1.4867	0.11232	0.49561	0.1371	0.45658
PYDC2	4	-0.082958	-1.11	0.92189	0.99278	0.26699	0.52375
CARD14	4	-0.16176	-1.0956	0.68662	0.95744	0.27327	0.52791
PPP1R15A	4	-0.047227	-1.0811	0.94755	0.99452	0.27964	0.53292
TICRR	4	-1.4723	-3.1884	0.00019888	0.005988	0.0014306	0.03786
PEX3	4	-0.39333	-1.9317	0.23269	0.68222	0.053395	0.39879
C11orf58	4	0.030009	0.55465	0.62954	0.94032	0.57913	0.72821
REPS1	4	0.17252	1.406	0.12609	0.52548	0.15974	0.45658
LILRB5	4	-0.0084527	-0.071327	0.79362	0.9775	0.94314	0.96856
Non-Targeting_Control-N491	1	0.50886	0.54677	0.024313	0.20265	0.58454	0.73178
SEC61G	4	-1.3425	-2.9883	0.00034803	0.0077951	0.002805	0.055256
Non-Targeting_Control-N966	1	0.31175	0.60571	0.16959	0.60053	0.5447	0.71431
Non-Targeting_Control-N790	1	0.32744	0.60074	0.14781	0.56169	0.54801	0.71529
FTSJ2	4	-1.0123	-1.6175	0.0047233	0.05897	0.10578	0.45658
FGFR1	4	0.038343	0.59009	0.59126	0.92754	0.55513	0.71759
GEMIN7	4	-1.1119	-2.3928	0.0022871	0.033285	0.016719	0.19041
SLC47A2	4	-0.099012	-0.62574	0.86819	0.9855	0.53149	0.71135
SEC23A	4	-0.54846	-2.2043	0.10058	0.47134	0.0275	0.26721
F10	4	0.22273	1.4049	0.0531	0.33271	0.16006	0.45658
POLE	4	-1.4359	-3.3042	0.0002486	0.005988	0.00095244	0.0297
GC	4	0.13258	1.5338	0.22483	0.66963	0.12509	0.45658
USP17L28	4	-0.72225	-2.5593	0.036991	0.27173	0.01049	0.13727
SEPT12	4	-0.03843	-0.36982	0.91478	0.99261	0.71152	0.82085
IMPACT	4	-0.037261	-1.1675	0.90931	0.99133	0.243	0.50323
OXCT2	4	-0.43658	-1.4469	0.18341	0.61844	0.14793	0.45658
TADA3	4	-0.82826	-2.3943	0.018744	0.16898	0.016653	0.18987
ALG14	4	-0.85882	-2.5105	0.014568	0.14196	0.012058	0.15065
MME	4	0.045392	0.10013	0.56078	0.91592	0.92024	0.95549
Non-Targeting_Control-N330	1	0.0028532	0.6839	0.99871	0.99955	0.49404	0.70272
PLK1	4	-1.7182	-3.8735	0	0	0.00010727	0.014079
HEG1	4	0.31233	1.4857	0.0065132	0.075158	0.13736	0.45658
CENPA	4	-1.214	-2.6358	0.00079551	0.01406	0.008395	0.11772
GPR68	4	-0.057673	-1.3657	0.98508	0.99673	0.17203	0.4583
TSFM	4	-1.0671	-2.5984	0.0032815	0.044295	0.009365	0.12727
CCDC97	4	0.075361	0.89562	0.43275	0.85477	0.37046	0.60814
HNRNPL	4	-1.3459	-3.1517	0.00029831	0.0071006	0.0016233	0.040174
PGP	4	-0.69122	-2.5909	0.045394	0.30855	0.0095727	0.12931
SMG8	4	-0.62178	-2.3665	0.068264	0.38427	0.017957	0.19987
MEI4	4	0.2318	1.6258	0.045543	0.30894	0.104	0.45658
TXN2	4	-0.93496	-2.1795	0.008502	0.093596	0.029298	0.27783
IL34	4	-0.23651	-1.6361	0.51221	0.89518	0.10182	0.45658
STAB2	4	0.0092291	0.13306	0.71978	0.96578	0.89415	0.93991
LMCD1	4	0.14642	1.5236	0.18824	0.62496	0.12762	0.45658
CTSS	4	0.10344	1.2987	0.32501	0.77703	0.19405	0.46663
SNRPD1	4	-1.6945	-3.8608	0	0	0.00011301	0.014079
MRPS21	4	-1.6134	-3.7543	0	0	0.00017383	0.014456
OR5AU1	4	-0.4428	-2.0808	0.1774	0.61201	0.037455	0.32626
UBE2J1	4	-0.047528	-0.48738	0.94859	0.99473	0.62599	0.7614
DPH1	4	-0.60577	-2.3775	0.074579	0.4036	0.01743	0.1953
TARSL2	4	0.18371	1.3384	0.10496	0.47988	0.18076	0.46119
ACSBG1	4	-0.062754	-0.90939	0.99398	0.9985	0.36314	0.60253
COMMD5	4	-0.41986	-1.826	0.20052	0.64123	0.067855	0.45311
KLHL38	4	0.041358	0.70237	0.57744	0.92109	0.48245	0.69734
KLKB1	4	0.0046201	0.11382	0.73853	0.96952	0.90938	0.94828
ZDHHC14	4	-0.19372	-1.5756	0.60851	0.93499	0.11512	0.45658
GLS	4	-0.26952	-1.9389	0.44568	0.86126	0.052512	0.39583
C2orf88	4	0.089116	1.7105	0.37856	0.82231	0.087174	0.45658
CDC40	4	-1.1622	-3.1268	0.0014916	0.023659	0.0017672	0.041885
FXR2	4	0.043407	0.34927	0.56874	0.91916	0.72689	0.83162
CSNK1A1	4	-1.1257	-2.4747	0.0020385	0.030393	0.013333	0.1603
KLF5	4	-1.1871	-3.1835	0.0010441	0.017384	0.0014549	0.037953
HHATL	4	0.14422	1.57	0.19366	0.63169	0.11642	0.45658
Non-Targeting_Control-N157	1	0.67236	0.4984	0.005668	0.067616	0.6182	0.7553
CEPT1	4	-0.37521	-2.2322	0.25844	0.71284	0.025598	0.25517
KRTAP9-9	4	0.031112	0.23088	0.62442	0.93955	0.81741	0.89346
SERPIND1	4	-0.11219	-0.69789	0.82817	0.98115	0.48524	0.69816
SSB	4	-1.2665	-3.1267	0.00054691	0.010486	0.001768	0.041885
OR9Q1	4	0.07247	0.7957	0.44449	0.86062	0.42621	0.65601
MMP2	4	0.29952	1.3478	0.0089494	0.096878	0.17773	0.45963
F2R	4	0.20147	1.2927	0.077761	0.41358	0.1961	0.46809
TNFSF12	4	-0.29436	-1.6992	0.39537	0.83352	0.089281	0.45658
ABCE1	4	-1.7761	-3.9859	0	0	6.7217e-05	0.014079
B4GALNT2	4	-0.048396	-0.37753	0.95182	0.99517	0.70578	0.81685
BMPR1A	4	-0.09902	-0.85063	0.86819	0.9855	0.39497	0.6297
COX18	4	-0.69271	-2.1515	0.044996	0.30751	0.031436	0.29017
Non-Targeting_Control-N622	1	-0.16136	-0.76961	0.59996	0.93045	0.44153	0.66763
NR4A1	4	0.13383	1.2276	0.22155	0.66587	0.21961	0.48541
GTF2F2	4	-0.84859	-2.271	0.015761	0.15117	0.023147	0.239
FBP1	4	-0.060478	-0.65132	0.99811	0.99945	0.51484	0.70899
PAPPA	4	0.033964	0.3958	0.61164	0.93637	0.69225	0.80645
C1orf233	4	-0.072651	-0.52648	0.95853	0.99531	0.59855	0.74189
Non-Targeting_Control-N916	1	0.19036	0.64527	0.42808	0.85307	0.51876	0.70937
YWHAE	4	-0.10546	-1.1649	0.84816	0.98448	0.24404	0.50373
SLBP	4	-0.66487	-2.0326	0.054343	0.33787	0.042097	0.34997
HOGA1	4	0.28988	1.5322	0.011982	0.12166	0.12547	0.45658
CNTROB	4	-0.082464	-1.0459	0.92343	0.99278	0.2956	0.5458
TMED10	4	-0.62589	-2.2056	0.066773	0.37949	0.027415	0.26715
Non-Targeting_Control-N18	1	0.030357	0.69974	0.91523	0.99261	0.48409	0.6979
C19orf54	4	0.053471	0.95868	0.52339	0.89938	0.33772	0.58086
EDARADD	4	-0.013889	-0.062622	0.81683	0.98115	0.95007	0.97257
HES7	4	-0.14239	-1.1968	0.73927	0.96952	0.23137	0.49578
ACHE	4	-0.047021	-0.31672	0.94685	0.99446	0.75145	0.84779
ADGRF1	4	0.077861	1.306	0.42381	0.85059	0.19155	0.46476
EXOSC2	4	-1.7834	-3.96	0	0	7.4945e-05	0.014079
ABHD17A	4	-1.0841	-2.5757	0.0028837	0.039726	0.010004	0.13335
C11orf97	4	-0.084974	-0.7555	0.91513	0.99261	0.44995	0.67352
BPI	4	0.17051	1.6522	0.12977	0.53103	0.098498	0.45658
TMEM199	4	-1.3592	-3.0932	0.0002486	0.005988	0.0019804	0.044801
IRF9	4	0.094344	1.341	0.35852	0.80734	0.17992	0.46096
MBD3L4	4	-0.23256	-1.9454	0.52106	0.89923	0.051724	0.39251
COL8A1	4	-0.080821	-0.66507	0.92985	0.99278	0.50601	0.70696
CEBPD	4	-0.2413	-1.6164	0.50211	0.88987	0.10602	0.45658
ZNF10	4	0.030855	0.61843	0.62601	0.93985	0.53629	0.7125
ZBTB10	4	0.0086991	0.16309	0.72212	0.9664	0.87044	0.92606
PPP1R3F	4	0.063097	0.90057	0.48218	0.87956	0.36781	0.60658
DYNLL1	4	-0.35688	-1.8331	0.28534	0.73966	0.066788	0.45033
POLR3D	4	-1.1777	-3.0906	0.001243	0.020194	0.0019977	0.044994
HSD17B13	4	0.22264	1.6071	0.05315	0.33271	0.10804	0.45658
JMJD7	4	0.057078	0.54635	0.50873	0.89364	0.58483	0.73208
PARM1	4	-0.02022	-0.40376	0.84169	0.98254	0.68639	0.80301
MYL12A	4	-0.21925	-1.2251	0.55029	0.91132	0.22054	0.48608
BIRC2	4	-0.16061	-1.3884	0.6895	0.95881	0.16502	0.45711
CARTPT	4	0.038779	0.32722	0.58857	0.92629	0.7435	0.84257
CDKL2	4	0.12571	1.3193	0.24681	0.69935	0.18706	0.46268
PRPF4	4	-1.4297	-3.245	0.0002486	0.005988	0.0011744	0.034406
ITGA2B	4	-0.25757	-1.9798	0.46915	0.87353	0.047726	0.37588
PCDHGA12	4	0.11615	0.90094	0.27937	0.73339	0.36762	0.60636
EIF2S1	4	-1.8566	-3.9653	0	0	7.3304e-05	0.014079
PLRG1	4	-1.2586	-3.2002	0.00054691	0.010486	0.0013733	0.037076
POTEJ	4	-0.60681	-2.3821	0.074032	0.40189	0.017214	0.19386
Non-Targeting_Control-N252	1	0.25323	0.62457	0.27684	0.73157	0.53225	0.71155
KISS1	4	0.088275	0.71526	0.3812	0.82325	0.47445	0.69158
C7orf55	4	-0.22533	-1.7729	0.53677	0.90472	0.076244	0.45658
M1AP	4	0.11295	1.0148	0.29041	0.74465	0.3102	0.55826
GDAP1	4	-0.029689	-0.49501	0.87983	0.98722	0.62059	0.75722
ZNF565	4	-0.11356	-1.4052	0.8237	0.98115	0.15996	0.45658
SCLT1	4	-0.028937	-0.50443	0.8769	0.98722	0.61396	0.75278
SLIT1	4	0.098455	0.72273	0.34202	0.7916	0.46985	0.68896
NUPR1L	4	0.0073028	0.039058	0.72779	0.96732	0.96884	0.98302
TMEM52B	4	0.19676	1.5375	0.084324	0.43093	0.12418	0.45658
PTP4A3	4	-0.25892	-1.7157	0.46612	0.87281	0.086221	0.45658
HLA-DQA1	4	0.062965	1.3123	0.48282	0.8797	0.18943	0.46422
Non-Targeting_Control-N100	1	0.31209	0.60563	0.16924	0.60021	0.54476	0.71431
HRC	4	0.087767	1.6258	0.38274	0.82325	0.104	0.45658
CTR9	4	-1.6765	-3.825	0	0	0.00013075	0.014079
MEPCE	4	-1.2254	-3.1318	0.00079551	0.01406	0.0017373	0.04145
AADACL2	4	0.24861	1.5471	0.032516	0.25173	0.12184	0.45658
IARS2	4	-1.6324	-3.7435	0	0	0.00018144	0.014688
TAC3	4	-0.12784	-1.4529	0.78009	0.97538	0.14625	0.45658
LY6D	4	0.0096756	0.13653	0.71814	0.96538	0.8914	0.93828
DCST1	4	-0.060633	-1.5824	0.99851	0.9995	0.11355	0.45658
RNASEH1	4	-0.60707	-2.3797	0.073932	0.40146	0.017329	0.1946
GAL3ST1	4	0.031536	0.2017	0.62263	0.9389	0.84015	0.9075
JADE1	4	-0.16566	-1.1513	0.67712	0.95398	0.24962	0.508
PPAN	4	-1.863	-4.0537	0	0	5.042e-05	0.014079
SRCAP	4	-0.53459	-1.7821	0.10814	0.48701	0.07474	0.45658
WDR4	4	-0.56871	-1.9991	0.09029	0.4451	0.045598	0.36553
FRMD1	4	0.099003	1.1071	0.34043	0.79057	0.26823	0.52501
C7orf26	4	-0.74006	-2.546	0.033312	0.25534	0.010898	0.14013
CCDC27	4	-0.081704	-1.0315	0.92661	0.99278	0.30232	0.55107
HPGDS	4	-0.025712	-0.33585	0.86278	0.9847	0.73698	0.83802
ARF4	4	0.21348	1.4606	0.062298	0.36488	0.14413	0.45658
SOGA3	4	0.24179	1.2077	0.03714	0.27193	0.22716	0.49179
Non-Targeting_Control-N27	1	0.21	0.63875	0.37657	0.82165	0.52299	0.70944
CEP97	4	-0.41487	-1.8075	0.20653	0.64923	0.070684	0.45658
GADD45A	4	-0.11303	-1.0442	0.82529	0.98115	0.29639	0.54651
CCNE2	4	-0.13133	-1.3883	0.76945	0.97325	0.16504	0.45711
TRIM49C	4	-1.2302	-3.0676	0.00069607	0.01267	0.0021577	0.046865
C16orf71	4	-0.11823	-1.2607	0.80863	0.98068	0.20742	0.47806
TIMP2	4	-0.030734	-0.21717	0.88445	0.98722	0.82808	0.90086
MOB3B	4	0.07696	1.2074	0.42679	0.85176	0.22726	0.49186
CMPK2	4	0.078884	0.78092	0.41923	0.84868	0.43485	0.66193
NDC1	4	-1.0368	-3.0119	0.004077	0.052363	0.002596	0.052646
HLA-C	4	-0.084159	-0.62099	0.91781	0.99278	0.53461	0.7121
KCTD16	4	0.068287	0.66165	0.46189	0.87132	0.50819	0.70716
CYB561D2	4	-0.14933	-1.4648	0.71988	0.96585	0.14298	0.45658
Non-Targeting_Control-N81	1	0.12658	0.66669	0.62044	0.93808	0.50497	0.70688
SNW1	4	-1.2278	-3.1579	0.00074579	0.013538	0.0015888	0.039599
TRIM41	4	0.10878	0.82375	0.30508	0.75819	0.41008	0.64217
VCP	4	-1.642	-3.7896	0	0	0.00015088	0.014079
TMEM241	4	0.064818	0.84017	0.47551	0.8769	0.40081	0.63469
KDM2A	4	-0.71282	-2.4967	0.039527	0.28362	0.012535	0.15426
ANGPTL1	4	0.1492	1.2219	0.18113	0.61662	0.22175	0.48669
KRT73	4	0.059517	0.5591	0.49858	0.88885	0.57609	0.72642
ZNF777	4	-0.25024	-1.9541	0.48367	0.88054	0.050693	0.38831
Non-Targeting_Control-N603	1	0.43452	0.56752	0.053199	0.33292	0.57036	0.72338
HSPB6	4	-0.058392	-0.72671	0.98822	0.99724	0.4674	0.68752
Non-Targeting_Control-N826	1	0.13399	0.66417	0.59663	0.92938	0.50658	0.70696
OR10K2	4	0.079501	1.495	0.4158	0.84536	0.13493	0.45658
CDCA8	4	-1.334	-3.1155	0.00034803	0.0077951	0.0018365	0.04285
CHMP6	4	-1.2076	-2.9793	0.00094466	0.016225	0.0028895	0.056402
ZNF219	4	-0.27291	-1.74	0.43817	0.85755	0.081854	0.45658
Non-Targeting_Control-N860	1	0.081514	0.68215	0.75926	0.97231	0.49515	0.70307
PLS1	4	0.14881	1.0238	0.18212	0.6175	0.30595	0.55486
NDUFS1	4	-1.6388	-3.5248	0	0	0.00042376	0.020079
PDIA3	4	-0.14939	-1.741	0.71958	0.96578	0.081682	0.45658
PI4K2B	4	-0.25087	-1.737	0.48277	0.8797	0.082379	0.45658
WDR59	4	-0.69372	-2.3517	0.044747	0.30664	0.01869	0.20519
TDRD3	4	0.061513	0.50851	0.48963	0.88362	0.61109	0.75103
HIST1H4B	4	-0.086714	-0.85518	0.90857	0.99116	0.39245	0.62765
PKD1L2	4	0.097964	0.82741	0.34396	0.79408	0.408	0.64006
HMX1	4	-0.14322	-1.0669	0.73679	0.96888	0.28601	0.53717
TMEM138	4	-0.092991	-0.54348	0.88724	0.98722	0.5868	0.73329
C12orf56	4	-0.033365	-0.60285	0.8938	0.98824	0.54661	0.7152
HDGFRP2	4	-0.10012	-1.3393	0.86476	0.98506	0.18047	0.46119
Non-Targeting_Control-N268	1	0.45071	0.5626	0.044101	0.30429	0.57371	0.7248
XRRA1	4	-0.072577	-1.6809	0.95888	0.99531	0.092786	0.45658
P2RY2	4	0.08025	1.0529	0.41312	0.84424	0.29239	0.54319
BCAP31	4	-0.13414	-1.7845	0.76239	0.97283	0.074344	0.45658
RANBP9	4	-0.028973	-0.34946	0.87699	0.98722	0.72675	0.83151
ARL4D	4	-0.132	-1.0552	0.76751	0.97308	0.29134	0.54246
MED21	4	-1.6152	-3.4408	0	0	0.00058006	0.022715
FAM177B	4	-0.019619	-0.23309	0.83911	0.98254	0.81569	0.89226
UTP18	4	-1.1745	-2.8874	0.001243	0.020194	0.003884	0.067753
RAD51C	4	-1.3909	-3.2498	0.0002486	0.005988	0.0011547	0.034054
OCM2	4	-0.054339	-0.34308	0.9734	0.99619	0.73154	0.83466
SIRT7	4	-0.13815	-0.79934	0.75126	0.97096	0.42409	0.65427
TM4SF4	4	-0.12033	-0.97985	0.80092	0.97833	0.32716	0.57229
GTF2H3	4	-1.2664	-3.0934	0.00054691	0.010486	0.0019787	0.044801
STOX2	4	0.0060946	0.082584	0.73306	0.96811	0.93418	0.96272
DMD	4	0.17006	1.6698	0.13061	0.5315	0.094952	0.45658
MOBP	4	-0.065657	-0.4543	0.98399	0.99673	0.64961	0.77814
UBE2V1	4	-0.64177	-2.1746	0.060657	0.35978	0.029657	0.28018
CACNB1	4	0.068082	0.66183	0.46269	0.87192	0.50808	0.70716
GALR2	4	-0.020255	-0.21206	0.84194	0.98254	0.83206	0.90338
SYNCRIP	4	-0.3817	-1.7328	0.24869	0.70219	0.083133	0.45658
MRPL50	4	-0.71714	-2.4178	0.038433	0.27876	0.015614	0.1807
APOO	4	0.17127	1.066	0.12862	0.52958	0.28641	0.53746
PP2D1	4	0.078003	1.0297	0.42326	0.85059	0.30317	0.55202
KRTAP4-6	4	-0.47902	-1.2416	0.14672	0.55933	0.2144	0.48182
METTL16	4	-1.6126	-3.5089	0	0	0.00044996	0.020274
TOE1	4	-0.49829	-2.1895	0.13156	0.53207	0.028562	0.27343
RPL36	4	-1.6193	-3.3393	0	0	0.00083983	0.02792
ACTL7A	4	0.079311	0.98797	0.41645	0.84582	0.32317	0.56847
KDM8	4	-0.77302	-2.6041	0.026351	0.21542	0.0092119	0.12587
SRY	4	0.19547	1.6806	0.085865	0.43436	0.092839	0.45658
PIGG	4	0.036413	0.79632	0.59897	0.93005	0.42585	0.65573
ICAM2	4	0.02138	0.40922	0.66788	0.95297	0.68238	0.80004
DICER1	4	-0.12611	-1.7484	0.78496	0.97597	0.080398	0.45658
OR2W5	4	0.022045	0.18341	0.6644	0.95131	0.85448	0.91674
ASB16	4	-0.067057	-1.0249	0.97897	0.99651	0.30542	0.55421
WTIP	4	-0.40233	-2.1511	0.2205	0.66517	0.031465	0.2903
LGALS16	4	-0.011192	-0.24981	0.80565	0.98016	0.80274	0.8842
DACT1	4	-0.1398	-0.51107	0.74708	0.97014	0.6093	0.74953
YKT6	4	-1.209	-2.8914	0.00094466	0.016225	0.0038358	0.067267
GANC	4	0.20774	1.5042	0.069308	0.38626	0.13254	0.45658
TMC1	4	0.091676	0.65958	0.36911	0.81645	0.50953	0.70759
NREP	4	0.1921	1.5602	0.090638	0.44583	0.11871	0.45658
BRINP3	4	-0.0059494	-0.052485	0.78248	0.97543	0.95814	0.9772
ANKRD20A3	4	-0.86451	-2.5069	0.013822	0.13601	0.01218	0.15154
SF3A3	4	-0.91562	-2.5324	0.0096455	0.10227	0.011328	0.14402
