Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
RIOK1	6	-1.1487	-2.7137	0.0011377	0.028777	0.0066537	0.13069
RIOK2	6	-0.53347	-1.8306	0.079067	0.47521	0.06716	0.4612
RIOK3	6	-0.18895	-1.2331	0.57594	0.9158	0.21756	0.5619
RIPK1	6	-0.056423	-0.30635	0.95876	0.99122	0.75934	0.89153
RIPK2	6	-0.00055547	-0.0017312	0.85637	0.98174	0.99862	1
RIPK3	6	-0.244	-1.0886	0.4434	0.86593	0.27632	0.60008
RIPK4	6	-0.12155	-0.96783	0.76024	0.97342	0.33313	0.63849
RNASEL	6	0.12023	0.70527	0.47981	0.87969	0.48064	0.75755
ROCK1	6	0.25698	0.79937	0.1752	0.64479	0.42408	0.70466
ROCK2	6	-0.072724	-0.40635	0.90586	0.98455	0.68449	0.85494
ROR1	6	0.054551	0.29155	0.66951	0.94471	0.77063	0.8976
ROR2	6	0.18615	1.3386	0.30774	0.78821	0.18069	0.52997
ROS1	6	0.30536	1.3439	0.11035	0.53729	0.17897	0.52959
RPS6KA1	12	0.11762	0.99362	0.2938	0.77703	0.32041	0.63209
RPS6KA2	12	0.18261	0.85058	0.15444	0.61991	0.395	0.68788
RPS6KA3	12	-0.056498	-0.33749	0.96246	0.99122	0.73575	0.87646
RPS6KA4	12	0.20801	1.3038	0.10552	0.52774	0.19232	0.53903
RPS6KA5	12	0.091531	0.66434	0.37998	0.83033	0.50647	0.77058
RPS6KA6	12	0.04004	0.38603	0.58504	0.92043	0.69947	0.8597
RPS6KB1	6	-0.71006	-2.1852	0.01934	0.21935	0.028872	0.29992
RPS6KB2	6	-0.019648	-0.17504	0.91724	0.98455	0.86105	0.94587
RPS6KL1	6	-0.68244	-2.7784	0.025882	0.26225	0.0054625	0.11501
RYK	6	-0.0027303	-0.024955	0.86291	0.98253	0.98009	0.99553
SBK1	6	-0.10348	-0.645	0.81115	0.9774	0.51893	0.77542
SBK2	6	-8.5988e-06	-3.582e-05	0.8541	0.98137	0.99997	1
SBK3	6	-0.57374	-2.1322	0.06058	0.4243	0.03299	0.32766
SCYL1	6	-0.22348	-0.86589	0.48493	0.88035	0.38655	0.68051
SCYL2	6	-0.10446	-0.84026	0.8083	0.9774	0.40076	0.69243
SCYL3	6	0.07773	0.26056	0.59841	0.92151	0.79443	0.9108
SGK1	6	-0.16978	-1.0829	0.62514	0.93136	0.27886	0.6027
SGK2	6	0.55557	1.2953	0.0079636	0.11915	0.19521	0.54185
SGK3	6	0.11529	0.60181	0.4946	0.8867	0.5473	0.78795
SGK494	6	0.12686	0.4468	0.46132	0.87253	0.65502	0.839
SIK1	6	-0.19739	-0.96614	0.55205	0.90654	0.33397	0.63853
SIK2	6	0.21785	1.7024	0.23862	0.72328	0.088685	0.47326
SIK3	6	0.10704	0.42784	0.51593	0.89601	0.66877	0.84423
SLK	6	-0.096009	-0.78794	0.83419	0.97907	0.43073	0.71255
SMG1	6	-1.0556	-3.185	0.0022753	0.048193	0.0014478	0.043883
SNRK	6	0.065666	0.40562	0.6314	0.93515	0.68502	0.85502
SPEG	12	0.1066	0.8314	0.32935	0.80361	0.40575	0.69651
SRC	6	0.21844	1.0114	0.23805	0.72328	0.31181	0.62608
SRMS	6	0.37662	1.7612	0.056314	0.40741	0.07821	0.47234
SRPK3	6	0.21288	0.95185	0.25114	0.73891	0.34117	0.64201
STK10	6	0.06561	0.37131	0.63168	0.93515	0.71041	0.86411
STK11	6	-0.021696	-0.13839	0.92292	0.98455	0.88993	0.95783
STK16	6	-0.21794	-0.66788	0.50057	0.88777	0.50421	0.77058
STK17A	6	0.0057454	0.061727	0.83191	0.97907	0.95078	0.98235
STK17B	6	0.16482	0.631	0.36035	0.82211	0.52804	0.78042
STK19	6	-0.36854	-1.8978	0.22611	0.71109	0.057726	0.43704
STK24	6	0.12294	0.66175	0.47469	0.87756	0.50813	0.77058
STK25	6	-0.3163	-1.3716	0.30717	0.78821	0.17018	0.52243
STK26	6	-0.22191	-0.81322	0.48948	0.88392	0.41609	0.70089
STK3	6	-0.23326	-0.96807	0.46303	0.87253	0.33301	0.63849
STK31	12	-0.21129	-1.4301	0.36234	0.82211	0.15268	0.51288
STK32A	6	0.3801	1.7564	0.053185	0.39286	0.07902	0.47234
STK32B	6	0.24101	0.73303	0.20137	0.68538	0.46354	0.74515
STK32C	6	0.2058	0.88856	0.26706	0.75522	0.37424	0.67337
STK33	6	-0.15538	-0.58916	0.66496	0.94471	0.55575	0.78813
STK35	6	-0.14958	-0.73388	0.68345	0.94471	0.46302	0.74515
STK36	6	-0.040513	-0.17534	0.98464	0.99827	0.86081	0.94587
STK38	6	0.059506	0.61927	0.65074	0.93924	0.53574	0.78225
STK38L	6	-0.11664	-0.52829	0.77247	0.97496	0.5973	0.79841
STK39	6	0.085645	0.9091	0.57594	0.9158	0.3633	0.66408
STK4	6	-0.058826	-0.45714	0.95137	0.99122	0.64757	0.83365
STK40	6	-0.087453	-0.51461	0.85779	0.98209	0.60682	0.80543
STKLD1	6	-0.080813	-0.35312	0.88396	0.98437	0.724	0.87088
STRADA	6	-0.13418	-0.52658	0.72184	0.95783	0.59849	0.79889
STYK1	6	0.3003	1.3046	0.11689	0.5502	0.19202	0.53903
SYK	6	-0.0055188	-0.031201	0.87173	0.98363	0.97511	0.99393
TAOK1	6	-0.49895	-1.9598	0.10068	0.52193	0.050017	0.40756
TAOK2	6	-0.0030865	-0.024425	0.86377	0.98253	0.98051	0.99553
TAOK3	6	-0.14425	-0.93618	0.69824	0.95166	0.34918	0.65098
TBCK	6	0.28794	1.239	0.1314	0.57895	0.21536	0.55923
TBK1	6	-0.21695	-1.3175	0.5037	0.88906	0.18769	0.53893
TEC	6	0.27714	1.1742	0.14818	0.61377	0.2403	0.58112
TEK	6	-0.15162	-1.0454	0.67605	0.94471	0.29586	0.61552
TESK1	6	0.29104	1.3874	0.1277	0.57161	0.16531	0.51778
TESK2	6	0.0012851	0.0068346	0.84926	0.98033	0.99455	1
TEX14	6	-0.20176	-1.2414	0.54266	0.90128	0.21447	0.55923
TGFBR2	6	0.10446	0.58732	0.52474	0.89908	0.55699	0.78813
TIE1	6	0.24184	0.96376	0.20023	0.68482	0.33517	0.63956
TLK1	6	0.58811	1.3249	0.0051195	0.087805	0.18519	0.5368
TLK2	5	-0.637	-1.7732	0.054039	0.39749	0.076199	0.47234
TNIK	6	0.34788	1.1969	0.076792	0.47049	0.23134	0.57235
TNK1	6	0.14967	0.73276	0.39676	0.83885	0.4637	0.74515
TNK2	6	-0.42493	-2.3626	0.1624	0.63094	0.018147	0.23265
TNNI3K	6	0.37573	1.4973	0.056883	0.409	0.13432	0.49953
TRIB1	6	0.19213	1.678	0.29352	0.77703	0.093353	0.47326
TRIB2	6	0.60558	1.5447	0.0042662	0.07732	0.12243	0.48748
TRIB3	6	-0.16153	-0.61004	0.64846	0.93924	0.54184	0.78619
TRIO	6	0.31239	1.3958	0.10267	0.52319	0.16277	0.51583
TRPM6	6	-0.046528	-0.23365	0.99204	0.99943	0.81526	0.92329
TRPM7	6	-0.028011	-0.1742	0.94369	0.98957	0.86171	0.94591
TRRAP	6	-1.7233	-2.4372	0	0	0.014802	0.20932
TSSK1B	6	-0.055459	-0.2101	0.96189	0.99122	0.83359	0.93163
TSSK2	6	-0.14043	-0.44383	0.70705	0.95432	0.65716	0.84021
TSSK3	6	-0.24727	-1.8312	0.43828	0.86186	0.067078	0.4612
TSSK4	6	-0.25571	-1.2299	0.42292	0.85117	0.21873	0.56258
TSSK6	6	-0.29402	-1.1065	0.34556	0.81929	0.26853	0.59512
TTBK1	6	-0.20698	-1.0153	0.52873	0.89971	0.30995	0.6256
TTBK2	6	0.32902	1.3612	0.0876	0.49438	0.17345	0.5254
TTK	6	-0.69716	-1.7913	0.0219	0.23692	0.073253	0.46914
TTN	6	0.27097	1.1432	0.15529	0.61991	0.25295	0.58513
TXK	6	0.035753	0.50382	0.73322	0.96058	0.61438	0.81118
TYK2	12	0.30752	1.4675	0.024175	0.25148	0.14225	0.50696
TYRO3	6	-0.10309	-0.3069	0.812	0.9774	0.75892	0.89153
UHMK1	6	0.059129	0.29299	0.65159	0.9397	0.76953	0.89681
ULK1	6	-0.26272	-0.84204	0.40757	0.84552	0.39977	0.69138
ULK2	6	-0.0098997	-0.046328	0.88851	0.98437	0.96305	0.98857
ULK3	6	0.054921	0.39139	0.66809	0.94471	0.69551	0.85783
ULK4	6	0.22095	0.89542	0.23436	0.72281	0.37056	0.6705
VRK1	6	-0.37465	-1.0969	0.21502	0.69733	0.27269	0.59915
VRK2	6	-0.0048191	-0.02376	0.86832	0.98362	0.98104	0.99553
VRK3	6	-0.16413	-1.7279	0.64192	0.93924	0.084013	0.47326
WEE1	6	-0.33175	-1.3396	0.28328	0.77209	0.18036	0.52997
WEE2	6	0.045716	0.31038	0.69937	0.95166	0.75627	0.89035
WNK1	6	0.23231	0.95984	0.2153	0.69733	0.33713	0.63956
WNK2	6	-0.10106	-0.71021	0.81797	0.9774	0.47757	0.75467
WNK3	6	-0.22326	-1.1113	0.48521	0.88035	0.26644	0.59376
WNK4	6	0.07019	0.43798	0.61775	0.92784	0.6614	0.84055
YES1	6	-0.72599	-2.923	0.015358	0.18685	0.0034663	0.081797
ZAK	6	0.29876	1.5133	0.11917	0.55204	0.13021	0.49366
ZAP70	6	-0.58963	-1.8469	0.051763	0.38723	0.06476	0.4563
ADNP	6	0.016226	0.11951	0.79977	0.9774	0.90487	0.96239
AHR	6	-0.0084139	-0.046489	0.88282	0.98437	0.96292	0.98857
AHRR	6	-0.20176	-1.0395	0.54266	0.90128	0.29856	0.61683
AIRE	18	0.18981	1.5299	0.071388	0.4631	0.12604	0.48816
ALX1	6	0.35789	1.7304	0.068828	0.45149	0.083552	0.47326
ALX3	6	0.013953	0.15835	0.8103	0.9774	0.87418	0.95158
ALX4	6	-0.17135	-0.87735	0.62031	0.92815	0.3803	0.67668
AR	6	0.35367	1.6576	0.073379	0.46714	0.097404	0.47566
ARGFX	6	0.045931	0.35426	0.69852	0.95166	0.72315	0.87088
ARID1A	6	0.25719	1.1399	0.17463	0.64479	0.25432	0.58597
ARID1B	6	0.29344	1.424	0.12514	0.56628	0.15443	0.51329
ARID2	7	-0.25476	-1.4744	0.36803	0.82211	0.14037	0.50617
ARID3A	6	-0.1326	-1.4037	0.72611	0.95869	0.1604	0.51583
ARID3B	6	-0.13274	-0.6066	0.72582	0.95869	0.54411	0.78679
ARID3C	6	0.38854	1.1063	0.048919	0.37555	0.26862	0.59512
ARID4A	18	0.13199	1.7327	0.1698	0.64194	0.083145	0.47326
ARID5A	8	-0.24846	-1.3255	0.36917	0.82308	0.18502	0.53673
ARID5B	6	-0.018374	-0.10204	0.91212	0.98455	0.91872	0.9712
ARNT	6	0.15126	0.51773	0.39448	0.83885	0.60464	0.80375
ARNT2	6	-0.034374	-0.31862	0.96075	0.99122	0.75001	0.88588
ARNTL	6	0.040339	0.36477	0.7153	0.95631	0.71528	0.86655
ARNTL2	6	0.181	1.2747	0.32196	0.79718	0.20241	0.55253
ARX	7	-0.02212	-0.088088	0.9124	0.98455	0.92981	0.97705
ASCL1	6	-0.001744	-0.012374	0.86035	0.98246	0.99013	0.99892
ASCL2	6	0.27949	1.0106	0.1442	0.60646	0.3122	0.62608
ASCL3	6	0.30144	1.6241	0.11604	0.5502	0.10436	0.47842
ASCL4	6	0.29173	1.6871	0.12628	0.5685	0.091586	0.47326
ATF1	6	-0.12688	-1.1313	0.74289	0.96384	0.25792	0.58618
ATF2	12	-0.10111	-0.82078	0.76678	0.97496	0.41177	0.69941
ATF3	4	0.057095	1.0699	0.7335	0.96058	0.28468	0.60662
ATF4	6	-2.7087	-5.2504	0	0	1.5173e-07	4.1037e-05
ATF5	6	-0.23922	-1.7568	0.45222	0.86928	0.078945	0.47234
ATF6	6	-0.12411	-0.86166	0.75284	0.96924	0.38888	0.68213
ATF6B	6	-0.18301	-1.409	0.59073	0.92151	0.15884	0.51558
ATF7	6	-0.069104	-0.38444	0.91667	0.98455	0.70065	0.86016
ATOH1	6	0.51226	1.6294	0.013367	0.16786	0.10322	0.47842
ATOH7	6	0.25351	1.452	0.18003	0.65057	0.14651	0.50858
ATOH8	6	0.047244	0.39047	0.6934	0.94827	0.69619	0.85783
BACH1	9	0.093975	0.96234	0.45165	0.86928	0.33588	0.63956
BACH2	12	0.36885	2.1987	0.0088168	0.12863	0.027901	0.29637
BARHL1	6	-0.45792	-2.139	0.13282	0.58157	0.032438	0.32587
BARHL2	6	0.15647	1.1505	0.37969	0.83022	0.24995	0.58433
BARX1	7	0.23828	1.2656	0.17719	0.6473	0.20565	0.5562
BARX2	6	0.073607	0.80649	0.60893	0.92364	0.41996	0.70269
BATF	6	0.082174	0.54828	0.58504	0.92043	0.5835	0.7961
BATF2	6	0.095003	0.66172	0.54835	0.90474	0.50815	0.77058
BATF3	6	0.28911	1.3862	0.12912	0.57396	0.16567	0.51778
BBX	6	0.096872	0.88414	0.54238	0.90128	0.37662	0.67337
BCL11A	6	-0.18165	-1.4228	0.59443	0.92151	0.1548	0.51329
BCL11B	6	0.18379	1.1803	0.31257	0.7935	0.23789	0.57976
BCL6	13	0.070841	0.66679	0.44625	0.86685	0.50491	0.77058
BCL6B	13	-0.10177	-0.65776	0.75796	0.97192	0.51069	0.7723
BHLHA15	6	-0.0030261	-0.012117	0.86348	0.98253	0.99033	0.99892
BHLHA9	6	0.024947	0.13351	0.77162	0.97496	0.89379	0.95839
BHLHE22	6	0.073211	0.53062	0.61121	0.92364	0.59568	0.79796
BHLHE23	6	0.2273	1.2552	0.22184	0.70524	0.2094	0.55923
BHLHE40	6	0.27454	1.3446	0.15017	0.61467	0.17875	0.52959
BHLHE41	3	0.26162	0.93718	0.32708	0.80334	0.34867	0.65098
BNC2	7	0.044562	0.32817	0.65984	0.94463	0.74278	0.88024
BSX	7	0.5159	1.4646	0.0079636	0.11915	0.14304	0.50744
CAMTA1	7	0.033321	0.29076	0.69909	0.95166	0.77123	0.8976
CAMTA2	8	-0.063163	-0.41365	0.93942	0.98892	0.67913	0.85006
CARHSP1	6	0.1259	0.88613	0.46359	0.87253	0.37555	0.67337
CBFB	8	-0.016927	-0.1286	0.89249	0.98437	0.89768	0.96045
CCDC79	12	0.072127	0.81919	0.4434	0.86593	0.41268	0.69978
CDC5L	17	-1.1628	-6.0077	0	0	1.8819e-09	1.3234e-06
CDIP1	6	-0.17107	-0.63181	0.62088	0.92815	0.52751	0.78028
CDX1	7	-0.11387	-1.2498	0.76223	0.97348	0.21136	0.55923
CDX2	6	-0.18237	-1.1588	0.593	0.92151	0.24654	0.58433
CDX4	7	0.0071194	0.074277	0.80233	0.9774	0.94079	0.97922
CEBPA	6	0.20058	1.4616	0.27816	0.76905	0.14384	0.50744
CEBPB	6	0.33426	1.4206	0.084187	0.48764	0.15543	0.51329
CEBPD	6	-0.094944	-0.88243	0.8376	0.97907	0.37754	0.67337
CEBPE	6	-0.36011	-2.4049	0.23862	0.72328	0.016178	0.21711
CEBPG	6	-0.34595	-2.4732	0.26251	0.75203	0.013392	0.20096
CEBPZ	5	-0.93775	-2.908	0.0062571	0.10138	0.0036372	0.083535
CERS2	7	-0.25468	-1.3818	0.36803	0.82211	0.16703	0.51983
CERS3	6	0.30257	1.5855	0.11462	0.5483	0.11285	0.48225
CERS4	6	-0.57719	-2.4098	0.058305	0.41414	0.015963	0.21589
CERS5	6	-0.05916	-0.7294	0.95108	0.99122	0.46576	0.74606
CERS6	7	0.14613	1.0307	0.36718	0.82211	0.30267	0.61871
CIC	6	0.28037	1.3157	0.14334	0.60432	0.18828	0.53896
CLOCK	15	0.17459	2.014	0.12514	0.56628	0.044008	0.38694
CREB1	3	-0.058404	-0.35912	0.9417	0.98954	0.71951	0.86875
CREB3	6	0.063619	0.22069	0.63823	0.93813	0.82534	0.9286
CREB3L1	4	-0.053208	-0.28995	0.97298	0.99563	0.77186	0.89803
CREB3L2	6	0.1848	1.8193	0.31001	0.78986	0.068861	0.46131
CREB3L3	6	-0.020318	-0.14919	0.9198	0.98455	0.88141	0.95498
CREB3L4	6	0.41357	1.056	0.039249	0.33886	0.29098	0.61264
CREB5	6	-0.18838	-1.1207	0.57651	0.9158	0.26242	0.59033
CREBL2	7	0.3035	1.8935	0.094994	0.51372	0.058297	0.43704
CREM	6	0.28458	1.3595	0.13567	0.58816	0.17398	0.52547
CRX	6	-0.036668	-0.51554	0.969	0.99416	0.60618	0.80488
CSDC2	6	-0.25737	-0.86643	0.42008	0.85032	0.38625	0.68039
CSDE1	8	0.87001	1.5011	0.00056883	0.018182	0.13333	0.49819
CTCF	7	-1.3793	-4.122	0.00028441	0.010309	3.756e-05	0.0033371
CTCFL	7	-0.22565	-1.2943	0.43828	0.86186	0.19557	0.54185
CUX1	6	0.58953	0.95713	0.004835	0.085	0.3385	0.64091
CUX2	6	-0.31041	-1.4534	0.31826	0.79718	0.14611	0.50858
DBP	6	-0.3112	-1.5232	0.31598	0.79585	0.12771	0.48966
DBX1	6	0.27573	1.1554	0.1496	0.61377	0.24791	0.58433
DBX2	6	0.41829	1.4228	0.037827	0.33501	0.15479	0.51329
DDIT3	6	-0.20262	-1.0224	0.54096	0.90057	0.30658	0.62345
DEAF1	7	0.27305	1.571	0.12742	0.57161	0.11619	0.48646
DLX1	7	-0.02151	-0.17863	0.91098	0.98455	0.85823	0.94534
DLX2	6	-0.094319	-1.1527	0.83817	0.97907	0.24903	0.58433
DLX3	6	0.58001	1.5999	0.0056883	0.095238	0.10962	0.48225
DLX4	6	0.077877	0.44191	0.59812	0.92151	0.65855	0.84046
DLX5	6	0.24706	1.0624	0.19084	0.66833	0.28804	0.61025
DLX6	6	-0.14846	-1.3062	0.68515	0.94471	0.19148	0.53896
DMBX1	6	-0.14728	-1.0399	0.68828	0.94753	0.29839	0.61683
DMRT1	6	0.45254	1.7229	0.027304	0.26966	0.084902	0.47326
DMRT2	6	-0.21934	-0.76368	0.49659	0.8867	0.44506	0.7258
DMRT3	6	0.35457	1.3577	0.07281	0.46714	0.17456	0.52547
DMRTA1	6	-0.033513	-0.15574	0.95904	0.99122	0.87624	0.95286
DMRTA2	6	-0.0020989	-0.014214	0.86177	0.98253	0.98866	0.99876
DMRTB1	6	0.056596	0.26835	0.66382	0.94471	0.78843	0.9083
DMRTC2	6	-0.14047	-1.4854	0.70705	0.95432	0.13744	0.5018
DMTF1	24	-0.0091448	-0.11639	0.7281	0.95988	0.90734	0.96399
DNAJC1	18	-0.1876	-1.8949	0.34187	0.81381	0.058099	0.43704
DNAJC2	17	-0.6718	-4.8047	0.00085324	0.024194	1.55e-06	0.00025951
DPRX	6	0.33575	1.5286	0.083049	0.48748	0.12637	0.48816
DRGX	6	0.25118	1.5395	0.18373	0.65517	0.12369	0.48813
DUXA	6	-0.16155	-0.99862	0.64818	0.93924	0.31798	0.62987
E2F1	6	-0.033951	-0.33993	0.9599	0.99122	0.73391	0.87591
E2F2	6	0.080281	0.485	0.59101	0.92151	0.62768	0.82028
E2F3	6	-0.53408	-2.7232	0.078783	0.47521	0.0064661	0.12772
E2F4	6	-0.054271	-0.52773	0.96672	0.99299	0.59768	0.79841
E2F5	6	-0.11751	-0.78385	0.76962	0.97496	0.43313	0.71497
E2F6	6	0.05797	0.25749	0.65614	0.9424	0.7968	0.91129
E2F7	6	0.51144	1.4332	0.013652	0.17082	0.15181	0.51225
E2F8	7	0.21536	1.5718	0.21559	0.69733	0.116	0.48646
E4F1	6	-0.87897	-2.8276	0.0042662	0.07732	0.0046891	0.1024
EAF2	7	0.014252	0.092002	0.77418	0.97496	0.9267	0.97534
EBF1	8	-0.051899	-0.45185	0.97611	0.99623	0.65138	0.837
EBF2	7	0.29291	1.9082	0.10381	0.52443	0.056365	0.43365
EBF3	8	0.24081	0.94049	0.15074	0.61601	0.34697	0.64925
EBF4	8	0.4813	1.2519	0.0096701	0.13546	0.21059	0.55923
EGR1	6	0.038131	0.16395	0.72327	0.95783	0.86977	0.95091
EGR2	6	0.38959	1.6848	0.048919	0.37555	0.092026	0.47326
EGR3	6	0.38677	1.6556	0.049488	0.37744	0.097807	0.47566
EGR4	6	0.0037568	0.031758	0.83987	0.97912	0.97466	0.99393
EHF	7	0.19219	0.88023	0.26308	0.75203	0.37873	0.67458
ELF1	6	0.0022805	0.021337	0.84585	0.9799	0.98298	0.99601
ELF2	6	-0.20953	-0.95058	0.52247	0.89839	0.34182	0.64235
ELF3	6	-0.1702	-1.3304	0.62372	0.93003	0.18339	0.53334
ELF4	6	0.33311	1.6271	0.084471	0.48768	0.10372	0.47842
ELF5	6	0.13888	0.53845	0.42804	0.85714	0.59027	0.79692
ELK1	6	-0.02532	-0.26008	0.93487	0.98709	0.7948	0.91086
ELK3	6	0.67888	1.4118	0.0014221	0.034965	0.158	0.51532
ELK4	6	0.2772	1.2177	0.14818	0.61377	0.22334	0.56479
EMX1	6	0.075666	0.46867	0.60267	0.92151	0.6393	0.82792
EMX2	6	0.083253	0.39627	0.58106	0.91779	0.69191	0.85783
EN1	6	0.38434	1.543	0.05091	0.38412	0.12283	0.48813
EN2	6	0.064475	0.37765	0.6351	0.93515	0.70569	0.86093
EOMES	7	-0.15627	-1.1428	0.63026	0.93463	0.25312	0.58513
ERF	6	-0.1331	-0.95091	0.72526	0.95869	0.34165	0.64235
ERG	6	0.19145	1.1891	0.29465	0.77703	0.23442	0.57629
ESR1	6	0.039677	0.27166	0.71729	0.95675	0.78588	0.9063
ESR2	6	0.12632	1.0608	0.46217	0.87253	0.2888	0.61096
ESRRA	6	-0.34753	-1.7744	0.25967	0.75102	0.076001	0.47234
ESRRB	6	-0.010458	-0.053883	0.88965	0.98437	0.95703	0.9862
ESRRG	6	0.12345	0.62726	0.47298	0.87756	0.53049	0.7812
ESX1	6	-0.14671	-1.4209	0.6897	0.94768	0.15535	0.51329
ETS1	6	-0.020406	-0.38595	0.9198	0.98455	0.69953	0.8597
ETS2	6	0.051681	0.42585	0.67719	0.94471	0.67022	0.84466
ETV1	6	-0.031187	-0.27896	0.9525	0.99122	0.78027	0.90394
ETV2	6	0.11515	0.59398	0.4946	0.8867	0.55253	0.78795
ETV3	6	-0.13099	-1.3834	0.73094	0.96058	0.16655	0.51915
ETV4	6	0.20032	1.6523	0.27844	0.76905	0.098466	0.47566
ETV5	6	-0.023155	-0.28168	0.92747	0.98493	0.77819	0.90271
ETV6	6	-0.0029974	-0.016911	0.8632	0.98253	0.98651	0.99786
ETV7	6	-0.065231	-0.38824	0.93032	0.98494	0.69784	0.8585
EVX1	6	0.20216	0.82407	0.27531	0.76401	0.4099	0.69893
EVX2	6	0.012119	0.06415	0.81485	0.9774	0.94885	0.98143
FERD3L	6	0.38768	1.7656	0.048919	0.37555	0.077466	0.47234
FEV	6	0.30469	1.4468	0.11149	0.53772	0.14796	0.50858
FEZF1	7	-0.012017	-0.083375	0.87173	0.98363	0.93355	0.9771
FEZF2	6	0.18131	1.0533	0.32053	0.79718	0.29218	0.61332
FIGLA	6	-0.14971	-1.6565	0.68288	0.94471	0.09762	0.47566
FIZ1	6	0.078393	0.53254	0.59755	0.92151	0.59435	0.79796
FLI1	6	-0.25957	-1.31	0.41468	0.84916	0.19021	0.53896
FOS	6	0.0020691	0.018467	0.84585	0.9799	0.98527	0.99718
FOSB	6	-0.21886	-1.0361	0.49772	0.8867	0.30018	0.61683
FOSL1	6	0.17615	0.81025	0.33561	0.80822	0.41779	0.70199
FOSL2	5	-0.33393	-1.8309	0.29465	0.77703	0.067114	0.4612
FOXA1	6	-0.043553	-0.36571	0.99772	0.99943	0.71458	0.86655
FOXA2	6	0.081098	0.52444	0.58931	0.92151	0.59997	0.79966
FOXA3	6	0.017029	0.081499	0.79608	0.9774	0.93504	0.9771
FOXB1	6	0.016617	0.10599	0.79835	0.9774	0.91559	0.96956
FOXB2	6	0.030402	0.35994	0.75228	0.96922	0.71889	0.86875
FOXC1	6	-0.043275	-0.13174	0.99687	0.99943	0.89519	0.9596
FOXC2	6	0.12188	0.66702	0.47639	0.87841	0.50476	0.77058
FOXD1	4	0.38342	1.2948	0.12002	0.55236	0.19539	0.54185
FOXD2	6	0.15707	0.95195	0.37827	0.82939	0.34112	0.64201
FOXD3	5	-0.16757	-1.0502	0.64306	0.93924	0.29364	0.61402
FOXD4	4	-0.37378	-1.8364	0.31399	0.79539	0.066294	0.45884
FOXD4L1	6	-1.0965	-2.9089	0.0017065	0.040268	0.0036265	0.083535
FOXD4L5	4	-1.483	-1.6813	0.00085324	0.024194	0.092705	0.47326
FOXD4L6	6	-0.13007	-0.43821	0.73294	0.96058	0.66123	0.84055
FOXE1	6	-0.0248	-0.15514	0.93288	0.98558	0.87671	0.95286
FOXE3	6	-0.060973	-0.29084	0.94511	0.98958	0.77117	0.8976
FOXF1	6	-0.30857	-1.4698	0.32167	0.79718	0.1416	0.50694
FOXF2	6	0.08723	1.1127	0.57196	0.91538	0.26583	0.59376
FOXG1	6	-0.11598	-1.0731	0.77418	0.97496	0.28324	0.6054
FOXH1	6	0.16685	1.1681	0.35609	0.82187	0.24275	0.58193
FOXI1	7	0.12505	1.4679	0.41695	0.85032	0.14212	0.50696
FOXI2	7	0.15131	1.0552	0.35637	0.82187	0.29133	0.6127
FOXJ1	6	0.29903	0.94468	0.1186	0.55204	0.34482	0.64696
FOXJ2	6	-0.11888	-0.78169	0.76735	0.97496	0.4344	0.7158
FOXJ3	5	-0.1711	-1.8949	0.63396	0.93515	0.058103	0.43704
FOXK1	6	-0.23779	-1.2332	0.45392	0.86928	0.21752	0.5619
FOXK2	6	0.11598	0.70263	0.49346	0.8867	0.48229	0.75804
FOXL1	6	0.089045	0.69783	0.56542	0.91109	0.48528	0.75901
FOXL2	6	0.25593	1.1508	0.17605	0.64479	0.24983	0.58433
FOXM1	6	0.051467	0.66814	0.6789	0.94471	0.50404	0.77058
FOXN1	6	0.020119	0.20098	0.78726	0.9774	0.84071	0.93513
FOXN2	7	-0.16015	-1.8353	0.61803	0.92784	0.066458	0.45907
FOXN3	7	-0.3277	-1.6986	0.23692	0.72328	0.089389	0.47326
FOXN4	6	-0.3259	-1.5765	0.2938	0.77703	0.11492	0.48646
FOXO1	6	-0.10567	-0.47245	0.80347	0.9774	0.63661	0.82618
FOXO3	6	0.057685	0.35094	0.65785	0.9437	0.72563	0.87165
FOXO4	6	0.26106	1.1286	0.16923	0.64116	0.25908	0.58657
FOXO6	6	0.32509	1.6067	0.090728	0.49844	0.10813	0.48177
FOXP1	5	0.11905	1.5886	0.53072	0.89971	0.11216	0.48225
FOXP2	6	0.10121	1.0006	0.53185	0.8999	0.31704	0.62907
FOXP3	6	0.35008	1.6253	0.074801	0.46714	0.10409	0.47842
FOXP4	6	0.04755	0.32741	0.69226	0.94825	0.74336	0.88041
FOXQ1	6	0.11419	0.55149	0.49716	0.8867	0.5813	0.7954
FOXR1	6	0.13104	0.80497	0.44881	0.86846	0.42084	0.70269
FOXR2	6	0.036176	0.3922	0.7318	0.96058	0.69491	0.85783
FOXS1	6	0.071997	0.31652	0.61234	0.92364	0.75161	0.8868
GABPA	7	-0.62933	-2.6875	0.026166	0.26361	0.0071994	0.13635
GATA1	6	-0.14042	-0.40159	0.70705	0.95432	0.68799	0.85547
GATA2	6	-0.095546	-0.34843	0.83447	0.97907	0.72751	0.87286
GATA3	6	0.11721	1.1192	0.48976	0.88398	0.26306	0.59138
GATA4	6	-0.099433	-0.58253	0.82281	0.9774	0.56021	0.78849
GATA5	6	0.096916	0.39063	0.54209	0.90128	0.69607	0.85783
GATA6	6	-0.19219	-0.90091	0.56627	0.91121	0.36764	0.66802
