"","sgRNA","Gene","mergeD0","Vaco.Ts13.final"
"3609",109007079,"MORC1",2232.92960135708,267
"3610",109011010,"WDR47",1451.60729431722,306
"3611",109011565,"WDR47",2905.86005089059,1362
"3612",10902679,"CIITA",3800.37319762511,1083
"3613",109035345,"MORC1",3153.96776929601,749
"3614",109056712,"USP30",4886.39864291773,1399
"3615",109057455,"MORC1",2208.86089906701,80
"3616",109057945,"USP30",2043.18659881255,543
"3617",10906050,"SYCP2L",2684.01526717557,1306
"3618",109064668,"TAF13",1587.81764206955,462
"3619",109064690,"TAF13",2998.21798134012,541
"3620",109066182,"TAF13",1570.66921119593,632
"3621",109066212,"TAF13",3481.88888888889,555
"3622",10906825,"CIITA",5516.91857506361,199
"3623",109069751,"MORC1",2413.49787955895,604
"3624",10907177,"CIITA",2617.28159457167,657
"3625",10907519,"CIITA",2484.45377438507,731
"3626",109080844,"TMEM245",3968.1518235793,704
"3627",109081392,"USP30",4747.57506361323,800
"3628",109082015,"USP30",893.672603901612,11
"3629",10908725,"TAS2R13",1655.34351145038,320
"3630",109087275,"TMEM245",2201.70653095844,246
"3631",109087678,"TRHR",3902.82018659881,669
"3632",109087787,"TRHR",2005.61323155216,480
"3633",109087853,"TRHR",2880.55131467345,1139
"3634",109088046,"TRHR",1748.17472434266,129
"3635",10908840,"TAS2R13",594.221374045802,1
"3636",109090067,"ALKBH2",4054.69804919423,661
"3637",109090137,"ALKBH2",8411.84139100933,876
"3638",109090193,"ALKBH2",6094.5326547922,1307
"3639",10909169,"TAS2R13",2990.23155216285,1832
"3640",10909231,"TAS2R13",7328.72519083969,795
"3641",109092602,"ALKBH2",5793.30534351145,992
"3642",109092902,"TMEM167B",9684.77099236641,2270
"3643",109092950,"TMEM167B",4798.20610687023,1088
"3644",109092980,"TMEM167B",1308.69380831213,615
"3645",109093002,"TMEM167B",4150.16030534351,868
"3646",109093962,"SESN1",1003.37319762511,128
"3647",1090982,"POLR2E",424.893129770992,1
"3648",109098498,"UNG",2864.40373197625,682
"3649",109098572,"UNG",1309.70144189992,1
"3650",109099246,"UNG",4740.69211195929,562
"3651",109101953,"UNG",913.872773536896,713
"3652",109106570,"TMEM245",2738.08821034775,932
"3653",109106639,"C1orf194",3760.17811704835,455
"3654",109107023,"C1orf194",984.897370653096,223
"3655",109107073,"C1orf194",5106.09160305344,1016
"3656",109107987,"C1orf194",2881.30788804071,503
"3657",109119530,"TMEM245",3794.33927056828,520
"3658",10912257,"CARM1",2007.4385072095,900
"3659",109125241,"MYO16",9659.94486853266,1368
"3660",10912565,"KCNF1",2426.0491942324,544
"3661",10912713,"KCNF1",2196.81594571671,780
"3662",10913224,"KCNF1",2681.31297709924,523
"3663",10913373,"KCNF1",5921.28329092451,1528
"3664",10913985,"CARM1",5519.4588634436,646
"3665",109141555,"FRRS1L",3798.04749787956,888
"3666",109145377,"CEP57L1",1707.25954198473,210
"3667",109147131,"FRRS1L",6244.12637828668,952
"3668",1091473,"C1orf159",1464.73706530958,316
"3669",109149663,"FRRS1L",7391.1679389313,1300
"3670",109150148,"CEP57L1",299.779474130619,424
"3671",109153842,"CEP57L1",2092.07039864292,350
"3672",109155852,"CEP57L1",1826.27226463104,566
"3673",10916451,"CARM1",3380.41306191688,775
"3674",109166940,"FRRS1L",3701.13994910941,355
"3675",109166953,"ACACB",2403.9465648855,118
"3676",109171885,"KIAA1324",249.54877014419,1
"3677",109173743,"KIAA1324",8770.73112807464,2323
"3678",109179272,"ACACB",1198.72010178117,738
"3679",1091830,"POLR2E",951.998303647159,230
"3680",109188217,"KIAA1324",2807.4427480916,512
"3681",109189160,"KIAA1324",7296.24342663274,999
"3682",109191728,"ACACB",4714.33248515691,972
"3683",1091944,"GPER1",4412.30873621713,375
"3684",1092070,"GPER1",3346.05852417303,313
"3685",109213705,"EPB41L4B",5016.8727735369,1591
"3686",1092201,"GPER1",420.596268023749,231
"3687",109230980,"SARS",2981.57760814249,377
"3688",109235327,"ACACB",2451.34605597964,288
"3689",109236007,"SARS",1374.97794741306,314
"3690",1092363,"GPER1",700.188295165394,385
"3691",109239461,"LOC100996634",971.685326547922,519
"3692",10923968,"YIPF2",1704.82951653944,587
"3693",10924136,"YIPF2",46.3155216284987,70
"3694",10924766,"XKR6",5758.59457167091,933
"3695",109251274,"CELSR2",2011.66581849025,4
"3696",109253036,"CELSR2",4292.20271416455,724
"3697",109253527,"EPB41L4B",5513.47582697201,700
"3698",109254482,"LOC100996634",1726.58778625954,562
"3699",109254621,"LOC100996634",3981.44868532655,301
"3700",109255797,"EPB41L4B",3778.81679389313,211
"3701",10925709,"YIPF2",4299.33842239186,339
"3702",109257686,"LOC100996634",2927.08651399491,478
"3703",109258609,"CELSR2",1356.21289228159,104
"3704",109259063,"CELSR2",3893.2213740458,358
"3705",109267488,"EPB41L4B",7442.45801526718,1115
"3706",10927264,"SYCP2L",2912.19083969466,45
"3707",109275460,"NUDCD1",3724.88888888889,652
"3708",10927883,"YIPF2",988.004240882103,199
"3709",109281240,"PSRC1",2656.69380831213,736
"3710",109281697,"PSRC1",2135.59541984733,545
"3711",109281704,"FOXN4",1901.71925360475,215
"3712",109281820,"PSRC1",1633.01781170483,703
"3713",109282010,"PSRC1",2521.06361323155,551
"3714",109285309,"FOXN4",716.808312128923,97
"3715",109287397,"FOXN4",4743.90754877014,552
"3716",109289897,"NUDCD1",849.155216284987,198
"3717",109290183,"FOXN4",1623.49363867684,134
"3718",10929104,"C19orf52",646.385920271416,1
"3720",10929333,"PRH2",1799.39864291773,298
"3722",109296546,"NUDCD1",3991.06276505513,473
"3723",109296842,"MYBPHL",3745.20865139949,483
"3724",109297107,"MYBPHL",339.373197625106,286
"3725",109297170,"MYBPHL",1369.49957591179,416
"3726",109301840,"COL25A1",2478.56234096692,880
"3727",10930295,"PRH2",789.711620016963,164
"3728",10930428,"SYCP2L",9411.84732824428,1753
"3729",109306854,"MYBPHL",928.693808312129,123
"3730",10930699,"PRH2",501.064461407973,379
"3731",10930759,"PRH2",2840.89312977099,364
"3732",109308149,"DPPA2",2395.90500424088,841
"3733",109308242,"DPPA2",2281.81424936387,956
"3734",109309035,"DPPA2",1778.28837998304,522
"3735",109312550,"DPPA2",3556.81424936387,1068
"3736",109322428,"NUDCD1",909.446140797286,381
"3737",109327522,"SORT1",5023.50890585242,995
"3738",109330687,"DPPA4",916.394402035623,317
"3739",109331871,"DPPA4",2664.73621713316,691
"3740",109331940,"DPPA4",4081.93977947413,763
"3741",109333884,"DPPA4",1970.20780322307,742
"3742",109336187,"ENY2",5603.4385072095,753
"3743",109339361,"ENY2",1392.39949109415,154
"3744",109339386,"ENY2",409.614927905004,110
"3745",109340531,"ENY2",1075.08905852417,190
"3746",109340753,"SORT1",3226.84902459712,380
"3747",109342022,"SORT1",6458.04325699746,999
"3748",109367480,"SORT1",3977.13061916879,794
"3749",1093774,"C1QTNF8",1446.20271416455,309
"3750",109377928,"CD164",4873.91433418151,250
"3751",109378350,"PJA2",2863.69296013571,218
"3752",109378511,"PJA2",3805.60559796438,556
"3753",109378833,"PJA2",5742.97031382528,1174
"3754",109379175,"PJA2",2534.93553859203,758
"3755",109382216,"CD164",3649.39270568278,974
"3756",109382255,"CD164",1479.91687871077,948
"3757",109382309,"CD164",1974.8235793045,835
"3758",10938592,"TAS2R14",1238.63019508058,226
"3759",10938813,"NDUFA4",1013.36301950806,173
"3760",10938826,"TAS2R14",6259.86005089059,1377
"3762",10939062,"TAS2R14",6025.66751484309,1277
"3763",1093919,"C1QTNF8",3760.37659033079,1461
"3764",109396078,"PKHD1L1",1590.89143341815,142
"3765",109398678,"GUCY2F",2053.9219677693,781
"3766",109398798,"SH3RF3",4722.64461407973,535
"3767",10940016,"NDUFA4",603.63358778626,95
"3768",10940044,"NDUFA4",311.373197625106,299
"3769",1094006,"POLR2E",1349.01102629347,740
"3770",109401251,"MYO1H",2882.53180661578,551
"3771",109406534,"PTPN3",1382.1925360475,155
"3772",109410018,"MYO1H",2905.70313825276,260
"3773",109411879,"PSMA5",503.175572519084,287
"3774",109412154,"PSMA5",2348.84139100933,232
"3775",109412305,"PKHD1L1",1309.43596268024,558
"3776",109415315,"PSMA5",222.373197625106,208
"3777",10941828,"DEXI",729.233248515691,1
"3778",10941849,"DEXI",3362.58269720102,724
"3779",10941866,"DEXI",3358.94486853265,504
"3780",10941925,"DEXI",4487.35538592027,1497
"3781",109419555,"SH3RF3",2661.73876166243,98
"3782",109423682,"C11orf87",9268.28922815946,2440
"3783",109423892,"C11orf87",3587.88888888889,34
"3784",109423937,"C11orf87",4166.19338422392,552
"3785",109424010,"C11orf87",4880.33757421544,859
"3786",109424811,"MYO1H",1831.7048346056,7
"3787",109426935,"PPIL6",3747.32400339271,449
"3788",109427047,"PTPN3",2259.58100084818,484
"3789",109430033,"PKHD1L1",7299.70653095844,893
"3790",109431195,"PPIL6",4599.32909245123,1486
"3791",109431243,"PPIL6",1423.91603053435,453
"3792",109432569,"SH3RF3",1719.07463952502,764
"3793",109432989,"MYO1H",1091.31891433418,1
"3794",109436924,"SH3RF3",3287.65309584394,867
"3795",109436928,"PTPN3",2540.13146734521,284
"3796",109440461,"PPIL6",3455.86174724343,273
"3797",109441624,"SMPD2",3477.6641221374,337
"3798",109442589,"SMPD2",1745.55131467345,652
"3799",109443063,"SMPD2",388.373197625106,171
"3800",109443329,"SMPD2",2048.54198473282,470
"3801",109447931,"MICAL1",1043.37319762511,343
"3802",109449989,"MICAL1",2708.16030534351,962
"3803",109450521,"MICAL1",413.373197625106,139
"3804",109452330,"MICAL1",625.119592875318,266
"3805",109453593,"GUCY2F",3391.95165394402,530
"3806",109456250,"KCTD10",2545.38337574215,1012
"3807",109457356,"PTPN3",1431.99660729432,423
"3808",109457635,"KCTD10",1596.89397794741,6
"3809",109459832,"PKHD1L1",1511.61153519932,173
"3810",109460793,"KCTD10",701.054283290925,193
"3811",109463408,"SEC24B",1472.37319762511,568
"3812",109465231,"GUCY2F",829.037319762511,276
"3813",109467074,"SYPL2",1394.79558948261,172
"3814",109467129,"SYPL2",3059.13825275657,360
"3815",109469604,"KCTD10",257.373197625106,1
"3816",1094749,"C1QTNF8",3612.87446988974,428
"3817",109475554,"GUCY2F",3037.97285835454,1045
"3818",109476183,"ZBTB24",758.858354537744,239
"3819",109476807,"SYPL2",1899.05852417303,352
"3820",109476922,"SYPL2",3054.17557251908,272
"3821",109481190,"ZBTB24",3059.75996607294,441
"3822",109481300,"ZBTB24",2220.29346904156,349
"3823",1094815,"C1QTNF8",2311.04071246819,2
"3824",109481545,"ZBTB24",1520.55555555556,408
"3825",10948565,"C1orf127",5238.9550466497,871
"3827",109488644,"UBE3B",4317.90245971162,592
"3828",109488935,"ATXN7L2",985.895674300254,157
"3829",109489947,"ATXN7L2",6161.20186598813,1455
"3830",109490972,"ATXN7L2",1424.4385072095,13
"3831",109495165,"CYB561D1",2787.57421543681,17
"3832",109495831,"CYB561D1",2274.63867684478,197
"3833",109495868,"CYB561D1",7939.44189991518,2540
"3834",109495936,"CYB561D1",2335.71925360475,955
"3835",109506422,"SEC24B",1389.02120441052,431
"3836",109507629,"UBE3B",2791.1026293469,156
"3837",109507982,"AMIGO1",1049.03562340967,458
"3838",109508065,"AMIGO1",4694.96183206107,898
"3839",109508180,"AMIGO1",5037.35793044953,927
"3840",109508819,"AMIGO1",2275.13146734521,478
"3841",109510390,"UBE3B",5626.32824427481,366
"3842",109512079,"SEC24B",190.501272264631,179
"3843",109516844,"UBE3B",730.955046649703,270
"3844",109521134,"SEC24B",1459.36810856658,254
"3845",109538112,"NXT2",1123.86259541985,435
"3846",10954055,"C1orf127",4377.57082273113,735
"3847",109541509,"NXT2",5308.68193384224,1201
"3848",109541591,"NXT2",4545.33418150975,814
"3849",109542528,"NXT2",3156.83036471586,1238
"3850",109543376,"GPR61",5767.10008481764,1033
"3851",109543471,"GPR61",2721.01526717557,522
"3852",109543636,"GPR61",1685.08566581849,538
"3853",109543720,"GPR61",2940.368956743,702
"3854",109548791,"GNAI3",3903.64291772689,1260
"3855",109550903,"EBAG9",1621.86938083121,235
"3856",109553914,"EBAG9",1911.4588634436,309
"3857",109554751,"EBAG9",4318.87022900763,403
"3858",109554789,"EBAG9",1381.21543681086,105
"3859",109561506,"MMAB",3190.56488549618,623
"3860",109561833,"MMAB",7707.10093299406,1053
"3861",109563683,"AK9",5572.12637828668,1556
"3862",109567859,"SEPT10",4012.74554707379,541
"3863",10957052,"C1orf127",6624.83715012723,675
"3864",109571649,"MMAB",4377.50212044105,303
"3865",109571689,"MMAB",7598.73027989822,1043
"3866",109573506,"AK9",2925.74045801527,613
"3867",109573919,"GNAI3",3628.10771840543,1196
"3868",109574679,"SEPT10",6268.75572519084,676
"3869",109575679,"SYBU",6699.4139100933,1032
"3871",109579296,"GNAI3",2088.49787955895,705
"3872",109579805,"SYBU",2544.81509754029,637
"3873",109581472,"MVK",498.09754028838,34
"3874",109582469,"GNAI3",5897.26378286684,1061
"3875",109585169,"SEPT10",5391.67599660729,782
"3876",109585798,"SEPT10",1143.12637828668,149
"3877",109586094,"SYBU",2609.71077184054,678
"3879",109590821,"MVK",221.373197625106,17
"3880",109606007,"GNAT2",5120.07972858355,428
"3881",109606392,"GNAT2",5612.97455470738,412
"3882",109608649,"GNAT2",1569.31636980492,511
"3883",109610072,"GNAT2",1465.96352841391,734
"3884",109614982,"SOWAHC",1070.33248515691,1
"3885",109615081,"SOWAHC",1291.33672603902,321
"3886",109615223,"SOWAHC",2139.06870229008,128
"3887",109615503,"SOWAHC",6307.15945716709,249
"3888",109618967,"SYBU",3294.71925360475,920
"3889",109619204,"AK9",4988.07294317218,1051
"3890",1096203,"WDR37",546.159457167091,97
"3891",109624777,"KCNE5",600.161153519932,481
"3892",109624800,"KCNE5",1000.73706530958,202
"3893",109624884,"KCNE5",4064.83630195081,1067
"3894",109624950,"KCNE5",3844.97201017812,747
"3895",109625720,"AMPD2",1637.40542832909,861
"3896",109626884,"AMPD2",560.969465648855,105
"3897",109627298,"AMPD2",2184.74385072095,278
"3898",109628416,"AMPD2",2360.08990670059,319
"3899",10964150,"C1orf127",4102.9219677693,809
"3900",109656776,"GSTM4",2603.614927905,693
"3901",109657646,"GSTM4",3783.30449533503,874
"3902",109657869,"GSTM4",3755.86259541985,971
"3903",109658877,"GSTM4",1927.34520780322,881
"3904",109659069,"CCDC109B",1448.5368956743,188
"3905",109659336,"AK9",7719.90076335878,1630
"3906",109660287,"CCDC109B",9128.58354537744,2644
"3907",109664320,"CCDC109B",2827.47582697201,892
"3908",109668203,"ACSL4",4537.23833757422,490
"3909",109669300,"GSTM2",1375.57082273113,305
"3910",109669346,"GSTM2",2114.16369804919,684
"3911",109669538,"GSTM2",6832.35962680237,609
"3912",109671309,"GSTM2",1911.72094995759,794
"3913",109678003,"ACSL4",11575.4503816794,1573
"3914",109678340,"ACSL4",6164.34605597964,1197
"3915",109682737,"CCDC109B",4358.85072094996,1049
"3916",109683326,"ACSL4",10123.0627650551,2346
"3917",109689100,"GSTM1",8056.07124681934,702
"3918",109689295,"GSTM1",14782.8150975403,2597
"3919",109690293,"GSTM1",2973.4096692112,721
"3920",109690334,"GSTM1",9103.82612383376,1155
"3921",109690925,"CASP6",3063.79304495335,273
"3922",109691005,"CASP6",1745.50551314673,263
"3923",109696411,"CASP6",6980.50890585242,678
"3924",109697622,"CASP6",2126.12044105174,453
"3925",109712634,"GSTM5",1304.92027141645,261
"3926",109712685,"GSTM5",4671.15945716709,750
"3927",109713540,"GSTM5",537.992366412214,553
"3928",109713728,"GSTM5",6607.13655640373,626
"3929",109716533,"FIG4",4755.03053435114,618
"3930",109717669,"PLA2G12A",5710.46225614928,441
"3931",109718695,"PLA2G12A",4955.00763358779,885
"3932",109729602,"PLA2G12A",3877.94486853265,652
"3933",109729755,"PLA2G12A",4525.1764206955,864
"3934",109735288,"FIG4",6308.63867684478,504
"3935",109738125,"GSTM3",6569.43256997456,1040
"3936",109739446,"GSTM3",3105.47243426633,1159
"3937",109739842,"GSTM3",4041.26293469042,2226
"3938",109740247,"GSTM3",1663.23918575064,223
"3939",109741540,"FIG4",7001.0695504665,869
"3940",109749275,"CFI",8059.24681933842,1043
"3941",109757065,"EPS8L3",1316.41899915182,440
"3942",109757516,"EPS8L3",3011.12553011026,699
"3943",109757852,"EPS8L3",4616.53350296862,718
"3944",109759757,"EPS8L3",4160.0288379983,1092
"3945",109760297,"CFI",4921.58863443596,885
"3946",109761618,"CFI",4471.32061068702,1556
"3947",109763949,"FIG4",7024.25530110263,796
"3948",109766757,"CFI",7789.34181509754,1652
"3949",109767543,"MAN2A1",10817.4631043257,892
"3950",109768081,"FAM222A",3397.1475826972,586
"3951",109768181,"FAM222A",301.736217133164,308
"3952",109768315,"FAM222A",1091.38422391858,579
"3953",109768732,"FAM222A",1430.42408821035,311
"3954",10977234,"CLEC16A",4970.59457167091,960
"3955",109774878,"MAN2A1",12584.1416454623,2226
"3956",109781485,"MAN2A1",5729.24851569126,1285
"3957",109783460,"IRS2",1642.25445292621,307
"3958",109783822,"IRS2",5369.8973706531,939
"3959",109784271,"IRS2",1433.6064461408,32
"3960",109785130,"IRS2",161.664122137405,248
"3961",109789515,"MAN2A1",6047.64885496183,831
"3962",109794017,"TRPV4",4065.24342663274,667
"3963",109798663,"TRPV4",2324.10178117048,526
"3964",109800714,"TRPV4",1826.23155216285,887
"3965",109814517,"TRPV4",2029.28413910093,426
"3966",109816200,"GAR1",2402.98303647159,347
"3967",109816254,"GAR1",5370.08057675997,1657
"3969",109816366,"GAR1",987.761662425785,406
"3970",109826785,"RGPD5",2251.59711620017,621
"3971",10982777,"PHF14",6463.25275657337,2417
"3972",109828098,"RGPD5",6848.60729431722,1361
"3973",10982908,"CLEC16A",4359.47158608991,698
"3974",109835415,"RRH",2993.79728583545,608
"3975",109836032,"RRH",5260.56658184903,673
"3976",109836123,"RRH",6437.81170483461,1875
"3977",109836139,"RGPD5",4591.43681085666,176
"3978",109836551,"RGPD5",217.381679389313,218
"3979",109837521,"RRH",6736.73621713316,1473
"3980",109851554,"LRIT3",1148.44444444444,556
"3981",109851662,"LRIT3",2248.67599660729,695
"3982",109851890,"LRIT3",303.103477523325,4
"3983",109855681,"GLTP",4495.16115351993,804
"3984",109857560,"GLTP",2584.04410517388,883
"3985",109858688,"GLTP",5061.89821882952,664
"3986",10986314,"TAS2R50",2489.56488549618,47
"3987",10986404,"TAS2R50",5014.25869380831,1441
"3988",10986596,"TAS2R50",1337.86513994911,670
"3989",10986761,"TAS2R50",4588.74300254453,168
"3990",109867868,"LRIT3",1355.01950805768,285
"3991",109880276,"GLTP",3581.47497879559,1164
"3992",109880677,"PALM2-AKAP2",1752.17387616624,322
"3993",109882550,"XPNPEP1",877.289228159457,541
"3994",109884092,"XPNPEP1",2070.82612383376,223
"3995",109891791,"XPNPEP1",3950.44614079729,364
"3996",109898758,"LIMS3",280.373197625106,635
"3997",109898788,"LIMS3",5496.98727735369,378
"3998",109898823,"LIMS3",1880.64291772689,553
"3999",109898880,"LIMS3",7224.11026293469,1295
"4000",109903210,"TCHP",4130.01950805768,589
"4001",109904789,"TCHP",2479.57251908397,306
"4002",109907583,"TCHP",4096.60390161154,989
"4003",10990843,"PHF14",1768.13740458015,547
"4004",109908927,"TCHP",6421.23833757422,1253
"4005",109917345,"CSF1",1677.69974554707,1259
"4006",109921932,"CSF1",2484.03647158609,576
"4007",109923575,"CSF1",3423.4631043257,689
"4008",109932020,"PALM2-AKAP2",1860.96183206107,265
"4009",109942707,"PALM2",227.373197625106,128
"4010",109942767,"PALM2",6692.4427480916,481
"4011",109942837,"PALM2",805.429177268872,205
"4012",109942924,"PALM2",2847.6641221374,375
"4013",109943893,"EGF",6296.64631043257,1146
"4014",109945122,"EGF",5639.81000848176,1294
"4015",10995018,"ELOVL2",3276.8074639525,801
"4016",109953097,"GIT2",7414.56997455471,1092
"4017",109960952,"EGF",3689.64885496183,1087
"4018",109961334,"GIT2",5077.57082273113,1128
"4019",10996298,"SMARCA4",1483.9262086514,154
"4020",109972364,"KCNV1",7645.45801526718,1347
"4021",109972561,"KCNV1",4700.82612383376,1758
"4022",109972675,"KCNV1",2896.79983036472,368
"4023",10997347,"TAS2R20",3918.8524173028,455
"4024",109973973,"KCNV1",4912.93214588634,484
"4025",10997420,"TAS2R20",3946.25275657337,828
"4026",10997477,"TAS2R20",6659.64715860899,657
"4027",109974778,"EGF",4469.15521628499,831
"4028",10997746,"TAS2R20",6239.7048346056,1072
"4029",109979384,"GPR6",3118.46819338422,249
"4030",109979544,"GPR6",2725.30619168787,473
"4031",109979624,"GPR6",3280.90754877014,493
"4032",109979687,"GPR6",9344.98218829517,552
"4033",109983402,"GIT2",2213.1925360475,519
"4034",109991651,"GIT2",1665.97031382528,494
"4035",110003968,"TMEM164",2530.19083969466,644
"4036",110004085,"TMEM164",5668.73706530958,1135
"4037",110012398,"AHCYL1",2429.62934690416,218
"4038",110012941,"AHCYL1",2938.02205258694,346
"4039",110013245,"ANKRD13A",1008.87107718405,227
"4040",110016705,"AHCYL1",955.07294317218,85
"4041",110018446,"ANKRD13A",1012.33078880407,90
"4042",110019193,"ANKRD13A",2262.18659881255,263
"4043",110025797,"ANKRD13A",5031.26802374894,1171
"4044",11003291,"CLEC16A",11730.6488549618,757
"4045",11003353,"SMARCA4",588.239185750636,8
"4046",110037940,"STRIP1",6407.491942324,789
"4047",110041743,"STRIP1",2282.9465648855,316
"4048",110043096,"STRIP1",3862.10178117048,526
"4049",110046699,"STRIP1",1335.77353689567,378
"4050",110051654,"ELOVL6",326.631043256997,1
"4051",11005416,"ELOVL2",2490.33927056828,125
"4052",11005478,"ELOVL2",1699.00084817642,680
"4053",110057289,"C12orf76",2157.10687022901,693
