Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
BBS9	4	-0.023342	-0.10596	0.86328	0.97594	0.91561	0.9573
SPAG7	4	-0.66637	-2.1879	0.10038	0.50161	0.028678	0.31062
N4BP2L2	4	0.24969	1.0809	0.141	0.58366	0.27976	0.5746
SENP3	4	0.50008	1.4404	0.0061151	0.089716	0.14977	0.53615
DDRGK1	4	-0.45145	-1.9253	0.25887	0.73476	0.054188	0.43108
SOBP	4	0.030335	0.19983	0.69131	0.93977	0.84161	0.91485
UBN1	4	-0.1007	-0.65589	0.90604	0.98312	0.51189	0.73819
CELA1	4	0.089406	0.45249	0.50567	0.88343	0.65092	0.7944
PCMTD1	4	-0.26592	-1.4878	0.52655	0.89045	0.13681	0.53615
EHD2	4	0.12227	0.72889	0.41131	0.84043	0.46607	0.71311
URGCP	4	0.30546	1.1687	0.077956	0.43965	0.24252	0.55469
ZNF577	4	0.12518	0.66645	0.40385	0.83692	0.50513	0.73463
KCNF1	4	0.066647	0.47209	0.57472	0.90731	0.63686	0.7855
KRBA2	4	-0.073929	-0.39316	0.98409	0.99623	0.6942	0.82456
DDX43	4	-0.19898	-0.83082	0.66024	0.93286	0.40608	0.66807
LOC729159	4	-0.10813	-0.88604	0.88645	0.97972	0.37559	0.64369
RAB3GAP2	4	-0.54506	-2.2915	0.17232	0.63526	0.021933	0.26464
VWA3A	4	-0.17226	-0.66711	0.72218	0.94888	0.5047	0.73454
DHTKD1	4	-0.41816	-1.3999	0.29442	0.76239	0.16156	0.53615
SAV1	4	-0.2397	-1.4111	0.57736	0.90772	0.15822	0.53615
ZNF781	4	-0.36604	-0.87567	0.36552	0.81456	0.38121	0.64881
FLRT3	4	0.46143	1.4234	0.010291	0.12645	0.15462	0.53615
KY	4	-0.27896	-0.70854	0.50298	0.88241	0.47861	0.72148
DENND6A	4	0.091676	0.5245	0.49816	0.88005	0.59993	0.7651
FXYD5	4	0.31975	1.4085	0.06488	0.40006	0.15899	0.53615
ZNF470	4	0.25817	1.3328	0.12946	0.56169	0.18261	0.5362
PFDN6	4	-0.80543	-2.1083	0.053495	0.35975	0.035007	0.34531
HSPA14	4	-1.0444	-2.2449	0.017997	0.18394	0.024772	0.28358
EPPIN	4	0.077896	1.0568	0.54007	0.89472	0.29062	0.58287
SULT1A3	4	-0.39781	-1.4685	0.32062	0.78541	0.14198	0.53615
STT3B	4	-0.97263	-2.7636	0.025107	0.22934	0.0057167	0.12142
CRB3	4	0.38319	1.3354	0.029681	0.25711	0.18176	0.53615
GARS	4	-1.9407	-3.115	0.00014915	0.0061224	0.0018396	0.060659
MBD3L4	4	-0.42472	-1.9224	0.28756	0.75919	0.054557	0.43108
MLLT11	4	-0.22998	-0.77575	0.59595	0.9132	0.43789	0.69309
ZNF740	4	0.1294	1.1294	0.39281	0.83177	0.25873	0.56289
NANS	4	-0.3268	-2.16	0.42433	0.84795	0.030769	0.32237
GPC2	4	0.049929	0.90482	0.62981	0.924	0.36556	0.63671
FSBP	4	-0.024905	-0.16991	0.86825	0.97736	0.86508	0.92935
TNFRSF10C	4	0.21472	1.4167	0.19802	0.66739	0.15657	0.53615
RNF40	4	-1.4234	-3.1778	0.002983	0.053667	0.001484	0.05283
BRINP1	4	0.26119	1.4694	0.12459	0.55077	0.14172	0.53615
GON4L	4	0.08072	0.525	0.53246	0.89281	0.59958	0.76489
ATP13A4	4	0.17384	1.606	0.28189	0.755	0.10827	0.53615
PIK3R1	4	-0.3265	-1.3903	0.42488	0.84795	0.16444	0.53615
PRDX1	4	-0.61188	-1.6009	0.12767	0.5563	0.10941	0.53615
SPATA24	4	-0.12098	-0.8128	0.84971	0.97213	0.41633	0.67643
SLFN13	4	0.060211	0.36579	0.59496	0.91281	0.71452	0.83767
PPP1R8	4	-2.4066	-3.6134	0	0	0.00030224	0.018951
SOX9	4	-0.19942	-1.4619	0.65904	0.93254	0.14376	0.53615
MEX3B	4	-0.04729	-0.30996	0.93631	0.98871	0.75659	0.86501
ENOPH1	4	0.22947	0.78128	0.17301	0.63635	0.43464	0.6906
FUT4	4	-0.85393	-2.0101	0.043403	0.32238	0.044423	0.39224
VMP1	4	-1.6751	-3.041	0.001044	0.026854	0.0023583	0.070269
BST2	4	-0.01954	-0.13003	0.8514	0.97279	0.89654	0.94707
CATSPER1	4	0.038301	0.31608	0.66799	0.93474	0.75194	0.8619
LARS2	4	-2.3537	-3.9081	4.9717e-05	0.002924	9.3016e-05	0.0091265
ASB13	4	0.025607	0.25424	0.70727	0.94443	0.79931	0.88973
IPO11	4	-0.73138	-1.8526	0.073929	0.42705	0.063947	0.46789
ZNRF3	4	0.023676	0.076151	0.71269	0.94621	0.9393	0.96927
FHIT	4	0.059488	1.0151	0.59789	0.91369	0.31008	0.59719
ONECUT2	4	-0.26441	-1.9188	0.52953	0.89183	0.055004	0.43301
GNRHR	4	-0.12235	-0.9744	0.84578	0.97163	0.32986	0.61094
CES1	4	0.089246	0.80997	0.50602	0.88343	0.41796	0.6774
HNRNPAB	4	-0.24225	-1.2817	0.57184	0.90621	0.19995	0.5393
RELL2	4	-0.11241	-0.34446	0.87631	0.97873	0.7305	0.84781
RNF34	4	-0.30929	-2.1755	0.45222	0.8614	0.029591	0.31679
LRGUK	4	0.21273	1.0523	0.20155	0.67086	0.29265	0.58517
SCGB3A2	4	-0.18281	-1.2073	0.69782	0.94241	0.22731	0.54521
URM1	4	-0.93436	-1.8463	0.030277	0.26059	0.06485	0.47192
KIAA0020	4	-0.47579	-1.6182	0.23307	0.70654	0.10562	0.53615
KLF13	4	0.13539	0.93858	0.377	0.82266	0.34795	0.62304
MYL6B	4	-0.12953	-1.399	0.82853	0.96975	0.16182	0.53615
FBXW5	4	0.013256	0.054001	0.74699	0.95318	0.95693	0.97819
SRRM3	4	-0.11293	-0.67057	0.87471	0.97788	0.5025	0.73329
COX7B2	4	0.2535	1.1249	0.13543	0.57408	0.26061	0.56329
TRIM63	4	0.059775	0.4734	0.5968	0.9132	0.63593	0.78473
LIG3	4	-0.99967	-2.3831	0.022273	0.21374	0.017168	0.23175
CCDC14	4	0.10461	1.0571	0.45948	0.8661	0.29046	0.58272
C17orf47	4	-0.0093167	-0.61692	0.81853	0.96781	0.53728	0.74629
DTX2	4	-0.082919	-0.82871	0.95665	0.99146	0.40727	0.66926
SLC27A1	4	0.02943	0.15909	0.69429	0.94073	0.8736	0.93399
PNPLA6	4	-0.73083	-2.2948	0.074078	0.42718	0.021743	0.26362
PRKCZ	4	-0.80797	-2.1075	0.053097	0.35803	0.035072	0.34564
SCMH1	4	-0.15135	-1.4999	0.77434	0.96133	0.13365	0.53615
BAP1	4	-1.201	-2.5263	0.0086507	0.11269	0.011527	0.18265
PRKAA2	4	0.30647	1.1756	0.076514	0.43511	0.23977	0.55355
CIB4	4	0.14068	0.97045	0.36288	0.81243	0.33182	0.61206
FRMPD3	4	-0.26902	-1.213	0.52123	0.88805	0.22515	0.54432
DOK7	4	0.22799	1.1413	0.1755	0.63891	0.25373	0.55849
MYBPHL	4	-0.23572	-1.0101	0.58487	0.91051	0.31247	0.59885
TMEM221	4	0.072987	0.35882	0.55519	0.901	0.71973	0.84118
LCE2C	4	0.16299	1.177	0.30615	0.77226	0.2392	0.55342
IL13RA2	4	0.17381	0.7535	0.28189	0.755	0.45115	0.70244
PGA4	4	-0.31687	-1.4352	0.4392	0.85443	0.15124	0.53615
ROBO3	4	-0.0059834	-0.077398	0.80785	0.96686	0.93831	0.9689
CYTH2	4	-0.015958	-0.11345	0.83981	0.97092	0.90967	0.95379
TAS2R19	4	0.37965	1.3824	0.030874	0.26267	0.16686	0.53615
OR2H1	4	0.098703	0.55836	0.47579	0.87111	0.5766	0.75445
KSR1	4	-0.29961	-1.4586	0.46674	0.8687	0.14467	0.53615
ANKRD16	4	-0.18343	-1.2206	0.69638	0.94184	0.22223	0.54419
SF3A2	4	-0.88614	-1.6774	0.036939	0.29484	0.093461	0.53615
GALT	4	0.09956	1.0379	0.47295	0.86977	0.29933	0.59044
PPP1R3A	4	0.1488	1.3662	0.34121	0.79654	0.17186	0.53615
PABPC1L2B	4	-0.25563	-0.81393	0.54514	0.89657	0.41569	0.67605
CABP1	4	-0.018483	-0.047569	0.84817	0.97169	0.96206	0.98078
LOC339862	4	0.24754	1.1895	0.14353	0.58918	0.23425	0.55018
PRSS56	4	-0.15474	-0.57679	0.76489	0.95816	0.56408	0.75196
RAD51AP2	4	0.11691	0.5885	0.42592	0.84847	0.5562	0.74976
KRTAP9-1	4	0.10037	0.37956	0.47052	0.86874	0.70427	0.83044
COA4	4	-0.14483	-1.3287	0.79035	0.96385	0.18394	0.53658
DPP9-AS1	4	0.13266	1.1022	0.38366	0.82632	0.27038	0.56826
ZNF107	4	0.14041	1.1245	0.36328	0.81243	0.2608	0.56352
SLC22A15	4	-0.040748	-0.21478	0.91658	0.98457	0.82994	0.90809
FAM168A	4	0.047027	0.47778	0.63926	0.92524	0.63281	0.78231
TGFBI	4	0.06034	0.25747	0.59466	0.91277	0.79682	0.88802
SYNE1	4	0.27917	0.88103	0.10391	0.50975	0.3783	0.6461
C9orf24	4	-0.013826	-0.1768	0.8327	0.97056	0.85967	0.92568
LRRC25	4	0.042848	0.26392	0.65357	0.93042	0.79184	0.88484
RNF6	4	0.14492	0.88279	0.3515	0.80341	0.37735	0.64508
LYPLA1	4	0.14864	1.3522	0.34155	0.79659	0.1763	0.53615
PLK2	4	-0.23877	-1.3404	0.5787	0.90817	0.18012	0.53615
SLC4A10	4	-0.11356	-0.31921	0.87307	0.97774	0.74957	0.85998
MSH2	4	0.18781	0.99112	0.25107	0.72676	0.32163	0.60528
MTCL1	4	-0.30146	-1.4369	0.4644	0.86748	0.15073	0.53615
IYD	4	0.022564	0.22658	0.71671	0.94774	0.82075	0.90285
MMP9	4	0.091192	0.81075	0.4995	0.88085	0.41751	0.67711
HOXD12	4	0.094755	1.1442	0.48817	0.87714	0.25253	0.55807
UXS1	4	-2.1929	-3.7566	4.9717e-05	0.002924	0.00017225	0.01397
GSR	4	0.14493	0.63061	0.35145	0.80339	0.52829	0.74365
CCDC173	4	-0.0199	-0.09572	0.85244	0.97321	0.92374	0.96171
NRN1L	4	0.037627	0.31257	0.66988	0.93478	0.75461	0.86371
MRPL54	4	-0.68204	-1.5695	0.093318	0.48128	0.11654	0.53615
CALML5	4	0.081397	0.51792	0.53038	0.89183	0.60451	0.76641
NMNAT1	4	-1.9671	-3.8462	0.00014915	0.0061224	0.00011999	0.01097
CDC5L	4	-1.7958	-2.7112	0.00034802	0.011076	0.0067039	0.13155
ARNTL	4	0.1718	1.1563	0.28617	0.75857	0.24756	0.55605
RBPJ	4	-0.44484	-1.3872	0.26524	0.73994	0.16539	0.53615
TMA16	4	-0.46837	-1.5662	0.24043	0.7137	0.11729	0.53615
CD300C	4	-0.049659	-0.29737	0.94427	0.98979	0.76619	0.87057
ZNF771	4	-0.021743	-0.18387	0.85836	0.97466	0.85412	0.9231
CPNE6	4	-0.23392	-1.1412	0.5883	0.91146	0.25377	0.55849
CTAGE4	4	-0.14459	-0.71814	0.79089	0.96385	0.47267	0.71785
METTL16	4	-2.0334	-3.5943	0.00014915	0.0061224	0.00032527	0.019886
MGAT5	4	0.13021	0.7879	0.39028	0.83025	0.43076	0.68743
BRINP3	4	0.25384	0.99948	0.13528	0.57408	0.31756	0.60208
LRRC19	4	0.19237	1.0472	0.24162	0.71576	0.29498	0.58717
RAPGEF2	4	-0.26956	-1.4136	0.52004	0.88795	0.15747	0.53615
IFITM3	4	-1.3497	-2.5792	0.0040768	0.066721	0.0099043	0.16601
HCFC1	4	-1.4342	-2.2802	0.0027344	0.050366	0.022599	0.2689
TCERG1L	4	-0.026452	-0.20712	0.87287	0.97774	0.83591	0.9114
PSCA	4	-0.026616	-0.17726	0.87352	0.97774	0.85931	0.9255
STOX1	4	-0.08156	-0.41771	0.96072	0.99194	0.67616	0.81269
RBM18	4	0.48031	0.65887	0.0079049	0.10586	0.50998	0.73722
CASP7	4	0.13472	1.1259	0.37829	0.82306	0.2602	0.56328
SLC31A1	4	-0.96071	-2.1457	0.02625	0.23645	0.031895	0.32782
C5orf66	4	0.10681	0.85549	0.45312	0.86181	0.39228	0.65767
ADRA1D	4	0.14922	1.1836	0.34021	0.79551	0.23658	0.55134
RNF148	4	0.14711	0.42696	0.34558	0.7997	0.66941	0.80761
BPHL	4	0.048975	0.6401	0.63309	0.92419	0.52211	0.74229
HIST1H2BD	4	-0.37831	-1.384	0.34618	0.80028	0.16636	0.53615
OLFM2	4	0.15406	0.70882	0.32843	0.79024	0.47843	0.72138
LACTB	4	0.18869	0.83385	0.24918	0.72495	0.40437	0.66673
NOC4L	4	-2.0747	-3.6984	0.00014915	0.0061224	0.00021694	0.015419
NAT8L	4	0.14131	0.84477	0.36104	0.81094	0.39824	0.66195
POLR2J	4	-2.8852	-4.4414	0	0	8.9396e-06	0.0020433
CFC1B	4	-0.67369	-2.1219	0.097196	0.49232	0.033846	0.33757
LOC400863	4	0.098175	1.1946	0.47763	0.87276	0.23224	0.54827
TMEM189	4	-0.030628	-0.30156	0.88684	0.97979	0.76299	0.86866
ATL3	4	-0.3867	-1.7165	0.33549	0.79435	0.086079	0.53615
PDGFRB	4	0.21118	1.1855	0.20458	0.67408	0.23582	0.5511
WNT3A	4	-0.16678	-0.90288	0.73541	0.95034	0.36659	0.63778
KDM3A	4	-0.092108	-0.50478	0.93005	0.98686	0.61371	0.77074
NRIP2	4	-0.047389	-0.26782	0.93686	0.98882	0.78884	0.8832
RELB	4	-0.11965	-0.69841	0.85428	0.97404	0.48492	0.72561
CLSTN1	4	0.061133	0.10486	0.59237	0.91198	0.91648	0.95762
KCNQ1	4	-0.12727	-1.2533	0.83444	0.9709	0.21009	0.54194
ZFP30	4	0.19003	1.4006	0.24659	0.72149	0.16134	0.53615
ISYNA1	4	-0.40749	-1.9439	0.30725	0.77348	0.051911	0.42398
OXCT1	4	-0.072597	-0.29745	0.98752	0.99644	0.76612	0.87057
TUBA3E	4	0.039544	0.26008	0.66392	0.93393	0.7948	0.88696
TRAPPC4	4	-2.7948	-4.39	0	0	1.1336e-05	0.0023267
NDUFC1	4	-1.6847	-3.0039	0.00099433	0.026631	0.0026651	0.076361
CPO	4	0.041256	0.20784	0.65904	0.93254	0.83536	0.91121
PARG	4	-0.38562	-1.4511	0.33723	0.79522	0.14676	0.53615
ZNF20	4	0.27089	1.1735	0.11291	0.52689	0.2406	0.55374
USP22	4	-0.074175	-0.49199	0.98354	0.99623	0.62273	0.77644
AGL	4	-0.055411	-0.45827	0.95993	0.99188	0.64676	0.79187
LGALS4	4	0.27191	1.2356	0.11196	0.52515	0.2166	0.54399
FBXO22	4	-0.21646	-1.5953	0.62419	0.92187	0.11064	0.53615
LRIT3	4	0.021067	0.23309	0.72228	0.94888	0.81569	0.89959
LOC100129083	4	-0.83187	-2.4079	0.04738	0.33699	0.016045	0.22211
ATG7	4	0.0052406	0.039763	0.7725	0.9605	0.96828	0.98399
IL22RA1	4	-0.23971	-1.5682	0.57736	0.90772	0.11683	0.53615
CYTL1	4	0.25629	1.2134	0.13215	0.56783	0.22499	0.54432
VARS	4	-3.1492	-3.9153	0	0	9.03e-05	0.0089473
SUSD3	4	-0.058837	-1.0734	0.97077	0.99374	0.2831	0.57753
SSBP4	4	-0.50541	-1.4188	0.20419	0.67361	0.15597	0.53615
FCAR	4	0.22269	1.4135	0.18395	0.64879	0.15751	0.53615
ZSCAN9	4	0.28849	1.3342	0.094561	0.48434	0.18213	0.53615
PSMC3IP	4	-0.16639	-0.99969	0.73635	0.95064	0.31746	0.60208
ANKRD28	4	-0.13572	-0.88723	0.81267	0.96781	0.37495	0.64329
LEF1	4	0.14807	1.4028	0.34304	0.79769	0.16067	0.53615
NIPSNAP3A	4	0.053659	0.5816	0.61733	0.92071	0.56084	0.75121
MASP2	4	-0.23721	-1.2526	0.58173	0.91002	0.21036	0.54194
MOXD1	4	0.49158	1.3564	0.0069106	0.096327	0.17499	0.53615
OR5T1	4	0.22293	0.63072	0.18375	0.64879	0.52822	0.74365
C9orf72	4	0.312	1.3107	0.072039	0.42356	0.18997	0.53746
GSTM4	4	0.09415	0.70579	0.49016	0.87714	0.48032	0.72281
FEM1A	4	0.32266	1.3418	0.062544	0.39056	0.17967	0.53615
RNF113B	4	0.27105	1.2788	0.11276	0.52634	0.20099	0.5393
OSR2	4	0.18795	1.2224	0.25077	0.72676	0.22155	0.54419
RUFY4	4	0.027781	0.30735	0.70086	0.94327	0.75858	0.86622
OR5D14	4	0.038501	0.31307	0.66725	0.93461	0.75423	0.86348
KRT32	4	0.06463	0.67511	0.58154	0.90992	0.49961	0.73207
NAALAD2	4	0.061766	0.91914	0.59063	0.91181	0.35802	0.63196
OR1A1	4	-0.022893	-0.36409	0.86204	0.97564	0.71579	0.83853
FOLR1	4	-0.097028	-0.55963	0.91633	0.98457	0.57573	0.75432
RAB11FIP4	4	-0.068056	-0.49144	0.99965	0.99975	0.62312	0.77671
TMEM201	4	-0.37064	-2.0512	0.35836	0.80907	0.040249	0.3729
TRMT12	4	0.091742	0.87085	0.49781	0.87972	0.38384	0.65103
PRSS3	4	-0.29339	-1.348	0.47763	0.87276	0.17766	0.53615
GALNT16	4	-0.23348	-1.4241	0.58899	0.91146	0.15441	0.53615
MFSD6L	4	0.14178	1.0231	0.35975	0.80964	0.30626	0.59382
PHGR1	4	-0.18584	-0.75949	0.69012	0.93906	0.44756	0.70015
SFTPA1	4	-0.028625	-0.52015	0.88028	0.9796	0.60296	0.76592
NIT2	4	0.11365	0.67011	0.43507	0.85258	0.50279	0.73331
WBSCR27	4	-0.25797	-0.90506	0.54117	0.89481	0.36543	0.63656
CPNE5	4	-0.80814	-2.0641	0.053048	0.35803	0.039007	0.36612
TAGAP	4	-0.085395	-0.64329	0.94904	0.99097	0.52003	0.74153
TMEM86B	4	-0.098459	-0.98727	0.9118	0.98365	0.32351	0.6061
CLMP	4	0.1871	1.0992	0.25271	0.72773	0.27168	0.56942
BEST3	4	0.12499	0.96072	0.40435	0.83692	0.33669	0.6151
CPA2	4	0.22212	1.2084	0.1848	0.64971	0.22689	0.54477
PLK3	4	-0.028734	-0.11536	0.88048	0.9796	0.90816	0.953
GPR139	4	0.36054	1.487	0.039823	0.30678	0.13703	0.53615
CNTNAP4	4	0.16903	1.0481	0.29303	0.76239	0.29458	0.58687
TNFSF13	4	0.013732	0.1042	0.7451	0.9521	0.91701	0.95787
TARS	4	-1.1095	-1.9656	0.012727	0.14447	0.049345	0.41407
SLC51A	4	-0.081332	-0.78485	0.96122	0.99195	0.43254	0.68879
METTL21C	4	-0.19838	-1.6453	0.66198	0.93349	0.09991	0.53615
AEBP2	4	0.34653	1.1491	0.047281	0.33664	0.25052	0.557
SMARCC2	4	-0.21429	-1.2731	0.62896	0.9235	0.20299	0.53959
WIF1	4	-0.13166	-1.5083	0.82286	0.96801	0.13147	0.53615
RUNX2	4	0.34483	1.3821	0.048325	0.34081	0.16694	0.53615
PCDHGA5	4	0.11319	1.0542	0.43631	0.85321	0.29178	0.58409
PLEKHG1	4	0.023103	0.20694	0.71527	0.94732	0.83606	0.91142
LRRTM4	4	0.050397	0.42479	0.62827	0.92349	0.67099	0.80889
SLC12A1	4	-0.27443	-1.3545	0.51089	0.88478	0.17556	0.53615
UCHL5	4	-0.1616	-0.89157	0.74744	0.95345	0.37262	0.64178
TSPYL4	4	0.12027	1.1614	0.41608	0.84195	0.24546	0.55472
LMTK2	4	0.056645	0.32269	0.60784	0.91711	0.74693	0.8584
ADGRL1	4	-0.083713	-0.5266	0.95401	0.99097	0.59847	0.76416
IL18RAP	4	-0.15302	-0.53636	0.76941	0.95995	0.59171	0.76083
SLC15A4	4	0.077391	0.87388	0.54156	0.89492	0.38218	0.64946
MCCD1	4	-0.036868	-0.15433	0.90524	0.98312	0.87735	0.93632
HIST2H3A	4	-1.1872	-2.4073	0.0091976	0.11716	0.016072	0.22217
AGXT2	4	-0.31717	-1.3855	0.43885	0.85443	0.16591	0.53615
ACBD3	4	0.29876	1.5041	0.084021	0.4575	0.13254	0.53615
NXF3	4	0.081508	0.65739	0.53003	0.89183	0.51093	0.73747
KBTBD11	4	0.19627	1.1144	0.23382	0.7069	0.26511	0.56523
MT1M	4	-0.51488	-1.3306	0.19698	0.66689	0.18333	0.53629
ACOT4	4	-0.015766	-0.35318	0.83927	0.9709	0.72395	0.84381
NOL8	4	-1.4013	-3.1445	0.0032813	0.057292	0.0016635	0.056482
DBR1	4	-1.8562	-2.4854	0.00019887	0.0069565	0.012941	0.19645
WSCD2	4	0.14351	0.94899	0.35493	0.80567	0.34263	0.61902
CRAT	4	0.22122	1.2677	0.18584	0.65156	0.20489	0.53981
H2AFV	4	-0.079694	-0.51726	0.96724	0.99281	0.60498	0.76646
MSL3	4	-0.32697	-1.3993	0.42408	0.84784	0.16172	0.53615
PLAC9	4	0.21412	1.5745	0.19921	0.6685	0.11538	0.53615
NPIPB5	4	-0.37369	-1.0003	0.35373	0.80459	0.31714	0.60208
GCC2	4	0.064763	0.72672	0.58104	0.90978	0.4674	0.71422
PRG3	4	-0.010429	-0.067737	0.82187	0.96781	0.94599	0.97227
SGK223	4	-0.0028144	-0.033586	0.7976	0.96552	0.97321	0.98695
ZNF845	4	0.1852	1.4757	0.25639	0.73232	0.14002	0.53615
NDFIP1	4	-0.090098	-0.70188	0.93601	0.98871	0.48276	0.72448
THAP10	4	0.16852	1.4893	0.29407	0.76239	0.13642	0.53615
CSNK2A3	4	0.16042	1.4596	0.31222	0.77704	0.14439	0.53615
DDX25	4	0.073858	0.46987	0.55205	0.89937	0.63845	0.78644
CBFA2T3	4	0.17326	0.84477	0.28294	0.755	0.39824	0.66195
ZDHHC17	4	0.22884	1.5646	0.17391	0.63727	0.11768	0.53615
MST1R	4	-0.11078	-0.91649	0.88093	0.9796	0.35941	0.63269
HHIPL2	4	0.32919	1.3701	0.058069	0.37536	0.17064	0.53615
OR56B1	4	0.19831	1.0039	0.22964	0.70112	0.31541	0.60131
TUBA1A	4	-0.2092	-0.80961	0.63916	0.92524	0.41816	0.67742
CCDC155	4	0.061831	0.45178	0.59053	0.91181	0.65142	0.79495
SPCS2	4	-0.74222	-1.7858	0.070846	0.41973	0.074139	0.50559
ZNF34	4	0.025843	0.27426	0.70672	0.94443	0.78388	0.88133
LOC100996634	4	0.15081	0.7966	0.33678	0.79488	0.42568	0.68382
EPB41L1	4	0.37714	1.481	0.031669	0.26597	0.13862	0.53615
GPR4	4	-0.28304	-1.317	0.49523	0.87825	0.18785	0.53742
MTSS1	4	-0.07867	-0.71435	0.97027	0.99369	0.47501	0.7193
APOBEC3A	4	0.2649	1.3282	0.11917	0.54035	0.18412	0.53665
SERPINB13	4	0.41797	1.2429	0.018892	0.19144	0.21389	0.54306
LMNB2	4	-0.42945	-2.1232	0.28179	0.755	0.033736	0.3372
TMPRSS13	4	0.03766	1.1407	0.66988	0.93478	0.25399	0.55849
COA7	4	-1.7358	-2.3637	0.0005966	0.017266	0.018091	0.2395
TFB2M	4	-1.0354	-2.6292	0.019191	0.19292	0.0085587	0.15278
HPCA	4	-0.40992	-2.0617	0.30352	0.77097	0.039234	0.36648
BID	4	-0.17384	-1.2421	0.7192	0.94888	0.21419	0.54306
JPH3	4	-0.1251	-0.48339	0.83961	0.97092	0.62882	0.77974
PRSS48	4	0.50917	1.3873	0.0054688	0.082707	0.16534	0.53615
RCAN3	4	0.40377	1.2159	0.023069	0.21876	0.22401	0.54432
PLXNA1	4	-0.035455	-0.56149	0.90032	0.982	0.57446	0.75421
IL23A	4	-0.20455	-1.129	0.64845	0.92915	0.25891	0.56295
OR51F1	4	0.038027	0.29914	0.66884	0.93476	0.76483	0.86966
ZBTB37	4	0.16086	1.6195	0.31068	0.77505	0.10534	0.53615
LYPD3	4	-0.24511	-1.5839	0.56617	0.90421	0.11322	0.53615
ZBTB10	4	-0.57541	-2.003	0.15089	0.60374	0.04518	0.39442
LRRC37A2	4	-0.68094	-1.4302	0.094312	0.48419	0.15266	0.53615
DGCR6L	4	-0.07769	-1.5821	0.9731	0.99451	0.11364	0.53615
FAM162A	4	0.073249	0.85953	0.55434	0.90061	0.39005	0.65601
LHX4	4	0.028951	0.23387	0.69633	0.94184	0.81509	0.89923
SSTR3	4	-0.036543	-0.20918	0.90415	0.98312	0.83431	0.91059
SNAP47	4	-0.10385	-1.0074	0.89808	0.98199	0.31376	0.60002
NFATC3	4	0.077367	1.4172	0.54156	0.89492	0.15644	0.53615
SLC10A2	4	-0.0053294	-0.030431	0.80615	0.96677	0.97572	0.988
USO1	4	-2.5606	-3.6362	0	0	0.00027671	0.018241
RTBDN	4	0.07826	1.4567	0.53878	0.89472	0.14519	0.53615
TUBA1C	4	-0.90778	-1.6477	0.033559	0.27641	0.099421	0.53615
TEX12	4	0.49033	1.1088	0.0069106	0.096327	0.26751	0.56622
TIMM17B	4	0.06107	0.42029	0.59252	0.91201	0.67427	0.81154
IQCJ	4	-0.12554	-0.87285	0.83837	0.9709	0.38274	0.64992
TNS4	4	0.00041593	0.0038647	0.78801	0.96385	0.99692	0.99838
AVP	4	0.083463	0.85198	0.52391	0.88876	0.39422	0.65893
REST	4	0.66976	1.2589	0.00049717	0.014706	0.20807	0.54129
ALG1	4	-1.6733	-2.7783	0.001044	0.026854	0.0054647	0.11844
C20orf141	4	-0.043493	-0.35033	0.92473	0.98625	0.72609	0.84502
TPRN	4	0.032079	0.26612	0.68644	0.93861	0.79015	0.88359
CCDC18	4	0.16105	0.84247	0.31048	0.77481	0.39953	0.66293
LRTM2	4	-0.21715	-1.4092	0.6227	0.92186	0.15877	0.53615
TRMT11	4	-0.060853	-1.5318	0.97718	0.99535	0.12557	0.53615
POLA1	4	-1.438	-3.1164	0.002635	0.048893	0.001831	0.060475
TPM2	4	-0.0026834	-0.036404	0.79706	0.9652	0.97096	0.98576
PXYLP1	4	0.35357	1.4565	0.043701	0.3234	0.14525	0.53615
TMEM178B	4	-0.026716	-0.47355	0.87372	0.97775	0.63582	0.78465
CDH19	4	-0.048497	-0.20718	0.94074	0.98923	0.83587	0.9114
BPI	4	-0.030889	-0.15115	0.88749	0.97986	0.87986	0.93787
ZSCAN5B	4	0.19438	1.5081	0.23725	0.70979	0.13153	0.53615
DNAJC14	4	-0.079909	-0.69738	0.96649	0.99281	0.48556	0.72609
NACAD	4	0.14428	1.204	0.35279	0.80362	0.22859	0.54584
CCDC89	4	0.033835	0.34404	0.68171	0.93772	0.73082	0.84799
VPS13B	4	0.35816	1.322	0.040966	0.31165	0.18617	0.53742
PALLD	4	-0.021708	-0.11177	0.85826	0.97466	0.91101	0.95438
JADE2	4	-0.089042	-0.47089	0.9388	0.98912	0.63772	0.78597
GAL3ST3	4	0.045705	0.3742	0.64428	0.92744	0.70826	0.83339
ATP11AUN	4	-0.034227	-0.20114	0.89709	0.98199	0.84059	0.91432
FBXL7	4	0.010251	0.11335	0.75679	0.95695	0.90975	0.9538
GRIN2C	4	-0.28796	-0.94761	0.48683	0.87679	0.34333	0.61952
DUS2	4	-0.11259	-0.57223	0.87591	0.9784	0.56717	0.75313
AGAP2	4	-0.17459	-1.1655	0.71756	0.9481	0.24383	0.55469
SLC36A3	4	0.21531	1.4953	0.19698	0.66689	0.13484	0.53615
CHMP4A	4	-0.022412	-0.34251	0.86064	0.97534	0.73197	0.84892
ZNF557	4	0.21579	1.0774	0.19603	0.66526	0.28128	0.57596
ZNF812	4	0.09161	0.94816	0.49826	0.88005	0.34305	0.61928
ZNF286A	4	0.063639	1.1018	0.58462	0.91051	0.27053	0.56826
