Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
WDR53	4	-0.061294	-0.43136	0.96261	0.99784	0.66621	0.81676
CREBBP	4	0.58174	1.3521	0.0013922	0.037234	0.17633	0.60247
RCN1	4	-0.050088	-0.48231	0.99667	0.99965	0.62958	0.79302
HBG1	4	0.061536	0.61889	0.63445	0.9574	0.53599	0.75876
THOC7	4	-0.71479	-1.7594	0.055191	0.43297	0.07851	0.60247
MADCAM1	4	-0.37751	-2.1447	0.27929	0.82918	0.031978	0.40247
DDIAS	4	-0.21618	-1.1728	0.54559	0.93819	0.24086	0.60644
C8A	4	0.10845	0.64698	0.48474	0.92122	0.51765	0.75567
KCNN3	4	0.12132	0.49486	0.44531	0.90675	0.6207	0.78735
HRASLS	4	0.17517	1.2987	0.30599	0.84549	0.19404	0.60247
CHMP6	4	-1.1114	-2.1476	0.0075577	0.12656	0.031748	0.40083
ZCCHC18	4	0.25397	0.79595	0.15478	0.69096	0.42606	0.70968
TUBB6	4	0.10282	0.60503	0.50154	0.92523	0.54516	0.76166
GRIK4	4	-0.0050532	-0.057691	0.85645	0.98654	0.95399	0.97847
TBC1D22B	4	-0.013132	-0.063444	0.8837	0.98822	0.94941	0.97602
PASK	4	0.077038	0.54805	0.58134	0.9451	0.58366	0.76907
TIMP2	4	0.013295	0.083444	0.79266	0.97881	0.9335	0.9684
UGT1A8	4	0.051662	0.38331	0.66498	0.95962	0.70149	0.83793
MAP6	4	0.079574	1.7797	0.57399	0.9441	0.075131	0.60247
KSR2	4	0.08315	0.5731	0.5629	0.94164	0.56657	0.76425
RSPH6A	4	0.3265	1.4832	0.072047	0.49674	0.13801	0.60247
TOP2A	4	-2.7583	-4.295	0	0	1.7466e-05	0.0071691
KRTAP4-7	4	-0.28888	-1.3456	0.40712	0.88981	0.17844	0.60247
MZF1	4	0.14306	0.8451	0.3837	0.88089	0.39805	0.69055
GTF3A	4	-0.32363	-1.0903	0.35268	0.86892	0.27559	0.62015
IL17RC	4	0.66013	1.2615	0.00024861	0.011468	0.20711	0.60247
TRAPPC9	4	-0.12337	-0.62765	0.77844	0.97812	0.53023	0.75764
TRIL	4	0.013777	0.12825	0.79087	0.97881	0.89795	0.94906
FZD6	4	0.36472	1.2977	0.047086	0.39508	0.19438	0.60247
PRR5-ARHGAP8	4	-0.016462	-0.13131	0.89464	0.98933	0.89553	0.94794
HTR1A	4	0.14127	0.95525	0.38862	0.88247	0.33945	0.65434
C5	4	0.18735	0.80331	0.27879	0.82863	0.4218	0.70669
PTPN21	4	-0.16332	-1.0099	0.66806	0.95962	0.31253	0.63842
HOXA10	4	0.065375	0.77368	0.62256	0.9574	0.43912	0.71853
MORF4L2	4	0.55236	1.3219	0.0026352	0.062061	0.18619	0.60247
SYCP3	4	0.14794	0.90905	0.37087	0.87526	0.36332	0.66914
TDP1	4	0.36732	1.5165	0.045595	0.3879	0.12939	0.60247
EME1	4	-0.27008	-2.0023	0.43919	0.90426	0.04525	0.4805
CDH1	4	0.14958	1.0559	0.36744	0.87403	0.29101	0.62623
PDE7A	4	0.13912	0.76218	0.39419	0.88482	0.44595	0.72238
SAC3D1	4	-0.27336	-1.5192	0.43342	0.90275	0.12872	0.60247
ZNF469	4	-0.0078961	-0.067268	0.86635	0.98708	0.94637	0.97477
RFT1	4	-1.7261	-2.7252	0.00024861	0.011468	0.0064258	0.16541
CEP290	4	-0.037284	-0.51235	0.96311	0.99784	0.6084	0.78002
PATE1	4	0.20443	1.1906	0.24359	0.8043	0.23382	0.60512
SKP1	4	-1.0478	-2.0568	0.010591	0.15825	0.039707	0.44845
MAGEB10	4	0.24656	1.525	0.16592	0.70592	0.12727	0.60247
PIP4K2B	4	0.26994	1.2912	0.13102	0.64838	0.19663	0.60247
SLC38A7	4	0.29662	1.2993	0.10024	0.58537	0.19385	0.60247
KANK4	4	0.27494	1.0508	0.12475	0.63519	0.29334	0.62834
COX16	4	-0.49755	-1.8245	0.16095	0.70004	0.068078	0.57509
ZER1	4	0.1286	0.54415	0.42522	0.89904	0.58634	0.77033
PYCARD	4	-0.1308	-1.2686	0.75587	0.97455	0.20459	0.60247
KCNB1	4	0.0075447	0.054398	0.81175	0.98137	0.95662	0.97991
SLC45A3	4	0.11717	0.64987	0.45764	0.91232	0.51578	0.75567
METTL25	4	-0.1078	-0.91776	0.82225	0.98335	0.35874	0.66635
CFDP1	4	-0.67055	-2.2159	0.068815	0.48425	0.026701	0.36531
ISG20L2	4	-1.3793	-2.6181	0.0014419	0.038058	0.0088428	0.1985
LGALS3BP	4	-0.18373	-0.94159	0.61849	0.9574	0.3464	0.6589
CYB5B	4	0.19179	1.3612	0.26909	0.825	0.17345	0.60247
CHAT	4	0.13102	0.70631	0.41811	0.896	0.48	0.74219
AGAP9	4	-0.84375	-1.9775	0.028988	0.29609	0.047983	0.49202
KATNAL1	4	-0.28866	-1.8273	0.40747	0.89008	0.067656	0.57384
LRRTM3	4	0.05214	0.19335	0.66299	0.95962	0.84668	0.92175
VN1R2	4	0.30489	1.3897	0.092383	0.56333	0.16462	0.60247
KIF24	4	-0.19876	-0.44016	0.58463	0.94655	0.65982	0.81289
SDHD	4	-0.91549	-2.2739	0.020336	0.23738	0.022974	0.33612
ADA	4	0.057269	1.4823	0.64693	0.9589	0.13825	0.60247
GTF2I	4	-0.69551	-1.9678	0.060611	0.45407	0.049092	0.49714
OR6K3	4	-0.11347	-0.62239	0.80594	0.98041	0.53368	0.75831
YWHAH	4	-0.044333	-0.26375	0.98449	0.99879	0.79197	0.88989
SIPA1L2	4	0.096644	0.77649	0.52173	0.93227	0.43746	0.71751
C9orf64	4	0.071762	0.35194	0.60059	0.95335	0.72489	0.85162
ZNF852	4	-0.040164	-0.55446	0.97131	0.99796	0.57927	0.76691
GHRHR	4	0.12508	1.2806	0.43467	0.90366	0.20034	0.60247
KBTBD4	4	-0.11663	-0.92126	0.79709	0.97906	0.35692	0.6662
FOXI3	4	-0.037623	-0.20732	0.96415	0.99784	0.83576	0.91436
WASF2	4	0.25651	1.1675	0.15105	0.6847	0.243	0.60706
GLIS1	4	-0.20673	-1.8655	0.56737	0.94337	0.062106	0.55055
CTBP2	4	-0.29912	-1.7758	0.39036	0.88303	0.07577	0.60247
MEPE	4	-0.26943	-1.0454	0.44043	0.90525	0.29583	0.62944
ADAMTS9	4	0.12684	0.85275	0.43004	0.90075	0.3938	0.68776
GAS2L2	4	0.087849	0.47899	0.54813	0.93823	0.63195	0.79455
TRMT44	4	0.10115	0.6849	0.50641	0.92658	0.49341	0.74801
PTGFRN	4	0.14853	1.4852	0.36998	0.875	0.13748	0.60247
LDLRAP1	4	-0.10682	-0.99889	0.82518	0.98335	0.31785	0.64227
FAM196A	4	0.045431	0.35588	0.68596	0.96395	0.72193	0.85005
S100A7A	4	0.29367	1.5937	0.10362	0.59363	0.111	0.60247
SRC	4	-0.52842	-2.0173	0.13947	0.66595	0.04366	0.47086
CHKA	4	0.010108	0.30758	0.80266	0.97997	0.7584	0.87018
KDELC1	4	0.18535	1.5755	0.28406	0.83328	0.11515	0.60247
ADGRB3	4	-0.12147	-0.85431	0.785	0.97881	0.39293	0.68707
KRT33B	4	-0.21152	-0.95018	0.55743	0.94014	0.34202	0.6565
OR2K2	4	-0.13557	-1.6053	0.74195	0.97377	0.10843	0.60247
FAM166A	4	0.12708	0.66	0.4293	0.90015	0.50926	0.75418
HOGA1	4	-0.052464	-1.1201	0.99065	0.9992	0.26269	0.61431
EHF	4	0.014788	0.068573	0.78759	0.97881	0.94533	0.97425
PDE9A	4	0.20355	1.16	0.24508	0.80539	0.24606	0.60706
MSH3	4	-0.011092	-0.31203	0.87639	0.98753	0.75502	0.86835
TPPP2	4	-0.39143	-1.3287	0.26183	0.82038	0.18394	0.60247
PDSS2	4	-0.44177	-1.7	0.20744	0.77008	0.089123	0.60247
ADAMTS20	4	0.045004	0.28255	0.68765	0.9643	0.77752	0.88139
SLC3A1	4	0.32804	1.5431	0.070306	0.48978	0.1228	0.60247
SNX2	4	0.084217	0.54987	0.55917	0.94031	0.58241	0.76839
HEXIM1	4	-0.36926	-1.5323	0.28968	0.8379	0.12545	0.60247
SMARCD2	4	-0.40425	-2.1555	0.24697	0.80646	0.031119	0.39646
FAM26F	4	0.047789	0.38108	0.678	0.96361	0.70314	0.83906
C1QTNF9B	4	-0.060385	-0.18296	0.96584	0.99796	0.85483	0.92666
ARMCX1	4	0.052986	0.1224	0.6602	0.95962	0.90258	0.9516
PPAN	4	-1.6271	-3.5803	0.00044749	0.015924	0.00034317	0.033023
G6PC3	4	0.25389	0.83651	0.15493	0.69096	0.40287	0.69389
GTF2H3	4	-1.282	-2.964	0.0028341	0.063053	0.0030367	0.11104
FAM92A1	4	0.44773	1.1574	0.016209	0.20897	0.24711	0.60706
C9orf78	4	-0.3974	-1.2581	0.25502	0.81516	0.20834	0.60247
PIM1	4	0.035441	0.24514	0.71927	0.97045	0.80635	0.89926
CENPC	4	-0.82422	-2.3735	0.031424	0.31148	0.017618	0.29622
COL17A1	4	-0.053487	-0.29046	0.98782	0.99879	0.77147	0.87805
TOR1A	4	0.14951	0.71473	0.36749	0.87403	0.47478	0.73923
FAM218A	4	0.063238	0.14039	0.62868	0.9574	0.88836	0.94417
BRI3BP	4	0.29088	1.4737	0.1067	0.60315	0.14056	0.60247
C2orf71	4	0.21658	1.3045	0.21927	0.77971	0.19205	0.60247
UHRF1BP1L	4	-0.069194	-0.36804	0.9377	0.99525	0.71284	0.84492
ADRBK1	4	-0.025903	-0.37313	0.92547	0.99349	0.70905	0.84272
SPCS1	4	-0.06674	-0.41336	0.94645	0.99665	0.67934	0.82505
GAGE2D	4	-0.43032	-2.1792	0.21823	0.77971	0.029316	0.38489
DIRAS1	4	0.076808	0.64254	0.58204	0.9451	0.52052	0.7557
BVES	4	0.28709	1.4021	0.11133	0.61375	0.1609	0.60247
FLG2	4	-0.11201	-0.47795	0.81011	0.98124	0.63269	0.79504
ALS2CR12	4	0.30385	1.3327	0.093675	0.56778	0.18263	0.60247
SLC2A11	4	0.16674	1.5496	0.32463	0.85234	0.12125	0.60247
LSM5	4	-0.82157	-1.6111	0.031872	0.31437	0.10717	0.60247
SCN3B	4	0.13117	0.62871	0.41766	0.89543	0.52954	0.75764
EFNA1	4	-0.026796	-0.50518	0.9286	0.99351	0.61343	0.78329
KLRC1	4	0.20536	0.71159	0.2414	0.80155	0.47672	0.74008
ADPRHL1	4	-0.079832	-0.67989	0.90608	0.99054	0.49657	0.74878
OSBPL3	4	0.061392	0.31524	0.63475	0.9574	0.75258	0.86679
BHLHE41	4	0.27022	1.0236	0.13082	0.64835	0.30603	0.63487
TRPM5	4	-0.049505	-0.49882	0.99791	0.9997	0.6179	0.78564
LMBRD1	4	-0.069908	-0.57415	0.93531	0.99498	0.56587	0.76425
PTGDS	4	-0.15646	-1.2674	0.68506	0.96395	0.205	0.60247
PLIN3	4	-0.11229	-0.76508	0.80957	0.98124	0.44423	0.72114
SEMA3B	4	0.029945	0.38293	0.73782	0.9733	0.70178	0.83813
FABP6	4	-0.38325	-1.681	0.27148	0.82603	0.092769	0.60247
LIMA1	4	-0.32346	-1.6089	0.35312	0.86929	0.10763	0.60247
CHID1	4	0.01553	0.13194	0.78421	0.97881	0.89503	0.94776
RESP18	4	-0.35297	-0.99033	0.31161	0.84735	0.32202	0.64454
CSNK1E	4	-0.13797	-0.89948	0.73449	0.97268	0.3684	0.67185
MED30	4	-2.307	-3.1287	4.9722e-05	0.0028986	0.0017559	0.079538
TAF15	4	0.048138	0.40871	0.67701	0.96301	0.68275	0.8264
GFI1	4	0.23948	1.2592	0.17825	0.72847	0.20797	0.60247
TAS2R30	4	0.071951	0.84318	0.60004	0.95335	0.39913	0.69126
CHD6	4	-0.1989	-0.99118	0.58433	0.94652	0.3216	0.64454
WDFY4	4	0.0033258	0.012448	0.82592	0.9836	0.99007	0.99598
CHRNA1	4	-0.034869	-0.20561	0.95485	0.99709	0.8371	0.91533
ANAPC5	4	-0.85506	-1.6599	0.027745	0.28987	0.096937	0.60247
CDCP1	4	-0.046023	-0.24331	0.99065	0.9992	0.80777	0.90006
HAUS8	4	-1.1507	-2.075	0.0059169	0.10568	0.037984	0.4407
PDDC1	4	-0.053904	-0.34028	0.98672	0.99879	0.73365	0.85577
C11orf45	4	0.21373	1.1904	0.22479	0.78695	0.2339	0.60512
DLX3	4	-0.16013	-0.92689	0.67671	0.96286	0.35398	0.66449
AP1B1	4	-0.054393	-0.33985	0.98563	0.99879	0.73397	0.856
VTN	4	-0.01505	-0.1023	0.88977	0.98889	0.91852	0.96
APOBR	4	0.01214	0.086042	0.79699	0.97906	0.93143	0.96761
PPP2R5E	4	-0.083241	-0.44885	0.89479	0.98933	0.65354	0.80926
MPV17	4	-0.22273	-0.72751	0.53157	0.9356	0.46691	0.73475
GPR82	4	0.16706	1.6284	0.32433	0.85234	0.10343	0.60247
MAGEB17	4	0.2007	1.3512	0.2503	0.80959	0.17663	0.60247
CT47A11	4	-0.042154	-0.37225	0.97787	0.99879	0.7097	0.84319
KCNA10	4	-0.15538	-0.53172	0.68839	0.9643	0.59492	0.77362
MAD2L2	4	-1.2264	-2.0853	0.0038286	0.078252	0.037047	0.43443
PPP4R4	4	0.1487	0.77239	0.36943	0.87432	0.43988	0.71893
RPTOR	4	-0.77569	-2.2234	0.03928	0.35276	0.026192	0.36081
DAPK2	4	-0.11164	-0.66583	0.81126	0.98124	0.50552	0.752
NIPAL3	4	0.11221	1.0449	0.4731	0.91842	0.29607	0.62945
CHCHD6	4	-0.076527	-1.0208	0.91582	0.99246	0.30735	0.6358
EDEM1	4	0.45596	1.3283	0.014568	0.19481	0.18409	0.60247
PTK6	4	0.17843	0.7116	0.29853	0.84362	0.47671	0.74008
CCDC179	4	0.048143	0.53375	0.67701	0.96301	0.59351	0.7729
ARL14EPL	4	0.21056	0.78509	0.23091	0.7924	0.4324	0.71323
TP53TG5	4	0.26225	0.75518	0.14255	0.6708	0.45014	0.72455
CSTA	4	0.052362	0.18189	0.66234	0.95962	0.85567	0.9271
FAM228A	4	-0.1786	-0.78183	0.63037	0.9574	0.43431	0.71451
SPDYE3	4	-0.60107	-1.8227	0.09646	0.57533	0.068353	0.57624
BIVM-ERCC5	4	0.23941	0.80761	0.17835	0.72847	0.41932	0.70481
SCYL3	4	-0.0040102	-0.033587	0.85223	0.98636	0.97321	0.98864
PSMB7	4	-1.5027	-2.2462	0.00064638	0.020408	0.024688	0.34869
ALPK1	4	0.15614	1.1594	0.35054	0.8675	0.24628	0.60706
KHK	4	-0.11146	-0.35552	0.81185	0.98137	0.7222	0.85005
PAK1IP1	4	-1.5548	-2.4248	0.00049722	0.015924	0.015318	0.27505
GPR182	4	0.078542	0.31109	0.57697	0.9441	0.75573	0.86863
TRAF4	4	0.032223	0.24308	0.72976	0.97226	0.80794	0.90014
MKRN3	4	0.13143	0.63491	0.41701	0.89472	0.52549	0.75748
UBE2Z	4	-0.29101	-1.378	0.40409	0.88866	0.1682	0.60247
PRR23D2	4	0.29432	1.413	0.10277	0.59209	0.15766	0.60247
PON3	4	-0.19853	-0.90374	0.58552	0.94723	0.36613	0.67034
ZNF808	4	-0.11835	-0.71052	0.79276	0.97881	0.47738	0.74025
VSX2	4	-0.14697	-1.5899	0.70948	0.96779	0.11186	0.60247
SPINK7	4	-0.21921	-0.5204	0.53918	0.93806	0.60279	0.77679
HIST1H1E	4	-0.40299	-1.392	0.24816	0.80646	0.16391	0.60247
GPS2	4	-0.40405	-1.443	0.24717	0.80646	0.14902	0.60247
ABCA7	4	0.21084	1.3503	0.23041	0.7924	0.17693	0.60247
KRT37	4	0.33091	1.441	0.068467	0.48282	0.14958	0.60247
45175	4	0.079664	0.54577	0.57389	0.9441	0.58523	0.76983
CHGA	4	0.36481	1.0013	0.047086	0.39508	0.31668	0.64156
TMEM86A	4	-0.030961	-0.25159	0.94212	0.99595	0.80136	0.89618
FBXO40	4	-0.10479	-1.538	0.83095	0.9848	0.12404	0.60247
ALDH1A2	4	0.087137	0.81064	0.55037	0.93877	0.41757	0.70348
POLN	4	0.027747	0.15065	0.74533	0.97377	0.88025	0.93973
PCDH11X	4	0.012676	0.074851	0.79465	0.97881	0.94033	0.97171
FZD3	4	0.26614	1.154	0.13614	0.65976	0.2485	0.60743
WFDC11	4	0.28881	1.6098	0.10909	0.60809	0.10745	0.60247
EIF4A3	4	-2.4991	-3.7273	0	0	0.00019357	0.025117
DMRTA2	4	-0.20583	-0.96214	0.56941	0.9441	0.33598	0.65212
PALM3	4	-0.012335	-0.093434	0.88112	0.9882	0.92556	0.9639
LHX3	4	0.21818	1.47	0.21629	0.77929	0.14157	0.60247
P2RY11	4	-0.10743	-0.86711	0.82304	0.98335	0.38588	0.68372
XKR5	4	0.39496	1.3998	0.032319	0.31615	0.16158	0.60247
SASS6	4	-1.5158	-3.229	0.00049722	0.015924	0.0012424	0.067533
C17orf70	4	-1.0484	-2.7808	0.010591	0.15825	0.0054228	0.15007
PLD5	4	-0.10707	-0.45335	0.82423	0.98335	0.6503	0.80695
DDT	4	-0.29958	-1.8919	0.38962	0.88278	0.0585	0.53626
BOLL	4	0.3185	1.3569	0.079455	0.52479	0.17482	0.60247
LRRC46	4	0.056268	0.79156	0.65041	0.95962	0.42862	0.71095
RUFY3	4	0.24591	1.4355	0.16687	0.70757	0.15116	0.60247
HTR1B	4	0.065931	0.48008	0.62067	0.9574	0.63117	0.79398
CRH	4	0.19925	1.2395	0.25338	0.81289	0.21517	0.60247
HPGD	4	0.36419	1.325	0.047385	0.39692	0.18518	0.60247
TMEM99	4	-0.19917	-0.63043	0.58358	0.94577	0.52841	0.75764
NUFIP2	4	0.26454	0.96834	0.13872	0.66381	0.33287	0.65023
SLC35G6	4	-0.38016	-1.8968	0.27561	0.82636	0.057853	0.53334
OSMR	4	0.026742	0.24988	0.74856	0.97377	0.80268	0.89696
MPZL2	4	0.44568	1.1265	0.016508	0.21053	0.25994	0.61265
ZNF789	4	-0.058538	-0.4226	0.97206	0.99801	0.67259	0.82097
GYG1	4	-0.0079403	-0.067855	0.8665	0.98708	0.9459	0.97464
MRPS24	4	-0.20457	-0.57593	0.57185	0.9441	0.56466	0.7641
PTPRT	4	0.14636	0.91541	0.37555	0.87828	0.35997	0.6671
EN2	4	0.021271	0.27245	0.76676	0.97645	0.78528	0.88623
PTPRN2	4	-0.12777	-0.72515	0.76437	0.97582	0.46836	0.73546
ZNF746	4	-0.24168	-1.197	0.49304	0.92443	0.2313	0.60459
ARAP1	4	-0.037969	-0.21579	0.96515	0.99784	0.82915	0.91026
VPS41	4	-0.2759	-1.5194	0.4289	0.89995	0.12867	0.60247
PRPSAP1	4	-0.033983	-0.18616	0.95207	0.99699	0.85232	0.92493
CDYL2	4	0.17974	1.6828	0.29569	0.84235	0.092412	0.60247
C12orf79	4	-0.49291	-2.1568	0.16453	0.70434	0.031019	0.39603
CEP44	4	-0.14325	-0.56988	0.71927	0.97045	0.56876	0.76438
TRIM31	4	-0.085269	-0.34142	0.88803	0.98855	0.73279	0.85562
CTBP1	4	0.31044	1.571	0.086913	0.54676	0.11619	0.60247
BAZ1B	4	-0.73381	-2.2918	0.049722	0.41117	0.021917	0.32876
CXorf56	4	-0.42887	-1.2658	0.21942	0.77971	0.2056	0.60247
ERAL1	4	-0.50286	-2.0643	0.15642	0.69234	0.038987	0.44463
NBPF10	4	-0.93322	-2.0288	0.018546	0.22489	0.042484	0.46437
TLN2	4	-0.050628	-0.34174	0.99528	0.9994	0.73255	0.85542
ANGPTL4	4	0.20844	1.0463	0.23493	0.7955	0.29541	0.62926
SRFBP1	4	-0.78052	-1.9765	0.038484	0.34959	0.048097	0.49202
SPEF1	4	-0.13966	-1.4709	0.72951	0.97226	0.14132	0.60247
HRCT1	4	-0.015554	-0.11064	0.89146	0.98924	0.9119	0.95618
ZFAND1	4	0.31224	1.2552	0.085223	0.54204	0.20942	0.60247
HSD17B10	4	-1.7737	-3.0128	0.00019889	0.0099502	0.0025887	0.099286
ACAP2	4	0.13235	1.1078	0.41438	0.89333	0.26795	0.61636
NPY1R	4	0.18069	1.0502	0.29371	0.84061	0.29364	0.62859
SRRM5	4	0.20679	1.3965	0.23832	0.7997	0.16255	0.60247
AREL1	4	0.095929	0.78271	0.52352	0.9326	0.4338	0.71425
C11orf95	4	-0.0022131	-0.01733	0.84566	0.9863	0.98617	0.99408
OR6C75	4	0.1428	1.1745	0.38484	0.88135	0.2402	0.60634
GPR119	4	0.24126	1.403	0.17457	0.72106	0.16063	0.60247
CEBPB	4	0.31971	1.0401	0.078013	0.51868	0.29827	0.63063
PPP3R2	4	0.045087	0.35039	0.6872	0.96408	0.72605	0.85199
WDR5B	4	-0.41374	-0.97451	0.23593	0.79587	0.3298	0.64843
RNF125	4	-0.036036	-0.56946	0.95908	0.99784	0.56904	0.76438
IRX1	4	0.22717	1.2879	0.19978	0.76098	0.19779	0.60247
RNF223	4	0.021449	0.1358	0.76621	0.97606	0.89198	0.94602
C1QTNF7	4	0.19313	1.5743	0.26616	0.82404	0.11541	0.60247
PSME1	4	-0.016846	-0.22549	0.89539	0.98933	0.8216	0.90617
A2ML1	4	-0.09344	-0.67167	0.86257	0.98692	0.50179	0.75054
LOC643355	4	0.23374	1.6287	0.1881	0.74371	0.10337	0.60247
CCDC88C	4	0.14608	0.56299	0.37594	0.87872	0.57344	0.76535
TRPC1	4	-0.01367	-0.12966	0.88549	0.98853	0.89683	0.94848
ELMO1	4	-0.049598	-0.39396	0.99761	0.99965	0.69361	0.83348
DBN1	4	-0.13529	-1.0218	0.74304	0.97377	0.30689	0.63558
SLC50A1	4	-0.12808	-0.83682	0.76367	0.9758	0.40269	0.69389
SLC9A3	4	0.18878	1.5275	0.27541	0.82636	0.12663	0.60247
UNC5A	4	-0.25007	-1.7447	0.47479	0.91842	0.081035	0.60247
PATE2	4	-0.016885	-0.16859	0.89549	0.98933	0.86612	0.93341
C17orf67	4	0.1253	1.1438	0.43407	0.90363	0.2527	0.60947
DDB1	4	-1.2924	-3.1125	0.0028341	0.063053	0.0018549	0.081902
DEFB127	4	0.24278	0.99957	0.17179	0.71776	0.31752	0.64219
C2orf78	4	-0.18844	-1.9687	0.60889	0.95663	0.048984	0.49681
KIAA0586	4	0.39412	1.3228	0.032866	0.31979	0.18591	0.60247
PSPN	4	-0.2711	-1.3859	0.43765	0.90426	0.16577	0.60247
CPSF1	4	-0.41693	-1.1871	0.2322	0.79368	0.23517	0.60512
USP17L19	4	-0.59463	-2.0674	0.09994	0.58481	0.038693	0.44392
TVP23C	4	-0.34165	-1.3226	0.32597	0.85251	0.18598	0.60247
EEF2KMT	4	-0.36189	-1.9074	0.29982	0.84418	0.056469	0.52798
GNAZ	4	0.38259	1.2743	0.037689	0.34533	0.20255	0.60247
CECR2	4	-0.044037	-0.20316	0.98384	0.99879	0.83901	0.91667
DAZ2	4	0.067563	0.78564	0.6153	0.95709	0.43208	0.71302
PAK6	4	0.28382	0.96102	0.11535	0.62182	0.33654	0.65216
PIRT	4	-0.087131	-0.4305	0.88266	0.9882	0.66683	0.81727
TAPBP	4	0.064365	0.60328	0.6255	0.9574	0.54632	0.76221
OTP	4	0.287	1.3132	0.11138	0.61375	0.1891	0.60247
LOC101929372	4	0.06771	0.66437	0.61511	0.95709	0.50646	0.75256
ZNF610	4	0.23835	0.96508	0.18049	0.73185	0.3345	0.65098
CDC6	4	-1.3581	-2.4631	0.0019889	0.050125	0.013775	0.25843
ADRA1B	4	0.15837	1.1519	0.34502	0.8648	0.24938	0.60793
ATXN2	4	0.18359	1.37	0.28764	0.83598	0.17068	0.60247
H1F0	4	0.022152	0.30429	0.76392	0.9758	0.7609	0.87173
TBC1D20	4	-0.19882	-1.1659	0.58458	0.94655	0.24364	0.60706
DDX18	4	-1.0941	-2.1844	0.0085521	0.13815	0.028931	0.38265
CHST5	4	0.10255	0.55916	0.50239	0.92523	0.57605	0.76607
ZNF236	4	-0.8247	-2.5137	0.031424	0.31148	0.011948	0.23792
EIF4G3	4	-0.10733	-0.88393	0.82334	0.98335	0.37673	0.67748
ZIC2	4	0.49586	1.2133	0.0083035	0.13533	0.22501	0.60307
SPDYC	4	0.26749	1.1773	0.1345	0.65608	0.23908	0.60584
PPA2	4	-0.96702	-2.7708	0.016259	0.20948	0.0055911	0.15299
C9orf92	4	0.0033611	0.027132	0.82568	0.98353	0.97835	0.99082
CDK7	4	-1.0731	-1.9615	0.0094968	0.14726	0.049824	0.49985
SESTD1	4	0.19871	1.0766	0.25438	0.81429	0.28166	0.62293
INPP5A	4	-0.14304	-0.83529	0.71982	0.97045	0.40356	0.69457
P2RY4	4	0.018706	0.24623	0.77501	0.97743	0.80551	0.89867
ZNF592	4	-0.30828	-1.1435	0.37744	0.87899	0.25281	0.60947
JRKL	4	0.14215	0.51649	0.38698	0.88205	0.60551	0.77808
DAZL	4	0.17326	0.99876	0.31051	0.84732	0.31791	0.64227
NCK2	4	0.17197	1.1818	0.3126	0.84776	0.23729	0.6052
