Gene	sgRNA	7qDi|beta	7qDi|z	7qDi|p-value	7qDi|fdr	7qDi|wald-p-value	7qDi|wald-fdr
C7orf31	4	0.0073972	0.22048	0.74391	0.97722	0.8255	0.90362
TMEM120B	4	0.021411	0.49182	0.64443	0.96602	0.62284	0.779
ZSCAN25	4	-0.045797	-0.81938	0.90221	0.99074	0.41257	0.66862
SYBU	4	0.10675	1.2577	0.16754	0.75628	0.20849	0.52956
ODF2	4	0.12667	1.4885	0.10833	0.65125	0.13661	0.51558
CAPS	4	-0.34951	-1.9806	0.17028	0.75823	0.047637	0.51558
C17orf75	4	-0.0073431	-0.193	0.84672	0.98846	0.84696	0.91615
ARHGEF4	4	-0.087543	-0.86534	0.68987	0.96877	0.38685	0.64994
ZNF695	4	0.0555	0.78346	0.41712	0.92769	0.43336	0.68574
KLHL22	4	-0.010143	-0.24058	0.86557	0.98846	0.80988	0.89429
DLL4	4	0.039085	1.0594	0.52118	0.94904	0.28943	0.5817
TSPAN17	4	0.016802	0.25701	0.67739	0.96877	0.79717	0.88693
KCNK10	4	0.050535	1.1527	0.44954	0.94053	0.24903	0.55712
KCNH2	4	0.1238	1.2529	0.11465	0.6617	0.21024	0.53071
PHYHIPL	4	-0.001017	-0.027379	0.80223	0.98491	0.97816	0.98912
GLIPR2	4	-0.087593	-0.48749	0.68977	0.96877	0.62591	0.78104
NME6	4	-0.055113	-1.3381	0.8507	0.98846	0.18085	0.51795
RPS16	4	-1.8295	-3.1331	0	0	0.0017299	0.16528
PCYT2	4	-0.20341	-1.8698	0.35985	0.91294	0.061514	0.51558
TMEM236	4	0.11761	1.3488	0.13299	0.69698	0.17742	0.51655
STAT5A	4	-0.15518	-1.1077	0.46366	0.94193	0.26799	0.56816
MANSC1	4	-0.087447	-0.7224	0.69032	0.96877	0.47005	0.71145
ADM5	4	-0.042419	-0.88457	0.92175	0.99155	0.37639	0.6418
YPEL3	4	-0.10639	-0.80896	0.61231	0.9627	0.41854	0.67343
EXOC2	4	0.019134	0.36142	0.66093	0.96763	0.71779	0.84055
ZMYND12	4	-0.16882	-1.9123	0.4302	0.93294	0.055834	0.51558
NKX2-6	4	0.12777	1.5269	0.10624	0.64651	0.12678	0.51558
APLP2	4	0.060845	0.85117	0.3856	0.92102	0.39467	0.65647
UPB1	4	-0.17036	-1.0527	0.42692	0.93263	0.29247	0.58396
CD3E	4	0.1748	1.4366	0.029333	0.33146	0.15083	0.51558
SPRED1	4	-0.013454	-0.1984	0.89062	0.99074	0.84273	0.91357
KLHL15	4	0.06239	0.96913	0.37601	0.91857	0.33248	0.61117
MTMR2	4	0.12424	1.2145	0.11365	0.65985	0.22457	0.54001
KIRREL2	4	-0.0253	-0.52812	0.97097	0.99595	0.59741	0.76063
MGST3	4	0.073155	1.0919	0.31819	0.89763	0.27487	0.57257
FAM53C	4	-0.012109	-0.41067	0.88023	0.98867	0.68131	0.81751
GDAP1	4	-0.019769	-0.29425	0.93383	0.99355	0.76857	0.87108
ZRSR2	4	-0.90452	-2.7152	0.0050214	0.10576	0.0066232	0.28717
MARC1	4	-0.0089722	-0.17463	0.85662	0.98846	0.86137	0.92349
CNTNAP3	4	-0.0021212	-0.1337	0.80934	0.98506	0.89364	0.94281
LPPR4	4	0.024826	0.25746	0.61967	0.9627	0.79682	0.88666
TM9SF3	4	-0.011917	-0.18401	0.87909	0.98866	0.854	0.91912
KLF3	4	0.24728	0.99501	0.0021875	0.063202	0.31973	0.60194
ENTPD3	4	0.0042199	0.75093	0.76554	0.97962	0.4527	0.70127
TTC36	4	0.031215	0.78851	0.57602	0.95923	0.4304	0.6832
C9orf62	4	0.13972	1.5398	0.079199	0.56873	0.1236	0.51558
RNF4	4	-0.3717	-2.0281	0.15144	0.73239	0.042548	0.51558
CLDN18	4	-0.064413	-1.0684	0.80044	0.98491	0.28532	0.57844
SLC6A20	4	0.20364	1.4827	0.011783	0.18874	0.13814	0.51558
TMEM184A	4	-0.11531	-1.0463	0.58039	0.96051	0.29541	0.58511
SULT1C3	4	0.051475	0.62	0.44307	0.9386	0.53526	0.71621
RBM3	4	-0.027662	-0.33411	0.98494	0.99773	0.7383	0.85326
DUSP1	4	0.018711	0.30618	0.66372	0.96763	0.75947	0.86628
SERGEF	4	0.08649	1.0814	0.25102	0.84936	0.27952	0.5759
TACC1	4	-0.01685	-0.22428	0.9131	0.99155	0.82254	0.90166
ZNF443	4	-0.0057722	-0.06169	0.83444	0.98846	0.95081	0.97386
PRKAG2	4	0.0092874	0.15684	0.73049	0.9754	0.87537	0.93151
HENMT1	4	0.01844	0.42185	0.6658	0.96763	0.67314	0.8124
PKN3	4	-0.055965	-0.79011	0.84558	0.98846	0.42947	0.68246
NARF	4	0.018883	0.63322	0.66272	0.96763	0.52659	0.7128
ARID5B	4	-0.078289	-1.008	0.73168	0.9755	0.31344	0.59668
POMP	4	-0.31921	-1.7329	0.19981	0.80396	0.083105	0.51558
RING1	4	-0.069631	-1.72	0.77379	0.98075	0.085441	0.51558
TNNI2	4	-0.23517	-1.8328	0.30785	0.89441	0.066837	0.51558
SYS1	4	-0.49493	-1.7083	0.065278	0.5149	0.087577	0.51558
IGSF9	4	-0.058513	-1.6585	0.83211	0.98846	0.097226	0.51558
PCBD1	4	0.075248	1.1273	0.30635	0.89296	0.25961	0.56304
ZFYVE9	4	-0.080602	-1.0096	0.72213	0.97471	0.31271	0.59658
PPIH	4	-0.27417	-1.3881	0.25236	0.85064	0.16511	0.51558
HIST1H2BF	4	0.15793	0.97147	0.047927	0.43998	0.33131	0.61089
NFIB	4	0.0071496	0.16731	0.74615	0.97772	0.86712	0.92694
SPRY2	4	0.029502	0.16203	0.58889	0.96238	0.87128	0.92892
ABL2	4	0.0073194	0.11782	0.74471	0.97742	0.90621	0.9498
LRCH3	4	-0.22767	-1.9187	0.31913	0.89814	0.055017	0.51558
ZNF551	4	0.01069	0.25897	0.72198	0.97471	0.79566	0.88605
CNTD1	4	0.013056	0.1295	0.70404	0.97149	0.89696	0.94446
ZAR1L	4	-0.16037	-1.4201	0.45053	0.94053	0.15558	0.51558
HFE	4	0.029114	0.78387	0.59128	0.9627	0.43312	0.68553
CDC25C	4	-0.15955	-1.4566	0.45252	0.94053	0.14523	0.51558
L3MBTL2	4	-0.011077	-0.14746	0.87243	0.98846	0.88277	0.93571
NUGGC	4	0.12216	1.2582	0.11892	0.67068	0.20832	0.52938
OR2T6	4	0.094643	1.4193	0.21463	0.82025	0.15581	0.51558
SEC63	4	-0.45315	-2.0614	0.088893	0.60263	0.039262	0.51558
GPR18	4	-0.0090109	-0.16266	0.85677	0.98846	0.87079	0.92889
ACOX3	4	0.074903	0.72892	0.30869	0.89452	0.46605	0.70919
THAP3	4	0.039052	0.6592	0.52138	0.94905	0.50977	0.71148
NUCB2	4	0.018919	0.22464	0.66237	0.96763	0.82226	0.90155
DCK	4	0.013537	0.31941	0.70016	0.97104	0.74941	0.85978
DOK1	4	-0.012779	-0.50385	0.88515	0.9895	0.61437	0.77296
PPP1R36	4	-0.00060115	-0.0041715	0.799	0.98491	0.99667	0.99838
FGF1	4	-0.051991	-0.86611	0.86731	0.98846	0.38643	0.64967
KCNAB2	4	0.016389	0.29188	0.68037	0.96877	0.77038	0.87155
GIMAP5	4	0.10605	1.3148	0.16998	0.75823	0.18857	0.52129
USP10	4	-0.45607	-2.0977	0.086855	0.59442	0.035933	0.51558
NFASC	4	-0.0027569	-0.061614	0.81446	0.98645	0.95087	0.97387
RNF149	4	0.046887	0.58499	0.47206	0.94199	0.55856	0.73132
TMEM67	4	0.025005	0.19282	0.61803	0.9627	0.8471	0.91616
FBXO36	4	0.09321	1.4364	0.22099	0.82735	0.15089	0.51558
TTLL2	4	0.14589	1.6791	0.066919	0.52208	0.093136	0.51558
MS4A8	4	0.044348	0.74496	0.48971	0.94493	0.4563	0.70243
EPT1	4	0.11874	1.1079	0.12931	0.6901	0.26791	0.56816
TAP1	4	0.13891	1.4405	0.080988	0.57481	0.14973	0.51558
RHBDD1	4	0.1144	1.0451	0.14358	0.71919	0.29597	0.58528
CRK	4	-0.14242	-1.22	0.49612	0.94525	0.22247	0.53847
SCAF4	4	-0.0074307	-0.23099	0.84722	0.98846	0.81732	0.89868
DCAF11	4	0.0033	0.079555	0.77165	0.98011	0.93659	0.9662
ALYREF	4	-0.52986	-1.6638	0.051805	0.45903	0.096145	0.51558
MRPL43	4	-0.50794	-1.9168	0.059809	0.49122	0.055263	0.51558
OR4K15	4	0.026426	0.30101	0.60908	0.9627	0.7634	0.86859
KLK3	4	0.23372	0.94976	0.0033807	0.082027	0.34223	0.61703
LHFP	4	0.017424	0.37654	0.67316	0.96877	0.70652	0.83333
TMOD1	4	0.025485	0.42032	0.61455	0.9627	0.67425	0.81311
RGPD1	4	-0.22519	-1.1504	0.32366	0.90154	0.24996	0.55771
LOXL2	4	0.095512	1.5235	0.21154	0.81795	0.12763	0.51558
CAMSAP2	4	0.20829	1.647	0.010192	0.17241	0.099553	0.51558
CBX3	4	-0.11752	-1.1064	0.57288	0.95886	0.26857	0.56822
MPP4	4	0.078441	1.3877	0.2898	0.88445	0.16524	0.51558
CRTAP	4	0.047689	1.0387	0.46699	0.94199	0.29895	0.58717
ASPN	4	0.13487	1.3855	0.090186	0.60658	0.16591	0.51558
C18orf21	4	-0.70565	-1.8033	0.016953	0.23863	0.07134	0.51558
NEURL2	4	0.070156	0.72236	0.33459	0.9049	0.47008	0.71145
MEF2B	4	-0.16343	-1.3956	0.44278	0.9386	0.16283	0.51558
RAB3IP	4	-0.28277	-1.5329	0.24137	0.83885	0.12531	0.51558
SDHB	4	-0.57535	-1.9151	0.038878	0.39237	0.055484	0.51558
AMACR	4	-0.016123	-0.14106	0.90857	0.99143	0.88782	0.93882
PFDN2	4	-0.91673	-2.3638	0.0048722	0.10487	0.018089	0.45929
C15orf41	4	-0.46204	-1.8302	0.083375	0.58244	0.067226	0.51558
DYNLL2	4	0.18626	1.2978	0.019737	0.26205	0.19436	0.52357
WIPI2	4	0.20557	1.3535	0.011335	0.18491	0.17591	0.51652
LOC388780	4	0.12516	1.68	0.11156	0.65781	0.092959	0.51558
BACE1	4	0.17607	1.4106	0.028388	0.3261	0.15837	0.51558
GPAM	4	0.15437	1.3272	0.052948	0.46345	0.18446	0.51985
ERBB3	4	-0.038274	-0.48199	0.94685	0.99591	0.62981	0.78393
HMX2	4	-0.024937	-0.20378	0.96868	0.99595	0.83853	0.91109
MOB3B	4	0.10897	1.119	0.16133	0.75029	0.26314	0.56426
TBC1D23	4	-0.094791	-1.0345	0.65949	0.96763	0.30092	0.58792
NUDT22	4	-0.0035851	-0.041256	0.82027	0.98846	0.96709	0.983
PDLIM2	4	0.12412	1.5575	0.1139	0.65985	0.11935	0.51558
APC2	4	0.072578	0.97035	0.32122	0.89936	0.33187	0.61112
ZNF76	4	-0.058139	-0.80198	0.83405	0.98846	0.42256	0.6766
TAB3	4	0.11459	1.5869	0.14284	0.71796	0.11253	0.51558
VSTM2L	4	0.036396	0.62876	0.54032	0.95638	0.52951	0.71376
BEND3	4	-0.071252	-0.68394	0.76559	0.97962	0.49401	0.71148
LOC388849	4	-0.041367	-0.17849	0.92796	0.99261	0.85834	0.92201
SEPT11	4	-0.14794	-1.7753	0.48146	0.94446	0.075853	0.51558
STKLD1	4	0.060486	1.197	0.38774	0.9213	0.2313	0.54505
PDHA1	4	0.18378	1.4145	0.021378	0.27359	0.1572	0.51558
C11orf85	4	0.030995	0.30375	0.57746	0.95923	0.76132	0.86711
CD33	4	0.0037218	0.1101	0.76907	0.97973	0.91233	0.95328
HNF1A	4	-0.0010171	-0.018843	0.80223	0.98491	0.98497	0.99277
EAF2	4	-0.035693	-0.59711	0.96241	0.99595	0.55043	0.72571
RGL2	4	-0.054087	-0.82669	0.85607	0.98846	0.40841	0.6657
CTXN2	4	0.025466	0.49846	0.61475	0.9627	0.61816	0.77555
ABHD17B	4	0.095682	1.0543	0.2107	0.81652	0.29173	0.5834
EZH1	4	0.042201	1.0264	0.50244	0.94581	0.30471	0.59058
RCCD1	4	-0.1197	-1.2114	0.56553	0.95806	0.22573	0.54113
PVRL3	4	0.067338	1.3796	0.34896	0.90967	0.1677	0.51558
AKR7A3	4	-0.04569	-0.91365	0.90295	0.99074	0.3609	0.6303
HAPLN3	4	0.031743	0.76635	0.57219	0.95886	0.44347	0.69373
MIA3	4	0.20644	1.5035	0.010938	0.18122	0.13271	0.51558
MAN1B1	4	0.11942	1.656	0.12718	0.68705	0.097717	0.51558
SSBP2	4	0.017359	0.3253	0.67366	0.96877	0.74496	0.85736
SHROOM2	4	0.20217	1.1097	0.01223	0.19309	0.26712	0.56768
NTRK2	4	0.055555	0.84263	0.41687	0.92769	0.39944	0.66004
HTT	4	-0.33564	-2.0996	0.18311	0.78079	0.035761	0.51558
RPS6KB2	4	0.039667	0.70539	0.51765	0.94844	0.48057	0.71148
GATSL3	4	-0.023277	-0.75442	0.95685	0.99595	0.4506	0.69966
EPS8	4	0.18499	1.6055	0.020682	0.26891	0.10838	0.51558
CENPH	4	-0.68368	-1.7764	0.019638	0.26142	0.075668	0.51558
SNCB	4	0.032626	0.51162	0.56592	0.95825	0.60892	0.76943
C1orf210	4	0.081485	1.3764	0.27573	0.87601	0.1687	0.51558
ZNF865	4	0.093628	1.5116	0.21945	0.82734	0.13063	0.51558
ABCB10	4	0.081842	1.2342	0.27384	0.87345	0.21714	0.53488
GTF2H1	4	-1.0926	-2.8916	0.0014915	0.047923	0.0038331	0.22848
EIF3C	4	-1.5072	-3.1133	9.9433e-05	0.0074074	0.0018503	0.16799
LYRM7	4	-0.035556	-0.26275	0.96356	0.99595	0.79274	0.88398
ENAM	4	0.20265	1.3475	0.012031	0.191	0.17781	0.51692
CCDC54	4	0.085496	1.2383	0.25564	0.8542	0.21562	0.53427
HIST1H4J	4	-0.31926	-1.5524	0.19971	0.80396	0.12056	0.51558
ATP6AP2	4	-0.69221	-2.3968	0.018743	0.25456	0.016537	0.43983
KRT12	4	0.055323	1.1088	0.41817	0.92777	0.26754	0.56812
PRR20E	4	-0.11504	-1.1981	0.58099	0.96051	0.23089	0.5445
C7orf55-LUC7L2	4	-0.13688	-1.0702	0.51218	0.94764	0.28451	0.5783
CEBPG	4	-0.13721	-1.7508	0.51153	0.94753	0.079982	0.51558
PLIN2	4	0.00050788	0.0095039	0.79189	0.98393	0.99242	0.99599
MITD1	4	0.053502	0.73358	0.43045	0.93294	0.46321	0.70774
MMP3	4	0.16133	1.6221	0.043701	0.41937	0.10478	0.51558
ZG16	4	0.095438	1.3998	0.21194	0.81918	0.16158	0.51558
FRA10AC1	4	0.039215	0.35679	0.52053	0.94882	0.72125	0.84281
TLK2	4	-0.58082	-2.3069	0.037536	0.38434	0.021059	0.49426
DOCK7	4	-0.48896	-1.7631	0.068012	0.52555	0.077891	0.51558
IFI30	4	-0.0013194	-0.04755	0.80392	0.98491	0.96207	0.9801
OTOGL	4	-0.026978	-0.3679	0.98036	0.99656	0.71295	0.8371
DCDC2C	4	0.013014	0.18427	0.70424	0.97149	0.8538	0.91912
WSCD1	4	0.087298	1.7757	0.24615	0.84291	0.075781	0.51558
C8orf89	4	-0.061109	-0.90574	0.81814	0.98781	0.36507	0.63362
GOSR2	4	-1.0474	-2.9286	0.0020881	0.061314	0.0034053	0.22072
TMED8	4	0.058506	0.98837	0.39932	0.92391	0.32297	0.60432
CABYR	4	0.032775	0.48168	0.56463	0.95806	0.63003	0.78409
HDAC3	4	-0.42536	-2.1716	0.10898	0.65238	0.029885	0.51558
SLC24A4	4	0.13256	1.404	0.094859	0.61748	0.16032	0.51558
ARL6IP5	4	0.020527	0.43304	0.65213	0.96763	0.66499	0.80688
GGPS1	4	-1.0311	-2.7536	0.002287	0.063978	0.0058949	0.27642
ZNF345	4	0.049352	1.4188	0.4567	0.94053	0.15596	0.51558
SLC17A6	4	0.10748	1.737	0.16576	0.75384	0.082389	0.51558
CCNE1	4	-0.24569	-1.8723	0.29119	0.88445	0.061161	0.51558
PLAA	4	-0.074111	-0.97352	0.75271	0.9788	0.3303	0.61016
CCL15	4	-0.0020765	-0.045119	0.80859	0.98506	0.96401	0.98103
MVD	4	-0.67762	-1.6841	0.020384	0.26693	0.092159	0.51558
JAM3	4	0.022936	0.43718	0.63433	0.96508	0.66198	0.80454
CARKD	4	-0.0026282	-0.056954	0.81371	0.98633	0.95458	0.97593
GSTCD	4	0.00070228	0.0096941	0.7902	0.98393	0.99227	0.99599
OIT3	4	0.036219	0.76564	0.54146	0.95638	0.44389	0.69401
ADAMTSL4	4	-0.061495	-1.2968	0.8159	0.98671	0.1947	0.52369
OR2A5	4	-0.0098457	-0.32497	0.86303	0.98846	0.7452	0.8575
ENTPD7	4	0.022216	0.44337	0.63931	0.96508	0.6575	0.802
LOC100129924	4	-0.048381	-0.70612	0.88888	0.99064	0.48011	0.71148
GAR1	4	-0.71227	-2.5614	0.016058	0.2306	0.010424	0.35002
CTNNA1	4	-0.22299	-1.7667	0.32699	0.90222	0.077279	0.51558
B4GALNT1	4	-0.092757	-1.0065	0.6671	0.96763	0.31418	0.59758
CPLX2	4	0.061047	0.98121	0.38416	0.91989	0.32649	0.60716
PPAPDC1B	4	0.079011	1.5516	0.28766	0.88403	0.12075	0.51558
DNAH17	4	-0.013268	-0.23271	0.88903	0.99064	0.81598	0.8979
CAMK2A	4	0.07373	0.7505	0.31421	0.89544	0.45295	0.70127
DAOA	4	-0.037771	-0.55158	0.94994	0.99591	0.58124	0.74823
MED1	4	-0.30918	-2.0718	0.2114	0.81769	0.038281	0.51558
FANCF	4	-0.10217	-0.96278	0.62827	0.96311	0.33566	0.61282
GTF3C3	4	-0.72494	-2.0395	0.014816	0.21896	0.041404	0.51558
HIST1H2BO	4	0.015781	0.58426	0.68385	0.96877	0.55904	0.73155
FAM46B	4	0.017012	0.29724	0.67625	0.96877	0.76628	0.86986
MSMP	4	0.039326	0.29094	0.51984	0.94882	0.7711	0.87203
APOE	4	-0.10378	-1.8146	0.62285	0.9627	0.069586	0.51558
MCAT	4	-0.049866	-1.5233	0.87944	0.98866	0.12768	0.51558
RBM39	4	-1.0091	-2.1479	0.0025853	0.067797	0.031725	0.51558
C1orf234	4	-0.018196	-0.23475	0.92214	0.99155	0.81441	0.8969
ST13	4	-0.10311	-1.0715	0.62504	0.9627	0.28396	0.57787
THADA	4	-0.052127	-0.72427	0.86661	0.98846	0.4689	0.71092
KPRP	4	0.11478	1.614	0.14219	0.71715	0.10652	0.51558
AGTR1	4	0.17275	1.4099	0.031172	0.34356	0.15858	0.51558
CFAP126	4	-0.12841	-1.6779	0.53888	0.95638	0.093358	0.51558
CCDC180	4	-0.063001	-0.95731	0.80785	0.98491	0.33841	0.61445
OR2F1	4	0.075245	1.2656	0.3064	0.89296	0.20565	0.52829
RPL14	4	-1.2768	-2.0804	0.00039773	0.019277	0.037493	0.51558
ANKRA2	4	0.11204	1.3588	0.15154	0.73252	0.17421	0.51652
ODC1	4	-0.40953	-2.2442	0.11977	0.67168	0.024818	0.51558
CALHM1	4	0.11709	1.4732	0.13493	0.70329	0.14068	0.51558
C19orf66	4	-0.17002	-1.1769	0.42766	0.93277	0.23924	0.55038
TEX19	4	-0.15353	-1.669	0.46788	0.94199	0.095111	0.51558
OR2T35	4	0.091105	1.6485	0.22855	0.82886	0.099243	0.51558
IRAK1	4	0.073436	1.493	0.31605	0.89725	0.13543	0.51558
KRTAP5-1	4	0.027527	0.35595	0.60132	0.9627	0.72188	0.84314
NDUFA3	4	-0.018367	-0.20445	0.92339	0.99183	0.838	0.91094
NIN	4	0.18902	1.5986	0.018047	0.24914	0.1099	0.51558
TP53I13	4	-0.096152	-1.7668	0.65397	0.96763	0.077258	0.51558
FAM20B	4	-0.21343	-1.7255	0.3429	0.90654	0.084436	0.51558
CDS1	4	0.019042	0.44086	0.66178	0.96763	0.65931	0.80295
PGAP2	4	-0.032678	-0.59887	0.98185	0.99727	0.54926	0.72502
EYA1	4	0.060628	1.1662	0.38684	0.9213	0.24355	0.55277
PLEKHA3	4	0.031609	0.52623	0.57313	0.95886	0.59873	0.7616
ZNF705E	4	0.118	0.92536	0.13215	0.69698	0.35478	0.62558
ANKRD23	4	-0.099272	-1.1605	0.64015	0.96508	0.24584	0.55417
KLF17	4	-0.038873	-0.53236	0.94288	0.99496	0.59448	0.75857
EIF4A1	4	-1.0761	-2.5359	0.0017898	0.055046	0.011216	0.36312
AHCY	4	-0.39551	-1.4977	0.13061	0.69424	0.13422	0.51558
FAM175B	4	0.29363	1.5974	0.00054688	0.025	0.11018	0.51558
TMCO5A	4	-0.063926	-1.343	0.80272	0.98491	0.17928	0.51788
MKNK2	4	-0.014541	-0.16536	0.89803	0.99074	0.86866	0.92774
DPM3	4	-0.19211	-1.3596	0.38148	0.91989	0.17396	0.51632
SULT1B1	4	0.096215	1.199	0.20866	0.81495	0.23052	0.54439
ERICH6B	4	0.052646	1.1692	0.43562	0.93473	0.24232	0.5522
FAM187B	4	0.079235	0.79091	0.28662	0.88341	0.429	0.68218
PEX16	4	-0.018812	-0.30063	0.92672	0.99218	0.76369	0.86873
FAM110D	4	0.097179	1.2708	0.20439	0.80734	0.20381	0.52709
FASTKD5	4	-0.0010807	-0.039673	0.80263	0.98491	0.96835	0.98371
GINM1	4	0.17485	1.6823	0.029283	0.33127	0.092517	0.51558
HOXA2	4	0.11795	1.1696	0.1322	0.69698	0.24216	0.55218
ASIP	4	0.052598	0.58254	0.43577	0.93473	0.5602	0.73192
MAEA	4	-0.40949	-1.7253	0.11982	0.67168	0.084476	0.51558
FAM217A	4	0.051834	0.79296	0.44089	0.93821	0.4278	0.68163
HSPE1	4	-2.1035	-3.3079	0	0	0.00093991	0.137
CDH20	4	0.086061	1.4033	0.25271	0.85085	0.16053	0.51558
LIN37	4	0.27245	1.5694	0.001044	0.039474	0.11655	0.51558
TMEM2	4	0.086276	1.504	0.25157	0.84971	0.13259	0.51558
RPL4	4	-1.2533	-2.3958	0.00064632	0.029279	0.016586	0.44012
SLC24A5	4	-0.077342	-0.93686	0.73625	0.97654	0.34883	0.62211
ACBD6	4	0.14179	1.5099	0.074426	0.55301	0.13108	0.51558
TM7SF2	4	-0.09619	-0.80104	0.65367	0.96763	0.42311	0.6772
LRP1	4	-0.44394	-1.7821	0.095704	0.62017	0.074729	0.51558
OBFC1	4	-0.65776	-1.7743	0.02282	0.28298	0.076012	0.51558
DSG2	4	0.11116	1.4728	0.15432	0.73832	0.1408	0.51558
MTPAP	4	-0.18512	-1.4235	0.395	0.92321	0.15459	0.51558
MICU3	4	0.13769	1.6938	0.083723	0.58351	0.090312	0.51558
DTX4	4	0.036205	0.88344	0.54146	0.95638	0.377	0.6423
CEP170B	4	0.045876	1.2158	0.47887	0.94357	0.22405	0.53986
ARID3A	4	0.042302	0.55634	0.50159	0.94581	0.57798	0.74574
OR10H3	4	0.19772	1.5912	0.01407	0.21262	0.11156	0.51558
TENM1	4	-0.0051561	-0.17621	0.83057	0.98846	0.86013	0.92278
PLSCR5	4	-0.10561	-1.4268	0.61554	0.9627	0.15363	0.51558
KPNA2	4	-0.36677	-2.1149	0.15576	0.74072	0.03444	0.51558
IP6K1	4	-0.10223	-0.86982	0.62782	0.96272	0.3844	0.64788
LUZP2	4	0.046934	0.92852	0.47181	0.94199	0.35314	0.62437
ARRDC2	4	-0.06684	-1.2993	0.78731	0.98379	0.19383	0.52357
ACTBL2	4	0.11936	1.1673	0.12737	0.68705	0.24309	0.55244
ZNF23	4	-0.006162	-0.071599	0.83772	0.98846	0.94292	0.96958
CNOT7	4	-0.03461	-0.81022	0.96952	0.99595	0.41781	0.67307
FRMD6	4	0.39996	1.4063	0	0	0.15963	0.51558
NTS	4	-0.083641	-0.96427	0.70722	0.97198	0.33491	0.61237
GNAI1	4	-0.12432	-0.95574	0.55026	0.95638	0.3392	0.61492
BSPRY	4	0.10954	1.6373	0.15969	0.74854	0.10157	0.51558
LHPP	4	0.023126	0.53257	0.63249	0.96508	0.59433	0.75853
PMVK	4	-0.6008	-1.9653	0.033012	0.35691	0.04938	0.51558
FTCD	4	0.12097	1.2384	0.12245	0.67608	0.21558	0.53427
RLN3	4	-0.1428	-1.4269	0.49523	0.94493	0.15362	0.51558
HDAC1	4	-0.017097	-0.15729	0.91493	0.99155	0.87502	0.93142
ZNF764	4	-0.0021363	-0.052847	0.80939	0.98506	0.95785	0.97788
ADCK3	4	0.049084	0.72325	0.45849	0.94053	0.46952	0.71107
TNFRSF17	4	0.076303	1.5376	0.30064	0.88887	0.12415	0.51558
HOXB6	4	-0.13278	-0.93483	0.52441	0.95038	0.34988	0.62266
ART1	4	0.064464	1.1268	0.36462	0.91469	0.25982	0.56312
RPS3	4	-1.1456	-2.1177	0.0011932	0.040956	0.0342	0.51558
TMEM170A	4	0.081876	1.5786	0.27374	0.87341	0.11442	0.51558
LYRM9	4	-0.10874	-1.3909	0.60281	0.9627	0.16424	0.51558
GLIPR1L2	4	-0.022922	-0.44119	0.95456	0.99591	0.65907	0.80294
IL6R	4	0.15707	1.4107	0.049219	0.44837	0.15832	0.51558
C12orf57	4	0.010815	0.29385	0.72089	0.97471	0.76887	0.87121
EXOSC7	4	-0.46569	-1.1331	0.081386	0.57575	0.25719	0.56189
DMRT2	4	-0.0049881	-0.076177	0.82942	0.98846	0.93928	0.96783
TMEM170B	4	-0.078077	-1.1817	0.73272	0.97554	0.23734	0.5489
ZNF598	4	-0.00095672	-0.022352	0.80163	0.98491	0.98217	0.99109
POLR2G	4	-1.1043	-2.2942	0.0014418	0.047002	0.021776	0.50329
PTGES3L-AARSD1	4	-0.059391	-0.7314	0.82714	0.98846	0.46454	0.70858
FOXRED1	4	-0.0031337	-0.061198	0.81744	0.98745	0.9512	0.97411
ABTB2	4	0.034809	0.87578	0.55086	0.95638	0.38115	0.64537
ALPP	4	0.035614	0.74677	0.54594	0.95638	0.4552	0.70207
PLA2G2C	4	0.082359	0.90724	0.2713	0.87186	0.36428	0.63359
KIF4A	4	-1.0942	-2.9311	0.0014915	0.047923	0.0033771	0.22072
CTR9	4	-1.1434	-2.9617	0.0011932	0.040956	0.0030592	0.21173
ITGB8	4	0.079511	0.75639	0.28527	0.88236	0.44942	0.69864
CDC37	4	-1.0672	-2.439	0.0018892	0.056632	0.014728	0.41883
NMUR1	4	0.10085	1.2104	0.19106	0.79372	0.22614	0.5413
RAB8A	4	-0.040797	-0.68606	0.93129	0.99264	0.49268	0.71148
ANKZF1	4	-0.033697	-0.56394	0.97534	0.99595	0.57279	0.74172
CCDC113	4	0.017384	0.37572	0.67356	0.96877	0.70712	0.83373
CASP6	4	0.14001	1.4984	0.078403	0.56747	0.13404	0.51558
C1orf112	4	0.035825	1.3918	0.5442	0.95638	0.16398	0.51558
TDRP	4	0.16848	1.6404	0.035597	0.37195	0.10093	0.51558
RIC8B	4	0.14701	1.0956	0.064781	0.51298	0.27328	0.57156
ZNF534	4	0.24239	1.1237	0.0024858	0.065963	0.26112	0.56342
HACL1	4	0.050208	1.1896	0.45182	0.94053	0.23419	0.5471
SPANXB1	4	0.14976	1.458	0.05971	0.49081	0.14485	0.51558
ESRP2	4	-0.026152	-0.97827	0.97609	0.99595	0.32794	0.60859
AEN	4	0.078978	1.0667	0.28766	0.88403	0.28612	0.57868
C9orf139	4	0.030174	1.1813	0.58392	0.96075	0.23747	0.5489
ANKEF1	4	0.11065	1.4708	0.15646	0.74263	0.14134	0.51558
HECW1	4	0.074643	1.2224	0.30983	0.89495	0.22156	0.5374
E2F1	4	-0.19433	-1.38	0.37725	0.91857	0.16759	0.51558
PPOX	4	-0.11255	-1.3206	0.58994	0.96238	0.18664	0.52086
