Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
ZNF318	3	-0.086987	-1.3751	0.78237	0.95918	0.16911	0.44456
CHUK	6	0.047195	0.39499	0.55419	0.86239	0.69285	0.8254
DBX2	6	0.06296	1.3818	0.4806	0.83432	0.16704	0.44265
ING5	6	-0.094819	-0.71909	0.75956	0.94634	0.47209	0.70252
ZNF695	5	0.098878	1.4753	0.38848	0.7872	0.14012	0.4223
NKX1	12	0.17363	2.2726	0.029093	0.22717	0.023051	0.21902
ZNF251	6	-0.032309	-0.59932	0.95779	0.98998	0.54896	0.73573
ZNF732	6	-0.00093148	-0.012959	0.80148	0.96068	0.98966	0.99677
HELT	6	0.021124	0.22085	0.68597	0.92635	0.82521	0.90724
TBX15	6	0.092414	0.91944	0.35511	0.77281	0.35786	0.61099
RAG1	12	0.15747	2.264	0.045351	0.2972	0.023572	0.22283
ZSCAN5A	6	-0.2665	-1.5847	0.26497	0.69902	0.11303	0.39276
neg39	1	0.13487	0.66384	0.65174	0.91003	0.50679	0.72111
TRPM7	6	-0.65624	-2.4399	0.012265	0.1315	0.01469	0.16247
KDM6A	4	0.045943	0.74086	0.64718	0.91003	0.45878	0.68885
TGIF2	6	0.054698	0.96151	0.51426	0.84489	0.3363	0.59488
MUSK	6	0.082163	0.91941	0.39418	0.78953	0.35788	0.61099
IRF7	6	-0.082665	-0.84199	0.8166	0.96481	0.39979	0.64474
ETV4	6	0.11684	1.419	0.2644	0.69902	0.1559	0.43346
TRIM14	11	0.13111	1.8093	0.093554	0.43651	0.070406	0.35542
TBX10	7	-0.13874	-1.4258	0.58614	0.87671	0.15393	0.43331
NCOR2	12	0.056913	0.38819	0.32316	0.74869	0.69788	0.82941
TMPRSS11A	6	0.18227	1.9675	0.10382	0.45671	0.049128	0.33751
HOXD8	6	0.073827	1.2824	0.4247	0.80301	0.19972	0.46955
PHIP	14	0.044587	1.1181	0.34027	0.75906	0.26353	0.52959
SGK494	6	-0.28213	-1.2839	0.23845	0.66773	0.19918	0.4693
ZIC3	7	0.26184	1.9079	0.014261	0.14286	0.056403	0.34876
SRCAP	6	-1.4193	-3.8464	0	0	0.00011986	0.003326
SCAF11	8	-0.11158	-1.1362	0.67456	0.92412	0.25588	0.52524
SMARCC2	11	-0.21937	-2.082	0.24586	0.67317	0.03734	0.28899
USP4	6	-0.010942	-0.18224	0.85739	0.96564	0.8554	0.92334
MKNK2	6	0.24792	1.5025	0.032801	0.24678	0.13297	0.41239
TAL2	6	-0.0008538	-0.0095919	0.80091	0.96068	0.99235	0.99821
ACE	12	-0.010715	-0.38214	0.71449	0.93123	0.70236	0.83164
SUV420H1	7	-0.44185	-2.3117	0.057616	0.34007	0.020792	0.20534
SH3RF2	9	0.17037	1.7476	0.067598	0.37382	0.080533	0.36382
MYT1L	8	0.11483	1.4752	0.19167	0.61765	0.14017	0.4223
BRDT	13	-0.051328	-1.1735	0.96805	0.99327	0.24061	0.51376
HMX3	6	0.20046	1.3941	0.077867	0.40325	0.16328	0.44171
BPTF	17	-0.52361	-4.1235	0.0011409	0.019802	3.7313e-05	0.0013214
ATOH1	6	-0.0014616	-0.016317	0.80519	0.96293	0.98698	0.99607
ZNF264	6	0.27503	1.7905	0.017399	0.16223	0.07338	0.35542
MUL1	11	-0.12488	-1.2865	0.59241	0.8812	0.19827	0.4693
ZNF668	6	0.043666	0.50202	0.57216	0.87293	0.61565	0.77516
KCNA3	6	-0.1344	-0.77309	0.61095	0.89176	0.43947	0.67643
BBX	6	0.29645	1.8069	0.011979	0.12883	0.070779	0.35542
TRIM4	11	0.057909	0.62148	0.33143	0.75	0.53429	0.73189
PIM3	6	-0.070194	-1.4324	0.85967	0.96603	0.15202	0.43136
KLHL11	6	0.15702	0.93544	0.15573	0.55657	0.34956	0.60477
DMRT3	6	0.20333	1.4448	0.075014	0.39549	0.14851	0.42996
CPE	6	-0.064797	-0.91313	0.88505	0.97216	0.36118	0.61232
ZBTB48	14	0.05106	1.0814	0.30975	0.73727	0.2795	0.54684
NPAS3	6	0.030427	0.18621	0.63577	0.90791	0.85228	0.92206
KLK5	6	0.085524	0.83155	0.37906	0.77947	0.40567	0.64873
PRMT3	6	0.1075	1.7519	0.29835	0.73096	0.079793	0.36201
ZNF182	6	0.23912	1.759	0.03822	0.27071	0.078574	0.36111
IKZF3	6	-0.20969	-1.8356	0.38705	0.7872	0.066423	0.35542
ZNF705D	6	0.25509	1.9063	0.028237	0.22197	0.056615	0.34901
ZNF334	6	0.30159	1.8985	0.010268	0.11803	0.05763	0.35116
ZBTB47	13	0.20133	2.3655	0.011694	0.12853	0.018004	0.18786
ARAF	6	0.22288	1.7234	0.051626	0.32149	0.084821	0.3698
GDAP2	6	-0.060405	-0.322	0.90673	0.97755	0.74745	0.86118
ZNF763	5	0.016193	0.18784	0.74501	0.94228	0.851	0.92172
TRIM35	12	0.13016	1.196	0.085568	0.42017	0.23171	0.50378
ZNF268	6	-0.158	-1.1547	0.53052	0.8536	0.24821	0.51891
MXI1	6	0.069203	0.70322	0.44609	0.81036	0.48192	0.70916
C1R	6	0.14043	1.7891	0.1988	0.62466	0.0736	0.35543
UBE2V1	6	-0.37858	-2.4077	0.11495	0.48321	0.016052	0.17158
JMJD4	7	0.070851	1.3217	0.40673	0.79234	0.18626	0.4586
CBX3	6	-0.14033	-1.2845	0.58928	0.87915	0.19897	0.4693
ZNF627	6	0.035162	0.44822	0.60896	0.88995	0.65399	0.79679
SYVN1	11	-0.9356	-4.7857	0	0	1.7041e-06	0.00011715
ZNF230	6	-0.045987	-0.75422	0.9769	0.99448	0.45072	0.68309
neg8	1	0.17012	0.65195	0.5599	0.86476	0.51443	0.72605
CELA3A	6	0.057667	0.56677	0.50228	0.83897	0.57087	0.74764
ZNF510	6	0.081982	0.99417	0.39504	0.78953	0.32014	0.58514
TRAF6	16	-0.10335	-1.7551	0.67056	0.92412	0.079237	0.36197
HGF	6	0.018035	0.17518	0.70394	0.92868	0.86094	0.92704
GSG2	6	-0.027018	-0.27659	0.93155	0.98314	0.78209	0.88083
ZNF407	7	-0.7408	-2.4173	0.0037079	0.053942	0.015638	0.16818
ZNF784	6	0.1006	0.90763	0.32487	0.74869	0.36408	0.61605
ZSCAN25	6	0.071152	0.78797	0.43639	0.80596	0.43072	0.66877
ZNF551	6	0.074715	0.748	0.42128	0.79881	0.45446	0.6862
KBTBD7	6	0.20368	1.3189	0.074444	0.39486	0.18722	0.45933
ZNF514	6	0.0034483	0.044921	0.77952	0.95794	0.96417	0.98324
MEF2C	6	0.080154	1.008	0.4016	0.79157	0.31344	0.58182
SGK3	6	0.13175	1.0019	0.22076	0.645	0.31638	0.5836
CHEK1	6	-2.0241	-5.0784	0	0	3.8064e-07	3.6068e-05
EPHA6	6	0.040961	0.48278	0.58471	0.87607	0.62925	0.78199
HOXB9	6	-0.2023	-1.1712	0.40445	0.79234	0.24152	0.51386
DNMT3A	6	0.10028	1.6054	0.32573	0.74869	0.1084	0.3898
SUV39H2	15	0.041516	0.91448	0.34027	0.75906	0.36046	0.61232
PAN2	6	0.10983	0.85519	0.29064	0.7276	0.39244	0.64009
HDAC11	6	0.21524	1.8875	0.061323	0.35304	0.059097	0.35542
ZNF583	6	0.066339	0.84833	0.46092	0.81989	0.39625	0.643
NRD1	6	-0.673	-2.7025	0.010839	0.12179	0.0068812	0.095329
TFDP3	6	-0.027395	-0.70483	0.93354	0.98406	0.48092	0.70904
ZNF414	6	-0.076445	-1.0118	0.836	0.96481	0.31164	0.58071
RNF20	8	-1.4019	-4.3301	0	0	1.4904e-05	0.00062206
ZNF878	6	0.17605	1.4636	0.1178	0.4876	0.1433	0.42519
TBL1Y	7	0.18211	2.1451	0.085568	0.42017	0.031947	0.26795
NTRK3	6	0.18326	1.7936	0.10211	0.45316	0.072875	0.35542
TPP1	6	0.033008	0.51311	0.62265	0.89946	0.60788	0.77041
DAPK2	6	0.067913	0.80494	0.45237	0.81559	0.42085	0.66048
HOXC6	6	-0.13704	-0.96545	0.60354	0.88908	0.33432	0.59379
BMI1	7	0.1353	1.645	0.17712	0.59654	0.099969	0.38332
RNF130	11	0.096753	0.80061	0.17969	0.59886	0.42336	0.6619
neg27	1	0.28086	0.61558	0.33029	0.75	0.53817	0.73284
FOXK2	6	0.086188	0.8733	0.37707	0.77947	0.3825	0.63137
ZNF611	6	0.050543	0.52578	0.53765	0.85514	0.59904	0.76618
SPIC	6	-0.11605	-0.92122	0.67741	0.92412	0.35694	0.61074
STK32C	6	0.13846	1.1968	0.20251	0.62621	0.23138	0.50378
KCNS3	6	0.047437	0.34687	0.55334	0.86239	0.72869	0.84905
KLHL30	5	0.12743	1.2686	0.29321	0.72927	0.2046	0.47227
neg16	1	0.23675	0.62991	0.40987	0.7943	0.52876	0.73105
RNF25	11	-0.11723	-1.5785	0.62778	0.90279	0.11445	0.39421
FBXL4	14	0.038056	0.85314	0.37849	0.77947	0.39358	0.64067
TSC22D2	5	0.029806	0.36384	0.68254	0.92515	0.71598	0.84066
USP21	6	-0.12341	-1.6588	0.65088	0.91003	0.097147	0.38271
DLX6	6	0.20644	1.695	0.071592	0.38675	0.090078	0.37199
NFIX	8	0.044531	0.97256	0.48374	0.83558	0.33077	0.58959
PRDM2	13	0.12427	1.6732	0.085568	0.42017	0.094295	0.37851
ZNF224	6	0.046519	0.46467	0.5579	0.86364	0.64217	0.78998
TDRD5	6	0.018273	0.19485	0.7028	0.92868	0.84551	0.91915
ZNF256	4	0.14491	1.4226	0.2935	0.72927	0.15486	0.43331
SMYD2	2	-0.020369	-0.37651	0.97747	0.99449	0.70654	0.83489
ARID3B	6	-0.080302	-0.6888	0.82202	0.96481	0.49095	0.71531
ADAM18	6	0.1231	1.7062	0.24472	0.67267	0.087977	0.37147
RNF212B	6	-0.16915	-2.1279	0.49515	0.83582	0.033342	0.2764
RNF215	11	-0.12929	-1.8082	0.56959	0.87178	0.070572	0.35542
FBXO31	9	-0.043893	-0.4901	0.96834	0.99327	0.62407	0.77985
PCGF3	7	0.059822	0.61169	0.45265	0.81559	0.54074	0.73318
RAI1	6	-0.35834	-1.4191	0.13719	0.52546	0.15587	0.43346
ZNF460	6	0.015551	0.18831	0.7162	0.93173	0.85064	0.92166
PRSS41	6	0.11738	1.5112	0.26298	0.69743	0.13073	0.40961
ZNF253	6	-0.030601	-0.23073	0.94894	0.98724	0.81753	0.90446
CREB3L4	6	-0.0096158	-0.5129	0.84712	0.96564	0.60802	0.77041
MMP24	6	-0.057766	-0.54366	0.91928	0.97756	0.58668	0.75872
RAB40AL	6	0.0049059	0.064895	0.76982	0.95102	0.94826	0.97498
HMX1	6	0.063274	1.1013	0.47889	0.83432	0.27075	0.53781
RNF115	8	-0.03675	-0.92137	0.94295	0.98692	0.35686	0.61074
C1S	6	0.21872	1.0805	0.055619	0.3322	0.27991	0.54693
BATF	6	0.035698	0.40624	0.60553	0.88949	0.68457	0.81943
FBXO32	7	0.15437	1.7991	0.13349	0.52053	0.072009	0.35542
ELK4	6	0.020625	0.26822	0.68996	0.92635	0.78853	0.88492
PRKCH	6	0.059657	0.17977	0.4943	0.83558	0.85733	0.92458
FBXO41	16	0.11349	1.1827	0.069025	0.37931	0.23693	0.51119
SEC11C	5	0.243	1.2388	0.055619	0.3322	0.2154	0.48369
RNF219	6	0.19195	1.4467	0.090702	0.43443	0.14798	0.42948
ZNF8	6	0.040932	0.68826	0.58471	0.87607	0.49129	0.71531
ZNF554	6	0.067268	0.99203	0.45579	0.81559	0.32118	0.58588
neg37	1	0.21478	0.63713	0.45151	0.81559	0.52404	0.7306
ERBB2	6	0.0089568	0.15026	0.75043	0.94292	0.88056	0.93617
SIAH1	8	-0.16609	-1.801	0.46777	0.82371	0.071708	0.35542
TDRD10	6	0.1791	1.2954	0.11095	0.47497	0.19518	0.4671
TDRD7	18	0.12776	2.0117	0.038791	0.27255	0.044253	0.32256
RC3H1	10	-0.12324	-1.475	0.61751	0.89611	0.14021	0.4223
HIC1	12	0.21169	2.2594	0.0094124	0.11074	0.023861	0.22428
ARNT2	6	-0.052462	-1.7132	0.94666	0.98692	0.086679	0.37134
L3MBTL1	24	0.014818	0.41762	0.37479	0.77916	0.67622	0.81388
SP140	13	-0.016231	-0.32776	0.7316	0.93896	0.74309	0.85914
ZBTB5	6	-0.24255	-1.7095	0.31489	0.74044	0.087354	0.37147
GABPA	7	-1.3967	-4.1819	0	0	2.8913e-05	0.0010559
HESX1	5	0.053633	0.78725	0.57758	0.87586	0.43114	0.66913
ADAM32	6	0.059769	0.75881	0.49373	0.83558	0.44797	0.68167
SMARCA5	6	-0.47019	-2.1211	0.054478	0.32931	0.033909	0.27933
RNF212	6	-0.1077	-0.83249	0.70907	0.93039	0.40513	0.64873
MESP2	6	0.022903	0.23847	0.67712	0.92412	0.81152	0.90066
FOXG1	6	0.15879	1.4662	0.1526	0.55269	0.14259	0.42501
TRIM2	11	0.079578	1.1051	0.2393	0.66959	0.26914	0.53583
F9	6	0.18476	1.6898	0.1004	0.44955	0.09106	0.37199
BRWD1	22	-0.077981	-1.8104	0.82886	0.96481	0.070237	0.35542
ING3	6	-0.69792	-2.879	0.0082715	0.10247	0.0039895	0.06195
BRCA1	12	-0.95938	-4.2052	0.00028523	0.0057143	2.6089e-05	0.00098352
ACE2	6	0.1603	1.3687	0.15031	0.54829	0.17108	0.4477
EMX1	6	0.10564	1.4666	0.30491	0.73623	0.1425	0.42501
TRAF3	11	-0.20139	-2.5982	0.29179	0.7276	0.0093723	0.1182
BAHCC1	6	-0.19995	-1.9988	0.40844	0.79291	0.045633	0.32836
HOXC13	6	-0.029076	-0.24109	0.9421	0.98692	0.80949	0.90019
RFFL	9	-0.11412	-1.5045	0.67228	0.92412	0.13245	0.41168
ZNF669	6	0.20698	1.4954	0.071021	0.38485	0.13482	0.41464
HES4	6	-0.0030676	-0.045427	0.81346	0.96481	0.96377	0.98324
PSMB9	6	-0.0079004	-0.1248	0.83742	0.96485	0.90068	0.94687
neg93	1	0.24309	0.62783	0.40017	0.79131	0.53011	0.73105
POU3F4	6	0.056577	0.43904	0.50542	0.83949	0.66063	0.80144
HUNK	6	0.43025	1.3572	0	0	0.17471	0.45013
ZNF131	8	-0.63265	-2.8455	0.0079863	0.10145	0.0044345	0.067015
GLYR1	6	-0.015325	-0.23462	0.87279	0.96929	0.8145	0.9014
RAD54L	6	-0.16498	-1.7067	0.50827	0.84126	0.087879	0.37147
ZNF768	6	0.20438	1.851	0.073873	0.39422	0.064174	0.35542
KBTBD8	6	0.080065	0.7241	0.4016	0.79157	0.46901	0.69912
MAP3K12	6	-0.096575	-0.65827	0.75214	0.94292	0.51036	0.72398
OTP	6	0.022596	0.2719	0.67741	0.92412	0.7857	0.88283
IGF1R	6	-0.35158	-1.9473	0.14546	0.54025	0.051503	0.34199
ZNF512B	6	0.16278	1.4728	0.14632	0.54171	0.14079	0.42371
ZNF26	5	-0.12742	-1.314	0.64119	0.90818	0.18886	0.46052
FOXD4L6	6	-1.4154	-3.7764	0	0	0.00015912	0.0041021
KLF3	5	-0.27262	-1.6331	0.29122	0.7276	0.10244	0.38332
SPIB	6	0.11552	0.77499	0.26811	0.70082	0.43834	0.67583
ZNF226	6	-0.051104	-0.91383	0.95208	0.98816	0.36081	0.61232
CTSL1	6	0.082255	1.3794	0.39361	0.78947	0.16776	0.44323
neg3	1	0.23192	0.63149	0.417	0.79771	0.52772	0.73105
PML	13	0.03657	0.62325	0.40645	0.79234	0.53312	0.73189
RNF123	10	-0.050969	-0.51919	0.99886	0.99943	0.60363	0.76757
ZNF773	6	0.10908	1.2178	0.29407	0.72984	0.22329	0.49383
HNF4G	5	-0.10047	-1.3608	0.7433	0.94045	0.17359	0.45013
DLX1	7	0.13201	0.88641	0.18483	0.60391	0.37539	0.62681
ZNF597	6	-0.10461	-1.4572	0.72019	0.93346	0.14507	0.4274
ASB17	9	0.00020005	0.0023277	0.72105	0.93358	0.99814	1
PYGO1	6	-0.13523	-0.39204	0.60839	0.88949	0.69503	0.82715
neg10	1	0.24553	0.62703	0.39589	0.78953	0.53064	0.73105
ABHD13	6	0.1549	1.6521	0.16115	0.56841	0.09851	0.38271
CASP2	6	0.2761	1.9603	0.016828	0.15903	0.049961	0.33881
ZBTB8A	12	-0.043068	-0.7074	0.92841	0.9816	0.47932	0.70758
PHF11	6	0.10585	0.89102	0.30491	0.73623	0.37292	0.62563
TPSB2	5	-0.11131	-1.2576	0.69909	0.92771	0.20854	0.47655
SMARCA1	6	-0.0088501	-0.08562	0.84341	0.96564	0.93177	0.96708
TRIM38	11	0.13022	1.8955	0.095265	0.4366	0.058023	0.35196
INSR	6	-0.036188	-0.27799	0.97404	0.99448	0.78102	0.88047
STK39	6	0.13835	1.6348	0.20308	0.62621	0.1021	0.38332
CBX1	6	0.023572	0.4397	0.67313	0.92412	0.66016	0.80144
MORF	6	0.050753	0.60159	0.53708	0.85514	0.54745	0.735
NEK9	6	0.10973	1.0292	0.29122	0.7276	0.30337	0.57091
ELANE	6	-0.079434	-0.7466	0.82487	0.96481	0.4553	0.68717
ZNF250	3	0.12405	1.2536	0.43554	0.80596	0.20998	0.47674
NFKB2	7	-0.035788	-0.49006	0.9498	0.98754	0.62409	0.77985
ANAPC4	10	-1.3076	-4.2002	0	0	2.6671e-05	0.00099477
USP17L7	6	0.20372	1.2334	0.074444	0.39486	0.21743	0.48618
FBXO11	16	-0.24533	-3.0705	0.12464	0.50579	0.0021373	0.037846
ADAMTS9	6	-0.02442	-0.34816	0.91786	0.97756	0.72772	0.84876
CSF1R	6	0.03462	0.27272	0.61409	0.8941	0.78507	0.88283
OVGP1	6	-0.0069551	-0.14051	0.83229	0.96481	0.88825	0.94057
MYCBP2	14	0.079507	1.4327	0.18597	0.60539	0.15193	0.43136
RNF183	9	0.081322	0.86806	0.30548	0.73626	0.38536	0.63358
ZNF81	6	0.12283	1.2737	0.24529	0.67293	0.20276	0.47146
PHF23	5	-0.32163	-1.978	0.21535	0.63983	0.04793	0.33609
ZNF479	6	0.087368	0.49929	0.37222	0.77864	0.61757	0.77578
ZNF501	6	0.024808	0.65036	0.66343	0.919	0.51546	0.72605
MAP2K3	6	-0.01814	-0.13815	0.88562	0.97216	0.89012	0.94145
NR3C1	6	-0.043878	-0.6662	0.98688	0.99654	0.50529	0.72043
DMTF1	16	0.16307	1.9003	0.014261	0.14286	0.05739	0.35115
LBX2	6	0.001558	0.019021	0.79007	0.95924	0.98482	0.99515
DCAF13	10	-1.218	-4.1044	0	0	4.0531e-05	0.0013796
AKTIP	8	0.043085	0.55214	0.49173	0.83558	0.58085	0.75565
LHX1	6	0.071785	0.38466	0.43212	0.8035	0.70049	0.83066
HOXC12	6	0.007848	0.13469	0.75499	0.94401	0.89285	0.94316
ZNF324B	6	0.06614	0.98377	0.46235	0.82159	0.32523	0.58776
PRSS23	6	0.019558	0.23911	0.69595	0.92635	0.81102	0.90066
ZNF439	6	0.13152	1.4542	0.22191	0.64564	0.14589	0.428
ATXN3L	6	0.081234	1.1633	0.39789	0.78992	0.24472	0.51686
MKRN2	12	0.0018788	0.042276	0.63833	0.90791	0.96628	0.98453
ZNF714	5	-0.036958	-0.63719	0.98973	0.99741	0.524	0.7306
NR0B1	6	0.36129	1.3386	0.002567	0.039301	0.18069	0.45249
KCNG4	6	0.022211	0.21313	0.68112	0.92486	0.83122	0.91041
CREB3L3	6	0.088988	1.4215	0.36651	0.77538	0.15517	0.43346
NFATC2	6	0.064316	0.75525	0.47461	0.83101	0.4501	0.68309
neg20	1	0.19279	0.64439	0.49886	0.83885	0.51933	0.7283
LGMN	6	-0.079884	-0.95078	0.82345	0.96481	0.34172	0.59979
ZFP41	6	-0.19578	-1.5491	0.42014	0.79837	0.12136	0.40033
HOXC9	6	0.10957	1.3855	0.29179	0.7276	0.1659	0.4423
ZNF775	6	0.32686	1.7925	0.0054193	0.072797	0.073059	0.35542
ZNF662	5	0.019276	0.47379	0.72647	0.93676	0.63565	0.78647
ELF1	6	0.012397	0.090454	0.73274	0.93896	0.92793	0.9648
TEF	6	-0.019073	-0.20427	0.89076	0.97414	0.83815	0.91572
THRA	7	-0.24958	-2.2102	0.27695	0.71136	0.02709	0.24479
ERAP1	6	0.16933	1.8188	0.13377	0.52053	0.068938	0.35542
TRIM31	10	0.068795	0.91793	0.32829	0.74984	0.35865	0.61189
COPS5	6	-0.93566	-3.0193	0.0014261	0.02439	0.0025333	0.043116
MDM2	9	0.0087879	0.11842	0.67085	0.92412	0.90574	0.95047
HINFP	6	-1.7161	-4.7217	0	0	2.3393e-06	0.00015475
BRAP	10	-0.79162	-3.9591	0	0	7.5237e-05	0.002274
KAT7	5	-0.56118	-2.4481	0.041072	0.28346	0.01436	0.15983
RNF217	13	0.17163	2.5254	0.027382	0.21719	0.011556	0.13642
ZFP64	5	-0.18334	-1.5401	0.48346	0.83558	0.12354	0.40178
MMP7	6	0.070596	1.8544	0.43953	0.80596	0.063682	0.35542
ASCL3	6	0.031242	0.34447	0.63092	0.90363	0.73049	0.85046
ESR2	6	0.08078	0.89469	0.40017	0.79131	0.37095	0.62377
MAP3K3	6	0.11256	0.95755	0.27809	0.71189	0.33829	0.5963
ZNF217	3	-0.24922	-1.1454	0.39989	0.79131	0.25204	0.52226
SETD2	7	-0.63232	-3.2579	0.011694	0.12853	0.0011223	0.021739
SHOX	8	0.23783	1.8195	0.021107	0.1864	0.068829	0.35542
RNF5	7	-0.095463	-0.95272	0.7607	0.94642	0.34073	0.5987
ZNF276	6	-0.013329	-0.19564	0.86594	0.9675	0.84489	0.91908
KBTBD11	6	0.045294	0.27425	0.56246	0.86649	0.7839	0.88201
MAF	6	0.29616	1.3404	0.011979	0.12883	0.18013	0.45239
PDK3	6	0.22605	0.89949	0.049344	0.31397	0.36839	0.62036
SMN1	6	-1.1253	-3.543	0.00028523	0.0057143	0.00039562	0.0088347
PASK	6	0.26585	1.1562	0.022533	0.19603	0.24761	0.5186
PRSS58	6	0.2188	1.6651	0.055619	0.3322	0.095887	0.38029
SOX14	6	0.28248	1.5531	0.014832	0.14525	0.12039	0.39908
CRMP1	6	0.30018	1.7949	0.010839	0.12179	0.072676	0.35542
FOLH1B	8	-0.14213	-0.62409	0.55476	0.86239	0.53257	0.73189
G2E3	16	-0.00071348	-0.0070588	0.59042	0.8801	0.99437	0.99893
ZNF576	6	-0.064555	-1.3973	0.88648	0.97216	0.16231	0.4408
ZNF569	6	-0.017124	-0.24326	0.88078	0.97216	0.8078	0.8996
PLAT	6	0.050924	0.42609	0.53565	0.85493	0.67005	0.80866
ZNF19	6	0.14785	1.5436	0.17969	0.59886	0.12268	0.40122
SPSB4	14	0.12946	1.1721	0.058756	0.34506	0.24114	0.51386
CPA6	6	-0.020965	-0.78095	0.90074	0.9765	0.43483	0.67109
ELF3	6	0.09157	1.2656	0.35853	0.77292	0.20567	0.47376
PRKACG	6	-0.025035	-0.29451	0.92128	0.9782	0.76837	0.87428
LBR	6	-0.026202	-0.67312	0.92527	0.98006	0.50087	0.71816
BARHL1	6	0.032369	0.28902	0.62664	0.90275	0.77256	0.87601
SIX1	6	0.28676	1.6039	0.013976	0.14121	0.10874	0.39008
ST14	6	0.010801	0.13156	0.73959	0.93915	0.89533	0.94407
MAP4K5	6	-0.04106	-0.46037	0.99715	0.99943	0.64525	0.7921
IDE	6	-0.24696	-2.4689	0.30462	0.73623	0.013553	0.15378
PDX1	6	0.094672	0.99708	0.34797	0.76904	0.31872	0.58388
ZSCAN23	6	0.23173	1.3858	0.04421	0.29468	0.16581	0.4423
EGR3	6	0.23147	1.5183	0.04421	0.29468	0.12893	0.4067
CEBPB	6	-0.17163	-1.9508	0.48745	0.83558	0.051081	0.34047
NR4A1	6	0.093626	1.0382	0.35054	0.76923	0.29915	0.56682
ZBTB17	14	-1.3096	-5.7053	0	0	1.1612e-08	1.8961e-06
FOXC1	6	0.042366	0.25131	0.57872	0.87586	0.80157	0.895
EGFR	6	-0.58741	-2.7629	0.024529	0.20525	0.0057297	0.081002
STYK1	6	0.057085	0.53493	0.50399	0.83918	0.5927	0.7622
CPB1	6	0.12841	1.8024	0.22818	0.65338	0.071487	0.35542
FOXI2	7	0.21204	1.5001	0.04421	0.29468	0.13359	0.41327
HDX	7	0.15094	1.7767	0.14147	0.53276	0.075618	0.35972
TRIM39	14	0.07527	1.0108	0.19823	0.62466	0.3121	0.5808
PHF3	6	0.044687	0.30507	0.5656	0.86821	0.76032	0.86943
TRIM16	11	-0.028458	-0.53003	0.85168	0.96564	0.59609	0.76413
SOX6	6	-0.023188	-0.23479	0.91329	0.97756	0.81437	0.9014
ZNF90	5	0.079029	0.83482	0.46549	0.82235	0.40382	0.64826
CHD9	11	0.051074	0.71848	0.36309	0.77292	0.47246	0.70259
SH3RF3	12	0.096048	1.1233	0.16629	0.57895	0.2613	0.52823
HOXD13	6	0.058198	0.72535	0.50057	0.83897	0.46824	0.69827
HES6	6	0.33039	1.8248	0.0048488	0.066406	0.068028	0.35542
ZNF83	6	-0.0058009	-0.13285	0.82687	0.96481	0.89431	0.94358
PRKACB	6	-0.1136	-1.3604	0.68796	0.92635	0.17371	0.45013
TAL1	6	0.0083732	0.14545	0.75299	0.94292	0.88435	0.93757
USP5	6	-1.3671	-3.929	0	0	8.5282e-05	0.0025126
MAK	6	0.18504	1.3888	0.1004	0.44955	0.16488	0.4423
CPB2	6	0.10607	1.6916	0.30434	0.73623	0.090719	0.37199
KLHL7	6	-0.18353	-1.821	0.45322	0.81559	0.068613	0.35542
ZHX2	6	0.098347	0.84745	0.33286	0.75	0.39675	0.643
RFX1	7	-0.038258	-0.6728	0.96064	0.99089	0.50108	0.71816
neg38	1	0.54443	0.53471	0.06275	0.35714	0.59285	0.7622
CSDC2	6	0.011533	0.1616	0.73617	0.93915	0.87162	0.93194
SOHLH1	6	0.19995	1.7492	0.078722	0.40708	0.080248	0.36303
ATOH7	6	0.23331	1.666	0.043354	0.29344	0.095718	0.38005
RCOR1	12	-0.051418	-0.55756	0.98517	0.99596	0.57714	0.7525
FBXL15	17	0.071386	0.97762	0.17484	0.59324	0.32826	0.58866
ZNF146	6	0.1356	0.90903	0.21164	0.63473	0.36334	0.61509
CSDE1	8	0.018701	0.40047	0.62693	0.90275	0.68881	0.82226
PDZRN3	10	0.29247	2.0753	0.00057045	0.010695	0.037956	0.29043
POU2F3	6	0.041517	0.59332	0.58157	0.87586	0.55297	0.73743
BIRC3	8	0.053886	1.1329	0.44096	0.80773	0.25727	0.52624
ASB11	12	0.32621	2.658	0	0	0.0078605	0.10568
HMGXB3	6	-0.066285	-0.62066	0.87821	0.97191	0.53482	0.73189
RNF43	11	0.031433	0.64202	0.47119	0.82807	0.52086	0.7294
UBE2I	9	-1.5035	-4.6901	0	0	2.7306e-06	0.00017096
ING2	6	0.30309	1.5856	0.010268	0.11803	0.11282	0.39276
MIB1	19	0.031817	0.56648	0.34113	0.75937	0.57107	0.74764
EN2	6	0.35739	1.6902	0.0028523	0.042918	0.090997	0.37199
HOXA7	6	-0.12414	-0.57983	0.64803	0.91003	0.56203	0.74067
ZNF423	6	-0.1085	-1.7901	0.70565	0.92868	0.073435	0.35542
MAPK9	6	-0.0037786	-0.032844	0.8166	0.96481	0.9738	0.98903
ZFHX4	6	0.05296	0.69263	0.52396	0.85125	0.48854	0.71368
RNF113B	10	0.054351	0.4444	0.38933	0.7872	0.65675	0.79867
RPS6KA4	12	-0.062584	-0.71735	0.93754	0.9859	0.47316	0.70261
MXD3	6	0.095708	0.96102	0.34313	0.76332	0.33654	0.59501
CTSF	6	0.012433	0.12599	0.73274	0.93896	0.89974	0.94644
