sgRNA,Gene,Vaco_Ts13_D0,Vaco_Ts13_D10
57711977,MED19,922,104
57712021,MED19,645,77
57705109,MED19,605,659
57712119,MED19,740,154
88794862,C7orf62,1360,1712
88794478,C7orf62,1986,2585
88794526,C7orf62,1531,1727
88794633,C7orf62,2379,1893
89333809,ZNF804B,555,696
89333539,ZNF804B,2362,2947
89335089,ZNF804B,643,727
89334393,ZNF804B,1498,1668
89671976,FOLH1B,1643,2115
89671903,FOLH1B,686,398
89680651,FOLH1B,1506,1663
89690912,FOLH1B,792,963
61690617,C10orf107,1370,1069
61686127,C10orf107,923,1199
61686161,C10orf107,1081,925
61760160,C10orf107,1760,2047
61436203,TMEM26,1171,1099
61410713,TMEM26,1530,1189
61429040,TMEM26,1425,1360
61413503,TMEM26,356,335
79432630,ZCCHC24,1092,1153
79432720,ZCCHC24,2137,3003
79432575,ZCCHC24,752,738
79445240,ZCCHC24,1833,1275
24999402,ENKUR,1026,1193
24990573,ENKUR,891,1068
24995794,ENKUR,268,279
25015889,ENKUR,835,972
22998316,ARMC3,1178,1063
23001979,ARMC3,1169,1498
22961932,ARMC3,884,1062
22955807,ARMC3,1302,1592
71284859,UNC5B,492,435
71291684,UNC5B,676,569
71280019,UNC5B,838,732
71292536,UNC5B,696,619
68882069,STOX1,1413,1268
68885725,STOX1,1403,1102
68884672,STOX1,1202,1388
68885293,STOX1,2104,1548
69631837,C10orf35,2956,3229
69631818,C10orf35,1474,1343
69631795,C10orf35,2353,2516
69631763,C10orf35,2223,2758
70145579,TYSND1,723,349
70146260,TYSND1,1679,1214
70145925,TYSND1,2438,2249
70145738,TYSND1,1374,1562
37952657,ZNF25,951,620
37953098,ZNF25,1193,1124
37957480,ZNF25,925,643
37957036,ZNF25,1103,1240
35607704,GJD4,1510,1231
35605629,GJD4,1589,1604
35607781,GJD4,1455,1465
35608051,GJD4,1781,1353
35483470,CCNY,558,685
35337139,CCNY,339,260
35530124,CCNY,538,268
35530239,CCNY,2828,1725
62218253,RTKN2,434,447
62241179,RTKN2,804,944
62236235,RTKN2,590,575
62217123,RTKN2,1042,1014
70781876,TBATA,754,780
70779687,TBATA,799,532
70777229,TBATA,539,369
70779621,TBATA,390,449
128903471,C11orf45,1841,2290
128903383,C11orf45,1480,1575
128904532,C11orf45,1419,1623
128904432,C11orf45,921,868
125899848,HYLS1,556,643
125899679,HYLS1,1395,875
125899584,HYLS1,1851,1761
125899523,HYLS1,1196,983
125101206,TMEM218,868,1013
125102132,TMEM218,882,877
125101237,TMEM218,883,1047
125102190,TMEM218,1124,1281
125077475,SLC37A2,433,490
125082244,SLC37A2,940,831
125079140,SLC37A2,511,428
125080650,SLC37A2,876,1162
124543268,OR8B12,1709,1479
124543210,OR8B12,1292,1305
124543375,OR8B12,942,903
124543057,OR8B12,1158,1283
124265408,OR8G5,785,847
124265049,OR8G5,849,945
124264915,OR8G5,617,493
124265291,OR8G5,655,625
124029813,OR10G8,1101,1517
124029700,OR10G8,733,920
124029954,OR10G8,602,608
124030028,OR10G8,849,1038
124023270,OR10G9,1501,1471
124023527,OR10G9,1324,1526
124023086,OR10G9,1279,1155
124023441,OR10G9,849,808
123977100,OR10S1,522,573
123977208,OR10S1,751,557
123977589,OR10S1,371,415
123977282,OR10S1,1252,1279
123943324,OR6T1,1000,1111
123943579,OR6T1,859,917
123943449,OR6T1,545,572
123943750,OR6T1,1417,1450
123940084,OR4D5,1380,1652
123940166,OR4D5,1579,2175
123939784,OR4D5,1442,1380
123939900,OR4D5,1699,2047
121055200,TBCEL,2513,2129
121053581,TBCEL,1409,1778
121047544,TBCEL,2282,2007
121058441,TBCEL,564,604
120330194,TMEM136,1701,1696
120327538,TMEM136,1872,1517
120327599,TMEM136,683,717
120330082,TMEM136,717,943
68896543,MRPL21,1048,349
68903739,MRPL21,2132,1237
68900553,MRPL21,855,603
68896649,MRPL21,1546,1114
69054774,TPCN2,2050,1756
69071405,TPCN2,2272,2208
69057678,TPCN2,1748,2047
69067604,TPCN2,2542,2557
133844579,SPATA19,1009,1053
133844514,SPATA19,1671,1801
133845172,SPATA19,2023,2044
133845382,SPATA19,1560,1638
58031453,OR6Q1,869,886
58031355,OR6Q1,413,365
58031120,OR6Q1,1261,1192
58031527,OR6Q1,1199,1507
58119055,OR9I1,1281,1092
58119219,OR9I1,2146,1761
58119383,OR9I1,620,522
58118969,OR9I1,1927,1935
58179645,OR9Q1,764,841
58179870,OR9Q1,335,455
58179813,OR9Q1,730,1013
58179562,OR9Q1,746,805
58190913,OR9Q2,2065,1185
58190819,OR9Q2,2401,1797
58191056,OR9Q2,1610,1495
58190643,OR9Q2,1714,1541
58203871,OR1S2,1749,2082
58203952,OR1S2,990,1122
58204063,OR1S2,1664,1651
58203738,OR1S2,917,1178
58214975,OR1S1,1993,1815
58214894,OR1S1,1189,1470
58215170,OR1S1,1426,1638
58215239,OR1S1,1279,1250
58228763,OR10Q1,1307,1202
58228520,OR10Q1,1899,2322
58228641,OR10Q1,1222,918
58228325,OR10Q1,772,444
58358784,OR5B17,613,647
58358527,OR5B17,736,835
58358959,OR5B17,645,685
58358687,OR5B17,313,316
58507784,OR5B21,934,631
58507994,OR5B21,644,526
58508047,OR5B21,443,283
58507907,OR5B21,385,364
58834779,GLYATL2,480,582
58838279,GLYATL2,1712,2161
58837049,GLYATL2,250,310
58837276,GLYATL2,1675,1577
59212693,MPEG1,1932,1596
59211590,MPEG1,574,402
59212432,MPEG1,1512,1657
59212308,MPEG1,1557,1535
59422350,OR5A2,459,460
59422653,OR5A2,1219,929
59422713,OR5A2,988,989
59422839,OR5A2,410,395
59443605,OR5A1,2346,2240
59443222,OR5A1,1311,1043
59443762,OR5A1,1660,1254
59443290,OR5A1,1148,998
59457541,OR4D6,323,252
59457077,OR4D6,941,1066
59457366,OR4D6,893,745
59457209,OR4D6,353,429
59503899,OR4D11,1208,1323
59503647,OR4D11,484,488
59504021,OR4D11,2414,2331
59503802,OR4D11,1082,835
59656553,PATL1,777,871
59657629,PATL1,1495,1530
59658888,PATL1,656,752
59654059,PATL1,1759,1468
60043581,OOSP2,1227,1314
60044719,OOSP2,852,750
60040489,OOSP2,418,602
60043643,OOSP2,1682,992
60771338,MS4A15,759,753
60771313,MS4A15,3724,3097
60773865,MS4A15,2538,2295
60767625,MS4A15,387,245
61281901,VWCE,628,411
61291482,VWCE,2389,1885
61271743,VWCE,2053,1891
61274565,VWCE,3032,2800
61353892,CYB561A3,1848,1700
61356665,CYB561A3,1917,1311
61356551,CYB561A3,1307,1068
61353967,CYB561A3,849,1059
61482345,PPP1R32,566,578
61485829,PPP1R32,1355,1444
61485354,PPP1R32,1334,870
61481884,PPP1R32,206,294
77269005,GDPD4,1201,1133
77268925,GDPD4,1660,1412
77276162,GDPD4,1441,1478
77258423,GDPD4,889,1039
82932065,DDIAS,833,944
82931845,DDIAS,1656,1660
82932767,DDIAS,416,519
82932518,DDIAS,1078,744
85912677,CCDC83,2891,1845
85882655,CCDC83,1482,1506
85882559,CCDC83,1295,1707
85898967,CCDC83,400,387
69673265,ORAOV1,1148,460
69675206,ORAOV1,1032,660
69673301,ORAOV1,1281,336
69671809,ORAOV1,967,339
72105988,LRTOMT,909,760
72107987,LRTOMT,634,330
72106062,LRTOMT,919,790
72106179,LRTOMT,607,312
45587198,ERICH6B,2623,1668
45568359,ERICH6B,2699,3210
45587068,ERICH6B,1904,1904
45596535,ERICH6B,2498,2586
45713548,SPERT,669,827
45713318,SPERT,439,282
45702839,SPERT,512,687
45702461,SPERT,497,539
50843604,DLEU7,542,461
50843391,DLEU7,902,592
50843510,DLEU7,921,900
50843363,DLEU7,459,250
51251845,FAM124A,159,185
51251531,FAM124A,411,444
51252096,FAM124A,721,706
51251950,FAM124A,958,600
50391141,SKA1,1325,1686
50375914,SKA1,820,434
50380240,SKA1,2216,3117
50382207,SKA1,1923,2381
50262118,CFAP53,996,1159
50262028,CFAP53,2247,1849
50251627,CFAP53,558,510
50251529,CFAP53,961,1194
70642578,GTSCR1,820,617
70642610,GTSCR1,964,1055
70642648,GTSCR1,304,287
70642686,GTSCR1,412,320
69401306,DOK6,2957,3177
69599445,DOK6,1964,1478
69698568,DOK6,2048,1716
69677767,DOK6,2351,2270
68231419,ATOH7,1094,684
68231520,ATOH7,1753,1532
68231485,ATOH7,1840,1654
68231619,ATOH7,2191,1843
23440269,OTUD1,1621,1360
23439776,OTUD1,1507,1355
23440029,OTUD1,558,669
23440123,OTUD1,796,837
124924885,HEPACAM,2694,2287
124925017,HEPACAM,2129,2230
124923819,HEPACAM,295,345
124923403,HEPACAM,1508,1896
120226975,OAF,2361,2892
120226831,OAF,2282,2156
120226929,OAF,1735,1803
120211459,OAF,671,479
65356047,TIGD3,617,562
65356350,TIGD3,490,399
65356537,TIGD3,956,476
65356204,TIGD3,1521,1030
82733255,FAM181B,991,987
82733321,FAM181B,610,450
82733540,FAM181B,1039,1150
82733043,FAM181B,559,361
85685584,CCDC89,860,777
85685976,CCDC89,610,290
85685464,CCDC89,729,391
85685767,CCDC89,689,388
46234345,LRRC63,1469,1605
46234235,LRRC63,2164,2909
46228145,LRRC63,2953,3387
46228042,LRRC63,1447,1502
61816073,RNF152,2120,2199
61816196,RNF152,1798,1036
61816234,RNF152,2276,2682
61816306,RNF152,1478,1603
65676002,CBWD5,368,79
65676093,CBWD5,893,89
65676020,CBWD5,378,16
65676125,CBWD5,516,25
30849776,ZNF438,1267,1224
30849384,ZNF438,967,978
30850108,ZNF438,996,688
30848837,ZNF438,827,849
59684120,SLC16A9,1449,1254
59654148,SLC16A9,409,309
59664281,SLC16A9,914,1223
59654298,SLC16A9,1109,1084
59302806,FAM13C,2005,2494
59352443,FAM13C,1390,1092
59262606,FAM13C,1502,1217
59269982,FAM13C,737,608
45461400,8-Mar,1858,2231
45459150,8-Mar,1034,1004
45461340,8-Mar,1676,1087
45533160,8-Mar,1589,1960
45000740,C10orf25,1079,918
45000795,C10orf25,1272,908
45000759,C10orf25,2028,1738
45000650,C10orf25,974,650
177215847,HNRNPA3,2561,1820
177212862,HNRNPA3,852,895
177216680,HNRNPA3,1881,1250
177216752,HNRNPA3,2134,964
43616798,ZNF485,2304,2225
43609297,ZNF485,1411,1380
43616399,ZNF485,1638,1161
43608659,ZNF485,1461,1280
43203298,RASGEF1A,624,374
43199687,RASGEF1A,637,537
43205936,RASGEF1A,1880,1539
43200772,RASGEF1A,606,350
63598034,REEP3,636,652
63566400,REEP3,273,408
63610189,REEP3,997,1161
63599222,REEP3,1298,1314
63213549,JMJD1C,338,318
63207953,JMJD1C,576,560
63214724,JMJD1C,1028,622
63215592,JMJD1C,558,728
13234216,UCMA,588,575
13233776,UCMA,769,680
13229662,UCMA,891,827
13233579,UCMA,1367,1786
15096646,C10orf111,728,901
15096592,C10orf111,2124,1904
15096735,C10orf111,631,949
15096525,C10orf111,1025,819
15248664,FAM171A1,2112,2333
15214321,FAM171A1,1189,1464
15254796,FAM171A1,1285,1247
15283998,FAM171A1,1883,1865
17987494,SLC39A12,691,716
17965631,SLC39A12,1049,862
17978004,SLC39A12,1497,2222
17987620,SLC39A12,1999,2000
18596287,NSUN6,861,639
18585967,NSUN6,948,973
18616204,NSUN6,1712,1669
18648581,NSUN6,1367,1439
18668673,ARL5B,160,119
18666591,ARL5B,217,211
18666623,ARL5B,618,570
18673991,ARL5B,439,440
62688071,LRRN4CL,1532,1866
62688210,LRRN4CL,2574,2697
62688118,LRRN4CL,2240,1754
62688366,LRRN4CL,2934,1866
62723690,HNRNPUL2,1127,1130
62722683,HNRNPUL2,832,825
62722325,HNRNPUL2,982,871
62724310,HNRNPUL2,930,713
43884010,ALKBH3,476,682
43889726,ALKBH3,595,425
43901551,ALKBH3,717,770
43883094,ALKBH3,629,380
20731982,N6AMT2,398,588
20757553,N6AMT2,757,446
20757480,N6AMT2,569,518
20732099,N6AMT2,505,433
21168205,SKA3,1698,664
21168005,SKA3,1773,1487
21168269,SKA3,945,653
21168366,SKA3,699,1039
21566903,MICU2,2034,1615
21539360,MICU2,2603,2360
21521320,MICU2,1676,1242
21603972,MICU2,540,546
24286383,SPATA13,1747,2207
24284186,SPATA13,613,441
24251815,SPATA13,687,337
24286912,SPATA13,387,371
57119612,CPNE2,1255,1451
57117542,CPNE2,660,601
57121157,CPNE2,1695,1886
57113364,CPNE2,585,405
57563231,ADGRG5,949,662
57562430,ADGRG5,1990,1330
57567528,ADGRG5,1978,1875
57565107,ADGRG5,563,393
58284695,PRSS54,2204,3363
58291026,PRSS54,1089,932
58286004,PRSS54,2175,1609
58286164,PRSS54,839,906
55865986,CES5A,1607,1501
55873868,CES5A,694,652
55871647,CES5A,1129,973
55861474,CES5A,1591,1735
109659336,AK9,1851,2388
109573506,AK9,454,384
109563683,AK9,2093,1979
109619204,AK9,1370,1597
116223122,NT5DC1,2344,1926
116237026,NT5DC1,681,591
116110955,NT5DC1,504,589
116106269,NT5DC1,852,917
116558064,FAM26D,1110,1268
116557913,FAM26D,867,824
116557880,FAM26D,801,941
116557998,FAM26D,714,709
116656782,ZUFSP,393,410
116660830,ZUFSP,1456,1333
116652090,ZUFSP,492,390
116660741,ZUFSP,469,457
116765172,FAM162B,646,670
116765493,FAM162B,889,772
116765524,FAM162B,840,730
116765463,FAM162B,760,353
121242284,TBC1D32,1442,1308
121292097,TBC1D32,581,849
121321702,TBC1D32,1439,1598
121304779,TBC1D32,1597,1898
57015157,BEND6,736,974
56992454,BEND6,1594,1640
56992530,BEND6,1106,847
57015256,BEND6,1591,1538
52836300,GSTA5,1489,1820
52832974,GSTA5,2507,2747
52840779,GSTA5,1713,1831
52834215,GSTA5,1313,1014
47795345,OPN5,2170,2879
47791875,OPN5,615,405
47782123,OPN5,1537,1389
47795466,OPN5,1777,1628
47714210,ADGRF4,1029,1116
47714393,ADGRF4,335,288
47713880,ADGRF4,408,347
47712479,ADGRF4,306,396
46879881,ADGRF5,1737,1980
46866982,ADGRF5,2125,2095
46883594,ADGRF5,1601,972
46868946,ADGRF5,1887,1865
46689256,TDRD6,278,329
46690622,TDRD6,680,727
46689841,TDRD6,630,716
46688843,TDRD6,1344,1336
44343214,SPATS1,2747,1736
44368379,SPATS1,1490,1200
44352856,SPATS1,1239,1320
44361851,SPATS1,1196,1539
44000678,C6orf223,1119,875
44002083,C6orf223,823,778
44001048,C6orf223,665,596
44002740,C6orf223,822,762
43655671,RSPH9,807,942
43645312,RSPH9,1963,1866
43645260,RSPH9,2239,2267
43655611,RSPH9,471,401
43508303,LRRC73,782,928
43509595,LRRC73,420,270
43509664,LRRC73,502,347
43507876,LRRC73,562,441
41071609,OARD1,479,356
41071160,OARD1,456,437
41070081,OARD1,286,282
41071213,OARD1,892,679
39596098,KIF6,390,326
39613194,KIF6,566,414
39545627,KIF6,886,1007
39639687,KIF6,477,622
37218650,TMEM217,1119,927
37218885,TMEM217,680,536
37218783,TMEM217,1103,790
37218982,TMEM217,593,622
37015020,FGD2,2082,1743
37014655,FGD2,770,908
37008938,FGD2,454,463
37013627,FGD2,1986,1672
36961970,PI16,957,681
36961530,PI16,1157,1016
36963192,PI16,849,823
36959231,PI16,554,705
36899525,C6orf89,1249,949
36902340,C6orf89,1229,919
36914567,C6orf89,577,355
36899616,C6orf89,472,501
35737262,ARMC12,1392,1331
35747589,ARMC12,2633,2588
35737188,ARMC12,592,342
35738391,ARMC12,1758,1204
34247088,C6orf1,2337,1906
34247117,C6orf1,2483,1993
34246852,C6orf1,2843,2382
34246709,C6orf1,2303,1858
33788428,LEMD2,2031,1502
33788912,LEMD2,2022,1260
33788672,LEMD2,2113,714
33788804,LEMD2,1402,641
33455815,ZBTB9,901,791
33455226,ZBTB9,806,802
33455368,ZBTB9,910,1018
33455553,ZBTB9,430,323
31901163,ZBTB12,1507,1507
31900629,ZBTB12,2380,2237
31900749,ZBTB12,1183,1607
31900461,ZBTB12,1527,1516
30649901,C6orf136,1186,594
30649785,C6orf136,825,485
30649570,C6orf136,667,413
30651022,C6orf136,1774,676
25726398,HIST1H2AA,856,979
25726485,HIST1H2AA,2204,2209
25726274,HIST1H2AA,1920,2008
25726430,HIST1H2AA,1222,1197
18171449,KDM1B,2507,2369
18197098,KDM1B,1779,2213
18197190,KDM1B,2200,2061
18162861,KDM1B,1444,1418
17291851,RBM24,587,668
17282910,RBM24,357,429
17281691,RBM24,1533,1638
17291779,RBM24,655,654
13977295,RNF182,931,1177
13977562,RNF182,779,819
13977210,RNF182,608,772
13977520,RNF182,856,831
13182543,PHACTR1,354,299
13206106,PHACTR1,22,11
12749695,PHACTR1,510,527
13182644,PHACTR1,523,696
11134458,SMIM13,468,351
11134498,SMIM13,897,1060
11094360,SMIM13,427,420
11134478,SMIM13,689,772
10930428,SYCP2L,1998,1682
10927264,SYCP2L,488,447
10906050,SYCP2L,1023,1060
10894178,SYCP2L,770,804
3751295,PXDC1,2420,2122
3738101,PXDC1,2274,2149
3751404,PXDC1,2095,2097
3737190,PXDC1,1807,2309
99629272,ZSCAN25,2677,2582
99619895,ZSCAN25,1936,1834
99622614,ZSCAN25,2250,2654
99621472,ZSCAN25,2351,1551
99548173,FAM200A,482,413
99547758,FAM200A,432,473
99547977,FAM200A,1073,834
99547525,FAM200A,323,390
12389136,VWDE,1674,1728
12370789,VWDE,1263,1440
12369901,VWDE,1090,915
12377896,VWDE,1441,1406
18027497,PRPS1L1,1850,2431
18027613,PRPS1L1,2382,2395
18027163,PRPS1L1,1712,2115
18027407,PRPS1L1,1544,1710
19700162,TWISTNB,367,133
19700249,TWISTNB,1053,651
19700077,TWISTNB,111,178
19708933,TWISTNB,779,213
20785665,SP8,2349,1919
20785090,SP8,1627,1453
20785393,SP8,1811,1685
20785500,SP8,2048,1718
27840802,JAZF1,613,511
27991931,JAZF1,675,605
27840856,JAZF1,801,785
27895326,JAZF1,444,611
100435877,PPP1R35,1083,457
100435928,PPP1R35,627,633
100436034,PPP1R35,395,328
100435748,PPP1R35,1161,327
100175829,GPC2,331,286
100175730,GPC2,1378,1069
100173894,GPC2,1599,1423
100171826,GPC2,358,242
2541372,BRAT1,802,694
2540980,BRAT1,1059,549
2543629,BRAT1,428,315
2541807,BRAT1,541,314
3951855,SDK1,2530,3026
3974425,SDK1,1704,1965
3641984,SDK1,2612,2465
4145793,SDK1,2715,2576
4757132,FOXK1,679,621
4754516,FOXK1,858,1035
4759162,FOXK1,541,488
4755361,FOXK1,317,337
4920222,MMD2,1685,1436
4920291,MMD2,2390,2131
4916010,MMD2,2746,2064
4958976,MMD2,2243,2529
6426085,DAGLB,2152,1980
6446072,DAGLB,1718,1964
6436508,DAGLB,1079,998
6436372,DAGLB,1546,1489
6822282,CCZ1B,458,579
6826099,CCZ1B,1749,1970
6812981,CCZ1B,1032,1035
6814790,CCZ1B,1189,781
11541476,THSD7A,829,727
11636476,THSD7A,837,1127
11474449,THSD7A,516,477
11636153,THSD7A,761,772
54549885,VSTM2A,392,538
54544659,VSTM2A,2493,2249
54544709,VSTM2A,539,507
54549937,VSTM2A,2037,2355
44581512,TMED4,1361,954
44581730,TMED4,1732,1192
44581553,TMED4,1248,847
44581482,TMED4,435,415
30135244,MTURN,1054,834
30135221,MTURN,660,493
30135162,MTURN,498,379
30146193,MTURN,557,731
29566562,PRR15,475,422
29566523,PRR15,1020,1427
29566415,PRR15,516,644
29566368,PRR15,1079,902
76281557,SRRM3,724,472
76267433,SRRM3,657,802
76260029,SRRM3,825,713
76265445,SRRM3,565,411
77768672,RSBN1L,2503,2279
77749629,RSBN1L,338,365
77765512,RSBN1L,1241,992
77749817,RSBN1L,1139,631
86919283,KIAA1324L,947,985
86938906,KIAA1324L,630,694
86913186,KIAA1324L,1170,1575
86912077,KIAA1324L,2274,2710
102467732,LRWD1,806,699
102466193,LRWD1,2194,1371
102469057,LRWD1,2204,2198
102468614,LRWD1,1903,2212
102751772,FAM185A,1288,515
102751709,FAM185A,1156,1099
102749325,FAM185A,1759,1670
102749430,FAM185A,1401,675
102883629,FBXL13,816,716
103027497,FBXL13,623,578
102926279,FBXL13,551,527
102968034,FBXL13,316,273
103119799,NAPEPLD,1993,2023
103128576,NAPEPLD,1657,1712
103120071,NAPEPLD,1375,1413
103119988,NAPEPLD,1628,1762
105665071,ATXN7L1,1746,1253
105638591,ATXN7L1,1689,1260
105620292,ATXN7L1,1294,931
105614740,ATXN7L1,1381,1678
106004513,CDHR3,1193,1292
105984223,CDHR3,852,896
106017856,CDHR3,1257,1116
105996261,CDHR3,1121,1334
13492651,BEND7,637,584
13496875,BEND7,758,572
13496794,BEND7,738,863
13499932,BEND7,346,194
27569186,LNX2,844,845
27559869,LNX2,395,238
27567795,LNX2,719,1119
27581521,LNX2,1203,1135
57676214,ADGRG3,1408,1241
57680530,ADGRG3,1747,1544
57678173,ADGRG3,2552,2607
57679279,ADGRG3,2230,1474
114058158,HS3ST5,1632,1755
114062782,HS3ST5,1017,895
114057979,HS3ST5,1737,2028
114057740,HS3ST5,1624,2195
116795817,GPRC6A,789,725
116806437,GPRC6A,572,605
116793203,GPRC6A,929,679
116809530,GPRC6A,909,1025
116920339,RFX6,725,960
116911018,RFX6,677,565
116925559,RFX6,845,1135
116882400,RFX6,590,548
118154478,SLC35F1,1691,1994
118275558,SLC35F1,2500,3021
118235593,SLC35F1,1317,998
118235525,SLC35F1,2193,2475
54926439,FAM83B,2527,2856
54940450,FAM83B,1068,966
54870594,FAM83B,911,701
54940174,FAM83B,974,911
47680177,ADGRF2,1488,1613
47681826,ADGRF2,1554,1808
47679054,ADGRF2,882,968
47681951,ADGRF2,707,848
41043557,TSPO2,2966,1608
41043070,TSPO2,2253,2746
41043695,TSPO2,3546,3371
41043632,TSPO2,2267,2172
41034791,UNC5CL,1289,1157
41033915,UNC5CL,1102,1107
41033046,UNC5CL,1178,1428
41034160,UNC5CL,2591,2085
36479701,KCTD20,1139,953
36481683,KCTD20,892,672
36479152,KCTD20,1678,1724
36474839,KCTD20,1849,1696
36425999,PXT1,1509,1743
36425919,PXT1,1702,1301
36400491,PXT1,1390,1723
36400513,PXT1,905,1044
35805981,LHFPL5,2257,2111
35805873,LHFPL5,1689,1632
35806061,LHFPL5,1602,2004
35805747,LHFPL5,2400,2101
35242779,SCUBE3,898,663
35240456,SCUBE3,768,493
35243619,SCUBE3,741,585
35239776,SCUBE3,579,654
28436180,ZSCAN23,614,468
28435487,ZSCAN23,668,961
28435041,ZSCAN23,670,835
28434960,ZSCAN23,490,462
28259963,NKAPL,462,612
28259569,NKAPL,1056,1063
28259643,NKAPL,1196,1361
28259832,NKAPL,1562,1613
4069763,FAM217A,549,657
4069376,FAM217A,556,495
4073438,FAM217A,192,167
4069508,FAM217A,634,683
98860218,TMEM130,992,701
98856072,TMEM130,617,609
98863249,TMEM130,2155,1897
98856155,TMEM130,735,610
19145087,FERD3L,1115,1512
19145260,FERD3L,2542,3276
19145154,FERD3L,600,590
19145332,FERD3L,873,896
100489344,NYAP1,664,652
100489109,NYAP1,202,118
100486890,NYAP1,450,589
100488942,NYAP1,141,98
5299087,SLC29A4,2068,2760
5297174,SLC29A4,1406,1516
5291136,SLC29A4,459,403
5297087,SLC29A4,1076,731
5953188,RSPH10B,590,272
5964541,RSPH10B,790,456
5966903,RSPH10B,1411,1262
5957978,RSPH10B,371,460
31578076,CCDC129,1630,1471
31554900,CCDC129,1487,1762
31578315,CCDC129,1122,990
31574669,CCDC129,1603,1396
30285402,ZNRF2,713,662
30285620,ZNRF2,377,336
30285459,ZNRF2,412,276
30285817,ZNRF2,893,814
85121746,SEMA3D,984,898
85036935,SEMA3D,530,445
85072995,SEMA3D,669,601
85065465,SEMA3D,961,1175
143719074,MAPK15,462,642
143721015,MAPK15,640,570
143718800,MAPK15,1704,1460
143719351,MAPK15,1004,689
28829299,SPDYA,871,1074
28816111,SPDYA,657,634
28816204,SPDYA,707,715
28822385,SPDYA,526,493
60337791,MS4A6E,1388,1421
60334930,MS4A6E,1214,1362
60337841,MS4A6E,1810,2300
60335017,MS4A6E,1544,1700
117268327,VGLL2,574,410
117270588,VGLL2,1170,1525
117268411,VGLL2,932,976
117268467,VGLL2,499,509
100124516,CNPY4,547,518
100122518,CNPY4,836,813
100122286,CNPY4,1013,674
100122573,CNPY4,453,269
