sgRNA,Gene,DLD1-Cont3.initial,DLD1-Cont3.final
WEE2_PKc_E8_86.7,WEE2,1505,1889
WEE2_PKc_E9_171.7,WEE2,1696,1776
WNK1_PKc_E1_177.4,WNK1,1612,61
WNK1_PKc_E2_173.6,WNK1,442,0
WNK1_PKc_E3_221.3,WNK1,908,305
WNK1_PKc_E4_158.11,WNK1,865,1
WNK1_PKc_E5_89.4,WNK1,1577,1227
WNK1_PKc_E6_49.2,WNK1,2745,1122
WNK2_PKc_E1_105,WNK2,2667,3734
WNK2_PKc_E2_173.6,WNK2,2305,2871
WNK2_PKc_E3_221.1,WNK2,1653,2578
WNK2_PKc_E4_158,WNK2,2015,1115
WNK2_PKc_E5_89.7,WNK2,870,814
WNK2_PKc_E6_52,WNK2,2422,2751
WNK3_PKc_E2_132,WNK3,3570,2081
WNK3_PKc_E3_173.12,WNK3,1586,2192
WNK3_PKc_E4_221.16,WNK3,1140,926
WNK3_PKc_E5_158.6,WNK3,915,943
WNK3_PKc_E6_89.3,WNK3,1421,1454
WNK3_PKc_E7_52.1,WNK3,664,594
WNK4_PKc_E1_105.3,WNK4,307,177
WNK4_PKc_E2_173.7,WNK4,822,905
WNK4_PKc_E3_221.12,WNK4,1624,1170
WNK4_PKc_E4_158.14,WNK4,1243,1404
WNK4_PKc_E5_89.1,WNK4,1168,1134
WNK4_PKc_E6_37,WNK4,322,475
YES1_PKc_E10_154.1,YES1,1331,1165
YES1_PKc_E11_132.7,YES1,1358,1104
YES1_PKc_E12_203.2,YES1,1267,1037
YES1_PKc_E7_91,YES1,862,101
YES1_PKc_E8_180.6,YES1,805,473
YES1_PKc_E9_77.4,YES1,852,410
ZAK_PKc_E2_96,ZAK,493,135
ZAK_PKc_E3_88.1,ZAK,704,313
ZAK_PKc_E4_102.3,ZAK,2240,2516
ZAK_PKc_E5_66.2,ZAK,1357,1270
ZAK_PKc_E7_138.15,ZAK,1551,681
ZAK_PKc_E8_87.3,ZAK,808,456
ZAP70_PKc_E10_207.28,ZAP70,1646,2526
ZAP70_PKc_E11_193.18,ZAP70,907,1728
ZAP70_PKc_E12_141.17,ZAP70,1727,2699
ZAP70_PKc_E13_113.12,ZAP70,1812,2337
ZAP70_PKc_E14_67.3,ZAP70,859,1083
ZAP70_PKc_E9_86.5,ZAP70,2089,1564
ADNP_E6_126.1,ADNP,2985,2542
ADNP_E6_126.3,ADNP,4132,2876
ADNP_E6_126.5,ADNP,4305,5190
ADNP_E6_138.0,ADNP,3206,4171
ADNP_E6_138.2,ADNP,2054,1349
ADNP_E6_63.2,ADNP,3621,2785
AHR_E2_126.0,AHR,3887,5026
AHR_E2_126.1,AHR,2907,2620
AHR_E2_126.3,AHR,5153,5356
AHR_E2_126.7,AHR,1515,1921
AHR_E2_126.8,AHR,2444,1482
AHR_E2_126.9,AHR,1018,509
AHRR_E3_126.0,AHRR,649,287
AHRR_E3_126.1,AHRR,2146,1486
AHRR_E3_126.15,AHRR,1082,1420
AHRR_E3_126.16,AHRR,2131,2375
AHRR_E3_126.17,AHRR,1006,811
AHRR_E3_126.4,AHRR,925,645
AIRE_E5_114.20,AIRE,979,763
AIRE_E6_81.10,AIRE,2049,2896
AIRE_E6_81.11,AIRE,3486,3881
AIRE_E6_81.5,AIRE,970,990
AIRE_E6_81.6,AIRE,1583,1267
AIRE_E6_81.9,AIRE,1091,1472
ALX1_E2_135.0,ALX1,2468,2914
ALX1_E2_135.10,ALX1,1912,2523
ALX1_E2_135.12,ALX1,1430,1207
ALX1_E2_135.8,ALX1,3175,3213
ALX1_E2_135.9,ALX1,2853,5091
ALX1_E3_42.0,ALX1,3031,5141
ALX3_E2_135.10,ALX3,1758,857
ALX3_E2_135.14,ALX3,2123,1380
ALX3_E2_135.16,ALX3,2665,2412
ALX3_E2_135.20,ALX3,2654,5422
ALX3_E2_135.4,ALX3,2041,2968
ALX3_E3_42.3,ALX3,907,846
ALX4_E2_135.10,ALX4,3736,3095
ALX4_E2_135.11,ALX4,2541,1864
ALX4_E2_135.12,ALX4,1398,1151
ALX4_E2_135.4,ALX4,2015,882
ALX4_E2_135.5,ALX4,1913,2753
ALX4_E2_135.6,ALX4,1376,1444
AR_E3_117.0,AR,2722,1608
AR_E3_117.1,AR,2680,3278
AR_E3_117.2,AR,843,1820
AR_E3_117.4,AR,2847,3262
AR_E3_117.6,AR,3264,4854
AR_E3_117.9,AR,3558,3173
ARGFX_E4_132.0,ARGFX,3900,4727
ARGFX_E4_132.2,ARGFX,2910,2903
ARGFX_E4_132.6,ARGFX,2241,2412
ARGFX_E4_132.7,ARGFX,2639,2264
ARGFX_E4_132.8,ARGFX,3680,3722
ARGFX_E4_132.9,ARGFX,2255,1779
ARID1A_E11_210.0,ARID1A,2282,799
ARID1A_E11_210.20,ARID1A,1926,1473
ARID1A_E11_210.21,ARID1A,3016,2097
ARID1A_E11_210.27,ARID1A,1850,1215
ARID1A_E11_210.7,ARID1A,2921,1794
ARID1A_E11_210.8,ARID1A,2170,1329
ARID1B_E12_210.19,ARID1B,966,729
ARID1B_E12_210.20,ARID1B,1752,1056
ARID1B_E12_210.4,ARID1B,1210,981
ARID1B_E12_210.5,ARID1B,2784,3439
ARID1B_E13_133.2,ARID1B,2362,3419
ARID1B_E13_133.7,ARID1B,1534,2844
ARID2_E1_53.0,ARID2,932,563
ARID2_E1_53.2,ARID2,1004,670
ARID2_E13_135.0,ARID2,1294,178
ARID2_E13_135.1,ARID2,1801,2509
ARID2_E13_135.4,ARID2,3063,2209
ARID2_E2_94.9,ARID2,5156,3242
ARID2_E3_98.2,ARID2,1483,558
ARID3A_E5_184.11,ARID3A,3087,2426
ARID3A_E5_184.16,ARID3A,1666,1560
ARID3A_E5_184.2,ARID3A,2508,1200
ARID3A_E5_184.28,ARID3A,3922,2130
ARID3A_E5_184.5,ARID3A,3124,4939
ARID3A_E5_184.7,ARID3A,1472,604
ARID3B_E4_73.0,ARID3B,2489,1468
ARID3B_E4_73.3,ARID3B,3941,3512
ARID3B_E4_73.4,ARID3B,3067,2086
ARID3B_E5_184.12,ARID3B,1692,1260
ARID3B_E5_184.13,ARID3B,2101,507
ARID3B_E5_184.16,ARID3B,2468,2136
ARID3C_E3_184.11,ARID3C,1233,881
ARID3C_E3_184.2,ARID3C,1110,2216
ARID3C_E3_184.25,ARID3C,1659,400
ARID3C_E3_184.29,ARID3C,3388,933
ARID3C_E3_184.3,ARID3C,1764,2180
ARID3C_E3_184.4,ARID3C,1474,1143
ARID4A_E12_46.0,ARID4A,3905,5935
ARID4A_E13_95.0,ARID4A,2177,2488
ARID4A_E13_95.1,ARID4A,2355,2667
ARID4A_E13_95.5,ARID4A,1697,2333
ARID4A_E13_95.6,ARID4A,1298,3382
ARID4A_E14_98.1,ARID4A,4165,5054
ARID5A_E3_79.2,ARID5A,1902,1016
ARID5A_E3_79.5,ARID5A,3068,2882
ARID5A_E5_98.0,ARID5A,2124,2556
ARID5A_E5_98.1,ARID5A,1625,1499
ARID5A_E5_98.2,ARID5A,869,1046
ARID5A_E5_98.7,ARID5A,1559,1314
ARID5A_E6_34.3,ARID5A,2128,1960
ARID5A_E6_34.4,ARID5A,2113,1437
ARID5B_E6_94.3,ARID5B,3169,1472
ARID5B_E8_98.2,ARID5B,1006,758
ARID5B_E8_98.3,ARID5B,2304,1264
ARID5B_E8_98.4,ARID5B,3425,4126
ARID5B_E8_98.5,ARID5B,723,558
ARID5B_E8_98.9,ARID5B,2754,2109
ARNT_E6_157.11,ARNT,4940,5425
ARNT_E6_157.2,ARNT,894,512
ARNT_E6_157.5,ARNT,2730,2738
ARNT_E6_157.7,ARNT,5951,4824
ARNT_E6_157.8,ARNT,1918,1017
ARNT_E6_157.9,ARNT,240,257
ARNT2_E4_157.1,ARNT2,2674,2183
ARNT2_E4_157.10,ARNT2,3209,3039
ARNT2_E4_157.14,ARNT2,2487,1428
ARNT2_E4_157.3,ARNT2,2932,2906
ARNT2_E4_157.8,ARNT2,1626,1485
ARNT2_E4_157.9,ARNT2,3955,4008
ARNTL_E8_157.1,ARNTL,490,303
ARNTL_E8_157.2,ARNTL,1656,1867
ARNTL_E8_157.5,ARNTL,3350,2683
ARNTL_E8_157.6,ARNTL,2926,3591
ARNTL_E8_157.7,ARNTL,2098,2514
ARNTL_E8_157.9,ARNTL,2478,3271
ARNTL2__158.3,ARNTL2,2095,1436
ARNTL2__158.5,ARNTL2,3923,6716
ARNTL2__158.6,ARNTL2,4768,2381
ARNTL2__158.7,ARNTL2,4533,2995
ARNTL2__158.8,ARNTL2,1045,616
ARNTL2__158.9,ARNTL2,1579,1139
ARX_E2_89.0,ARX,4193,4863
ARX_E2_89.5,ARX,2049,2896
ARX_E2_89.6,ARX,1621,1343
ARX_E2_89.7,ARX,2289,2601
ARX_E4_42.1,ARX,1370,1110
ARX_E4_42.3,ARX,1678,2040
ARX_E4_42.4,ARX,241,121
ASCL1_E1_126.11,ASCL1,2046,2606
ASCL1_E1_126.12,ASCL1,3246,2891
ASCL1_E1_126.13,ASCL1,1989,2816
ASCL1_E1_126.14,ASCL1,1928,2299
ASCL1_E1_126.15,ASCL1,2286,1829
ASCL1_E1_126.3,ASCL1,1972,1369
ASCL2_E2_126.1,ASCL2,619,356
ASCL2_E2_126.10,ASCL2,2046,2073
ASCL2_E2_126.11,ASCL2,1990,1893
ASCL2_E2_126.2,ASCL2,490,1010
ASCL2_E2_126.6,ASCL2,741,840
ASCL2_E2_126.8,ASCL2,1796,1660
ASCL3_E2_162.13,ASCL3,1109,1451
ASCL3_E2_162.3,ASCL3,3622,3718
ASCL3_E2_162.5,ASCL3,2496,2165
ASCL3_E2_162.7,ASCL3,1583,865
ASCL3_E2_162.8,ASCL3,946,394
ASCL3_E2_162.9,ASCL3,2244,1174
ASCL4_E1_165.0,ASCL4,570,554
ASCL4_E1_165.1,ASCL4,370,663
ASCL4_E1_165.11,ASCL4,1504,2084
ASCL4_E1_165.12,ASCL4,3446,4162
ASCL4_E1_165.3,ASCL4,897,807
ASCL4_E1_165.4,ASCL4,1704,1708
ATF1_E7_155.0,ATF1,1982,1065
ATF1_E7_155.1,ATF1,1137,1394
ATF1_E7_155.2,ATF1,2582,1792
ATF1_E7_155.3,ATF1,3033,3031
ATF1_E7_155.4,ATF1,1836,2016
ATF1_E7_155.5,ATF1,407,601
ATF2_E12_133.0,ATF2,4684,6769
ATF2_E12_133.1,ATF2,575,315
ATF2_E12_133.2,ATF2,2315,2623
ATF2_E12_133.3,ATF2,2991,4076
ATF2_E12_133.4,ATF2,4009,3930
ATF2_E5_45.0,ATF2,2272,1992
ATF2_E5_45.1,ATF2,2171,1193
ATF3_E3_63.0,ATF3,3181,2575
ATF3_E3_63.2,ATF3,3835,4524
ATF3_E4_99.0,ATF3,5295,5509
ATF3_E4_99.1,ATF3,3716,3225
ATF4_E2_156.1,ATF4,3369,0
ATF4_E2_156.12,ATF4,2191,0
ATF4_E2_156.16,ATF4,3915,334
ATF4_E2_156.2,ATF4,4203,127
ATF4_E2_156.6,ATF4,264,0
ATF4_E2_156.7,ATF4,4874,295
ATF5_E4_189.18,ATF5,569,1131
ATF5_E4_189.22,ATF5,2234,1673
ATF5_E4_189.23,ATF5,3919,5223
ATF5_E4_189.25,ATF5,883,428
ATF5_E4_189.31,ATF5,604,409
ATF5_E4_189.4,ATF5,2126,1464
ATF6_E8_162.2,ATF6,2090,2520
ATF6_E8_162.3,ATF6,2273,1651
ATF6_E8_162.6,ATF6,1734,1508
ATF6_E8_162.7,ATF6,4049,3539
ATF6_E8_162.8,ATF6,3564,2758
ATF6_E8_162.9,ATF6,3681,3143
ATF6B_E10_162.0,ATF6B,3508,4392
ATF6B_E10_162.1,ATF6B,2052,911
ATF6B_E10_162.11,ATF6B,2139,4084
ATF6B_E10_162.14,ATF6B,1016,440
ATF6B_E10_162.15,ATF6B,872,2269
ATF6B_E10_162.8,ATF6B,1225,750
ATF7_E10_126.0,ATF7,3110,2421
ATF7_E10_126.1,ATF7,1678,1964
ATF7_E10_126.11,ATF7,2294,3159
ATF7_E10_126.12,ATF7,1706,2223
ATF7_E10_126.13,ATF7,387,147
ATF7_E10_126.2,ATF7,1512,1057
ATOH1_E1_177.0,ATOH1,2791,3347
ATOH1_E1_177.1,ATOH1,1798,2173
ATOH1_E1_177.13,ATOH1,2796,4619
ATOH1_E1_177.14,ATOH1,2112,1448
ATOH1_E1_177.15,ATOH1,1273,1906
ATOH1_E1_177.16,ATOH1,1119,957
ATOH7_E1_144.0,ATOH7,4745,4887
ATOH7_E1_144.1,ATOH7,2563,1404
ATOH7_E1_144.15,ATOH7,1944,1888
ATOH7_E1_144.2,ATOH7,2635,4400
ATOH7_E1_144.20,ATOH7,2030,2280
ATOH7_E1_144.21,ATOH7,2801,3221
ATOH8_E1_78.1,ATOH8,1701,786
ATOH8_E1_78.10,ATOH8,1270,941
ATOH8_E1_78.3,ATOH8,1889,1728
ATOH8_E2_87.4,ATOH8,2384,1961
ATOH8_E2_87.5,ATOH8,1760,2483
ATOH8_E2_87.6,ATOH8,2376,1961
BACH1_E5_57.0,BACH1,1067,726
BACH1_E5_57.1,BACH1,2242,2356
BACH1_E5_57.2,BACH1,1379,2350
BACH2_E8_126.0,BACH2,3205,2301
BACH2_E8_126.1,BACH2,1384,2172
BACH2_E8_126.2,BACH2,2992,5788
BACH2_E8_126.5,BACH2,1724,1617
BACH2_E8_126.6,BACH2,2154,2425
BACH2_E8_126.8,BACH2,3794,4480
BARHL1_E2_155.1,BARHL1,2730,3228
BARHL1_E2_155.12,BARHL1,893,679
BARHL1_E2_155.15,BARHL1,3305,3761
BARHL1_E2_155.5,BARHL1,3365,4620
BARHL1_E2_155.8,BARHL1,1636,2497
BARHL1_E2_155.9,BARHL1,1526,1412
BARHL2_E2_155.0,BARHL2,2720,2634
BARHL2_E2_155.1,BARHL2,2897,4479
BARHL2_E2_155.10,BARHL2,1428,1690
BARHL2_E2_155.11,BARHL2,3502,3609
BARHL2_E2_155.3,BARHL2,3063,3998
BARHL2_E2_155.4,BARHL2,1640,789
BARX1_E2_89.3,BARX1,1704,1095
BARX1_E2_89.4,BARX1,245,425
BARX1_E3_82.0,BARX1,4481,4377
BARX1_E3_82.4,BARX1,4785,5871
BARX1_E3_82.5,BARX1,787,577
BARX1_E3_82.7,BARX1,4687,3416
BARX1_E3_82.8,BARX1,5212,6128
BARX2_E2_89.1,BARX2,4699,5102
BARX2_E2_89.7,BARX2,2108,1620
BARX2_E3_85.0,BARX2,1453,2494
BARX2_E3_85.1,BARX2,3948,3693
BARX2_E3_85.2,BARX2,1972,1849
BARX2_E3_85.4,BARX2,1751,2345
BATF_E2_93.2,BATF,1163,1233
BATF_E2_93.5,BATF,2356,2218
BATF_E2_93.6,BATF,828,1039
BATF_E2_93.7,BATF,3588,4135
BATF_E3_81.1,BATF,1850,2260
BATF_E3_81.3,BATF,1445,1395
BATF2_E2_84.5,BATF2,4102,3683
BATF2_E2_84.6,BATF2,1244,1307
BATF2_E3_72.0,BATF2,3529,4193
BATF2_E3_72.1,BATF2,2848,3629
BATF2_E3_72.5,BATF2,2105,1394
BATF2_E3_72.6,BATF2,1225,2233
BATF3_E2_90.0,BATF3,2664,2661
BATF3_E2_90.1,BATF3,2684,2249
BATF3_E2_90.2,BATF3,1866,2755
BATF3_E2_90.3,BATF3,2993,4073
BATF3_E2_90.4,BATF3,1314,1679
BATF3_E2_90.5,BATF3,1922,3016
BBX_E5_171.0,BBX,1255,596
BBX_E5_171.1,BBX,3114,3351
BBX_E5_171.12,BBX,1556,1741
BBX_E5_171.14,BBX,2372,2930
BBX_E5_171.15,BBX,1161,506
BBX_E5_171.2,BBX,3788,4520
BCL11A_E4_1326.145,BCL11A,1739,972
BCL11A_E4_1326.184,BCL11A,1675,1910
BCL11A_E4_1326.223,BCL11A,1509,671
BCL11A_E4_1326.224,BCL11A,4925,4819
BCL11A_E4_1326.67,BCL11A,2007,2308
BCL11A_E4_1326.7,BCL11A,3498,4345
BCL11B_E4_1173.117,BCL11B,2053,2795
BCL11B_E4_1173.173,BCL11B,1551,1367
BCL11B_E4_1173.180,BCL11B,1030,834
BCL11B_E4_1173.20,BCL11B,852,493
BCL11B_E4_1173.21,BCL11B,1012,225
BCL11B_E4_1173.217,BCL11B,1532,1913
BCL6_E7_31.0,BCL6,1936,1131
BCL6_E7_31.1,BCL6,1657,1781
BCL6_E8_131.15,BCL6,1584,1189
BCL6_E8_131.18,BCL6,2565,1305
BCL6_E8_131.6,BCL6,0,0
BCL6_E9_138.10,BCL6,3121,2690
BCL6_E9_138.2,BCL6,1346,1829
BCL6B_E6_31.0,BCL6B,4300,3517
BCL6B_E7_131.1,BCL6B,3305,1475
BCL6B_E7_131.11,BCL6B,2459,1680
BCL6B_E7_131.12,BCL6B,1334,1816
BCL6B_E7_131.2,BCL6B,2841,2667
BCL6B_E8_138.15,BCL6B,917,1240
BCL6B_E8_138.6,BCL6B,2448,1466
BHLHA15_E1_165.10,BHLHA15,1824,1024
BHLHA15_E1_165.11,BHLHA15,3573,3079
BHLHA15_E1_165.5,BHLHA15,1137,782
BHLHA15_E1_165.6,BHLHA15,1011,648
BHLHA15_E1_165.8,BHLHA15,1045,706
BHLHA15_E1_165.9,BHLHA15,1622,2269
BHLHA9_E1_180.0,BHLHA9,856,766
BHLHA9_E1_180.1,BHLHA9,545,320
BHLHA9_E1_180.2,BHLHA9,2553,3000
BHLHA9_E1_180.21,BHLHA9,2154,1882
BHLHA9_E1_180.23,BHLHA9,598,530
BHLHA9_E1_180.3,BHLHA9,1800,1608
BHLHE22_E1_174.0,BHLHE22,1249,600
BHLHE22_E1_174.12,BHLHE22,1803,1841
BHLHE22_E1_174.13,BHLHE22,2375,2112
BHLHE22_E1_174.18,BHLHE22,1222,755
BHLHE22_E1_174.19,BHLHE22,2927,3161
BHLHE22_E1_174.2,BHLHE22,1747,972
BHLHE23_E1_171.0,BHLHE23,1479,1877
BHLHE23_E1_171.14,BHLHE23,2751,1757
BHLHE23_E1_171.15,BHLHE23,1148,1443
BHLHE23_E1_171.2,BHLHE23,2385,2697
BHLHE23_E1_171.3,BHLHE23,2043,3218
BHLHE23_E1_171.4,BHLHE23,1460,978
BHLHE40_E3_108.0,BHLHE40,3193,3808
BHLHE40_E3_108.4,BHLHE40,2328,3325
BHLHE40_E3_108.6,BHLHE40,1694,1328
BHLHE40_E3_108.7,BHLHE40,2636,2202
BHLHE40_E3_108.8,BHLHE40,993,1183
BHLHE40_E3_108.9,BHLHE40,1217,1356
BHLHE41_E3_99.0,BHLHE41,3244,3833
BHLHE41_E3_99.1,BHLHE41,3500,5146
BHLHE41_E4_78.0,BHLHE41,1747,2099
BNC2_E6_147.4,BNC2,2463,2898
BNC2_E6_147.5,BNC2,1043,819
BNC2_E6_147.6,BNC2,1375,1230
BNC2_E6_176.7,BNC2,2107,2091
BNC2_E6_176.8,BNC2,796,1171
BNC2_E7_147.4,BNC2,2694,4131
BNC2_E7_147.5,BNC2,1376,1173
BSX_E2_129.10,BSX,3272,3867
BSX_E2_129.11,BSX,1489,1875
BSX_E2_129.12,BSX,1672,1541
BSX_E2_129.4,BSX,2552,2294
BSX_E2_129.5,BSX,1748,1134
BSX_E2_129.9,BSX,801,748
BSX_E3_45.3,BSX,953,716
CAMTA1_E3_36.0,CAMTA1,1895,1314
CAMTA1_E5_136.0,CAMTA1,3496,4612
CAMTA1_E6_72.2,CAMTA1,1084,1966
CAMTA1_E6_72.5,CAMTA1,2592,2512
CAMTA1_E7_39.0,CAMTA1,1368,1560
CAMTA1_E7_39.2,CAMTA1,2936,3239
CAMTA1_E7_39.3,CAMTA1,3026,1165
CAMTA2_E3_36.0,CAMTA2,703,1110
CAMTA2_E4_68.2,CAMTA2,1865,1285
CAMTA2_E5_136.0,CAMTA2,3833,6033
CAMTA2_E5_136.19,CAMTA2,3210,2018
CAMTA2_E5_136.9,CAMTA2,1812,1440
CAMTA2_E6_72.1,CAMTA2,3229,2245
CAMTA2_E6_72.2,CAMTA2,1350,1097
CAMTA2_E6_72.3,CAMTA2,1580,1692
CARHSP1_E3_95.1,CARHSP1,2446,6463
CARHSP1_E3_95.2,CARHSP1,2596,1337
CARHSP1_E3_95.9,CARHSP1,1913,753
CARHSP1_E4_103.12,CARHSP1,4098,3934
CARHSP1_E4_103.13,CARHSP1,1743,1627
CARHSP1_E4_103.2,CARHSP1,1993,1320
CBFB_E1_78.5,CBFB,1483,903
CBFB_E2_87.3,CBFB,1464,580
CBFB_E2_87.6,CBFB,272,500
CBFB_E2_87.8,CBFB,1093,756
CBFB_E2_87.9,CBFB,1773,1755
CBFB_E3_117.6,CBFB,1182,768
CBFB_E4_117.8,CBFB,1296,1598
CBFB_E5_96.7,CBFB,1723,1532
CCDC79_E2_135.10,CCDC79,2784,1539
CCDC79_E2_135.11,CCDC79,2371,3030
CCDC79_E2_135.12,CCDC79,878,535
CCDC79_E2_135.5,CCDC79,2128,2357
CCDC79_E2_135.7,CCDC79,2592,2624
CCDC79_E2_135.9,CCDC79,3757,3093
CDC5L_E2_104.0,CDC5L,5583,363
CDC5L_E2_104.1,CDC5L,6188,506
CDC5L_E2_146.3,CDC5L,2258,160
CDC5L_E2_146.4,CDC5L,1779,0
CDC5L_E2_146.5,CDC5L,5466,937
CDC5L_E2_146.9,CDC5L,3336,871
CDIP1_E5_107.1,CDIP1,1685,1349
CDIP1_E5_107.3,CDIP1,1052,1241
CDIP1_E5_107.6,CDIP1,1697,1085
CDIP1_E5_107.7,CDIP1,1429,792
CDIP1_E5_107.8,CDIP1,1976,1467
CDIP1_E6_103.1,CDIP1,798,477
CDX1_E2_126.0,CDX1,1977,2009
CDX1_E2_126.12,CDX1,3790,2992
CDX1_E2_126.17,CDX1,1349,1750
CDX1_E2_126.3,CDX1,4318,4006
CDX1_E2_126.4,CDX1,4900,4492
CDX1_E3_42.3,CDX1,1167,830
CDX1_E3_42.4,CDX1,932,1505
CDX2_E2_126.1,CDX2,2295,407
CDX2_E2_126.13,CDX2,3463,1610
CDX2_E2_126.14,CDX2,1435,721
CDX2_E2_126.5,CDX2,3471,2050
CDX2_E2_126.6,CDX2,1553,512
CDX2_E2_126.7,CDX2,1339,819
CDX4_E2_126.0,CDX4,3853,4672
CDX4_E2_126.1,CDX4,2347,1848
CDX4_E2_126.3,CDX4,1807,1589
CDX4_E2_126.5,CDX4,2625,2157
CDX4_E2_126.6,CDX4,3211,4772
CDX4_E2_126.8,CDX4,4757,5964
CDX4_E3_45.0,CDX4,1607,2877
CEBPA_E1_147.0,CEBPA,2649,2820
CEBPA_E1_147.5,CEBPA,3135,3682
CEBPA_E1_147.6,CEBPA,2560,3752
CEBPA_E1_147.7,CEBPA,952,1159
CEBPA_E1_147.8,CEBPA,3005,2203
CEBPA_E1_147.9,CEBPA,715,192
CEBPB_E1_147.1,CEBPB,3563,2320
CEBPB_E1_147.11,CEBPB,3735,2199
CEBPB_E1_147.12,CEBPB,3947,2754
CEBPB_E1_147.5,CEBPB,1067,806
CEBPB_E1_147.8,CEBPB,1514,830
CEBPB_E1_147.9,CEBPB,1488,1346
CEBPD_E1_132.1,CEBPD,1312,667
CEBPD_E1_132.10,CEBPD,394,0
CEBPD_E1_132.2,CEBPD,1378,1103
CEBPD_E1_132.6,CEBPD,1627,2020
CEBPD_E1_132.8,CEBPD,3155,2427
CEBPD_E1_132.9,CEBPD,3697,2697
CEBPE_E2_150.0,CEBPE,1029,526
CEBPE_E2_150.11,CEBPE,2257,1941
CEBPE_E2_150.13,CEBPE,1723,899
CEBPE_E2_150.2,CEBPE,784,963
CEBPE_E2_150.6,CEBPE,422,338
CEBPE_E2_150.9,CEBPE,2585,2913
CEBPG_E2_162.0,CEBPG,1778,1924
CEBPG_E2_162.1,CEBPG,3640,2693
CEBPG_E2_162.2,CEBPG,1854,451
CEBPG_E2_162.4,CEBPG,1725,1191
CEBPG_E2_162.6,CEBPG,3460,3330
CEBPG_E2_162.7,CEBPG,2488,1418
CEBPZ_E3_232.0,CEBPZ,3306,517
CEBPZ_E3_232.1,CEBPZ,1786,0
CEBPZ_E3_232.13,CEBPZ,3225,82
CEBPZ_E3_232.2,CEBPZ,2720,447
CEBPZ_E4_184.5,CEBPZ,2710,296
CERS2_E3_81.6,CERS2,1222,370
CERS2_E3_81.7,CERS2,1277,1834
CERS2_E4_93.10,CERS2,2535,3397
CERS2_E4_93.11,CERS2,1491,782
CERS2_E4_93.5,CERS2,2058,1127
CERS2_E4_93.6,CERS2,2007,375
CERS2_E4_93.7,CERS2,2917,2512
CERS3_E7_119.0,CERS3,4633,5899
CERS3_E7_119.1,CERS3,1599,2471
CERS3_E7_119.12,CERS3,2277,1823
CERS3_E7_119.2,CERS3,3840,5134
CERS3_E7_119.6,CERS3,2292,2034
CERS3_E7_119.7,CERS3,2410,2730
CERS4_E4_81.0,CERS4,2699,1699
CERS4_E4_81.8,CERS4,2397,1006
CERS4_E4_81.9,CERS4,1849,1639
CERS4_E5_93.3,CERS4,684,878
CERS4_E5_93.6,CERS4,1484,1493
CERS4_E5_93.7,CERS4,970,1123
CERS5_E3_105.4,CERS5,1861,1082
CERS5_E3_105.5,CERS5,2643,2196
CERS5_E3_105.6,CERS5,2158,1686
CERS5_E3_105.7,CERS5,1949,1490
CERS5_E3_105.8,CERS5,3109,3019
CERS5_E3_105.9,CERS5,3082,3924
CERS6_E2_39.0,CERS6,5176,6144
CERS6_E3_105.1,CERS6,3253,3219
CERS6_E3_105.2,CERS6,3827,3973
CERS6_E3_105.4,CERS6,3089,2586
CERS6_E3_105.5,CERS6,1890,1723
CERS6_E3_105.6,CERS6,1521,1298
CERS6_E3_105.7,CERS6,1352,1769
CIC_E6_171.10,CIC,580,53
CIC_E6_171.11,CIC,433,103
CIC_E6_171.19,CIC,3104,2848
CIC_E6_171.33,CIC,2038,598
CIC_E6_171.6,CIC,2539,1809
CIC_E6_171.9,CIC,1513,1462
CLOCK_E7_149.0,CLOCK,1136,1461
CLOCK_E7_149.1,CLOCK,1430,1709
CLOCK_E7_149.2,CLOCK,0,0
CLOCK_E7_149.3,CLOCK,2762,4570
CLOCK_E7_149.4,CLOCK,3517,5181
CLOCK_E7_149.5,CLOCK,2448,3175
CREB1_E9_136.0,CREB1,3269,2669
CREB1_E9_136.1,CREB1,2827,2090
CREB1_E9_136.2,CREB1,2749,885
CREB3_E5_92.0,CREB3,359,325
CREB3_E5_92.3,CREB3,2177,2632
CREB3_E6_67.1,CREB3,2600,2699
CREB3_E6_67.2,CREB3,4144,2376
CREB3_E6_67.3,CREB3,2399,2087
CREB3_E6_67.4,CREB3,2267,2171
CREB3L1_E8_67.0,CREB3L1,4240,1951
CREB3L1_E8_67.1,CREB3L1,2090,1518
CREB3L1_E8_67.2,CREB3L1,4174,6364
CREB3L1_E8_67.3,CREB3L1,2072,982
CREB3L2_E7_59.0,CREB3L2,1961,1760
CREB3L2_E7_59.1,CREB3L2,1398,1655
CREB3L2_E8_69.0,CREB3L2,2917,2757
CREB3L2_E8_69.1,CREB3L2,2003,1286
CREB3L2_E8_69.2,CREB3L2,2017,1634
CREB3L2_E8_69.3,CREB3L2,778,649
CREB3L3_E6_92.0,CREB3L3,894,762
CREB3L3_E6_92.1,CREB3L3,3558,2989
CREB3L3_E6_92.5,CREB3L3,3304,4110
CREB3L3_E6_92.6,CREB3L3,983,676
CREB3L3_E6_92.7,CREB3L3,1227,733
CREB3L3_E6_92.8,CREB3L3,1513,1237
CREB3L4_E6_92.0,CREB3L4,1824,1783
CREB3L4_E6_92.2,CREB3L4,2419,3168
CREB3L4_E6_92.3,CREB3L4,1533,733
CREB3L4_E6_92.4,CREB3L4,1307,1531
CREB3L4_E6_92.7,CREB3L4,2857,2054
