"","GeneID","MeanBeta","AneuScore.lm","AneuScore.lm.R2","AneuScore.P"
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3923","DENND6B..414918.",0.0301907018098652,0.00108676915414954,0.205567550331969,0.0262346618998299
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2526","CDCP1..64866.",0.0307696000438233,0.00108688238654397,0.188058436304735,0.0607833280370569
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8209","LRCH3..84859.",-0.0707644768626424,0.00108692428665909,0.229268148748039,0.0973281900094474
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9613","NDUFB2..4708.",-0.253083977634846,0.00108807125873084,0.23458374825964,0.256575046078619
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16974","ZNF320..162967.",-0.0139016297843342,0.00108820359879185,0.185332612335384,0.0393511593575204
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6883","IER5L..389792.",-0.0651761190230764,0.00108855648800424,0.222801224638912,0.0890977306373927
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12555","RPAP1..26015.",-1.94222319886928,0.00108902662465102,0.217312978217686,0.440438638176138
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6556","HINT2..84681.",-0.0370148287048512,0.00108976959526677,0.195542606840939,0.0431545428483112
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5067","FAM53A..152877.",-0.0188820707632297,0.00109032047263935,0.198842516111119,0.0655315017517536
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12231","RELL1..768211.",0.0165723679397638,0.00109056969791782,0.158755766694881,0.0514596202569443
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10180","OCIAD2..132299.",0.0200291879386406,0.00109142222182215,0.210710796762352,0.0199863269720651
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14796","TCP10L..140290.",0.0364074983428845,0.00109150489328683,0.178411742326728,0.0451074195116347
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3314","CPD..1362.",-0.206771806415217,0.00109192056452359,0.280248591576653,0.169398974163856
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)537","ALDH9A1..223.",0.00377734049304037,0.00109228426660692,0.142054153783429,0.0576439743572995
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4126","DNAJB7..150353.",-0.0100401108510256,0.0010923700767075,0.188996782312287,0.101369966833333
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13996","SOX7..83595.",0.0411079942515667,0.00109247458214451,0.119961536603602,0.0683259984604004
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4023","DIS3L..115752.",-0.203535218834011,0.00109277865265915,0.131710119813424,0.100571197316767
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6344","H2BC15..8341.",-1.73046862807462,0.00109289891815556,0.338223209526595,0.191401638591643
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10716","PEAR1..375033.",-0.177795347062111,0.00109301613922645,0.211265514998755,0.1192176917003
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13652","SLC50A1..55974.",0.0258662501465383,0.00109382122418964,0.210855596220004,0.0331675782843871
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16066","UCHL1..7345.",-0.0110375868952403,0.00109394077232692,0.188117363725683,0.0566905875982191
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10458","PARP15..165631.",-0.0517566806722683,0.00109405779505326,0.190104129231688,0.0372769898968182
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)687","ANKRD33B..651746.",-0.0102779527674662,0.0010943925735016,0.20658855745759,0.0305513865501876
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6328","H2AC21..317772.",-0.310501248976569,0.00109441419875665,0.172261912982428,0.159047760237913
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11257","POM121..9883.",-0.2388842540605,0.00109445113180009,0.181503499835113,0.139352668635508
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10591","PCMTD1..115294.",-0.130866599035832,0.00109460387920501,0.21941288337934,0.196820687775247
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16689","ZBTB45..84878.",-0.120464144508312,0.00109514985478907,0.246601886263154,0.0618478071942132
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2129","CASS4..57091.",-0.0610127865372227,0.00109534350752296,0.19883648362898,0.0560150498651344
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7101","INAFM1..255783.",-0.131655612156174,0.00109538827345394,0.233589459893682,0.0701183282092558
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7870","KRTAP5.11..440051.",-0.623093840596047,0.00109614877977432,0.166154076190768,0.289524043953409
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4767","ERI1..90459.",-0.111724146769352,0.00109638428651374,0.202861357587759,0.219229607348048
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17139","ZNF580..51157.",-0.035036721261304,0.00109734110434218,0.173974309630779,0.130185817410698
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7564","KIAA0930..23313.",0.0221627932026278,0.00109824195365069,0.216930231994059,0.030410182988713
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10522","PCDH7..5099.",-0.00782750545232702,0.00109844482787209,0.184292401351594,0.0791289024616705
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14899","TEX9..374618.",0.0663005641204423,0.00109891240455177,0.164212084338275,0.0704809258318849
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8198","LPIN3..64900.",0.0583653990055341,0.00109954455650073,0.170987951957619,0.0153982564955493
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9484","NANOGNB..360030.",-0.0555650898827172,0.00109961501091629,0.174179588413129,0.049449143343062
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8192","LPCAT2..54947.",0.0585466706504596,0.00109966630759427,0.157154805581845,0.0650620932014547
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3897","DEFB126..81623.",0.0330318585578046,0.00110002502107019,0.134921088211074,0.0458941271245075
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7826","KRTAP10.11..386678.",-0.0637644530022208,0.00110071752182013,0.266437342228347,0.0988674753007619
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14407","STX19..415117.",0.0524410409718677,0.00110128407123922,0.171051873852561,0.0659737253299944
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14144","SPRR1A..6698.",-0.0852591334054972,0.0011015924659309,0.184508268710577,0.0789929693346477
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8137","LLPH..84298.",-0.802708361041441,0.00110172928800872,0.178838074721835,0.497945348562198
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12274","RFPL1..5988.",-0.088288550687709,0.00110245786372191,0.25564066138575,0.0781256397240981
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1090","ASIC3..9311.",0.0544852833979413,0.00110262381194673,0.187793104736234,0.0234568294674326
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16620","YJEFN3..374887.",-0.305603909805752,0.00110286606407318,0.193849493925522,0.157321818436104
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10105","NUFIP1..26747.",-0.755111677359192,0.0011034386683564,0.19362389602725,0.357904050995938
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12964","SDC2..6383.",0.00397464550039219,0.00110356546317937,0.209196264524617,0.068672149832941
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5002","FAM180A..389558.",0.0198000218379592,0.0011037406830367,0.171649618272877,0.0315497114237978
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2849","CHN2..1124.",0.00822083391807379,0.00110465607282211,0.191636349275731,0.0288541606102396
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13931","SNX25..83891.",-0.0108081150217624,0.00110465786689178,0.174899231394934,0.0622255318922191
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11268","PON1..5444.",-0.123277162335357,0.00110500013654776,0.190127043691058,0.0695783974158724
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9654","NEIL2..252969.",0.00313147899985585,0.00110545181496391,0.237813735387635,0.0218257410419228
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15179","TMEM140..55281.",0.0575147103536169,0.00110565150394075,0.197502967732921,0.0180046538191998
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17385","ZZZ3..26009.",-0.272001446611479,0.0011066138970883,0.214925242990253,0.18071095657122
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13749","SLIT2..9353.",0.0469167174466188,0.00110712543164894,0.178189154250312,0.0161252332657109
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17106","ZNF547..284306.",0.0041140613816347,0.00110734612990601,0.213811161006678,0.0863310335754901
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16934","ZNF250..58500.",-0.0434548556564253,0.00110820355769076,0.190346254196937,0.0354542632762872
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11927","RAB29..8934.",-0.0138264811115227,0.00110882742315849,0.180085991142223,0.0303787019773812
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2077","CAPN9..10753.",-0.109485660434772,0.00110935858436737,0.182559721611273,0.0733771461683292
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6618","HMGN5..79366.",NA,0.00110945011188898,0.187527918813821,0.135553694246672
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15500","TOMM70..9868.",-0.275955403473156,0.00110950184561868,0.190988547907997,0.302671552053739
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5648","GALP..85569.",-0.461744366760152,0.00110978765512205,0.177527889175297,0.31046114096097
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2249","CCDC191..57577.",-0.0228919226181366,0.00110986881644636,0.186879314019742,0.0446372031616877
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12092","RASSF2..9770.",0.00595777501692835,0.00111031495494415,0.186398077253349,0.0219582493109895
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16380","VSTM5..387804.",-0.0623552653014645,0.00111064595501475,0.141623960839637,0.0340580988897161
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10002","NRIP3..56675.",-0.00136904631696164,0.00111091697967474,0.184617779270929,0.02374649268515
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16229","USP6..9098.",-0.106215780134855,0.00111129684458389,0.170912370916313,0.0462638831285432
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4638","EMP3..2014.",0.0077635010837261,0.00111167789602263,0.193352675037704,0.0316626268143015
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2355","CCND2..894.",-0.140716686065263,0.001111940338348,0.504433888984735,0.326456155491706
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3680","CYP3A43..64816.",-0.166956323578988,0.00111213596839868,0.183322914527511,0.189525877449372
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7954","LAT2..7462.",-0.0772235014982367,0.0011124092972377,0.171790147143161,0.0809741000428676
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)196","ACSS1..84532.",0.0459088995723547,0.00111262238705408,0.147948268793334,0.0224583775450613
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8067","LHX1..3975.",-0.107275089345325,0.00111312351885933,0.278460422875199,0.10342473414879
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2450","CD40..958.",0.00492421293808777,0.00111333604004514,0.241231713024662,0.0420648018619011
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8719","MED13..9969.",-0.032791776418974,0.00111406271861108,0.307716761193329,0.233098108255806
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14609","TAF9B..51616.",NA,0.00111412813078072,0.165223102734497,0.0937635468074024
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9747","NHLRC3..387921.",-0.113808964235644,0.0011152517489001,0.195736784625668,0.130550600726471
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3912","DENND2A..27147.",-0.0683764933303784,0.00111526416507265,0.238099279071356,0.0624080187551015
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11226","POLM..27434.",-0.072134563938794,0.00111561525575749,0.205877550573953,0.0767918786510919
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2917","CIDEA..1149.",0.027862076068369,0.00111572701310287,0.187285832882829,0.0380299998375883
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10682","PDLIM2..64236.",0.0351517986316297,0.00111583362121966,0.170960233112385,0.0198684831931727
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17089","ZNF518B..85460.",0.0216070842780374,0.0011161619766783,0.178298497075564,0.0581588216484441
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)258","ADAM32..203102.",0.0286072265831617,0.00111642409690757,0.17469865899179,0.0796122141650079
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8684","MCRS1..10445.",-0.776951599130771,0.00111678484225114,0.16858969855099,0.366544501859579
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16976","ZNF324..25799.",-0.0202589786040782,0.00111753116427584,0.15171456144929,0.0261464704284997
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9172","MRPS7..51081.",-0.414574110873428,0.00111833569724843,0.193441484153684,0.213789326725213
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8699","MDK..4192.",-0.047889191951444,0.00111901331005896,0.208545473018374,0.0886484580529268
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13730","SLCO1C1..53919.",0.0447688987404097,0.0011196589001011,0.205117955899481,0.0274620562386456
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)316","ADGRA3..166647.",-0.0807069188700792,0.00111996500205629,0.196613637072451,0.0187418882181496
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7447","KCNJ14..3770.",-0.0524779990763563,0.00112144209236461,0.187842158560736,0.0818628837145574
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7013","IL17D..53342.",-0.125937705540279,0.0011227115795195,0.215664580597306,0.063125264120949
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14297","STAG1..10274.",-0.113869501000983,0.00112274411583884,0.358172980044348,0.258660064816596
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4764","ERGIC2..51290.",-0.0123492673424676,0.00112286901282637,0.16311174628278,0.167634790344362
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2057","CAMTA2..23125.",-0.0486155909832931,0.00112308190986815,0.177215054849752,0.0275355261343811
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14584","TADA2B..93624.",-0.204422152501546,0.00112369941269995,0.374219972666951,0.465704926616049
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1181","ATP1B1..481.",-0.101414145078924,0.00112377754463501,0.208005398197889,0.0875397480308122
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12290","RFXAP..5994.",-0.0584802157099119,0.00112424269700609,0.17482227999775,0.0586688312062886
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2697","CEP41..95681.",0.0332624715064206,0.00112428392094739,0.185357356851351,0.0682774185743315
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12218","REEP3..221035.",0.0626889560059213,0.0011243967766079,0.174452522959715,0.0569340860198378
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10429","PAOX..196743.",-0.10550494100352,0.00112456418637734,0.217139015981557,0.0159510182482202
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15520","TOX3..27324.",-0.00959387591921756,0.00112488408530818,0.161965661898381,0.0559210798460769
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10904","PIGT..51604.",-0.0596297671332718,0.00112513445309523,0.205175144104552,0.0555237753009477
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11839","PUS3..83480.",-0.0806227513731914,0.0011251981029062,0.216855882485727,0.149921541119273
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1115","ASXL3..80816.",0.0362261437964642,0.00112524004231386,0.180677096610516,0.0381357283775195
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10281","OSCAR..126014.",-0.00894664703107628,0.00112552991529533,0.209075659716598,0.0268826850788199
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10362","PA2G4..5036.",-0.660486861251035,0.00112563746145774,0.14811913999506,0.33822036998967
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13607","SLC39A14..23516.",-0.0729414973981395,0.00112632192795586,0.156166362772542,0.0343052041957796
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3899","DEFB128..245939.",-0.0368544205827348,0.0011263570457596,0.162866213946881,0.0766189608527362
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16317","VMA21..203547.",NA,0.00112657001139489,0.270461728222257,0.235286883186852
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6233","GSPT2..23708.",NA,0.00112694328407852,0.156142985753339,0.0433331210899507
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3891","DEFB118..117285.",-0.0502698641525569,0.00112798597158488,0.174620980198943,0.0719859127945726
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)511","AKT1S1..84335.",0.0201405320943642,0.00112811540308574,0.202285189388446,0.0475928292039585
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9729","NFU1..27247.",-0.255794528369069,0.00112879575725678,0.148116048227601,0.249189936148313
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)563","ALKBH6..84964.",-0.0104320337829736,0.0011288810342779,0.122416743764032,0.0769648075981627
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2630","CEBPA..1050.",-0.22625338443102,0.00112973919088261,0.284380216135342,0.25934332788089
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)760","AP1M2..10053.",0.0266767827202907,0.00113023376153592,0.161780569975342,0.0363355003431888
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5942","GNAS..2778.",-0.0177036269018484,0.00113110303092067,0.14044190119962,0.0803756548703111
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17366","ZSWIM1..90204.",0.00506261965464191,0.00113168248368723,0.194966759239499,0.0423866653458934
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13298","SIGLEC8..27181.",0.00794664528410352,0.00113174615009293,0.213916335130485,0.048719509417134
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8079","LIG3..3980.",-0.260914075752459,0.00113183650265696,0.211031768446767,0.118425623955781
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15946","TXNDC17..84817.",-0.141721000564184,0.00113202050198317,0.207420745075323,0.151804378725282
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2579","CDK5RAP2..55755.",-0.0903611144565693,0.00113230320008453,0.175639451684122,0.093632904939641
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15225","TMEM184C..55751.",-0.0371497433970923,0.00113238584631655,0.186693996269614,0.106022829472859
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15374","TMOD1..7111.",-0.039284755694364,0.00113248570032388,0.174773688389122,0.0154768960264159
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10629","PDCD7..10081.",-0.967392548350926,0.00113256983290874,0.204238569710955,0.353326302963244
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2030","CALML5..51806.",0.0306177564827838,0.00113274633883486,0.203871410708295,0.0155301081173764
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4232","DPP9..91039.",-0.0296595162335388,0.0011328808665094,0.235376939422985,0.0886895505878465
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12095","RASSF5..83593.",-0.0512693469456818,0.0011334384821507,0.174924512552596,0.0407588544973909
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8906","MIPEP..4285.",-0.323416207956271,0.00113376238058628,0.228043238284236,0.375927861815825
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4827","ETV3..2117.",-0.0519151144763327,0.00113388473325024,0.173567589597205,0.0659507175646186
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15516","TOR3A..64222.",-0.0209342272562164,0.00113391190523153,0.210108360187041,0.0355107793096562
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9132","MRPL46..26589.",-0.399457959968109,0.00113410182021407,0.236342890150263,0.373268248754497
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13506","SLC26A4..5172.",-0.0270391927547778,0.00113443033900193,0.178989629967065,0.0225273400907796
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16641","YWHAQ..10971.",0.029950111184648,0.00113524402434604,0.265075637981009,0.0547535759835305
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7724","KLLN..100144748.",-0.0964885311864978,0.00113569327154948,0.137461844098943,0.0615873243331932
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4275","DSCC1..79075.",-0.271842282146822,0.00113605867534643,0.275961422970895,0.389731462058109
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8596","MARS2..92935.",-0.722374540533894,0.00113646348913665,0.254084880053148,0.55641580960198
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7856","KRTAP23.1..337963.",-0.076287967586878,0.0011374649197488,0.179179582380234,0.0273905053025611
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4696","EPC1..80314.",-0.250387554719068,0.00113873035596632,0.195331917896065,0.253213650395236
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4086","DMXL2..23312.",-0.0308101599992979,0.0011388370658712,0.151652360195711,0.0357867371585552
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6011","GP6..51206.",0.0322783158036665,0.00113911854582492,0.162771767911587,0.0335079817463351
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5569","FZR1..51343.",-0.160627047089342,0.0011393761294826,0.229863101914775,0.377918118688134
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17368","ZSWIM3..140831.",0.0609180417876585,0.00113984833869454,0.17969078812316,0.0260560319862779
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1470","BHMT..635.",-0.0626873915482157,0.00114030502265546,0.202037954815873,0.0204157585056306
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16241","UTP18..51096.",-0.823917790675844,0.0011404044527485,0.26371819901546,0.291185661664985
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16619","YIPF7..285525.",0.0299292686002081,0.00114091012984193,0.177260187445202,0.053138224520872
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14454","SUMF2..25870.",0.0320811383202883,0.00114108669736029,0.121868379196793,0.0445503699264707
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9734","NFYC..4802.",-1.15991614437229,0.00114123137322088,0.186373822978977,0.417012690586394
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10326","OXCT1..5019.",0.0799732967518325,0.00114281284398891,0.16452015026922,0.0386830076612137
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13377","SLC13A3..64849.",-0.00805328279470962,0.00114410073546577,0.200650744373361,0.0258138563501713
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1876","C5AR1..728.",0.0455358142182269,0.00114427742186302,0.182630043431706,0.0479501531543559
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15386","TMPRSS13..84000.",-0.0448358383867947,0.00114467728334969,0.202202788681926,0.0194998077879518
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16115","ULK1..8408.",-0.0206981428058736,0.0011447948212898,0.233294110760026,0.0491342326722509
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13818","SMIM18..100507341.",0.0428602072374642,0.00114493841738251,0.177006804866732,0.0476444700425327
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5291","FGF23..8074.",0.0595725336856639,0.00114494341475058,0.16096110402609,0.0206828933371697
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5760","GEMIN5..25929.",-1.53123268288027,0.00114502388902223,0.146738222891548,0.487449219084382
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13764","SLX4..84464.",-0.222929171633095,0.00114707543996653,0.215784472172076,0.156080813057987
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1520","BMPR1A..657.",-0.240460295237308,0.00114741001833116,0.25955342353739,0.262996185143068
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)302","ADCY3..109.",-0.130198687556153,0.00114751358598094,0.243738220513237,0.0669196923205723
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4995","FAM172A..83989.",0.0738823658549105,0.00114836079010786,0.176079304187938,0.113843898780481
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9704","NFAT5..10725.",-0.0302566924079151,0.00114896808256799,0.191240141486216,0.108330086148636
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8997","MOB3A..126308.",-0.0269835973587001,0.00114905040620602,0.188661748248008,0.0489639415388187
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11869","PYGO1..26108.",0.0102068901708033,0.00114991161084834,0.212642324183605,0.0680546584932498
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11866","PYGB..5834.",0.0469921004053354,0.0011499837982202,0.170139144485559,0.0156203361139148
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10923","PIK3R1..5295.",-0.0853272384194527,0.00115023669320064,0.293431740305493,0.203893747270194
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14045","SPATA24..202051.",0.000249036230273507,0.00115024550356783,0.144801203658623,0.0313521538684323
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11886","QRICH1..54870.",-0.225418963814867,0.00115056120053429,0.316220701281428,0.170397888340457
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)891","ARHGAP12..94134.",0.0176534255257503,0.00115096744673745,0.192193338731896,0.0375421068515336
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17226","ZNF706..51123.",-0.145403917531704,0.00115109133526523,0.113906020182374,0.18158857398252
