Gene	sgRNA	Ts5|beta	Ts5|z	Ts5|p-value	Ts5|fdr	Ts5|wald-p-value	Ts5|wald-fdr
KLK13	6	0.15671	1.4772	0.050939	0.27245	0.13961	0.35219
TRIM35	12	-0.021717	-0.39175	0.85202	0.95624	0.69524	0.82342
ZHX2	6	0.0077613	0.080388	0.714	0.91222	0.93593	0.97361
PHF12	6	-0.21299	-1.2631	0.17217	0.526	0.20656	0.42698
KLK9	6	-0.094471	-1.1538	0.61497	0.87159	0.24856	0.46634
TRIM13	9	0.0079475	0.19417	0.63717	0.88073	0.84604	0.91871
ZNF497	6	-0.01427	-0.39377	0.87308	0.96539	0.69375	0.82342
RIOK3	6	0.12165	1.1607	0.12664	0.44859	0.24577	0.46382
ISL2	6	0.029925	0.49969	0.57342	0.85672	0.61729	0.76406
PROX1	6	0.033635	0.43343	0.55407	0.84615	0.6647	0.80255
MORC2	6	-0.24105	-1.8842	0.11895	0.43271	0.059531	0.27525
DMRTC2	6	-0.16237	-1.704	0.3099	0.6785	0.088373	0.30081
HOXA9	6	-0.087577	-1.2294	0.64826	0.88192	0.21892	0.43684
SETD7	9	0.13262	1.6683	0.040979	0.24448	0.09525	0.30616
KDM3A	6	0.029459	0.34756	0.5757	0.85902	0.72817	0.8456
FLT4	6	0.060302	0.59933	0.38275	0.7373	0.54896	0.71261
CDC7	6	-0.6444	-2.3146	0	0	0.020633	0.2054
neg26	1	0.070788	0.68581	0.72453	0.91487	0.49283	0.68668
MITF	6	0.042271	0.83512	0.49659	0.81662	0.40365	0.61024
HMGB1	6	0.081334	0.96298	0.27405	0.64372	0.33556	0.55085
TOX4	5	-0.34078	-2.0712	0.056631	0.29351	0.038336	0.25956
RNF224	8	-0.03033	-0.58832	0.97695	0.99108	0.55632	0.71767
ARGFX	6	0.033837	0.92164	0.55322	0.84615	0.35672	0.56952
NFE2L1	6	-0.50409	-2.4104	0.0034149	0.047059	0.015935	0.18728
PRSS8	6	-0.19873	-1.9707	0.20746	0.56677	0.048762	0.26578
DTX2	7	0.067839	1.027	0.2988	0.66624	0.30441	0.52027
KCNB2	6	0.1587	0.95649	0.050085	0.2716	0.33883	0.55378
HIPK2	6	-0.16028	-1.5289	0.31702	0.68765	0.12628	0.33797
MAPK9	6	0.098993	1.065	0.19778	0.556	0.28686	0.50564
PAN2	6	0.035446	0.67144	0.53899	0.83842	0.50194	0.69135
ADAMTS10	6	-0.11274	-1.335	0.52504	0.82825	0.18186	0.39823
ZNF684	6	-0.071297	-1.2568	0.74843	0.92281	0.20882	0.42987
HES5	6	-0.040309	-0.42875	0.94963	0.9864	0.66811	0.80484
STK10	6	-0.020269	-0.29915	0.91235	0.97063	0.76483	0.86893
DPEP1	6	-0.033157	-0.5726	0.99659	0.99772	0.56692	0.72597
BTBD3	6	-0.037667	-0.51416	0.96386	0.98775	0.60714	0.75629
neg65	1	0.070045	0.68608	0.72738	0.91646	0.49266	0.68668
PTK2	6	-0.4284	-2.0889	0.011383	0.11236	0.036716	0.25448
ANAPC10	8	-0.13385	-1.174	0.36141	0.71914	0.24038	0.45759
ZNF737	5	0.18496	1.6207	0.045248	0.25854	0.10508	0.31691
DMRT2	6	0.071371	0.90389	0.32015	0.68765	0.36605	0.5776
NR1D1	6	-0.090853	-0.93857	0.6329	0.88073	0.34795	0.56165
ADAMTS15	6	0.0021924	0.058216	0.75441	0.92469	0.95358	0.98145
CASP7	6	-0.089459	-1.1942	0.64058	0.88073	0.23239	0.44869
ZNF793	5	0.092223	0.3404	0.27063	0.63997	0.73356	0.84925
THAP10	6	-0.092561	-1.2971	0.62521	0.87775	0.1946	0.41235
EIF2AK3	6	0.04981	0.44435	0.45105	0.7866	0.65679	0.79754
ZNF383	6	0.19804	1.712	0.019351	0.16152	0.086903	0.29793
RSF1	4	0.18168	1.4335	0.073421	0.33594	0.15173	0.36624
CLK1	6	0.040223	0.85057	0.50911	0.82064	0.39501	0.60456
ZNF821	6	-0.042502	-1.2384	0.93312	0.97968	0.21557	0.43287
RNF175	9	0.012831	0.24872	0.59732	0.86878	0.80358	0.89501
ARID3A	6	-0.029606	-0.82613	0.97894	0.99108	0.40873	0.61393
ZBTB22	6	-0.035473	-0.60674	0.97923	0.99108	0.54403	0.7098
FBXW12	14	0.033396	0.75427	0.33125	0.69617	0.45068	0.65173
PAK7	6	-0.085069	-0.97683	0.66335	0.89003	0.32865	0.54399
CLOCK	15	0.070007	1.779	0.11781	0.43035	0.075236	0.28825
ZFP36L1	14	-0.27033	-3.2413	0.011383	0.11236	0.0011897	0.054292
TDRD5	6	0.099258	1.2882	0.19693	0.55529	0.19768	0.4162
CELA3B	6	0.091041	1.0977	0.22994	0.59064	0.27233	0.49091
TMPRSS13	6	-0.02213	-0.49906	0.92629	0.97689	0.61774	0.76425
BTBD7	12	-0.025379	-0.6458	0.89243	0.96776	0.51841	0.69733
ATG4D	6	-0.093461	-1.2074	0.6181	0.87159	0.22729	0.44504
ZNF799	6	0.11107	1.7497	0.16221	0.51444	0.080174	0.29015
CLK2	6	-0.011465	-0.33808	0.84804	0.95361	0.73531	0.85
BIRC8	9	0.07103	1.2395	0.21201	0.57352	0.21515	0.43287
CDK20	6	0.088232	0.95002	0.24474	0.60775	0.3421	0.55707
ZNF844	6	0.21326	1.964	0.011098	0.11111	0.049535	0.26584
TRIM15	12	-0.042191	-0.69215	0.95077	0.987	0.48884	0.68384
TINAGL1	6	-0.14679	-1.7964	0.36653	0.72294	0.072424	0.28669
ADAMTS18	6	0.11549	1.7589	0.14997	0.49623	0.078593	0.28949
RPS6KA2	11	0.045339	1.0963	0.31446	0.68463	0.27293	0.49112
RNF180	8	0.011936	0.11209	0.62436	0.8769	0.91075	0.95819
PAPPA	6	-0.014167	-0.21508	0.87279	0.96538	0.82971	0.90814
SOCS3	14	-0.070459	-1.1774	0.67046	0.8928	0.23903	0.45574
ZNF471	6	0.17361	2.0198	0.036141	0.22832	0.043404	0.26074
PEX2	7	0.19158	1.8677	0.013944	0.12997	0.061802	0.27525
PSMD14	6	-1.0213	-3.0093	0	0	0.0026184	0.081425
ETV4	6	0.19363	1.957	0.021343	0.16968	0.050352	0.26584
DESI2	6	-0.021417	-0.40616	0.91946	0.97349	0.68462	0.81662
KIT	6	0.12937	1.9405	0.1033	0.41017	0.052317	0.26713
ZNF337	6	-0.014742	-0.54113	0.87678	0.96559	0.58842	0.74111
AHR	6	0.1418	1.361	0.076551	0.34443	0.17353	0.39013
SOX2	6	0.14087	1.8303	0.078543	0.35115	0.067201	0.28166
TSSK1B	6	0.043405	0.77699	0.48833	0.81058	0.43716	0.63928
HES7	6	-0.21854	-2.0892	0.1605	0.51413	0.036686	0.25448
SKP1	6	-0.62768	-2.4648	0	0	0.013709	0.17391
MIXL1	6	0.043106	0.49042	0.49061	0.81321	0.62383	0.76945
KCTD9	6	0.092877	0.94465	0.22282	0.58595	0.34484	0.5597
ETV7	5	-0.16299	-1.2043	0.34064	0.70288	0.22849	0.44557
DPYS	6	0.05705	1.0461	0.40296	0.74684	0.29549	0.51176
LMX1A	6	0.13454	1.3867	0.093056	0.38744	0.16552	0.37913
UBE2S	7	0.033483	0.32881	0.51793	0.82502	0.7423	0.85487
ZNF551	6	0.12229	2.021	0.12351	0.44196	0.043285	0.26074
AK2	6	0.055699	0.33819	0.41121	0.75418	0.73522	0.85
PPARG	5	-0.00077577	-0.013855	0.81389	0.94452	0.98895	0.99861
ZBTB7B	12	0.067041	1.3246	0.16477	0.5165	0.18529	0.40184
ZNF713	6	0.063362	1.6877	0.36454	0.72169	0.091463	0.30292
UTY	5	0.24396	1.8375	0.012237	0.11846	0.066138	0.28058
ROR2	6	-0.1948	-2.1686	0.21941	0.58465	0.030116	0.23188
GTF3C4	6	-0.57927	-2.6205	0.0011383	0.020408	0.0087803	0.14383
USP53	12	0.18283	2.526	0.0039841	0.053232	0.011536	0.15989
HKR1	6	0.060145	1.9162	0.38389	0.7373	0.055341	0.27001
CASP1	6	0.040565	0.50015	0.50626	0.81923	0.61697	0.76405
ZNF77	6	-0.064764	-0.81274	0.78173	0.93499	0.41637	0.62102
CAMK2D	6	0.19391	1.7674	0.021343	0.16968	0.077161	0.28945
GSX2	6	-0.081069	-1.612	0.68725	0.90078	0.10696	0.31691
ELANE	6	-0.070379	-0.92251	0.75327	0.92423	0.35626	0.56916
RNF151	8	-0.177	-2.1245	0.21286	0.57494	0.033627	0.24573
CTSL2	6	-0.044878	-0.9751	0.9132	0.97066	0.32951	0.54456
FBXL6	16	-0.18769	-2.5138	0.064883	0.31755	0.011943	0.16204
ZNF233	6	0.081461	0.97375	0.27291	0.6419	0.33018	0.54507
PBX2	6	0.06837	0.80284	0.33694	0.70012	0.42207	0.62448
ZSCAN23	6	0.0072242	0.11227	0.71912	0.91359	0.91061	0.95819
ZNF263	6	0.018593	0.365	0.644	0.88073	0.71512	0.83624
TCF12	6	0.071956	0.80653	0.31759	0.68765	0.41994	0.62405
CEBPZ	5	-0.82949	-2.8364	0	0	0.0045621	0.10617
ZNF521	6	0.062499	0.90757	0.36966	0.72591	0.3641	0.57598
MEX3A	12	-0.05456	-1.1277	0.83466	0.95247	0.25943	0.47704
RNF183	9	0.024062	0.42497	0.5111	0.82141	0.67086	0.80678
NKX1	12	0.062678	1.5505	0.1918	0.55167	0.12103	0.3313
RING1	12	0.074713	1.2183	0.13517	0.46432	0.22312	0.44037
ZNF23	6	0.15338	1.842	0.056631	0.29351	0.065474	0.27977
PIM1	5	-0.096102	-0.52563	0.60643	0.86879	0.59915	0.75005
BRWD1	28	0.07641	2.6275	0.018782	0.15789	0.0086017	0.14191
C2	6	-0.038027	-0.96381	0.96357	0.98775	0.33514	0.55057
STRADA	6	-0.089882	-0.90127	0.63887	0.88073	0.36744	0.57875
ZNF207	6	-0.42276	-2.0001	0.012806	0.12228	0.045491	0.26338
MEP1A	6	0.076861	1.5195	0.2934	0.66302	0.12863	0.34089
ARID1B	6	-0.050518	-0.94799	0.87735	0.96559	0.34313	0.55823
OTP	6	-0.028232	-0.32164	0.96955	0.9893	0.74773	0.85895
CHFR	9	0.1614	1.3504	0.01679	0.14604	0.17688	0.39345
NPAS2	6	0.090375	1.0759	0.23278	0.59361	0.28199	0.50132
BSX	7	0.038049	0.42655	0.48719	0.81022	0.66971	0.80605
PML	13	0.011804	0.21018	0.51252	0.82141	0.83353	0.91065
PARK7	6	-0.022914	-0.25796	0.93028	0.97933	0.79644	0.88961
ZNF845	5	0.17133	1.9277	0.061184	0.30758	0.053896	0.26869
MARK1	6	0.16175	1.5443	0.046955	0.26274	0.12251	0.33371
USP46	6	0.12585	1.3968	0.1107	0.42375	0.16248	0.37866
RNF123	10	-0.10759	-1.335	0.44081	0.77683	0.18189	0.39823
ZNF26	5	0.15856	1.6039	0.079681	0.35488	0.10874	0.31946
neg85	1	0.27329	0.6181	0.16762	0.52263	0.53651	0.70663
PRMT6	3	-0.046458	-0.93634	0.8654	0.96234	0.3491	0.56246
ZNF714	5	0.18467	1.881	0.046386	0.26122	0.059972	0.27525
MEX3D	11	-0.019512	-0.29198	0.86084	0.96001	0.7703	0.87205
MAP2K4	6	0.029726	0.24259	0.57371	0.85678	0.80833	0.89774
PRKCI	6	0.34757	1.5305	0.00085373	0.01676	0.1259	0.33721
MMP28	6	0.00033364	0.005688	0.76522	0.92788	0.99546	1
E2F3	6	-0.3657	-2.1999	0.027888	0.20041	0.027811	0.22518
STK40	6	0.22116	1.8093	0.0099602	0.10294	0.070404	0.28535
SP5	5	0.064283	1.2515	0.40467	0.74803	0.21075	0.43164
neg6	1	0.32049	0.60291	0.10757	0.41676	0.54657	0.71082
PHF3	6	-0.0093462	-0.11961	0.83324	0.95189	0.90479	0.95585
TFEB	6	-0.21564	-2.0937	0.16648	0.52046	0.036287	0.25401
NEDD4L	14	0.054517	1.0514	0.19465	0.55385	0.29307	0.5107
WEE1	6	-0.40449	-1.9848	0.017359	0.15062	0.047164	0.26391
SMARCA2	13	0.12689	1.9622	0.019636	0.16274	0.049734	0.26584
TRHDE	9	-0.00926	-0.21158	0.78941	0.93639	0.83243	0.91014
REST	6	-0.18681	-2.0508	0.23847	0.60029	0.040282	0.26034
ZNF415	6	0.1242	2.0267	0.11582	0.42842	0.042698	0.26074
VEZF1	6	0.27269	1.8104	0.001992	0.03139	0.070227	0.28529
HDAC2	5	-0.021428	-0.57676	0.96215	0.98775	0.5641	0.72372
ZNF107	5	0.20644	1.7282	0.02675	0.19543	0.083954	0.29675
OLIG2	6	-0.01646	-0.34243	0.8856	0.96738	0.73203	0.84896
neg96	1	0.24173	0.62832	0.22681	0.58988	0.52979	0.7034
SCRT1	6	-0.22179	-1.8986	0.15282	0.50328	0.057618	0.27189
SCPEP1	6	-0.20246	-2.3466	0.19607	0.5552	0.018948	0.2001
ZEB2	7	0.002849	0.054001	0.72937	0.91676	0.95693	0.98209
GGT2	6	0.028777	0.29132	0.57911	0.8601	0.77081	0.87206
INSR	6	-0.097996	-1.0663	0.59789	0.86878	0.28631	0.50506
IRAK4	6	0.11769	1.4131	0.14058	0.475	0.15763	0.37401
ZNF232	7	0.094809	1.5881	0.17758	0.53106	0.11226	0.32133
ZNF75A	6	0.124	1.3892	0.11696	0.42902	0.16478	0.37913
BRCA1	12	-0.19778	-1.7529	0.087649	0.37791	0.079614	0.28997
KLHL24	6	0.1248	1.7733	0.11411	0.42827	0.076174	0.28907
ATF5	6	0.029127	0.31585	0.5774	0.85975	0.75211	0.86054
ZNF85	6	0.26096	1.7471	0.0031303	0.045455	0.080612	0.29075
HOXB13	6	-0.019247	-0.52511	0.90552	0.96987	0.59951	0.75024
TBX22	6	0.10257	1.7875	0.18668	0.54328	0.073851	0.28771
USP17L3	5	-0.019237	-0.19321	0.94508	0.98342	0.8468	0.91871
PDK1	5	0.090991	1.6573	0.27547	0.64533	0.097464	0.30725
KLHL32	6	0.011196	0.17364	0.69351	0.9036	0.86215	0.93018
PHF11	6	0.1185	1.4004	0.13916	0.47246	0.1614	0.37717
RNF43	11	0.02513	0.38599	0.45902	0.79244	0.69951	0.82624
HOXC5	6	-0.13194	-1.5254	0.42971	0.76947	0.12715	0.33926
KCTD15	6	0.061755	0.52396	0.37422	0.72909	0.6003	0.75097
FOXO1	6	-0.0056725	-0.16953	0.80876	0.94172	0.86538	0.93252
CTSG	6	-0.012578	-0.19455	0.85572	0.95703	0.84575	0.91869
USP17L2	6	-0.066973	-0.77133	0.77149	0.9297	0.44051	0.6423
WT1	7	0.039993	0.99904	0.47581	0.805	0.31778	0.53364
USP2	5	-0.10048	-0.99532	0.58338	0.86352	0.31958	0.53579
KCNC1	6	-0.1544	-2.2088	0.33637	0.70012	0.027189	0.2248
STK38L	6	-0.046048	-0.48048	0.90495	0.96987	0.63089	0.77624
HECTD3	12	-0.11623	-1.5611	0.37592	0.73024	0.1185	0.32709
PSMA6	6	-0.99667	-3.6013	0	0	0.00031669	0.030077
ZNF561	6	0.10117	1.4334	0.19266	0.55167	0.15175	0.36624
THAP2	6	0.10959	1.1027	0.16818	0.52394	0.27016	0.48892
ZNF121	6	-0.14328	-1.5703	0.37962	0.73377	0.11635	0.32423
GCM2	6	0.020156	0.55727	0.63404	0.88073	0.57734	0.73354
MBTPS2	12	-0.31226	-3.1914	0.0082527	0.091772	0.0014159	0.062192
CISH	12	-0.047249	-1.2102	0.90751	0.96989	0.22621	0.44382
FBXL20	16	0.027817	0.89213	0.33495	0.70012	0.37233	0.58337
HMBOX1	6	0.27132	1.6744	0.001992	0.03139	0.094042	0.30434
UBTFL1	6	0.093702	1.522	0.21998	0.58465	0.12802	0.34036
HNF1A	6	-0.11115	-1.9808	0.53386	0.83393	0.047615	0.26391
RNF181	6	-0.045254	-0.49886	0.90894	0.96994	0.61788	0.76425
ZSCAN5A	6	0.039797	0.48598	0.51309	0.82141	0.62698	0.77251
TRIM77	6	0.20488	1.707	0.014513	0.13247	0.087821	0.29991
ZBTB21	12	0.027881	0.61461	0.40837	0.7521	0.53882	0.70739
ZNF660	6	0.2287	1.5928	0.0079681	0.089744	0.11121	0.32058
PROC	6	0.054952	0.9947	0.41548	0.75805	0.31988	0.53604
ZNF529	6	0.23571	2.0458	0.0071144	0.081169	0.04078	0.26074
LIMK1	6	0.013219	0.13831	0.67928	0.89636	0.89	0.94742
ELK4	6	0.091605	0.84671	0.22738	0.58988	0.39716	0.60547
neg52	1	0.27024	0.61908	0.17274	0.526	0.53587	0.70627
STAMBP	6	0.027223	0.6248	0.58765	0.86547	0.5321	0.70373
USP5	6	-0.55646	-2.5204	0.001992	0.03139	0.011722	0.16057
CAMK1	6	-0.0030199	-0.052152	0.79141	0.93639	0.95841	0.98307
PLAGL2	6	-0.28876	-2.2662	0.064883	0.31755	0.02344	0.21457
RPS6KA4	12	-0.19886	-2.8303	0.085088	0.37005	0.0046499	0.10689
MAP3K14	6	-0.21792	-2.1958	0.16192	0.51444	0.028103	0.2265
BIRC6	6	-0.093765	-1.1782	0.61753	0.87159	0.23873	0.45554
RAD18	5	0.20723	1.8003	0.026181	0.19328	0.071813	0.28615
NRD1	6	0.033121	0.88998	0.55663	0.84749	0.37348	0.58337
TFR2	6	0.048229	0.6368	0.45959	0.79244	0.52425	0.70046
TAOK2	6	0.35499	1.6799	0.00085373	0.01676	0.09298	0.30423
ZBTB20	11	-0.22235	-3.0573	0.066306	0.32227	0.0022332	0.072662
neg21	1	0.13735	0.66301	0.50028	0.81662	0.50732	0.69209
ICK	6	0.0096031	0.17619	0.70461	0.90979	0.86014	0.92859
MMP20	6	-0.014528	-0.2601	0.87536	0.96547	0.79479	0.88888
NR6A1	6	-0.087397	-1.0248	0.64912	0.8824	0.30544	0.52052
DESI1	6	-0.13466	-1.8503	0.41605	0.7583	0.064276	0.27795
XIAP	12	0.023935	0.6402	0.43796	0.77465	0.52205	0.69831
ZNF546	6	0.12177	1.8022	0.12635	0.44803	0.071514	0.28615
NEUROD1	6	0.14738	1.6714	0.06716	0.3224	0.094638	0.30538
HLF	6	-0.042527	-1.1306	0.93312	0.97968	0.25823	0.47605
JDP2	6	0.12127	1.5612	0.12749	0.4507	0.11847	0.32709
FOXG1	6	-0.071441	-0.8239	0.74815	0.92278	0.40999	0.6149
ZNF304	6	0.20475	1.8864	0.014513	0.13247	0.05924	0.27427
ZNF174	6	-0.03774	-0.86996	0.96386	0.98775	0.38432	0.59467
CTSK	5	0.021807	0.23372	0.66192	0.88948	0.8152	0.90248
USP51	6	0.085149	1.1046	0.25669	0.62078	0.26932	0.48833
EGFR	6	0.045075	0.41294	0.48065	0.80813	0.67965	0.81416
KCTD19	12	0.05449	1.062	0.23506	0.59798	0.28824	0.50619
INO80	8	-0.45963	-2.6159	0.00085373	0.01676	0.0088987	0.14383
KAT2A	6	-0.37555	-2.1933	0.024758	0.1867	0.028285	0.22745
MYPOP	6	-0.15461	-1.7943	0.33523	0.70012	0.072758	0.28669
ACR	6	-0.4024	-2.6508	0.017928	0.15366	0.0080299	0.13969
SNRK	6	0.13025	1.3912	0.10245	0.41002	0.16418	0.37913
BARD1	11	-0.55342	-2.6522	0	0	0.0079963	0.13969
NSMCE2	5	-0.80609	-2.885	0	0	0.0039138	0.1018
IGF1R	6	-0.11539	-1.8922	0.51281	0.82141	0.058469	0.27358
IRF2BP1	10	-0.15822	-2.3298	0.22681	0.58988	0.019817	0.2001
PRKRIR	6	-0.32721	-2.2313	0.040979	0.24448	0.02566	0.22305
FIGLA	6	0.10593	0.8604	0.17644	0.53106	0.38957	0.59936
RNF187	7	-0.39381	-2.2534	0.011952	0.11634	0.024236	0.21837
BACE1	6	0.060725	1.1816	0.38162	0.73641	0.23735	0.45452
HDAC7	9	-0.14249	-1.6774	0.29055	0.65871	0.093469	0.30434
LIN28A	5	-0.12531	-1.4858	0.46699	0.79776	0.13733	0.35032
KLHL10	6	-0.055532	-0.8332	0.84291	0.95247	0.40473	0.61093
RNF141	5	-0.064936	-0.97021	0.7749	0.93158	0.33194	0.5466
SETD1B	7	-0.18835	-1.4951	0.20461	0.56525	0.1349	0.346
ZNF200	6	-0.069643	-0.74926	0.75925	0.92639	0.4537	0.65421
SPPL2C	6	-0.16066	-1.1982	0.31531	0.68607	0.23085	0.44769
SRY	6	0.18312	2.0904	0.02988	0.20751	0.036579	0.25448
IRF6	6	-0.065538	-0.92653	0.77689	0.93238	0.35417	0.567
DCAF17	8	0.15108	1.5607	0.034718	0.22652	0.11859	0.32709
NR2E1	6	-0.10422	-1.3755	0.56744	0.85433	0.16899	0.38443
USP39	5	-0.89597	-2.9871	0	0	0.0028159	0.082394
TRIM60	10	0.043859	0.92441	0.34974	0.71016	0.35527	0.56824
ACAT1	5	0.12677	1.6886	0.14826	0.49337	0.091301	0.30267
MXD4	6	0.070661	1.2484	0.32328	0.68932	0.21188	0.43185
RELB	7	-0.082024	-1.2408	0.65538	0.88611	0.21466	0.43253
RLIM	4	0.072007	1.1008	0.428	0.76852	0.27096	0.48954
LNPEP	6	0.094649	1.7152	0.21599	0.57939	0.086307	0.2971
USP16	12	0.035662	0.70284	0.35401	0.71143	0.48215	0.6788
USF2	6	-0.04454	-0.38385	0.91605	0.97221	0.70109	0.82728
HIC1	12	-0.067278	-1.4591	0.72994	0.91676	0.14453	0.35716
ZNF470	6	0.079567	1.321	0.2823	0.6522	0.1865	0.40305
CPVL	6	0.075998	1.4769	0.29795	0.66582	0.1397	0.35219
GCN5	6	-0.40733	-2.1476	0.016505	0.14428	0.031742	0.23834
PRDM5	6	0.07592	0.91651	0.29795	0.66582	0.3594	0.57157
AGA	6	0.167	1.549	0.041548	0.24704	0.12139	0.3317
GATAD2B	6	-0.0329	-1.1376	0.99858	0.99915	0.2553	0.47242
LMTK2	6	-0.088957	-1.178	0.64314	0.88073	0.23879	0.45554
RAI1	6	-0.091713	-0.702	0.62948	0.88057	0.48268	0.679
TCF7L2	6	-0.38819	-2.254	0.020489	0.1659	0.024194	0.21837
MEX3B	11	0.11665	1.9503	0.041264	0.24576	0.051135	0.26664
UBE2D4	8	-0.19066	-2.387	0.17985	0.53333	0.016989	0.19509
ZNF615	6	0.16301	1.8764	0.045248	0.25854	0.060597	0.27525
TXK	6	0.093707	0.81006	0.21998	0.58465	0.41791	0.62228
ZNF860	4	0.090445	1.2424	0.33608	0.70012	0.21407	0.43253
ZNF212	6	-0.04897	-1.3542	0.88589	0.96738	0.17566	0.39217
TYK2	12	0.050375	0.67258	0.25868	0.62218	0.50121	0.69069
ZNF76	7	-0.18528	-2.0468	0.21258	0.57462	0.040679	0.26074
ZBTB24	13	-0.020436	-0.3485	0.83125	0.95116	0.72747	0.8456
MEST	6	-0.01372	-0.22524	0.8691	0.96371	0.8218	0.90407
ZSCAN5B	6	-0.10846	-1.0772	0.54696	0.84484	0.28141	0.50108
PROX2	7	-0.031887	-0.76249	0.99545	0.99743	0.44577	0.64755
TRIM36	10	0.24477	2.4977	0.0011383	0.020408	0.0125	0.16808
DCAF7	14	-0.25562	-2.9098	0.017644	0.15196	0.0036168	0.097766
FAM105B	6	-0.092152	-1.0228	0.62721	0.87949	0.3064	0.52191
THAP5	6	-0.11501	-1.1839	0.51394	0.82166	0.23645	0.45344
KCNV2	6	-0.0046935	-0.074545	0.80393	0.94164	0.94058	0.97469
RNF212	6	-0.18399	-2.2985	0.2453	0.60775	0.021532	0.20948
TSC22D4	6	-0.089469	-0.6518	0.64058	0.88073	0.51453	0.69673
ZNF177	6	0.14221	1.6974	0.075697	0.3419	0.089624	0.30169
UBE2G2	9	-0.070583	-1.2659	0.71457	0.91222	0.20554	0.42511
OSR1	4	-0.29086	-1.7198	0.1329	0.46101	0.085476	0.2971
ZNF208	4	0.21741	1.5319	0.033865	0.22326	0.12554	0.33675
CAMTA1	7	0.043534	0.64561	0.45105	0.7866	0.51853	0.69733
ZNF276	6	-0.37959	-2.2704	0.02362	0.18004	0.023181	0.21457
ZNF696	6	-0.39904	-2.3734	0.018213	0.15459	0.017624	0.19786
USP18	6	-0.16765	-1.4673	0.29397	0.66303	0.14231	0.35494
RFX6	5	0.093526	1.0253	0.26466	0.63136	0.30524	0.52052
RNF113A	12	-0.5174	-3.3725	0	0	0.00074476	0.046244
BARX1	7	0.017376	0.29278	0.62891	0.88048	0.76969	0.87166
ZNF701	4	-0.0017574	-0.041799	0.85885	0.95931	0.96666	0.986
ATF4	6	-0.82552	-3.1222	0	0	0.0017948	0.069153
YY2	6	0.099114	1.4366	0.19721	0.55529	0.15083	0.36598
BRCC3	6	-0.040024	-0.4708	0.95219	0.9876	0.63778	0.78171
CBLB	13	0.065571	1.158	0.1568	0.50783	0.24688	0.46434
DCAF12L1	19	0.13769	2.512	0.0034149	0.047059	0.012006	0.16227
neg78	1	0.17602	0.65002	0.38702	0.7373	0.51568	0.69699
ATOH1	6	0.094596	0.93675	0.21599	0.57939	0.34889	0.56246
PAPPA2	6	0.17992	1.9995	0.031873	0.2158	0.045551	0.26338
PMPCB	6	-0.64618	-2.8539	0	0	0.004319	0.10276
ZNF691	6	-0.070899	-0.4359	0.75043	0.92364	0.66291	0.80133
ADAMDEC1	6	0.10546	2.0304	0.17843	0.5317	0.042314	0.26074
ZNF628	6	0.023731	0.41412	0.60842	0.87017	0.67878	0.81352
ZNF358	6	0.11225	0.72593	0.15936	0.51277	0.46788	0.66592
TBX3	7	-0.042293	-0.59609	0.92544	0.97658	0.55112	0.71383
KIAA1804	6	-0.12237	-1.7423	0.47894	0.80719	0.081457	0.29208
MINA	6	0.073626	0.94264	0.30848	0.67708	0.34587	0.55972
ZCWPW1	12	-0.080075	-1.5106	0.62948	0.88057	0.1309	0.34302
DTX4	14	-0.10295	-2.2908	0.41349	0.75677	0.021975	0.20948
SGK2	6	0.075537	1.1303	0.2988	0.66624	0.25835	0.47605
RNF125	8	0.0023845	0.058048	0.70546	0.90979	0.95371	0.98145
HUNK	6	0.028255	0.73437	0.58167	0.86245	0.46272	0.66205
neg57	1	0.084753	0.68101	0.67758	0.89511	0.49587	0.68887
OTX2	6	-0.010633	-0.24594	0.8432	0.95247	0.80573	0.89622
HUWE1	16	-0.40915	-3.9553	0	0	7.6431e-05	0.010824
TMPRSS7	6	-0.098913	-1.6137	0.59363	0.86821	0.10659	0.31691
HR	6	0.055378	1.1507	0.41349	0.75677	0.24988	0.46773
TMPRSS11E	6	-0.012018	-0.36193	0.85259	0.95627	0.71741	0.83781
EIF3F	4	-0.11179	-0.95234	0.57257	0.85672	0.34093	0.55641
HDAC8	6	0.075002	0.98531	0.30137	0.66983	0.32447	0.54089
GRHL1	7	0.039029	0.84918	0.48179	0.80889	0.39578	0.60471
FBXO16	6	0.04587	0.7439	0.47439	0.80424	0.45694	0.65726
PRKACB	6	0.12797	1.5718	0.10586	0.41333	0.11599	0.32402
PRSS35	6	0.13652	1.6615	0.087365	0.37761	0.096615	0.30725
ZBTB37	12	-0.08577	-1.3408	0.58537	0.86429	0.18	0.3968
CDK6	6	-0.072812	-0.84872	0.74075	0.91987	0.39604	0.60471
KCNC3	6	-0.33654	-2.4853	0.035857	0.22832	0.012943	0.16907
PHF21A	6	-0.064326	-0.86877	0.78372	0.93514	0.38497	0.59542
E2F8	7	0.11484	1.959	0.11895	0.43271	0.050109	0.26584
MBTPS1	6	-0.56324	-2.5968	0.0014229	0.025	0.0094108	0.14441
USP41	6	0.10562	1.1499	0.17729	0.53106	0.25017	0.46773
LATS1	6	0.33829	1.7647	0.00085373	0.01676	0.077615	0.28945
ERCC6	7	0.050681	1.2992	0.40211	0.74657	0.19386	0.41138
CARM1	6	-0.43624	-2.2114	0.011098	0.11111	0.027009	0.2248
ASRGL1	6	-0.21678	-2.3319	0.16477	0.5165	0.019706	0.2001
TRIM32	10	0.038535	0.71292	0.38133	0.73626	0.47589	0.67322
