sgRNA,Gene,DLD1-Ts8.initial,DLD1-Ts8.final
ZNF431_E5_1059.60,ZNF431,2952,3518
SP110_Phd_E15_101.1,SP110,813,755
TULP4_4632.374,TULP4,1423,1840
USP38_3129.204,USP38,1668,1496
UBE2NL_462.13,UBE2NL,3496,3481
DCAF12L1_1392.227,DCAF12L1,2550,2402
CAD_6678.4,CAD,2727,2400
neg58,neg58,6060,8944
KLK1_789.57,KLK1,3257,4006
HMGB1_E4_175.14,HMGB1,2578,3237
SATB2_E11_177.6,SATB2,2498,1363
F12_1848.161,F12,4083,4454
PRDM13_E4_63.2,PRDM13,4030,2451
PBX1_E5_136.3,PBX1,3723,5713
ENC1_BTB36144_E1_1770.8,ENC1,2038,2576
HOXD11_E2_171.7,HOXD11,5668,7995
neg90,neg90,3951,6198
NUAK2_PKc_E4_66.6,NUAK2,1530,1587
IRX4_E6_180.15,IRX4,1828,1941
SFMBT1_MBT23120_E1_2601.324,SFMBT1,2920,2375
RNF7_342.10,RNF7,613,710
ZFP36_E2_195.14,ZFP36,5057,5882
RERE_SANT_E13_81.4,RERE,2258,3379
DMRT1_E1_141.5,DMRT1,1003,813
MECOM_E7_157.10,MECOM,4030,3907
PCNA_e3.1,PCNA,5615,7156
RNF17_4860.367,RNF17,2727,3662
ZNF561_E6_897.55,ZNF561,2265,2403
OTUD3_1197.55,OTUD3,3264,4069
TPP2_3750.262,TPP2,2728,3594
ZNRF2_729.77,ZNRF2,2102,2617
ASB18_1401.119,ASB18,2298,2239
RFX3_E8_49.1,RFX3,1456,1887
ZNF674_E6_1125.62,ZNF674,1605,2497
ZBTB3_E2_75.1,ZBTB3,5489,5635
CDY2A_Chromo_E1_159.5,CDY2A,1412,1221
EAF2_E3_137.3,EAF2,6999,6918
RBBP6_5379.296,RBBP6,3555,1600
RIPK2_PKc_E2_154.5,RIPK2,1232,1304
ZMYND8_BD_e7_88.2,ZMYND8,3134,3279
ZSCAN31_E4_492.9,ZSCAN31,1764,2112
TRIM33_BD_e18_153.5,TRIM33,1494,1487
MMP16_1824.49,MMP16,2520,3067
ZNF483_E6_1206.0,ZNF483,1439,2247
SMAD7_E3_436.77,SMAD7,1104,1137
ANAPC7_1800.194,ANAPC7,1755,2109
DTX2_1869.202,DTX2,1286,1443
KDM3A_e21_131.13,KDM3A,2611,2795
CNDP1_1524.101,CNDP1,5098,6122
FBXO8_960.29,FBXO8,2398,3003
ROR1_PKc_E9_849.47,ROR1,1704,1569
INSM1_E1_675.145,INSM1,496,265
TRIM36_2187.66,TRIM36,2436,2755
ARID2_E13_135.4,ARID2,3449,3007
CUL4A_2280.186,CUL4A,972,1308
EHF_E9_76.3,EHF,3331,3750
KLHL5_BTB210317_E1_2268.36,KLHL5,2894,3594
TRIM40_777.109,TRIM40,2229,1879
MMP1_1410.13,MMP1,1937,1549
NCOR1_SANT_E12_41.0,NCOR1,3638,4044
WSB1_1266.110,WSB1,2107,2672
ZNF284_E5_1296.40,ZNF284,2244,2009
EPHB2_PKc_E10_43.2,EPHB2,1853,2532
CUL9_7554.703,CUL9,1311,1079
C1RL_1464.1,C1RL,2483,1703
ZNF76_E10_50.5,ZNF76,1595,1643
ZHX3_E3_1533.57,ZHX3,2335,2206
ZNF347_E5_1647.130,ZNF347,1973,3096
INO80_D_e15_60.2,INO80,4670,1599
TBX18_E2_83.1,TBX18,3144,3922
ZNF85_E5_1080.60,ZNF85,1725,2243
TRIM5_1482.38,TRIM5,1725,1725
OXSR1_PKc_E5_56,OXSR1,1824,1459
RUNX3_E3_157.13,RUNX3,2959,2773
FAM105A_117.0,FAM105A,1688,2072
ZFPM2_E8_1788.80,ZFPM2,1919,2327
UBR5_8397.421,UBR5,574,1417
DCAF1_4,DCAF1,2251,1464
E2F5_E2_110.2,E2F5,3642,3729
REST_E3_84.1,REST,2492,2487
UBP1_E3_77.0,UBP1,976,946
ZNF324_E4_660.39,ZNF324,4469,4821
ETV5_E12_102.1,ETV5,3850,3658
HDAC2_e6_140.2,HDAC2,3469,4639
HERC4_2385.89,HERC4,1895,3687
THAP9_E2_184.16,THAP9,1245,1138
BRCC3_951.32,BRCC3,1288,1233
L3MBTL4_MBT164260_E1_1872.41,L3MBTL4,4270,4583
TDRD6_tudor13091422_E1_6291.261,TDRD6,3707,4759
ZNF398_E6_246.39,ZNF398,1305,1203
MMP17_1812.83,MMP17,2307,1337
SOHLH2_E7_130.0,SOHLH2,6260,8385
HAND1_E1_162.15,HAND1,2893,4150
KLHL12_BTB23130_E1_1707.1,KLHL12,3404,3154
TBX6_E5_147.0,TBX6,4256,4155
ACR_1266.238,ACR,2234,1012
FURIN_2385.122,FURIN,2158,2365
PCSK7_2358.161,PCSK7,2662,2747
RNF31_2766.111,RNF31,480,715
FBXL12_981.192,FBXL12,1201,797
GRK5_PKc_E8_141.16,GRK5,1370,1663
FBXL21_3,FBXL21,2932,4218
INSM2_E1_852.154,INSM2,412,438
TFAP2C_E5_119.7,TFAP2C,1926,2135
HOXA11_E2_171.6,HOXA11,6229,9476
USP32_4815.231,USP32,2582,3267
PhIP_BD1_e31_121.0,PhIP,3775,4125
ZNF792_E4_750.1,ZNF792,1542,1531
GGH_957.5,GGH,3583,4378
EZH1_e17_96.3,EZH1,1076,1505
PBX4_E5_136.15,PBX4,2709,2856
FBXO18_3285.72,FBXO18,2045,1997
ETV5_E12_102.6,ETV5,2432,3139
USP26_2742.105,USP26,3145,4810
TLL1_3042.74,TLL1,2199,2469
SIRT1_e7_187.14,SIRT1,1488,2069
ZNF683_E6_141.10,ZNF683,1940,1900
ZNF615_E7_1578.33,ZNF615,1797,1876
ATF3_E3_63.2,ATF3,3838,5029
KLHL24_BTB56163_E1_1803.139,KLHL24,2627,3047
neg80,neg80,2460,3544
DCAF4_1488.163,DCAF4,1536,1363
TET1_e9_138.17,TET1,3570,3487
SMARCAL1_D_e9_159.0,SMARCAL1,1260,1420
USP3_1563.52,USP3,2114,1920
HTRA1_1443.108,HTRA1,4012,6213
ACY1_1227.219,ACY1,1783,2094
THRB_E6_148.1,THRB,1703,2204
ZNF189_E3_1161.93,ZNF189,3947,3086
ADAM28_2328.216,ADAM28,2352,2125
NKX3_2_E2_177.12,NKX3,1394,1706
HOXA10_E2_177.12,HOXA10,1625,1592
GATA4_E4_126.3,GATA4,1092,859
ZNF547_E4_495.44,ZNF547,2543,3112
ARIH2_1482.125,ARIH2,4363,6937
ZNF534_E4_1170.67,ZNF534,4080,4445
MID1_2004.108,MID1,1210,1589
PARP15_Macro89230_E1_2037.28,PARP15,2433,3704
MYCL_E2_165.24,MYCL,217,268
ZNF415_E4_831.65,ZNF415,3219,3427
PTK7_PKc_E15_40.2,PTK7,638,443
KDM5B_E3_123.10,KDM5B,3400,4730
SPSB1_822.94,SPSB1,1128,1205
ZNF35_E4_834.67,ZNF35,3494,6297
ZNF134_E3_1116.98,ZNF134,3205,4671
LONRF3_2280.66,LONRF3,562,881
CUL4B_2742.40,CUL4B,2050,2736
ZNF235_E5_1239.29,ZNF235,4486,6486
ZNF490_E5_918.58,ZNF490,3191,3939
SMYD3_e7_103.2,SMYD3,1927,2712
RNF19A_2517.30,RNF19A,2900,3380
TBX4_E3_120.3,TBX4,3294,3840
TRIM66_BD_e18_153.3,TRIM66,4663,5166
TMPRSS11E_1272.76,TMPRSS11E,2318,3399
TRIM63_1062.27,TRIM63,3353,4809
GZMB_744.1,GZMB,4085,3766
ZNF248_E6_1053.73,ZNF248,2500,2933
AEBP1_3477.192,AEBP1,1928,1987
KLHL1_BTB202305_E1_2247.203,KLHL1,2678,4419
FBXO22_1212.136,FBXO22,3493,4294
ZNF354A_E5_1209.74,ZNF354A,2937,3987
PRSS36_2568.49,PRSS36,5414,5589
ELK3_E2_153.0,ELK3,3022,2765
CPA1_1260.65,CPA1,2936,3440
ZFP90_E5_1260.103,ZFP90,3034,2890
ZSCAN2_E3_1143.23,ZSCAN2,3546,4710
ZNF136_E4_1110.82,ZNF136,679,892
ZBTB38_E8_2331.85,ZBTB38,2455,1829
SHPRH_H_e26_93.5,SHPRH,1156,1312
ZNF823_E4_1167.0,ZNF823,2631,2829
PRMT1_e4_73.0,PRMT1,3072,292
STK16_PKc_E5_121,STK16,1165,1629
ARNTL2__158.6,ARNTL2,5605,4532
ZNF491_E3_1176.44,ZNF491,2329,2697
HES1_E3_81.3,HES1,2547,2671
SOX10_E3_91.0,SOX10,2777,3065
POU3F1_E1_174.4,POU3F1,2715,2446
ACVR1C_PKc_E8_131.1,ACVR1C,1671,2112
SOX21_E1_216.8,SOX21,1114,1088
HDAC8_e8_173.14,HDAC8,6863,8922
PITRM1_3117.378,PITRM1,2158,3715
UBE2L6_462.12,UBE2L6,1672,1385
KLHL18_BTB28135_E1_1725.255,KLHL18,1425,726
neg7,neg7,20190,29673
CELA3B_813.4,CELA3B,1395,981
DTX3_1053.61,DTX3,826,526
PARP14_Macro801977_E1_5406.409,PARP14,1293,1465
MYBL2_SANT_E4_52.3,MYBL2,794,424
ZKSCAN5_E6_427.29,ZKSCAN5,2178,1925
ASRGL1_927.56,ASRGL1,3699,2209
CUL3_2325.9,CUL3,3137,4976
MAPK7_PKc_E4_754.43,MAPK7,1251,1899
MYB_SANT2_E5_114.3,MYB,665,798
CSNK1G1_PKc_E3_41,CSNK1G1,3847,4399
STAT1_E11_89.2,STAT1,1045,1049
MGA_E2_573.55,MGA,1869,1791
MAX_E4_66.1,MAX,1308,1872
TMPRSS2_1590.162,TMPRSS2,1986,2064
ZNF93_E4_1329.86,ZNF93,1538,2500
ZNF678_E4_1161.56,ZNF678,3973,6038
BRD1_Phd_E2_162.8,BRD1,852,692
ZNF836_E5_2079.76,ZNF836,3881,4907
STAT6_E9_185.13,STAT6,2902,2495
BCL11B_E4_1173.217,BCL11B,1045,1571
ZNF74_E5_915.38,ZNF74,1197,888
TMPRSS6_2436.313,TMPRSS6,2064,2103
ZNF366_E3_192.17,ZNF366,2311,2106
PSMA4_786.22,PSMA4,1844,222
ZSCAN9_E5_327.23,ZSCAN9,3276,2483
ZNF32_E3_561.1,ZNF32,1675,1733
ILK_PKc_E10_122.7,ILK,915,714
TMPRSS15_3060.127,TMPRSS15,3136,3759
ADAM9_2460.4,ADAM9,1979,2296
MOZ_e12_162.8,MOZ,4443,4362
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,1310,1427
SENP8_639.56,SENP8,2652,2017
TP53_E5_184.4,TP53,1807,1519
CEBPD_E1_132.9,CEBPD,3393,2323
ZNF792_E4_750.47,ZNF792,2096,2592
UBB_690.30,UBB,2003,1807
ZNF676_E3_1410.86,ZNF676,2857,3250
SENP6_3339.12,SENP6,5730,6044
SP2_E7_80.4,SP2,3316,2043
HDAC10_e11_107.3,HDAC10,2039,2576
RNF125_699.53,RNF125,1596,1993
HECTD2_2343.65,HECTD2,1313,1347
RERE_SANT_E14_39.1,RERE,1794,2667
CYLD_2871.137,CYLD,3090,3309
ZEB1_E7_1811.174,ZEB1,2589,3252
PBX2_E5_136.12,PBX2,711,788
SATB1_E12_174.18,SATB1,2278,2347
FBXO28_1107.22,FBXO28,1227,1378
ZFP2_E5_1059.0,ZFP2,3144,3422
CASP9_801.59,CASP9,1942,2736
CORIN_3129.14,CORIN,1773,2003
WWP2_2613.7,WWP2,2026,1883
SMARCA2_D_e16_67.2,SMARCA2,3356,3711
ZNF391_E3_807.43,ZNF391,4390,4468
FGFR3_PKc_E14_123.8,FGFR3,407,347
PEX2_918.39,PEX2,5447,7908
TEAD2_E4_63.1,TEAD2,1387,1234
RUNX1_E4_129.4,RUNX1,1008,914
ZBTB26_E2_300.26,ZBTB26,2845,3306
TBX3_E3_60.1,TBX3,2096,3000
TRIM37_2895.250,TRIM37,3867,3950
MBD1_CXXC331377_E1_1968.26,MBD1,1059,923
KDM4C_e6_50.0,KDM4C,4937,5273
ZNF484_E4_1164.71,ZNF484,4071,5256
ZNF287_E6_1158.39,ZNF287,4140,5231
IRF9_E3_168.16,IRF9,7472,9820
ANKFY1_BTB111198_E1_3636.43,ANKFY1,378,408
BRWD3_BD_e31_121.4,BRWD3,3436,3912
TRIM42_2172.182,TRIM42,1813,2904
FOXF1_E1_234.39,FOXF1,2204,1967
CAPN8_2112.325,CAPN8,1372,1386
ZNF16_E4_1479.174,ZNF16,2510,3306
PTK6_PKc_E8_164.19,PTK6,1388,1414
JARID2_E7_88.10,JARID2,4563,5428
ZNF195_E6_1215.7,ZNF195,1804,2169
RNF144B_912.6,RNF144B,1518,1295
STAT1_E18_136.1,STAT1,4708,5038
ZNF660_E3_825.10,ZNF660,2422,3408
ZFP30_E6_1074.62,ZFP30,3767,4613
GLI2_E10_120.4,GLI2,1508,1267
neg12,neg12,7772,11616
TRIM9_2133.367,TRIM9,861,719
SP1_E5_200.12,SP1,1801,1928
MGA_E2_573.0,MGA,3897,5632
FBXO18_3285.279,FBXO18,2215,2219
ZNF502_E5_1161.84,ZNF502,3042,4123
neg48,neg48,10579,14616
SMAD4_E3_165.3,SMAD4,3232,1838
KLF12_E8_170.15,KLF12,2243,2398
KAT2B_BD_e18_190.13,KAT2B,3844,5350
IRAK3_PKc_E6_65,IRAK3,2312,1975
DCAF5_2829.371,DCAF5,2616,2835
PLG_65.3,PLG,2433,2222
AMFR_1932.48,AMFR,1397,1315
BAZ2A_MBD_E9_84.6,BAZ2A,1133,1522
HECTD2_2343.72,HECTD2,745,522
KDM5A_Phd3_E28_204.20,KDM5A,1187,1258
CPZ_1959.124,CPZ,2903,3057
PRSS35_1242.29,PRSS35,3366,3154
EPHX4_1089.85,EPHX4,4250,7224
RUNX1_E5_157.8,RUNX1,2898,3408
EZH2_SET_e18_81.0,EZH2,22414,9369
NFATC3_E4_200.3,NFATC3,2599,2643
KDM4A_tudor9601004_E1_3195.225,KDM4A,682,622
BRPF1_BD_e7_237.10,BRPF1,1157,708
TGIF2LY_E2_171.13,TGIF2LY,2360,2756
KLK3_786.99,KLK3,2077,2306
TEX14_PKc_E7_149.6,TEX14,1748,2367
ZNF445_E8_1842.104,ZNF445,666,819
RNF165_1041.66,RNF165,1383,1466
CTSE_1191.123,CTSE,3475,3450
SMARCC1_Chromo_E7_70.3,SMARCC1,1802,1652
PAK3_PKc_E10_49,PAK3,1172,1838
BNC2_E7_147.4,BNC2,2419,3205
PRDM8_e8_135.1,PRDM8,3012,3276
NANOG_E2_195.13,NANOG,2442,2531
TOX_E5_147.2,TOX,7134,7320
ASB12_957.100,ASB12,3664,4205
MGRN1_1731.255,MGRN1,549,763
RNF14_1425.87,RNF14,4024,3983
USF1_E9_95.7,USF1,2212,2549
USP36_68.0,USP36,2259,456
JADE1_Phd_E6_84.0,JADE1,2733,3107
RNF144B_912.15,RNF144B,3700,4650
ZNF705A_E5_483.4,ZNF705A,4203,4777
ZNF687_E4_179.7,ZNF687,2200,2007
ZHX1_E3_1074.71,ZHX1,1787,1797
BTBD19_BTB30123_E1_876.152,BTBD19,1657,1024
PRAM1_2013.127,PRAM1,1785,1853
ZBTB7C_E2_113.11,ZBTB7C,5231,6707
LBX1_E2_171.11,LBX1,532,499
CERS2_E4_93.11,CERS2,1475,1010
FBXO27_852.96,FBXO27,1337,614
BHLHE41_E4_78.0,BHLHE41,1903,1846
ZMYND8_Phd_E5_123.3,ZMYND8,1606,602
ZBTB25_E6_69.3,ZBTB25,2518,3417
MAPK10_PKc_E5_130.2,MAPK10,2249,2887
NKX2_2_E2_171.20,NKX2,1029,723
EPHA2_PKc_E12_62.7,EPHA2,2370,2995
KDM4A_Phd_E15_56.1,KDM4A,2071,2992
TRIM63_1062.112,TRIM63,2044,2769
ZKSCAN8_E7_744.8,ZKSCAN8,5162,6184
TRIM77_1353.4,TRIM77,1062,1556
ZBTB7C_BTB24127_E1_1860.17,ZBTB7C,1129,1388
THAP10_E1_276.39,THAP10,2541,2694
PCGF5_771.5,PCGF5,2396,2687
ITCH_2712.275,ITCH,1691,1766
RNF144A_879.74,RNF144A,1670,1950
HOXD9_E2_156.14,HOXD9,1269,1150
CDC5L_SANT2_E3_142.0,CDC5L,2708,605
UQCRC1_1443.24,UQCRC1,1883,911
TBX5_E7_60.3,TBX5,1313,1151
CHD6_Chromo_E6_63.2,CHD6,1089,2055
ZNF470_E6_1338.13,ZNF470,3041,3516
FBXL22_744.153,FBXL22,794,450
YY2_E1_230.13,YY2,2290,2600
STAT5A_E9_176.6,STAT5A,1675,796
TP63_E8_82.11,TP63,908,825
MKNK1_PKc_E6_74.1,MKNK1,2453,3082
E4F1_E7_173.4,E4F1,1428,261
ZBTB25_E6_69.2,ZBTB25,4692,5778
ABHD12_1215.148,ABHD12,1417,916
ZBTB16_E6_168.14,ZBTB16,2226,2223
CLOCK_E7_149.5,CLOCK,2818,4273
BTRC_1818.100,BTRC,1602,1542
MARCH10_2541.121,43534,1117,1145
ZNF23_E6_1326.104,ZNF23,3556,3637
NAALADL1_2223.414,NAALADL1,1934,2041
RNF126_936.190,RNF126,1315,1282
MIB2_3213.117,MIB2,1302,1321
PRMT7_e6_79.3,PRMT7,6650,5389
PBX1_E5_136.0,PBX1,3099,4287
ZNF397_E4_744.22,ZNF397,2235,2210
SPSB3_1068.148,SPSB3,2084,2876
ZNF620_E5_570.34,ZNF620,3126,3301
NAALADL2_2388.28,NAALADL2,4512,5258
CAMKK2_PKc_E4_54,CAMKK2,2228,2100
FBXL3_1287.95,FBXL3,3204,2874
HDGF_PWWP40108_E1_771.117,HDGF,4003,4648
AMBRA1_3906.673,AMBRA1,1150,1477
UBA52_387.34,UBA52,1226,650
ZNF793_E8_600.62,ZNF793,423,419
LACTB_1644.107,LACTB,1111,1035
ZNF70_E2_915.33,ZNF70,1437,983
L3MBTL2_MBT408500_E1_2118.126,L3MBTL2,1437,1323
RHOXF2B_E2_71.2,RHOXF2B,5386,6252
EZH1_e19_81.0,EZH1,2445,2626
TEAD4_E3_196.31,TEAD4,2193,2855
ZBTB11_E10_176.9,ZBTB11,4040,2301
neg21,neg21,9692,13855
BMPR1B_PKc_E9_176,BMPR1B,4330,3502
MLL5_e11_105.0,MLL5,6080,8996
ZNF420_E5_1581.91,ZNF420,2575,2893
KLF4_E5_78.5,KLF4,2098,3511
ISL2_E4_174.18,ISL2,2094,2222
THAP6_E2_74.3,THAP6,1877,1968
KLHL12_BTB23130_E1_1707.208,KLHL12,1990,1683
MAST3_PKc_E15_133.2,MAST3,2435,3014
FBXL2_1272.17,FBXL2,1543,1415
ESR1_E2_106.0,ESR1,3245,3739
USF1_E9_95.6,USF1,1946,2379
SFMBT2_MBT156256_E1_2685.51,SFMBT2,1009,1407
IRAK4_PKc_E10_184.6,IRAK4,1115,1064
USP11_2892.222,USP11,2357,2073
USP11_2892.399,USP11,2217,2161
THAP8_E1_77.2,THAP8,1103,808
Nr1h4_E2_76.7,Nr1h4,3957,5784
TCF4_Ex_220.2,TCF4,1898,1962
CLK2_PKc_E4_40,CLK2,853,1000
ZIK1_E4_666.75,ZIK1,5366,6139
MSGN1_E1_183.10,MSGN1,5639,7548
MYB_SANT3_E5_97.5,MYB,1469,936
ZPR1_E9_71.4,ZPR1,3790,275
TMEM129_1089.9,TMEM129,1135,2015
SP140L_E11_88.10,SP140L,1542,1934
NFIL3_E2_156.5,NFIL3,4212,4299
KLF13_E1_31.0,KLF13,1726,1711
HOXB6_E4_177.12,HOXB6,1081,658
ZNF589_E4_318.10,ZNF589,1980,2320
RNF185_579.15,RNF185,1039,1664
JARID2_e14_158.20,JARID2,1849,2642
PAX4_E2_216.2,PAX4,2097,2508
LYL1_E4_180.6,LYL1,2426,2072
DPYSL3_2055.316,DPYSL3,2060,1974
FOXD4_E1_234.41,FOXD4,4131,684
PJA2_2127.115,PJA2,3874,6450
RFPL4B_792.89,RFPL4B,3378,3972
ZNF75D_E7_405.4,ZNF75D,7438,10163
ZNF580_E1_237.41,ZNF580,864,555
ZNF443_E4_1152.65,ZNF443,1655,1654
ZNF23_E6_1326.84,ZNF23,3225,3635
MSX2_E2_177.23,MSX2,1591,1862
ZNF700_E4_1239.60,ZNF700,2615,4021
ATXN3_933.3,ATXN3,3386,4012
LHX9_E4_135.2,LHX9,3410,4146
HOPX_E3_117.5,HOPX,1433,1323
MME_2253.122,MME,2820,3354
JADE1_Phd_E6_84.3,JADE1,2868,2192
SOX4_E1_216.20,SOX4,3777,5540
KDM4C_e7_104.6,KDM4C,4937,5575
HOXD1_E2_168.1,HOXD1,1536,1675
PRCP_1554.41,PRCP,557,906
PRKCA_PKc_E13_139.7,PRKCA,984,766
UBE4A_3201.25,UBE4A,1953,1968
ZSCAN16_E4_324.16,ZSCAN16,1681,1359
STEAP1_1020.14,STEAP1,3024,4158
ZEB2_E8_1970.216,ZEB2,4159,4123
MYLIP_1338.102,MYLIP,2758,2714
DMPK_PKc_E4_149.4,DMPK,1175,978
TTBK2_PKc_E3_148.2,TTBK2,1174,1773
CTSE_1191.76,CTSE,3583,4367
AREL1_2472.105,AREL1,1832,2096
SPIN4_Spinlin119167_E1_750.61,SPIN4,1756,2006
EZH2_SANT2_E11_170.13,EZH2,735,872
FIZ1_E3_1065.232,FIZ1,957,1120
IKZF5_E5_187.5,IKZF5,3556,3622
ZNF529_E6_1119.55,ZNF529,3248,4955
ZKSCAN1_E6_555.42,ZKSCAN1,2060,2848
PAX1_E2_384.51,PAX1,862,1322
TEK_PKc_E15_130.7,TEK,749,795
ZNF202_E9_735.49,ZNF202,717,681
JADE2_Phd_E3_33.2,JADE2,1581,2162
ZNF471_E5_1311.20,ZNF471,1769,2097
BRAF_PKc_E12_85.2,BRAF,1586,1797
IRF2BPL_2391.256,IRF2BPL,1549,1542
NAALADL2_2388.169,NAALADL2,3633,4743
MYCN_E3_180.1,MYCN,1322,1622
FBXL22_744.146,FBXL22,1058,996
ZSWIM2_1902.52,ZSWIM2,2385,2112
MYRF_E10_111.6,MYRF,4603,5316
SMARCA4_HELIC_e25.1,SMARCA4,18801,10660
NEUROD1_E2_177.4,NEUROD1,3165,3532
RHOXF1_E2_46.2,RHOXF1,4302,6005
HSFX2_E1_273.19,HSFX2,3320,3778
MTA1_SANT_E10_87.1,MTA1,1457,1737
CLK4_PKc_E4_40,CLK4,943,1552
ZNF383_E5_969.42,ZNF383,2166,2670
OTUD7A_2781.95,OTUD7A,1155,1437
ZNF565_E5_990.84,ZNF565,6352,5221
MYNN_BTB14111_E1_1833.128,MYNN,4244,5982
PGR_E2_103.6,PGR,3409,4139
BTRC_1818.18,BTRC,2386,3036
RNF32_1089.63,RNF32,750,658
ITCH_2712.97,ITCH,1078,883
PARP15_Macro304431_E1_2037.63,PARP15,1233,944
UBR2_5268.339,UBR2,2759,4461
TRIM65_1554.119,TRIM65,1664,1484
FBXW12_1395.6,FBXW12,4456,4405
MBD1_E10_69.0,MBD1,3484,3658
GLI2_E9_54.0,GLI2,2200,1968
ZNF174_E3_237.2,ZNF174,1774,1034
FBXO7_1569.59,FBXO7,1688,1205
RNF41_954.111,RNF41,1655,1390
SOX9_E1_122.12,SOX9,1508,1632
PHF12_Phd_E2_77.6,PHF12,361,77
UBE4B_3909.170,UBE4B,623,148
TRIM52_894.132,TRIM52,2154,2952
HOXB6_E4_177.0,HOXB6,1491,1357
CHFR_1995.296,CHFR,1883,3050
SPSB2_792.107,SPSB2,1270,1641
PRKG1_PKc_E11_140,PRKG1,2708,3219
RSPRY1_1731.83,RSPRY1,2766,2467
ZNF114_E6_321.25,ZNF114,2034,1777
DCAF12L1_1392.264,DCAF12L1,1572,1516
ZNF667_E5_1383.102,ZNF667,1555,1376
ZXDC_E4_64.5,ZXDC,3024,3726
TRIM17_1434.98,TRIM17,2090,2273
ZNF785_E3_495.75,ZNF785,2744,3242
SNAI1_E3_133.15,SNAI1,1016,591
VEZF1_E2_78.2,VEZF1,3708,4935
POLR2A_e2.2,POLR2A,5914,1001
ZNF782_E6_1062.26,ZNF782,5083,6479
ZNF589_E4_318.22,ZNF589,3304,4183
POLR2A_e27.1,POLR2A,7536,2466
ZFP36_999.24,ZFP36,1976,1777
RNF224_471.17,RNF224,2585,3108
ZBTB18_BTB23119_E1_1596.8,ZBTB18,1719,2613
ZNF214_E3_1026.51,ZNF214,4331,4949
USP54_106.7,USP54,3727,6371
ZNF623_E1_1116.3,ZNF623,2032,1931
RNF113A_1032.30,RNF113A,709,364
ZNF71_E3_1110.166,ZNF71,2772,4322
CAMK1D_PKc_E3_75.1,CAMK1D,1932,2476
KCND1_BTB42131_E1_1944.307,KCND1,756,763
ZNF556_E4_492.39,ZNF556,2676,2778
ARIH2_1482.44,ARIH2,1863,1611
ZNF610_E6_735.18,ZNF610,3486,2717
ZNF75A_E7_237.2,ZNF75A,7332,9290
NCOA2_e20_178.18,NCOA2,2540,3067
FBXL7_1476.30,FBXL7,2422,2996
CDK9_e5.1,CDK9,14414,1305
FBXL14_1257.103,FBXL14,1827,1736
KMT2C_e58_117.3,KMT2C,2270,2766
SOX5_E14_107.5,SOX5,3557,3810
BRPF3_Phd_E2_162.5,BRPF3,2088,2530
HOXD12_E2_171.12,HOXD12,2522,2182
UBR1_5250.474,UBR1,1334,1252
NR2E1_E2_146.17,NR2E1,2095,1767
SMARCA2_H_e24_164.7,SMARCA2,2879,4339
ZNF141_E4_666.20,ZNF141,4030,5659
ZNF415_E4_831.51,ZNF415,1935,2011
KCTD6_BTB14102_E1_714.73,KCTD6,678,1004
MPND_1416.23,MPND,1649,1316
PRDM5_E12_161.10,PRDM5,2863,3805
PHF19_Phd1_E5_86.9,PHF19,2500,2744
SCML2_MBT142240_E1_2103.21,SCML2,1192,1703
WWP2_2613.72,WWP2,1604,1442
RNF17_tudor419526_E1_4872.317,RNF17,2172,2089
RNF14_1425.45,RNF14,2707,3591
SOCS3_678.51,SOCS3,896,632
MARCH4_1233.67,43528,1460,1445
IRF1_E3_100.6,IRF1,2438,2778
EPHA3_PKc_E14_150.14,EPHA3,1191,991
MMP2_1983.51,MMP2,3517,4383
MMP3_1434.34,MMP3,2739,3300
USP42_3951.42,USP42,2222,2951
ABHD12B_858.59,ABHD12B,1506,1709
NEK8_PKc_E2_206.9,NEK8,1245,837
KCTD19_BTB398488_E1_2781.344,KCTD19,2866,2368
CUL7_5349.579,CUL7,1871,2570
CAPN10_2019.128,CAPN10,1840,1724
ZBTB18_E2_69.2,ZBTB18,2734,2941
MYLK3_PKc_E10_129.9,MYLK3,908,645
JOSD1_609.29,JOSD1,2427,2128
SPIN4_Spinlin201245_E1_750.44,SPIN4,1558,1209
NFAT5_E7_191.2,NFAT5,1893,1751
KAT5_Chromo_E3_137.6,KAT5,1126,1724
FOXP1_E17_102.1,FOXP1,1923,1887
STUB1_696.4,STUB1,1086,697
EPHB1_PKc_E14_150.11,EPHB1,1583,1354
MEF2A_E3_51.1,MEF2A,4615,5513
ZNF581_E2_246.31,ZNF581,2361,2493
MYB_SANT_E3_72.2,MYB,923,923
ZNF536_E2_1738.30,ZNF536,2150,2266
USP26_2742.41,USP26,2041,2610
ZNF536_E4_38.0,ZNF536,5062,5800
TFAM_E5_96.2,TFAM,2959,563
PTK2B_PKc_E20_90.1,PTK2B,616,660
TRIM22_1497.19,TRIM22,1538,2094
RXRB_E4_180.14,RXRB,4365,5534
PAK7_PKc_E11_147.8,PAK7,2022,2436
CREB3L2_E7_59.1,CREB3L2,1212,1343
CELA2B_810.82,CELA2B,3256,3436
MAPK1_PKc_E3_190.8,MAPK1,1266,2050
UBR5_8397.210,UBR5,2186,3014
CTSB_1020.61,CTSB,2562,2990
KCNA2_BTB35126_E1_1500.14,KCNA2,2222,2811
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,1764,2562
ZSCAN32_E7_555.61,ZSCAN32,2146,1600
LNPEP_3078.264,LNPEP,2295,2387
