Gene	sgRNA	c24|beta	c24|z	c24|p-value	c24|fdr	c24|wald-p-value	c24|wald-fdr
USP4	6	0.11579	1.214	0.3413	0.6424	0.22475	0.4037
USP41	6	-0.044793	-0.23286	0.88311	0.96071	0.81587	0.87886
USP54	6	0.075644	1.0281	0.45592	0.73096	0.30391	0.48089
USP6	6	-0.18221	-0.70979	0.68146	0.85801	0.47784	0.64254
USP9Y	6	0.37824	1.6953	0.014221	0.12019	0.090024	0.27193
ZRANB1	6	0.0034482	0.025244	0.7116	0.87483	0.97986	0.98914
ASPRV1	6	-0.2133	-1.2006	0.60466	0.81581	0.22992	0.40829
BACE1	6	0.0028744	0.11339	0.71445	0.87535	0.90972	0.94633
BACE2	6	0.23019	1.8037	0.11377	0.39801	0.071279	0.26246
CTSD	6	0.36078	1.7449	0.01678	0.13111	0.080995	0.26829
CTSE	6	0.12571	1.7902	0.31655	0.61944	0.073425	0.26374
HM13	6	-0.52858	-2.6261	0.13424	0.43184	0.0086373	0.081857
PGA5	6	-0.34338	-1.5713	0.34187	0.64312	0.1161	0.29448
PGC	6	-0.3647	-2.5741	0.30859	0.61334	0.010049	0.092009
PSEN1	6	0.22142	1.5479	0.12543	0.4188	0.12166	0.29808
PSEN2	6	0.094621	0.74331	0.40017	0.68467	0.45729	0.62319
REN	6	-0.096234	-0.8131	0.94482	0.98371	0.41616	0.58489
SPPL2A	12	0.08431	1.149	0.25484	0.57648	0.25055	0.42578
SPPL2B	12	-0.11411	-1.315	0.8942	0.96738	0.1885	0.36613
SPPL2C	6	-0.05466	-0.4621	0.91724	0.97285	0.64401	0.75761
SPPL3	6	-0.14326	-0.90746	0.79522	0.92004	0.36416	0.53663
ACE	12	0.025824	0.3686	0.46672	0.73986	0.71243	0.80851
ACE2	6	0.39491	1.8363	0.011377	0.10444	0.066317	0.25994
ACY1	6	-0.10145	-1.3364	0.92691	0.97663	0.18143	0.35869
ACY3	6	0.014655	0.16074	0.66951	0.8527	0.8723	0.92183
ADAM10	6	-0.061089	-0.89844	0.94027	0.98276	0.36895	0.53989
ADAM11	6	-0.39528	-1.8747	0.26422	0.58642	0.060834	0.25768
ADAM12	6	0.25714	1.8623	0.080774	0.34012	0.062555	0.25845
ADAM15	6	-0.068847	-0.77568	0.96672	0.98781	0.43794	0.6055
ADAM17	6	-0.24291	-2.1479	0.53783	0.77947	0.031725	0.18779
ADAM19	6	0.088834	0.64929	0.41837	0.70109	0.51615	0.67289
ADAM2	6	0.17892	1.8239	0.20222	0.52862	0.068161	0.26146
ADAM20	6	0.16443	1.4539	0.2281	0.55387	0.14597	0.32219
ADAM21	6	0.11273	0.55188	0.35011	0.65132	0.58103	0.72066
ADAM22	6	0.11329	0.66251	0.34926	0.65114	0.50765	0.66673
ADAM23	6	0.30677	1.8158	0.038965	0.23103	0.069405	0.26246
ADAM28	6	0.0064529	0.099303	0.69852	0.86606	0.9209	0.95397
ADAM29	6	0.29866	1.6972	0.042378	0.23955	0.089657	0.27193
ADAM30	6	0.1733	1.7963	0.2116	0.53757	0.072454	0.26246
ADAM32	6	0.35302	1.7081	0.019056	0.14255	0.087619	0.26942
ADAM33	6	-0.24361	-1.9752	0.53641	0.77902	0.048242	0.23723
ADAM7	6	0.25329	1.5971	0.086746	0.35301	0.11023	0.28881
ADAM8	6	0.085732	0.97405	0.42719	0.70896	0.33003	0.50761
ADAM9	6	0.10496	0.94799	0.37059	0.66547	0.34313	0.51868
ADAMDEC1	6	0.2025	1.4638	0.15785	0.46599	0.14324	0.32082
ADAMTS1	6	0.35134	1.9425	0.01934	0.14376	0.052075	0.24478
ADAMTS10	6	-0.17381	-1.5932	0.70563	0.87114	0.11112	0.28962
ADAMTS12	6	0.23534	1.5085	0.10779	0.38957	0.13144	0.30791
ADAMTS13	6	0.23693	1.1376	0.10552	0.38727	0.25528	0.43028
ADAMTS14	6	0.15249	1.9077	0.25398	0.57648	0.056434	0.25175
ADAMTS15	6	0.1089	1.2913	0.3595	0.66005	0.19658	0.37422
ADAMTS16	6	0.23097	1.9497	0.11291	0.3974	0.051209	0.2423
ADAMTS17	6	0.15129	1.7278	0.25597	0.57729	0.084029	0.26829
ADAMTS18	6	0.05574	0.53274	0.52304	0.77071	0.59422	0.72396
ADAMTS19	6	0.23422	1.7239	0.10836	0.38957	0.08472	0.26853
ADAMTS2	6	0.036272	0.33015	0.58874	0.8067	0.74129	0.82901
ADAMTS20	6	0.0932	1.4764	0.40643	0.69	0.13985	0.31887
ADAMTS3	6	0.06981	0.61305	0.47355	0.74165	0.53985	0.69289
ADAMTS4	6	-0.21447	-1.3914	0.6021	0.81486	0.16411	0.34122
ADAMTS5	6	0.40642	1.8032	0.0099545	0.097222	0.071356	0.26246
ADAMTS6	6	0.047205	0.38505	0.55176	0.78734	0.7002	0.79854
ADAMTS7	6	-0.055714	-0.50719	0.92179	0.97415	0.61202	0.73486
ADAMTS8	6	0.24131	1.8457	0.10011	0.38095	0.06493	0.25895
ADAMTS9	6	0.27333	1.9186	0.063709	0.3027	0.05503	0.24939
AEBP1	6	-0.060231	-0.62722	0.93714	0.98065	0.53051	0.68602
AFG3L2	6	-3.3774	-5.9749	0	0	2.3016e-09	2.2479e-07
ANPEP	6	0.065209	0.89897	0.49118	0.75546	0.36867	0.53987
ASPA	6	0.088999	1.0812	0.41809	0.70109	0.2796	0.45598
BMP1	6	-0.077443	-0.41756	0.9946	0.99715	0.67627	0.78036
BRCC3	6	-0.10324	-0.88042	0.9215	0.97414	0.37863	0.54924
C9orf3	6	0.093357	0.79408	0.40586	0.69	0.42715	0.59385
CAD	30	-1.9697	-8.5942	0	0	8.3831e-18	7.3688e-15
CNDP1	6	-0.11187	-1.3715	0.89733	0.96809	0.17022	0.34665
CNDP2	6	0.099384	1.2088	0.38737	0.67526	0.22674	0.40512
COPS5	6	-1.2512	-2.9949	0.003413	0.041958	0.002745	0.036284
COPS6	6	-1.2388	-2.261	0.003413	0.041958	0.023759	0.1587
CPA1	6	0.1251	1.4226	0.31741	0.61966	0.15486	0.33083
CPA2	6	-0.13117	-1.3989	0.83504	0.93533	0.16185	0.33807
CPA3	6	0.39346	1.8835	0.011377	0.10444	0.059637	0.2557
CPA4	6	0.3027	1.5474	0.04124	0.23616	0.12176	0.29808
CPA5	6	0.18668	1.1925	0.1843	0.5	0.23308	0.4098
CPA6	6	0.13931	1.4387	0.28242	0.59248	0.15024	0.32721
CPB1	6	0.052581	0.51022	0.53498	0.77759	0.6099	0.73388
CPB2	6	0.013099	0.1621	0.67321	0.85451	0.87123	0.92155
CPD	18	-1.2484	-5.4117	0	0	6.242e-08	4.3894e-06
CPE	6	0.13556	1.1896	0.2901	0.6	0.23421	0.41091
CPM	6	0.28332	1.5793	0.054039	0.27536	0.11427	0.29296
CPN1	6	0.1748	1.4307	0.20705	0.53139	0.15252	0.3288
CPO	6	-0.027008	-0.3401	0.82082	0.92678	0.73378	0.82384
CPQ	6	0.16909	1.6611	0.21758	0.54294	0.096693	0.27753
CPZ	6	-0.086781	-0.94025	0.97127	0.98842	0.34709	0.5213
CRMP1	6	-0.026036	-0.27272	0.81542	0.92424	0.78507	0.85925
DNPEP	6	0.10692	1.3473	0.36462	0.6629	0.17787	0.35534
DPEP1	6	-0.33525	-1.9555	0.3521	0.65227	0.050521	0.2423
DPEP2	6	-0.27083	-1.7995	0.47981	0.74481	0.071943	0.26246
DPEP3	6	0.072903	0.41474	0.46502	0.73815	0.67833	0.78223
DPP3	6	0.16803	1.182	0.21985	0.54629	0.2372	0.41335
DPYSL3	6	0.12586	0.93205	0.31627	0.61944	0.35131	0.52517
DPYSL4	6	-0.0096258	-0.23363	0.75939	0.90325	0.81527	0.87849
DPYSL5	6	0.060705	0.87765	0.5054	0.76299	0.38013	0.55073
ECE1	6	-0.015202	-0.1571	0.78214	0.91304	0.87517	0.92322
ECEL1	6	0.17223	0.86821	0.21331	0.53918	0.38528	0.55472
EIF3F	4	-0.78495	-1.7228	0.071672	0.31985	0.084928	0.26853
EIF3H	6	-1.5881	-2.9497	0.00056883	0.0091743	0.0031808	0.040341
ENPEP	6	0.12115	1.1684	0.32395	0.62548	0.24263	0.419
ERAP1	6	0.18822	1.0358	0.17975	0.49491	0.3003	0.47779
FOLH1	7	0.14769	1.2201	0.20904	0.53493	0.22244	0.40118
FOLH1B	8	0.17687	1.3641	0.12998	0.4279	0.17252	0.34801
IDE	6	0.14028	1.4655	0.28043	0.59164	0.14277	0.32082
INPP5E	6	-0.52489	-2.2626	0.1351	0.43312	0.023662	0.1587
KEL	6	0.082312	0.99705	0.438	0.71595	0.31874	0.49544
LAP3	6	0.26469	1.9388	0.071957	0.31985	0.05253	0.24565
LMLN	6	0.072264	0.66865	0.46815	0.74022	0.50372	0.66357
LNPEP	6	0.47638	1.7842	0.0031286	0.039007	0.074396	0.26374
LTA4H	6	0.38477	1.7348	0.013367	0.11634	0.082774	0.26829
MBTPS2	12	0.46904	1.966	0	0	0.049296	0.23973
MEP1A	6	-0.031875	-0.24147	0.83817	0.93679	0.80919	0.8741
MEP1B	6	0.14076	1.4967	0.27873	0.59164	0.13448	0.31189
METAP1	6	-0.46418	-2.1436	0.18487	0.5	0.032063	0.18829
METAP2	6	-2.3466	-4.2533	0	0	2.1063e-05	0.00067942
MIPEP	6	-0.98638	-2.2335	0.01223	0.10969	0.025513	0.16581
MME	6	0.096206	0.83381	0.39534	0.68204	0.40439	0.57201
MMEL1	6	-0.084069	-0.91998	0.98151	0.99309	0.35758	0.53094
MMP1	6	0.32227	1.858	0.032708	0.20646	0.063169	0.25854
MMP10	6	0.27293	1.7356	0.064278	0.30295	0.082635	0.26829
MMP11	6	-0.13645	-1.4262	0.81854	0.926	0.15381	0.32976
MMP12	6	0.35966	1.7975	0.017634	0.13626	0.072249	0.26246
MMP13	6	0.15216	1.463	0.25484	0.57648	0.14347	0.32082
MMP14	6	-0.050793	-0.20729	0.90614	0.97105	0.83578	0.89537
MMP15	6	-0.15482	-1.3441	0.76138	0.90348	0.17891	0.35626
MMP16	6	0.24942	1.6463	0.089875	0.36032	0.099694	0.27886
MMP17	6	-0.31601	-1.5391	0.38965	0.67654	0.12377	0.30116
MMP19	6	-0.21634	-1.6783	0.59699	0.81231	0.093288	0.2739
MMP2	6	0.15461	1.949	0.25028	0.57394	0.051296	0.2423
MMP20	6	0.20627	2.0415	0.15074	0.45145	0.041202	0.21654
MMP21	6	-0.22714	-1.6777	0.57366	0.8004	0.093403	0.2739
MMP24	6	-0.19097	-0.96251	0.65614	0.84785	0.3358	0.51333
MMP25	6	-0.20583	-1.6536	0.61974	0.82538	0.098204	0.27802
MMP26	6	0.24588	1.8286	0.094994	0.3736	0.067452	0.26033
MMP27	6	0.15001	1.7026	0.25853	0.58009	0.088638	0.27053
MMP3	6	0.21802	1.7824	0.13026	0.42804	0.07468	0.26374
MMP7	6	0.32459	1.8927	0.031854	0.20327	0.058392	0.25409
MMP8	6	0.28827	1.937	0.050341	0.26657	0.052749	0.24565
MMP9	6	-0.44281	-2.5785	0.2062	0.53139	0.0099241	0.091254
MPND	6	-0.17488	-0.88075	0.70165	0.86744	0.37846	0.54924
NAALAD2	12	0.22654	2.3211	0.025313	0.1752	0.020284	0.1441
NAALADL1	12	-0.030285	-0.50169	0.72611	0.8837	0.61588	0.7375
NAALADL2	12	0.28177	2.119	0.008248	0.083815	0.034088	0.19408
NLN	6	-0.32051	-2.2206	0.38026	0.67355	0.026378	0.16651
NPEPL1	6	0.023399	0.42717	0.63908	0.836	0.66926	0.77492
NPEPPS	6	-0.68813	-2.1084	0.059727	0.29207	0.034993	0.19749
NRD1	6	-0.38457	-1.9712	0.28015	0.59164	0.048703	0.23883
OMA1	6	0.011887	0.11162	0.67719	0.85617	0.91113	0.94667
PA2G4	6	-0.42207	-1.6552	0.22924	0.55418	0.097883	0.27802
PAPPA	6	0.13812	1.5366	0.28498	0.59537	0.1244	0.30145
PAPPA2	6	0.22383	1.7794	0.12116	0.40922	0.075173	0.26404
PEPD	6	0.16121	0.99753	0.23379	0.56025	0.31851	0.4953
PHEX	6	0.37461	1.7286	0.014505	0.12037	0.083874	0.26829
PITRM1	6	0.21764	1.5258	0.13111	0.42949	0.12705	0.30471
PMPCB	6	-2.5366	-5.2725	0	0	1.3461e-07	8.7647e-06
PRPF8	6	-2.7338	-5.2214	0	0	1.7761e-07	1.1151e-05
PSMD14	6	-2.0306	-4.3161	0	0	1.5882e-05	0.00053695
QPCT	6	0.076775	0.85371	0.4525	0.72864	0.39327	0.56307
RCE1	6	-0.75331	-2.8836	0.043515	0.24324	0.0039312	0.046713
RNPEP	6	0.054593	0.9608	0.52816	0.77182	0.33665	0.51354
RNPEPL1	6	0.087188	0.82501	0.42292	0.70541	0.40936	0.57804
SPG7	6	-0.12126	-1.1938	0.86689	0.95399	0.23254	0.4098
STAMBP	6	-0.34213	-2.1627	0.343	0.64492	0.030566	0.18466
SUPT16H	6	-2.52	-5.4708	0	0	4.4812e-08	3.2825e-06
TFR2	6	0.0070596	0.066331	0.6971	0.86556	0.94711	0.96864
TFRC	6	-3.3356	-5.9334	0	0	2.9678e-09	2.746e-07
THOP1	6	-0.44897	-2.2208	0.20051	0.52651	0.026362	0.16651
TLL1	6	0.26708	1.9072	0.07025	0.31912	0.056493	0.25175
TLL2	6	0.17247	1.4476	0.21274	0.53813	0.14773	0.32362
UQCRC1	6	-1.1327	-2.4077	0.004835	0.053968	0.016053	0.12349
UQCRC2	6	-1.561	-3.4395	0.00056883	0.0091743	0.00058282	0.010842
YME1L1	6	0.35354	1.8073	0.019056	0.14255	0.070719	0.26246
ADAM18	6	0.17767	1.7725	0.20364	0.52998	0.076305	0.26446
DPYS	6	0.24991	1.7709	0.089306	0.36009	0.076572	0.26446
DPYSL2	6	-0.030493	-0.56375	0.8339	0.93495	0.57292	0.71763
MMP23B	6	-0.56503	-2.0608	0.10637	0.38837	0.039326	0.21112
MMP28	6	0.059163	0.54586	0.50967	0.76548	0.58516	0.72079
XPNPEP1	6	0.24674	1.5628	0.093288	0.36979	0.11809	0.29553
XPNPEP2	6	0.23554	1.9971	0.10751	0.38957	0.045818	0.23007
ZMPSTE24	6	0.25194	1.8302	0.0876	0.35484	0.067218	0.26033
AMFR	12	0.16014	1.9796	0.082765	0.34276	0.047753	0.2361
ANAPC11	22	-2.4126	-8.4425	0	0	3.1069e-17	1.8206e-14
ANKIB1	9	0.17663	1.6828	0.10182	0.38396	0.09241	0.2739
ARIH1	11	-1.4522	-4.0342	0	0	5.4789e-05	0.0015535
ARIH2	14	-0.025381	-0.24209	0.66439	0.85193	0.80871	0.8741
BARD1	11	-1.3376	-3.6992	0	0	0.00021627	0.0046367
BFAR	10	-0.08468	-1.0805	0.97725	0.99135	0.27993	0.4561
BIRC2	10	-0.2671	-1.7081	0.38481	0.67478	0.087623	0.26942
BIRC3	8	0.04135	0.40188	0.50683	0.76382	0.68777	0.78897
BIRC7	9	0.0074219	0.09755	0.60239	0.81493	0.92229	0.95404
BIRC8	9	0.17554	1.7312	0.10296	0.38593	0.083423	0.26829
BMI1	7	0.12284	1.5873	0.27332	0.58921	0.11245	0.2912
BRAP	10	-1.9366	-4.7595	0	0	1.9404e-06	8.32e-05
CBL	15	0.52947	2.6593	0	0	0.00783	0.0769
CBLB	13	0.18451	2.1012	0.045506	0.24845	0.035628	0.20011
CBLC	17	-0.079922	-1.2691	0.91951	0.97409	0.2044	0.38226
CGRRF1	6	-0.18308	-1.6924	0.67975	0.85786	0.090568	0.27287
CHFR	9	-0.04352	-0.31643	0.80688	0.92353	0.75168	0.83742
CNBP	4	0.17414	0.89425	0.31342	0.61793	0.37119	0.54086
CNOT4	10	0.0095114	0.12417	0.56968	0.79737	0.90118	0.94134
COMMD3	6	0.2741	1.9085	0.062856	0.29986	0.056323	0.25175
CUL7	12	-0.11829	-1.3315	0.87372	0.95731	0.18303	0.36112
CUL9	19	-0.17395	-1.5735	0.58077	0.80552	0.11561	0.29391
CYHR1	11	-0.21348	-1.4559	0.51479	0.76751	0.14543	0.32159
DCST1	13	-0.17975	-1.0501	0.61945	0.82538	0.29369	0.47088
DTX1	14	0.00361	0.058415	0.52645	0.77157	0.95342	0.97222
DTX2	7	-0.22739	-0.9369	0.5401	0.78065	0.34881	0.52245
DTX3	12	-0.063471	-0.64963	0.87827	0.95901	0.51593	0.67286
DTX3L	12	0.034722	0.31427	0.43174	0.71067	0.75332	0.83872
DTX4	14	-0.12206	-1.0813	0.87002	0.95534	0.27954	0.45598
DZIP3	6	0.1367	1.3204	0.28811	0.59835	0.18669	0.36467
FANCL	10	0.02372	0.28344	0.51507	0.76751	0.77684	0.85328
IRF2BP1	10	-0.21543	-1.9374	0.52759	0.77182	0.052692	0.24565
IRF2BP2	7	-0.35503	-2.5946	0.28726	0.59834	0.0094692	0.088313
IRF2BPL	8	-0.025376	-0.2248	0.76109	0.90344	0.82214	0.88348
LNX1	12	-0.028677	-0.28181	0.71672	0.87622	0.77809	0.85439
LNX2	11	0.089221	1.3043	0.26451	0.58642	0.19212	0.36965
LONRF1	9	0.048053	0.55989	0.43857	0.71621	0.57555	0.71933
LONRF2	14	-0.080605	-1.0444	0.93544	0.98004	0.29629	0.47267
LONRF3	17	0.3137	2.6666	0	0	0.0076624	0.076104
LRSAM1	12	-0.28647	-1.5868	0.30034	0.6104	0.11255	0.2912
LTN1	6	0.36166	1.4028	0.016496	0.12946	0.16068	0.33668
MARCHF1	11	-0.05035	-0.49402	0.81741	0.92531	0.62129	0.74135
MARCHF10	7	0.11214	0.67542	0.30575	0.61054	0.49941	0.66037
MARCHF11	7	0.18569	1.2283	0.14249	0.44454	0.21934	0.39916
MARCHF2	9	-0.11585	-1.0931	0.88538	0.96199	0.27433	0.45114
MARCHF3	9	0.16406	1.6992	0.12486	0.4181	0.089281	0.27193
MARCHF4	13	0.16664	1.4872	0.06314	0.30081	0.13697	0.31455
MARCHF5	9	-0.13653	-1.7956	0.80859	0.92353	0.072558	0.26246
MARCHF6	13	-1.7347	-6.0207	0	0	1.7363e-09	1.7955e-07
MARCHF7	5	0.11076	1.7537	0.40614	0.69	0.079475	0.26728
MARCHF8	10	0.065413	1.079	0.35239	0.65245	0.28057	0.45649
MARCHF9	8	-0.5504	-2.8077	0.075085	0.32714	0.0049899	0.056629
MDM2	9	-1.3341	-3.4293	0.00056883	0.0091743	0.0006051	0.010967
MDM4	10	-2.5363	-6.7658	0	0	1.3259e-11	2.1191e-09
MEX3A	12	-0.47447	-2.9199	0.057167	0.28551	0.0035009	0.04274
MEX3B	11	0.015912	0.16043	0.52816	0.77182	0.87254	0.92183
MEX3C	9	0.16975	1.3101	0.11377	0.39801	0.19016	0.36744
MEX3D	11	-0.04098	-0.25579	0.77446	0.9107	0.79811	0.86734
MGRN1	11	-0.45643	-2.9278	0.08504	0.3493	0.0034132	0.041961
MIB1	19	0.046025	0.57198	0.25057	0.57394	0.56733	0.71368
MIB2	19	-0.12615	-1.4	0.83134	0.93357	0.16152	0.33783
MID1	11	0.39864	2.4243	0.0011377	0.016194	0.015336	0.11983
MID2	13	0.28485	2.2866	0.0042662	0.049669	0.022217	0.15091
MKRN1	8	-0.21044	-1.6284	0.57139	0.79912	0.10344	0.28144
MKRN2	12	0.29025	2.3529	0.0068259	0.072072	0.018628	0.13585
MKRN3	9	0.2562	2.1656	0.027873	0.18491	0.030344	0.18445
MNAT1	11	-1.3305	-4.1152	0	0	3.8688e-05	0.0011828
MUL1	11	-0.17827	-1.7682	0.63623	0.836	0.077027	0.26446
MYCBP2	14	0.058071	0.81391	0.30546	0.61054	0.4157	0.58487
MYLIP	10	0.18175	1.7601	0.084187	0.3466	0.078385	0.26706
NEURL1	11	0.066956	0.75473	0.33561	0.63636	0.45041	0.61716
NEURL1B	11	0.086526	1.3644	0.27218	0.58921	0.17245	0.34801
NEURL3	8	-0.26544	-1.9505	0.42747	0.70896	0.051122	0.2423
NHLRC1	10	0.027341	0.23524	0.49886	0.75832	0.81402	0.87741
NSMCE2	5	-2.5349	-4.843	0	0	1.2791e-06	5.8408e-05
PARK2	13	0.041177	0.29642	0.37031	0.66547	0.76691	0.84758
PCGF1	11	-0.34108	-3.4275	0.21104	0.53757	0.00060915	0.010983
PCGF2	10	-0.26327	-2.4305	0.39505	0.68189	0.015078	0.11967
PCGF3	7	-0.26952	-1.9679	0.44027	0.718	0.049078	0.23943
PCGF5	6	0.068458	0.57258	0.47782	0.74381	0.56693	0.71368
PDZRN3	10	0.082412	1.0192	0.30006	0.61018	0.30809	0.48427
PDZRN4	9	0.038575	0.27358	0.47782	0.74381	0.7844	0.85918
PEX10	10	-0.32013	-2.4268	0.26394	0.58642	0.015231	0.11983
PEX12	9	-0.32902	-2.7507	0.26934	0.58882	0.0059462	0.063547
PEX2	8	0.0028266	0.041334	0.65017	0.84292	0.96703	0.98076
PJA1	6	0.094043	0.54836	0.4033	0.68835	0.58345	0.72066
PJA2	9	-0.017516	-0.27247	0.70336	0.86894	0.78526	0.85925
PML	14	0.11398	1.5103	0.13311	0.43015	0.13096	0.30791
PPP1R11	4	-1.3492	-2.2229	0.010523	0.09973	0.026223	0.16651
PRAM1	4	0.23942	0.77349	0.18402	0.5	0.43923	0.60657
RAG1	12	0.24131	2.422	0.017349	0.13466	0.015437	0.12034
RAPSN	13	-0.010337	-0.071144	0.59471	0.81141	0.94328	0.96637
RBBP6	12	-1.0611	-3.3556	0	0	0.00079179	0.013782
RBCK1	14	-0.25436	-2.5955	0.3558	0.65669	0.0094447	0.088313
RBX1	8	-2.002	-3.9228	0	0	8.7509e-05	0.0022296
RC3H1	11	0.088926	0.72096	0.26536	0.58642	0.47093	0.63679
RC3H2	9	0.13134	1.1932	0.19056	0.50873	0.2328	0.4098
RCHY1	10	0.067064	1.0112	0.34784	0.65019	0.3119	0.48914
RFFL	9	0.20607	1.6465	0.066268	0.30789	0.099655	0.27886
RFPL4B	10	0.2126	1.9329	0.051195	0.26946	0.053251	0.247
RFWD2	9	-0.67753	-3.0768	0.022753	0.16293	0.0020923	0.029905
RFWD3	13	-0.44558	-3.8185	0.063424	0.30176	0.00013429	0.0032339
RING1	12	-0.055443	-0.57422	0.84414	0.94073	0.56582	0.71305
RLIM	4	0.072453	0.53537	0.58476	0.80563	0.59239	0.72381
RNF10	12	-0.041781	-0.4466	0.77844	0.91287	0.65517	0.76447
RNF103	10	-0.01602	-0.18194	0.67691	0.85612	0.85563	0.90919
RNF11	6	-0.096707	-0.84407	0.94425	0.98371	0.39863	0.5679
RNF111	11	-0.20781	-1.9145	0.53157	0.77423	0.055551	0.25045
RNF112	11	0.17511	1.686	0.081627	0.34086	0.09179	0.2739
RNF113A	12	-0.95069	-3.4721	0.00028441	0.0051546	0.0005164	0.0098063
RNF113B	10	0.068023	0.52004	0.34329	0.64511	0.60303	0.72937
RNF114	10	0.14974	1.3395	0.13652	0.4336	0.18041	0.35757
RNF115	8	-0.076755	-0.8964	0.96502	0.98781	0.37004	0.53989
RNF121	10	0.035008	0.26289	0.47071	0.74127	0.79264	0.86401
RNF122	7	0.034511	0.3363	0.5603	0.79403	0.73664	0.82555
RNF123	10	-0.33912	-2.6509	0.23094	0.55616	0.0080282	0.078041
RNF125	8	0.037082	0.39156	0.52361	0.77071	0.69538	0.79459
RNF126	14	-0.16651	-1.7366	0.66382	0.85193	0.082461	0.26829
RNF128	11	0.3105	2.3953	0.0062571	0.067485	0.016605	0.12665
RNF130	13	0.17653	1.4346	0.053185	0.27299	0.1514	0.32783
RNF133	11	0.14955	1.6559	0.12173	0.40996	0.097739	0.27802
RNF135	10	-0.0055463	-0.074447	0.63396	0.83577	0.94065	0.96608
RNF139	11	-0.24503	-2.4389	0.42435	0.70691	0.014731	0.11745
RNF141	5	0.12524	0.90393	0.36576	0.6629	0.36603	0.53794
RNF145	9	0.5163	2.0253	0	0	0.042832	0.22123
RNF146	9	0.45703	2.1331	0.00028441	0.0051546	0.032918	0.19055
RNF148	11	0.18073	1.3788	0.074801	0.32671	0.16797	0.34444
RNF149	10	-0.23461	-1.9499	0.46843	0.74022	0.051184	0.2423
RNF150	12	0.21358	1.577	0.032708	0.20646	0.11479	0.29296
RNF151	8	-0.5353	-2.9396	0.080774	0.34012	0.0032866	0.040978
RNF152	8	0.14234	1.9544	0.20023	0.52616	0.050657	0.2423
RNF157	7	-0.12717	-0.92459	0.8339	0.93495	0.35518	0.52826
RNF165	9	0.28244	2.3829	0.015643	0.12528	0.017179	0.12934
RNF166	10	-0.41362	-2.943	0.13652	0.4336	0.0032505	0.040672
RNF167	11	0.24155	2.2979	0.024175	0.17172	0.021565	0.14926
RNF168	10	0.1647	1.6513	0.11007	0.39369	0.098668	0.27802
RNF170	10	0.25986	1.5983	0.02446	0.17269	0.10997	0.28856
RNF175	9	0.1082	1.7044	0.24915	0.57386	0.088301	0.26974
RNF180	8	-0.032936	-0.25527	0.79266	0.91889	0.79851	0.86734
RNF182	9	0.086401	0.79442	0.31314	0.61793	0.42695	0.59385
RNF183	9	0.22178	1.3114	0.049772	0.26515	0.18971	0.36725
RNF185	6	0.10298	0.67964	0.37543	0.66971	0.49673	0.65807
RNF186	11	0.25661	1.9504	0.015927	0.12613	0.051131	0.2423
RNF187	7	0.076324	0.30704	0.42719	0.70896	0.75881	0.84241
RNF19A	13	-0.044803	-1.0019	0.75597	0.90102	0.31637	0.49284
RNF19B	16	0.1573	1.5125	0.04835	0.25915	0.1304	0.30791
RNF20	8	-0.46082	-1.6837	0.13367	0.43159	0.092242	0.2739
RNF207	9	0.0082362	0.064933	0.59784	0.81233	0.94823	0.96917
RNF212	6	-0.56395	-2.4097	0.10722	0.38957	0.015967	0.12329
RNF212B	6	-0.016721	-0.079849	0.78868	0.91669	0.93636	0.96292
RNF213	11	-0.10529	-1.4289	0.94397	0.98371	0.15304	0.32902
RNF214	7	0.20345	1.4989	0.11234	0.39659	0.13391	0.31099
RNF215	11	-0.027727	-0.26858	0.71587	0.87578	0.78825	0.86098
RNF217	13	0.26345	2.4771	0.0073948	0.077151	0.013246	0.10781
RNF219	6	0.302	1.8017	0.041524	0.23701	0.071595	0.26246
RNF220	7	-0.18962	-1.1912	0.63823	0.836	0.23356	0.41019
RNF222	9	-0.17516	-1.5376	0.6678	0.8527	0.12414	0.30145
RNF223	10	-0.18113	-1.3026	0.63538	0.836	0.1927	0.36965
RNF224	8	-0.067564	-0.70899	0.93089	0.97701	0.47833	0.6429
RNF225	8	-0.80515	-2.991	0.013936	0.1198	0.0027804	0.036531
RNF24	7	-0.33994	-1.9187	0.31143	0.61655	0.055028	0.24939
RNF25	11	0.1521	1.9118	0.1186	0.40407	0.055906	0.25104
RNF26	10	0.2312	1.9301	0.036689	0.22089	0.053591	0.24824
RNF31	22	-1.0206	-6.0024	0	0	1.9438e-09	1.9527e-07
RNF32	13	0.25921	2.0895	0.0079636	0.082353	0.036658	0.20362
RNF34	10	-0.079215	-0.85288	0.95648	0.98537	0.39372	0.56328
RNF38	10	-0.10796	-0.93044	0.92207	0.97416	0.35214	0.52575
RNF39	10	-0.19051	-1.569	0.59983	0.8124	0.11664	0.29448
RNF40	12	-1.4914	-4.565	0	0	4.996e-06	0.00019518
RNF41	9	0.053431	0.34784	0.42036	0.70261	0.72796	0.81878
RNF43	11	0.053443	0.57716	0.38595	0.67478	0.56383	0.71157
RNF44	7	-0.073833	-0.59631	0.96815	0.98781	0.55097	0.70136
RNF7	5	-0.58732	-2.065	0.12969	0.42737	0.038924	0.2103
RNF8	10	-0.31675	-2.1289	0.27332	0.58921	0.033264	0.19111
RNFT2	10	0.20953	1.0927	0.054323	0.27601	0.27451	0.45123
RSPRY1	9	-0.14095	-0.94553	0.79181	0.91851	0.34439	0.51891
