sgRNA,Gene,DLD1-Cont2_P10.13.initial,DLD1-Cont2_P10.13.final
PRKCQ_PKc_E12_174.3,PRKCQ,436,667.2
ZNF347_E5_1647.12,ZNF347,3253,2799.8
ADAM2_2208.145,ADAM2,1462,1428.6
RPS6KA2_PKc2_E15_90.7,RPS6KA2,1169,1275.4
ZNF143_E9_76.2,ZNF143,655,631.8
HOXC9_E2_147.17,HOXC9,1675,1851.8
DMRTA1_E1_141.10,DMRTA1,452,311.4
CBLB_2949.61,CBLB,989,770.8
NSD1_e21_41.0,NSD1,1038,454.6
KBTBD2_BTB21128_E1_1872.153,KBTBD2,1375,888
FBXL22_744.160,FBXL22,326,307.4
FBXO4_1,FBXO4,1237,1647
RNF40_3006.83,RNF40,970,955.2
RPS6KL1_PKc_E4_42.3,RPS6KL1,465,317.4
MORC4_CW424471_E1_2814.26,MORC4,648,732.2
GABPA_E9_182.3,GABPA,1037,479.6
DPYSL2_185.31,DPYSL2,1835,1717.2
PHF2_e8_50.3,PHF2,1195,1030.8
USP15_159.7,USP15,1724,1582
SH3RF3_2649.549,SH3RF3,339,206
LYL1_E4_180.17,LYL1,1002,1029.8
ACE_3921.398,ACE,599,438.4
FBXO31_1620.257,FBXO31,389,337
TRIM43_1341.27,TRIM43,848,415.2
MYBL1_SANT2_E5_115.2,MYBL1,614,467
KDM1B_e16_123.4,KDM1B,455,287.6
PRSS54_1188.46,PRSS54,1969,1702.6
CDH1_2649.21,CDH1,682,600.6
TMPRSS9_3180.391,TMPRSS9,664,761.6
PCGF5_771.55,PCGF5,1035,796.6
PSMB9_660.59,PSMB9,779,567.8
PAX8_E3_166.25,PAX8,1703,1815.4
USP32_4815.156,USP32,721,431.4
RAB40A_834.12,RAB40A,677,629.2
ADAM30_2373.67,ADAM30,1947,2656
UBE3B_3207.237,UBE3B,1459,1319.2
DSTYK_PKc_E10_114.7,DSTYK,1118,1115.8
NFX1_3366.72,NFX1,1330,1457.6
IRX5_E2_177.27,IRX5,928,522.2
DCAF10_1680.113,DCAF10,1294,1241.6
ZNF430_E5_1083.47,ZNF430,767,586.4
ZNF691_E4_573.52,ZNF691,929,838.8
TDRD6_tudor15711609_E1_6291.288,TDRD6,256,177.6
DTX4_1860.130,DTX4,1232,1196.4
BACH2_BTB27133_E1_2526.5,BACH2,596,592.2
GZMM_774.97,GZMM,1297,1411
ZNF519_E3_1131.9,ZNF519,2157,1731.6
ADAM29_2463.223,ADAM29,1559,2101.4
THOP1_2070.67,THOP1,1523,1814.8
KMT2A_Phd2_E12_96.9,KMT2A,384,206.2
SNAPC4_SANT_E10_56.4,SNAPC4,282,148.4
FBXL14_1257.159,FBXL14,695,982.6
CTSL2_1005.33,CTSL2,1254,1405.8
RNF128_1287.22,RNF128,804,737.8
MORC2_CW432479_E1_2913.367,MORC2,524,583.8
RCBTB1_BTB371467_E1_1596.89,RCBTB1,1627,1355.2
CAPN14_2055.73,CAPN14,1012,962.8
ZBTB42_E1_159.10,ZBTB42,1034,899
KDM4C_ePhd_E17_109.0,KDM4C,942,1282.8
TRIM4_1503.170,TRIM4,220,160.4
TRIM36_2187.185,TRIM36,1543,1381
NCOA2_e20_178.20,NCOA2,953,1316.8
ASPA_942.52,ASPA,1207,1473.6
HECTD1_7833.390,HECTD1,934,674.8
TRIM26_1620.301,TRIM26,1223,1255.6
UBE3A_2628.56,UBE3A,1488,1146.4
CUL5_2343.38,CUL5,1796,1418.6
OTUD1_1446.179,OTUD1,1751,1808.8
PSMA1_810.19,PSMA1,1082,1026.2
HDAC10_e10_90.12,HDAC10,758,615
NFIB_E5_121.5,NFIB,1410,1176.6
BBX_E5_171.0,BBX,665,667.8
SOCS3_678.20,SOCS3,1092,804.2
ARID1B_E13_133.2,ARID1B,1315,1466.2
ZNF512B_E12_171.4,ZNF512B,1565,1865.6
ZNF286A_E6_744.35,ZNF286A,1409,1354
HECTD3_2586.88,HECTD3,403,442.4
SETDB1_tudor348400_E1_3876.79,SETDB1,931,565.2
CNBP_540.17,CNBP,782,754.4
ZNF592_E9_84.0,ZNF592,771,414.4
MMP28_246.31,MMP28,722,426.4
USF2_E8_95.3,USF2,893,830.6
BTRC_1818.96,BTRC,843,1048.6
KLHL5_BTB210317_E1_2268.39,KLHL5,1500,1070.8
ELOB_4,ELOB,953,1294.8
ZBTB7B_E5_196.20,ZBTB7B,1101,743.6
MAPK1_PKc_E2_183.3,MAPK1,1202,1250.2
ING1_Phd_E2_635.47,ING1,282,682.6
YY1_E5_126.8,YY1,1822,1891.8
ZNF277_E8_68.4,ZNF277,1732,1829.8
PPARD_E5_139.10,PPARD,1059,1081.6
NEUROD6_E2_360.4,NEUROD6,860,788.2
MBD1_E3_115.1,MBD1,1617,1997.8
MBD1_MBD_E3_115.1,MBD1,1617,1997.8
MARCH9_1041.60,9-Mar,673,847
JMJD7_e4_57.0,JMJD7,2500,2658.6
ZNF528_E7_1308.84,ZNF528,1799,1406.2
CDK11A_PKc_E13_122.13,CDK11A,469,483
VENTX_E3_48.2,VENTX,632,384.8
KMT2D_ePhd2_E49_321.38,KMT2D,645,869
ANPEP_2904.42,ANPEP,1199,1059.8
ZXDA_E1_384.4,ZXDA,1102,1213
FBXO30_5,FBXO30,677,756.6
CAMKK2_PKc_E3_36,CAMKK2,1364,718.4
ZNF431_E5_1059.60,ZNF431,1577,1342.6
STKLD1_PKc_E2_87,STKLD1,685,543.8
KDM5A_Phd1_E8_147.8,KDM5A,970,1063
ZBTB21_E3_873.30,ZBTB21,669,551.4
NPR1_PKc_E12_72.4,NPR1,564,427
DESI2_585.18,DESI2,1143,809
LHX5_E3_135.12,LHX5,709,764.2
EP300_BD_e17_111.7,EP300,1295,1001.4
RNF103_2058.116,RNF103,1083,901
ZBTB3_BTB64170_E1_1725.54,ZBTB3,246,208
KIT_PKc_E14_151.6,KIT,778,753.8
ZFAT_E6_1390.211,ZFAT,434,363
WDTC1_2034.189,WDTC1,1753,1561.2
NPEPPS_2760.37,NPEPPS,1205,1252.6
PRRX2_E2_123.6,PRRX2,982,1116.2
FBXO32_5,FBXO32,735,835.2
RNF151_738.8,RNF151,823,814.2
GZMA_789.71,GZMA,1560,1363
CASP14_729.4,CASP14,1520,1509
TCF3_E18_183.2,TCF3,844,650.2
HTRA3_1362.149,HTRA3,1379,967.2
FBXW5_1701.14,FBXW5,1284,1370
USP51_2136.114,USP51,1562,1666.4
SP5_E2_69.1,SP5,961,1035.8
SMARCA2_BD_e29_54.0,SMARCA2,700,512.4
HR_e17_165.26,HR,2434,2197.6
ZNF276_E2_231.26,ZNF276,752,688.8
DYRK1B_PKc_E8_141,DYRK1B,551,525.4
L3MBTL3_MBT236332_E1_2343.65,L3MBTL3,808,644.6
MLXIP_E13_102.0,MLXIP,3404,2694.4
TMPRSS7_2154.157,TMPRSS7,1224,1165
SIRT2_e10_60.1,SIRT2,446,517
NEK3_PKc_E5_84.2,NEK3,862,746.8
ZNF235_E5_1239.30,ZNF235,1151,1488.4
ZNF593_E1_200.23,ZNF593,453,338.6
MORF4L1_Chromo_E4_79.0,MORF4L1,722,559.2
DTX3_1053.164,DTX3,188,161.6
MSL2_1734.74,MSL2,1364,1045.4
RNF10_2436.274,RNF10,914,1119.8
ZNF134_E3_1116.14,ZNF134,1328,949.8
ARID4B_Chromo_E17_108.6,ARID4B,1207,1328.4
PRSS33_843.138,PRSS33,184,137
FOXD4L1_E1_234.11,FOXD4L1,423,568.2
PSMB5_792.68,PSMB5,775,505.2
MYO3B_PKc_E2_177.13,MYO3B,715,494.6
HSPBAP1_e4_137.15,HSPBAP1,1201,1201.6
NRD1_3660.73,NRD1,1092,1086.8
ASH1L_e12_147.5,ASH1L,860,821.8
TSHZ3_E2_207.6,TSHZ3,571,449
TAOK3_PKc_E8_114.8,TAOK3,645,563.6
SIRT7_e6_99.9,SIRT7,699,739.2
YY2_E1_230.17,YY2,2591,2607.8
FBXO46_1812.239,FBXO46,1562,1130
GZMH_741.69,GZMH,1164,1236
USP43_3372.456,USP43,625,778.2
DOT1L_e6_95.3,DOT1L,1706,911.2
ATOH7_E1_144.20,ATOH7,1084,892.2
PRKRIR_E1_80.2,PRKRIR,748,402.8
KDM7A_Phd_E1_80.0,KDM7A,941,1214.2
TRIM35_1482.7,TRIM35,329,271.2
MMP23B_168.19,MMP23B,933,804.6
RFPL1_954.113,RFPL1,1095,1152.8
MAP3K1_4539.115,MAP3K1,1195,1055.6
TDRD6_tudor821866_E1_6291.213,TDRD6,875,555.8
USP54_54.0,USP54,981,753
DCLK1_PKc_E13_78.4,DCLK1,1275,1376.4
TRIM58_1461.187,TRIM58,427,235.4
DDR1_PKc_E12_60.4,DDR1,1874,1430
TLX1_E2_167.9,TLX1,1615,1003.6
TERF1_SANT_E10_144.6,TERF1,436,229.6
ROR1_PKc_E9_849.29,ROR1,1208,1034.6
ASB14_1764.114,ASB14,481,475
WDSUB1_1155.98,WDSUB1,1870,1324.2
MBTD1_MBT359456_E1_1887.118,MBTD1,587,381
UCHL1_672.46,UCHL1,1328,1092.8
POU4F3_E2_177.0,POU4F3,1412,1284
TPP2_3750.57,TPP2,900,545.8
CHD7_Chromo_E7_56.0,CHD7,1471,1014.6
TDRKH_tudor357404_E1_1686.132,TDRKH,1185,891.2
ALX1_E2_135.0,ALX1,1524,1406.8
CREBBP_e25_147.2,CREBBP,1506,1014.8
ZNF165_E4_327.18,ZNF165,2363,2028.4
EBF4_E5_56.0,EBF4,908,1030.4
FBXO16_843.67,FBXO16,1961,1507.4
KIAA2018_E5_83.4,KIAA2018,1623,1288.8
ADAMTS7_5061.106,ADAMTS7,1621,1575.4
JUNB_E1_162.11,JUNB,752,1204.2
TDRD5_tudor529575_E1_3108.78,TDRD5,456,444.8
SHKBP1_BTB21107_E1_2124.424,SHKBP1,505,367.4
DCAF17_1362.69,DCAF17,1329,1557.6
EPHA6_PKc_E16_150.9,EPHA6,1363,1222.2
STK32A_PKc_E8_98.9,STK32A,784,732.2
POU3F4_E1_174.3,POU3F4,1981,1991.8
ZNF335_E16_94.9,ZNF335,1087,858
HMG20B_E4_144.0,HMG20B,1104,1231.6
UBR3_5667.511,UBR3,1525,990.8
ZFP92_E4_657.37,ZFP92,695,718.8
TRIM36_2187.187,TRIM36,594,545.4
LNX1_2187.290,LNX1,575,315.2
NEURL2_858.70,NEURL2,1531,1952.2
TDRD6_tudor69133_E1_6291.616,TDRD6,1108,865.6
CAMTA2_E6_72.3,CAMTA2,1050,1065.8
MAP3K3_PKc_E15_130.2,MAP3K3,632,857.6
USP17L2_1593.177,USP17L2,1405,1247.8
NFATC1_E4_203.4,NFATC1,766,561.2
PCSK4_2268.142,PCSK4,3348,3076.6
SIAH1_942.75,SIAH1,982,670.6
FOXP4_E14_81.1,FOXP4,496,356.6
ZNF598_2715.145,ZNF598,466,440.4
RPS6KA3_PKc_E9_143.8,RPS6KA3,878,689
RAB40C_846.60,RAB40C,154,91.6
TRIM45_1689.16,TRIM45,1353,1574
ZBTB34_BTB22122_E1_1503.195,ZBTB34,1437,1445.6
SCPEP1_1359.142,SCPEP1,1418,1744.8
PCGF1_780.13,PCGF1,1022,927.6
BARX1_E3_82.8,BARX1,3193,2940.8
IRF7_E2_189.20,IRF7,899,809.6
ZNF425_E4_1131.122,ZNF425,310,276.2
KDM4B_e7_50.4,KDM4B,902,667.8
DPYSL5_1695.223,DPYSL5,297,334.6
WSB1_1266.70,WSB1,983,618.4
PBX3_E6_45.1,PBX3,1514,1273.4
PDK4_PKc_E4_185.8,PDK4,785,769
PHF7_ePhd_E6_125.9,PHF7,693,403.8
KDM3B_e19_131.2,KDM3B,1150,829.6
RFWD3_2325.116,RFWD3,338,406.8
SMAD4_E3_165.3,SMAD4,1594,1572
TRIM9_2133.361,TRIM9,719,714.8
KCNRG_BTB795_E1_819.12,KCNRG,979,823.4
ZNF227_E6_1557.4,ZNF227,1040,870.2
FOLH1_2253.78,FOLH1,2904,2501.2
BRD1_BD_e5_95.9,BRD1,1137,831.4
BAZ2B_BD_e37_139.0,BAZ2B,1064,871.6
RAB40C_846.146,RAB40C,673,605.2
PEX10_1041.110,PEX10,877,723.2
KCTD19_BTB1872_E1_2781.439,KCTD19,909,510.4
CUL7_5349.638,CUL7,1731,1240.8
BRDT_BD2_e6_150.6,BRDT,1742,1624.2
TAF1_e15_201.1,TAF1,1335,1151.6
TRAF7_2013.93,TRAF7,988,1441.6
CDX1_E2_126.12,CDX1,1885,1416.6
IKZF1_E5_168.11,IKZF1,1445,1591.2
PEX12_1080.16,PEX12,1358,819.8
CBX2_Chromo_E1_42.1,CBX2,824,844.8
DCAF12L1_1392.233,DCAF12L1,352,368.8
NAALADL1_2223.427,NAALADL1,846,930.2
PRPF4B_PKc_E14_87,PRPF4B,201,146.6
NEK2_PKc_E3_241.5,NEK2,1073,1044.6
SCPEP1_1359.137,SCPEP1,797,602.8
BRD8_BD_e18_69.0,BRD8,1030,841.8
NKX2_8_E2_171.6,NKX2,670,659.6
ZNF749_E3_1185.67,ZNF749,1626,1281.4
PCGF5_771.4,PCGF5,2299,1969.4
NAT10_e18_75.1,NAT10,1072,634.8
LMX1B_E5_78.2,LMX1B,655,500.2
ZNF34_E6_1071.94,ZNF34,634,423.4
PDZRN3_3201.504,PDZRN3,1010,1266.4
PRSS42_882.11,PRSS42,1017,669.2
MARCH6_2733.300,6-Mar,1424,1729.8
SPG7_2388.281,SPG7,1272,1653
MARCH2_741.119,2-Mar,725,836.6
ZNF75D_E7_405.7,ZNF75D,2416,2377.2
ZNF493_E4_1086.37,ZNF493,1632,1820.6
USP35_3057.24,USP35,2370,2735
ZNF765_E4_744.34,ZNF765,2076,1564.6
ZNF614_E5_666.43,ZNF614,1700,1198.2
MIER2_SANT_E10_84.2,MIER2,419,289.8
ING3_Phd_E10_193.3,ING3,662,529
UBC_2058.135,UBC,789,1106.8
OTUB2_705.66,OTUB2,1668,1779.8
BAZ1A_Phd_E22_102.5,BAZ1A,2055,1746.4
STK4_PKc_E4_115.2,STK4,1249,1112.4
PREP_2133.115,PREP,1298,1648.6
HERC2_14505.1222,HERC2,821,1160.8
LMLN_2079.228,LMLN,1843,1089.4
NSD1_e20_142.13,NSD1,2882,2302
TAOK3_PKc_E7_97.1,TAOK3,963,872
YY2_E1_230.3,YY2,1103,779.6
ZNF85_E5_1080.76,ZNF85,1053,584.8
IKZF1_E6_71.3,IKZF1,1638,1389.8
USP36_83.0,USP36,776,535.2
MEF2D_E2_51.1,MEF2D,472,481.2
ZNF14_E4_1155.70,ZNF14,312,122.8
TBX3_E3_60.0,TBX3,1669,1385.6
ZBTB49_E8_101.0,ZBTB49,639,599.6
YEATS4_Yeats44126_E1_684.36,YEATS4,308,144
ZBTB42_E1_159.9,ZBTB42,1032,972.8
MAFK_E3_210.21,MAFK,280,194
CXXC4_CXXC301341_E1_1104.127,CXXC4,814,499.6
KLHL7_BTB34140_E1_501.7,KLHL7,994,1080.8
RNF128_1287.123,RNF128,565,524
ZFP36L1_E2_189.27,ZFP36L1,2962,3331.6
ZFP36L1_1017.180,ZFP36L1,2962,3331.6
ZNF446_E7_69.4,ZNF446,1662,1498.8
RIPK1_PKc_E1_101.1,RIPK1,727,489.4
CSDE1_E9_129.7,CSDE1,3748,5748.4
C1S_2067.175,C1S,386,298.4
CLK2_PKc_E6_117.1,CLK2,1301,881.6
ZNF232_E5_69.0,ZNF232,1666,955.4
ZSCAN10_E6_1281.73,ZSCAN10,925,664.6
TNFAIP3_2373.19,TNFAIP3,881,941.2
TRIM66_BD_e18_153.20,TRIM66,1493,1468
ATRX_ADD167270_E1_7479.504,ATRX,839,729
MARCH6_2733.86,6-Mar,866,709.4
BIRC8_711.34,BIRC8,1454,1286.2
PSEN2_1347.214,PSEN2,1140,891.4
CUL5_2343.34,CUL5,1779,1266.4
CHD6_SANT_E30_166.11,CHD6,2651,2435.8
CFD_762.55,CFD,1009,1083.4
KBTBD12_BTB32127_E1_1872.4,KBTBD12,853,709
NFATC3_E4_200.10,NFATC3,1095,918
CBX8_Chromo_E2_44.0,CBX8,1571,997.2
ZNF844_E4_318.16,ZNF844,2598,1896.6
PSIP1_PWWP387_E1_1593,PSIP1,702,769.4
ZNF764_E3_489.57,ZNF764,314,324.2
MYLK3_PKc_E6_94,MYLK3,1533,1251
ASB2_1908.132,ASB2,2074,2387.6
KLK6_735.25,KLK6,1054,908.8
ZNF93_E4_1329.93,ZNF93,2316,2299.8
EOMES_E2_155.2,EOMES,1168,1034.2
KLHL24_BTB56163_E1_1803.139,KLHL24,1643,1272.8
L3MBTL3_MBT345439_E1_2343.82,L3MBTL3,702,535.2
MAP3K9_PKc_E4_149.4,MAP3K9,639,508.8
UBR2_5268.337,UBR2,915,1109.8
HOXD10_E2_177.11,HOXD10,194,214.8
CPA4_1266.132,CPA4,1031,1106
ARID3B_E4_73.0,ARID3B,1392,1248.6
ZBTB14_BTB26132_E1_1350.8,ZBTB14,355,238.4
CCNF_2361.325,CCNF,824,815.2
KCNC3_BTB90184_E1_2274.508,KCNC3,878,955.6
MSL2_1734.141,MSL2,921,432.6
HECW2_4719.265,HECW2,949,977.8
RNF2_1011.7,RNF2,1867,1430.2
ZBTB47_E3_148.4,ZBTB47,1234,1160.4
BRD9_BD_e5_145.1,BRD9,1234,809.6
STK24_PKc_E3_57.3,STK24,458,258
SUV39H1_Chromo_E3_108.5,SUV39H1,557,502.6
STK17B_PKc_E5_127.2,STK17B,398,261.2
PRDM14_E7_66.3,PRDM14,1431,1349.8
BFAR_1353.151,BFAR,1183,1096
RNF10_2436.28,RNF10,430,355.6
NEURL1_1725.149,NEURL1,527,527
OVOL3_E4_47.2,OVOL3,1433,1362
CAMK1D_PKc_E6_76.2,CAMK1D,1006,972.2
ZNF423_E4_1206.101,ZNF423,371,325
EZH2_SANT_E6_125.5,EZH2,486,395.2
KCNG3_BTB11111_E1_1311.19,KCNG3,232,107.6
ADCK5_PKc_E8_132.7,ADCK5,936,1170.4
SMNDC1_tudor76124_E1_717.7,SMNDC1,1418,1422.4
WT1_E9_47.0,WT1,507,474
AURKB_PKc_E5_191.2,AURKB,256,194
RFX1_E3_182.9,RFX1,530,448.8
NEURL2_858.79,NEURL2,1336,1005.8
TRIM48_675.0,TRIM48,1744,1530.4
BTRC_1818.154,BTRC,1536,1698.4
OSR1_E3_94.4,OSR1,687,552.6
USP42_3951.586,USP42,919,882.2
C9orf3_2460.102,C9orf3,1614,1796.2
MKRN1_1449.137,MKRN1,354,375.8
SMARCA5_SANT_E20_126.1,SMARCA5,183,202.2
DMRTA2_E2_141.18,DMRTA2,2048,1637
FBXL18_2157.379,FBXL18,1703,1933.4
KLHL40_BTB23128_E1_1866.292,KLHL40,668,497.2
NFATC1_E5_173.9,NFATC1,1376,1186.2
TRIM35_1482.236,TRIM35,198,329.6
ZNF227_E6_1557.34,ZNF227,1107,1201.6
TRIM15_1398.8,TRIM15,771,521
ZNF610_E6_735.19,ZNF610,1747,1545.2
NCOR2_E14_55.3,NCOR2,1073,1901.8
NCOR2_SANT_E14_55.3,NCOR2,1073,1901.8
RNF168_1716.173,RNF168,772,725.6
CDC42BPA_PKc_E4_96,CDC42BPA,532,363
LEF1_E8_117.0,LEF1,1287,1328.4
OTUD4_438.1,OTUD4,1130,796.2
BRD1_PWWP_E12_155.18,BRD1,1001,806.8
ZNF676_E3_1410.15,ZNF676,2182,1912
FOXA1_E2_234.8,FOXA1,1131,1040.4
BAZ1A_Phd_E22_102.6,BAZ1A,758,1219.6
HERC3_2799.103,HERC3,585,505.8
ATOH7_E1_144.0,ATOH7,1957,1824.4
TBCK_PKc_E3_73,TBCK,400,374.6
PSKH1_PKc_E3_108.1,PSKH1,545,587
CASP14_729.106,CASP14,947,688.4
KDM5A_Phd2_E23_159.1,KDM5A,734,947.6
RNF186_684.104,RNF186,721,578.8
ADCK4_PKc_E14_87.6,ADCK4,881,684.8
EPHX1_1368.144,EPHX1,876,971.8
LHX9_E5_39.1,LHX9,941,772.2
ZBTB7B_E4_113.9,ZBTB7B,1760,1332.4
PRSS48_987.81,PRSS48,1704,2321.2
ZNF500_E6_330.21,ZNF500,566,483.2
MAP3K11_PKc_E1_403.77,MAP3K11,630,680
PCSK6_2910.141,PCSK6,1042,767.6
MITF_E8_76.1,MITF,1449,907.6
ZNF615_E7_1578.41,ZNF615,1426,925
CASP10_493.63,CASP10,1272,1369.4
SMYD5_SET1_e11_95.9,SMYD5,1718,2243.2
PCGF2_1035.200,PCGF2,828,705.6
HOXB8_E2_177.5,HOXB8,985,1113.6
HECTD4_12855.947,HECTD4,459,404.8
ADAM9_2460.228,ADAM9,1969,2023.8
LIMK1_PKc_E12_66.1,LIMK1,575,637.8
ATF2_e11_150.4,ATF2,503,518.8
NFYB_E4_75.0,NFYB,2077,1408.6
CFI_1752.77,CFI,1039,888.8
IRX5_E2_177.0,IRX5,856,840.4
ZNF280D_E11_88.2,ZNF280D,1959,1907.6
ZNF33B_E4_1407.103,ZNF33B,1916,1522.8
PAPPA2_5376.67,PAPPA2,1669,1602.6
MAP2K5_PKc_E12_62,MAP2K5,590,452.8
ZNF677_E5_903.55,ZNF677,576,533.2
SH3RF1_2667.440,SH3RF1,2165,2019.4
DCAF1_3,DCAF1,1232,1099.2
TPSD1_729.87,TPSD1,1095,1666
KAT7_E5_56.0,KAT7,1087,726.8
EAF2_E3_137.1,EAF2,3117,2426.6
CYLD_2871.135,CYLD,1553,1029
PCSK5_5583.772,PCSK5,1296,1209.2
SPIB_E6_261.21,SPIB,1970,1702.4
MEF2C_E3_180.8,MEF2C,748,881
IPP_BTB28134_E1_1755.6,IPP,280,163
DTX1_1863.15,DTX1,320,230.6
RNF113A_1032.98,RNF113A,2034,1635.4
SKP1_483.35,SKP1,1713,1188.8
CAPN13_2010.284,CAPN13,596,403.4
STK32A_PKc_E3_45,STK32A,794,391.6
OVGP1_2037.253,OVGP1,1255,1099
TRIM28_2508.435,TRIM28,423,397
ZNF565_E5_990.90,ZNF565,1559,1518.8
SFMBT1_MBT23120_E1_2601.324,SFMBT1,1642,1301
PRSS36_2568.591,PRSS36,1829,1529.2
HOXD4_E2_177.15,HOXD4,2075,1753.6
TADA2A_E5_92.10,TADA2A,1640,1687
TADA2A_SANT_E5_92.10,TADA2A,1640,1687
KDM4C_Phd_E14_214.4,KDM4C,1341,1562.8
CPM_1332.4,CPM,917,626.8
RUNX2_E5_105.2,RUNX2,1072,891.2
TRIM71_2607.74,TRIM71,687,913.8
IRX6_E4_180.29,IRX6,1247,1006.2
TRIM52_894.127,TRIM52,1206,1079
UBE2L6_462.28,UBE2L6,522,449.8
ZNF20_E4_1233.79,ZNF20,2367,1800
LGMN_1302.22,LGMN,2124,1787
KLK5_882.14,KLK5,1212,1496.4
ZKSCAN1_E6_555.59,ZKSCAN1,2030,2106.8
SIRT7_e6_99.10,SIRT7,831,878.2
KCTD10_BTB34124_E1_942.12,KCTD10,1046,801.6
FBXO40_11,FBXO40,1197,1251.2
KBTBD12_BTB32127_E1_1872.174,KBTBD12,1523,1426.2
TNK2_PKc_E7_127.11,TNK2,515,498.8
PHF1_Phd1_E4_73.7,PHF1,1130,844
BTBD11_BTB9151022_E1_3315.288,BTBD11,667,264.4
PADI4_e9_112.0,PADI4,1476,1552
FBXO3_1416.133,FBXO3,627,517.8
TET1_e10_86.0,TET1,1256,778.2
ZNF831_E1_144.1,ZNF831,1527,1466
PPARG_E4_139.7,PPARG,568,466
TRIM31_1278.2,TRIM31,1018,992
KLK13_834.133,KLK13,854,627.2
ALX1_E2_135.10,ALX1,1644,1334.2
KCNC1_BTB10104_E1_1758.293,KCNC1,524,570
C1RL_1464.79,C1RL,1393,1539.8
DCST1_2121.116,DCST1,621,708.6
PAX3_E2_222.36,PAX3,593,443.6
NRK_PKc_E7_91.6,NRK,642,411.8
MYO3B_PKc_E4_105.6,MYO3B,1135,664.6
ZSCAN30_E5_495.36,ZSCAN30,1276,1049.4
MBD2_MBD_E1_92.6,MBD2,501,361.8
TRIM7_1536.22,TRIM7,343,224.6
ZNF44_E5_1236.82,ZNF44,2153,1870.2
TFAP2A_E7_217.23,TFAP2A,525,382.2
DZIP3_3627.135,DZIP3,1384,1406.6
ARAF_PKc_E11_177.1,ARAF,747,511
SMAD4_E2_210.13,SMAD4,2551,2791
FBXL2_1272.138,FBXL2,777,562
HERC2_14505.648,HERC2,914,955.4
TRIM23_1725.69,TRIM23,897,761
RNF121_984.57,RNF121,995,1122.6
NR6A1_E3_232.3,NR6A1,1360,1384.2
KLK2_786.58,KLK2,1019,629.2
BRPF3_Phd_E2_162.5,BRPF3,1097,840
SKP2_1275.29,SKP2,553,313
FBXL19_2085.322,FBXL19,562,725.2
MYNN_E5_179.10,MYNN,2890,3224.2
CBX6_Chromo_E2_44.5,CBX6,204,264.8
ASB5_990.40,ASB5,1002,880
MOS_PKc_E1_849.125,MOS,833,1115.2
ASB8_867.61,ASB8,1051,1411.6
FBXL8_1125.134,FBXL8,671,661.8
IMMP1L_501.28,IMMP1L,1061,852.2
ZIC4_E3_118.12,ZIC4,936,1160.4
FBXO30_4,FBXO30,1532,1575.6
IRF3_E3_165.8,IRF3,1370,810.2
HM13_1281.144,HM13,1158,793.4
ZNF416_E4_1290.141,ZNF416,1332,884.2
CPA4_1266.4,CPA4,475,286.4
WEE2_PKc_E7_108.2,WEE2,793,553.6
SP140_Phd_E23_101.7,SP140,1258,1112.4
CCDC79_SANT_E19_144.3,CCDC79,1015,465.4
HOPX_E3_117.9,HOPX,735,488.2
PTK6_PKc_E4_121.6,PTK6,709,526.8
ZNF212_E5_66.3,ZNF212,1888,1782.4
ZBTB48_E7_155.8,ZBTB48,637,600.6
ZBTB12_BTB23127_E1_1380.276,ZBTB12,990,1046.6
KLK11_849.145,KLK11,1069,1062
NAALAD2_2223.65,NAALAD2,665,579.2
UBE2K_603.12,UBE2K,1179,896.2
ZNF14_E4_1155.86,ZNF14,2460,2239.2
FBXL13_2208.98,FBXL13,1949,1576
BHLHA15_E1_165.10,BHLHA15,775,932.2
RHOBTB2_BTB443492_E1_2250.122,RHOBTB2,886,622
DCAF13_1794.120,DCAF13,1218,914.8
HOXD10_E2_177.0,HOXD10,1245,1476.8
ZNF219_E5_38.0,ZNF219,2076,2533
RNF40_3006.134,RNF40,1131,1028.8
ATAT1_e6_102.6,ATAT1,1377,1028.6
ZBTB6_E2_75.6,ZBTB6,984,939.4
KAT2A_BD_e18_158.19,KAT2A,205,219
FIZ1_E3_1065.233,FIZ1,718,490.6
RNF113B_969.135,RNF113B,928,1163.6
PHOX2A_E3_42.0,PHOX2A,410,397
ZFP30_E6_1074.62,ZFP30,1835,1303.8
OTX1_E4_135.5,OTX1,762,936.2
VSX2_E4_42.0,VSX2,1336,1187.4
FBXW5_1701.7,FBXW5,200,211
CASP1_936.71,CASP1,1527,1170.2
UBE2E3_624.42,UBE2E3,1396,893.8
MARCH2_741.121,2-Mar,1021,835.6
MAP3K10_PKc_E1_391.2,MAP3K10,999,1166.2
ATXN3_933.71,ATXN3,1347,1310.8
MAPK9_PKc_E5_139.1,MAPK9,532,387.6
FBXW12_1395.3,FBXW12,597,399.2
TCF12_E19_183.6,TCF12,2171,1710.4
KMT2A_ePhd_E20_45.0,KMT2A,769,547.8
PAPPA2_5376.221,PAPPA2,1621,1421.6
HERC6_3069.48,HERC6,471,509.8
VRK2_PKc_E2_91.4,VRK2,854,768
CDC7_PKc_E3_34,CDC7,536,196.2
CDC42BPB_PKc_E3_84.2,CDC42BPB,1400,1343.8
BHLHA15_E1_165.6,BHLHA15,429,379
TRIM9_2133.2,TRIM9,494,356.2
TFEB_E7_76.2,TFEB,1724,1522.2
UBE2NL_462.21,UBE2NL,1435,1306.6
