Gene	sgRNA	c13|beta	c13|z	c13|p-value	c13|fdr	c13|wald-p-value	c13|wald-fdr
RIOK1	6	-0.43934	-1.859	0.020478	0.25	0.063026	0.38394
RIOK2	6	-0.45317	-2.3172	0.017918	0.23247	0.020491	0.28934
RIOK3	6	0.087378	0.8457	0.39107	0.77017	0.39772	0.66215
RIPK1	6	-0.037066	-0.37254	0.97127	0.99621	0.70949	0.83893
RIPK2	6	0.17325	1.1926	0.12031	0.51838	0.23304	0.51889
RIPK3	6	-0.3082	-1.4852	0.085324	0.45732	0.13749	0.43164
RIPK4	6	0.17953	1.9007	0.10779	0.50198	0.057338	0.37696
RNASEL	6	0.11838	1.0424	0.26849	0.6738	0.29724	0.57212
ROCK1	6	-0.1815	-1.5519	0.31968	0.72097	0.1207	0.41904
ROCK2	6	-0.27212	-1.7332	0.13311	0.53547	0.083064	0.39097
ROR1	6	0.11673	1.4136	0.27446	0.67885	0.15747	0.4516
ROR2	6	0.070307	1.051	0.46274	0.80779	0.29325	0.56833
ROS1	6	0.094967	0.47975	0.35637	0.75	0.63141	0.78865
RPS6KA1	12	0.056543	0.78972	0.36035	0.75505	0.42969	0.68369
RPS6KA2	12	0.17403	2.0754	0.027304	0.28487	0.037954	0.35242
RPS6KA3	12	0.14872	1.9192	0.052901	0.38589	0.054965	0.3738
RPS6KA4	12	-0.075969	-1.7019	0.67691	0.90701	0.088772	0.3969
RPS6KA5	12	-0.082842	-1.0884	0.6277	0.88421	0.27644	0.55597
RPS6KA6	12	0.071485	0.98694	0.28356	0.68806	0.32367	0.59146
RPS6KB1	6	-0.09159	-0.47942	0.68686	0.91049	0.63164	0.78865
RPS6KB2	6	0.17222	1.4877	0.1223	0.52158	0.13682	0.43164
RPS6KL1	6	-0.003985	-0.032987	0.85865	0.96646	0.97369	0.99004
RYK	6	0.045036	0.74259	0.59073	0.86564	0.45773	0.70103
SBK1	6	-0.19587	-1.2033	0.2773	0.68039	0.22887	0.51583
SBK2	6	-0.004744	-0.04908	0.86149	0.96658	0.96086	0.98255
SBK3	6	0.15252	1.018	0.16325	0.57847	0.30869	0.57978
SCYL1	6	-0.2208	-1.4063	0.21843	0.63262	0.15964	0.45282
SCYL2	6	0.087826	0.70204	0.38965	0.77017	0.48265	0.72367
SCYL3	6	0.0052391	0.060671	0.81172	0.95303	0.95162	0.97755
SGK1	6	0.085751	0.57564	0.39647	0.77017	0.56486	0.74773
SGK2	6	0.048423	0.52458	0.57139	0.85526	0.59988	0.76893
SGK3	6	0.1416	1.2072	0.19596	0.6092	0.22734	0.51469
SGK494	6	-0.14622	-1.2938	0.43914	0.79323	0.19574	0.48577
SIK1	6	0.38723	1.8548	0.0017065	0.042857	0.063628	0.38394
SIK2	6	0.11659	0.90367	0.27474	0.67885	0.36617	0.63141
SIK3	6	0.21809	1.6773	0.056883	0.40161	0.093484	0.3982
SLK	6	0.087083	0.78105	0.39164	0.77017	0.43477	0.68606
SMG1	6	-0.49471	-2.5985	0.01223	0.18534	0.0093627	0.20502
SNRK	6	0.11233	1.0125	0.28925	0.69231	0.3113	0.58335
SPEG	12	-0.010831	-0.1432	0.81314	0.95303	0.88613	0.94242
SRC	6	0.032047	0.2512	0.66496	0.90027	0.80166	0.88776
SRMS	6	-0.080082	-1.6086	0.75228	0.93409	0.10771	0.41111
SRPK3	6	0.11872	1.0304	0.26678	0.67192	0.30281	0.57529
STK10	6	-0.11793	-1.2085	0.56456	0.85383	0.22687	0.51421
STK11	6	0.5202	1.5549	0	0	0.11998	0.41904
STK16	6	-0.098924	-0.93512	0.64989	0.89402	0.34973	0.61554
STK17A	6	0.149	1.5908	0.1715	0.58487	0.11165	0.41583
STK17B	6	0.0094916	0.19991	0.78896	0.94579	0.84155	0.90931
STK19	6	-0.11813	-1.3148	0.56371	0.85383	0.18858	0.48116
STK24	6	-0.11446	-1.0579	0.57765	0.85732	0.2901	0.56607
STK25	6	-0.061056	-0.5285	0.84187	0.96426	0.59715	0.76739
STK26	6	0.17013	1.2082	0.12457	0.5233	0.22697	0.51421
STK3	6	0.0028974	0.028287	0.82565	0.95556	0.97743	0.99177
STK31	12	0.1911	2.4753	0.015358	0.21012	0.013312	0.24162
STK32A	6	-0.060016	-0.4973	0.84727	0.96533	0.61898	0.78005
STK32B	6	-0.16744	-1.3339	0.36462	0.75604	0.18224	0.47438
STK32C	6	-0.12349	-1.234	0.53271	0.84336	0.2172	0.50674
STK33	6	0.040164	0.64431	0.62457	0.88335	0.51938	0.73246
STK35	6	0.26082	1.3212	0.025028	0.27726	0.18643	0.4781
STK36	6	-0.044841	-0.27255	0.92776	0.98284	0.7852	0.8783
STK38	6	-0.021669	-0.16804	0.95051	0.99052	0.86655	0.9272
STK38L	6	-0.16071	-1.1178	0.38595	0.77017	0.26366	0.54213
STK39	6	0.24411	1.6296	0.03413	0.31186	0.1032	0.4053
STK4	6	-0.097315	-0.80319	0.65899	0.89845	0.42187	0.67909
STK40	6	0.086948	1.1698	0.39221	0.77017	0.24208	0.52476
STKLD1	6	-0.053691	-0.41111	0.87912	0.96927	0.68099	0.82265
STRADA	6	-0.16758	-1.2179	0.36377	0.75591	0.22327	0.51008
STYK1	6	-0.21112	-0.8737	0.23692	0.65129	0.38228	0.64682
SYK	6	-0.12354	-0.84347	0.53242	0.84336	0.39897	0.66282
TAOK1	6	-0.043277	-0.39722	0.93288	0.98321	0.69121	0.82973
TAOK2	6	-0.0052844	-0.078169	0.86377	0.96658	0.93769	0.97317
TAOK3	6	-0.014239	-0.10851	0.91069	0.97741	0.91359	0.95886
TBCK	6	-0.0536	-0.31907	0.87969	0.96929	0.74967	0.85942
TBK1	6	0.13601	0.96456	0.21274	0.62699	0.33477	0.60176
TEC	6	0.16799	1.6487	0.12941	0.53341	0.099218	0.40192
TEK	6	0.099924	0.83571	0.33703	0.73648	0.40332	0.66763
TESK1	6	-0.12115	-1.3182	0.54636	0.84877	0.18742	0.4796
TESK2	6	-0.1029	-0.86191	0.62969	0.88595	0.38874	0.65354
TEX14	6	0.20677	1.4223	0.068828	0.43369	0.15494	0.44949
TGFBR2	6	0.04439	0.34275	0.59556	0.86636	0.73178	0.85018
TIE1	6	-0.043237	-0.42161	0.93345	0.98322	0.67331	0.8169
TLK1	6	0.079291	0.77492	0.42435	0.78858	0.43839	0.68623
TLK2	5	0.20292	0.76777	0.1058	0.5	0.44263	0.68952
TNIK	6	0.11862	1.2277	0.26735	0.67287	0.21954	0.50753
TNK1	6	-0.089841	-1.0515	0.69966	0.91179	0.29304	0.56833
TNK2	6	-0.056831	-0.31316	0.86234	0.96658	0.75416	0.86176
TNNI3K	6	0.19216	1.6401	0.086177	0.46049	0.10098	0.40391
TRIB1	6	-0.060721	-0.48066	0.84329	0.96426	0.63076	0.78865
TRIB2	6	0.020763	0.15241	0.72156	0.91535	0.87886	0.93639
TRIB3	6	-0.11704	-1.0776	0.56997	0.85526	0.28123	0.56024
TRIO	6	0.03064	0.26958	0.67065	0.9031	0.78748	0.87954
TRPM6	6	-0.00094438	-0.004976	0.84414	0.96426	0.99603	1
TRPM7	6	-0.24102	-1.8436	0.18032	0.5929	0.065246	0.38394
TRRAP	6	-0.54749	-2.3396	0.0056883	0.10526	0.019302	0.28278
TSSK1B	6	-0.13862	-1.0039	0.46928	0.80931	0.31543	0.58534
TSSK2	6	-0.1387	-1.5838	0.469	0.80931	0.11323	0.41764
TSSK3	6	-0.51241	-2.6426	0.0096701	0.15814	0.0082268	0.19544
TSSK4	6	-0.25486	-2.196	0.15813	0.5772	0.028093	0.322
TSSK6	6	-0.16126	-1.1127	0.38282	0.76958	0.26582	0.54479
TTBK1	6	-0.097534	-1.0497	0.65757	0.89845	0.29386	0.56864
TTBK2	6	0.035387	0.36055	0.64875	0.89402	0.71844	0.84418
TTK	6	-0.23762	-1.4893	0.1843	0.59834	0.1364	0.43164
TTN	6	-0.093608	-0.52871	0.67691	0.90701	0.59701	0.76739
TXK	6	-0.038453	-0.41112	0.96416	0.99472	0.68098	0.82265
TYK2	12	0.15661	1.1447	0.042093	0.35071	0.25233	0.53251
TYRO3	6	-0.33091	-1.7897	0.065131	0.42486	0.073502	0.38687
UHMK1	6	0.17174	1.3007	0.12287	0.52158	0.19334	0.48341
ULK1	6	-0.56651	-2.2858	0.004835	0.093923	0.022265	0.29963
ULK2	6	0.10698	0.83312	0.30944	0.71344	0.40478	0.66911
ULK3	6	-0.28117	-1.2557	0.12031	0.51838	0.20922	0.49636
ULK4	6	-0.14369	-1.0288	0.44909	0.79828	0.30358	0.57544
VRK1	6	-0.2898	-1.4063	0.10694	0.50133	0.15962	0.45282
VRK2	6	0.025999	0.33485	0.69511	0.91126	0.73774	0.85206
VRK3	6	-0.073193	-1.3015	0.78242	0.94391	0.19308	0.48341
WEE1	6	-0.45823	-2.1509	0.017065	0.22814	0.031484	0.33465
WEE2	6	0.084379	1.1596	0.40216	0.77107	0.2462	0.52879
WNK1	6	-0.45398	-1.8427	0.017918	0.23247	0.06538	0.38394
WNK2	6	0.060923	0.73193	0.50484	0.83068	0.46421	0.7078
WNK3	6	0.39337	1.6883	0.0014221	0.03876	0.091359	0.3982
WNK4	6	-0.36615	-2.3949	0.044369	0.3578	0.016623	0.2666
YES1	6	-0.088688	-0.98947	0.70592	0.91425	0.32244	0.59072
ZAK	6	0.15217	1.0789	0.16382	0.57889	0.28061	0.55964
ZAP70	6	-0.15968	-1.0038	0.38936	0.77017	0.31548	0.58534
ADNP	6	-0.31451	-2.5726	0.080205	0.4462	0.010093	0.21108
AHR	6	0.099199	1.2049	0.34044	0.74026	0.22826	0.51495
AHRR	6	-0.016765	-0.67799	0.92179	0.98123	0.49778	0.72833
AIRE	18	0.022928	0.3445	0.47924	0.81594	0.73047	0.85018
ALX1	6	0.18463	1.4582	0.098407	0.4887	0.14479	0.44006
ALX3	6	-0.10454	-1.8878	0.62344	0.88335	0.059058	0.37892
ALX4	6	-0.069696	-0.88085	0.80063	0.95133	0.3784	0.64428
AR	6	0.18771	1.5235	0.092435	0.47654	0.12763	0.42417
ARGFX	6	0.012446	0.22823	0.77105	0.9386	0.81946	0.8973
ARID1A	6	0.048207	0.74747	0.57167	0.85532	0.45478	0.70028
ARID1B	6	-0.24012	-1.3046	0.18146	0.59459	0.19203	0.48341
ARID2	7	-0.033578	-0.49894	0.97327	0.99622	0.61782	0.77956
ARID3A	6	0.024205	0.47988	0.70364	0.91393	0.63131	0.78865
ARID3B	6	-0.05098	-0.77509	0.8905	0.97238	0.43829	0.68623
ARID3C	6	-0.004204	-0.067587	0.8595	0.96646	0.94611	0.97626
ARID4A	18	-0.0052649	-0.099727	0.71018	0.91432	0.92056	0.96353
ARID5A	8	0.057314	0.77628	0.46217	0.80725	0.43758	0.68623
ARID5B	6	-0.088472	-0.80992	0.70648	0.91425	0.41799	0.67649
ARNT	6	-0.030068	-0.24274	0.99374	0.998	0.8082	0.89096
ARNT2	6	-0.045746	-0.72127	0.92406	0.98216	0.47075	0.71314
ARNTL	6	-0.050019	-0.50588	0.8959	0.97314	0.61294	0.77625
ARNTL2	6	-0.079767	-0.68035	0.7537	0.93409	0.49628	0.72792
ARX	7	0.076336	0.70461	0.39249	0.77017	0.48106	0.72292
ASCL1	6	-0.16529	-1.224	0.37144	0.76152	0.22097	0.50753
ASCL2	6	0.14617	1.3678	0.17747	0.59242	0.17136	0.46241
ASCL3	6	-0.083508	-0.93996	0.73208	0.91929	0.34724	0.61368
ASCL4	6	0.00088542	0.0063625	0.83532	0.96137	0.99492	1
ATF1	6	0.058205	0.44143	0.52133	0.84276	0.6589	0.80676
ATF2	12	-0.14965	-1.8935	0.26593	0.67192	0.058292	0.3784
ATF3	4	0.10226	1.3592	0.4343	0.79305	0.17407	0.46685
ATF4	6	-0.90669	-3.0144	0	0	0.0025745	0.11039
ATF5	6	-0.32803	-1.8501	0.069113	0.43393	0.064301	0.38394
ATF6	6	0.025527	0.63654	0.69738	0.91179	0.52442	0.73403
ATF6B	6	-0.18261	-1.1953	0.3157	0.71845	0.23199	0.51887
ATF7	6	-0.12261	-0.67483	0.53868	0.84667	0.49979	0.72847
ATOH1	6	0.13866	1.4007	0.20648	0.62054	0.16131	0.454
ATOH7	6	-0.089243	-0.86305	0.70279	0.91349	0.38811	0.65354
ATOH8	6	0.073575	0.65296	0.44738	0.79646	0.51378	0.73047
BACH1	9	0.35797	2.203	0	0	0.027593	0.32198
BACH2	12	0.34166	2.4067	0	0	0.016095	0.26401
BARHL1	6	0.029642	0.27976	0.67548	0.9058	0.77966	0.87597
BARHL2	6	-0.11547	-1.1069	0.57537	0.85575	0.26834	0.54696
BARX1	7	-0.043887	-0.30946	0.90159	0.97451	0.75697	0.86357
BARX2	6	-0.091037	-1.4518	0.6917	0.91126	0.14655	0.44235
BATF	6	0.20041	1.3475	0.076507	0.44302	0.17782	0.46972
BATF2	6	-0.18611	-1.3417	0.30432	0.71002	0.1797	0.47215
BATF3	6	-0.010224	-0.073007	0.89107	0.97238	0.9418	0.97428
BBX	6	-0.0089171	-0.083445	0.88367	0.97154	0.9335	0.97135
BCL11A	6	0.17356	1.9426	0.11945	0.51661	0.052061	0.37289
BCL11B	6	0.067774	0.66851	0.47582	0.81411	0.50381	0.72847
BCL6	13	0.014391	0.30075	0.62144	0.88212	0.76361	0.86683
BCL6B	13	-0.0075839	-0.080458	0.79067	0.94751	0.93587	0.97277
BHLHA15	6	-0.099224	-1.0031	0.64875	0.89402	0.31582	0.58566
BHLHA9	6	-0.10997	-0.69581	0.59812	0.86901	0.48654	0.72518
BHLHE22	6	0.085376	1.4783	0.39846	0.77107	0.13933	0.43239
BHLHE23	6	-0.12544	-1.7263	0.52304	0.84316	0.0843	0.393
BHLHE40	6	0.010183	0.10995	0.78498	0.94391	0.91245	0.95881
BHLHE41	3	0.12932	0.77651	0.41695	0.78396	0.43745	0.68623
BNC2	7	0.125	1.2125	0.20933	0.62194	0.22531	0.51298
BSX	7	0.019945	0.36035	0.71075	0.91438	0.71859	0.84418
CAMTA1	7	0.053678	0.59432	0.51593	0.83981	0.5523	0.74238
CAMTA2	8	-0.046874	-0.43814	0.90159	0.97451	0.66129	0.80862
CARHSP1	6	-0.05371	-0.63806	0.87912	0.96927	0.52343	0.73351
CBFB	8	-0.034686	-0.54473	0.97526	0.99622	0.58594	0.75965
CCDC79	12	0.027242	0.41252	0.54124	0.84704	0.67996	0.82212
CDC5L	17	-0.40133	-3.9866	0.00056883	0.019417	6.7016e-05	0.012305
CDIP1	6	-0.15854	-1.5517	0.39306	0.77017	0.12073	0.41904
CDX1	7	0.034234	0.51866	0.63737	0.88999	0.604	0.77048
CDX2	6	-0.16794	-1.5406	0.36263	0.75578	0.12341	0.42128
CDX4	7	0.048973	0.65167	0.5475	0.84877	0.51461	0.73072
CEBPA	6	-0.029116	-0.26551	0.98805	0.99799	0.79062	0.88097
CEBPB	6	0.12345	1.3016	0.25199	0.66268	0.19305	0.48341
CEBPD	6	-0.2423	-1.6389	0.17861	0.59284	0.10122	0.40444
CEBPE	6	-0.21868	-2.0104	0.22127	0.6357	0.044385	0.37289
CEBPG	6	-0.031205	-0.33187	0.99915	0.99972	0.73999	0.85389
CEBPZ	5	-0.37414	-1.6974	0.065415	0.42514	0.089619	0.3969
CERS2	7	-0.20565	-1.4104	0.22127	0.6357	0.15843	0.45282
CERS3	6	0.0062276	0.080333	0.8066	0.95303	0.93597	0.97277
CERS4	6	-0.22259	-1.7136	0.21217	0.62668	0.08661	0.39473
CERS5	6	-0.073041	-1.1102	0.78328	0.94391	0.26691	0.54572
CERS6	7	0.22807	2.1597	0.034414	0.31186	0.030793	0.33416
CIC	6	-0.028266	-0.28027	0.9835	0.99712	0.77927	0.87593
CLOCK	15	0.04259	0.74561	0.39448	0.77017	0.4559	0.70028
CREB1	3	0.050864	0.86944	0.72184	0.91535	0.38461	0.64982
CREB3	6	0.028757	0.48451	0.68089	0.91016	0.62802	0.78732
CREB3L1	4	-0.02409	-0.26439	0.9818	0.99625	0.79148	0.88097
CREB3L2	6	-0.12013	-0.80058	0.5492	0.84922	0.42337	0.68003
CREB3L3	6	0.044815	0.64767	0.59272	0.86617	0.5172	0.73148
CREB3L4	6	-0.04783	-0.5527	0.90927	0.97708	0.58047	0.75786
CREB5	6	0.034305	0.19803	0.65415	0.89739	0.84302	0.90972
CREBL2	7	0.037617	0.62445	0.61661	0.8795	0.53233	0.73781
CREM	6	0.081431	0.58019	0.41524	0.78242	0.56178	0.74588
CRX	6	0.00098788	0.0089965	0.83532	0.96137	0.99282	1
CSDC2	6	-0.0062652	-0.041126	0.86974	0.96864	0.9672	0.98656
CSDE1	8	-0.093228	-0.82793	0.63794	0.89043	0.40771	0.67228
CTCF	7	-0.68026	-3.1695	0.00085324	0.025862	0.0015268	0.085212
CTCFL	7	-0.060409	-0.89874	0.80916	0.95303	0.36879	0.63438
CUX1	6	0.0051867	0.060887	0.812	0.95303	0.95145	0.97755
CUX2	6	-0.18982	-1.8518	0.29295	0.69595	0.064049	0.38394
DBP	6	-0.21083	-1.9599	0.23692	0.65129	0.050011	0.37289
DBX1	6	-0.019637	-0.3055	0.94056	0.98571	0.75998	0.8647
DBX2	6	0.14251	1.5066	0.19113	0.60215	0.1319	0.42737
DDIT3	6	0.20374	1.8018	0.072241	0.4375	0.071577	0.38645
DEAF1	7	0.074433	1.6916	0.40159	0.77107	0.090731	0.3982
DLX1	7	0.14414	1.7781	0.15301	0.56811	0.075384	0.38778
DLX2	6	-0.045036	-0.46482	0.92747	0.98284	0.64206	0.79424
DLX3	6	0.021667	0.13878	0.71843	0.91535	0.88962	0.94436
DLX4	6	0.021672	0.27784	0.71843	0.91535	0.78114	0.87635
DLX5	6	0.06813	0.77001	0.47355	0.81299	0.4413	0.68861
DLX6	6	-0.13315	-1.2285	0.49317	0.82582	0.21925	0.50753
DMBX1	6	-0.089471	-0.69795	0.70165	0.91306	0.48521	0.72411
DMRT1	6	-0.045967	-0.44099	0.92264	0.98154	0.65922	0.80676
DMRT2	6	-0.080362	-0.95929	0.75028	0.93281	0.33741	0.60404
DMRT3	6	0.13804	1.0093	0.20791	0.62054	0.31282	0.5845
DMRTA1	6	-0.3769	-2.5315	0.040671	0.34375	0.011357	0.22062
DMRTA2	6	-0.17866	-1.4741	0.32708	0.72373	0.14044	0.4343
DMRTB1	6	-0.044704	-0.52391	0.92804	0.98284	0.60034	0.76893
DMRTC2	6	-0.11066	-1.1478	0.59471	0.86636	0.25103	0.53203
DMTF1	24	-0.12655	-2.8275	0.23237	0.64483	0.0046917	0.1398
DNAJC1	18	0.028032	0.42328	0.44283	0.7952	0.67209	0.81626
DNAJC2	17	-0.13238	-3.1146	0.26991	0.67544	0.0018417	0.097866
DPRX	6	0.17047	1.4247	0.124	0.52216	0.15425	0.44897
DRGX	6	-0.02756	-0.26051	0.98066	0.99625	0.79447	0.88336
DUXA	6	-0.087973	-0.88934	0.70705	0.91425	0.37382	0.64084
E2F1	6	-0.15342	-1.3632	0.41183	0.77808	0.17281	0.46523
E2F2	6	0.26737	1.4906	0.021331	0.25253	0.13606	0.43164
E2F3	6	-0.013406	-0.12064	0.90671	0.97582	0.90397	0.95332
E2F4	6	-0.23678	-1.5597	0.18601	0.59982	0.11882	0.41904
E2F5	6	0.07384	0.9062	0.44625	0.79574	0.36483	0.63065
E2F6	6	-0.12321	-1.8196	0.53413	0.84336	0.068824	0.38532
E2F7	6	-0.32082	-2.596	0.075654	0.44186	0.0094313	0.20502
E2F8	7	0.26342	1.8259	0.016212	0.22093	0.067861	0.38394
E4F1	6	-0.41355	-2.5795	0.028726	0.29023	0.0098944	0.21108
EAF2	7	0.10159	1.084	0.28356	0.68806	0.27835	0.55798
EBF1	8	-0.014433	-0.1143	0.89932	0.97451	0.909	0.95641
EBF2	7	0.0095547	0.074841	0.77389	0.9386	0.94034	0.97414
EBF3	8	0.10527	1.5258	0.25199	0.66268	0.12705	0.42417
EBF4	8	-0.11448	-1.1537	0.531	0.84336	0.24864	0.5297
EGR1	6	-0.076429	-0.69881	0.76991	0.9386	0.48467	0.72392
EGR2	6	0.086747	0.53578	0.39306	0.77017	0.59211	0.76326
EGR3	6	0.032295	0.28926	0.66439	0.90019	0.77238	0.87076
EGR4	6	-0.10748	-0.76195	0.60836	0.87449	0.44609	0.69181
EHF	7	0.16033	1.4926	0.11974	0.5172	0.13554	0.43164
ELF1	6	0.17183	1.9677	0.12287	0.52158	0.049104	0.37289
ELF2	6	-0.1263	-1.1643	0.51877	0.84094	0.24431	0.52744
ELF3	6	-0.095438	-0.83955	0.66496	0.90027	0.40116	0.66532
ELF4	6	-0.017986	-0.25517	0.92804	0.98284	0.79859	0.88575
ELF5	6	0.010816	0.37809	0.78072	0.94391	0.70536	0.83729
ELK1	6	0.0035167	0.027637	0.82253	0.95423	0.97795	0.99177
ELK3	6	0.14804	1.423	0.17378	0.58807	0.15472	0.44949
ELK4	6	0.15658	1.4518	0.15529	0.57413	0.14657	0.44235
EMX1	6	-0.12533	-1.5348	0.52361	0.84316	0.12484	0.42409
EMX2	6	-0.15161	-1.2276	0.4198	0.78552	0.21961	0.50753
EN1	6	-0.034482	-0.3125	0.98436	0.99712	0.75466	0.86177
EN2	6	-0.064616	-1.0308	0.82366	0.95423	0.30263	0.57529
EOMES	7	0.17854	1.2668	0.086462	0.46061	0.20522	0.49353
ERF	6	-0.12324	-0.73556	0.53413	0.84336	0.462	0.70533
ERG	6	-0.065917	-0.84499	0.81769	0.95423	0.39812	0.66215
ESR1	6	-0.028513	-0.39032	0.98436	0.99712	0.6963	0.833
ESR2	6	0.10735	1.3482	0.3083	0.71344	0.17758	0.46972
ESRRA	6	-0.13337	-0.65568	0.49232	0.82582	0.51203	0.73042
ESRRB	6	-0.011257	-0.065213	0.89647	0.97314	0.948	0.97661
ESRRG	6	0.075395	1.3764	0.43885	0.79323	0.16869	0.45868
ESX1	6	-0.031196	-0.2949	0.99915	0.99972	0.76807	0.86947
ETS1	6	0.21328	1.5691	0.061433	0.41399	0.11661	0.41904
ETS2	6	0.21632	1.6588	0.058305	0.40275	0.097156	0.3986
ETV1	6	0.14811	1.0965	0.17378	0.58807	0.27285	0.55146
ETV2	6	0.16937	1.8032	0.126	0.52675	0.071351	0.38645
ETV3	6	-0.08449	-0.48768	0.72554	0.91535	0.62578	0.78559
ETV4	6	0.06844	0.75561	0.47213	0.81174	0.44988	0.69499
ETV5	6	-0.29228	-1.9985	0.10182	0.49584	0.04566	0.37289
ETV6	6	-0.038367	-0.42999	0.96416	0.99472	0.6672	0.81369
ETV7	6	0.061464	0.41673	0.50341	0.83021	0.67687	0.81991
EVX1	6	0.16635	0.99764	0.13168	0.53403	0.31846	0.58715
EVX2	6	0.054561	0.48031	0.5401	0.84704	0.63101	0.78865
FERD3L	6	0.22383	1.3317	0.05091	0.38085	0.18295	0.47438
FEV	6	0.063617	0.41963	0.4946	0.82582	0.67475	0.8178
FEZF1	7	0.14817	1.3069	0.14647	0.56163	0.19124	0.48341
FEZF2	6	-0.069889	-0.54781	0.79949	0.95095	0.58382	0.75965
FIGLA	6	0.0042387	0.07965	0.81911	0.95423	0.93652	0.97305
FIZ1	6	0.24904	1.9105	0.030717	0.29834	0.056072	0.37624
FLI1	6	-0.084938	-0.586	0.72355	0.91535	0.55787	0.74406
FOS	6	0.04494	0.58844	0.59187	0.86564	0.55624	0.74344
FOSB	6	-0.21207	-1.8682	0.23436	0.6478	0.061737	0.38394
FOSL1	6	-0.1033	-1.9222	0.62912	0.88586	0.054581	0.37289
FOSL2	5	-0.12337	-0.88319	0.56684	0.85451	0.37714	0.64369
FOXA1	6	-0.11548	-1.1126	0.57537	0.85575	0.26589	0.54479
FOXA2	6	-0.28528	-1.3789	0.11348	0.50828	0.16791	0.45868
FOXA3	6	-0.025084	-0.22242	0.96758	0.99561	0.82399	0.90007
FOXB1	6	0.026986	0.35607	0.69027	0.91126	0.72179	0.84537
FOXB2	6	-0.050945	-0.63805	0.8905	0.97238	0.52344	0.73351
FOXC1	6	-0.19287	-1.0587	0.28441	0.68918	0.28974	0.56596
FOXC2	6	-0.09523	-0.88174	0.66667	0.90119	0.37792	0.64407
FOXD1	4	-0.41034	-1.947	0.060865	0.41313	0.05153	0.37289
FOXD2	6	-0.20809	-1.9053	0.2446	0.6585	0.056735	0.37653
FOXD3	5	-0.085198	-0.80576	0.7244	0.91535	0.42038	0.67801
FOXD4	4	-0.27574	-1.7341	0.1917	0.60286	0.082899	0.39097
FOXD4L1	6	-0.23753	-1.7404	0.1843	0.59834	0.081797	0.39097
FOXD4L5	4	-0.432	-1.5238	0.051479	0.38186	0.12757	0.42417
FOXD4L6	6	-0.48493	-2.3268	0.013083	0.19087	0.019976	0.28768
FOXE1	6	0.22009	1.6944	0.054608	0.39184	0.090181	0.3969
FOXE3	6	-0.046143	-0.82725	0.92093	0.98091	0.4081	0.67228
FOXF1	6	-0.39275	-2.0816	0.034414	0.31186	0.037382	0.35158
FOXF2	6	0.003193	0.025966	0.82423	0.95423	0.97928	0.99284
FOXG1	6	0.10002	1.4281	0.33675	0.73648	0.15327	0.44897
FOXH1	6	-0.082748	-0.59121	0.73493	0.92056	0.55438	0.74283
FOXI1	7	-0.089651	-1.1578	0.66069	0.89869	0.24694	0.52909
FOXI2	7	0.079884	1.0292	0.37656	0.76295	0.30339	0.57544
FOXJ1	6	-0.15621	-1.1772	0.40159	0.77107	0.23913	0.52319
FOXJ2	6	-0.015993	-0.29488	0.91724	0.97935	0.76808	0.86947
FOXJ3	5	-0.0094306	-0.22587	0.8979	0.97348	0.82131	0.89876
FOXK1	6	-0.41817	-2.2896	0.027304	0.28487	0.022045	0.29811
FOXK2	6	-0.076367	-0.6265	0.77019	0.9386	0.53099	0.73781
FOXL1	6	0.056121	1.1876	0.53271	0.84336	0.23498	0.51889
FOXL2	6	0.088354	0.54558	0.38794	0.77017	0.58535	0.75965
FOXM1	6	-0.1482	-1.2743	0.43373	0.79305	0.20255	0.4908
FOXN1	6	-0.054508	-0.49548	0.87514	0.96916	0.62026	0.78032
FOXN2	7	-0.20867	-1.9267	0.2153	0.63009	0.054013	0.37289
FOXN3	7	-0.11359	-2.1024	0.54494	0.84877	0.035517	0.34593
FOXN4	6	-0.24737	-1.6996	0.16951	0.58487	0.089212	0.3969
FOXO1	6	0.025787	0.27268	0.69625	0.91139	0.7851	0.8783
FOXO3	6	0.10837	0.94333	0.30432	0.71002	0.34551	0.612
FOXO4	6	0.027356	0.23172	0.68857	0.91049	0.81676	0.89489
FOXO6	6	-0.05438	-0.51875	0.87543	0.96916	0.60394	0.77048
FOXP1	5	-0.064373	-0.52363	0.82139	0.95423	0.60053	0.76893
FOXP2	6	0.18058	1.619	0.1058	0.5	0.10545	0.40824
FOXP3	6	0.0303	0.43313	0.6715	0.90321	0.66492	0.81175
FOXP4	6	0.037513	0.51594	0.6351	0.88858	0.6059	0.77186
FOXQ1	6	-0.046899	-0.48276	0.91581	0.97903	0.62927	0.78793
FOXR1	6	0.03615	0.56485	0.64221	0.89284	0.57217	0.75319
FOXR2	6	0.3954	1.7701	0.0014221	0.03876	0.076714	0.39013
FOXS1	6	-0.022374	-0.1551	0.95449	0.99231	0.87674	0.93449
GABPA	7	-0.20544	-1.5307	0.22156	0.6357	0.12584	0.42417
GATA1	6	-0.072784	-0.43794	0.78441	0.94391	0.66143	0.80862
GATA2	6	0.13806	1.5103	0.20762	0.62054	0.13098	0.42737
GATA3	6	0.10579	0.94673	0.31399	0.71707	0.34377	0.61108
GATA4	6	-0.069981	-0.44397	0.79863	0.9509	0.65707	0.80659
GATA5	6	0.048469	0.47057	0.57139	0.85526	0.63795	0.79173
GATA6	6	-0.35685	-2.0154	0.051195	0.38136	0.043861	0.3725
