Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
CEBPG	6	-0.033831	-0.43384	0.95788	0.99204	0.66441	0.79305
ZNF175	6	0.079927	0.7342	0.34946	0.74065	0.46283	0.6715
ZNRF1	6	0.0034624	0.031312	0.80023	0.94236	0.97502	0.98878
MAP3K12	6	-0.040259	-1.2981	0.91349	0.97749	0.19425	0.42973
ZNF569	6	0.27227	1.7279	0.0034149	0.05042	0.084006	0.32262
SPIB	6	-0.054417	-0.57665	0.83068	0.95455	0.56417	0.72407
FBXO27	12	-0.13199	-1.9857	0.28401	0.6846	0.047066	0.30164
PRSS56	6	-0.10262	-1.8774	0.55777	0.8441	0.060463	0.31141
ZNF790	6	0.039615	1.4822	0.56232	0.84559	0.13829	0.36976
ZNF345	6	0.14606	1.8159	0.11554	0.46241	0.069379	0.31453
KEL	6	-0.075119	-2.075	0.69949	0.90201	0.037983	0.28828
ZSCAN1	6	-0.0073873	-0.11063	0.87507	0.96684	0.91191	0.95172
GATA5	6	-0.28096	-1.8	0.088788	0.40206	0.071861	0.31619
TAF3	6	-0.36138	-2.2897	0.028742	0.21909	0.022037	0.2369
ATXN3L	6	0.16292	1.7023	0.075982	0.37083	0.088707	0.32769
MSX1	6	0.094705	0.94507	0.28315	0.6846	0.34462	0.57852
TRPS1	6	0.065097	0.96812	0.42601	0.79671	0.33298	0.56912
CDKL3	6	0.10421	1.02	0.24587	0.65356	0.30774	0.54396
BTBD11	6	0.094239	0.80911	0.28429	0.6846	0.41845	0.63935
TLX3	6	0.089554	1.145	0.3062	0.70681	0.25222	0.48805
PHF10	6	0.2052	1.9737	0.027319	0.21525	0.048416	0.30164
H2AFY2	6	0.048891	0.60963	0.5111	0.81975	0.54211	0.71081
PHKG2	6	-0.29319	-2.2312	0.077974	0.37689	0.02567	0.25409
PLAGL1	6	0.16122	1.4845	0.078543	0.37756	0.13769	0.36943
HEYL	3	0.013469	0.19753	0.84291	0.96044	0.84342	0.90857
ZNF467	6	-0.012969	-0.10867	0.91292	0.97749	0.91346	0.95224
ZNRF4	12	0.05544	0.64643	0.29596	0.69565	0.518	0.69956
PSMB10	6	-0.2151	-1.9816	0.179	0.57338	0.04752	0.30164
neg40	1	0.28131	0.61543	0.22026	0.63029	0.53827	0.70816
RXRA	7	-0.13529	-0.93748	0.37763	0.76542	0.34851	0.58151
TSSK6	6	-0.21236	-1.2809	0.18583	0.58378	0.20022	0.4335
AATK	6	-0.20889	-1.6162	0.19437	0.59443	0.10605	0.34354
NEURL1B	11	0.11134	1.7494	0.088219	0.40155	0.080219	0.32007
SMARCE1	6	-0.30105	-2.3261	0.070006	0.36123	0.020012	0.22885
MAFK	6	0.046028	0.41481	0.52533	0.82706	0.67828	0.8036
PITRM1	6	-0.071901	-1.4256	0.72026	0.90805	0.15399	0.39127
KCNC2	6	-0.23913	-1.4177	0.14257	0.51068	0.15628	0.39423
PDX1	6	-0.19486	-1.9422	0.22652	0.63767	0.052114	0.30337
TNK2	6	-0.1016	-1.1806	0.56175	0.84559	0.23776	0.47389
USP3	6	-0.11174	-1.0102	0.51252	0.81975	0.3124	0.54861
TRIM62	11	0.0010222	0.009311	0.73278	0.9128	0.99257	0.99825
BHLHA9	6	-0.045202	-0.89634	0.88389	0.96911	0.37007	0.60343
ESR1	6	0.19676	1.6397	0.036141	0.254	0.10106	0.33814
PEX10	10	0.07283	1.1908	0.23449	0.64375	0.23372	0.47363
PTK7	6	0.075429	0.80991	0.37393	0.76276	0.41799	0.63935
KLK8	6	-0.022403	-0.1418	0.97297	0.99364	0.88724	0.93654
ZNF250	3	-0.031099	-0.47211	0.93739	0.98416	0.63684	0.77435
ABHD5	6	0.040006	0.68025	0.55919	0.8448	0.49634	0.69075
ZNF717	6	0.090068	1.6862	0.30336	0.70549	0.091759	0.32785
PHEX	6	0.10112	1.0022	0.2601	0.66934	0.31623	0.5523
TRIM39	14	0.10309	2.275	0.060899	0.33281	0.022905	0.2427
RFX4	6	0.063678	0.84392	0.43142	0.79979	0.39872	0.62414
LHX3	6	0.004021	0.030443	0.79653	0.94185	0.97571	0.98878
TRIB1	6	0.090339	0.8926	0.30222	0.70424	0.37207	0.60475
IRF5	6	0.037829	0.82144	0.57114	0.85042	0.4114	0.63657
ZMPSTE24	6	0.083994	1.258	0.33238	0.72863	0.20838	0.44325
FOXC2	6	-0.020909	-0.20602	0.96557	0.99364	0.83678	0.90614
ZSCAN21	5	-0.016753	-0.037228	0.95618	0.99145	0.9703	0.98687
SEC11C	5	0.23618	1.6122	0.020774	0.18481	0.10692	0.34418
TDRD3	6	0.16219	1.7122	0.077405	0.37466	0.086858	0.32714
MZF1	6	-0.44138	-2.5631	0.010245	0.11613	0.010373	0.16569
MECOM	7	0.047001	1.3186	0.47695	0.80871	0.18731	0.42507
neg69	1	0.12495	0.66722	0.61639	0.86467	0.50463	0.69345
ZNF502	6	0.24038	2.0133	0.0091064	0.10667	0.044083	0.30057
RORB	6	-0.039192	-0.12704	0.92288	0.98013	0.8989	0.94235
KDM6A	4	0.095103	1.0315	0.38418	0.77041	0.30229	0.54095
ZNF566	6	0.32564	1.9146	0.0014229	0.025773	0.055546	0.30739
BTBD2	6	0.036472	0.39722	0.57826	0.85325	0.69121	0.81099
DCAF13	10	-0.58587	-2.9232	0	0	0.0034642	0.087554
IRAK2	6	0.11498	1.322	0.20433	0.61003	0.18618	0.42401
SOHLH1	6	-0.29815	-2.0088	0.073136	0.36714	0.044558	0.30057
ULK1	6	-0.014127	-0.1865	0.91946	0.97998	0.85205	0.91228
NACC2	5	-0.078215	-0.95632	0.68127	0.89462	0.33891	0.57367
CDK18	6	-0.18168	-1.4995	0.25896	0.66934	0.13376	0.36587
USP9Y	5	0.17959	1.6399	0.07399	0.36984	0.10102	0.33814
DPYSL4	6	0.098351	1.5147	0.26892	0.6762	0.12986	0.36247
DPP9	6	-0.15397	-2.0779	0.34747	0.73955	0.037717	0.2875
ZNF706	4	-0.24927	-2.0357	0.20489	0.61013	0.041785	0.2965
ADAMTS9	6	0.043858	1.0652	0.53984	0.83605	0.2868	0.52737
UCHL3	6	-0.030626	-0.44145	0.97496	0.99364	0.65889	0.78887
ZNF606	6	0.1014	1.2308	0.25925	0.66934	0.21841	0.45441
FBXL15	17	-0.21984	-2.9705	0.026466	0.21185	0.0029727	0.08161
PPAT	6	-0.29526	-1.5441	0.075982	0.37083	0.12257	0.35672
KCTD13	6	-0.096479	-1.9029	0.58736	0.8562	0.057056	0.30988
CSNK1A1	6	-0.37413	-2.138	0.025043	0.20418	0.032514	0.27673
MLKL	6	0.1811	1.6983	0.049801	0.30172	0.089449	0.32769
UCHL5	8	-0.14185	-1.0134	0.31417	0.71088	0.31088	0.54752
ADAMTS12	6	0.025298	0.37985	0.64855	0.88065	0.70405	0.82044
PKMYT1	6	-0.6605	-3.0009	0.00085373	0.01676	0.0026915	0.080026
MPND	6	-0.083357	-1.1149	0.65452	0.88161	0.2649	0.50153
ATG4C	5	0.051088	0.73097	0.54382	0.83822	0.4648	0.67297
FOXD2	6	-0.062615	-0.84541	0.77689	0.93301	0.39788	0.62414
SMYD1	4	0.14483	0.84494	0.20262	0.60784	0.39814	0.62414
CSNK1G1	6	0.046825	0.65091	0.52191	0.82435	0.5151	0.69911
ZNF593	6	-0.12468	-1.5797	0.45874	0.80871	0.11419	0.34861
RPA3	4	-1.1262	-2.5585	0	0	0.010514	0.16717
ZSCAN16	6	-0.073988	-0.82501	0.7066	0.90455	0.40936	0.63454
UBA52	3	-0.94387	-2.1592	0.00085373	0.01676	0.030834	0.27119
ANAPC13	5	-0.18982	-1.2473	0.26779	0.67601	0.21227	0.44769
DAPK3	6	-0.07234	-0.66777	0.71799	0.90805	0.50428	0.69345
ZNF774	6	0.10092	1.3104	0.26039	0.66934	0.19005	0.42681
43530	13	-0.063522	-1.3711	0.70148	0.90201	0.17034	0.40851
ABHD4	6	0.064527	1.2352	0.42715	0.79671	0.21676	0.45204
SMARCAL1	6	-0.0093818	-0.066856	0.88702	0.97027	0.9467	0.97327
F2	6	-0.068461	-0.67154	0.74417	0.91954	0.50188	0.69345
PAK1	5	0.073759	1.0383	0.41662	0.79158	0.29911	0.53819
ZNF329	6	-0.031877	-0.41492	0.97012	0.99364	0.6782	0.8036
TFAP2D	6	0.25644	1.811	0.0056915	0.076336	0.070142	0.31479
FGFR4	6	-0.0021904	-0.020821	0.83978	0.95875	0.98339	0.99257
UBB	3	-0.43205	-1.3278	0.064599	0.34923	0.18424	0.42337
EPHA10	6	0.04718	0.4666	0.5202	0.82387	0.64078	0.77626
neg41	1	0.06156	0.689	0.82271	0.95287	0.49083	0.68903
neg54	1	0.35308	0.59263	0.11525	0.46233	0.55343	0.71683
JMJD8	6	-0.13581	-1.1858	0.41776	0.79223	0.2357	0.47389
ZNF805	6	0.18915	1.7672	0.042402	0.27491	0.077202	0.32007
MKRN1	7	-0.046566	-0.53844	0.86653	0.96671	0.59027	0.74289
OVCH2	5	0.11181	1.49	0.249	0.65815	0.13622	0.36807
KLHL13	6	0.13525	1.5124	0.13944	0.50256	0.13044	0.36293
NLK	6	0.058412	0.93865	0.46386	0.80871	0.34791	0.58134
MMP2	6	0.029975	1.5971	0.61525	0.86467	0.11025	0.34699
MARK2	6	0.049006	1.7111	0.51053	0.81975	0.087064	0.32721
ELP3	7	-0.54294	-2.9027	0.0011383	0.021978	0.0036991	0.091681
KLK6	6	-0.047427	-0.5767	0.87109	0.96684	0.56414	0.72407
MAP2K3	6	-0.31334	-1.9602	0.0572	0.31955	0.049978	0.30228
STK17A	6	0.032962	0.39233	0.60017	0.85906	0.69481	0.81304
ZNF112	6	0.13766	1.4101	0.1346	0.4979	0.1585	0.3954
KCTD11	6	-0.20787	-1.7384	0.19636	0.59827	0.082138	0.32091
DMRT3	6	0.12715	1.2447	0.16335	0.54186	0.21325	0.44818
ITCH	12	7.8039e-05	0.0010267	0.72908	0.9111	0.99918	1
KCNA5	6	-0.014576	-0.26766	0.92203	0.98013	0.78896	0.87901
MMP3	6	0.10197	1.1965	0.25697	0.66839	0.23149	0.47094
HBP1	6	0.019987	0.19504	0.68042	0.89454	0.84536	0.90955
MAFF	6	0.076861	0.85192	0.36796	0.75939	0.39426	0.62127
ZNF20	6	0.062242	0.7752	0.4391	0.80457	0.43822	0.65612
MKRN3	8	-0.054997	-1.0068	0.79738	0.94185	0.31403	0.55092
CHD8	11	-0.028024	-0.55717	0.97723	0.99364	0.57741	0.73245
CTRC	6	-0.020274	-0.35289	0.96044	0.99294	0.72417	0.83379
43528	13	-0.058787	-0.96613	0.7436	0.91954	0.33398	0.57027
HOXA2	6	0.016883	0.33064	0.70262	0.90241	0.74092	0.8478
ZSCAN31	6	0.10265	1.2837	0.25299	0.6627	0.19925	0.43247
SPPL3	6	-0.08328	-1.4278	0.65481	0.88161	0.15334	0.39059
CSNK1G3	6	0.18196	0.98867	0.049801	0.30172	0.32283	0.5587
RUNX3	7	-0.15828	-1.7574	0.286	0.6846	0.078858	0.32007
ECE1	6	-0.032259	-0.5821	0.9667	0.99364	0.5605	0.72246
CERS6	7	0.13159	1.5	0.1144	0.45995	0.13361	0.36587
ZFP3	6	0.025198	0.24737	0.6494	0.88108	0.80462	0.88801
ZNF503	6	-0.1741	-1.4231	0.27917	0.68315	0.1547	0.39193
FMR1	6	0.35651	1.8942	0.00028458	0.0075758	0.058198	0.31039
FEZF1	7	-0.0040133	-0.065742	0.82584	0.95429	0.94758	0.97327
RNF11	6	-0.0099068	-0.20185	0.89044	0.97027	0.84003	0.90653
ZNF2	6	-0.13339	-1.2937	0.42629	0.79671	0.19576	0.43102
DCUN1D2	9	0.10373	1.4993	0.1494	0.52226	0.13379	0.36587
USP17L15	3	0.265	1.3731	0.042402	0.27491	0.16971	0.40764
DMRT1	6	0.0035896	0.083887	0.79937	0.94236	0.93315	0.96642
ZNF235	6	0.10154	1.865	0.25839	0.66934	0.062181	0.31203
INSRR	6	0.013822	0.47661	0.72624	0.9098	0.63364	0.7733
ZNF318	3	-0.11594	-0.86631	0.5757	0.85257	0.38632	0.6151
MAFA	5	-0.18083	-1.0059	0.29055	0.69147	0.31446	0.55098
MID2	13	0.10101	1.6567	0.08025	0.38243	0.097572	0.33288
JUN	6	0.081818	0.88251	0.34206	0.73578	0.3775	0.60925
VRK1	6	-0.35455	-2.1534	0.032726	0.2381	0.031286	0.27213
HOXA7	6	0.12986	1.0038	0.15396	0.52775	0.31547	0.55126
ID3	6	-0.026366	-0.36509	0.99858	0.99886	0.71505	0.82775
CNDP1	6	0.080046	1.5361	0.34861	0.74063	0.12452	0.35815
RNF2	7	0.055629	0.55986	0.42288	0.79423	0.57558	0.73176
ZNF215	6	-0.0065622	-0.075093	0.86767	0.96671	0.94014	0.96995
ASB14	14	-0.072272	-1.112	0.61241	0.86356	0.26615	0.50337
FBXO5	10	-0.43417	-2.6258	0.00056915	0.013072	0.008645	0.14965
TRPM7	6	-0.26557	-2.0218	0.10245	0.43373	0.043201	0.2965
ADAMTS14	6	-0.089814	-1.6834	0.61781	0.86598	0.092291	0.32785
ZNF273	5	0.24595	1.6928	0.016505	0.15467	0.090498	0.32785
KLF4	6	0.087883	1.3095	0.31446	0.71107	0.19037	0.42681
MAPKAPK3	6	-0.04411	-0.55342	0.89101	0.97027	0.57997	0.73416
PRSS45	6	0.074032	0.78371	0.38219	0.77041	0.43321	0.65307
TNFAIP3	6	0.05904	0.94677	0.45959	0.80871	0.34376	0.57821
TSC22D3	6	0.070442	0.95464	0.39784	0.77452	0.33976	0.57427
DCAF4	7	-0.1127	-1.5355	0.48065	0.80871	0.12465	0.35815
CELA3A	6	-0.0049308	-0.06669	0.85999	0.96671	0.94683	0.97327
SLK	6	-0.014619	-0.1475	0.9226	0.98013	0.88274	0.93423
PRKD3	6	0.016963	0.24932	0.70205	0.90201	0.80311	0.88719
ZIC1	5	-0.13743	-2.115	0.4226	0.79423	0.03443	0.28296
STK36	6	0.053324	0.46994	0.48833	0.80982	0.6384	0.77504
CASP5	6	-0.0066311	-0.1478	0.86824	0.96677	0.8825	0.93423
ZNF524	6	-0.14164	-1.1855	0.39215	0.77133	0.23581	0.47389
DCST1	12	-0.10256	-1.3442	0.43711	0.80377	0.17888	0.41683
RNF219	6	0.12524	1.4989	0.16932	0.554	0.13389	0.36587
UBE2D1	7	0.054286	0.87637	0.43284	0.79979	0.38083	0.6115
KDR	6	0.16879	1.5774	0.068583	0.36078	0.1147	0.34941
SPG7	6	-0.0054161	-0.067495	0.86255	0.96671	0.94619	0.97327
PRKCH	6	-0.078908	-1.1231	0.67814	0.89351	0.26138	0.49782
ZNF367	5	0.15621	1.7457	0.11895	0.47072	0.080859	0.32007
ZNF771	6	0.10814	1.896	0.22937	0.63968	0.057966	0.31039
MYNN	12	-0.09854	-1.6777	0.45561	0.80818	0.093407	0.32785
ABTB1	12	0.044423	0.89467	0.36824	0.75939	0.37097	0.60379
PARL	6	-0.17534	-1.2461	0.27547	0.67857	0.21272	0.44777
RNF34	10	-0.05479	-0.71737	0.79311	0.9413	0.47315	0.68113
KLF5	6	-0.19726	-1.6253	0.21912	0.62857	0.1041	0.34068
neg23	1	0.20217	0.6413	0.39158	0.7713	0.52133	0.70055
EPHA2	6	-0.083767	-1.0252	0.65367	0.88161	0.30525	0.54266
NFYC	6	-0.56073	-2.0766	0.001992	0.033019	0.037839	0.2878
MEIS3	7	-0.38949	-2.5089	0.012521	0.13174	0.012111	0.18092
PAX9	6	-0.055917	-0.8823	0.82271	0.95287	0.37762	0.60925
NEUROG2	6	0.021576	0.31074	0.66875	0.88713	0.756	0.85737
KLHL31	5	0.027398	0.31202	0.679	0.89397	0.75502	0.85724
PATZ1	13	-0.16656	-2.3511	0.14542	0.51769	0.018716	0.22144
ERF	6	-0.050163	-0.49482	0.856	0.96671	0.62073	0.76512
PRSS16	6	-0.0049444	-0.053849	0.85999	0.96671	0.95706	0.97868
PIM2	6	0.068844	0.96156	0.40609	0.78321	0.33627	0.57176
PBK	6	0.031317	0.30094	0.60871	0.86261	0.76346	0.86283
ZNF343	6	-0.0078538	-0.098945	0.87763	0.96684	0.92118	0.95742
MAP3K8	6	0.072875	0.84777	0.38645	0.77041	0.39656	0.62378
MLXIPL	6	-0.082034	-1.1602	0.66107	0.88407	0.24597	0.48116
ZNF583	6	0.055509	0.72962	0.47581	0.80871	0.46562	0.67322
neg88	1	0.21612	0.63669	0.36113	0.75267	0.52433	0.70114
FOXJ3	5	0.12758	1.3583	0.20205	0.60784	0.17437	0.4129
ADAM9	6	-0.0073775	-0.1025	0.87507	0.96684	0.91836	0.9559
TCF19	6	-0.11587	-1.0489	0.49829	0.81592	0.29423	0.5342
CBX5	6	-0.0069953	-0.073811	0.87194	0.96684	0.94116	0.97072
KCNA3	6	-0.18509	-1.1904	0.24929	0.65815	0.2339	0.47373
ASB10	14	0.0095991	0.12488	0.59277	0.85667	0.90062	0.94387
ZNF44	6	0.16687	1.742	0.071429	0.36536	0.081507	0.32091
IRF1	6	-0.017667	-0.18437	0.94451	0.98604	0.85372	0.91351
EMX2	6	-0.097775	-0.7807	0.58054	0.85368	0.43498	0.65461
MINK1	6	-0.34012	-2.4385	0.040125	0.27011	0.01475	0.19633
ZIM2	3	0.13819	1.273	0.28543	0.6846	0.20301	0.43658
TLX1	6	0.073736	0.75331	0.38304	0.77041	0.45126	0.66334
neg53	1	0.19477	0.64376	0.41064	0.78467	0.51973	0.70036
STAT5A	7	-0.20415	-1.7481	0.16221	0.5408	0.08045	0.32007
ZNF234	6	0.068887	0.8954	0.40581	0.78321	0.37057	0.60343
HOXA4	6	0.038453	0.55709	0.56744	0.84779	0.57747	0.73245
NEUROD2	7	-0.33676	-2.056	0.02675	0.21364	0.039784	0.2937
ZNF341	6	-0.097603	-1.0166	0.5811	0.85368	0.30933	0.54567
ZNF48	5	-0.22915	-1.9963	0.179	0.57338	0.045905	0.30129
GLIS2	6	-0.11445	-1.4523	0.50228	0.81592	0.14641	0.38082
PRMT3	6	0.19	1.8664	0.042117	0.27491	0.061985	0.31203
LNX2	11	0.13664	2.2009	0.042971	0.27505	0.027745	0.26572
EHF	7	0.049805	0.50899	0.46244	0.80871	0.61076	0.75962
NSD2	6	-0.1796	-2.3595	0.26494	0.67464	0.018301	0.218
KLF1	6	-0.19327	-2.0647	0.22937	0.63968	0.038954	0.29149
LHX5	6	-0.077566	-1.3651	0.68668	0.89736	0.17221	0.41029
neg70	1	0.22276	0.6345	0.34462	0.73726	0.52576	0.70114
ONECUT2	6	-0.00098592	-0.011765	0.83295	0.95591	0.99061	0.99685
HAT1	11	0.087695	1.3318	0.15737	0.53224	0.18291	0.42193
FBXO2	12	-0.17577	-2.0366	0.13233	0.49416	0.041692	0.2965
PSMA7	6	-1.0819	-3.6372	0	0	0.00027565	0.019519
CELA2A	6	-0.045577	-1.1759	0.88105	0.96721	0.23963	0.47457
MMP1	6	0.10776	1.3086	0.23164	0.63978	0.19066	0.42697
DPP10	6	0.071494	0.76031	0.393	0.77133	0.44707	0.66306
BTBD17	6	-0.020167	-0.52708	0.96044	0.99294	0.59814	0.74933
ZIK1	6	-0.0080141	-0.1436	0.87877	0.96684	0.88582	0.9356
BIRC7	9	0.045081	0.55566	0.44622	0.80783	0.57844	0.73275
PAX1	6	-0.12672	-0.75513	0.45162	0.80808	0.45017	0.66306
neg25	1	0.36499	0.58889	0.10131	0.43362	0.55594	0.71928
ZNF687	7	-0.2944	-2.3391	0.048662	0.29688	0.019329	0.22491
PGPEP1	6	-0.18476	-1.8473	0.25071	0.66092	0.064706	0.31322
SCMH1	12	0.078837	1.3674	0.1753	0.5667	0.17151	0.40935
neg99	1	0.24867	0.62601	0.28258	0.6846	0.53131	0.70458
TRIM72	10	-0.071836	-0.77015	0.67758	0.89351	0.44121	0.65975
ASCL1	6	-0.072758	-2.2123	0.714	0.90745	0.026943	0.26299
CDC20	7	-0.75299	-2.7252	0	0	0.0064257	0.12757
RPS6KA3	12	0.27346	2.6421	0.00028458	0.0075758	0.0082402	0.14624
UBE2B	8	0.024487	0.59396	0.60586	0.86261	0.55254	0.7162
EPHB6	6	-0.054768	-0.80969	0.82812	0.95455	0.41812	0.63935
ZNF410	6	0.055192	0.69368	0.47837	0.80871	0.48788	0.68824
TCF7	6	-0.031646	-0.64672	0.97097	0.99364	0.51781	0.69956
neg91	1	0.072635	0.68517	0.78884	0.94062	0.49324	0.68927
MMP25	6	-0.17209	-1.4764	0.286	0.6846	0.13985	0.37103
PYGO1	6	0.12818	1.4227	0.15993	0.53728	0.15482	0.39197
NEUROG3	6	-0.0093466	-0.14659	0.88702	0.97027	0.88345	0.93423
MAPK11	6	-0.084043	-0.69687	0.65225	0.88161	0.48588	0.68669
ZNF616	4	-0.019273	-0.3561	0.99061	0.998	0.72176	0.83318
ZNF24	6	0.072699	0.62496	0.38674	0.77041	0.532	0.70474
neg19	1	0.078003	0.68331	0.76836	0.93014	0.49441	0.68927
PHOX2B	6	0.0024681	0.022899	0.80905	0.94947	0.98173	0.99189
LHX4	6	0.075605	0.95871	0.37365	0.76276	0.3377	0.57245
TRIM17	10	0.12718	1.6868	0.067445	0.35855	0.091644	0.32785
LCK	6	0.055546	0.64994	0.47553	0.80871	0.51573	0.69911
FLT1	6	0.20519	1.6679	0.027319	0.21525	0.095345	0.32977
FBXL22	14	0.089832	0.9211	0.099886	0.4312	0.357	0.59035
ACVR1C	6	-0.051064	-0.58702	0.85145	0.96641	0.55719	0.72055
NEK5	5	0.16985	1.5714	0.092203	0.41013	0.11609	0.34941
FBXO44	9	0.029685	0.23733	0.54439	0.83822	0.8124	0.89165
MAP2K1	6	-0.030692	-0.29238	0.97496	0.99364	0.77	0.86668
SOX13	6	0.2398	1.9151	0.0091064	0.10667	0.055478	0.30739
USP27X	6	0.19314	1.8932	0.039841	0.26923	0.058333	0.31039
neg37	1	0.27899	0.61618	0.22282	0.63452	0.53778	0.70812
RARG	6	-0.1327	-1.4623	0.42886	0.79873	0.14367	0.37676
ZPR1	9	-0.87904	-3.8983	0	0	9.6866e-05	0.010627
OTUD7A	6	-0.069985	-1.1225	0.73506	0.91401	0.26164	0.49789
STK3	6	-0.052708	-0.79859	0.84007	0.95875	0.42453	0.64524
YEATS4	6	-0.19658	-1.0635	0.22112	0.63222	0.28754	0.52764
JOSD2	6	-0.064858	-0.84326	0.76323	0.92835	0.39908	0.62414
RNF44	7	0.073592	0.62134	0.33665	0.73214	0.53437	0.7062
PDK2	5	-0.05314	-0.36098	0.81503	0.94962	0.71811	0.82986
ADCK4	6	0.028536	0.23527	0.62436	0.86965	0.814	0.89259
FOXD1	4	-0.13479	-1.0419	0.48349	0.80871	0.29748	0.53674
MLL5	9	0.036354	0.46125	0.49772	0.81592	0.64462	0.77808
PRKX	6	0.052531	0.5273	0.49118	0.81109	0.59799	0.74933
MORC4	6	0.22168	1.0547	0.015936	0.15301	0.29157	0.53193
CEBPE	6	-0.056568	-0.62459	0.81844	0.95012	0.53224	0.70474
PPARD	6	-0.11474	-1.5915	0.50199	0.81592	0.1115	0.34706
HOXB4	6	-0.27823	-2.058	0.091349	0.40788	0.039587	0.29286
DRGX	6	-0.038665	-0.70678	0.92601	0.98013	0.47971	0.68442
KCTD5	6	-0.054392	-0.28538	0.83068	0.95455	0.77535	0.86992
UHMK1	6	0.0069893	0.060904	0.77149	0.93066	0.95144	0.97474
neg46	1	0.31148	0.60577	0.16847	0.55224	0.54467	0.71145
POMK	4	0.053749	0.83571	0.59078	0.85655	0.40332	0.6285
MMP16	6	0.12368	1.4619	0.17445	0.56498	0.14378	0.37676
MAFB	5	0.056743	0.76165	0.50882	0.81831	0.44627	0.66247
CBX3	6	-0.036022	-0.56564	0.94508	0.98605	0.57164	0.72939
ZNF765	4	0.21447	1.3839	0.061184	0.33282	0.1664	0.403
ASB12	12	0.094808	1.9407	0.11696	0.46546	0.052295	0.30337
RFWD2	9	0.12882	1.4453	0.085657	0.3945	0.14838	0.38311
BUB1	6	-0.56481	-2.2377	0.001992	0.033019	0.025238	0.25203
SMYD3	8	0.18464	1.9994	0.024474	0.20093	0.045564	0.30129
RNF112	11	0.04959	0.78609	0.35174	0.74339	0.43181	0.65264
ZNF419	6	0.20459	1.4607	0.027888	0.21538	0.1441	0.37732
TP73	7	-0.17288	-1.8385	0.24132	0.65084	0.065982	0.31322
SOLH	6	0.042782	0.87491	0.54752	0.83944	0.38162	0.6115
PRRX1	6	0.0050988	0.037346	0.78799	0.94024	0.97021	0.98687
KLHL35	6	-0.40017	-2.1287	0.018213	0.1671	0.033277	0.27775
TRIM31	10	0.16219	2.4102	0.022766	0.19277	0.015943	0.20362
DYRK1B	6	-0.12322	-1.1612	0.4667	0.80871	0.24557	0.48098
MMP19	6	-0.0060048	-0.076509	0.86511	0.96671	0.93901	0.96936
TEAD4	7	0.012084	0.14722	0.71258	0.90745	0.88296	0.93423
TFEC	3	0.096143	1.1561	0.43398	0.80095	0.24764	0.48345
IRF8	5	-0.014973	-0.16357	0.94479	0.98604	0.87007	0.92537
FOSL1	6	-0.6009	-2.9622	0.0014229	0.025773	0.0030544	0.081933
LATS2	6	0.11068	1.8577	0.21969	0.62918	0.063206	0.31266
DPP8	5	0.17262	1.553	0.085942	0.39529	0.12042	0.35361
TPSD1	6	-0.27428	-1.747	0.095902	0.41968	0.080629	0.32007
ZNF707	6	-0.2081	-2.0896	0.19579	0.59774	0.036656	0.28497
TMPRSS3	6	0.077188	0.7169	0.36625	0.75884	0.47344	0.68127
HOXA10	6	-0.050156	-1.1516	0.85629	0.96671	0.24948	0.48586
NR2C2	6	-0.13882	-1.1836	0.40324	0.77943	0.23657	0.47389
LBX1	6	-0.13682	-1.1662	0.41121	0.78533	0.24352	0.47887
CEBPA	6	0.04428	0.96363	0.53586	0.83436	0.33523	0.5713
ZBTB18	12	0.086155	1.7077	0.14883	0.52196	0.087691	0.32769
ZSCAN32	6	-0.0050015	-0.072707	0.86056	0.96671	0.94204	0.97134
GGT5	12	-0.023217	-0.80073	0.93654	0.98356	0.42329	0.64406
MAPK15	6	-0.10909	-0.75716	0.5276	0.82879	0.44896	0.66306
GLIS3	6	0.20111	1.529	0.03045	0.22526	0.12625	0.35902
PNCK	6	0.035381	0.51469	0.58423	0.8556	0.60677	0.75699
HMG20A	6	0.1568	1.7026	0.089926	0.40669	0.088649	0.32769
CFB	6	-0.091029	-0.63043	0.61098	0.86356	0.52842	0.70248
ADAM19	6	0.11538	1.1625	0.20347	0.60851	0.24504	0.48078
CAMKV	6	0.0061534	0.06504	0.77888	0.93349	0.94814	0.97335
CAMK1G	6	0.14908	1.2287	0.107	0.44131	0.21918	0.45515
CDRT1	8	-0.10618	-0.85995	0.47524	0.80871	0.38982	0.61787
COMMD3	6	0.10961	1.1088	0.22482	0.63739	0.26752	0.50505
neg59	1	0.10071	0.6755	0.6918	0.90007	0.49936	0.69193
MAP4K4	6	0.22911	1.3822	0.01366	0.13833	0.1669	0.40363
ADAMTS3	6	0.080153	1.6252	0.34861	0.74063	0.10412	0.34068
PRKG1	6	0.04955	0.54049	0.50683	0.81722	0.58886	0.74194
CAPN12	6	-0.020986	-0.21334	0.96585	0.99364	0.83106	0.90221
JAK2	11	0.08092	1.0897	0.18725	0.58385	0.27585	0.51369
ZSWIM2	6	0.063772	1.7398	0.43085	0.79979	0.081897	0.32091
FOXP4	6	-0.057115	-0.66083	0.81503	0.94962	0.50872	0.69585
STK32C	6	0.095801	1.2187	0.27803	0.68226	0.22296	0.46006
TSSK4	5	-0.002998	-0.034371	0.87052	0.96684	0.97258	0.98776
LHX9	6	-0.049197	-0.81258	0.86084	0.96671	0.41646	0.63928
