sgRNA,Gene,DLD1-Ts13.initial,DLD1-Ts13.final
SOCS6_1608.113,SOCS6,945,613
RNF144A_879.101,RNF144A,251,254
ZMYND8_PWWP289369_E1_3567.54,ZMYND8,314,173
RAB40A_834.14,RAB40A,1317,1570
JADE1_Phd_E6_84.4,JADE1,1805,1785
MORF4L1_Chromo_E3_68.0,MORF4L1,2794,1676
PREP_2133.129,PREP,2059,1588
CDC42BPA_PKc_E4_96,CDC42BPA,999,976
KMT2C_e59_74.2,KMT2C,2788,2227
RNF14_1425.124,RNF14,2656,3273
TRIM22_1497.35,TRIM22,1261,1129
BHLHA15_E1_165.8,BHLHA15,942,1157
CHD8_Chromo_E9_84.8,CHD8,1470,1151
ELK1_E3_198.25,ELK1,3255,2905
LHX5_E3_135.3,LHX5,369,213
KLHL23_BTB26134_E1_1677.143,KLHL23,823,836
JAK3_PKc_E13_85.6,JAK3,1530,1480
ZFP36L1_1017.198,ZFP36L1,569,861
C1R_2118.212,C1R,1772,1768
CMA1_744.57,CMA1,1781,1584
STK19_PKc_E6_98,STK19,1097,1016
UBE2U_681.52,UBE2U,2574,2823
KCNV1_BTB42150_E1_1503.198,KCNV1,1149,1413
PPAT_1554.7,PPAT,2479,627
ZNF133_E7_1230.19,ZNF133,2286,1978
ZNF506_E4_579.44,ZNF506,3259,4167
RCOR2_E11_54.1,RCOR2,2298,2697
DCAF12L1_1392.97,DCAF12L1,1986,1607
BARX2_E3_85.4,BARX2,1428,1291
TRIM3_2235.380,TRIM3,1455,1262
PKN3_PKc_E17_63,PKN3,420,458
PIAS1_1956.91,PIAS1,1217,347
ZNF716_E4_825.57,ZNF716,3427,3901
G2E3_Phd_E9_103.1,G2E3,2194,1853
RNFT1_1308.81,RNFT1,3149,2885
NFATC4_E6_173.17,NFATC4,2830,2154
BCR_PKc_E1_1278.13,BCR,620,205
MXD1_E4_115.8,MXD1,1748,2438
ASB6_1266.193,ASB6,601,180
PSMB8_831.98,PSMB8,1560,1163
SOCS1_636.50,SOCS1,726,547
RNF168_1716.164,RNF168,547,208
CDC20_1500.191,CDC20,1578,232
DTX3_1053.57,DTX3,900,774
ELK3_E2_153.1,ELK3,1226,1085
HTRA2_1377.21,HTRA2,1652,366
ADAM15_2592.452,ADAM15,2203,1385
TRIM46_2280.471,TRIM46,982,814
MEF2D_E3_180.6,MEF2D,229,118
NEK10_PKc_E24_76.1,NEK10,1287,1515
TLL2_3048.67,TLL2,1162,553
PHF7_ePhd_E4_90.0,PHF7,1602,1739
PDIK1L_PKc_E3_708.65,PDIK1L,1395,1788
EEF2K_PKc_E6_172.2,EEF2K,928,723
SFMBT1_MBT131232_E1_2601.47,SFMBT1,1399,1058
SGK3_PKc_E8_42.2,SGK3,720,537
ZNF74_E5_915.41,ZNF74,1636,934
ASB18_1401.161,ASB18,1082,1905
FEZF2_E5_80.4,FEZF2,2074,2443
FBXO27_852.11,FBXO27,398,252
TET3_e9_138.0,TET3,965,950
PRSS58_726.42,PRSS58,2383,2510
KLHL3_BTB40147_E1_1764.11,KLHL3,1400,1329
FBXO28_540.45,FBXO28,1175,833
BRPF1_ePhd_E3_363.4,BRPF1,1687,1326
ZNF74_E5_915.57,ZNF74,1609,1224
ARID1B_E12_210.4,ARID1B,1009,762
GRK4_PKc_E9_191.15,GRK4,1565,1326
TOX4_E5_144.0,TOX4,5148,4286
WEE2_PKc_E8_86.7,WEE2,1274,1526
PRKCB_PKc_E6_157.15,PRKCB,1411,958
CREBBP_e28_168.12,CREBBP,2307,1994
WHSC1L1_Phd_E11_129.1,WHSC1L1,2202,1539
KCNRG_BTB795_E1_819.71,KCNRG,1301,1159
NEUROD2_E2_180.19,NEUROD2,1915,2049
SENP8_639.13,SENP8,1327,1378
DDR2_PKc_E14_60.8,DDR2,1920,2282
MOF_e10_135.9,MOF,2567,494
HUNK_PKc_E5_128.3,HUNK,1308,1441
KCNA6_BTB43134_E1_1590.28,KCNA6,1495,1075
RNF115_915.65,RNF115,2472,2476
ADAMTS18_3666.424,ADAMTS18,2148,3053
TNFAIP1_BTB30120_E1_951.2,TNFAIP1,1451,1367
MAP3K14_PKc_E6_114.9,MAP3K14,2069,2063
TOX2_E5_144.14,TOX2,764,1020
ZBTB37_BTB22122_E1_1512.198,ZBTB37,2965,3000
RAB40A_834.96,RAB40A,2156,2433
TRIM14_1329.162,TRIM14,726,721
RPS6KA4_PKc2_E10_129.2,RPS6KA4,641,417
IRF5_E3_171.19,IRF5,854,1073
CPD_4143.281,CPD,2335,2316
STKLD1_PKc_E7_116.3,STKLD1,529,513
KDM5B_E3_123.1,KDM5B,3806,3720
FOXN4_E8_120.16,FOXN4,1417,1345
RNF43_2352.420,RNF43,822,849
KLF4_E5_78.10,KLF4,1344,1377
USP53_3222.3,USP53,1376,1880
MAP2K3_PKc_E4_96.12,MAP2K3,591,507
USP27X_1317.58,USP27X,1608,1426
RNF115_915.58,RNF115,2121,2086
ADCK2_PKc_E7_54,ADCK2,2071,2397
ASB1_1008.50,ASB1,775,853
MST1R_PKc_E19_137.25,MST1R,503,419
ZHX1_E3_1074.18,ZHX1,910,930
JMJD1C_e22_86.2,JMJD1C,3975,5144
ZNF8_E4_699.41,ZNF8,1986,1822
CECR2_BD_e14_59.2,CECR2,1305,866
FBXL19_2085.166,FBXL19,1351,797
ZNF512B_E12_171.12,ZNF512B,418,301
KDM5B_Phd3_E26_42.2,KDM5B,977,703
RCOR2_SANT_E7_70.0,RCOR2,2087,1466
CERS5_E3_105.5,CERS5,2288,1761
MAP2K3_PKc_E9_78.2,MAP2K3,1323,1074
ATF4_E2_156.12,ATF4,1918,258
MAP3K12_PKc_E3_140.5,MAP3K12,1037,749
PRKCD_PKc_E15_63,PRKCD,1380,1690
NEUROD1_E2_177.1,NEUROD1,2131,1378
MARCH8_876.63,43532,1029,829
ERG_E12_252.24,ERG,1377,1322
PKN1_PKc_E16_177.11,PKN1,1140,934
ATF6_E8_162.3,ATF6,2605,2755
KCNB1_BTB33132_E1_2577.391,KCNB1,2483,1746
TDRD7_tudor707752_E1_3297.99,TDRD7,2903,2638
HACE1_2730.123,HACE1,2273,2887
DTX3L_2223.130,DTX3L,1753,2005
TRIM27_1373.219,TRIM27,2143,2157
ZNF16_E4_1479.88,ZNF16,1939,1770
SOCS7_1746.157,SOCS7,3855,4989
USP38_3129.132,USP38,1511,993
CBLB_2949.21,CBLB,1685,1880
MARCH4_1233.153,43528,1603,1708
FBXO21_1887.247,FBXO21,1306,750
RNF149_1203.5,RNF149,432,289
KBTBD6_BTB53168_E1_2025.238,KBTBD6,1291,1284
MIB2_3213.405,MIB2,387,250
F12_1848.22,F12,1621,1378
ZNF157_E4_1023.88,ZNF157,1156,1490
RNF17_tudor731776_E1_4872.79,RNF17,1334,1899
TRIM66_Phd_E15_113.9,TRIM66,1970,2230
SOX21_E1_216.5,SOX21,1890,1694
CHD6_Chromo_E7_59.2,CHD6,1498,1320
STKLD1_PKc_E3_45,STKLD1,1167,830
KMT2D_Phd3_E15_105.4,KMT2D,2282,2387
KCTD3_BTB20112_E1_2448.1,KCTD3,2202,1582
ACY1_1227.146,ACY1,1313,1110
KLHL32_BTB32137_E1_1863.17,KLHL32,1834,2274
ABHD12B_858.2,ABHD12B,3060,2875
MAPK12_PKc_E3_59.2,MAPK12,1432,2178
USP39_1698.56,USP39,2257,654
ZNF418_E4_1161.83,ZNF418,2105,2790
MEIS2_E9_77.0,MEIS2,3997,3070
RNF114_687.16,RNF114,2107,1926
SP140_Phd_E23_101.7,SP140,2349,1879
ZBTB42_E1_159.10,ZBTB42,1813,932
CERS6_E3_105.4,CERS6,2443,1886
RNF10_2436.28,RNF10,978,1226
MARCH7_2001.67,43531,1425,1087
CBX5_Chromo_E2_80.5,CBX5,1181,984
NR4A3_E4_84.6,NR4A3,1308,872
FBXW12_1395.90,FBXW12,1230,1638
BIRC2_1857.104,BIRC2,1685,1255
RING1_1221.254,RING1,1576,1237
CHD4_Chromo_E13_130.3,CHD4,467,32
RUNX3_E4_105.12,RUNX3,1268,903
SRY_E1_234.2,SRY,1462,1751
RNF41_954.113,RNF41,2593,2559
ZBTB9_BTB38140_E1_1422.2,ZBTB9,1603,1244
NFIL3_E2_156.3,NFIL3,1846,1538
SOCS5_1611.100,SOCS5,1624,1978
KCTD13_BTB43133_E1_990.14,KCTD13,1296,920
DCAF12L1_1392.81,DCAF12L1,793,1037
RNF133_1131.83,RNF133,1760,2323
DMRTA2_E2_141.16,DMRTA2,1419,1226
PML_2649.457,PML,1307,730
CTRL_795.88,CTRL,2222,1832
JUNB_E1_162.21,JUNB,1218,1260
SMURF1_2187.131,SMURF1,653,305
RNF19B_1764.234,RNF19B,329,184
TRIM39_1557.230,TRIM39,1829,1418
MAP3K7_PKc_E1_120.13,MAP3K7,376,444
PCGF3_729.92,PCGF3,611,533
PHIP_5466.50,PHIP,2452,3352
RIPK4_PKc_E6_38,RIPK4,1697,1873
ZBTB37_BTB22122_E1_1512.6,ZBTB37,849,869
VPS41_2565.141,VPS41,1348,1122
PLG_107.1,PLG,1998,1994
CREBBP_BD_e18_210.7,CREBBP,906,1114
ADAM19_2757.5,ADAM19,1344,1383
COPS6_984.7,COPS6,1113,534
TRIM51_1359.136,TRIM51,2179,1025
YBX3_E4_90.5,YBX3,3094,2669
XPNPEP1_59.1,XPNPEP1,1610,1277
ZXDC_E4_64.2,ZXDC,1663,1741
HNF1A_E4_106.8,HNF1A,893,1068
HECTD4_12855.1461,HECTD4,1243,795
ZNF14_E4_1155.50,ZNF14,2513,2006
TRIM15_1398.241,TRIM15,415,377
AHRR_E3_126.1,AHRR,1804,2157
WNK4_PKc_E2_173.7,WNK4,832,689
FBXO34_3,FBXO34,2300,1881
KLHL23_BTB26134_E1_1677.147,KLHL23,1972,2186
BTBD18_BTB24120_E1_2139.318,BTBD18,2919,2764
ARIH1_1674.78,ARIH1,3474,496
OVOL3_E4_47.3,OVOL3,1668,1430
RNF152_612.52,RNF152,2089,2442
KSR2_PKc_E18_130,KSR2,1300,1309
HAT1_e4_121.2,HAT1,1955,1498
PLAGL1_E7_67.4,PLAGL1,3025,3857
FBXO44_1,FBXO44,1385,1399
RNF8_1458.70,RNF8,1407,1029
CUX1_E23_155.12,CUX1,2159,2255
ACAT1_e7_151.0,ACAT1,4160,3876
DPF1_Phd1_E9_94.20,DPF1,1030,906
FOLH1B_1329.2,FOLH1B,3624,4403
HERC6_3069.222,HERC6,1359,1241
GZMA_789.71,GZMA,3170,3047
MTA2_Bah3168_E1_2007.3,MTA2,2228,1385
DCAF11_1641.183,DCAF11,834,1016
PRKG1_PKc_E14_164.6,PRKG1,2071,2391
KMT2A_BD_e17_111.6,KMT2A,5553,3838
FOXQ1_E1_237.36,FOXQ1,500,414
UBE2E1_582.29,UBE2E1,2398,2936
TSSK3_PKc_E1_121,TSSK3,2110,879
FGR_PKc_E10_77.7,FGR,3215,2944
HIF1AN_e4_146.7,HIF1AN,2043,1611
RELA_E6_132.6,RELA,3312,2066
YBX2_E4_90.4,YBX2,2480,1398
ACE_3921.436,ACE,1987,1599
EIF2AK4_PKc2_E13_70,EIF2AK4,973,473
ZNF749_E3_1185.42,ZNF749,1734,1394
ABTB1_BTB105178_E1_1437.49,ABTB1,808,1025
MLKL_PKc_E5_98.1,MLKL,2659,3162
ZNF530_E3_1005.66,ZNF530,2952,2944
SMAD7_E3_436.13,SMAD7,2425,1845
KLF6_E3_65.5,KLF6,683,348
CUL4A_2280.162,CUL4A,1747,1238
HIC2_E3_507.54,HIC2,619,450
AKT3_PKc_E7_69.7,AKT3,2523,3174
KBTBD4_BTB62156_E1_1605.27,KBTBD4,3324,2804
BRSK2_PKc_E3_86.2,BRSK2,631,605
ASB11_972.71,ASB11,1741,2051
ATR_PKc_E41_144.3,ATR,953,124
ZNF565_E5_990.62,ZNF565,3876,4385
CREB3L2_E8_69.1,CREB3L2,2126,2100
RNF40_3006.83,RNF40,2286,1064
KDM2B_4011.572,KDM2B,2348,1841
KCNB1_BTB33132_E1_2577.28,KCNB1,813,950
HOXA11_E2_171.12,HOXA11,2398,2296
SHPRH_5052.196,SHPRH,2173,2426
MID1_2004.203,MID1,1788,1897
ZBTB20_E5_215.11,ZBTB20,3106,3095
MBD2_E2_100.2,MBD2,1583,1447
CFB_2295.195,CFB,1279,758
GSK3B_PKc_E6_107.2,GSK3B,2370,2547
TCF3_E18_183.0,TCF3,932,706
ANAPC1_9,ANAPC1,1086,67
CPD_4143.1,CPD,3532,2943
RNF32_1089.43,RNF32,1700,1702
SP7_E3_168.7,SP7,1476,1047
TRIM11_1407.8,TRIM11,1219,998
AK1_PKc_E3_28,AK1,1942,2420
YY2_E1_230.7,YY2,2062,1900
HIPK1_PKc_E2_557.27,HIPK1,130,26
BIRC2_1857.81,BIRC2,1899,2141
ZNF562_E6_726.17,ZNF562,2414,2150
KCTD14_BTB35119_E1_768.26,KCTD14,1180,1452
CXXC1_CXXC162208_E1_1983.59,CXXC1,3499,1299
CBX2_Chromo_E2_44.2,CBX2,387,327
FBXO5_1206.66,FBXO5,3212,864
EZH2_SANT_E5_150.2,EZH2,1518,1106
CASP14_729.4,CASP14,3020,2447
NEDD4L_2565.126,NEDD4L,1674,1859
ZBED1_E2_150.13,ZBED1,1532,1757
ASB11_972.59,ASB11,1296,1781
PRKCH_PKc_E13_144.1,PRKCH,1080,864
PRSS16_1545.65,PRSS16,1708,1592
KDM5D_Phd2_E25_183.8,KDM5D,3048,1980
SMAD5_E4_372.20,SMAD5,2153,1658
ADAM20_2331.8,ADAM20,2467,2222
CHD8_Chromo_E6_39.1,CHD8,1892,1871
TRIM46_2280.309,TRIM46,1398,1672
TSNARE1_SANT_E4_234.19,TSNARE1,793,807
PITX1_E3_42.0,PITX1,1302,1380
FEZF2_E4_133.2,FEZF2,2047,1824
EHMT2_e23_87.11,EHMT2,2370,1605
TGIF1_E3_36.0,TGIF1,1435,607
TRIM40_777.108,TRIM40,638,780
NSD1_PWWP17541848_E1_8091.285,NSD1,537,145
CELA3B_813.138,CELA3B,1893,1967
RAB40B_837.114,RAB40B,1017,695
SIRT3_e3_210.0,SIRT3,2074,2250
BRSK1_PKc_E3_86,BRSK1,1231,1105
RNF31_2766.179,RNF31,1437,1507
ZNF507_E4_118.5,ZNF507,617,709
ZNF696_E3_651.113,ZNF696,1116,598
MARK1_PKc_E8_237.15,MARK1,863,739
JAK3_PKc2_E18_140.11,JAK3,1757,1464
ARID4A_Chromo_E18_46.0,ARID4A,1656,2106
SOCS7_1746.306,SOCS7,939,842
ZNF660_E3_825.59,ZNF660,2061,2841
HOXD3_E3_177.0,HOXD3,514,238
HSF2_E3_128.8,HSF2,4705,5497
KLHL23_BTB26134_E1_1677.142,KLHL23,1051,1597
EPHB2_PKc_E11_248.3,EPHB2,1081,943
CSF1R_PKc_E15_163.13,CSF1R,2805,2462
ATRX_H_e27_109.0,ATRX,4001,2984
ZIC4_E4_53.1,ZIC4,983,563
UBE4B_3909.187,UBE4B,2000,1434
ZNF221_E6_1233.76,ZNF221,2399,2569
PAX6_E7_36.0,PAX6,2172,2050
GZMH_741.77,GZMH,2024,1463
LHX4_E4_135.12,LHX4,537,643
neg64,neg64,1117,764
BAZ2A_Phd_E26_141.8,BAZ2A,1400,1382
E2F1_E3_220.2,E2F1,1546,1100
ADAM8_2475.12,ADAM8,1949,1947
ACVR1C_PKc_E7_125.7,ACVR1C,833,766
ZNF548_E4_834.50,ZNF548,2125,2210
ING2_Phd_E2_605.48,ING2,1080,893
SMYD4_e6_183.0,SMYD4,1181,1314
GLI4_E4_489.6,GLI4,700,396
RNF10_2436.24,RNF10,1773,1890
STKLD1_PKc_E5_102.8,STKLD1,1188,1064
MKRN1_1449.137,MKRN1,886,510
THAP3_E2_190.5,THAP3,1091,928
ATRX_D_e18_147.2,ATRX,2495,1670
TRIM17_1434.285,TRIM17,1791,1512
TRIM5_1482.161,TRIM5,670,853
ZNF7_E5_1380.104,ZNF7,1539,1342
KDM4A_ePhd_E18_168.6,KDM4A,3798,4074
PITX2_E2_135.5,PITX2,1420,1687
SOX7_E2_107.8,SOX7,1747,1614
NEK1_PKc_E4_97.3,NEK1,2298,2240
TSC22D1_E3_138.4,TSC22D1,966,505
ZIM3_E5_492.12,ZIM3,4801,5053
MEP1B_2106.33,MEP1B,3299,3728
CHUK_PKc_E3_115,CHUK,953,1153
RNF165_1041.58,RNF165,1240,1385
TULP2_E8_114.13,TULP2,684,594
RNF20_2928.180,RNF20,3981,575
ZNF846_E6_1053.26,ZNF846,1841,1798
NR1H2_E5_274.14,NR1H2,560,464
RNF212_894.91,RNF212,1122,1068
L3MBTL2_MBT183283_E1_2118.71,L3MBTL2,951,1014
KLHL15_BTB32128_E1_1815.176,KLHL15,1859,2195
TRIM7_1536.294,TRIM7,380,328
KSR1_PKc_E21_111.4,KSR1,1165,1262
KLF12_E7_73.3,KLF12,837,872
XIAP_1494.96,XIAP,2766,3484
TRAF7_2013.202,TRAF7,534,352
TRIM72_1434.202,TRIM72,1067,719
MESP1_E1_174.8,MESP1,989,953
TRAF5_1674.158,TRAF5,987,834
MDM4_1473.78,MDM4,3674,4285
BMPR1B_PKc_E10_131.6,BMPR1B,2460,1716
ZSCAN20_SANT2_E7_248.26,ZSCAN20,1315,1244
FBXL8_5,FBXL8,867,695
PAX1_E2_384.54,PAX1,1666,1289
SUV39H2_e3_105.3,SUV39H2,1999,2378
HIPK4_PKc_E3_219.28,HIPK4,2836,2080
TP63_E4_51.0,TP63,1400,1125
KMT2C_14736.651,KMT2C,1014,1036
PRMT5_e12_106.4,PRMT5,4761,1560
ASB10_1404.112,ASB10,289,134
BHLHA9_E1_180.3,BHLHA9,1090,710
ERBB2_PKc_E20_186.2,ERBB2,702,334
DLX1_E2_129.9,DLX1,1375,1204
SCYL2_PKc_E2_84,SCYL2,2801,2442
ATF7_E10_126.1,ATF7,929,513
ZNF480_E5_1050.1,ZNF480,3092,3392
HTRA2_1377.163,HTRA2,2802,1160
UBE2W_576.38,UBE2W,1431,1909
MBTPS2_1560.74,MBTPS2,1846,226
ZNF646_E2_5235.100,ZNF646,1189,657
ITCH_2712.212,ITCH,846,1251
RNF165_1041.57,RNF165,2187,2337
TRIM45_1689.19,TRIM45,1365,1004
NEDD4L_2565.209,NEDD4L,2509,2409
ZNF485_E5_651.54,ZNF485,1801,2038
RNF20_2928.266,RNF20,1345,512
CPA6_1314.34,CPA6,2774,2603
TPP2_3750.57,TPP2,1701,1719
TRIM62_1428.227,TRIM62,827,691
CDC16_1863.145,CDC16,1787,179
KLK3_786.107,KLK3,1748,2121
RYK_PKc_E8_49,RYK,834,837
USP43_3372.451,USP43,3508,2903
LATS1_PKc_E7_107.6,LATS1,989,1319
HES5_E2_159.5,HES5,780,625
ACVR1_PKc_E8_276.19,ACVR1,393,632
KIAA1804_PKc_E2_181.12,KIAA1804,501,417
ENPEP_2874.29,ENPEP,1955,1544
ZBTB45_E2_31.1,ZBTB45,1643,1118
CBLB_2949.10,CBLB,771,525
DPP10_2403.9,DPP10,3770,4370
AREL1_2472.138,AREL1,2621,2571
HOXB8_E2_177.4,HOXB8,2170,1800
PARP9_Macro317453_E1_2565.7,PARP9,1146,1468
MAST1_PKc_E15_166.27,MAST1,921,768
BPTF_BD_e23_85.11,BPTF,2462,1928
PWWP2A_PWWP653739_E1_2268.142,PWWP2A,1740,1898
SP3_E6_121.1,SP3,1098,492
KLHL35_BTB3170_E1_1752.14,KLHL35,2041,1424
PARK2_1398.83,PARK2,798,548
NR2C1_E5_180.6,NR2C1,2638,2871
MAP3K10_PKc_E4_68.8,MAP3K10,1738,1457
CDKL3_PKc_E4_179.6,CDKL3,1135,1010
MUL1_1059.87,MUL1,2668,1780
EBF1_E11_72.4,EBF1,2281,2088
BAP1_2190.56,BAP1,1965,1018
EGR3_E2_237.1,EGR3,1041,992
SCML2_MBT36131_E1_2103.232,SCML2,1064,1127
KLHL3_BTB40147_E1_1764.1,KLHL3,1125,1264
PRKG2_PKc_E16_123.3,PRKG2,1174,1390
RNF224_471.92,RNF224,2128,1440
MAPKAPK3_PKc_E8_124.1,MAPKAPK3,1435,1180
SOCS1_636.47,SOCS1,1212,939
ZNF598_2715.48,ZNF598,1680,1883
PRPF8_7008.581,PRPF8,2868,595
ZBTB48_BTB16119_E1_2067.375,ZBTB48,1546,775
RNF144B_912.4,RNF144B,1368,1070
TRAF5_1674.143,TRAF5,2662,2746
UBE2G2_498.35,UBE2G2,2141,971
ZSCAN25_E8_564.95,ZSCAN25,2127,2216
KLHL7_BTB34140_E1_501.7,KLHL7,1884,2005
ZNF98_E4_1155.3,ZNF98,2362,1511
PRCP_1554.87,PRCP,2456,2133
STK36_PKc_E7_78.5,STK36,1092,710
SCYL1_PKc_E2_141.8,SCYL1,1430,1168
ZFX_E10_1119.46,ZFX,1792,1889
PRKCQ_PKc_E12_174.3,PRKCQ,941,703
CHD7_Chromo_E9_84.3,CHD7,1372,1658
MOK_PKc_E4_71,MOK,781,1066
WWP1_2769.89,WWP1,2219,1649
KLF7_E3_124.3,KLF7,2535,2277
TBX3_E2_268.13,TBX3,2487,1992
ACVR1_PKc_E6_40,ACVR1,1394,1553
ZFPM2_E8_1788.34,ZFPM2,4822,4206
HOXA2_E2_174.3,HOXA2,542,485
PIAS4_1533.299,PIAS4,3332,2026
GRHL1_E9_159.7,GRHL1,2910,3564
ZBTB21_E3_873.32,ZBTB21,999,1410
ZSCAN26_E4_771.61,ZSCAN26,3696,3553
FBXO3_1416.50,FBXO3,1747,1245
SMG1_PKc_E40_106.7,SMG1,2232,699
FBXO8_960.74,FBXO8,1268,1471
ZBTB32_BTB23109_E1_1464.314,ZBTB32,1887,1809
ADAM10_2247.57,ADAM10,1322,1653
RNF19A_2517.191,RNF19A,3407,3219
PHF7_ePhd_E5_102.2,PHF7,1565,1874
TRIM65_1554.346,TRIM65,554,367
PARL_71.1,PARL,1618,1739
ZIC3_E2_137.4,ZIC3,1304,1722
POU4F1_E2_177.11,POU4F1,1806,1400
CPA4_1266.4,CPA4,939,734
RNF19A_2517.214,RNF19A,985,944
SETD7_e6_86.1,SETD7,1422,1359
ZFP42_E4_330.5,ZFP42,1818,1304
ZFP36L2_1485.265,ZFP36L2,1138,1186
ARID5B_E8_98.2,ARID5B,859,540
RARA_E3_84.2,RARA,3875,3532
SP140L_BD_e19_73.2,SP140L,4778,5797
MSH6_PWWP88195_E1_4083.4,MSH6,578,301
TEC_PKc_E16_119.4,TEC,532,322
ADAMTS18_3666.62,ADAMTS18,1898,2233
KCTD3_BTB20112_E1_2448.18,KCTD3,1334,1234
ZNF366_E3_192.15,ZNF366,1191,1672
TFRC_2283.161,TFRC,1695,273
NEURL1B_1668.145,NEURL1B,631,450
ZNF354C_E5_834.52,ZNF354C,1581,1444
ZNF45_E10_1548.175,ZNF45,909,921
PHIP_5466.33,PHIP,1280,1516
MAP3K7_PKc_E5_139.1,MAP3K7,828,918
HKR1_E6_1070.39,HKR1,2971,2654
MAPK11_PKc_E2_130.4,MAPK11,1570,881
CASK_PKc_E6_103.2,CASK,1228,1199
EPHA7_PKc_E15_150.1,EPHA7,1103,1290
L3MBTL3_MBT451543_E1_2343.102,L3MBTL3,1844,1203
CREB3L1_E8_67.3,CREB3L1,1919,2237
MYBL2_SANT_E4_52.4,MYBL2,1424,273
DMTF1_SANT2_E13_175.7,DMTF1,1469,728
ISL2_E4_174.13,ISL2,356,518
PRKACB_PKc_E6_127.6,PRKACB,1924,2386
ING2_Phd_E2_605.8,ING2,947,988
PARP14_Macro801977_E1_5406.121,PARP14,2862,3123
TSSK4_PKc_E1_156.11,TSSK4,3130,2941
HDAC7_e21_98.10,HDAC7,1348,860
RNF113B_969.99,RNF113B,376,280
CHEK2_PKc_E9_100.2,CHEK2,608,726
RNF213_15624.74,RNF213,722,622
SPPL2A_1563.78,SPPL2A,2748,3267
RHOBTB2_BTB443492_E1_2250.277,RHOBTB2,1419,1536
KDM4A_tudor897953_E1_3195.187,KDM4A,1072,908
HR_e18_129.18,HR,2463,2616
DYRK1A_PKc_E4_75.3,DYRK1A,1637,950
MORC3_CW408446_E1_2820.64,MORC3,981,789
MIB2_3213.437,MIB2,696,394
ZNF485_E5_651.23,ZNF485,3879,3271
TMPRSS3_984.105,TMPRSS3,2679,2396
MLLT1_Yeats29112_E1_1680.21,MLLT1,906,838
KLK6_735.19,KLK6,1798,1348
ZNF223_E5_498.17,ZNF223,3861,3586
CIC_E6_171.6,CIC,2500,1967
HOXC13_E2_156.0,HOXC13,3594,3161
DCAF12L1_1392.126,DCAF12L1,1292,857
RFX1_E3_182.24,RFX1,2182,1989
RNF17_tudor731776_E1_4872.85,RNF17,2732,2481
STK25_PKc_E5_109.5,STK25,1115,1130
RARB_Ex_261.18,RARB,1199,1773
PHF3_Phd_E6_118.1,PHF3,2301,2423
ANAPC15_378.35,ANAPC15,785,708
CAD_6678.68,CAD,2538,3011
ZBED3_E3_162.42,ZBED3,3301,2781
RNF126_936.6,RNF126,847,838
TRIML1_1407.3,TRIML1,955,1057
FBXO33_1668.48,FBXO33,1498,1172
CEBPB_E1_147.11,CEBPB,2955,2483
CSK_PKc_E12_87,CSK,1667,1275
CHD1_Chromo_E7_170.6,CHD1,2195,1761
MNAT1_930.0,MNAT1,1502,499
SFMBT2_MBT156256_E1_2685.39,SFMBT2,1989,2520
UBE2W_576.41,UBE2W,2267,2398
NOBOX_E5_203.2,NOBOX,1485,1456
LONP1_2880.397,LONP1,1776,192
UBE2B_459.35,UBE2B,1157,1619
CHEK1_PKc_E3_224.1,CHEK1,1781,522
TRIM27_748.24,TRIM27,736,418
HLTF_3030.156,HLTF,1403,966
CSNK1E_PKc_E6_171.15,CSNK1E,278,144
BRD1_ePhd_E2_354.28,BRD1,969,604
NHLH2_E3_162.23,NHLH2,947,788
HOXA10_E2_177.11,HOXA10,1815,1507
ZFP64_E2_81.4,ZFP64,1900,1317
ZMYND8_BD_e6_93.11,ZMYND8,1460,1190
PBX4_E5_136.1,PBX4,1512,1170
ERN1_PKc_E14_62,ERN1,1311,1397
MID1_2004.241,MID1,1609,2399
CHD6_Chromo_E10_135.2,CHD6,1157,1092
FBXO46_1812.244,FBXO46,584,563
KDM4B_Phd_E15_223.18,KDM4B,910,846
USP53_3222.17,USP53,1793,2273
CHD5_H_e20_95.3,CHD5,1735,2147
HECW2_4719.568,HECW2,1774,1657
RXRB_E4_180.5,RXRB,2514,2213
EHMT1_e24_87.1,EHMT1,954,843
TRIM54_1203.157,TRIM54,977,758
FOXC2_E1_234.32,FOXC2,806,894
FER_PKc_E16_95.3,FER,1753,1868
ZFHX3_E9_2580.354,ZFHX3,1636,1209
ASB18_1401.112,ASB18,1236,855
ZFP36L2_1485.13,ZFP36L2,631,504
DAPK1_PKc_E2_44.1,DAPK1,1450,1881
AIRE_Phd2_E11_104.10,AIRE,608,468
DYRK1A_PKc_E8_141.1,DYRK1A,420,134
RSPRY1_1731.88,RSPRY1,1568,1713
MAP4K4_PKc_E2_66.5,MAP4K4,617,600
CRMP1_2061.342,CRMP1,1487,1742
HTRA2_1377.91,HTRA2,2970,727
LONRF3_2280.317,LONRF3,891,934
MTF2_tudor4595_E1_1782.11,MTF2,1506,1512
MBD2_MBD_E1_92.6,MBD2,1260,997
ZFP1_E4_723.8,ZFP1,1559,1699
FANCL_1143.55,FANCL,3052,2834
ARID2_E13_135.0,ARID2,1556,1487
FBXL14_1257.152,FBXL14,698,285
CUX1_E23_155.13,CUX1,1152,1514
RNF186_684.121,RNF186,1256,1462
MEX3A_1563.178,MEX3A,728,400
BAZ1A_Phd_E22_102.6,BAZ1A,1702,1732
HOXB4_E2_177.21,HOXB4,1394,817
