sgRNA,Gene,A2780_Cont2_D0,A2780_Cont2_D10
SHPRH_5052.202,SHPRH,2721,2153
SHPRH_5052.260,SHPRH,2504,2872
SHPRH_5052.259,SHPRH,853,1209
SHPRH_5052.250,SHPRH,2449,1697
SIAH1_942.79,SIAH1,3769,2521
SIAH1_942.76,SIAH1,1792,1385
SIAH1_942.12,SIAH1,2691,2515
SIAH1_942.75,SIAH1,1754,659
SIAH1_942.73,SIAH1,1540,871
SIAH1_942.13,SIAH1,3300,2997
SIAH1_942.29,SIAH1,2419,1756
SIAH1_942.30,SIAH1,2044,2175
SIAH2_975.113,SIAH2,1509,618
SIAH2_975.109,SIAH2,2352,1500
SIAH2_975.41,SIAH2,767,598
SIAH2_975.97,SIAH2,1863,1630
SIAH2_975.50,SIAH2,318,447
SIAH2_975.85,SIAH2,488,846
SIAH2_975.135,SIAH2,1106,841
SIAH2_975.24,SIAH2,2635,3130
SIAH2_975.132,SIAH2,1286,3627
SIAH2_975.130,SIAH2,1403,584
SIAH2_975.129,SIAH2,2001,706
SIAH2_975.27,SIAH2,1122,223
SYVN1_1854.8,SYVN1,2296,787
SYVN1_1854.350,SYVN1,2741,945
SYVN1_1854.335,SYVN1,1028,1193
SYVN1_1854.42,SYVN1,1961,605
SYVN1_1854.55,SYVN1,1223,419
SYVN1_1854.56,SYVN1,1334,832
SYVN1_1854.294,SYVN1,3687,1695
SYVN1_1854.288,SYVN1,809,529
SYVN1_1854.59,SYVN1,1653,414
SYVN1_1854.284,SYVN1,1397,831
SYVN1_1854.282,SYVN1,1199,777
TMEM129_1089.1,TMEM129,2830,2091
TMEM129_1089.9,TMEM129,1682,1194
TMEM129_1089.12,TMEM129,961,507
TMEM129_1089.190,TMEM129,1735,1075
TMEM129_1089.172,TMEM129,600,886
TMEM129_1089.29,TMEM129,1208,537
TMEM129_1089.115,TMEM129,1698,749
TOPORS_2943.223,TOPORS,3741,2522
TOPORS_2943.4,TOPORS,1801,996
TOPORS_2943.5,TOPORS,1,1
TOPORS_2943.221,TOPORS,2761,1851
TRAF2_1506.255,TRAF2,633,309
TRAF2_1506.254,TRAF2,1748,1149
TRAF2_1506.253,TRAF2,526,202
TRAF2_1506.7,TRAF2,1430,1035
TRAF2_1506.250,TRAF2,1621,765
TRAF2_1506.10,TRAF2,678,54
TRAF2_1506.203,TRAF2,2290,696
TRAF2_1506.44,TRAF2,1334,766
TRAF2_1506.58,TRAF2,1074,1247
TRAF2_1506.70,TRAF2,1921,441
TRAF2_1506.168,TRAF2,1407,605
TRAF2_1506.143,TRAF2,2428,401
TRAF3_1707.190,TRAF3,1485,721
TRAF3_1707.189,TRAF3,1193,109
TRAF3_1707.188,TRAF3,1687,483
TRAF3_1707.9,TRAF3,1007,595
TRAF3_1707.185,TRAF3,1170,440
TRAF3_1707.11,TRAF3,1503,535
TRAF3_1707.182,TRAF3,1,1
TRAF3_1707.177,TRAF3,3456,2518
TRAF3_1707.170,TRAF3,2113,1538
TRAF3_1707.45,TRAF3,2933,1989
TRAF3_1707.134,TRAF3,1404,409
TRAF3_1707.73,TRAF3,1379,403
TRAF4_1413.232,TRAF4,541,90
TRAF4_1413.230,TRAF4,1244,865
TRAF4_1413.229,TRAF4,2663,970
TRAF4_1413.228,TRAF4,788,995
TRAF4_1413.226,TRAF4,525,69
TRAF4_1413.225,TRAF4,370,324
TRAF4_1413.6,TRAF4,1302,285
TRAF4_1413.200,TRAF4,739,472
TRAF4_1413.37,TRAF4,1898,902
TRAF4_1413.72,TRAF4,1352,473
TRAF4_1413.127,TRAF4,775,704
TRAF5_1674.166,TRAF5,1045,288
TRAF5_1674.165,TRAF5,5,1
TRAF5_1674.8,TRAF5,3533,2688
TRAF5_1674.162,TRAF5,1020,563
TRAF5_1674.160,TRAF5,1054,1490
TRAF5_1674.158,TRAF5,719,1261
TRAF5_1674.143,TRAF5,2722,3724
TRAF5_1674.134,TRAF5,2225,3270
TRAF5_1674.126,TRAF5,2790,2902
TRAF5_1674.46,TRAF5,1769,1218
TRAF5_1674.57,TRAF5,2915,1856
TRIM6-TRIM34_2529.286,TRIM6-TRIM34,8943,5733
TRIM6-TRIM34_2529.283,TRIM6-TRIM34,2939,5503
TRIM6-TRIM34_2529.13,TRIM6-TRIM34,3044,2294
TRIM6-TRIM34_2529.278,TRIM6-TRIM34,4320,4600
TRIM6-TRIM34_2529.15,TRIM6-TRIM34,2752,1928
TRIM6-TRIM34_2529.17,TRIM6-TRIM34,4043,2415
TRIM6-TRIM34_2529.273,TRIM6-TRIM34,1242,686
TRIM6-TRIM34_2529.262,TRIM6-TRIM34,1552,888
TRIM6-TRIM34_2529.232,TRIM6-TRIM34,2594,1439
TRIM6-TRIM34_2529.230,TRIM6-TRIM34,2507,2455
TRIM6-TRIM34_2529.229,TRIM6-TRIM34,6669,5950
TRIM6-TRIM34_2529.90,TRIM6-TRIM34,6085,8042
TRIM6-TRIM34_2529.95,TRIM6-TRIM34,5550,2206
TRIM6-TRIM34_2529.107,TRIM6-TRIM34,3876,1844
TRIM6-TRIM34_2529.196,TRIM6-TRIM34,4587,7971
TRIM6-TRIM34_2529.165,TRIM6-TRIM34,2914,2508
TRAIP_1410.202,TRAIP,1259,321
TRAIP_1410.0,TRAIP,1435,306
TRAIP_1410.201,TRAIP,578,96
TRAIP_1410.1,TRAIP,898,1
TRAIP_1410.198,TRAIP,1611,63
TRAIP_1410.3,TRAIP,703,122
TRAIP_1410.192,TRAIP,1570,572
TRAIP_1410.47,TRAIP,2021,219
TRAIP_1410.154,TRAIP,633,159
TRAIP_1410.143,TRAIP,311,42
TRAIP_1410.130,TRAIP,1766,1391
TRIM10_1446.254,TRIM10,399,587
TRIM10_1446.4,TRIM10,2294,1364
TRIM10_1446.251,TRIM10,1303,1111
TRIM10_1446.250,TRIM10,2070,2538
TRIM10_1446.247,TRIM10,1084,842
TRIM10_1446.9,TRIM10,1109,827
TRIM10_1446.238,TRIM10,2223,2298
TRIM10_1446.28,TRIM10,2406,1994
TRIM10_1446.44,TRIM10,2607,479
TRIM10_1446.184,TRIM10,807,846
TRIM10_1446.176,TRIM10,690,443
TRIM11_1407.294,TRIM11,713,239
TRIM11_1407.4,TRIM11,1365,241
TRIM11_1407.291,TRIM11,1187,407
TRIM11_1407.6,TRIM11,1191,323
TRIM11_1407.8,TRIM11,1218,934
TRIM11_1407.285,TRIM11,867,448
TRIM11_1407.280,TRIM11,1412,995
TRIM11_1407.255,TRIM11,1185,1169
TRIM11_1407.207,TRIM11,1151,761
TRIM11_1407.201,TRIM11,315,129
TRIM13_1224.0,TRIM13,1902,2623
TRIM13_1224.111,TRIM13,998,1065
TRIM13_1224.3,TRIM13,2263,1089
TRIM13_1224.6,TRIM13,1156,2872
TRIM13_1224.106,TRIM13,1298,252
TRIM13_1224.7,TRIM13,2618,1682
TRIM13_1224.97,TRIM13,2001,2235
TRIM13_1224.95,TRIM13,1604,261
TRIM13_1224.46,TRIM13,3736,2672
TRIM15_1398.252,TRIM15,851,152
TRIM15_1398.251,TRIM15,934,1017
TRIM15_1398.5,TRIM15,1021,709
TRIM15_1398.8,TRIM15,1006,524
TRIM15_1398.246,TRIM15,1086,431
TRIM15_1398.241,TRIM15,280,74
TRIM15_1398.238,TRIM15,1579,979
TRIM15_1398.235,TRIM15,1782,2068
TRIM15_1398.30,TRIM15,1642,781
TRIM15_1398.36,TRIM15,1329,827
TRIM15_1398.77,TRIM15,1346,1038
TRIM15_1398.84,TRIM15,315,900
TRIM17_1434.288,TRIM17,865,366
TRIM17_1434.286,TRIM17,2154,675
TRIM17_1434.285,TRIM17,1510,750
TRIM17_1434.8,TRIM17,496,153
TRIM17_1434.280,TRIM17,580,306
TRIM17_1434.279,TRIM17,1573,1202
TRIM17_1434.277,TRIM17,952,681
TRIM17_1434.262,TRIM17,2065,2211
TRIM17_1434.90,TRIM17,458,46
TRIM17_1434.98,TRIM17,2269,1669
TRIM2_2316.322,TRIM2,487,123
TRIM2_2316.321,TRIM2,3872,1287
TRIM2_2316.317,TRIM2,883,427
TRIM2_2316.316,TRIM2,945,982
TRIM2_2316.314,TRIM2,1604,687
TRIM2_2316.309,TRIM2,1851,1412
TRIM2_2316.288,TRIM2,3289,3290
TRIM2_2316.276,TRIM2,2798,2060
TRIM2_2316.270,TRIM2,700,403
TRIM2_2316.75,TRIM2,845,1051
TRIM2_2316.80,TRIM2,1789,1218
TRIM2_2316.203,TRIM2,1,1
TRIM21_1428.4,TRIM21,2424,1880
TRIM21_1428.5,TRIM21,2621,1190
TRIM21_1428.211,TRIM21,1453,460
TRIM21_1428.6,TRIM21,997,785
TRIM21_1428.8,TRIM21,1638,1628
TRIM21_1428.13,TRIM21,2466,2414
TRIM21_1428.206,TRIM21,1923,2634
TRIM21_1428.33,TRIM21,1156,458
TRIM21_1428.193,TRIM21,295,176
TRIM21_1428.186,TRIM21,1266,2016
TRIM21_1428.166,TRIM21,2446,1768
TRIM21_1428.100,TRIM21,684,431
TRIM22_1497.154,TRIM22,621,461
TRIM22_1497.3,TRIM22,940,727
TRIM22_1497.152,TRIM22,1201,870
TRIM22_1497.149,TRIM22,1778,2153
TRIM22_1497.5,TRIM22,2879,3957
TRIM22_1497.148,TRIM22,1440,1865
TRIM22_1497.19,TRIM22,1641,675
TRIM22_1497.35,TRIM22,1408,1106
TRIM22_1497.68,TRIM22,3760,2906
TRIM22_1497.112,TRIM22,2604,2387
TRIM23_1725.139,TRIM23,2598,1503
TRIM23_1725.14,TRIM23,1752,1568
TRIM23_1725.135,TRIM23,2627,2105
TRIM23_1725.15,TRIM23,2024,1557
TRIM23_1725.133,TRIM23,2246,973
TRIM23_1725.132,TRIM23,1631,1173
TRIM23_1725.31,TRIM23,2510,1359
TRIM23_1725.40,TRIM23,3690,1647
TRIM23_1725.69,TRIM23,1436,420
TRIM23_1725.82,TRIM23,2484,1642
TRIM24_3153.354,TRIM24,2003,814
TRIM24_3153.353,TRIM24,631,118
TRIM24_3153.30,TRIM24,1430,852
TRIM24_3153.352,TRIM24,226,28
TRIM24_3153.346,TRIM24,891,379
TRIM24_3153.44,TRIM24,3413,1188
TRIM24_3153.299,TRIM24,1631,1199
TRIM24_3153.196,TRIM24,1419,2093
TRIM24_3153.132,TRIM24,3843,1443
TRIM24_3153.139,TRIM24,6546,4921
TRIM25_1893.1,TRIM25,1477,659
TRIM25_1893.300,TRIM25,524,404
TRIM25_1893.299,TRIM25,500,497
TRIM25_1893.4,TRIM25,1108,1095
TRIM25_1893.294,TRIM25,1515,1302
TRIM25_1893.8,TRIM25,1092,391
TRIM25_1893.292,TRIM25,373,333
TRIM25_1893.288,TRIM25,1869,771
TRIM25_1893.34,TRIM25,1210,223
TRIM25_1893.40,TRIM25,614,1011
TRIM25_1893.214,TRIM25,1117,227
TRIM25_1893.66,TRIM25,1103,969
TRIM25_1893.86,TRIM25,1144,1588
TRIM25_1893.146,TRIM25,1471,1141
TRIM26_1620.308,TRIM26,1214,843
TRIM26_1620.304,TRIM26,2169,682
TRIM26_1620.301,TRIM26,1756,1155
TRIM26_1620.302,TRIM26,2975,1245
TRIM26_1620.299,TRIM26,1581,1731
TRIM26_1620.295,TRIM26,329,18
TRIM26_1620.293,TRIM26,843,376
TRIM26_1620.291,TRIM26,1078,778
TRIM26_1620.28,TRIM26,2131,1291
TRIM26_1620.273,TRIM26,1687,1382
TRIM26_1620.53,TRIM26,1478,530
TRIM26_1620.228,TRIM26,1859,783
TRIM26_1620.140,TRIM26,2486,1384
TRIM27_1373.225,TRIM27,3681,2383
TRIM27_1373.222,TRIM27,2043,738
TRIM27_1373.221,TRIM27,1736,1922
TRIM27_1373.219,TRIM27,2673,1545
TRIM27_1542.3,TRIM27,832,313
TRIM27_1373.6,TRIM27,1426,483
TRIM27_1542.215,TRIM27,768,245
TRIM27_748.21,TRIM27,1861,1463
TRIM27_748.24,TRIM27,1082,540
TRIM27_1542.176,TRIM27,704,444
TRIM27_1542.158,TRIM27,832,176
TRIM27_1373.123,TRIM27,939,585
TRIM28_2508.26,TRIM28,715,130
TRIM28_2508.449,TRIM28,1691,940
TRIM28_2508.27,TRIM28,2060,1067
TRIM28_2508.443,TRIM28,647,512
TRIM28_2508.30,TRIM28,1079,177
TRIM28_2508.435,TRIM28,1186,255
TRIM28_2508.38,TRIM28,1174,554
TRIM28_2508.428,TRIM28,1241,419
TRIM28_2508.53,TRIM28,1757,185
TRIM28_2508.67,TRIM28,2172,554
TRIM28_2508.341,TRIM28,1264,157
TRIM28_2508.172,TRIM28,725,499
TRIM28_2508.244,TRIM28,760,122
TRIM3_2235.4,TRIM3,1806,1549
TRIM3_2235.380,TRIM3,997,1964
TRIM3_2235.6,TRIM3,2013,911
TRIM3_2235.377,TRIM3,2862,754
TRIM3_2235.372,TRIM3,1111,654
TRIM3_2235.369,TRIM3,1020,571
TRIM3_2235.367,TRIM3,1425,678
TRIM3_2235.7,TRIM3,991,705
TRIM3_2235.336,TRIM3,1142,605
TRIM3_2235.40,TRIM3,1679,656
TRIM3_2235.52,TRIM3,1214,678
TRIM3_2235.298,TRIM3,3030,3540
TRIM3_2235.147,TRIM3,1771,1287
TRIM31_1278.147,TRIM31,2652,1773
TRIM31_1278.2,TRIM31,2574,1378
TRIM31_1278.3,TRIM31,2417,2551
TRIM31_1278.143,TRIM31,2390,1519
TRIM31_1278.6,TRIM31,3816,3606
TRIM31_1278.140,TRIM31,3601,2113
TRIM31_1278.8,TRIM31,2704,1855
TRIM31_1278.18,TRIM31,1979,2095
TRIM31_745.20,TRIM31,869,405
TRIM31_1278.126,TRIM31,3978,4096
TRIM32_1962.3,TRIM32,1333,977
TRIM32_1962.295,TRIM32,2519,2369
TRIM32_1962.293,TRIM32,1763,1293
TRIM32_1962.4,TRIM32,1502,837
TRIM32_1962.5,TRIM32,2724,3040
TRIM32_1962.7,TRIM32,3101,1974
TRIM32_1962.275,TRIM32,1072,445
TRIM32_1962.99,TRIM32,1073,274
TRIM32_1962.199,TRIM32,2321,1895
TRIM32_1962.193,TRIM32,3976,4631
TRIM33_3384.396,TRIM33,510,414
TRIM33_3384.382,TRIM33,1387,2653
TRIM33_3384.355,TRIM33,164,315
TRIM33_3384.353,TRIM33,497,389
TRIM33_3384.72,TRIM33,1905,908
TRIM33_3384.351,TRIM33,962,565
TRIM33_3384.348,TRIM33,1350,1487
TRIM33_3384.345,TRIM33,1756,831
TRIM33_3384.80,TRIM33,2024,1933
TRIM33_3384.94,TRIM33,1608,702
TRIM33_3384.288,TRIM33,3010,3999
TRIM33_3384.128,TRIM33,2091,1583
TRIM33_3384.226,TRIM33,3053,1483
TRIM33_3384.207,TRIM33,1912,1747
TRIM34_1467.9,TRIM34,5550,2206
TRIM34_1467.146,TRIM34,2594,1439
TRIM34_1467.144,TRIM34,2507,2455
TRIM34_1467.143,TRIM34,6669,5950
TRIM34_1467.3,TRIM34,1831,889
TRIM34_1467.138,TRIM34,1114,560
TRIM34_1467.4,TRIM34,6085,8042
TRIM34_1467.21,TRIM34,3876,1844
TRIM34_1467.110,TRIM34,4587,7971
TRIM34_1467.79,TRIM34,2914,2508
TRIM35_1482.263,TRIM35,1270,633
TRIM35_1482.262,TRIM35,372,81
TRIM35_1482.259,TRIM35,805,595
TRIM35_1482.258,TRIM35,433,139
TRIM35_1482.7,TRIM35,761,269
TRIM35_1482.255,TRIM35,1050,613
TRIM35_1482.252,TRIM35,1115,1051
TRIM35_1482.236,TRIM35,375,257
TRIM35_1482.227,TRIM35,40,1
TRIM35_1482.47,TRIM35,1,1
TRIM35_1482.208,TRIM35,1005,826
TRIM35_1482.182,TRIM35,402,55
TRIM35_1482.97,TRIM35,1422,682
TRIM36_2187.190,TRIM36,2080,1512
TRIM36_2187.189,TRIM36,3929,4661
TRIM36_2187.187,TRIM36,1499,744
TRIM36_2187.185,TRIM36,1994,1768
TRIM36_2187.184,TRIM36,2821,1724
TRIM36_2187.183,TRIM36,3269,2816
TRIM36_2187.32,TRIM36,1774,2403
TRIM36_2187.44,TRIM36,2312,1276
TRIM36_2187.66,TRIM36,2820,4547
TRIM36_2187.82,TRIM36,2279,1192
TRIM38_1398.157,TRIM38,989,462
TRIM38_1398.156,TRIM38,3310,1144
TRIM38_1398.154,TRIM38,4297,2603
TRIM38_1398.152,TRIM38,1825,800
TRIM38_1398.3,TRIM38,2165,1524
TRIM38_1398.149,TRIM38,2273,1220
TRIM38_1398.147,TRIM38,1609,1158
TRIM38_1398.137,TRIM38,1675,1268
TRIM38_1398.32,TRIM38,3847,2144
TRIM38_1398.55,TRIM38,1610,262
TRIM38_1398.66,TRIM38,1330,1003
TRIM39_1557.230,TRIM39,2024,993
TRIM39_1557.229,TRIM39,2827,3103
TRIM39_1557.11,TRIM39,1683,1548
TRIM39_1557.13,TRIM39,2670,2149
TRIM39_1557.16,TRIM39,2614,2111
TRIM39_1557.225,TRIM39,1288,820
TRIM39_1557.223,TRIM39,1131,1450
TRIM39_1557.213,TRIM39,687,724
TRIM39_1557.206,TRIM39,3269,1857
TRIM39_1557.203,TRIM39,1055,699
TRIM39_1557.46,TRIM39,2141,1737
TRIM39_1557.56,TRIM39,912,1126
TRIM39_1557.79,TRIM39,1469,1332
TRIM39_1557.95,TRIM39,449,836
TRIM4_1503.210,TRIM4,607,274
TRIM4_1503.209,TRIM4,561,122
TRIM4_1503.4,TRIM4,87,95
TRIM4_1503.7,TRIM4,2658,1654
TRIM4_1503.10,TRIM4,1076,829
TRIM4_1503.198,TRIM4,421,421
TRIM4_1503.194,TRIM4,1837,1063
TRIM4_1503.170,TRIM4,610,369
TRIM4_1503.29,TRIM4,676,1168
TRIM4_1503.66,TRIM4,1935,666
TRIM4_1503.84,TRIM4,873,417
TRIM40_777.114,TRIM40,3143,2054
TRIM40_777.111,TRIM40,1129,501
TRIM40_777.7,TRIM40,1792,707
TRIM40_777.109,TRIM40,2061,3383
TRIM40_777.108,TRIM40,817,1147
TRIM40_777.103,TRIM40,999,657
TRIM40_777.30,TRIM40,3276,2905
TRIM40_777.80,TRIM40,2790,2798
TRIM41_1893.398,TRIM41,1080,359
TRIM41_1893.397,TRIM41,374,323
TRIM41_1893.395,TRIM41,948,496
TRIM41_1893.394,TRIM41,1743,1188
TRIM41_1893.8,TRIM41,2087,1506
TRIM41_1893.12,TRIM41,1404,687
TRIM41_1893.103,TRIM41,1507,614
TRIM41_1893.127,TRIM41,607,491
TRIM41_1893.331,TRIM41,1,1
TRIM41_1893.287,TRIM41,1565,593
TRIM41_1893.276,TRIM41,2087,1854
TRIM46_2280.473,TRIM46,1,1
TRIM46_2280.4,TRIM46,1,1
TRIM46_2280.471,TRIM46,1011,408
TRIM46_2280.5,TRIM46,1765,1169
TRIM46_2280.467,TRIM46,1195,666
TRIM46_2280.466,TRIM46,1513,1457
TRIM46_2280.9,TRIM46,829,969
TRIM46_2280.55,TRIM46,527,1134
TRIM46_2280.80,TRIM46,465,92
TRIM46_2280.309,TRIM46,1431,1004
TRIM46_2280.273,TRIM46,345,126
TRIM46_2280.249,TRIM46,1584,1010
TRIM47_1917.425,TRIM47,1689,513
TRIM47_1917.423,TRIM47,575,142
TRIM47_1917.422,TRIM47,513,193
TRIM47_1917.419,TRIM47,3511,1569
TRIM47_1917.4,TRIM47,2165,2164
TRIM47_1917.415,TRIM47,569,126
TRIM47_1917.8,TRIM47,317,345
TRIM47_1917.11,TRIM47,464,634
TRIM47_1917.43,TRIM47,480,151
TRIM47_1917.252,TRIM47,2110,1323
TRIM47_1917.238,TRIM47,593,65
TRIM5_1482.162,TRIM5,73,126
TRIM5_1482.161,TRIM5,821,398
TRIM5_1482.159,TRIM5,923,464
TRIM5_1482.155,TRIM5,907,480
TRIM5_1482.6,TRIM5,2752,2471
TRIM5_1482.150,TRIM5,2863,2986
TRIM5_1482.17,TRIM5,2183,2493
TRIM5_1482.29,TRIM5,834,601
TRIM5_1482.38,TRIM5,1742,1199
TRIM5_1482.69,TRIM5,2059,1308
TRIM5_1482.111,TRIM5,2239,1613
TRIM50_1464.7,TRIM50,878,545
TRIM50_1464.8,TRIM50,1833,1788
TRIM50_1464.319,TRIM50,740,831
TRIM50_1464.316,TRIM50,400,859
TRIM50_1464.314,TRIM50,637,287
TRIM50_1464.313,TRIM50,1898,1214
TRIM50_1464.90,TRIM50,858,109
TRIM50_1464.106,TRIM50,1407,170
TRIM52_894.3,TRIM52,1259,641
TRIM52_894.132,TRIM52,2042,1457
TRIM52_894.131,TRIM52,878,662
TRIM52_894.6,TRIM52,1908,1078
TRIM52_894.7,TRIM52,2355,1500
TRIM52_894.8,TRIM52,1361,421
TRIM52_894.127,TRIM52,1954,960
TRIM52_894.10,TRIM52,566,207
TRIM52_894.63,TRIM52,1986,962
TRIM54_1203.187,TRIM54,1629,2445
TRIM54_1203.6,TRIM54,1096,555
TRIM54_1203.183,TRIM54,2019,1120
TRIM54_1203.180,TRIM54,1247,1038
TRIM54_1203.178,TRIM54,1212,664
TRIM54_1203.177,TRIM54,1700,781
TRIM54_1203.174,TRIM54,673,576
TRIM54_1203.11,TRIM54,1172,14588
TRIM54_1203.168,TRIM54,1151,449
TRIM54_1203.165,TRIM54,2235,625
TRIM54_1203.157,TRIM54,752,705
TRIM55_1647.211,TRIM55,1614,1122
TRIM55_1647.1,TRIM55,2099,1129
TRIM55_1647.210,TRIM55,2972,2169
TRIM55_1647.207,TRIM55,2534,868
TRIM55_1647.204,TRIM55,1374,704
TRIM55_1647.201,TRIM55,1277,881
TRIM55_1647.198,TRIM55,1608,633
TRIM55_1647.194,TRIM55,3487,3036
TRIM55_1647.185,TRIM55,2482,1391
TRIM55_1647.32,TRIM55,1300,2457
TRIM56_2268.570,TRIM56,446,488
TRIM56_2268.3,TRIM56,1820,1780
TRIM56_2268.566,TRIM56,1968,959
TRIM56_2268.563,TRIM56,1227,686
TRIM56_2268.6,TRIM56,1509,1425
TRIM56_2268.559,TRIM56,1542,912
TRIM56_2268.558,TRIM56,336,169
TRIM56_2268.555,TRIM56,1280,750
TRIM56_2268.541,TRIM56,1305,1346
TRIM56_2268.50,TRIM56,1218,774
TRIM56_2268.213,TRIM56,861,666
TRIM56_2268.225,TRIM56,1028,1485
TRIM58_1461.4,TRIM58,115,4
TRIM58_1461.5,TRIM58,1479,1105
TRIM58_1461.256,TRIM58,1088,1733
TRIM58_1461.254,TRIM58,1843,710
TRIM58_1461.253,TRIM58,1208,441
TRIM58_1461.12,TRIM58,1294,1057
TRIM58_1461.17,TRIM58,2183,745
TRIM58_1461.46,TRIM58,1406,738
TRIM58_1461.79,TRIM58,896,427
TRIM58_1461.195,TRIM58,1468,723
TRIM58_1461.187,TRIM58,1282,1755
TRIM59_1212.74,TRIM59,1447,1001
TRIM59_1212.73,TRIM59,3167,2062
TRIM59_1212.3,TRIM59,2851,1203
TRIM59_1212.72,TRIM59,2004,702
TRIM59_1212.71,TRIM59,2305,1984
TRIM59_1212.69,TRIM59,3247,2914
TRIM59_1212.7,TRIM59,4691,5201
TRIM59_1212.9,TRIM59,3227,1502
TRIM6_1551.201,TRIM6,8943,5733
TRIM6_1551.198,TRIM6,2939,5503
TRIM6_1551.13,TRIM6,3044,2294
TRIM6_1551.193,TRIM6,4320,4600
TRIM6_1551.14,TRIM6,2970,2261
TRIM6_1551.17,TRIM6,4043,2415
TRIM6_1551.188,TRIM6,1242,686
TRIM6_1551.177,TRIM6,1552,888
TRIM6_1551.54,TRIM6,2035,1878
TRIM6_1551.81,TRIM6,2074,2656
TRIM6_1551.96,TRIM6,14,16
TRIM62_1428.0,TRIM62,1995,2991
TRIM62_1428.230,TRIM62,240,50
TRIM62_1428.227,TRIM62,820,1026
TRIM62_1428.226,TRIM62,900,992
TRIM62_1428.6,TRIM62,2020,1229
TRIM62_1428.8,TRIM62,606,313
TRIM62_1428.224,TRIM62,121,73
TRIM62_1428.221,TRIM62,388,118
TRIM62_1428.202,TRIM62,933,524
TRIM62_1428.29,TRIM62,2025,689
TRIM62_1428.68,TRIM62,649,561
TRIM63_1062.5,TRIM63,1457,1389
TRIM63_1062.148,TRIM63,1652,1021
TRIM63_1062.147,TRIM63,1173,1197
TRIM63_1062.144,TRIM63,1119,541
TRIM63_1062.143,TRIM63,3135,2888
TRIM63_1062.10,TRIM63,2281,1249
TRIM63_1062.137,TRIM63,35,6
TRIM63_1062.135,TRIM63,1471,782
TRIM63_1062.129,TRIM63,962,465
TRIM63_1062.27,TRIM63,2860,1591
TRIM63_1062.112,TRIM63,2364,821
TRIM63_1062.50,TRIM63,2660,2200
TRIM65_1554.1,TRIM65,776,286
TRIM65_1554.3,TRIM65,1532,694
TRIM65_1554.357,TRIM65,682,182
TRIM65_1554.354,TRIM65,1745,599
TRIM65_1554.352,TRIM65,193,143
TRIM65_1554.14,TRIM65,947,549
TRIM65_1554.349,TRIM65,875,63
TRIM65_1554.346,TRIM65,461,86
TRIM65_1554.310,TRIM65,1475,770
TRIM65_1554.287,TRIM65,223,2
TRIM65_1554.103,TRIM65,1590,364
TRIM65_1554.119,TRIM65,1438,747
TRIM67_2352.0,TRIM67,2123,1809
TRIM67_2352.448,TRIM67,2680,843
TRIM67_2352.2,TRIM67,768,637
TRIM67_2352.446,TRIM67,1362,1284
TRIM67_2352.442,TRIM67,1509,171
TRIM67_2352.441,TRIM67,220,230
TRIM67_2352.440,TRIM67,855,812
TRIM67_2352.97,TRIM67,1008,549
TRIM67_2352.98,TRIM67,1229,480
TRIM67_2352.316,TRIM67,3107,1887
TRIM67_2352.151,TRIM67,718,347
TRIM67_2352.179,TRIM67,889,1300
TRIM68_1458.229,TRIM68,3383,3107
TRIM68_1458.3,TRIM68,2525,2248
TRIM68_1458.4,TRIM68,2319,2194
TRIM68_1458.8,TRIM68,1081,203
TRIM68_1458.218,TRIM68,944,774
TRIM68_1458.215,TRIM68,682,418
TRIM68_1458.25,TRIM68,1495,1000
TRIM68_1458.75,TRIM68,3074,1267
TRIM68_1458.95,TRIM68,4679,4684
TRIM69_1503.165,TRIM69,890,926
TRIM69_1503.156,TRIM69,3045,2155
TRIM69_1503.155,TRIM69,3300,2035
TRIM69_1503.154,TRIM69,3578,2136
TRIM69_1503.4,TRIM69,734,323
TRIM69_1503.152,TRIM69,4820,3449
TRIM69_1503.7,TRIM69,1734,1220
TRIM69_1503.149,TRIM69,1780,571
TRIM7_1536.9,TRIM7,1132,909
TRIM7_1536.10,TRIM7,352,74
TRIM7_1536.11,TRIM7,1171,838
TRIM7_1536.14,TRIM7,183,67
TRIM7_1536.22,TRIM7,744,136
TRIM7_1536.294,TRIM7,384,696
TRIM7_1536.284,TRIM7,302,491
TRIM7_1536.44,TRIM7,1498,1193
TRIM7_1536.253,TRIM7,249,596
TRIM7_1536.62,TRIM7,1787,639
TRIM7_1536.129,TRIM7,917,607
TRIM72_1434.279,TRIM72,480,97
TRIM72_1434.277,TRIM72,1322,716
TRIM72_1434.276,TRIM72,1575,1823
TRIM72_1434.2,TRIM72,2033,993
TRIM72_1434.4,TRIM72,44,1
TRIM72_1434.6,TRIM72,271,617
TRIM72_1434.269,TRIM72,948,398
TRIM72_1434.27,TRIM72,793,929
TRIM72_1434.202,TRIM72,1083,497
TRIM72_1434.117,TRIM72,1088,1547
TRIM77_1353.0,TRIM77,2341,1542
TRIM77_1353.1,TRIM77,2438,1730
TRIM77_1353.126,TRIM77,3093,1435
TRIM77_1353.122,TRIM77,1330,1291
TRIM77_1353.4,TRIM77,1329,3405
TRIM77_1353.120,TRIM77,3293,1880
TRIM8_1656.315,TRIM8,2960,1911
TRIM8_1656.313,TRIM8,1404,1226
TRIM8_1656.312,TRIM8,1110,513
TRIM8_1656.5,TRIM8,4143,1415
TRIM8_1656.310,TRIM8,421,195
TRIM8_1656.9,TRIM8,469,885
