Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
RET	6	0.74577	1.0417	0.30375	0.82124	0.29757	0.68713
RIOK1	6	-2.4359	-3.8616	0.015358	0.34146	0.00011266	0.0035367
RIOK2	6	-0.24681	-0.50992	0.67918	0.94388	0.61011	0.80373
RIOK3	6	0.16746	0.33663	0.88083	0.9807	0.7364	0.8706
RIPK1	6	-0.13679	-0.26954	0.79579	0.97493	0.78751	0.89174
RIPK2	6	-1.0127	-1.8602	0.18003	0.74122	0.062859	0.46044
RIPK3	6	-0.43135	-0.84076	0.51223	0.90467	0.40048	0.68822
RIPK4	6	0.45197	0.76067	0.55802	0.90683	0.44685	0.70404
RNASEL	6	-0.23612	-0.43255	0.68999	0.94544	0.66534	0.8302
ROCK1	6	0.73046	0.87571	0.31342	0.823	0.38119	0.68713
ROCK2	6	0.49655	1.0404	0.51138	0.90467	0.29814	0.68713
ROR1	6	-1.6979	-3.5321	0.040387	0.46965	0.0004123	0.010659
ROR2	6	0.07175	0.73846	0.98493	0.99743	0.46024	0.70963
ROS1	6	-48.808	-66.418	0.00028441	0.14286	0	0
RPS6KA1	12	-0.4365	-1.2312	0.35438	0.83707	0.21824	0.68713
RPS6KA2	12	-0.36267	-1.2205	0.41809	0.86675	0.22227	0.68713
RPS6KA3	12	-0.76487	-2.4721	0.11718	0.67244	0.013431	0.15534
RPS6KA4	12	-0.4124	-1.2865	0.37628	0.84498	0.19827	0.68713
RPS6KA5	12	0.45239	1.0894	0.42036	0.86737	0.27596	0.68713
RPS6KA6	12	-1.0973	-2.9953	0.030432	0.428	0.002742	0.049188
RPS6KB1	6	-0.50741	-1.1863	0.4508	0.88746	0.23549	0.68713
RPS6KB2	6	0.58327	0.89765	0.43288	0.87414	0.36937	0.68713
RPS6KL1	6	-0.11905	-0.26113	0.81598	0.97552	0.79399	0.89477
RYK	6	0.81614	0.95731	0.25768	0.80282	0.33841	0.68713
SBK1	6	0.61635	0.97375	0.40444	0.8556	0.33018	0.68713
SBK2	6	-0.083107	-0.17275	0.8541	0.97954	0.86285	0.9259
SBK3	6	0.19851	0.39997	0.84499	0.97859	0.68918	0.84371
SCYL1	6	-0.48969	-1.2361	0.46359	0.89179	0.21641	0.68713
SCYL2	6	0.23447	0.47403	0.80518	0.97493	0.63548	0.814
SCYL3	6	0.82594	1.0355	0.25114	0.80127	0.30045	0.68713
SGK1	6	-1.5538	-2.8308	0.053754	0.51752	0.0046434	0.073542
SGK2	6	-0.1088	-0.26967	0.82736	0.97736	0.78741	0.89174
SGK3	6	0.61343	1.0944	0.40842	0.85937	0.2738	0.68713
SGK494	6	0.66683	0.90728	0.36035	0.83707	0.36426	0.68713
SIK1	6	0.63462	0.83156	0.38879	0.84801	0.40566	0.6909
SIK2	6	0.15748	0.37136	0.89278	0.98401	0.71037	0.85499
SIK3	6	-50.494	-68.714	0.00028441	0.14286	0	0
SLK	6	-1.4797	-2.6422	0.061149	0.51932	0.0082365	0.10887
SMG1	6	-1.1518	-2.0828	0.13111	0.68398	0.037272	0.32583
SNRK	6	1.0737	0.97006	0.12685	0.67368	0.33202	0.68713
SPEG	12	-0.3953	-1.3077	0.38737	0.84783	0.19098	0.68713
SRC	6	-1.7366	-3.759	0.036974	0.46429	0.00017059	0.0050831
SRMS	6	0.45972	0.9335	0.55063	0.90683	0.35056	0.68713
SRPK3	6	0.40879	1.1086	0.6058	0.92543	0.26762	0.68713
STK10	6	0.52921	0.81725	0.47782	0.89305	0.41378	0.69312
STK11	6	-2.33	-1.7992	0.015927	0.34146	0.071992	0.50726
STK16	6	0.16482	0.31289	0.88367	0.98105	0.75436	0.87855
STK17A	6	0.28156	1.0513	0.7537	0.96574	0.29314	0.68713
STK17B	6	-0.74146	-1.3493	0.30006	0.81994	0.17723	0.68713
STK19	6	0.60517	0.85764	0.4124	0.86105	0.39109	0.68713
STK24	6	0.96351	0.9368	0.17634	0.73722	0.34886	0.68713
STK25	6	0.2114	0.4074	0.83191	0.97736	0.68372	0.8408
STK26	6	-1.2638	-2.3966	0.097838	0.63787	0.016547	0.18068
STK3	6	0.63728	0.78758	0.38538	0.84687	0.43094	0.69752
STK31	12	0.73453	1.2465	0.15956	0.72506	0.2126	0.68713
STK32A	6	1.024	1.1503	0.15017	0.71088	0.25001	0.68713
STK32B	6	0.33844	0.67189	0.68771	0.94453	0.50166	0.73393
STK32C	6	1.1545	0.84999	0.098692	0.63787	0.39533	0.68713
STK33	6	0.92289	1.0258	0.19824	0.76092	0.30498	0.68713
STK35	6	0.39823	1.2003	0.61661	0.92811	0.23001	0.68713
STK36	6	0.0046469	0.00871	0.94084	0.99072	0.99305	0.99988
STK38	6	1.0886	0.94355	0.12144	0.67244	0.3454	0.68713
STK38L	6	0.71111	0.88317	0.33049	0.83668	0.37714	0.68713
STK39	6	-2.1013	-2.874	0.020478	0.37949	0.0040532	0.066593
STK4	6	-0.34137	-0.67555	0.593	0.92108	0.49933	0.73393
STK40	6	0.81177	0.91654	0.26081	0.8049	0.35938	0.68713
STKLD1	6	-1.0371	-2.3968	0.17036	0.73221	0.016539	0.18068
STRADA	6	0.41658	0.75066	0.59499	0.92146	0.45286	0.70655
STYK1	6	-0.1889	-0.35947	0.73777	0.96229	0.71925	0.85928
SYK	6	-0.47269	-1.1606	0.48094	0.89305	0.24582	0.68713
TAOK1	6	0.68907	0.94527	0.34499	0.83707	0.34452	0.68713
TAOK2	6	0.086304	0.22248	0.96815	0.99358	0.82394	0.90672
TAOK3	6	0.32639	0.73205	0.70193	0.95069	0.46414	0.71076
TBCK	6	-0.29547	-0.87439	0.63282	0.93331	0.38191	0.68713
TBK1	6	-0.78659	-1.6537	0.28214	0.81869	0.098178	0.60034
TEC	6	0.66868	1.0348	0.35978	0.83707	0.30078	0.68713
TEK	6	-0.014864	-0.027009	0.9178	0.98866	0.97845	0.99599
TESK1	6	-0.77417	-2.2851	0.28641	0.81869	0.022304	0.226
TESK2	6	0.24312	0.46562	0.79721	0.97493	0.64148	0.81659
TEX14	6	-1.2763	-2.6139	0.095279	0.63636	0.0089512	0.11528
TGFBR2	6	-0.66122	-1.5927	0.35068	0.83707	0.11122	0.63584
TIE1	6	0.66507	0.99652	0.36092	0.83707	0.319	0.68713
TLK1	6	0.6464	0.82486	0.37827	0.84498	0.40945	0.69092
TLK2	5	-1.1439	-1.2667	0.16695	0.73221	0.20528	0.68713
TNIK	6	0.73922	0.95315	0.30717	0.8221	0.34051	0.68713
TNK1	6	-1.1819	-2.4552	0.1186	0.67244	0.01408	0.15947
TNK2	6	-0.5451	-1.4588	0.42235	0.86814	0.14463	0.68713
TNNI3K	6	-0.44749	-0.86414	0.49659	0.89964	0.38751	0.68713
TRIB1	6	-0.76812	-1.5765	0.28982	0.81869	0.11491	0.64642
TRIB2	6	1.0997	1.0411	0.11945	0.67244	0.29785	0.68713
TRIB3	6	0.14265	0.24635	0.91212	0.9874	0.80541	0.901
TRIO	6	-0.84206	-1.5425	0.25028	0.80127	0.12294	0.66974
TRPM6	6	-0.73188	-1.3785	0.30546	0.82124	0.16805	0.68713
TRPM7	6	0.73738	0.85706	0.3083	0.8221	0.39141	0.68713
TRRAP	6	-4.1771	-0.5626	0.010523	0.3254	0.57371	0.77857
TSSK1B	6	0.10208	0.19716	0.95449	0.99204	0.8437	0.91677
TSSK2	6	-0.30917	-0.749	0.61974	0.93	0.45386	0.70703
TSSK3	6	-1.4299	-2.5334	0.066837	0.54524	0.011296	0.13648
TSSK4	6	-0.27327	-0.48377	0.65415	0.94001	0.62855	0.81257
TSSK6	6	-0.13028	-0.25695	0.80205	0.97493	0.79722	0.89671
TTBK1	6	-0.068017	-0.13248	0.86917	0.9807	0.8946	0.94382
TTBK2	6	0.32904	0.72701	0.6971	0.9478	0.46722	0.713
TTK	6	-0.1579	-0.27956	0.76906	0.97457	0.77982	0.88847
TTN	6	0.67809	1.0943	0.35324	0.83707	0.2738	0.68713
TXK	6	-0.21798	-0.43574	0.70848	0.95404	0.66302	0.82954
TYK2	12	-0.30534	-1.0091	0.48606	0.8943	0.31291	0.68713
TYRO3	6	0.19915	0.41008	0.84414	0.97858	0.68175	0.83911
UHMK1	6	-1.5444	-2.9819	0.054608	0.51752	0.0028651	0.050622
ULK1	6	0.78766	1.1214	0.27588	0.81513	0.2621	0.68713
ULK2	6	-0.86244	-2.2774	0.23834	0.78839	0.022765	0.22803
ULK3	6	-1.4879	-1.5972	0.059443	0.51852	0.11022	0.63416
ULK4	6	1.1702	0.99594	0.091297	0.61969	0.31928	0.68713
VRK1	6	-0.10069	-0.29044	0.83504	0.97736	0.77148	0.88442
VRK2	6	0.44096	0.88367	0.5694	0.9088	0.37687	0.68713
VRK3	6	0.74409	0.99505	0.30518	0.82124	0.31971	0.68713
WEE1	6	-0.80489	-2.3543	0.2719	0.81313	0.018557	0.19711
WEE2	6	0.84732	1.2034	0.23948	0.78839	0.22881	0.68713
WNK1	6	-1.2673	-2.5385	0.09727	0.63787	0.011134	0.13499
WNK2	6	-0.010301	-0.018297	0.92406	0.98939	0.9854	0.99645
WNK3	6	-0.46967	-0.90195	0.48208	0.89305	0.36708	0.68713
WNK4	6	-0.4287	-0.8078	0.51394	0.90467	0.4192	0.69464
YES1	6	1.5174	0.71391	0.026735	0.41048	0.47529	0.71692
ZAK	6	0.37824	0.67388	0.63737	0.935	0.50039	0.73393
ZAP70	6	0.59027	0.91949	0.42719	0.87123	0.35784	0.68713
ADNP	6	0.29586	0.99136	0.73834	0.96229	0.32151	0.68713
AHR	6	0.21664	0.89016	0.82338	0.97736	0.37338	0.68713
AHRR	6	-0.48047	-1.5969	0.47327	0.89305	0.11028	0.63416
AIRE	18	0.18623	1.6365	0.75057	0.96528	0.10173	0.61035
ALX1	6	0.69519	0.91027	0.3413	0.83707	0.36268	0.68713
ALX3	6	0.53733	0.86157	0.47412	0.89305	0.38892	0.68713
ALX4	6	-0.38185	-1.0991	0.55717	0.90683	0.27174	0.68713
AR	6	0.87568	1.1592	0.22497	0.78384	0.24637	0.68713
ARGFX	6	-0.084643	-0.19788	0.85182	0.97954	0.84314	0.91677
ARID1A	6	0.97111	1.1643	0.17321	0.73373	0.24431	0.68713
ARID1B	6	-0.17879	-0.38562	0.74744	0.96409	0.69978	0.8493
ARID2	7	0.095889	0.23992	0.94795	0.99204	0.8104	0.90398
ARID3A	6	-0.047459	-0.097671	0.88595	0.98203	0.92219	0.96215
ARID3B	6	0.33297	0.56624	0.69255	0.94673	0.57123	0.77697
ARID3C	6	-0.28647	-0.60968	0.64391	0.93714	0.54207	0.75812
ARID4A	18	0.44077	1.4242	0.33959	0.83707	0.1544	0.68713
ARID5A	8	-0.07764	-0.19897	0.8211	0.97735	0.84228	0.9167
ARID5B	6	0.44883	0.76915	0.56257	0.90868	0.4418	0.70272
ARNT	6	-0.52362	-1.0527	0.43771	0.876	0.29248	0.68713
ARNT2	6	0.1021	0.22298	0.95449	0.99204	0.82355	0.90657
ARNTL	6	0.43233	0.77043	0.57935	0.91263	0.44104	0.70263
ARNTL2	6	0.19896	0.40391	0.84443	0.97858	0.68628	0.8418
ARX	7	0.10154	0.21127	0.93828	0.99072	0.83267	0.91016
ASCL1	6	0.082412	0.2288	0.97241	0.99447	0.81902	0.90574
ASCL2	6	0.29746	0.50408	0.73635	0.96229	0.6142	0.80489
ASCL3	6	-0.61802	-1.4023	0.37486	0.84498	0.16083	0.68713
ASCL4	6	0.33763	0.52883	0.68857	0.94496	0.59693	0.7957
ATF1	6	-0.25105	-0.45492	0.6752	0.94388	0.64917	0.82222
ATF2	12	0.59365	1.3279	0.25853	0.80282	0.18422	0.68713
ATF3	4	1.6648	0.65733	0.03868	0.46758	0.51097	0.74361
ATF4	6	-3.7894	-3.6052	0.010808	0.3254	0.00031186	0.0082444
ATF5	6	0.32859	1.0193	0.69795	0.94822	0.30806	0.68713
ATF6	6	-0.14438	-0.48264	0.78498	0.97493	0.62935	0.81293
ATF6B	6	0.78341	1.1275	0.27986	0.81869	0.25954	0.68713
ATF7	6	0.29351	0.67192	0.74033	0.96229	0.50163	0.73393
ATOH1	6	1.403	1.0655	0.041524	0.46965	0.28665	0.68713
ATOH7	6	0.87026	1.1414	0.22668	0.78384	0.25372	0.68713
ATOH8	6	-0.8076	-1.6689	0.27019	0.81313	0.095131	0.59333
BACH1	9	0.21315	0.44294	0.79408	0.97493	0.65781	0.82665
BACH2	12	0.63827	1.2168	0.22298	0.78166	0.22366	0.68713
BARHL1	6	-0.040155	-0.077742	0.89278	0.98401	0.93803	0.97089
BARHL2	6	-0.96176	-2.191	0.19795	0.76092	0.028453	0.26741
BARX1	7	0.27734	0.59052	0.72782	0.96229	0.55484	0.76864
BARX2	6	0.041039	0.0764	0.98208	0.99654	0.9391	0.97171
BATF	6	0.67799	0.81363	0.35353	0.83707	0.41585	0.69379
BATF2	6	1.1683	0.99946	0.091866	0.62235	0.31757	0.68713
BATF3	6	-0.057569	-0.10528	0.87799	0.9807	0.91615	0.95812
BBX	6	-1.0696	-2.5491	0.15899	0.72503	0.010799	0.13184
BCL11A	6	-0.1741	-0.51148	0.74972	0.96521	0.60902	0.80309
BCL11B	6	0.88501	1.0253	0.21786	0.77576	0.30521	0.68713
BCL6	13	-0.25809	-0.77238	0.52873	0.90467	0.43989	0.70174
BCL6B	13	-0.31143	-0.96457	0.46416	0.89179	0.33476	0.68713
BHLHA15	6	-0.088497	-0.21154	0.84841	0.97954	0.83246	0.91016
BHLHA9	6	-0.57329	-1.2124	0.40188	0.85429	0.22538	0.68713
BHLHE22	6	0.78408	1.0981	0.27901	0.81869	0.27214	0.68713
BHLHE23	6	0.0896	0.17367	0.96644	0.99358	0.86213	0.9259
BHLHE40	6	0.44443	0.79286	0.56712	0.90868	0.42786	0.69752
BHLHE41	3	0.80968	0.57484	0.43231	0.87414	0.5654	0.77412
BNC2	7	0.73183	1.3891	0.28385	0.81869	0.16481	0.68713
BSX	7	-0.26421	-0.70349	0.63481	0.93428	0.48175	0.72262
CAMTA1	7	0.8486	0.97742	0.19994	0.7633	0.32836	0.68713
CAMTA2	8	-0.21191	-0.53337	0.66752	0.94219	0.59378	0.7942
CARHSP1	6	-0.12323	-0.37527	0.81086	0.97503	0.70746	0.85273
CBFB	8	0.34799	0.6616	0.63282	0.93331	0.50823	0.74054
CCDC79	12	0.4151	1.0678	0.46274	0.89179	0.28559	0.68713
CDC5L	17	-1.3019	-4.5302	0.0065415	0.3254	5.8916e-06	0.00025894
CDIP1	6	-34.882	-47.524	0.0039818	0.28	0	0
CDX1	7	0.73013	1.1495	0.28413	0.81869	0.25035	0.68713
CDX2	6	0.95044	1.0536	0.18458	0.74713	0.29208	0.68713
CDX4	7	1.6405	0.8794	0.0071104	0.3254	0.37918	0.68713
CEBPA	6	-0.51561	-1.0753	0.44454	0.88106	0.28225	0.68713
CEBPB	6	-0.3861	-0.83049	0.55375	0.90683	0.40626	0.6909
CEBPD	6	0.45382	0.78476	0.55631	0.90683	0.4326	0.69752
CEBPE	6	0.016547	0.038273	0.95506	0.99204	0.96947	0.98974
CEBPG	6	-0.40181	-0.82898	0.5384	0.90488	0.40711	0.6909
CEBPZ	5	-1.4541	-2.9231	0.088168	0.61538	0.0034654	0.058299
CERS2	7	0.40518	0.7305	0.58276	0.91514	0.46508	0.71128
CERS3	6	1.2587	1.1173	0.068544	0.5553	0.26385	0.68713
CERS4	6	0.14848	0.36652	0.90415	0.98635	0.71398	0.85621
CERS5	6	0.40423	1.0224	0.61064	0.92543	0.30661	0.68713
CERS6	7	0.76494	1.2537	0.25768	0.80282	0.20995	0.68713
CIC	6	0.20003	0.40373	0.84386	0.97858	0.68641	0.8418
CLOCK	15	1.0615	1.6477	0.015927	0.34146	0.09942	0.60475
CREB1	3	-0.17094	-0.33829	0.81968	0.97695	0.73514	0.87012
CREB3	6	0.067138	0.28255	0.98834	0.99743	0.77752	0.88806
CREB3L1	4	-0.20513	-0.38204	0.75597	0.96695	0.70243	0.85105
CREB3L2	6	0.40492	0.76678	0.61064	0.92543	0.44321	0.70285
CREB3L3	6	-0.89045	-2.0534	0.22497	0.78384	0.040029	0.33751
CREB3L4	6	1.2204	0.99239	0.077645	0.5871	0.32101	0.68713
CREB5	6	0.40691	0.59508	0.60751	0.92543	0.55179	0.76687
CREBL2	7	0.8409	1.2742	0.20421	0.76464	0.20261	0.68713
CREM	6	1.335	0.92639	0.054039	0.51752	0.35424	0.68713
CRX	6	-0.62409	-1.2982	0.37088	0.84498	0.19421	0.68713
CSDC2	6	0.57699	0.75796	0.43999	0.87848	0.44847	0.70455
CSDE1	8	1.2518	1.0323	0.029863	0.4251	0.30192	0.68713
CTCF	7	-2.1359	-4.9857	0.018203	0.37079	6.1733e-07	3.876e-05
CTCFL	7	-0.13684	-0.3259	0.78356	0.97493	0.7445	0.87521
CUX1	6	0.12763	0.23528	0.92719	0.98939	0.81399	0.90482
CUX2	6	-0.42041	-0.68086	0.5219	0.90467	0.49596	0.7333
DBP	6	-1.1008	-2.7343	0.14647	0.70839	0.0062522	0.087886
DBX1	6	0.21306	0.46045	0.82793	0.97736	0.6452	0.81955
DBX2	6	1.486	0.92379	0.029863	0.4251	0.3556	0.68713
DDIT3	6	-0.3905	-1.0222	0.55006	0.90683	0.30669	0.68713
DEAF1	7	-0.091601	-0.27615	0.83504	0.97736	0.78243	0.88935
DLX1	7	-0.56572	-1.398	0.37315	0.84498	0.16211	0.68713
DLX2	6	-0.065509	-0.16235	0.87173	0.9807	0.87103	0.93087
DLX3	6	0.0063363	0.012478	0.9417	0.99072	0.99004	0.99799
DLX4	6	-0.26053	-0.60117	0.66581	0.94174	0.54773	0.76482
DLX5	6	0.52312	0.80614	0.48379	0.89413	0.42016	0.69464
DLX6	6	0.43416	0.95817	0.57793	0.91244	0.33798	0.68713
DMBX1	6	-0.39884	-0.89525	0.54181	0.90671	0.37065	0.68713
DMRT1	6	-0.41155	-0.88123	0.53015	0.90467	0.37819	0.68713
DMRT2	6	-1.1644	-2.6687	0.12628	0.67368	0.0076155	0.1022
DMRT3	6	0.24043	0.41919	0.79949	0.97493	0.67508	0.83679
DMRTA1	6	0.50741	0.78453	0.49659	0.89964	0.43273	0.69752
DMRTA2	6	0.42213	0.62232	0.58987	0.91936	0.53373	0.75456
DMRTB1	6	-0.36768	-0.77268	0.56883	0.90868	0.43971	0.70174
DMRTC2	6	0.71338	0.99786	0.32878	0.83668	0.31835	0.68713
DMTF1	24	-0.42116	-1.9979	0.21445	0.77333	0.045724	0.36901
DNAJC1	18	0.29929	1.0901	0.53697	0.90488	0.27567	0.68713
DNAJC2	17	-0.46811	-2.0923	0.23521	0.78839	0.036411	0.32086
DPRX	6	1.3066	0.8993	0.05802	0.51852	0.36849	0.68713
DRGX	6	0.13084	0.39895	0.92463	0.98939	0.68993	0.84377
DUXA	6	0.29524	0.7547	0.73919	0.96229	0.45043	0.70512
E2F1	6	0.0066814	0.021692	0.9417	0.99072	0.98269	0.99599
E2F2	6	-0.099625	-0.19883	0.83561	0.97738	0.84239	0.9167
E2F3	6	-0.79323	-1.9889	0.2773	0.81658	0.04671	0.37099
E2F4	6	-0.8255	-1.7539	0.25626	0.80282	0.079441	0.5406
E2F5	6	-1.0727	-2.3738	0.15785	0.72503	0.017604	0.18934
E2F6	6	1.1025	0.95209	0.11889	0.67244	0.34105	0.68713
E2F7	6	-0.10976	-0.24069	0.82651	0.97736	0.80979	0.90398
E2F8	7	0.17411	0.43368	0.85239	0.97954	0.66452	0.82978
E4F1	6	-1.2277	-2.4829	0.10552	0.63966	0.013032	0.15297
EAF2	7	0.45653	1.2994	0.52929	0.90467	0.1938	0.68713
EBF1	8	-0.34803	-1.044	0.52218	0.90467	0.2965	0.68713
EBF2	7	0.75003	1.0142	0.27133	0.81313	0.31047	0.68713
EBF3	8	-0.54193	-1.6185	0.34898	0.83707	0.10555	0.62182
EBF4	8	-0.049204	-0.09708	0.8558	0.97954	0.92266	0.96218
EGR1	6	-0.76876	-1.4284	0.28982	0.81869	0.15317	0.68713
EGR2	6	1.2432	0.9282	0.070819	0.55955	0.3533	0.68713
EGR3	6	0.9764	0.91875	0.17093	0.73221	0.35823	0.68713
EGR4	6	-0.13075	-0.32507	0.80148	0.97493	0.74513	0.87521
EHF	7	0.30834	0.89405	0.69482	0.94776	0.3713	0.68713
ELF1	6	-0.76882	-2.2814	0.28982	0.81869	0.022526	0.22759
ELF2	6	0.74433	1.0447	0.30489	0.82124	0.29616	0.68713
ELF3	6	-0.39993	-0.88622	0.54096	0.90671	0.3755	0.68713
ELF4	6	-0.48955	-1.6144	0.46388	0.89179	0.10644	0.62433
ELF5	6	0.88047	0.9307	0.22127	0.78112	0.35201	0.68713
ELK1	6	0.62576	1.0299	0.3959	0.84939	0.30304	0.68713
ELK3	6	0.50594	1.0717	0.49801	0.89979	0.28386	0.68713
ELK4	6	-0.29608	-0.59266	0.6314	0.93317	0.55341	0.76788
EMX1	6	-1.4021	-1.7811	0.069966	0.55782	0.074893	0.52351
EMX2	6	0.077139	0.14924	0.97725	0.9945	0.88136	0.93731
EN1	6	-0.77079	-1.7302	0.2884	0.81869	0.083592	0.55455
EN2	6	0.68771	0.96778	0.34613	0.83707	0.33316	0.68713
EOMES	7	0.040588	0.095907	0.98066	0.99653	0.92359	0.96247
ERF	6	0.15692	0.32061	0.89278	0.98401	0.7485	0.8762
ERG	6	0.24698	0.39709	0.79295	0.97493	0.6913	0.84456
ESR1	6	1.1044	0.95971	0.11803	0.67244	0.3372	0.68713
ESR2	6	0.62525	0.88369	0.3959	0.84939	0.37686	0.68713
ESRRA	6	-1.0995	-2.0569	0.14647	0.70839	0.039695	0.33663
ESRRB	6	0.13311	0.22142	0.92349	0.98939	0.82477	0.90691
ESRRG	6	1.4614	1.0032	0.031854	0.43077	0.31579	0.68713
ESX1	6	0.45917	0.87205	0.55148	0.90683	0.38318	0.68713
ETS1	6	0.75039	1.0898	0.30006	0.81994	0.27582	0.68713
ETS2	6	0.079942	0.1533	0.97554	0.9945	0.87816	0.93576
ETV1	6	0.17832	0.29851	0.86974	0.9807	0.76531	0.88329
ETV2	6	-0.14964	-0.35863	0.7773	0.97493	0.71987	0.85944
ETV3	6	-0.59235	-1.1216	0.39107	0.84939	0.26201	0.68713
ETV4	6	0.23344	0.72359	0.80518	0.97493	0.46932	0.71408
ETV5	6	-1.6486	-3.3713	0.044369	0.48	0.0007482	0.017775
ETV6	6	-0.013544	-0.030915	0.91866	0.98867	0.97534	0.99342
ETV7	6	-0.65518	-1.0704	0.35296	0.83707	0.28444	0.68713
EVX1	6	-0.9301	-1.902	0.21047	0.7731	0.05717	0.42497
EVX2	6	-0.15463	-0.40068	0.77275	0.97457	0.68866	0.84337
FERD3L	6	0.76021	0.95779	0.29522	0.81994	0.33817	0.68713
FEV	6	0.28159	0.58475	0.7537	0.96574	0.55871	0.77157
FEZF1	7	0.92085	1.0764	0.16268	0.72866	0.28173	0.68713
FEZF2	6	-1.1995	-1.9638	0.11433	0.66502	0.049558	0.38465
FIGLA	6	0.35536	0.72978	0.66667	0.94174	0.46552	0.71139
FIZ1	6	-0.35095	-0.99593	0.58305	0.91518	0.31929	0.68713
FLI1	6	1.2071	1.0913	0.082196	0.60166	0.27514	0.68713
FOS	6	-0.058248	-0.11287	0.87799	0.9807	0.91013	0.95438
FOSB	6	0.19896	0.35545	0.84443	0.97858	0.72225	0.86083
FOSL1	6	-0.040557	-0.09525	0.89278	0.98401	0.92412	0.96272
FOSL2	5	-0.7308	-1.2531	0.35552	0.83707	0.21017	0.68713
FOXA1	6	0.06737	0.15622	0.98834	0.99743	0.87586	0.93403
FOXA2	6	-1.5077	-2.7462	0.058589	0.51852	0.0060288	0.086598
FOXA3	6	0.62425	0.90702	0.39676	0.84957	0.3644	0.68713
FOXB1	6	1.0914	1.0885	0.12116	0.67244	0.27635	0.68713
FOXB2	6	0.44518	0.68756	0.56598	0.90868	0.49173	0.73009
FOXC1	6	0.79565	0.91922	0.27019	0.81313	0.35798	0.68713
FOXC2	6	-0.099852	-0.18637	0.83561	0.97738	0.85215	0.92105
FOXD1	4	-3.4274	-5.103	0.012514	0.33113	3.3432e-07	2.2179e-05
FOXD2	6	0.16905	0.41842	0.87969	0.9807	0.67564	0.83705
FOXD3	5	0.30634	0.49044	0.74175	0.96343	0.62382	0.80936
FOXD4	4	0.2159	0.32198	0.874	0.9807	0.74747	0.87615
FOXD4L1	6	-0.86018	-1.6896	0.23891	0.78839	0.091113	0.57825
FOXD4L5	4	-1.2932	-1.1422	0.1698	0.73221	0.25337	0.68713
FOXD4L6	6	-2.2361	-1.7759	0.017065	0.35503	0.075744	0.52721
FOXE1	6	-1.2112	-2.2176	0.11092	0.65767	0.02658	0.25675
FOXE3	6	-1.6265	-3.1077	0.045791	0.48936	0.0018855	0.035887
FOXF1	6	-0.12591	-0.24103	0.80688	0.97493	0.80953	0.90398
FOXF2	6	0.93121	0.98296	0.19283	0.75585	0.32563	0.68713
FOXG1	6	-1.0975	-2.4875	0.14733	0.70959	0.012863	0.15177
FOXH1	6	0.4844	0.76824	0.52275	0.90467	0.44234	0.70272
FOXI1	7	-1.0993	-2.3339	0.11433	0.66502	0.019599	0.20571
FOXI2	7	1.2854	0.95418	0.041809	0.46965	0.33999	0.68713
FOXJ1	6	-0.23008	-0.5037	0.69824	0.94824	0.61447	0.80489
FOXJ2	6	0.86756	1.153	0.22867	0.78384	0.2489	0.68713
FOXJ3	5	-0.0036347	-0.023134	0.93544	0.99072	0.98154	0.99599
FOXK1	6	0.10013	0.2269	0.95648	0.99204	0.8205	0.90577
FOXK2	6	0.38674	0.62103	0.62827	0.93255	0.53458	0.75546
FOXL1	6	0.94987	1.0282	0.18487	0.74713	0.30386	0.68713
FOXL2	6	0.051346	0.12172	0.99403	0.99743	0.90312	0.94986
FOXM1	6	1.09	0.93686	0.12116	0.67244	0.34883	0.68713
FOXN1	6	-0.080947	-0.17196	0.85666	0.97954	0.86347	0.9259
FOXN2	7	0.65939	1.1092	0.34329	0.83707	0.26736	0.68713
FOXN3	7	-0.53948	-1.2191	0.39192	0.84939	0.2228	0.68713
FOXN4	6	0.85466	1.003	0.23635	0.78839	0.31585	0.68713
FOXO1	6	0.75827	1.1234	0.29551	0.81994	0.26126	0.68713
FOXO3	6	-0.97774	-2.082	0.19255	0.75558	0.037346	0.32583
FOXO4	6	1.9841	0.71025	0.0019909	0.21212	0.47755	0.71939
FOXO6	6	-0.74743	-1.6184	0.29863	0.81994	0.10558	0.62182
FOXP1	5	-0.21237	-0.52295	0.74716	0.96409	0.60101	0.79784
FOXP2	6	1.3057	1.0261	0.05802	0.51852	0.30487	0.68713
FOXP3	6	-0.48678	-1.1686	0.46644	0.89179	0.24255	0.68713
FOXP4	6	0.51706	0.64573	0.48919	0.8963	0.51845	0.74514
FOXQ1	6	0.51243	1.1683	0.49346	0.89964	0.24269	0.68713
FOXR1	6	0.34466	0.63854	0.68089	0.94388	0.52312	0.74823
FOXR2	6	0.76756	1.019	0.29096	0.81869	0.3082	0.68713
FOXS1	6	1.3132	0.91608	0.056883	0.51852	0.35963	0.68713
GABPA	7	-1.0857	-2.3461	0.11746	0.67244	0.018971	0.20091
GATA1	6	1.1595	0.93785	0.096416	0.63787	0.34832	0.68713
GATA2	6	0.48626	0.88038	0.51962	0.90467	0.37866	0.68713
GATA3	6	-0.50401	-1.2839	0.4525	0.88932	0.19918	0.68713
GATA4	6	0.032904	0.073024	0.97241	0.99447	0.94179	0.97392
GATA5	6	0.76501	0.79203	0.29323	0.81869	0.42834	0.69752
GATA6	6	0.60561	0.95029	0.4124	0.86105	0.34196	0.68713
