Gene	sgRNA	c23|beta	c23|z	c23|p-value	c23|fdr	c23|wald-p-value	c23|wald-fdr
TAL1	6	-0.065025	-1.4393	0.59954	0.95747	0.15008	0.59603
TAL2	6	0.057165	1.2964	0.48436	0.9399	0.19485	0.61698
TBR1	3	0.22286	0.92458	0.090159	0.70576	0.35518	0.7166
TBX1	4	-0.000209	-0.0013904	0.94824	0.9885	0.99889	1
TBX10	7	-0.025866	-0.26121	0.88225	0.98009	0.79393	0.91045
TBX15	6	0.056117	0.86397	0.48948	0.9399	0.3876	0.73915
TBX18	8	0.10983	1.8705	0.14875	0.80092	0.061415	0.58871
TBX19	7	-0.073521	-1.3839	0.5165	0.94407	0.1664	0.59603
TBX2	7	-0.049872	-0.62557	0.68601	0.96326	0.5316	0.78739
TBX20	7	-0.058178	-1.1717	0.62543	0.95747	0.24131	0.64025
TBX21	7	-0.11565	-1.4753	0.29892	0.89219	0.14013	0.59578
TBX22	6	-0.10677	-1.0756	0.3686	0.91858	0.28212	0.66617
TBX3	7	0.016141	0.27077	0.76906	0.97197	0.78657	0.90615
TBX4	7	0.058111	1.4125	0.45705	0.9399	0.1578	0.59603
TBX5	7	0.035255	0.26387	0.61462	0.95747	0.79188	0.90899
TBX6	7	-0.14672	-0.99354	0.20051	0.84026	0.32045	0.69851
TCF12	6	0.058815	0.80513	0.4744	0.9399	0.42075	0.75703
TCF15	6	0.20804	1.5798	0.023038	0.43316	0.11415	0.58871
TCF21	6	0.037678	1.1416	0.62628	0.95747	0.25361	0.64737
TCF23	6	-0.040549	-0.66563	0.77446	0.97289	0.50565	0.77868
TCF3	6	-0.02271	-0.37169	0.91183	0.98105	0.71013	0.8754
TCF4	6	-0.11729	-2.1658	0.32025	0.90389	0.030325	0.58871
TCF7	6	-0.13265	-2.166	0.25796	0.87044	0.030315	0.58871
TCF7L1	6	-0.20032	-1.387	0.099545	0.71227	0.16545	0.59603
TCF7L2	6	-0.037492	-0.96383	0.79778	0.97392	0.33513	0.70423
TEAD1	7	0.11216	2.1059	0.18174	0.83901	0.035214	0.58871
TEAD2	7	0.098647	1.3982	0.22639	0.84414	0.16206	0.59603
TEAD3	7	-0.16354	-1.1178	0.15159	0.81003	0.26367	0.65394
TEAD4	7	0.061903	1.0386	0.43146	0.93354	0.29899	0.67943
TEF	6	0.057404	0.35922	0.48322	0.9399	0.71943	0.87709
TERF1	12	-0.075554	-1.9029	0.40927	0.92362	0.057053	0.58871
TERF2	12	-0.30229	-2.1774	0.0031286	0.18033	0.029451	0.58871
TFAM	7	0.0045914	0.066813	0.85865	0.98009	0.94673	0.97817
TFAP2A	7	-0.11758	-0.94333	0.2938	0.89219	0.34551	0.7097
TFAP2B	7	-0.027085	-0.46233	0.87144	0.98009	0.64385	0.84061
TFAP2C	7	0.11271	1.721	0.17947	0.83901	0.085243	0.58871
TFAP2D	6	0.062666	0.77113	0.44795	0.9399	0.44063	0.77164
TFAP2E	7	0.10605	0.99968	0.20364	0.84026	0.31746	0.6964
TFAP4	6	-0.082233	-0.93126	0.49374	0.9399	0.35172	0.71235
TFCP2	7	-0.0056909	-0.065049	0.94852	0.9885	0.94813	0.97851
TFCP2L1	7	-0.058589	-0.67694	0.62201	0.95747	0.49844	0.77868
TFDP1	6	-0.08542	-0.70059	0.47639	0.9399	0.48356	0.77868
TFDP2	2	0.14005	0.96893	0.34983	0.9145	0.33258	0.70423
TFDP3	6	0.023624	0.26676	0.72782	0.96967	0.78966	0.90792
TFE3	6	-0.022632	-0.26512	0.91212	0.98105	0.79092	0.90848
TFEB	6	-0.035879	-0.42392	0.81001	0.97534	0.67162	0.85398
TFEC	3	0.11281	0.80994	0.3632	0.91858	0.41797	0.7562
TGIF1	6	-0.16505	-0.95746	0.16212	0.82251	0.33833	0.70624
TGIF2	6	-0.023057	-0.32009	0.91013	0.98105	0.7489	0.89138
TGIF2LX	1	-0.10859	-0.74998	0.61064	0.95747	0.45327	0.77164
TGIF2LY	6	0.078666	1.545	0.34727	0.91399	0.12235	0.58871
THAP1	6	-1.3843	-3.4765	0	0	0.00050794	0.16236
THAP10	6	-0.17644	-1.0958	0.13595	0.76518	0.27315	0.65872
THAP11	6	-0.35448	-2.0765	0.01223	0.344	0.037849	0.58871
THAP2	6	0.018708	0.20057	0.76934	0.97197	0.84103	0.93239
THAP3	6	0.12045	0.8821	0.17548	0.83154	0.37772	0.73414
THAP4	6	-0.10614	-1.2522	0.37173	0.91858	0.21051	0.62565
THAP5	6	-0.0015343	-0.01407	0.92349	0.98305	0.98877	0.99643
THAP6	6	-0.065238	-0.69156	0.59898	0.95747	0.48921	0.77868
THAP7	7	-0.061322	-1.1396	0.60125	0.95747	0.25446	0.64737
THAP8	6	-0.13345	-1.5496	0.2554	0.8686	0.12125	0.58871
THAP9	6	-0.13435	-1.2878	0.25313	0.86829	0.19783	0.61994
THRA	7	0.085352	0.91657	0.28925	0.89054	0.35937	0.72093
THRB	4	0.044398	0.4849	0.65245	0.96005	0.62775	0.82945
TLX1	6	0.10051	1.5383	0.25313	0.86829	0.12399	0.58871
TLX2	6	-0.038907	-0.64362	0.78584	0.97289	0.51983	0.78263
TLX3	6	0.19372	1.377	0.032708	0.51101	0.16852	0.59608
TOX	6	0.17251	1.5289	0.050626	0.5894	0.1263	0.58871
TOX2	7	0.13295	1.4553	0.11121	0.72407	0.14559	0.59603
TOX3	6	0.050562	0.67975	0.5273	0.94597	0.49666	0.77868
TOX4	5	-0.25976	-1.94	0.063424	0.63483	0.052378	0.58871
TP53	6	1.0445	1.1128	0	0	0.2658	0.65439
TP63	8	0.0204	0.20835	0.71615	0.96684	0.83495	0.92903
TP73	7	-0.075415	-0.93732	0.50484	0.94283	0.34859	0.71187
TRERF1	14	-0.19598	-2.4766	0.017065	0.38365	0.013264	0.58871
TRPS1	6	-0.082129	-1.1183	0.49403	0.93994	0.26343	0.65394
TSC22D1	6	-0.010341	-0.12286	0.99118	0.99828	0.90222	0.95854
TSC22D2	5	0.034269	0.29722	0.66354	0.96005	0.7663	0.89893
TSC22D3	6	0.16866	1.3074	0.059443	0.62059	0.19107	0.61698
TSC22D4	6	-0.14087	-0.93378	0.22952	0.84414	0.35042	0.71227
TSHZ1	6	0.1478	1.3349	0.095279	0.70711	0.1819	0.60528
TSHZ3	6	-0.05563	-1.2593	0.66752	0.96005	0.20792	0.62416
TTF1	12	0.018923	0.35831	0.65643	0.96005	0.72011	0.87731
TUB	8	0.025714	0.57916	0.66695	0.96005	0.56248	0.7982
TULP1	8	-0.064276	-0.87929	0.56399	0.95627	0.37924	0.73414
TULP2	8	0.092348	1.064	0.21644	0.84026	0.28733	0.67262
TULP3	8	0.11856	1.9609	0.11974	0.74911	0.049885	0.58871
TULP4	21	0.0082063	0.16869	0.67292	0.96179	0.86604	0.94418
TWIST1	6	0.19308	1.3308	0.032708	0.51101	0.18327	0.60733
TWIST2	6	0.03503	0.4272	0.64733	0.96005	0.66924	0.85398
UBP1	8	0.033751	0.64348	0.58931	0.95747	0.51991	0.78263
UBTF	8	-0.20965	-1.6791	0.058589	0.61862	0.093139	0.58871
UBTFL1	6	0.031777	0.73474	0.67008	0.96007	0.4625	0.77699
UNCX	6	-0.045507	-0.65127	0.73948	0.96967	0.51487	0.782
USF1	8	0.0056879	0.12396	0.84243	0.98009	0.90135	0.95854
USF2	6	-0.023015	-0.41291	0.91013	0.98105	0.67967	0.85869
VAX1	7	0.085132	1.0815	0.29039	0.89092	0.27947	0.66528
VAX2	7	-0.036119	-0.82953	0.79778	0.97392	0.40681	0.75043
VDR	6	-0.12043	-1.2085	0.30546	0.89874	0.22684	0.63069
VENTX	6	0.12533	1.5284	0.15671	0.81645	0.12642	0.58871
VEZF1	6	-0.020187	-0.55472	0.93089	0.98531	0.57909	0.80534
VSX1	6	-0.031297	-0.43903	0.8467	0.98009	0.66064	0.8513
VSX2	6	0.057636	0.63366	0.48151	0.9399	0.5263	0.78543
WHSC1	18	-0.098407	-2.508	0.1897	0.84026	0.012143	0.58871
WT1	7	-0.060154	-1.2404	0.6095	0.95747	0.21484	0.62947
XBP1	4	-0.17888	-1.8076	0.20421	0.84026	0.070675	0.58871
YBX1	6	-0.19339	-1.8051	0.10893	0.7191	0.071064	0.58871
YBX2	6	-0.076069	-0.81931	0.53498	0.9497	0.41261	0.75253
YBX3	5	-0.2655	-1.7704	0.059158	0.62059	0.07666	0.58871
YY1	7	-0.011905	-0.153	0.9946	0.99886	0.8784	0.94913
YY2	6	0.16378	1.6974	0.066268	0.64187	0.089629	0.58871
ZBED1	6	0.041852	0.58207	0.59556	0.95747	0.56052	0.7982
ZBED2	6	-0.043858	-0.61158	0.75	0.97137	0.54082	0.79138
ZBED3	6	0.1367	1.5199	0.12258	0.75254	0.12854	0.59021
ZBED4	6	0.062826	1.0909	0.44738	0.9399	0.27533	0.66144
ZBTB1	12	-0.040457	-0.92743	0.71303	0.96684	0.3537	0.71596
ZBTB10	9	0.054331	0.62832	0.40984	0.92362	0.52979	0.7868
ZBTB11	13	0.087908	1.1398	0.13168	0.75941	0.25438	0.64737
ZBTB12	11	-0.063766	-1.2987	0.51735	0.94407	0.19404	0.61698
ZBTB14	12	0.14311	2.6843	0.024175	0.44974	0.0072675	0.58871
ZBTB16	13	0.073342	1.1228	0.19909	0.84026	0.26151	0.65394
ZBTB17	14	-0.21295	-2.179	0.0093857	0.3	0.029333	0.58871
ZBTB18	12	-0.016037	-0.28474	0.96587	0.99183	0.77584	0.90072
ZBTB2	12	-0.12452	-1.8832	0.15813	0.81645	0.05967	0.58871
ZBTB20	12	-0.10029	-1.2381	0.26195	0.87266	0.21567	0.62982
ZBTB21	12	0.13747	1.8618	0.027873	0.46445	0.06263	0.58871
ZBTB24	14	0.07191	1.1361	0.19198	0.84026	0.25591	0.64866
ZBTB25	11	-0.047347	-0.98151	0.65102	0.96005	0.32634	0.70301
ZBTB26	12	0.00325	0.049414	0.8211	0.98009	0.96059	0.98307
ZBTB3	11	0.020849	0.4333	0.65358	0.96005	0.66479	0.8538
ZBTB32	12	-0.10556	-1.9317	0.23862	0.857	0.0534	0.58871
ZBTB33	12	0.21067	2.2514	0.0014221	0.098039	0.024358	0.58871
ZBTB34	12	-0.13763	-3.0713	0.12002	0.74956	0.0021312	0.33983
ZBTB37	12	-0.011043	-0.17591	0.98294	0.99598	0.86036	0.94254
ZBTB38	12	0.081821	1.2447	0.18032	0.83901	0.21324	0.62897
ZBTB4	13	-0.037423	-0.85044	0.75142	0.97137	0.39508	0.74483
ZBTB40	13	0.050813	1.1349	0.34755	0.91399	0.25644	0.64866
ZBTB41	13	0.10568	1.4459	0.079352	0.68932	0.14821	0.59603
ZBTB42	12	-0.12387	-1.7162	0.16212	0.82251	0.086132	0.58871
ZBTB43	12	0.089822	1.8494	0.14619	0.79598	0.064403	0.58871
ZBTB44	11	0.079692	1.2317	0.20762	0.84026	0.21805	0.63052
ZBTB45	12	-0.60444	-3.5172	0	0	0.00043607	0.16236
ZBTB46	12	-0.038166	-0.7449	0.74005	0.96967	0.45633	0.77249
ZBTB47	13	-0.011565	-0.24793	0.96672	0.99183	0.80419	0.91535
ZBTB48	14	-0.26108	-3.212	0.0019909	0.11667	0.0013182	0.27143
ZBTB49	13	-0.13592	-1.9021	0.11433	0.7337	0.057158	0.58871
ZBTB6	12	0.026216	0.62317	0.58191	0.95747	0.53317	0.788
ZBTB7A	12	0.077513	0.6522	0.19937	0.84026	0.51427	0.78193
ZBTB7B	12	-0.068902	-1.0967	0.46615	0.9399	0.27276	0.65872
ZBTB7C	12	-0.026412	-0.32377	0.85751	0.98009	0.74611	0.89062
ZBTB8A	12	-0.065305	-0.84066	0.49374	0.9399	0.40054	0.74628
ZEB1	6	0.067699	0.57108	0.41126	0.92362	0.56795	0.80191
ZEB2	7	0.12967	1.5302	0.11803	0.74373	0.12596	0.58871
ZFAT	7	0.0060189	0.05009	0.84556	0.98009	0.96005	0.98307
ZFHX3	6	0.0035657	0.035802	0.8814	0.98009	0.97144	0.98735
ZFHX4	6	0.099982	1.3482	0.25512	0.8686	0.17759	0.60272
ZFP1	6	0.017641	0.32156	0.77759	0.97289	0.74778	0.89099
ZFP14	6	0.028431	0.53123	0.6934	0.96583	0.59526	0.81469
ZFP2	6	-0.002842	-0.076179	0.93458	0.98531	0.93928	0.97534
ZFP28	6	0.10811	1.8154	0.22184	0.84352	0.069459	0.58871
ZFP3	6	0.05099	1.1628	0.52503	0.94597	0.24492	0.64025
ZFP30	6	-0.098873	-1.3866	0.40984	0.92362	0.16558	0.59603
ZFP36	15	0.031366	0.57496	0.48891	0.9399	0.56532	0.80053
ZFP36L1	14	-0.15181	-2.2244	0.064562	0.63585	0.02612	0.58871
ZFP37	6	-0.045228	-1.2035	0.74061	0.96967	0.22876	0.63081
ZFP41	6	-0.064166	-0.36866	0.60808	0.95747	0.71238	0.8754
ZFP42	6	0.016728	0.28203	0.78328	0.97289	0.77792	0.90121
ZFP57	6	0.03005	0.53922	0.68316	0.96237	0.58974	0.81252
ZFP62	6	0.11536	1.4615	0.19852	0.84026	0.14388	0.59603
ZFP64	7	0.011938	0.23941	0.80034	0.97392	0.81079	0.92078
ZFP69	6	-0.10674	-1.3957	0.36889	0.91858	0.16279	0.59603
ZFP69B	6	0.0030662	0.040606	0.88737	0.98105	0.96761	0.98657
ZFP82	6	0.12069	1.7992	0.1752	0.83154	0.071986	0.58871
ZFP90	6	0.050635	1.004	0.5273	0.94597	0.31537	0.6964
ZFP91	2	0.35604	0.99443	0.027304	0.46154	0.32001	0.69799
ZFP92	6	0.07931	0.8455	0.34499	0.91203	0.39783	0.74628
ZFPM1	7	0.15069	1.6208	0.074516	0.67526	0.10507	0.58871
ZFPM2	6	-0.093702	-1.1213	0.43686	0.93716	0.26218	0.65394
ZFX	6	-0.071095	-0.75528	0.56598	0.95627	0.45008	0.77164
ZFY	6	-0.10135	-1.2227	0.3979	0.92221	0.22145	0.63052
ZGLP1	6	0.19958	1.6545	0.027873	0.46445	0.098022	0.58871
ZHX1	6	0.083356	1.2111	0.32622	0.90417	0.22586	0.63052
ZHX2	6	0.017207	0.47355	0.77986	0.97289	0.63582	0.83541
ZHX3	6	-0.067897	-0.84203	0.58532	0.95747	0.39977	0.74628
ZIC1	5	0.15717	1.6815	0.11291	0.72978	0.09266	0.58871
ZIC2	6	0.23665	1.7963	0.010808	0.31933	0.072447	0.58871
ZIC3	7	-0.030467	-0.74791	0.84272	0.98009	0.45451	0.77164
ZIC4	6	-0.13765	-1.164	0.23891	0.85714	0.24441	0.64025
ZIC5	7	-0.055532	-0.32905	0.64278	0.96005	0.74211	0.88976
ZIK1	6	0.072803	0.97303	0.38197	0.91986	0.33054	0.70414
ZIM2	6	0.0193	0.23645	0.76223	0.97197	0.81309	0.9219
ZIM3	6	-0.055773	-0.95648	0.66581	0.96005	0.33883	0.70624
ZKSCAN1	6	0.037424	1.0438	0.62742	0.95747	0.29656	0.67789
ZKSCAN2	6	0.013951	0.30245	0.80404	0.97392	0.76231	0.89658
ZKSCAN3	6	0.12096	0.50513	0.17435	0.83154	0.61347	0.8233
ZKSCAN4	6	0.022526	0.52654	0.73834	0.96967	0.59852	0.81568
ZKSCAN5	6	0.074741	0.98316	0.37059	0.91858	0.32553	0.70238
ZKSCAN7	6	0.0065935	0.10935	0.8649	0.98009	0.91292	0.96305
ZKSCAN8	6	-0.02384	-0.80637	0.90444	0.98105	0.42003	0.7562
ZMIZ1	14	-0.054624	-0.67459	0.5566	0.9537	0.49994	0.77868
ZMIZ2	14	-0.074496	-1.2789	0.39761	0.92221	0.20092	0.62071
ZNF10	6	-0.0092151	-0.1237	0.98294	0.99598	0.90155	0.95854
ZNF100	6	0.11675	1.9609	0.19255	0.84026	0.049886	0.58871
ZNF101	6	0.09068	0.8975	0.29124	0.89121	0.36945	0.72842
ZNF107	5	-0.069694	-0.79246	0.6095	0.95747	0.42809	0.76482
ZNF112	6	0.055538	0.50657	0.49261	0.9399	0.61245	0.8233
ZNF114	6	0.0030443	0.17193	0.88766	0.98105	0.86349	0.94317
ZNF117	6	0.18943	1.6133	0.034983	0.52101	0.10667	0.58871
ZNF12	6	-0.02272	-0.32828	0.91183	0.98105	0.7427	0.88976
ZNF121	6	-0.10565	-1.1472	0.374	0.91858	0.2513	0.64657
ZNF124	6	-0.0088896	-0.11184	0.97924	0.99537	0.91095	0.96261
ZNF131	8	-0.13472	-1.4576	0.21587	0.84026	0.14495	0.59603
ZNF132	6	0.10969	1.3844	0.21672	0.84026	0.16623	0.59603
ZNF133	6	-0.088155	-2.099	0.46246	0.9399	0.035817	0.58871
ZNF134	6	-0.044326	-0.75698	0.74573	0.96967	0.44906	0.77164
ZNF135	6	-0.034411	-0.63298	0.82452	0.98009	0.52675	0.78543
ZNF136	6	-0.019618	-0.66678	0.93316	0.98531	0.50491	0.77868
ZNF138	4	0.098644	1.4055	0.35182	0.91679	0.15986	0.59603
ZNF14	6	0.052363	0.74155	0.51849	0.94407	0.45836	0.77369
ZNF140	6	-0.055733	-0.54378	0.66638	0.96005	0.58659	0.81039
ZNF141	6	-0.065152	-1.1879	0.59898	0.95747	0.23488	0.63673
ZNF142	7	0.02602	0.7496	0.68914	0.9638	0.4535	0.77164
ZNF143	7	-0.026604	-0.45229	0.87656	0.98009	0.65106	0.84521
ZNF146	6	-0.0066133	-0.085448	0.96388	0.99123	0.9319	0.97155
ZNF148	4	0.064704	1.3775	0.53527	0.9497	0.16835	0.59608
ZNF154	6	0.11734	1.7847	0.18885	0.84026	0.074306	0.58871
ZNF155	6	-0.027357	-0.72471	0.87685	0.98009	0.46863	0.778
ZNF157	6	0.047462	0.79979	0.55006	0.95135	0.42383	0.76069
ZNF16	6	0.062758	0.85658	0.44795	0.9399	0.39168	0.742
ZNF160	6	-0.023049	-0.62892	0.91013	0.98105	0.5294	0.78671
ZNF165	6	0.0081336	0.099828	0.85154	0.98009	0.92048	0.96548
ZNF169	6	-0.013398	-0.23154	0.98578	0.99598	0.8169	0.92271
ZNF17	6	0.035745	0.7321	0.64164	0.96005	0.46411	0.77699
ZNF174	6	0.060045	0.7682	0.46502	0.9399	0.44237	0.77164
ZNF175	6	-0.041818	-0.95075	0.76479	0.97197	0.34173	0.70801
ZNF177	6	-0.011447	-0.16195	0.99915	0.99943	0.87134	0.94732
ZNF18	6	0.050522	0.49273	0.52787	0.94597	0.62221	0.82761
ZNF180	6	-0.10712	-1.2238	0.36519	0.91858	0.22102	0.63052
ZNF181	6	-0.050573	-0.99904	0.70137	0.96684	0.31778	0.6964
ZNF182	6	0.051184	1.2109	0.52389	0.94597	0.22592	0.63052
ZNF184	6	0.01776	0.23047	0.77673	0.97289	0.81773	0.92271
ZNF189	6	0.014074	0.37787	0.8029	0.97392	0.70553	0.87303
ZNF19	6	-0.05178	-0.82474	0.69226	0.96583	0.40952	0.75134
ZNF195	6	0.013544	0.1576	0.8066	0.97392	0.87477	0.94839
ZNF197	6	0.043418	1.3079	0.58163	0.95747	0.19091	0.61698
ZNF2	6	0.13395	1.2279	0.12912	0.75941	0.21949	0.63052
ZNF20	6	0.21533	1.8497	0.017918	0.38889	0.064358	0.58871
ZNF200	6	-0.023823	-0.569	0.90472	0.98105	0.56936	0.8027
ZNF202	6	0.057456	0.80775	0.48322	0.9399	0.41923	0.7562
ZNF205	6	0.038586	0.67908	0.62088	0.95747	0.49709	0.77868
ZNF207	6	-0.14058	-1.2837	0.23009	0.84535	0.19924	0.62042
ZNF208	4	0.052168	1.0249	0.60779	0.95747	0.3054	0.68701
ZNF211	6	0.024299	0.36048	0.72127	0.96684	0.71849	0.87695
ZNF212	6	-0.058172	-1.137	0.64932	0.96005	0.25555	0.64828
ZNF213	6	-0.087624	-1.0136	0.46502	0.9399	0.31078	0.69246
ZNF214	6	0.038719	0.38092	0.62031	0.95747	0.70327	0.8723
ZNF215	6	0.076533	1.1414	0.36007	0.91679	0.25372	0.64737
ZNF217	3	-0.5198	-1.8831	0.015927	0.37838	0.059684	0.58871
ZNF219	5	-0.097723	-2.0577	0.45051	0.9399	0.039617	0.58871
ZNF22	6	0.14627	0.41463	0.099545	0.71227	0.67841	0.8581
ZNF221	6	0.1166	1.4733	0.19255	0.84026	0.14068	0.59603
ZNF222	6	0.10894	1.6106	0.21843	0.84026	0.10726	0.58871
ZNF223	6	0.025634	0.39206	0.71104	0.96684	0.69501	0.86778
ZNF224	6	0.034769	0.93232	0.64903	0.96005	0.35117	0.71227
ZNF225	6	0.086603	1.1942	0.31143	0.90286	0.2324	0.63472
ZNF226	6	-0.060388	-0.77087	0.63424	0.95749	0.44078	0.77164
ZNF227	6	-0.034592	-0.83827	0.82281	0.98009	0.40188	0.74755
ZNF229	6	0.082244	1.3844	0.33191	0.90417	0.16623	0.59603
ZNF23	6	-0.099633	-1.9267	0.40728	0.92362	0.054012	0.58871
ZNF230	6	-0.0095591	-0.16114	0.98464	0.99598	0.87199	0.94744
ZNF232	7	0.12482	1.872	0.13111	0.75941	0.061213	0.58871
ZNF233	6	0.013114	0.12283	0.80859	0.97463	0.90224	0.95854
ZNF234	6	0.082566	1.5716	0.33049	0.90417	0.11605	0.58871
ZNF235	6	-0.15482	-1.7353	0.18914	0.84026	0.082683	0.58871
ZNF236	8	-0.043161	-0.67808	0.71928	0.96684	0.49772	0.77868
ZNF239	6	0.21964	1.9063	0.015927	0.37838	0.056617	0.58871
ZNF24	6	-0.11867	-1.4062	0.31286	0.90286	0.15965	0.59603
ZNF248	6	0.12547	1.2181	0.15671	0.81645	0.2232	0.63052
ZNF25	6	-0.0283	-0.51349	0.86832	0.98009	0.60761	0.81978
ZNF250	3	0.063015	0.92283	0.59329	0.95747	0.35609	0.71777
ZNF251	6	0.092772	1.0501	0.28356	0.88742	0.29368	0.67532
ZNF253	6	0.15608	1.688	0.078783	0.68932	0.091418	0.58871
ZNF254	6	0.0010188	0.014064	0.90501	0.98105	0.98878	0.99643
ZNF256	4	-0.02673	-0.58211	0.88026	0.98009	0.56049	0.7982
ZNF257	6	0.062905	1.1463	0.44681	0.9399	0.25168	0.64657
ZNF26	6	-0.037563	-0.24695	0.79721	0.97392	0.80494	0.91567
ZNF263	6	0.018758	0.30681	0.76849	0.97197	0.75898	0.89594
ZNF264	6	0.08201	0.7484	0.33276	0.90417	0.45422	0.77164
ZNF266	6	-0.00084826	-0.015798	0.91638	0.98238	0.9874	0.99581
ZNF267	6	-0.054204	-1.0525	0.67634	0.96237	0.29256	0.67532
ZNF268	6	0.080846	0.74916	0.33788	0.90756	0.45376	0.77164
ZNF273	5	-0.042965	-0.93643	0.77588	0.97289	0.34905	0.71187
ZNF274	6	-0.078033	-0.75522	0.52361	0.94597	0.45012	0.77164
ZNF275	6	0.10301	0.9483	0.24431	0.86241	0.34298	0.70892
ZNF276	6	-0.44813	-2.8715	0.004835	0.22667	0.0040847	0.48075
ZNF277	7	-0.035409	-0.176	0.80319	0.97392	0.86029	0.94254
ZNF28	6	-0.055576	-1.0014	0.6678	0.96005	0.31664	0.6964
ZNF280D	6	0.062085	1.0959	0.4508	0.9399	0.27314	0.65872
ZNF281	6	0.057655	1.3069	0.48151	0.9399	0.19124	0.61698
ZNF282	6	0.1063	1.635	0.22895	0.84414	0.10206	0.58871
ZNF283	6	0.059543	0.98944	0.46871	0.9399	0.32245	0.69983
ZNF284	6	0.21609	1.761	0.017349	0.38365	0.07824	0.58871
ZNF285	6	0.13664	1.1439	0.12287	0.75254	0.25268	0.64737
ZNF286A	6	-0.019141	-0.28113	0.93572	0.98562	0.77861	0.90171
ZNF287	6	0.063663	1.2818	0.44084	0.9399	0.19993	0.62042
ZNF292	6	-0.0002295	-0.004275	0.91183	0.98105	0.99659	1
ZNF296	6	0.025124	0.39895	0.71587	0.96684	0.68993	0.86358
ZNF3	6	0.068962	0.90329	0.40358	0.92362	0.36637	0.72614
ZNF30	6	0.083779	0.99067	0.32366	0.90389	0.32185	0.69982
ZNF300	6	0.00032882	0.0059331	0.90813	0.98105	0.99527	1
ZNF302	6	0.02742	0.72923	0.69937	0.96583	0.46586	0.7778
ZNF304	6	-0.09011	-0.83308	0.45336	0.9399	0.4048	0.74964
ZNF311	6	0.082965	0.82956	0.32793	0.90417	0.40679	0.75043
ZNF317	6	0.082107	1.0197	0.3322	0.90417	0.30785	0.68987
ZNF318	5	0.27401	1.5677	0.0085324	0.29412	0.11695	0.58871
ZNF319	6	0.14759	1.2607	0.096132	0.70711	0.2074	0.62416
ZNF32	6	0.15958	1.9617	0.072526	0.66927	0.049802	0.58871
ZNF320	5	-0.0011603	-0.02167	0.91382	0.98167	0.98271	0.99317
ZNF322	6	-0.08403	-1.0878	0.48436	0.9399	0.27666	0.66218
ZNF324	6	-0.21887	-1.826	0.075939	0.67766	0.067852	0.58871
ZNF324B	6	-0.15027	-1.5403	0.20108	0.84026	0.12348	0.58871
ZNF329	6	0.035281	0.45668	0.64505	0.96005	0.6479	0.8434
ZNF331	6	0.099262	1.548	0.25853	0.87069	0.12162	0.58871
ZNF333	6	-0.092685	-1.2132	0.44084	0.9399	0.22506	0.63052
ZNF334	6	0.024153	0.54682	0.72241	0.96762	0.5845	0.8091
ZNF335	8	-0.091664	-1.3245	0.39534	0.92221	0.18535	0.6104
ZNF337	6	-0.033734	-0.52141	0.8302	0.98009	0.60208	0.8164
ZNF33A	6	0.063076	1.2922	0.44625	0.9399	0.19629	0.61864
ZNF33B	6	0.005209	0.085286	0.87258	0.98009	0.93203	0.97155
ZNF34	6	-0.0080945	-0.074168	0.9727	0.9939	0.94088	0.97642
ZNF341	6	0.031842	0.32407	0.6698	0.96005	0.74588	0.89062
ZNF343	6	0.046079	1.0513	0.56342	0.95627	0.29312	0.67532
ZNF345	6	0.097795	1.2963	0.26507	0.87266	0.19488	0.61698
ZNF347	6	0.065187	1.2918	0.42947	0.93333	0.19642	0.61864
ZNF35	6	0.054326	1.4408	0.50284	0.94193	0.14965	0.59603
ZNF354A	6	0.059441	1.2122	0.46871	0.9399	0.22542	0.63052
ZNF354B	6	-0.077779	-1.4202	0.52531	0.94597	0.15554	0.59603
ZNF354C	6	0.10277	1.567	0.24516	0.86241	0.11712	0.58871
ZNF358	6	0.013738	0.14421	0.80575	0.97392	0.88534	0.95194
ZNF362	7	-0.10212	-1.6802	0.35438	0.91679	0.092909	0.58871
ZNF366	6	-0.069151	-0.63774	0.57651	0.95747	0.52364	0.78408
ZNF367	5	0.1263	1.0505	0.19596	0.84026	0.29347	0.67532
ZNF37A	6	-0.055615	-1.0683	0.66752	0.96005	0.28539	0.66941
ZNF382	6	0.17672	1.123	0.046644	0.57292	0.26143	0.65394
ZNF383	6	0.039714	0.51012	0.61092	0.95747	0.60996	0.82091
ZNF384	7	-0.086219	-1.1635	0.43828	0.93792	0.24463	0.64025
ZNF391	6	0.081449	0.97636	0.33561	0.90567	0.32889	0.70414
ZNF394	7	0.061025	0.93856	0.43658	0.93712	0.34796	0.7117
ZNF396	5	0.023494	0.42673	0.7335	0.96967	0.66958	0.85398
ZNF397	6	0.042494	0.69451	0.58902	0.95747	0.48736	0.77868
ZNF398	6	-0.16536	-1.7125	0.16126	0.82251	0.086801	0.58871
ZNF407	7	-0.17082	-1.7056	0.13623	0.76518	0.088092	0.58871
ZNF408	6	0.016579	0.11634	0.78527	0.97289	0.90739	0.96096
ZNF41	6	0.07702	1.4289	0.35751	0.91679	0.15305	0.59603
ZNF410	6	-0.12176	-1.5684	0.29835	0.89219	0.11679	0.58871
ZNF414	6	-0.039316	-1.3073	0.78385	0.97289	0.19111	0.61698
ZNF415	6	0.12647	1.7592	0.15102	0.80945	0.078548	0.58871
ZNF416	7	0.10224	1.6611	0.21502	0.84026	0.096693	0.58871
