Gene	sgRNA	c114|beta	c114|z	c114|p-value	c114|fdr	c114|wald-p-value	c114|wald-fdr
USP35	6	0.065341	0.581	0.59158	0.85561	0.56124	0.7309
USP37	12	-1.1055	-3.9361	0	0	8.2818e-05	0.0031715
USP38	6	-0.35604	-1.5685	0.26024	0.63234	0.11677	0.34811
USP39	6	-1.8233	-3.2601	0	0	0.0011139	0.022943
USP42	6	-0.03479	-0.27451	0.93032	0.97322	0.7837	0.8719
USP43	12	0.17907	1.8398	0.126	0.4738	0.065801	0.31024
USP44	6	-0.002573	-0.033502	0.81684	0.94419	0.97327	0.99103
USP45	12	0.17167	1.4346	0.13737	0.49845	0.1514	0.3708
USP46	6	0.16113	1.5026	0.31826	0.68482	0.13295	0.35749
USP47	6	0.30788	1.8367	0.084471	0.40189	0.066251	0.31058
USP48	6	-0.099227	-0.77137	0.84727	0.95359	0.44049	0.63923
USP49	6	0.24144	2.0175	0.16297	0.54108	0.043639	0.26183
USP5	6	-2.1255	-4.4382	0	0	9.0703e-06	0.00054985
USP50	6	0.11363	0.66275	0.45336	0.78484	0.50749	0.69252
USP51	6	0.23048	1.577	0.18458	0.5671	0.1148	0.348
USP53	12	0.25801	1.9815	0.040956	0.26471	0.047535	0.27327
USP7	6	-2.3567	-4.2489	0	0	2.1479e-05	0.0010788
USP8	6	-0.73663	-2.0994	0.026451	0.20796	0.035783	0.23738
USP9X	6	-1.1597	-3.0252	0.0025597	0.03719	0.0024846	0.042202
USPL1	6	-0.77018	-2.0915	0.022184	0.18932	0.036487	0.23801
YOD1	6	0.28277	1.2369	0.11092	0.45805	0.21612	0.42738
CASP10	6	-0.33041	-1.8725	0.29807	0.66837	0.061135	0.30232
CASP8	6	0.46376	1.511	0.01223	0.12181	0.13078	0.35686
CTSC	6	0.20112	1.5579	0.2335	0.60996	0.11926	0.34948
FAM105A	6	0.14666	1.4399	0.35523	0.71568	0.14991	0.36924
USP15	6	-0.10424	-0.86794	0.83163	0.94906	0.38543	0.59255
USP17L11	6	-3.2813	-6.543	0	0	6.03e-11	1.7668e-08
USP17L13	6	-0.12236	-0.44299	0.77617	0.92918	0.65778	0.78638
USP17L17	6	-1.246	-2.4458	0.0017065	0.026316	0.014454	0.14068
USP17L18	6	-3.2813	-6.543	0	0	6.03e-11	1.7668e-08
USP17L19	6	-3.2813	-6.543	0	0	6.03e-11	1.7668e-08
USP17L20	6	-3.5048	-7.6782	0	0	1.6132e-14	9.4535e-12
USP17L21	6	-2.8823	-5.4346	0	0	5.493e-08	5.8526e-06
USP17L22	6	-3.8759	-8.3632	0	0	6.1046e-17	7.1546e-14
USP17L24	6	-2.932	-5.9913	0	0	2.0812e-09	3.4845e-07
USP17L25	6	-2.932	-5.9913	0	0	2.0812e-09	3.4845e-07
USP17L26	6	-2.932	-5.9913	0	0	2.0812e-09	3.4845e-07
USP17L5	6	-2.8352	-5.6527	0	0	1.5794e-08	2.1358e-06
USP19	6	-0.59125	-2.6464	0.069397	0.36582	0.0081354	0.09863
USP24	6	0.21336	1.2494	0.21132	0.58255	0.21153	0.42216
USP31	6	-0.040531	-0.22265	0.94824	0.98117	0.82381	0.90132
USP36	6	-0.99561	-2.5205	0.0059727	0.069536	0.011719	0.12281
USP4	6	-0.018585	-0.11251	0.876	0.96137	0.91042	0.94958
USP41	6	0.10234	0.5873	0.48009	0.79764	0.557	0.72885
USP54	6	0.15371	1.6583	0.33845	0.70544	0.097261	0.33815
USP6	6	-0.067042	-0.31267	0.95819	0.98422	0.75453	0.85441
USP9Y	6	0.017027	0.22343	0.74943	0.92036	0.8232	0.90132
ZRANB1	6	-0.47322	-1.6022	0.1351	0.49479	0.10911	0.34476
ASPRV1	6	-0.32702	-1.6352	0.30575	0.67483	0.10201	0.33815
BACE1	6	0.087187	0.80443	0.5256	0.8206	0.42115	0.62317
BACE2	6	0.153	0.89103	0.34016	0.70544	0.37291	0.58153
CTSD	6	0.16276	1.4451	0.31456	0.68145	0.14843	0.36837
CTSE	6	-0.13468	-1.1634	0.74061	0.91755	0.24466	0.45709
HM13	6	-0.73822	-2.9811	0.026451	0.20796	0.002872	0.047408
PGA5	6	-0.41089	-1.6232	0.19255	0.57191	0.10454	0.34003
PGC	6	-0.075781	-1.4057	0.92463	0.97306	0.15982	0.37778
PSEN1	6	0.12658	0.67043	0.41354	0.75848	0.50258	0.68946
PSEN2	6	-0.051778	-0.42016	0.98834	0.99485	0.67437	0.79779
REN	6	-0.2553	-1.65	0.43771	0.77688	0.098933	0.33815
SPPL2A	12	0.13223	1.5279	0.23151	0.60746	0.12655	0.355
SPPL2B	12	0.058996	0.72337	0.45421	0.78515	0.46945	0.66262
SPPL2C	6	-0.12521	-0.69854	0.7682	0.92732	0.48484	0.67466
SPPL3	6	0.0052756	0.051928	0.78726	0.93735	0.95859	0.98148
ACE	12	-0.040531	-0.48185	0.88595	0.96265	0.62991	0.76636
ACE2	6	0.37262	1.808	0.040387	0.26199	0.070614	0.31507
ACY1	6	-0.13608	-1.2336	0.73635	0.91549	0.21736	0.42886
ACY3	6	-0.058483	-0.40603	0.98919	0.99542	0.68472	0.8052
ADAM10	6	-0.040041	-0.22699	0.94625	0.97997	0.82043	0.90033
ADAM11	6	-0.40433	-1.4685	0.19966	0.57306	0.14197	0.362
ADAM12	6	0.15973	1.132	0.32167	0.68837	0.25765	0.46543
ADAM15	6	-0.0092015	-0.088798	0.84272	0.9512	0.92924	0.96293
ADAM17	6	0.071207	0.70048	0.5711	0.84334	0.48363	0.67451
ADAM19	6	0.079142	1.0456	0.54949	0.83083	0.29573	0.50475
ADAM2	6	0.25511	1.3875	0.1459	0.51403	0.1653	0.38348
ADAM20	6	-0.020545	-0.31363	0.88197	0.96219	0.7538	0.8544
ADAM21	6	0.13673	0.83831	0.38538	0.74084	0.40185	0.60925
ADAM22	6	-0.03815	-0.35365	0.94141	0.979	0.7236	0.83306
ADAM23	6	0.22842	1.4336	0.18629	0.5671	0.15168	0.3708
ADAM28	6	-0.12688	-1.067	0.76365	0.92714	0.28599	0.49373
ADAM29	6	0.42724	1.5809	0.023606	0.19668	0.11391	0.34778
ADAM30	6	0.053041	0.31663	0.62969	0.87063	0.75153	0.8533
ADAM32	6	0.32351	1.6488	0.071388	0.3713	0.099195	0.33815
ADAM33	6	-0.15903	-1.1925	0.66496	0.88628	0.23307	0.44441
ADAM7	6	0.29017	1.7178	0.10182	0.44034	0.085838	0.33087
ADAM8	6	-0.01377	-0.087891	0.85922	0.95847	0.92996	0.96337
ADAM9	6	0.043221	0.41263	0.66069	0.88365	0.67988	0.80217
ADAMDEC1	6	0.37833	1.855	0.037543	0.25189	0.063601	0.30645
ADAMTS1	6	0.20433	1.8323	0.22895	0.60617	0.066911	0.31064
ADAMTS10	6	0.11566	1.0242	0.44795	0.78048	0.30576	0.51602
ADAMTS12	6	0.1293	1.5244	0.40671	0.75316	0.12741	0.355
ADAMTS13	6	0.27742	1.7059	0.11519	0.45814	0.088031	0.33303
ADAMTS14	6	0.101	1.0953	0.48407	0.8	0.2734	0.48064
ADAMTS15	6	0.095937	0.95592	0.49972	0.80518	0.33911	0.54895
ADAMTS16	6	0.26602	1.651	0.12941	0.48148	0.098731	0.33815
ADAMTS17	6	0.044675	0.34655	0.65529	0.88141	0.72893	0.8381
ADAMTS18	6	-0.039011	-0.35987	0.94425	0.97936	0.71894	0.82988
ADAMTS19	6	0.15536	1.4741	0.33532	0.70472	0.14046	0.36127
ADAMTS2	6	0.024618	0.28136	0.72554	0.91303	0.77843	0.86943
ADAMTS20	6	0.1959	1.5841	0.24431	0.61888	0.11316	0.34778
ADAMTS3	6	0.0024868	0.019618	0.79807	0.94068	0.98435	0.99671
ADAMTS4	6	0.071462	0.4411	0.57053	0.84286	0.65914	0.78694
ADAMTS5	6	0.072225	0.99551	0.56797	0.84013	0.31949	0.52887
ADAMTS6	6	0.15354	1.2783	0.33902	0.70544	0.20113	0.41211
ADAMTS7	6	0.21678	1.1818	0.20478	0.57778	0.23729	0.45026
ADAMTS8	6	0.085447	0.72117	0.52958	0.82208	0.47081	0.66347
ADAMTS9	6	0.14796	0.89539	0.35381	0.71568	0.37058	0.57909
AEBP1	6	-0.33347	-2.0159	0.29494	0.66688	0.043808	0.26195
AFG3L2	6	-2.1879	-4.6478	0	0	3.3542e-06	0.00022158
ANPEP	6	-0.17389	-1.5752	0.62628	0.87063	0.11521	0.348
ASPA	6	0.00017578	0.0020581	0.80802	0.94417	0.99836	1
BMP1	6	0.068861	0.69248	0.57878	0.84699	0.48864	0.67741
BRCC3	6	-0.10979	-1.0807	0.81655	0.94419	0.27984	0.48708
C9orf3	6	0.042031	0.56116	0.66439	0.88586	0.57469	0.73889
CAD	30	-1.34	-6.8294	0	0	8.5262e-12	4.2826e-09
CNDP1	6	-0.20737	-1.5489	0.54238	0.82769	0.12141	0.35163
CNDP2	6	-0.018938	-0.11852	0.87713	0.96137	0.90565	0.94686
COPS5	6	-0.83758	-1.9088	0.015358	0.14362	0.056287	0.29061
COPS6	6	-1.1288	-2.4876	0.0031286	0.042146	0.012859	0.13105
CPA1	6	-0.090711	-0.58816	0.87656	0.96137	0.55643	0.72857
CPA2	6	-0.16528	-1.3209	0.64875	0.87769	0.18655	0.39957
CPA3	6	-0.06975	-0.8355	0.94937	0.98148	0.40344	0.60958
CPA4	6	0.047982	0.80917	0.6442	0.87486	0.41842	0.62153
CPA5	6	0.15214	1.0473	0.34243	0.70544	0.29495	0.50407
CPA6	6	0.012382	0.12647	0.76308	0.92714	0.89936	0.9428
CPB1	6	0.095927	0.77825	0.49972	0.80518	0.43642	0.63618
CPB2	6	0.065008	0.43859	0.59329	0.85679	0.66096	0.78857
CPD	18	-0.26317	-2.6128	0.18885	0.56888	0.0089792	0.10385
CPE	6	0.027625	0.43755	0.71445	0.9085	0.66171	0.7892
CPM	6	0.18048	1.0872	0.27474	0.64443	0.27695	0.48411
CPN1	6	-0.033528	-0.60025	0.9289	0.97322	0.54834	0.72343
CPO	6	-0.016049	-0.17286	0.86803	0.96065	0.86276	0.92456
CPQ	6	0.04329	0.32695	0.66041	0.88365	0.74371	0.84871
CPZ	6	-0.21533	-1.473	0.52617	0.82113	0.14075	0.36149
CRMP1	6	-0.17752	-1.6333	0.61689	0.86659	0.1024	0.33815
DNPEP	6	0.11632	0.81931	0.44596	0.77954	0.41261	0.61916
DPEP1	6	-0.17283	-0.73822	0.62884	0.87063	0.46038	0.65454
DPEP2	6	-0.14983	-1.1574	0.68999	0.89668	0.2471	0.45957
DPEP3	6	0.097557	0.45951	0.49488	0.80518	0.64586	0.77903
DPP3	6	-0.10903	-1.2793	0.81769	0.94419	0.20078	0.41205
DPYSL3	6	0.14048	1.4223	0.3723	0.73047	0.15495	0.37249
DPYSL4	6	0.092383	0.7059	0.5091	0.80894	0.48025	0.673
DPYSL5	6	-0.21951	-2.0576	0.51451	0.81377	0.039628	0.2466
ECE1	6	0.28072	1.5188	0.11234	0.45805	0.12882	0.35542
ECEL1	6	0.030181	0.2142	0.70478	0.90306	0.83039	0.90457
EIF3F	4	-0.52244	-1.3081	0.18089	0.5671	0.19082	0.40152
EIF3H	6	-2.0971	-3.125	0	0	0.0017783	0.032114
ENPEP	6	0.05298	0.23473	0.62969	0.87063	0.81442	0.89512
ERAP1	6	0.129	1.2767	0.407	0.75316	0.20169	0.41254
FOLH1	7	0.11609	0.88804	0.407	0.75316	0.37452	0.58254
FOLH1B	8	-0.097198	-1.132	0.86035	0.95849	0.25765	0.46543
IDE	6	0.14067	0.93406	0.37144	0.72961	0.35027	0.56005
INPP5E	6	-0.066361	-0.71344	0.95933	0.98482	0.47558	0.66805
KEL	6	-0.13817	-1.2578	0.72952	0.91476	0.20845	0.41811
LAP3	6	0.36586	1.883	0.042662	0.26786	0.059698	0.29902
LMLN	6	0.16312	1.8417	0.31399	0.68145	0.065526	0.31024
LNPEP	6	0.3808	1.7467	0.036974	0.24904	0.080697	0.32538
LTA4H	6	0.19061	0.84087	0.25427	0.62719	0.40042	0.60765
MBTPS2	12	0.46203	2.3143	0	0	0.020649	0.17413
MEP1A	6	0.10857	1.0521	0.46672	0.79305	0.29275	0.50182
MEP1B	6	0.12694	0.72193	0.41155	0.7572	0.47034	0.66308
METAP1	6	-0.38742	-1.697	0.21502	0.58559	0.089698	0.33303
METAP2	6	-1.3789	-3.2112	0.00056883	0.010526	0.0013216	0.025959
MIPEP	6	-0.7772	-1.9656	0.020762	0.17848	0.049349	0.27629
MME	6	0.10448	1.1156	0.47497	0.79638	0.26459	0.47282
MMEL1	6	-0.21383	-1.6236	0.52873	0.82208	0.10447	0.34003
MMP1	6	-0.12363	-1.5176	0.77275	0.92894	0.12912	0.35579
MMP10	6	0.21022	1.3821	0.21701	0.58783	0.16695	0.38491
MMP11	6	0.06227	0.74285	0.60239	0.86039	0.45757	0.65167
MMP12	6	0.28071	1.6946	0.11234	0.45805	0.090156	0.33303
MMP13	6	-0.011906	-0.14419	0.85296	0.95634	0.88535	0.93694
MMP14	6	0.0013679	0.010938	0.80347	0.94237	0.99127	0.99849
MMP15	6	-0.019207	-0.1638	0.87742	0.96137	0.86989	0.92908
MMP16	6	0.41126	1.6459	0.026735	0.20796	0.099783	0.33815
MMP17	6	-0.14426	-0.81618	0.70904	0.90655	0.4144	0.61975
MMP19	6	-0.048972	-0.29498	0.97952	0.99222	0.76801	0.86379
MMP2	6	0.11602	0.80494	0.44653	0.77954	0.42085	0.62317
MMP20	6	0.17484	1.5112	0.28697	0.65647	0.13074	0.35686
MMP21	6	0.0018889	0.021743	0.80006	0.9408	0.98265	0.99549
MMP24	6	-0.14672	-1.1213	0.7025	0.90306	0.26217	0.46982
MMP25	6	-0.18745	-1.0846	0.59016	0.85496	0.27811	0.4854
MMP26	6	0.19118	1.4225	0.25341	0.6257	0.15489	0.37249
MMP27	6	0.072826	0.6128	0.56627	0.83938	0.54001	0.71756
MMP3	6	0.2541	1.6317	0.14761	0.51796	0.10275	0.33815
MMP7	6	-0.0090013	-0.14111	0.84272	0.9512	0.88778	0.93738
MMP8	6	0.15821	0.95424	0.32651	0.69282	0.33996	0.54972
MMP9	6	-0.52051	-2.3078	0.10495	0.45055	0.021008	0.17629
MPND	6	-0.13315	-0.8293	0.74488	0.91898	0.40694	0.61328
NAALAD2	12	0.22253	2.1619	0.07281	0.37318	0.030627	0.21494
NAALADL1	12	0.10485	1.0342	0.31001	0.6766	0.30105	0.50998
NAALADL2	12	0.2267	1.7763	0.068544	0.36405	0.075688	0.31947
NLN	6	-0.21279	-1.5844	0.52986	0.82215	0.11311	0.34778
NPEPL1	6	0.045779	0.59364	0.65102	0.87903	0.55275	0.72599
NPEPPS	6	-0.71433	-2.3382	0.031286	0.22727	0.019377	0.16781
NRD1	6	0.060111	0.54008	0.60922	0.86441	0.58914	0.74455
OMA1	6	0.027677	0.22699	0.71416	0.90847	0.82043	0.90033
PA2G4	6	-0.55712	-2.0931	0.083618	0.4	0.03634	0.23794
PAPPA	6	0.12169	1.2072	0.42975	0.77354	0.22737	0.43805
PAPPA2	6	0.19301	1.586	0.25114	0.6257	0.11275	0.34778
PEPD	6	0.21009	1.37	0.21701	0.58783	0.17067	0.38566
PHEX	6	0.4201	1.8076	0.024744	0.19954	0.070665	0.31507
PITRM1	6	0.14179	1.2228	0.36746	0.72503	0.22139	0.4327
PMPCB	6	-1.69	-3.5487	0	0	0.00038708	0.010076
PRPF8	6	-1.6545	-4.0964	0	0	4.1966e-05	0.0018444
PSMD14	6	-1.5516	-2.8078	0.00028441	0.005618	0.0049883	0.06878
QPCT	6	0.17515	1.3165	0.28527	0.65365	0.18801	0.3999
RCE1	6	-0.00041237	-0.0032563	0.80887	0.94419	0.9974	1
RNPEP	6	-0.17094	-1.7601	0.63623	0.87417	0.07839	0.32305
RNPEPL1	6	0.090625	1.2154	0.51564	0.81463	0.22421	0.4348
SPG7	6	-0.16083	-1.5645	0.65956	0.88309	0.11771	0.34811
STAMBP	6	-0.41462	-2.0688	0.18743	0.56859	0.038567	0.24291
SUPT16H	6	-1.3003	-3.3867	0.00085324	0.014706	0.00070747	0.016152
TFR2	6	0.026191	0.11441	0.719	0.91073	0.90891	0.94885
TFRC	6	-2.0379	-4.6449	0	0	3.4023e-06	0.00022158
THOP1	6	-0.45547	-2.4659	0.1496	0.52131	0.013666	0.1365
TLL1	6	0.4294	1.5908	0.023322	0.19668	0.11165	0.34703
TLL2	6	0.0041871	0.026208	0.79209	0.93834	0.97909	0.99408
UQCRC1	6	-0.59785	-1.6765	0.066837	0.35878	0.093649	0.33555
UQCRC2	6	-0.71269	-1.8127	0.031286	0.22727	0.069883	0.31459
YME1L1	6	0.75023	1.504	0	0	0.13257	0.35749
ADAM18	6	0.24201	1.7932	0.16183	0.54087	0.072942	0.31821
DPYS	6	0.13122	1.1142	0.39989	0.74827	0.26518	0.47329
DPYSL2	6	0.03957	0.63584	0.67179	0.8883	0.52488	0.70573
MMP23B	6	-0.35154	-1.7836	0.26678	0.63636	0.074496	0.31943
MMP28	6	0.17623	1.2133	0.28214	0.65263	0.22503	0.43496
XPNPEP1	6	0.29157	1.6922	0.1004	0.43851	0.090617	0.33303
XPNPEP2	6	0.030072	0.45753	0.70478	0.90306	0.64729	0.77994
ZMPSTE24	6	0.10177	0.98308	0.48237	0.79925	0.32557	0.53554
AMFR	12	0.31683	2.5678	0.010808	0.11079	0.010235	0.11352
ANAPC11	22	-2.3537	-8.469	0	0	2.4754e-17	4.4554e-14
ANKIB1	9	0.15956	1.6021	0.22611	0.60182	0.10914	0.34476
ARIH1	11	-1.4196	-4.1318	0	0	3.5994e-05	0.0016225
ARIH2	14	-0.54317	-3.1572	0.012514	0.1236	0.0015931	0.029481
BARD1	11	-1.0727	-3.2716	0	0	0.0010695	0.022383
BFAR	10	0.051161	0.82494	0.52901	0.82208	0.4094	0.61568
BIRC2	10	-0.070961	-0.45146	0.94852	0.98117	0.65166	0.78377
BIRC3	8	0.094385	1.5185	0.44141	0.77855	0.12888	0.35542
BIRC7	9	0.14351	1.0984	0.26678	0.63636	0.27205	0.48018
BIRC8	9	0.26723	2.3422	0.060296	0.33281	0.019169	0.16649
BMI1	7	0.17316	1.3176	0.25683	0.62971	0.18762	0.39957
BRAP	10	-1.5021	-4.187	0	0	2.827e-05	0.0013253
CBL	15	0.12232	1.2995	0.18942	0.56888	0.19378	0.40517
CBLB	13	0.13437	1.6919	0.20307	0.57778	0.090674	0.33303
CBLC	17	-0.010854	-0.1145	0.71303	0.90833	0.90884	0.94885
CGRRF1	6	-0.23733	-1.5307	0.47469	0.79628	0.12584	0.355
CHFR	9	0.038206	0.2947	0.61832	0.86659	0.76822	0.86379
CNBP	4	0.15592	1.02	0.43203	0.77354	0.30771	0.51716
CNOT4	10	0.53438	2.2032	0	0	0.027579	0.20131
COMMD3	6	0.34927	1.4832	0.051195	0.29605	0.13802	0.3599
CUL7	12	0.037985	0.28724	0.54039	0.82688	0.77393	0.86716
CUL9	19	-0.18989	-1.8062	0.37713	0.73422	0.070894	0.31507
CYHR1	11	-0.04869	-0.30329	0.93544	0.97511	0.76167	0.85862
DCST1	13	-0.10796	-0.96347	0.79039	0.9379	0.33531	0.54484
DTX1	14	0.088613	1.2813	0.3211	0.688	0.20008	0.41116
DTX2	7	0.24488	1.1976	0.13453	0.49374	0.23106	0.44249
DTX3	12	-0.14301	-1.105	0.64676	0.87765	0.26915	0.47723
DTX3L	12	0.15718	1.3939	0.17008	0.5536	0.16335	0.38214
DTX4	14	-0.044295	-0.43245	0.91923	0.97145	0.66541	0.79174
DZIP3	6	0.2129	1.1326	0.21246	0.58255	0.2574	0.46543
FANCL	10	0.23077	1.47	0.077645	0.38289	0.14156	0.362
IRF2BP1	10	-0.33799	-2.0958	0.1843	0.5671	0.036097	0.23794
IRF2BP2	7	-1.3845	-3.474	0.00028441	0.005618	0.00051271	0.012785
IRF2BPL	8	0.077357	0.59678	0.49602	0.80518	0.55065	0.72478
LNX1	12	-0.15626	-1.1369	0.58959	0.85496	0.25557	0.46439
LNX2	11	-0.021847	-0.2383	0.81826	0.94421	0.81165	0.89319
LONRF1	9	0.095461	0.70091	0.4033	0.7504	0.48336	0.67443
LONRF2	14	0.11935	0.96398	0.22554	0.60076	0.33506	0.54484
LONRF3	17	0.29082	2.6353	0.0054039	0.064407	0.0084055	0.099978
LRSAM1	12	-0.1758	-1.8813	0.52247	0.81899	0.059925	0.29902
LTN1	6	0.50361	1.7372	0.0062571	0.072131	0.082345	0.32752
MARCHF1	11	0.1727	1.8328	0.14818	0.51885	0.066836	0.31064
MARCHF10	7	-0.014902	-0.10718	0.85239	0.95629	0.91464	0.95286
MARCHF11	7	0.20442	1.1327	0.20421	0.57778	0.25732	0.46543
MARCHF2	9	-0.12984	-1.1516	0.719	0.91073	0.24947	0.4608
MARCHF3	9	0.17814	1.2971	0.18458	0.5671	0.19459	0.40517
MARCHF4	13	0.073253	0.8243	0.38823	0.74538	0.40977	0.61597
MARCHF5	9	-0.11447	-0.86222	0.77617	0.92918	0.38856	0.59555
MARCHF6	13	-0.92713	-4.2161	0	0	2.4858e-05	0.0012139
MARCHF7	5	0.0025931	0.017985	0.83077	0.94899	0.98565	0.99671
MARCHF8	10	0.018927	0.21242	0.65927	0.88305	0.83178	0.90571
MARCHF9	8	-0.55229	-2.7706	0.05091	0.29605	0.0055957	0.075094
MDM2	9	-0.74945	-2.3469	0.0059727	0.069536	0.01893	0.16598
MDM4	10	-1.7209	-5.4651	0	0	4.6265e-08	5.2473e-06
MEX3A	12	-0.19121	-2.0328	0.47071	0.79338	0.042072	0.25505
MEX3B	11	-0.039701	-0.51534	0.89733	0.96543	0.60632	0.7537
MEX3C	9	0.22961	1.6133	0.095563	0.42839	0.10668	0.34236
MEX3D	11	-0.098826	-0.76981	0.84499	0.95194	0.44141	0.63923
MGRN1	11	-0.098931	-0.80706	0.84499	0.95194	0.41963	0.62268
MIB1	19	-0.24593	-2.3621	0.219	0.5914	0.018174	0.16177
MIB2	19	-0.18012	-1.4964	0.41354	0.75848	0.13455	0.35769
MID1	11	0.3741	2.2649	0.0062571	0.072131	0.02352	0.1884
MID2	13	0.36243	2.2823	0.0017065	0.026316	0.022473	0.18364
MKRN1	8	-0.24861	-2.0937	0.39249	0.74744	0.036289	0.23794
MKRN2	12	0.2561	1.9399	0.041809	0.26786	0.052392	0.28449
MKRN3	9	-0.0033399	-0.030773	0.77901	0.931	0.97545	0.99152
MNAT1	11	-0.73372	-2.7328	0.004835	0.058621	0.0062797	0.082386
MUL1	11	-0.086733	-0.6987	0.89306	0.96467	0.48474	0.67466
MYCBP2	14	0.01225	0.14111	0.62827	0.87063	0.88779	0.93738
MYLIP	10	0.1027	0.89242	0.3504	0.71255	0.37217	0.58132
NEURL1	11	-0.0013531	-0.012003	0.73663	0.91552	0.99042	0.99849
NEURL1B	11	-0.19718	-1.6239	0.47469	0.79628	0.1044	0.34003
NEURL3	8	-0.23792	-1.7405	0.41809	0.76364	0.081775	0.32733
NHLRC1	10	0.11679	1.5537	0.30233	0.67109	0.12025	0.34948
NSMCE2	5	-2.1209	-4.2563	0	0	2.0782e-05	0.0010746
PARK2	13	0.036428	0.24054	0.53612	0.82567	0.80992	0.8924
PCGF1	11	-0.4258	-2.8134	0.08248	0.3989	0.0049016	0.068318
PCGF2	10	-0.31163	-1.9887	0.22554	0.60076	0.046739	0.27208
PCGF3	7	-0.14496	-1.7258	0.70449	0.90306	0.08439	0.33
PCGF5	6	0.14938	1.1224	0.34983	0.71222	0.26171	0.46982
PDZRN3	10	0.15997	1.2791	0.19283	0.57191	0.20087	0.41205
PDZRN4	9	0.26314	1.5072	0.064846	0.34969	0.13176	0.35747
PEX10	10	-0.49038	-2.4492	0.048066	0.28693	0.014319	0.14068
PEX12	9	-0.55999	-2.777	0.037827	0.25189	0.0054868	0.073914
PEX2	8	0.0011499	0.0088438	0.77446	0.92903	0.99294	0.99907
PJA1	6	0.081625	1.0364	0.54067	0.82688	0.30003	0.50962
PJA2	9	-0.16132	-1.2427	0.61177	0.86594	0.214	0.42427
PML	14	-0.0035392	-0.047687	0.70791	0.90608	0.96197	0.98315
PPP1R11	4	-1.2393	-1.8569	0.010808	0.11079	0.06333	0.30628
PRAM1	4	-0.076026	-0.69117	0.91667	0.97078	0.48946	0.67753
RAG1	12	0.076525	1.0006	0.38908	0.74538	0.31703	0.52605
RAPSN	13	-0.23889	-2.0668	0.31684	0.68344	0.038757	0.24291
RBBP6	12	-0.87453	-3.2245	0	0	0.0012618	0.025208
RBCK1	14	-0.19993	-1.6428	0.41354	0.75848	0.10042	0.33815
RBX1	8	-1.5613	-3.6106	0	0	0.00030544	0.0084563
RC3H1	11	-0.21873	-1.303	0.40529	0.75238	0.19257	0.40446
RC3H2	9	0.044453	0.38369	0.59414	0.85679	0.70121	0.81854
RCHY1	10	0.1284	1.5647	0.26991	0.64165	0.11765	0.34811
RFFL	9	0.021497	0.23705	0.6806	0.89025	0.81262	0.8937
RFPL4B	10	0.057857	0.75783	0.5037	0.80518	0.44855	0.64425
RFWD2	9	-0.23464	-1.2324	0.40813	0.7538	0.21781	0.42927
RFWD3	13	-0.56744	-3.4248	0.010239	0.10588	0.00061534	0.014141
RING1	12	0.16948	1.5889	0.14164	0.50507	0.11209	0.34778
RLIM	4	-0.08066	-0.52406	0.90245	0.96543	0.60023	0.75051
RNF10	12	-0.070521	-1.3602	0.96871	0.98839	0.17378	0.38966
RNF103	10	-0.030877	-0.29005	0.87856	0.96171	0.77178	0.8664
RNF11	6	0.2024	1.1026	0.23123	0.60746	0.27019	0.47858
RNF111	11	-0.028273	-0.39393	0.84272	0.9512	0.69363	0.81213
RNF112	11	0.42512	2.3443	0.0028441	0.039216	0.019065	0.16649
RNF113A	12	-0.68736	-2.6394	0.003413	0.044776	0.0083064	0.099677
RNF113B	10	0.10158	0.52164	0.3558	0.71568	0.60192	0.75205
RNF114	10	-0.14398	-1.0935	0.66923	0.88767	0.27416	0.48125
RNF115	8	0.10533	0.67248	0.40472	0.75211	0.50128	0.68834
RNF121	10	-0.10968	-0.8909	0.78925	0.9375	0.37298	0.58153
RNF122	7	0.15434	1.1289	0.30233	0.67109	0.25892	0.46662
RNF123	10	-0.25722	-1.6834	0.32907	0.69615	0.092307	0.3345
RNF125	8	0.16509	1.3405	0.24317	0.61822	0.18008	0.39479
RNF126	14	0.069369	0.76147	0.39192	0.74744	0.44637	0.64284
RNF128	11	0.38055	2.2091	0.0054039	0.064407	0.027166	0.19983
RNF130	13	0.24926	1.7296	0.03157	0.2284	0.083706	0.32833
RNF133	11	0.0015645	0.018163	0.72412	0.91303	0.98551	0.99671
RNF135	10	-0.24224	-1.8248	0.36746	0.72503	0.068024	0.31264
RNF139	11	-0.078048	-0.9698	0.93316	0.97446	0.33215	0.54242
RNF141	5	0.14801	0.77131	0.39818	0.74827	0.44052	0.63923
RNF145	9	0.78439	1.7375	0	0	0.082294	0.32752
RNF146	9	0.097779	0.79562	0.39505	0.74798	0.42626	0.62708
RNF148	11	0.33178	2.426	0.013652	0.13115	0.015265	0.14545
RNF149	10	-0.2453	-1.7813	0.35808	0.71615	0.074863	0.31943
RNF150	12	0.20045	1.9306	0.098976	0.43554	0.053539	0.28487
RNF151	8	-0.55472	-2.8113	0.049488	0.29097	0.004934	0.068318
RNF152	8	0.023409	0.22659	0.69539	0.89956	0.82074	0.90039
RNF157	7	0.16441	0.78613	0.2756	0.646	0.43179	0.63284
RNF165	9	0.34445	2.1047	0.015358	0.14362	0.03532	0.23475
RNF166	10	-0.4102	-2.6037	0.10182	0.44034	0.0092225	0.10597
RNF167	11	0.77691	2.119	0	0	0.034093	0.2292
