sgRNA,Gene,DLD1-Ts4.initial,DLD1-Ts4.final
ANAPC1_10,ANAPC1,468,431
RNF186_684.112,RNF186,1619,3257
ZNF468_E4_750.15,ZNF468,1336,1902
BRD2_BD1_e3_138.3,BRD2,2972,3830
FBXL7_1476.30,FBXL7,1212,3234
PIK3R4_PKc_E3_134.5,PIK3R4,599,816
ZNF136_E4_1110.75,ZNF136,1494,3413
ONECUT1_E2_165.13,ONECUT1,2097,3967
BRD4_BD1_e2_121.9,BRD4,1459,2705
KDM5D_e13_79.1,KDM5D,1969,4104
ZNF583_E5_1056.60,ZNF583,1198,2561
MATK_PKc_E11_74.3,MATK,630,1027
CELA1_777.5,CELA1,1078,1885
NSD3_e20_117.2,NSD3,1717,2906
BRDT_BD1_e4_68.0,BRDT,1929,4229
USP45_2445.94,USP45,2691,5543
BAZ1A_BD_e27_135.4,BAZ1A,2291,5821
TRIM63_1062.5,TRIM63,555,1103
ZBTB41_BTB77173_E1_2730.16,ZBTB41,1019,3010
MARCH9_1041.72,MARCH9,743,988
PDK3_PKc_E1_34.1,PDK3,1049,1611
TULP2_E12_172.1,TULP2,3737,7633
ZBTB8A_E4_144.14,ZBTB8A,2047,6778
MTA1_SANT_E11_57.0,MTA1,2121,5778
SOX6_E14_107.6,SOX6,1317,1923
CNBP_540.22,CNBP,768,1257
LCORL_E7_876.50,LCORL,2514,5064
KCNV2_BTB99190_E1_1638.43,KCNV2,753,887
NCOA2_e20_178.17,NCOA2,2292,4013
JARID2_E17_108.4,JARID2,1338,2832
UBE2E1_582.29,UBE2E1,835,1406
CDK2_PKc_E4_171.1,CDK2,772,1331
neg24,neg24,2695,4885
PBX4_E5_136.0,PBX4,335,362
UBE2E2_606.37,UBE2E2,1958,4848
ASB9_885.41,ASB9,972,2032
G2E3_1983.48,G2E3,473,577
HIVEP2_E7_172.2,HIVEP2,2417,5317
ZNF45_E10_1548.70,ZNF45,322,723
CDK1_e5.1,CDK1,2997,2427
SIRT6_e4_60.2,SIRT6,1278,2812
SNAI1_E3_133.16,SNAI1,1097,2491
SPSB2_792.107,SPSB2,657,1462
ANKIB1_3270.274,ANKIB1,1475,3159
FBXO7_1569.174,FBXO7,2616,7131
ADAM23_2499.5,ADAM23,1630,3316
ZFP30_E6_1074.76,ZFP30,2136,4450
CDY2A_Chromo_E1_159.10,CDY2A,1674,3056
NFIC_E5_124.15,NFIC,994,2777
ZNF491_E3_1176.57,ZNF491,2621,5007
KLF2_E2_75.2,KLF2,2256,3876
SOX11_E1_216.10,SOX11,1058,1469
TTN_PKc_E358_736.2,TTN,934,2229
neg31,neg31,5312,8130
USP17L24_885.18,USP17L24,6588,11351
USP17L25_885.18,USP17L25,6588,11351
USP17L26_885.18,USP17L26,6588,11351
USP17L5_885.18,USP17L5,6588,11351
SENP8_639.7,SENP8,2348,3871
IRF2_E2_75.8,IRF2,709,1239
KDM6A_e25_115.8,KDM6A,1829,3429
BACE2_1557.33,BACE2,1614,4047
MNT_E4_112.5,MNT,1265,2215
HDGF_PWWP40108_E1_771.21,HDGF,828,1359
UBE2S_2,UBE2S,596,1258
HNF4A_E2_113.5,HNF4A,803,1444
ANPEP_2904.421,ANPEP,1689,3217
TFAP2B_E7_217.5,TFAP2B,1766,3953
REPIN1_E4_1524.171,REPIN1,623,1096
UBE2N_459.23,UBE2N,822,1236
CASP4_966.7,CASP4,1685,2750
ZKSCAN3_E7_573.15,ZKSCAN3,1856,3224
ZNF212_E5_66.2,ZNF212,2174,4209
GRHL1_E5_77.7,GRHL1,1328,3336
PBX4_E5_136.12,PBX4,1360,2591
STK32A_PKc_E7_90.4,STK32A,669,1288
NR1I3_E2_77.1,NR1I3,1840,3722
MTF2_tudor4595_E1_1782.15,MTF2,1082,2436
TWIST2_Ex_176.15,TWIST2,633,1383
ZNF227_E6_1557.100,ZNF227,1609,4033
ZNF212_E5_66.0,ZNF212,2683,4540
WT1_E8_90.0,WT1,2246,5149
KDM6A_e25_115.7,KDM6A,2102,3377
LCOR_E8_132.11,LCOR,3027,8475
NEURL2_858.175,NEURL2,1104,2443
PSMB2_606.18,PSMB2,1702,2468
CUL7_5349.545,CUL7,1698,4516
NSD1_Phd4_E15_98.0,NSD1,991,1490
RNF175_987.81,RNF175,1440,3116
ITCH_2259.185,ITCH,1014,2543
ZNF410_E9_90.2,ZNF410,1019,1318
TDRD9_tudor949996_E1_4149.337,TDRD9,829,1590
PRSS22_954.166,PRSS22,1300,2341
HIPK4_PKc_E3_219.24,HIPK4,613,1357
PJA1_1368.113,PJA1,1103,3084
USP29_2769.61,USP29,2112,4591
CUX1_E23_155.12,CUX1,1193,1743
KDM4C_e8_96.5,KDM4C,2510,4905
MSL3_Chromo_E2_83.4,MSL3,1342,1861
ZNF219_E4_63.1,ZNF219,1668,4253
ZNF701_E5_795.30,ZNF701,2517,4396
ANAPC7_1800.69,ANAPC7,1126,1993
KCNV2_BTB99190_E1_1638.41,KCNV2,1395,2959
ZNF740_E6_119.4,ZNF740,2860,9332
TBX3_E7_134.15,TBX3,225,387
RHOBTB2_BTB523615_E1_2250.258,RHOBTB2,334,646
ZBTB26_BTB23123_E1_1326.14,ZBTB26,922,2805
ZNF540_E5_1251.35,ZNF540,1826,4086
EN1_E2_180.18,EN1,2302,5631
TMPRSS11D_1257.72,TMPRSS11D,2178,3633
ZNF169_E5_1002.76,ZNF169,1060,1858
ZCWPW2_CW3078_E1_1071.4,ZCWPW2,1026,1424
TESK2_PKc_E7_85.7,TESK2,448,649
MMP10_1431.35,MMP10,1361,3470
FBXL2_1272.149,FBXL2,1284,1914
CHD2_Chromo_E10_101.1,CHD2,1421,2216
RPL9_e3.2,RPL9,8081,9662
ZNF112_E5_1077.95,ZNF112,395,638
HSFY2_E1_279.6,HSFY2,3401,5963
ZNF331_E7_993.91,ZNF331,2770,5218
KDM2B_13,KDM2B,991,2299
EPHB4_PKc_E15_150.34,EPHB4,973,1674
EZH1_e20_85.2,EZH1,1558,3549
KLHL8_BTB57163_E1_1863.164,KLHL8,809,1375
MIB2_3213.84,MIB2,103,220
ATAD2B_BD_e22_160.8,ATAD2B,2273,5236
USP8_3357.149,USP8,859,1028
IMMP2L_528.19,IMMP2L,1604,2596
DRGX_E3_33.1,DRGX,1083,1932
PITX2_E3_42.0,PITX2,2516,4410
MYRF_E10_111.6,MYRF,3169,6602
HOXA2_E2_174.15,HOXA2,978,2160
ADAMTS14_3681.674,ADAMTS14,1938,3171
SPIN4_Spinlin201245_E1_750.44,SPIN4,703,1535
FBXO39_1,FBXO39,1033,1956
RFPL1_954.118,RFPL1,1284,3215
ZNF417_E3_567.8,ZNF417,1044,2468
SENP1_1935.69,SENP1,1371,2299
KCTD3_BTB20112_E1_2448.18,KCTD3,789,1246
PRDM2_E8_69.5,PRDM2,1546,4110
BRAF_PKc_E12_85.2,BRAF,725,1708
FOXO3_E1_153.15,FOXO3,1587,4053
TBX18_E4_172.20,TBX18,2050,4887
ZNF26_E5_1047.19,ZNF26,2178,3730
RNF13_1146.8,RNF13,1723,3189
TRIP12_6123.357,TRIP12,961,1777
RNF122_468.9,RNF122,1248,2203
PBK_PKc_E3_59.2,PBK,512,696
ZNF772_E5_582.20,ZNF772,1898,4429
TSC22D4_E5_162.3,TSC22D4,1033,2065
ZNF84_E5_1578.122,ZNF84,739,1700
HOXD4_E2_177.21,HOXD4,176,249
PIAS2_1866.115,PIAS2,1100,1799
RNF225_990.33,RNF225,499,963
HIC1_BTB37152_E1_2202.469,HIC1,1288,2460
FBXO18_3285.279,FBXO18,1425,2877
TRIM63_1062.147,TRIM63,586,1445
SATB1_E12_174.5,SATB1,1542,3112
ASB17_888.18,ASB17,921,1356
CHD6_Chromo_E6_63.2,CHD6,597,991
PPARG_E4_139.5,PPARG,2525,6521
ZNF776_E3_666.51,ZNF776,928,2298
SHPRH_5052.202,SHPRH,2008,4616
RNF180_1779.97,RNF180,1632,4436
PRMT2_e7_165.21,PRMT2,2813,5690
KCND2_BTB43132_E1_1893.212,KCND2,1339,3463
AK3_PKc_E4_119.7,AK3,445,813
ROCK1_PKc_E7_145.1,ROCK1,663,1436
JOSD2_567.39,JOSD2,301,395
MAP4K3_PKc_E3_91,MAP4K3,1197,1730
UBE2C_540.64,UBE2C,1603,3057
ZNF799_E4_1587.66,ZNF799,2175,5832
EPHA4_PKc_E15_150.7,EPHA4,496,1846
CAD_6678.68,CAD,1250,2167
ZNF841_E7_1674.15,ZNF841,2945,4728
ZNF138_E4_231.2,ZNF138,3126,7464
KEL_2199.283,KEL,1770,4392
CFLAR_708.55,CFLAR,1262,2330
CLOCK_e22_203.2,CLOCK,1741,3740
KLK6_735.108,KLK6,1797,3524
DLX1_E2_129.2,DLX1,1406,2288
KAT6B_Phd2_E5_36.0,KAT6B,1452,4339
USP17L2_1593.25,USP17L2,2174,3956
TCF12_E19_183.11,TCF12,519,557
CAPN10_2019.36,CAPN10,1898,3438
OVGP1_2037.248,OVGP1,986,1427
PREP_2133.128,PREP,1765,2607
TPP1_1692.59,TPP1,1793,2990
TRIM42_2172.44,TRIM42,1501,4031
FBXO5_1206.52,FBXO5,913,892
JAK2_PKc_E13_135.1,JAK2,1050,2252
RERE_E16_140.20,RERE,1232,2235
MAFF_E3_276.10,MAFF,863,1031
SOX4_E1_216.20,SOX4,2614,4878
ZNF575_E4_504.0,ZNF575,1799,3427
SOCS6_1608.118,SOCS6,1275,2242
DNMT1_Bah9811117_E1_4899.573,DNMT1,952,1566
EMX1_E2_129.10,EMX1,841,1950
KLK4_765.1,KLK4,2234,6522
ELF4_E8_61.0,ELF4,2044,4159
ZNF568_E7_1170.72,ZNF568,2785,4335
PLK2_PKc_E3_117,PLK2,919,1488
KLHL5_BTB210317_E1_2268.36,KLHL5,1683,3005
HELLS_H_e18_120.2,HELLS,1917,3256
BARHL2_E2_155.1,BARHL2,1269,2582
E2F1_E3_220.2,E2F1,817,1690
EZH1_e18_82.1,EZH1,1927,3725
HLTF_3030.81,HLTF,1390,3476
DBP_E4_159.8,DBP,1373,2100
MYB_SANT_E3_72.0,MYB,817,864
BRD3_BD2_e6_145.5,BRD3,1818,2394
BACE2_1557.82,BACE2,637,1283
SMN1_Tudor_E5_201.14,SMN1,1798,1692
PRSS56_1812.423,PRSS56,1509,3182
HOXC8_E2_177.13,HOXC8,2177,4212
RFPL4A_864.70,RFPL4A,1883,4786
ELK4_E2_159.6,ELK4,418,705
HAND1_E1_162.12,HAND1,2129,4063
TSHZ3_E2_207.21,TSHZ3,1984,3577
YBX3_E4_90.7,YBX3,1604,2585
XIAP_1494.40,XIAP,1263,1574
XPNPEP2_66.4,XPNPEP2,2459,5351
FOXN2_E3_204.3,FOXN2,3302,7399
USP17L11_885.36,USP17L11,9108,18881
USP17L18_885.36,USP17L18,9108,18881
USP17L19_885.36,USP17L19,9108,18881
MMP21_1710.69,MMP21,741,1064
PHF7_1146.99,PHF7,2212,7463
USP17L24_885.6,USP17L24,11890,20911
USP17L25_885.6,USP17L25,11890,20911
USP17L26_885.6,USP17L26,11890,20911
USP17L5_885.6,USP17L5,11890,20911
ZNF479_E5_990.78,ZNF479,1450,2322
KCTD1_BTB40132_E1_798.1,KCTD1,737,1274
KMT2B_ePhd_E23_138.11,KMT2B,2498,5096
UBTFL1_E1_558.64,UBTFL1,988,1388
MBD1_CXXC217262_E1_1968.31,MBD1,1844,3680
KMT2C_ePhd2_E52_315.17,KMT2C,1323,2698
CHD2_D_e16_135.13,CHD2,1600,2891
ZNF174_E3_237.3,ZNF174,523,889
KALRN_PKc_E60_399.58,KALRN,1302,3457
MSL2_1734.146,MSL2,1142,1685
CUL5_2343.125,CUL5,1000,1850
PHF21A_Phd_E15_129.0,PHF21A,1514,2812
TRIM67_2352.448,TRIM67,1645,3049
USP45_2445.88,USP45,1385,2872
BRD3_BD1_e4_66.5,BRD3,1555,3088
FBXO10_2871.482,FBXO10,1968,3799
HMX2_E2_174.17,HMX2,1592,3515
PIAS1_Ex_220.0,PIAS1,1220,2980
RNF186_684.109,RNF186,694,2265
ZNF490_E5_918.63,ZNF490,1771,4858
PRSS35_1242.147,PRSS35,2167,3803
TBX18_E6_63.3,TBX18,762,859
ZNF770_E3_1944.30,ZNF770,2303,5905
HERC3_2799.51,HERC3,1451,3377
PRSS46_525.66,PRSS46,3075,8310
PRSS46_260.40,PRSS46,3075,8310
RNF8_1458.91,RNF8,742,1067
ATRX_D_e20_138.2,ATRX,2391,3862
MAP4K1_PKc_E3_91.2,MAP4K1,296,454
PHEX_2250.27,PHEX,1240,1821
BRD2_BD1_e4_60.3,BRD2,1176,1304
SUV39H2_e4_147.6,SUV39H2,1867,4354
TSSK4_PKc_E1_156.11,TSSK4,1598,3261
PIM1_PKc_E4_367.38,PIM1,962,1363
NKX1_2_E2_177.11,NKX1,2028,3285
SNRK_PKc_E5_76.4,SNRK,685,1165
KDM2B_5,KDM2B,1087,2061
NR2E3_E2_127.9,NR2E3,674,1308
ZBTB8B_BTB14122_E1_1488.25,ZBTB8B,1854,4721
HSFX2_E1_273.19,HSFX2,2169,3005
CDKL3_PKc_E6_140.5,CDKL3,476,834
CASP12_1026.5,CASP12,997,2364
USP26_2742.201,USP26,1684,2352
PHF7_1146.116,PHF7,644,1547
KLK11_849.115,KLK11,1134,2374
SP100_E22_143.7,SP100,2657,5946
TRIM66_BD_e19_79.7,TRIM66,1662,3198
NFYC_E3_57.1,NFYC,2165,2265
MEX3A_1563.180,MEX3A,1647,3966
FAM105A_117.5,FAM105A,1154,2491
ZNF610_E6_735.18,ZNF610,2364,4173
SEC11A_558.51,SEC11A,4310,5391
SEC11A_150.8,SEC11A,4310,5391
KLK10_831.134,KLK10,1334,3113
CNDP1_1524.101,CNDP1,2473,7326
QPCT_1086.74,QPCT,1045,1343
PRDM9_E11_915.180,PRDM9,3143,7313
ZNF354B_E5_1239.8,ZNF354B,1156,2026
JAK1_PKc_E13_144.4,JAK1,588,1226
ADAMTS8_2670.105,ADAMTS8,1233,1811
KDM2B_Phd_E15_63.2,KDM2B,1454,2291
AMFR_1932.72,AMFR,1901,3642
UBE2G2_498.30,UBE2G2,975,1339
PHF14_Phd2_E13_132.1,PHF14,604,1191
RNF126_936.4,RNF126,658,1850
PCGF6_1,PCGF6,1584,3523
TMEM129_1089.1,TMEM129,1644,4954
RNF187_708.131,RNF187,610,841
OVCH1_3405.357,OVCH1,2237,4718
UCHL3_693.51,UCHL3,1767,3762
ABHD12B_858.2,ABHD12B,1706,4042
ZNF217_E2_66.0,ZNF217,3567,3531
USP28_3234.298,USP28,908,1837
BTRC_1818.157,BTRC,1618,3227
TRIM5_1482.150,TRIM5,2022,4278
FBXL21_6,FBXL21,1126,1995
USP22_1578.178,USP22,1345,1980
ZNF671_E4_573.44,ZNF671,2079,3302
TRIM23_1725.31,TRIM23,970,1801
ASB2_1908.28,ASB2,787,1727
HERC1_14586.792,HERC1,2345,6224
SMARCA5_SANT_E20_126.4,SMARCA5,479,748
CDX4_E2_126.1,CDX4,1335,3297
UBC_2058.230,UBC,831,1532
UNK_2433.43,UNK,567,918
TRIM77_1353.0,TRIM77,1248,2426
PBX1_E5_136.3,PBX1,2212,5014
STK38_PKc_E7_155.1,STK38,768,1514
MBTPS2_1560.132,MBTPS2,1648,1530
RNF144B_912.6,RNF144B,1025,2084
ZKSCAN4_E5_576.47,ZKSCAN4,2492,5791
UBE4B_3909.192,UBE4B,234,344
BACE2_1557.31,BACE2,2149,4384
THAP11_E1_234.15,THAP11,1690,2726
ESRRB_E5_117.2,ESRRB,1543,2932
HOXA10_E2_177.3,HOXA10,3350,5944
OTUB1_816.33,OTUB1,939,1975
ELANE_804.156,ELANE,1692,2525
MUL1_1059.122,MUL1,1483,3024
IRAK1_PKc_E9_208.4,IRAK1,525,776
TRERF1_SANT_E14_84.0,TRERF1,1111,2189
HDAC9_e19_120.1,HDAC9,3926,9777
ZNF536_E4_38.0,ZNF536,3518,8269
neg37,neg37,5712,11682
ADAMTS2_3636.135,ADAMTS2,2084,5155
RNF133_1131.81,RNF133,863,1612
PAK6_PKc_E11_165.9,PAK6,682,1384
BRD3_BD1_e4_66.4,BRD3,2765,6115
SYK_PKc_E10_210.16,SYK,687,1667
CTSF_1455.144,CTSF,1689,3684
TNFAIP3_2373.23,TNFAIP3,1235,2085
RNF217_1629.146,RNF217,1175,2011
ADAM12_2730.48,ADAM12,1346,3706
ZNF12_E5_1131.47,ZNF12,2497,4693
DCAF1_10,DCAF1,1991,2385
DMRTC2_E2_113.0,DMRTC2,2372,4937
EN1_E2_180.0,EN1,480,770
DOT1L_e9_80.7,DOT1L,1166,1633
SPIB_E6_261.24,SPIB,1053,1478
UNK_2433.67,UNK,1167,2191
KMT2C_Phd3_E10_74.2,KMT2C,1375,3460
CHD1L_H_e10_50.2,CHD1L,2791,6005
ZNF780B_E5_1908.129,ZNF780B,1575,2556
ZNF430_E5_1083.43,ZNF430,3495,7144
TBX2_E6_95.0,TBX2,2725,5123
FMR1_Agenet59117_E1_1899.14,FMR1,1051,2293
FBXL21_1305.76,FBXL21,1051,1909
ABHD13_1014.29,ABHD13,2067,3747
ZSCAN10_E6_1281.21,ZSCAN10,220,244
YBX1_E4_90.5,YBX1,1425,2213
TAOK2_PKc_E5_46,TAOK2,1069,2064
ZMIZ1_E19_75.6,ZMIZ1,2276,4199
VSX1_E3_124.10,VSX1,1020,2060
ADAMTS10_3312.58,ADAMTS10,2113,4785
PRTN3_771.68,PRTN3,800,1514
HAT1_e3_76.0,HAT1,1184,1887
TDRD6_tudor821866_E1_6291.212,TDRD6,810,1941
RNF25_1380.168,RNF25,739,1433
NR2F6_E1_113.1,NR2F6,4833,7621
USP12_1113.31,USP12,754,1167
RNF141_693.32,RNF141,1960,4314
ERG_E12_252.19,ERG,1071,2476
neg47,neg47,6070,13094
NOBOX_E5_203.29,NOBOX,1239,3602
CORIN_3129.196,CORIN,2919,5590
DNAJC2_E14_101.1,DNAJC2,3118,5671
DNAJC2_SANT_E14_101.1,DNAJC2,3118,5671
CERS5_E3_105.9,CERS5,1357,2303
FOXP2_E13_36.2,FOXP2,1591,2590
TMPRSS11E_1272.43,TMPRSS11E,763,944
ZNF383_E5_969.6,ZNF383,1682,3307
KMT2E_Phd_E6_73.2,KMT2E,808,1717
PARP15_Macro304431_E1_2037.62,PARP15,630,958
ZNF446_E7_69.3,ZNF446,1830,4569
ZNF446_E7_69.3,ZNF446,1830,1868
ZNF446_E7_69.3,ZNF446,965,4569
ZNF446_E7_69.3,ZNF446,965,1868
TRIM56_2268.563,TRIM56,637,1290
ZNF460_E3_999.75,ZNF460,712,1586
ZNF43_E7_1908.6,ZNF43,1081,1661
ETS2_E11_141.7,ETS2,796,1859
DIDO1_Phd_E3_362.22,DIDO1,2204,3097
H2AFY_Macro178364_E1_1119.76,H2AFY,1698,3450
L3MBTL2_MBT408500_E1_2118.128,L3MBTL2,1256,2650
ECE1_2313.173,ECE1,1213,1599
MLLT3_Yeats29112_E1_1707.15,MLLT3,599,1377
CDC5L_E2_104.0,CDC5L,2735,3104
CDC5L_SANT_E2_104.0,CDC5L,2735,3104
DPP10_2403.9,DPP10,1669,3207
DNAJC1_E11_449.37,DNAJC1,2168,4761
DNAJC1_SANT2_E11_449.37,DNAJC1,2168,4761
STAT4_E18_50.3,STAT4,3415,6852
DPP7_1479.33,DPP7,1964,4502
UBE2R2_717.62,UBE2R2,1130,1920
UBE2J1_957.88,UBE2J1,396,721
COMMD3_588.28,COMMD3,904,1119
PJA2_2127.129,PJA2,1573,2756
ZNF232_E5_324.21,ZNF232,2190,4331
EGR3_E2_237.10,EGR3,1242,1392
MLXIPL_E14_66.1,MLXIPL,1016,2034
ZNF248_E6_1053.1,ZNF248,1609,2385
MDM4_1473.78,MDM4,1997,3224
SSRP1_E14_144.12,SSRP1,1571,2512
ZNF441_E4_1239.96,ZNF441,1123,1948
neg34,neg34,5850,12241
ADAMTS17_3288.509,ADAMTS17,1175,1803
PRSS57_852.16,PRSS57,1159,2322
HTRA3_1362.113,HTRA3,365,1162
ARNTL_E8_157.6,ARNTL,1439,3432
RNF32_1089.68,RNF32,871,2283
ZNF563_E4_579.32,ZNF563,1828,3302
ZNF736_E4_579.27,ZNF736,835,1190
SOX12_E1_216.30,SOX12,3504,8117
TEAD2_E8_143.10,TEAD2,3730,7829
RNF165_1041.67,RNF165,1193,2770
SOX9_E1_122.11,SOX9,1031,2032
DMRTA1_E1_141.18,DMRTA1,2219,4269
MXD4_E4_115.5,MXD4,820,1769
ZNF562_E6_726.16,ZNF562,1397,3339
ZNF436_E4_918.101,ZNF436,897,1436
CDK1_e4.1,CDK1,4843,6429
NCOR1_E14_102.4,NCOR1,1594,3216
NCOR1_SANT_E14_102.4,NCOR1,1594,3216
TCF7L1_E10_99.10,TCF7L1,2857,7301
SMARCA5_SANT_E20_126.5,SMARCA5,535,663
RNF213_15624.544,RNF213,1259,1892
KDM4A_ePhd_E17_109.4,KDM4A,900,1442
ZNF621_E5_162.6,ZNF621,1405,2052
GLIS2_E6_53.3,GLIS2,2977,6093
ZNF212_E5_78.4,ZNF212,3439,10448
TRIM24_BD_e18_150.4,TRIM24,1072,2217
E4F1_E7_173.23,E4F1,1924,4164
EPHB3_PKc_E11_248.16,EPHB3,793,1307
ASB13_837.101,ASB13,662,1098
COPS5_1005.66,COPS5,1544,1920
SMARCE1_E6_132.7,SMARCE1,603,924
NACC2_BTB20120_E1_1764.6,NACC2,1270,3091
ETV4_E11_111.13,ETV4,1060,1639
FBXL21_3,FBXL21,1464,2908
PBRM1_BD1_e3_98.0,PBRM1,2026,3124
SOCS4_1323.36,SOCS4,1612,3046
UBTF_E17_178.19,UBTF,464,801
TBX19_E3_135.2,TBX19,3126,6958
TSC22D1_E3_138.1,TSC22D1,2338,4194
MTA2_Bah3168_E1_2007.11,MTA2,1411,2030
Nr1h4_E2_76.8,Nr1h4,2576,6120
ZNF559_E6_1170.58,ZNF559,1289,2692
ABHD12_1215.152,ABHD12,2224,4772
IBTK_BTB554639_E1_4062.106,IBTK,1738,2622
ADAMDEC1_1413.96,ADAMDEC1,1370,2854
MMP7_804.42,MMP7,2086,4183
NR0B1_E2_220.5,NR0B1,2373,5868
NPAS1_E2_156.10,NPAS1,843,1548
ZSCAN1_E6_336.5,ZSCAN1,1434,2544
HLTF_H_e23_181.0,HLTF,1539,3168
SIM1_E1_153.1,SIM1,1313,2377
PBK_PKc_E8_191,PBK,684,1587
MAP3K5_PKc_E19_158.19,MAP3K5,1066,2124
FOXH1_E1_78.11,FOXH1,2251,5669
DCAF5_2829.444,DCAF5,1167,2740
HOXC12_E2_171.16,HOXC12,1574,2599
DCAF4_1488.151,DCAF4,1627,3033
KDM4C_e7_104.8,KDM4C,1455,3106
ZNF708_E4_1233.86,ZNF708,1081,1583
ASB11_972.58,ASB11,515,942
GUCY2F_PKc_E10_157.3,GUCY2F,404,624
KDM1B_e12_132.8,KDM1B,1054,1954
KBTBD3_BTB42149_E1_1839.112,KBTBD3,1875,4458
SEC11C_579.43,SEC11C,1374,2423
MYBL2_SANT2_E4_32.0,MYBL2,1858,3114
ZNF235_E5_1239.98,ZNF235,2209,4727
TRIB1_PKc_E2_293.37,TRIB1,893,1579
KLHL1_BTB202305_E1_2247.198,KLHL1,2236,5861
HECTD4_12855.1437,HECTD4,404,711
ZNF580_E1_237.27,ZNF580,421,519
CASP5_879.83,CASP5,1038,2640
TCF20_ePhd_E1_543.17,TCF20,322,370
SGK494_PKc_E3_84,SGK494,369,426
TWIST2_Ex_176.1,TWIST2,935,1963
CGRRF1_999.37,CGRRF1,804,1253
LHX9_E4_135.2,LHX9,1946,3862
ASPRV1_1032.7,ASPRV1,944,1846
NKX1_1_E2_177.15,NKX1,1744,3479
ZNF267_E4_1101.35,ZNF267,763,1476
ZNF841_E7_1674.90,ZNF841,938,2167
MYBL1_E4_93.7,MYBL1,3275,6326
MYBL1_SANT_E4_52.1,MYBL1,3275,6326
TRIM25_1893.86,TRIM25,737,1670
RORB_E2_86.2,RORB,1654,2864
DPF2_Phd2_E10_82.4,DPF2,1484,2287
CASP6_882.64,CASP6,1426,3795
L3MBTL2_MBT511604_E1_2118.233,L3MBTL2,1854,3701
NRL_E3_210.18,NRL,1727,2536
SMARCAL1_D_e8_135.4,SMARCAL1,1722,4019
BRAP_1779.131,BRAP,2049,5183
neg58,neg58,3373,7708
ZNF655_E4_582.17,ZNF655,888,1722
FBXL4_3,FBXL4,1542,3453
ZFP37_E4_906.70,ZFP37,1134,2778
TULP4_E14_114.1,TULP4,1630,2768
TULP4_4632.356,TULP4,1630,2768
PCGF1_780.7,PCGF1,2078,3034
EZH1_e19_81.0,EZH1,1149,2392
ZNF594_E2_2052.199,ZNF594,1478,2112
RNF111_2988.142,RNF111,2704,6456
USP47_3864.278,USP47,2353,5550
PHF14_Phd2_E13_132.3,PHF14,505,994
HUWE1_13125.837,HUWE1,1452,2418
SOX13_E12_109.10,SOX13,813,1449
FOXQ1_E1_237.2,FOXQ1,1580,3510
MIB2_3213.291,MIB2,1477,3320
SMYD4_e5_95.0,SMYD4,2717,6837
ZNF215_E7_402.16,ZNF215,1814,2880
SATB1_E12_174.18,SATB1,1300,3439
ZNF454_E5_1011.25,ZNF454,2914,7716
YY2_E1_230.12,YY2,1525,3493
TRIM6-TRIM34_2529.262,TRIM6-TRIM34,624,1218
TRIM6_1551.177,TRIM6,624,1218
ZNF479_E5_990.58,ZNF479,651,1396
CAPN6_1926.63,CAPN6,2266,4569
ADAM10_2247.48,ADAM10,1843,3452
FAP_2283.93,FAP,1915,4755
MBTPS1_3159.431,MBTPS1,963,1609
FBXL3_1287.89,FBXL3,2044,4303
ERG_E12_252.35,ERG,2665,6625
UBE2R2_717.50,UBE2R2,2582,4864
SMAD7_E3_436.41,SMAD7,926,1554
FBXO8_960.71,FBXO8,1899,4447
RPS6KA1_PKc_E6_80.9,RPS6KA1,419,535
NFKB1_E7_164.2,NFKB1,1744,3070
CELA2B_810.82,CELA2B,1971,4976
UBE2U_681.50,UBE2U,1290,1594
AMFR_1932.179,AMFR,616,1039
FERD3L_E1_171.26,FERD3L,599,891
FBXW2_1365.119,FBXW2,946,1974
BRPF3_PWWP10741189_E1_3618.291,BRPF3,859,1450
SETD1B_e17_118.1,SETD1B,2253,5366
HERC1_14586.1637,HERC1,1396,3005
ZNF16_E4_1479.126,ZNF16,678,1208
USP26_2742.62,USP26,2006,4442
MMP3_1434.46,MMP3,1930,3218
DPF1_Phd1_E9_94.11,DPF1,999,2905
GCM2_E2_241.33,GCM2,1346,2673
NANOG_E2_195.0,NANOG,2601,3831
neg7,neg7,11119,30172
SFMBT1_MBT23120_E1_2601.29,SFMBT1,691,896
ZKSCAN7_E6_1077.22,ZKSCAN7,2642,6457
ZNF547_E4_495.9,ZNF547,2296,6192
PSMB2_606.3,PSMB2,1329,1734
NRF1_E6_159.3,NRF1,1955,2849
RNF152_612.1,RNF152,940,1386
SPSB4_822.102,SPSB4,666,1216
ADNP_E6_126.5,ADNP,2612,4558
NSD1_PWWP319429_E1_8091.932,NSD1,488,820
C2_2259.238,C2,1824,4755
ITCH_2259.63,ITCH,785,1345
USP1_2358.152,USP1,852,1692
RFX1_E3_182.2,RFX1,1731,3152
ELANE_804.165,ELANE,1336,3075
ZNF208_E4_2559.140,ZNF208,1724,3476
CREB3L3_E6_92.7,CREB3L3,558,815
NR2C1_E5_180.4,NR2C1,1085,1687
ZSCAN5B_E4_327.5,ZSCAN5B,1403,2647
AHRR_E3_126.16,AHRR,993,1942
HERC2_14505.1050,HERC2,992,1856
TRHDE_3075.32,TRHDE,3107,6827
TDRD6_tudor541585_E1_6291.525,TDRD6,607,1545
RAPSN_1239.134,RAPSN,809,1366
