sgRNA,Gene,HCT116-Cont2.initial,HCT116-Cont2.final
ZNF639_E7_747.1,ZNF639,1884,1383
WT1_E8_90.2,WT1,1134,785
TOX2_E5_144.13,TOX2,1587,1379
HDAC3_e9_74.6,HDAC3,1028,529
STAT6_E12_93.0,STAT6,339,266
TRIM24_3153.30,TRIM24,589,406
BATF3_E2_90.4,BATF3,587,479
CUL9_7554.547,CUL9,107,172
MATK_PKc_E13_87,MATK,168,128
CTSZ_912.135,CTSZ,741,700
KLHL25_BTB36144_E1_1770.12,KLHL25,879,852
ZNF48_E2_1083.199,ZNF48,630,305
ASPA_942.64,ASPA,850,574
PHF20L1_tudor90135_E1_858.65,PHF20L1,912,954
ASB6_1266.193,ASB6,306,193
ZNF519_E3_1131.46,ZNF519,636,553
NKX2_2_E2_171.21,NKX2,675,533
MSX2_E2_177.23,MSX2,941,876
ZBTB5_BTB14121_E1_2034.261,ZBTB5,594,405
ZNF705D_E7_396.30,ZNF705D,940,825
MARCH2_741.118,43526,227,103
GZMK_795.62,GZMK,611,374
SREBF1_E6_108.10,SREBF1,938,732
CERS2_E4_93.5,CERS2,465,297
VAX1_E3_123.7,VAX1,334,186
ZNF780B_E5_1908.155,ZNF780B,1184,816
STRADA_PKc_E7_109.6,STRADA,504,252
PSMA6_741.44,PSMA6,1282,249
BTBD2_BTB110217_E1_1578.239,BTBD2,336,186
STK32B_PKc_E3_152,STK32B,284,163
ATOH7_E1_144.15,ATOH7,855,726
ZNF213_E6_330.29,ZNF213,173,102
TRIB2_PKc_E3_361.52,TRIB2,297,296
ZNF510_E6_1272.20,ZNF510,827,803
CHD7_SANT_E30_184.0,CHD7,905,874
HOXC12_E2_171.0,HOXC12,1110,1143
DCLK1_PKc_E8_83.4,DCLK1,652,571
EGR3_E2_237.29,EGR3,1122,903
ZNF785_E3_495.55,ZNF785,513,408
TRIM54_1203.165,TRIM54,1178,757
MBTPS1_3159.431,MBTPS1,817,647
CTSG_768.85,CTSG,1271,698
TLL1_3042.74,TLL1,964,896
DCAF11_1641.111,DCAF11,385,223
HTRA2_1377.149,HTRA2,1203,657
TRIM64_3,TRIM64,1113,780
BAZ2A_BD_e28_144.19,BAZ2A,432,168
L3MBTL1_MBT277374_E1_2523.89,L3MBTL1,1010,752
UBE2G2_498.43,UBE2G2,311,219
ZNRF2_729.78,ZNRF2,1348,1363
TUB_E8_114.19,TUB,1282,1382
NAALADL2_2388.4,NAALADL2,414,524
ZNF141_E4_666.34,ZNF141,1409,1296
ZNF576_E3_69.6,ZNF576,484,373
PBRM1_BD1_e4_148.6,PBRM1,501,469
DCUN1D1_735.37,DCUN1D1,521,396
EBF4_E3_157.2,EBF4,467,277
CHD7_Chromo_E9_84.3,CHD7,704,733
CASP9_801.59,CASP9,1077,1041
CDC34_711.124,CDC34,1151,862
OTUD1_1446.18,OTUD1,514,365
OTUB2_705.62,OTUB2,1596,1136
PRSS46_525.41,PRSS46,2023,1519
PRSS46_260.16,PRSS46,2023,1519
ZNF598_2715.17,ZNF598,465,321
SMARCC1_SANT_E19_47.1,SMARCC1,467,374
CNBP_540.34,CNBP,1235,994
PIAS1_1956.11,PIAS1,1343,1194
SOX2_E1_216.15,SOX2,1410,1266
ZBED2_E2_162.10,ZBED2,430,397
OARD1_Macro14140_E1_459.2,OARD1,388,205
TCF7L2_E11_99.4,TCF7L2,1046,706
ZSCAN9_E5_327.29,ZSCAN9,1630,1588
SATB1_E12_174.16,SATB1,368,311
PRSS21_945.2,PRSS21,545,526
PRDM15_E25_120.7,PRDM15,1892,1144
ZNF827_E3_173.5,ZNF827,1271,1052
SIK3_PKc_E4_162.3,SIK3,586,372
CCIN_BTB18128_E1_1767.241,CCIN,708,463
UNK_2433.43,UNK,525,526
MUM1_PWWP410489_E1_2136.104,MUM1,530,350
TNK2_PKc_E4_81.1,TNK2,559,344
MMP9_2124.318,MMP9,1241,786
RORA_E4_142.2,RORA,809,473
DYRK1B_PKc_E6_287.28,DYRK1B,711,472
TRIM4_1503.66,TRIM4,1202,941
BARX2_E2_89.7,BARX2,1247,789
HECW2_4719.221,HECW2,413,258
CEBPE_E2_150.13,CEBPE,1003,622
SNAPC4_E10_88.3,SNAPC4,1051,390
SNAPC4_SANT2_E10_90.4,SNAPC4,1051,390
BTBD6_BTB76183_E1_1458.32,BTBD6,772,578
ARID1A_E11_210.20,ARID1A,1022,685
TDRD12_tudor60109_E1_1188.74,TDRD12,1501,1128
MIB2_3213.303,MIB2,452,385
PA2G4_1185.22,PA2G4,863,297
TRIM49_5,TRIM49,897,293
SRC_PKc_E9_82.15,SRC,995,760
PSMA3_768.38,PSMA3,687,530
NR0B2_E1_417.1,NR0B2,965,685
DCAF11_1641.93,DCAF11,428,380
NFIB_E7_135.2,NFIB,1125,879
LEF1_E9_99.0,LEF1,572,601
PRKACG_PKc_E1_948.146,PRKACG,663,377
USP11_2892.268,USP11,1581,1401
ASH1L_BD_e18_55.1,ASH1L,685,517
KDM7A_Phd_E1_80.4,KDM7A,1072,766
FBXL3_1287.57,FBXL3,1716,2013
RNF139_1995.96,RNF139,1028,641
UBE2V2_438.29,UBE2V2,1000,550
NAALADL2_2388.3,NAALADL2,797,518
ATOH1_E1_177.13,ATOH1,1163,1163
KMT2A_BD_e17_111.4,KMT2A,1387,844
FBXL21_1,FBXL21,437,362
HOXC5_E2_171.14,HOXC5,639,386
DNMT1_Bah770893_E1_4899.653,DNMT1,601,246
JADE2_Phd_E7_93.12,JADE2,768,534
FOXR2_E1_246.9,FOXR2,799,638
UBE2E1_582.29,UBE2E1,655,719
KCTD8_BTB46143_E1_1422.208,KCTD8,647,594
ZNF827_E3_173.1,ZNF827,1183,1371
DCAF1_7,DCAF1,853,746
LTN1_5439.227,LTN1,561,622
NEUROD2_E2_180.7,NEUROD2,243,70
NEDD4_3960.205,NEDD4,961,1007
CPZ_1959.293,CPZ,973,822
ZNF420_E5_1581.118,ZNF420,1066,1263
PINK1_PKc_E6_128.9,PINK1,279,219
CPA6_1314.34,CPA6,1504,793
CLK2_PKc_E10_83.3,CLK2,790,467
MBTD1_MBT468560_E1_1887.109,MBTD1,573,346
RNF43_2352.68,RNF43,984,809
TDRD6_tudor821866_E1_6291.211,TDRD6,858,771
ZNF536_E2_1738.281,ZNF536,642,485
ASCL3_E2_162.3,ASCL3,2003,1459
FOXO4_E2_90.6,FOXO4,1354,1145
MZF1_E6_1122.145,MZF1,1072,404
ZNRF3_2811.88,ZNRF3,925,597
ZBTB49_E8_101.0,ZBTB49,678,548
PPIL2_1563.250,PPIL2,1403,255
H2AFY2_Macro178364_E1_1119.81,H2AFY2,241,236
FBXO3_1416.88,FBXO3,992,1085
HSF1_E2_109.0,HSF1,255,197
ZNF235_E5_1239.72,ZNF235,1307,1054
RIPK4_PKc_E1_110.1,RIPK4,1101,1056
RNF19A_2517.25,RNF19A,710,396
RNF215_1134.118,RNF215,1284,953
PRKCD_PKc_E16_139.5,PRKCD,756,512
TRIM37_2895.3,TRIM37,471,289
HECTD1_7833.475,HECTD1,943,679
TEC_PKc_E14_217,TEC,844,846
HOXB8_E2_177.16,HOXB8,1347,981
PEPD_1482.6,PEPD,989,657
CPB1_1254.112,CPB1,1553,972
FOXR1_E5_151.19,FOXR1,785,881
TRIO_PKc_E54_50.1,TRIO,552,643
ZNF211_E4_1116.0,ZNF211,1094,1095
BRD3_BD2_e6_145.5,BRD3,1581,1269
BRWD3_BD2_e37_153.4,BRWD3,585,636
ZNF230_E5_810.18,ZNF230,1000,618
ELF3_E9_76.7,ELF3,491,270
MAP3K9_PKc_E5_68.2,MAP3K9,440,364
FOXO4_E1_153.17,FOXO4,412,422
LONRF2_2265.82,LONRF2,1664,1471
HOXA9_E2_171.14,HOXA9,652,411
CSNK2A2_PKc_E6_84.4,CSNK2A2,660,485
ZSWIM2_1902.49,ZSWIM2,856,690
ZBTB45_E3_212.0,ZBTB45,427,228
ZNF154_E3_582.57,ZNF154,934,906
FBXO44_5,FBXO44,144,230
SETD2_e7_98.2,SETD2,906,605
ASH1L_Bah26602794_E1_8895.379,ASH1L,1196,753
BRCA1_5592.487,BRCA1,1515,693
RNF223_750.91,RNF223,506,434
UHRF1_9,UHRF1,197,32
CDK11B_PKc_E13_122.7,CDK11B,382,275
SETMAR_e2_380.5,SETMAR,1182,1351
SRCAP_D_e14_137.13,SRCAP,952,243
ERN1_PKc_E15_190,ERN1,609,631
BTRC_1818.100,BTRC,919,880
TLX3_E2_167.26,TLX3,929,847
EMX1_E3_48.4,EMX1,971,785
ROS1_PKc_E37_65,ROS1,142,79
CELA2A_810.124,CELA2A,1229,744
RNF157_2040.242,RNF157,284,236
STK38L_PKc_E4_51.1,STK38L,221,254
ZNF671_E4_573.44,ZNF671,1904,1580
TRIM26_1620.273,TRIM26,632,499
BLK_PKc_E10_77.4,BLK,738,541
NPEPPS_2760.54,NPEPPS,919,497
RFX6_E3_124.7,RFX6,586,463
AIRE_Phd2_E11_104.8,AIRE,168,209
RNF138_738.0,RNF138,1043,860
LHX3_E4_135.2,LHX3,460,499
HOXB8_E2_177.3,HOXB8,1780,1521
TCF7_E7_114.6,TCF7,474,276
MEOX2_E1_40.0,MEOX2,868,719
TCF7L1_E10_99.3,TCF7L1,685,227
ASB6_1266.105,ASB6,1171,908
TRPM7_PKc_E37_52.1,TRPM7,1103,870
EP300_BD_e18_196.5,EP300,682,417
MARCH3_762.90,43527,874,833
STK4_PKc_E2_41.2,STK4,374,390
FOSL2_E3_75.5,FOSL2,278,218
ZNF524_E2_243.16,ZNF524,579,381
PGR_E2_103.11,PGR,2288,2000
NRK_PKc_E2_66.2,NRK,959,940
USP12_1113.17,USP12,1107,1017
ZNF532_E9_113.1,ZNF532,1296,619
MELK_PKc_E5_144.14,MELK,342,295
HEY1_E3_84.1,HEY1,1595,1118
DTX4_1860.103,DTX4,457,354
ATG4A_1197.4,ATG4A,933,961
KLHL23_BTB26134_E1_1677.147,KLHL23,596,636
ZNF2_E5_666.4,ZNF2,1085,473
ADAM32_2364.22,ADAM32,1559,1445
INSM2_E1_852.72,INSM2,550,517
BDP1_SANT_E7_95.5,BDP1,1574,543
ZNF599_E4_993.94,ZNF599,980,684
NFYA_E8_105.10,NFYA,1181,143
NTRK1_PKc_E13_123.9,NTRK1,864,764
ZNF597_E4_630.32,ZNF597,1619,1106
ZNF461_E6_666.9,ZNF461,1264,789
PDGFRA_PKc_E15_154.7,PDGFRA,1351,1073
SETDB1_e22_45.2,SETDB1,687,569
ZNF629_E3_1128.104,ZNF629,402,294
PITRM1_3117.386,PITRM1,1494,1001
ZBTB25_BTB14114_E1_1308,ZBTB25,566,366
NR4A2_E3_84.7,NR4A2,700,430
L3MBTL2_MBT511604_E1_2118.233,L3MBTL2,1608,1097
TRIM9_2133.369,TRIM9,736,782
ZNF236_Ex_306.2,ZNF236,1317,592
ASCL2_E2_126.2,ASCL2,191,199
PSMB10_822.132,PSMB10,1273,901
ASCL2_E2_126.6,ASCL2,135,134
AMFR_1932.73,AMFR,1493,1052
ZNF333_E12_972.2,ZNF333,367,196
FBXO11_2784.18,FBXO11,1340,889
SOX7_E2_107.2,SOX7,747,777
TAOK3_PKc_E7_97.1,TAOK3,827,523
NRL_E3_210.20,NRL,621,544
ZNF837_E3_690.106,ZNF837,672,420
RORC_E4_142.10,RORC,482,498
RNF11_465.24,RNF11,712,497
PDK4_PKc_E5_59,PDK4,679,646
PRKG2_PKc_E11_75.4,PRKG2,714,646
SPSB3_1068.84,SPSB3,506,257
IBTK_BTB554639_E1_4062.28,IBTK,877,860
ALX4_E2_135.11,ALX4,1021,460
RNF40_3006.299,RNF40,610,271
ZNF253_E4_828.55,ZNF253,1104,848
IKZF2_E6_83.1,IKZF2,1258,908
CASP4_966.84,CASP4,1568,1439
ZKSCAN2_E6_245.10,ZKSCAN2,1067,687
ZKSANT2_SANT2_E6_245.10,ZKSANT2,1067,687
PROX2_E2_102.8,PROX2,1343,1062
ZBTB26_BTB23123_E1_1326.14,ZBTB26,837,595
HELT_E2_105.5,HELT,814,665
RFPL1_954.7,RFPL1,1921,2026
FOXD4L1_E1_234.13,FOXD4L1,721,372
ZNF558_E10_666.46,ZNF558,750,916
CTCFL_E5_134.2,CTCFL,1266,577
ABL1_PKc_E4_120.11,ABL1,591,591
ROCK2_PKc_E6_145.2,ROCK2,352,235
HECTD3_2586.196,HECTD3,156,101
KLHL5_BTB210317_E1_2268.36,KLHL5,1431,1431
MBTD1_MBT359456_E1_1887.58,MBTD1,490,163
CHD7_Chromo_E10_105.2,CHD7,62,17
POU3F4_E1_174.4,POU3F4,874,694
FLT4_PKc_E19_114.12,FLT4,667,678
MTF1_E3_215.8,MTF1,1283,759
EGR2_E2_243.33,EGR2,528,392
SIAH1_942.29,SIAH1,680,755
KLHL4_BTB172279_E1_2163.23,KLHL4,952,996
KCNA6_BTB43134_E1_1590.324,KCNA6,270,184
TRIM47_1917.252,TRIM47,898,500
USP11_2892.222,USP11,955,959
FBXL4_4,FBXL4,953,705
EP300_e28_165.12,EP300,1149,784
CERS4_E5_93.7,CERS4,438,213
SLX4_BTB699788_E1_5505.839,SLX4,554,258
HMGB3_E2_114.5,HMGB3,491,594
ZNF560_E10_1560.69,ZNF560,1285,1148
ZNF536_E2_1738.44,ZNF536,695,490
TFCP2L1_E2_152.17,TFCP2L1,431,419
NCOR2_SANT_E13_35.0,NCOR2,631,247
MAPK1_PKc_E4_117.4,MAPK1,911,421
CDK11B_PKc_E15_122.1,CDK11B,631,477
ZBED3_E3_162.9,ZBED3,717,520
SEBOX_E2_135.2,SEBOX,1683,998
DCAF13_1794.52,DCAF13,708,165
IRX4_E6_180.0,IRX4,844,660
KMT2D_ePhd2_E49_321.40,KMT2D,676,533
AREL1_2472.299,AREL1,982,808
FBXO21_1887.66,FBXO21,1308,976
FBXL13_2208.28,FBXL13,595,547
ZNF268_E6_1749.35,ZNF268,1617,1293
ZNF689_E3_666.32,ZNF689,843,451
DCAF7_1029.139,DCAF7,872,682
ADAM7_2265.53,ADAM7,1195,916
PPARA_E5_69.4,PPARA,926,891
KDM4D_e3_349.26,KDM4D,917,681
KSR2_PKc_E17_132.13,KSR2,793,611
SPSB2_792.43,SPSB2,459,225
ADCK2_PKc_E8_114.6,ADCK2,265,162
CERS3_E7_119.6,CERS3,1148,876
XIAP_1494.40,XIAP,1187,995
MAST4_PKc_E19_102.3,MAST4,707,528
ZNF554_E5_498.45,ZNF554,942,911
RHOBTB1_BTB396455_E1_2091.94,RHOBTB1,1860,1810
TDRD1_tudor766813_E1_3570.102,TDRD1,772,650
KLF12_E8_170.11,KLF12,1377,1068
RNF186_684.12,RNF186,427,325
GSK3B_PKc_E6_107.2,GSK3B,935,717
RNF175_987.51,RNF175,1175,864
PJA2_2127.115,PJA2,1911,1437
SOCS1_636.47,SOCS1,715,443
PDIK1L_PKc_E3_708.65,PDIK1L,677,320
ZBTB6_E2_75.0,ZBTB6,1987,1751
RNF145_2082.210,RNF145,819,552
KCNA3_BTB106197_E1_1728.266,KCNA3,451,318
ZNF417_E3_567.8,ZNF417,883,669
RELA_E3_132.5,RELA,838,671
ASB14_1764.114,ASB14,441,215
TRIM50_1464.314,TRIM50,295,315
ZNF57_E4_1227.68,ZNF57,413,414
KCNS3_BTB17116_E1_1476.183,KCNS3,606,588
TCF4_Ex_220.29,TCF4,531,347
NPAS3_E3_174.10,NPAS3,919,1347
ZNF304_E4_1068.94,ZNF304,1134,1230
PRDM5_E15_105.5,PRDM5,463,278
KCTD16_BTB27119_E1_1287.15,KCTD16,403,294
HDAC7_e16_50.6,HDAC7,752,787
STK4_PKc_E5_165.3,STK4,415,437
BCL6_BTB22128_E1_2121.17,BCL6,1094,709
SCYL3_PKc_E4_114.1,SCYL3,1348,854
Nr1h4_E2_76.8,Nr1h4,2220,2215
FBXO4_1,FBXO4,1112,954
KAT6B_Phd1_E5_77.1,KAT6B,767,739
CDK18_PKc_E8_63.3,CDK18,754,421
HOXB9_E2_177.0,HOXB9,1297,526
TRIM4_1503.198,TRIM4,246,185
MAST1_PKc_E12_209.17,MAST1,623,385
ADAMTS14_3681.703,ADAMTS14,837,503
MST1R_PKc_E15_81.6,MST1R,680,670
GGH_957.9,GGH,1410,1197
KDM3B_e19_131.2,KDM3B,895,585
POU5F1_E4_126.0,POU5F1,639,606
ABHD4_1029.119,ABHD4,555,456
DMTF1_SANT3_E13_43.0,DMTF1,1266,1091
TRIM45_1689.228,TRIM45,642,464
KMT2C_ePhd1_E6_110.4,KMT2C,420,375
SRC_PKc_E14_206,SRC,336,176
ZBTB21_E3_873.32,ZBTB21,615,438
FBXW8_4,FBXW8,983,901
TRIM33_BD_e18_153.8,TRIM33,1007,809
STK38_PKc_E4_48.2,STK38,430,386
FBXW9_10,FBXW9,502,409
DPF3_Phd_E8_91.8,DPF3,1927,1726
LTK_PKc_E15_98.15,LTK,912,806
MBD3_E1_98.1,MBD3,1310,1274
MBD3_MBD1_E1_98.1,MBD3,1310,1274
NSMCE2_744.48,NSMCE2,652,227
SP2_E7_80.1,SP2,1121,774
CAPN1_2145.311,CAPN1,754,500
RNF25_1380.75,RNF25,328,459
SPIN3_Spinlin5098_E1_777.2,SPIN3,1202,1159
PRSS21_945.16,PRSS21,1791,1674
PRSS8_1032.139,PRSS8,1329,849
AIRE_E6_81.5,AIRE,406,258
RNF216_2772.229,RNF216,681,497
CDK1_e3.1,CDK1,2116,1266
ANKK1_PKc_E2_295.2,ANKK1,838,515
HTRA4_1431.134,HTRA4,1327,1221
MAP4K1_PKc_E6_48.2,MAP4K1,886,624
SOCS4_1323.106,SOCS4,1038,1159
BCL11A_E4_1326.184,BCL11A,735,419
KCNG4_BTB61160_E1_1560.285,KCNG4,597,490
BRPF3_Phd_E2_162.5,BRPF3,945,804
BCL11B_E4_1173.173,BCL11B,796,830
USP47_3864.41,USP47,762,885
CHD8_D_e12_244.18,CHD8,519,424
BFAR_1353.177,BFAR,882,737
TRIM33_Phd_E15_104.1,TRIM33,1531,1175
ZBTB17_E13_131.8,ZBTB17,1258,354
FBXL17_2106.115,FBXL17,1071,1097
ZNF182_E7_1221.31,ZNF182,1034,893
TBR1_E1_86.7,TBR1,832,594
INSM2_E1_852.107,INSM2,943,570
TDRD10_tudor200315_E1_1101.45,TDRD10,198,138
KLHL4_BTB172279_E1_2163.33,KLHL4,922,857
HNF1B_E3_116.11,HNF1B,473,325
TRAF7_2013.64,TRAF7,1106,699
UBE4B_3909.192,UBE4B,211,206
KMT2D_16614.1476,KMT2D,982,399
NPEPPS_2760.37,NPEPPS,1091,680
ST18_E11_112.4,ST18,306,203
ZNF682_E4_750.26,ZNF682,1153,1190
TRIM16_1695.245,TRIM16,462,347
FOXC1_E1_234.35,FOXC1,873,796
CASK_PKc_E8_123.4,CASK,759,510
FXR2_Agenet69127_E1_2022.34,FXR2,331,302
JMJD1C_e21_131.6,JMJD1C,771,595
FBXO30_9,FBXO30,868,800
RNF220_1701.115,RNF220,237,182
FBXO21_1887.241,FBXO21,360,180
ADRBK1_PKc_E13_108.17,ADRBK1,764,623
TULP1_E15_113.1,TULP1,196,101
PARP14_Macro10141155_E1_5406.187,PARP14,843,580
PRMT8_e3_68.3,PRMT8,399,397
MOZ_e13_94.4,MOZ,862,632
SETD6_e4_118.10,SETD6,436,338
RNF126_936.62,RNF126,572,342
KDM5C_E3_123.15,KDM5C,1184,730
PBX3_E5_136.9,PBX3,1522,1469
AURKC_PKc_E4_139.1,AURKC,353,322
PRSS54_1188.118,PRSS54,1187,1004
USP53_3222.221,USP53,1833,2120
TRIB3_PKc_E3_293.48,TRIB3,212,161
MBTD1_MBT262352_E1_1887.5,MBTD1,1293,405
MIB2_3213.84,MIB2,129,160
KCTD10_BTB34124_E1_942.119,KCTD10,600,488
KAT2B_BD_e17_85.8,KAT2B,1006,914
LONP1_2880.428,LONP1,745,240
PRKCQ_PKc_E15_139.2,PRKCQ,559,416
LGMN_1302.129,LGMN,809,642
DYRK3_PKc_E3_1140.22,DYRK3,379,408
CSNK1A1_PKc_E4_99.5,CSNK1A1,293,127
TFAP2E_E4_140.1,TFAP2E,434,513
TRIM37_2895.249,TRIM37,970,527
CDH1_2649.100,CDH1,1016,723
FERD3L_E1_171.26,FERD3L,628,553
TP63_E8_82.11,TP63,434,330
ZBTB18_E2_69.0,ZBTB18,1232,993
TRIM60_1416.32,TRIM60,1531,1288
TRIO_PKc_E54_50,TRIO,605,734
ACR_1266.231,ACR,1129,637
ZNF273_E4_1041.68,ZNF273,657,771
CDC42BPB_PKc_E3_84.2,CDC42BPB,951,997
KDM5A_Phd1_E8_147.1,KDM5A,818,806
ZNF706_E4_48.1,ZNF706,1039,545
EBF2_E2_157.2,EBF2,1145,774
CHD2_D_e16_135.13,CHD2,1551,1576
STK31_PKc_E21_150.8,STK31,421,247
FBXW5_1701.260,FBXW5,698,399
STK31_PKc_E20_84,STK31,809,682
IRF8_E3_168.16,IRF8,1740,1431
MAST1_PKc_E14_133.6,MAST1,456,352
ZNF682_E4_750.42,ZNF682,617,504
USP9Y_543.36,USP9Y,787,721
ATF7_E10_126.1,ATF7,410,311
ASB5_990.56,ASB5,594,622
FOXF1_E1_234.0,FOXF1,1003,733
RUNX2_E3_129.13,RUNX2,422,375
VAX2_E2_129.9,VAX2,906,541
CDKL1_PKc_E5_201.9,CDKL1,640,413
CREB5_E9_138.14,CREB5,351,267
BRD2_BD1_e4_60.1,BRD2,1309,425
ZNF470_E6_1338.19,ZNF470,887,680
TRIM7_1536.44,TRIM7,848,591
CHD1L_Macro716866_E1_2694.192,CHD1L,811,689
CPD_4143.279,CPD,1097,443
PRKX_PKc_E5_96.9,PRKX,540,470
RNF112_1896.21,RNF112,1278,800
BRD8_BD_e19_178.3,BRD8,769,496
TRIM72_1434.277,TRIM72,657,600
MBTPS2_1560.36,MBTPS2,786,788
BACE1_1506.121,BACE1,452,336
DCAF4_1488.93,DCAF4,523,377
ASB2_1908.137,ASB2,1036,848
FBXO10_2871.292,FBXO10,700,365
CUL2_2295.10,CUL2,1562,750
ZNF784_E2_447.58,ZNF784,346,232
RNF138_E7_84.6,RNF138,995,607
PNCK_PKc_E7_76.11,PNCK,742,604
ADAMTS8_2670.136,ADAMTS8,867,617
SETD6_e6_67.6,SETD6,1387,937
RNF19B_1764.211,RNF19B,252,155
RNFT1_1,RNFT1,1371,1419
ASCL4_E1_165.3,ASCL4,600,477
MAX_E3_105.0,MAX,1638,290
RNF17_tudor731776_E1_4872.292,RNF17,702,494
SOX14_E1_216.9,SOX14,852,416
ZNF81_E5_1236.71,ZNF81,887,870
CUL7_5349.534,CUL7,1332,1325
MIB2_3213.437,MIB2,400,294
JUNB_E1_162.14,JUNB,612,294
RPS6KA2_PKc2_E13_131.14,RPS6KA2,248,113
UBE4A_3201.229,UBE4A,612,537
KMT2D_Phd5_E17_68.1,KMT2D,848,380
NCOR2_SANT2_E17_173.11,NCOR2,684,315
ZNF74_E5_915.75,ZNF74,1674,1104
FBXO10_2871.164,FBXO10,1092,1041
PYGO2_Phd_E3_162.20,PYGO2,1567,1819
PMS1_E9_143.1,PMS1,1334,1462
TLK2_PKc_E19_170.4,TLK2,308,256
TRIM64_1350.132,TRIM64,1093,757
RHOBTB1_BTB476581_E1_2091.125,RHOBTB1,1043,571
PRSS33_843.138,PRSS33,216,134
BDP1_SANT_E7_95.1,BDP1,410,251
ASB8_867.53,ASB8,983,713
CTCFL_E4_115.3,CTCFL,942,732
RNF130_1260.51,RNF130,908,862
TFAP2B_E7_217.2,TFAP2B,763,391
MAFG_E3_210.4,MAFG,1741,977
STK32B_PKc_E8_117.15,STK32B,432,506
PHF20_tudor90135_E1_3039.23,PHF20,1012,746
ZNF554_E5_498.64,ZNF554,1832,1395
RFPL4B_792.3,RFPL4B,673,748
BRDT_BD1_e2_121.3,BRDT,2729,1695
RFX3_E7_182.7,RFX3,400,402
OARD1_Macro14140_E1_459.24,OARD1,475,468
MYB_SANT2_E5_114.10,MYB,285,260
UBR3_RING_E29_62.3,UBR3,818,769
ITK_PKc_E17_48.4,ITK,315,253
LTA4H_1836.199,LTA4H,472,393
MEIS3_E9_88.6,MEIS3,938,383
TDRD1_tudor766813_E1_3570.104,TDRD1,344,269
ADCK5_PKc_E11_79.1,ADCK5,729,756
POU5F1_E5_51.1,POU5F1,518,290
FIZ1_E3_1065.233,FIZ1,732,489
NRBP1_PKc_E4_102,NRBP1,1113,882
TRIM66_BD_e17_75.0,TRIM66,1207,1082
PJA1_1368.101,PJA1,1015,762
HOXC11_E2_171.9,HOXC11,837,661
MARCH1_870.24,43525,505,486
DPF2_Phd1_E8_91.4,DPF2,654,323
TRIM62_1428.29,TRIM62,1189,741
HERC3_2799.71,HERC3,385,241
TAF1_e15_201.13,TAF1,1782,935
FOXJ1_E3_96.3,FOXJ1,613,372
HNF4A_E3_95.2,HNF4A,655,445
AK2_PKc_E6_159.21,AK2,332,214
RNF145_2082.145,RNF145,1797,1328
PDX1_E2_177.3,PDX1,943,574
TULP4_E14_114.9,TULP4,869,683
IRF9_E2_153.5,IRF9,483,320
FBXW4_1239.178,FBXW4,1781,1428
CRX_E3_135.13,CRX,162,142
HTRA1_1443.113,HTRA1,1000,828
NKX2_5_E2_159.15,NKX2,427,413
KDM2A_3489.470,KDM2A,916,570
ZCWPW2_PWWP97160_E1_1071.7,ZCWPW2,371,252
EZH1_e19_81.1,EZH1,374,347
KCTD10_BTB34124_E1_942.2,KCTD10,555,403
TBX6_E5_147.0,TBX6,2180,1325
ASB5_990.47,ASB5,863,611
CUL2_2295.58,CUL2,835,944
UBE2K_603.50,UBE2K,716,551
MGA_E20_126.4,MGA,658,415
FOXO6_E2_90.0,FOXO6,1234,856
PAX9_E3_378.57,PAX9,427,306
ARID4A_E13_95.6,ARID4A,592,438
NR2F2_E1_208.2,NR2F2,523,408
LONRF2_2265.273,LONRF2,264,269
HES3_E2_81.1,HES3,621,429
ZMYND8_Phd_E5_123.8,ZMYND8,333,262
CDYL2_Chromo_E2_144.15,CDYL2,342,262
HUWE1_13125.807,HUWE1,645,291
PBX4_E5_136.15,PBX4,1177,1122
USP35_3057.38,USP35,905,793
CUL2_2295.87,CUL2,1121,860
ZNF671_E4_573.42,ZNF671,1534,1169
CDX1_E3_42.3,CDX1,372,279
TRIM51_1359.25,TRIM51,557,293
MIB2_3213.551,MIB2,774,518
UBE2N_459.55,UBE2N,710,440
DPF2_Phd2_E9_77.9,DPF2,728,560
TRERF1_E7_69.4,TRERF1,1286,873
TMPRSS7_2154.157,TMPRSS7,1082,861
CUL4A_2280.140,CUL4A,1194,1060
RERE_E16_140.6,RERE,881,620
NEDD4L_2565.143,NEDD4L,542,351
SPPL2B_1779.345,SPPL2B,1027,659
MAPK9_PKc_E2_50.1,MAPK9,471,450
ADCK2_PKc_E7_54,ADCK2,752,644
SMARCA4_BD_e34_59.1,SMARCA4,1066,385
H2AFY2_Macro178364_E1_1119.101,H2AFY2,812,915
ASB4_1281.145,ASB4,1370,1071
ZNF121_Ex_993.10,ZNF121,1178,530
RNF219_2181.0,RNF219,730,819
MARCH2_741.121,43526,963,844
USP17L10_1593.187,USP17L10,578,413
BACE2_1557.4,BACE2,1273,833
ZHX3_E3_1533.46,ZHX3,1332,1258
FBXO2_891.146,FBXO2,555,284
PCSK2_1917.107,PCSK2,1651,1172
GGT7_1989.253,GGT7,815,670
MYLK2_PKc_E5_41.3,MYLK2,327,309
YEATS2_Yeats231310_E1_4269.28,YEATS2,906,313
ZNF736_E4_579.45,ZNF736,919,715
ZBTB42_BTB14121_E1_1269.23,ZBTB42,840,603
TRIM28_2508.172,TRIM28,240,145
TCF7L2_E11_99.0,TCF7L2,309,152
HECW2_4719.55,HECW2,1491,1115
