Gene	sgRNA	c12|beta	c12|z	c12|p-value	c12|fdr	c12|wald-p-value	c12|wald-fdr
RIOK1	6	-0.2917	-2.0869	0.04124	0.35437	0.036893	0.39756
RIOK2	6	-0.080946	-0.93869	0.61263	0.88209	0.34789	0.61282
RIOK3	6	0.10391	1.1658	0.22981	0.66749	0.24368	0.52305
RIPK1	6	0.13622	1.0796	0.12457	0.55359	0.28031	0.55307
RIPK2	6	-0.22587	-1.3043	0.11092	0.52823	0.19212	0.47745
RIPK3	6	-0.14815	-1.5894	0.30148	0.72454	0.11196	0.42227
RIPK4	6	-0.04802	-0.56642	0.82025	0.9527	0.57111	0.76206
RNASEL	6	-0.063318	-1.6465	0.71928	0.92687	0.099656	0.41167
ROCK1	6	0.10017	1.1355	0.24687	0.68025	0.25615	0.53301
ROCK2	6	0.033061	0.32489	0.60609	0.87819	0.74527	0.86738
ROR1	6	0.031514	0.53027	0.61433	0.88209	0.59593	0.77879
ROR2	6	-0.032376	-0.47346	0.92861	0.98141	0.63589	0.80279
ROS1	6	0.023149	0.27625	0.67122	0.9063	0.78235	0.89021
RPS6KA1	12	-0.047086	-0.65519	0.78441	0.94484	0.51234	0.73451
RPS6KA2	12	0.057633	1.0757	0.27588	0.70751	0.28204	0.55455
RPS6KA3	12	-0.083489	-1.6295	0.48749	0.83083	0.10322	0.41522
RPS6KA4	12	-0.054772	-0.9733	0.71672	0.92511	0.3304	0.59851
RPS6KA5	12	-0.15979	-2.1853	0.1314	0.5641	0.028867	0.39756
RPS6KA6	12	0.057301	0.77157	0.27787	0.709	0.44037	0.6944
RPS6KB1	6	0.0014426	0.016791	0.82196	0.9527	0.9866	0.99765
RPS6KB2	6	0.093038	0.88054	0.27702	0.70836	0.37857	0.6388
RPS6KL1	6	-0.049756	-0.52784	0.80802	0.95135	0.59761	0.77961
RYK	6	-0.049125	-0.51571	0.81172	0.95135	0.60606	0.78376
SBK1	6	-0.041456	-0.58974	0.86405	0.96068	0.55536	0.75122
SBK2	6	0.010668	0.12376	0.75882	0.93226	0.9015	0.96005
SBK3	6	-0.043854	-0.62564	0.84954	0.95745	0.53155	0.74085
SCYL1	6	-0.13806	-0.93061	0.33902	0.74969	0.35205	0.61645
SCYL2	6	0.033319	0.36212	0.60495	0.87819	0.71726	0.8538
SCYL3	6	-0.095535	-1.3229	0.53413	0.85409	0.18586	0.47081
SGK1	6	-0.14707	-1.5701	0.30688	0.72745	0.11639	0.42378
SGK2	6	0.057805	1.1631	0.45137	0.81237	0.2448	0.52386
SGK3	6	0.21679	1.7207	0.019056	0.24549	0.085301	0.40585
SGK494	6	-0.20273	-2.0043	0.15074	0.57987	0.045035	0.39756
SIK1	6	0.11657	1.4497	0.18259	0.61864	0.14714	0.43766
SIK2	6	0.035307	0.5612	0.59215	0.87579	0.57466	0.76361
SIK3	6	0.15175	1.3582	0.091866	0.48426	0.17439	0.46275
SLK	6	0.11231	0.91937	0.19852	0.63267	0.3579	0.62112
SMG1	6	0.15795	1.3418	0.082196	0.47455	0.17966	0.46653
SNRK	6	0.050542	0.96364	0.49488	0.83573	0.33523	0.60228
SPEG	12	0.0060069	0.089803	0.70734	0.92046	0.92844	0.96994
SRC	6	-0.13378	-1.4389	0.35893	0.76254	0.15018	0.43876
SRMS	6	0.027053	0.45968	0.6459	0.89203	0.64574	0.80913
SRPK3	6	0.0023657	0.026194	0.81542	0.95189	0.9791	0.99321
STK10	6	0.077062	1.0191	0.35324	0.75868	0.30817	0.57912
STK11	6	-0.24116	-1.7403	0.0876	0.47981	0.081808	0.40434
STK16	6	0.024663	0.1588	0.6587	0.89802	0.87382	0.9468
STK17A	6	0.1489	1.5857	0.09471	0.48902	0.11281	0.42227
STK17B	6	-0.073941	-1.2465	0.64932	0.89219	0.21259	0.49258
STK19	6	0.05136	1.0808	0.49118	0.83558	0.27979	0.55267
STK24	6	0.16554	1.2538	0.068828	0.44981	0.20991	0.49077
STK25	6	-0.19045	-1.4926	0.1806	0.6171	0.13554	0.43374
STK26	6	-0.089215	-0.71864	0.56797	0.86675	0.47237	0.71762
STK3	6	0.17458	1.9745	0.057452	0.41667	0.048322	0.39756
STK31	12	0.12334	1.2285	0.048919	0.38222	0.21927	0.50127
STK32A	6	0.16352	1.4931	0.073663	0.4625	0.13542	0.43374
STK32B	6	0.052673	1.0637	0.4818	0.82602	0.28745	0.559
STK32C	6	0.018121	0.11815	0.70478	0.91914	0.90595	0.96194
STK33	6	-0.08906	-0.83198	0.56883	0.86675	0.40542	0.66278
STK35	6	-0.012451	-0.21352	0.92833	0.98141	0.83092	0.92336
STK36	6	-0.056154	-0.6678	0.76593	0.93539	0.50426	0.73294
STK38	6	-0.074948	-0.8008	0.64534	0.8919	0.42325	0.67963
STK38L	6	0.12196	1.3217	0.16297	0.59563	0.18626	0.47147
STK39	6	0.033731	0.37628	0.6021	0.8778	0.70671	0.84834
STK4	6	-0.11583	-0.768	0.43288	0.79853	0.44248	0.69588
STK40	6	-0.10942	-1.0531	0.46473	0.82193	0.29231	0.56243
STKLD1	6	-0.20017	-1.5178	0.15671	0.58555	0.12906	0.42931
STRADA	6	-0.2255	-1.1113	0.11177	0.52823	0.26643	0.54101
STYK1	6	-0.063062	-0.8225	0.72071	0.92687	0.41079	0.66772
SYK	6	-0.018808	-0.15633	0.9744	0.9942	0.87577	0.94803
TAOK1	6	-0.090623	-0.88625	0.55916	0.86418	0.37548	0.63747
TAOK2	6	-0.04029	-0.37505	0.87486	0.96487	0.70762	0.84889
TAOK3	6	0.077056	0.74731	0.35324	0.75868	0.45488	0.70519
TBCK	6	-0.071547	-0.66275	0.66667	0.90447	0.50749	0.73327
TBK1	6	-0.0038435	-0.050233	0.85751	0.95931	0.95994	0.98458
TEC	6	0.025162	0.49293	0.65757	0.89717	0.62206	0.79421
TEK	6	0.13455	1.646	0.12799	0.55762	0.099755	0.41167
TESK1	6	-0.12358	-0.93699	0.39733	0.78419	0.34876	0.61309
TESK2	6	-0.17417	-1.212	0.22127	0.66156	0.2255	0.50372
TEX14	6	-0.04315	-0.5673	0.85438	0.95855	0.57051	0.76155
TGFBR2	6	-0.026412	-1.0528	0.97582	0.9945	0.29242	0.56243
TIE1	6	-0.10775	-0.92456	0.47127	0.82201	0.35519	0.61927
TLK1	6	-0.19924	-1.8049	0.1587	0.58966	0.071086	0.40167
TLK2	5	-0.15277	-1.5482	0.32964	0.74152	0.12157	0.42583
TNIK	6	-0.0070371	-0.11298	0.88111	0.96603	0.91005	0.96289
TNK1	6	0.02974	0.54619	0.6277	0.88773	0.58493	0.77259
TNK2	6	-0.16596	-1.3281	0.24147	0.67488	0.18415	0.46889
TNNI3K	6	0.031645	0.41531	0.61348	0.88209	0.67791	0.83253
TRIB1	6	-0.24509	-1.9952	0.084187	0.47785	0.046019	0.39756
TRIB2	6	0.14415	0.99015	0.10808	0.52394	0.3221	0.59062
TRIB3	6	-0.15927	-1.09	0.26365	0.69595	0.27572	0.55009
TRIO	6	-0.01701	-0.24588	0.96104	0.98946	0.80577	0.90524
TRPM6	6	-0.28163	-1.3003	0.047782	0.37923	0.1935	0.47812
TRPM7	6	0.046028	0.6563	0.5256	0.85122	0.51163	0.73451
TRRAP	6	-0.43342	-1.593	0.0073948	0.16456	0.11117	0.42227
TSSK1B	6	-0.050101	-0.89487	0.80546	0.95135	0.37086	0.63389
TSSK2	6	-0.18336	-1.2135	0.19568	0.63139	0.22492	0.50285
TSSK3	6	-0.24186	-1.8602	0.086746	0.47981	0.062854	0.39756
TSSK4	6	-0.15505	-1.3538	0.27759	0.709	0.17579	0.46436
TSSK6	6	-0.068556	-0.49107	0.68601	0.91329	0.62337	0.79516
TTBK1	6	0.054111	0.75434	0.47469	0.82307	0.45065	0.70381
TTBK2	6	0.15931	1.4041	0.079352	0.47049	0.16028	0.4441
TTK	6	-0.021101	-0.23427	0.99261	0.99914	0.81478	0.91159
TTN	6	0.18548	1.5871	0.04124	0.35437	0.1125	0.42227
TXK	6	0.012251	0.31235	0.74716	0.93207	0.75478	0.87497
TYK2	12	-0.011133	-0.25066	0.86718	0.96068	0.80207	0.90272
TYRO3	6	0.24747	1.4241	0.0071104	0.16026	0.15443	0.43876
UHMK1	6	0.13404	1.2996	0.12884	0.55926	0.19372	0.47832
ULK1	6	-0.10543	-0.84157	0.48208	0.82602	0.40003	0.65755
ULK2	6	0.053509	0.8931	0.47782	0.82515	0.3718	0.63428
ULK3	6	-0.15045	-1.0097	0.29266	0.71807	0.31262	0.5828
ULK4	6	0.052692	0.53637	0.48123	0.82602	0.5917	0.7757
VRK1	6	0.040594	0.2685	0.55802	0.86318	0.78831	0.89466
VRK2	6	0.17425	1.223	0.057452	0.41667	0.22132	0.50153
VRK3	6	-0.030213	-0.33726	0.94511	0.9852	0.73592	0.86498
WEE1	6	-0.27326	-1.7133	0.056598	0.41545	0.086649	0.40585
WEE2	6	-0.065963	-1.072	0.70336	0.91831	0.28371	0.55455
WNK1	6	-0.37935	-1.734	0.01479	0.21757	0.082921	0.40585
WNK2	6	0.14948	1.4723	0.094141	0.48902	0.14095	0.43418
WNK3	6	-0.096836	-1.5506	0.52787	0.85177	0.121	0.42583
WNK4	6	-0.073953	-0.37781	0.64932	0.89219	0.70557	0.84755
YES1	6	0.14062	1.5311	0.1149	0.5343	0.12574	0.42592
ZAK	6	0.14048	1.6773	0.11519	0.5343	0.093479	0.40772
ZAP70	6	-0.12207	-0.71925	0.40245	0.78579	0.47199	0.71762
ADNP	6	-0.067679	-1.65	0.69226	0.9147	0.098936	0.41167
AHR	6	0.1079	2.107	0.21473	0.65086	0.03512	0.39756
AHRR	6	-0.15947	-1.4614	0.26365	0.69595	0.14391	0.43583
AIRE	18	-0.10073	-1.8754	0.28697	0.71307	0.060731	0.39756
ALX1	6	0.077958	1.1141	0.3504	0.75868	0.26522	0.54101
ALX3	6	-0.18282	-1.5996	0.19681	0.63139	0.10968	0.42227
ALX4	6	0.082938	0.72195	0.32224	0.73325	0.47032	0.71708
AR	6	0.13011	1.9487	0.14107	0.57399	0.051331	0.39756
ARGFX	6	-0.0071222	-0.13075	0.88168	0.96603	0.89597	0.95981
ARID1A	6	0.12225	1.4495	0.16212	0.59563	0.14719	0.43766
ARID1B	6	-0.10695	-0.91791	0.47412	0.82307	0.35867	0.62183
ARID2	7	-0.16343	-1.4721	0.21843	0.65641	0.14101	0.43418
ARID3A	6	-0.05633	-0.87296	0.76451	0.93431	0.38269	0.64318
ARID3B	6	-0.13736	-1.4897	0.34101	0.75016	0.13631	0.43374
ARID3C	6	-0.059229	-0.81172	0.74744	0.93207	0.41695	0.67402
ARID4A	18	0.17826	2.8031	0.0014221	0.066667	0.0050612	0.27805
ARID5A	8	-0.1987	-1.8905	0.11746	0.53696	0.058687	0.39756
ARID5B	6	-0.019755	-0.21839	0.98322	0.99769	0.82713	0.9206
ARNT	6	0.12922	1.5154	0.14306	0.57399	0.12967	0.42946
ARNT2	6	0.059173	1.6548	0.44397	0.80933	0.09796	0.41099
ARNTL	6	0.16121	1.0687	0.077361	0.46907	0.28521	0.55618
ARNTL2	6	-0.050436	-1.0199	0.80347	0.95135	0.30779	0.57872
ARX	7	0.17165	1.2972	0.03868	0.34518	0.19457	0.47835
ASCL1	6	-0.021706	-0.28677	0.99602	0.99914	0.77429	0.88649
ASCL2	6	0.16258	1.2588	0.075939	0.4676	0.2081	0.49008
ASCL3	6	0.0753	0.81949	0.36149	0.76456	0.41251	0.66899
ASCL4	6	0.25838	1.5316	0.0056883	0.13793	0.12561	0.42592
ATF1	6	0.076893	1.605	0.3541	0.75868	0.1085	0.42009
ATF2	12	0.052021	0.9272	0.31314	0.72745	0.35382	0.61776
ATF3	4	0.14293	1.5327	0.19653	0.63139	0.12535	0.42592
ATF4	6	-0.81971	-3.046	0	0	0.0023192	0.19415
ATF5	6	-0.11258	-1.5227	0.4508	0.81237	0.12784	0.42931
ATF6	6	0.022811	0.36193	0.67349	0.90867	0.71741	0.8538
ATF6B	6	-0.33309	-1.9344	0.02446	0.27215	0.053061	0.39756
ATF7	6	-0.14847	-1.2	0.29977	0.72348	0.23015	0.50985
ATOH1	6	-0.014376	-0.16007	0.94084	0.98335	0.87283	0.9463
ATOH7	6	0.058163	0.67381	0.44909	0.81224	0.50043	0.7307
ATOH8	6	-0.14523	-1.7149	0.31086	0.72745	0.086364	0.40585
BACH1	9	0.15907	2.5548	0.040671	0.35309	0.010624	0.36267
BACH2	12	0.12503	1.6248	0.046075	0.3713	0.1042	0.41535
BARHL1	6	-0.020781	-0.4671	0.99118	0.99914	0.64042	0.80678
BARHL2	6	0.011997	0.12379	0.74915	0.93207	0.90148	0.96005
BARX1	7	0.12367	1.2956	0.12656	0.55611	0.1951	0.47835
BARX2	6	0.076566	1.1021	0.35609	0.75971	0.27044	0.54457
BATF	6	-0.13751	-1.7666	0.34073	0.75016	0.077292	0.40167
BATF2	6	-0.26133	-2.2728	0.068828	0.44981	0.023039	0.39756
BATF3	6	0.12089	1.644	0.16581	0.59979	0.10018	0.41208
BBX	6	0.031645	0.46459	0.61348	0.88209	0.64223	0.80761
BCL11A	6	0.10173	1.5984	0.23862	0.6739	0.10995	0.42227
BCL11B	6	0.083443	0.83022	0.31854	0.73064	0.40641	0.66278
BCL6	13	-0.0027813	-0.05352	0.76195	0.93347	0.95732	0.98282
BCL6B	13	-0.086253	-1.4524	0.43999	0.80583	0.14639	0.43766
BHLHA15	6	-0.11179	-0.86146	0.45449	0.81323	0.38898	0.64928
BHLHA9	6	-0.0027149	-0.025515	0.8504	0.95745	0.97964	0.99321
BHLHE22	6	0.1988	1.4343	0.029863	0.30259	0.15147	0.43876
BHLHE23	6	0.023813	0.48554	0.66468	0.90267	0.62729	0.79709
BHLHE40	6	-0.26049	-1.8906	0.069397	0.45185	0.058682	0.39756
BHLHE41	3	0.084735	0.97913	0.49772	0.83803	0.32752	0.59612
BNC2	7	0.19206	1.7957	0.021331	0.25763	0.072549	0.40167
BSX	7	0.089045	0.88132	0.24829	0.68242	0.37815	0.6388
CAMTA1	7	0.00031016	0.0042525	0.82452	0.9527	0.99661	1
CAMTA2	8	0.020449	0.29621	0.64022	0.89078	0.76707	0.88167
CARHSP1	6	0.070812	0.99116	0.38567	0.78181	0.32161	0.59038
CBFB	8	0.095962	1.305	0.20193	0.63307	0.19189	0.47745
CCDC79	12	0.062398	1.5961	0.24915	0.68242	0.11047	0.42227
CDC5L	17	-0.31598	-3.6282	0.00056883	0.037037	0.00028543	0.062724
CDIP1	6	-0.27191	-1.9699	0.058305	0.41667	0.048846	0.39756
CDX1	7	0.090184	2.363	0.24232	0.67565	0.018128	0.38537
CDX2	6	-0.24581	-2.0243	0.083902	0.47785	0.042935	0.39756
CDX4	7	0.15868	2.0357	0.054039	0.40685	0.041779	0.39756
CEBPA	6	0.11817	1.1494	0.17691	0.61281	0.25037	0.52808
CEBPB	6	0.023244	0.24319	0.67036	0.90549	0.80786	0.90624
CEBPD	6	-0.099201	-1.0851	0.51536	0.84791	0.27786	0.55009
CEBPE	6	-0.08789	-0.85548	0.57452	0.8677	0.39228	0.6522
CEBPG	6	0.019453	0.52306	0.69454	0.9147	0.60093	0.78081
CEBPZ	5	-0.11195	-1.6568	0.49829	0.83803	0.097558	0.41099
CERS2	7	-0.22107	-1.6537	0.09471	0.48902	0.098195	0.41099
CERS3	6	0.087388	1.3729	0.30404	0.72745	0.16979	0.45829
CERS4	6	-0.26281	-1.9472	0.067406	0.44717	0.051516	0.39756
CERS5	6	0.1345	1.4042	0.12799	0.55762	0.16027	0.4441
CERS6	7	0.14034	1.9245	0.0876	0.47981	0.054294	0.39756
CIC	6	0.049747	0.96394	0.50028	0.83922	0.33508	0.60228
CLOCK	15	0.060447	0.71809	0.22582	0.66361	0.4727	0.71762
CREB1	3	-0.023965	-0.26996	0.96303	0.99006	0.78719	0.89398
CREB3	6	-0.043746	-0.26039	0.85068	0.95745	0.79456	0.898
CREB3L1	4	-0.091027	-1.3121	0.59215	0.87579	0.1895	0.47505
CREB3L2	6	-0.049795	-0.7658	0.80802	0.95135	0.4438	0.69723
CREB3L3	6	-0.036565	-0.36171	0.90245	0.97451	0.71757	0.8538
CREB3L4	6	-0.1235	-1.3491	0.3979	0.78419	0.17731	0.46525
CREB5	6	0.13051	1.2228	0.13965	0.5736	0.2214	0.50153
CREBL2	7	0.077064	1.2177	0.30774	0.72745	0.22332	0.50285
CREM	6	0.19794	1.8796	0.030717	0.30769	0.060167	0.39756
CRX	6	-0.089927	-1.0461	0.56286	0.86608	0.29551	0.56449
CSDC2	6	-0.2298	-2.0399	0.10267	0.50774	0.041358	0.39756
CSDE1	8	-0.093311	-1.6482	0.48862	0.83196	0.099318	0.41167
CTCF	7	-0.16958	-1.2503	0.20165	0.63307	0.21118	0.49116
CTCFL	7	-0.048719	-0.87996	0.812	0.95135	0.37888	0.63892
CUX1	6	-0.0035541	-0.049007	0.85495	0.95855	0.96091	0.98529
CUX2	6	0.044101	1.0364	0.53754	0.85637	0.3	0.56923
DBP	6	-0.3645	-2.0818	0.017349	0.23643	0.037359	0.39756
DBX1	6	0.050349	0.50712	0.49744	0.83803	0.61207	0.7883
DBX2	6	0.12351	1.7478	0.15728	0.58581	0.080503	0.40167
DDIT3	6	-0.078062	-0.85937	0.6277	0.88773	0.39013	0.64979
DEAF1	7	-0.083223	-0.8834	0.58163	0.87244	0.37702	0.63843
DLX1	7	0.0037259	0.045644	0.80518	0.95135	0.96359	0.98713
DLX2	6	-0.020908	-0.3333	0.99204	0.99914	0.73891	0.86518
DLX3	6	0.055576	0.54354	0.46559	0.82201	0.58676	0.77354
DLX4	6	0.17063	1.4468	0.061433	0.42688	0.14795	0.43786
DLX5	6	-0.14586	-1.9585	0.3103	0.72745	0.050176	0.39756
DLX6	6	-0.098846	-1.4447	0.51763	0.84791	0.14856	0.43786
DMBX1	6	0.046241	0.78564	0.52418	0.85108	0.43208	0.68679
DMRT1	6	0.17402	1.3953	0.057452	0.41667	0.16292	0.44962
DMRT2	6	0.045774	0.72691	0.52702	0.85177	0.46728	0.7148
DMRT3	6	0.095068	1.2099	0.26906	0.70089	0.22631	0.50522
DMRTA1	6	-0.077204	-1.2243	0.63424	0.88809	0.22085	0.50153
DMRTA2	6	-0.091111	-0.81742	0.55631	0.86318	0.41369	0.66967
DMRTB1	6	0.03923	0.37958	0.56968	0.86675	0.70426	0.84719
DMRTC2	6	-0.098887	-1.0506	0.51735	0.84791	0.29346	0.56243
DMTF1	24	0.025463	0.74352	0.34926	0.75756	0.45717	0.70531
DNAJC1	18	0.035378	0.73354	0.33987	0.75016	0.46323	0.71107
DNAJC2	17	0.026402	0.54212	0.42207	0.79712	0.58773	0.77396
DPRX	6	0.086379	1.4943	0.3083	0.72745	0.1351	0.43374
DRGX	6	-0.1359	-1.2171	0.34841	0.75664	0.22358	0.50285
DUXA	6	-0.018019	-0.412	0.96615	0.99096	0.68034	0.83413
E2F1	6	-0.045904	-0.77115	0.83561	0.9527	0.44062	0.6944
E2F2	6	0.014384	0.10294	0.7318	0.92937	0.91801	0.96638
E2F3	6	-0.11465	-0.9137	0.43999	0.80583	0.36088	0.62412
E2F4	6	-0.19528	-2.3962	0.17008	0.60299	0.016564	0.37236
E2F5	6	-0.00048784	-0.0080714	0.83305	0.9527	0.99356	1
E2F6	6	-0.060804	-0.62466	0.73749	0.93031	0.53219	0.74085
E2F7	6	-0.076643	-1.4105	0.63737	0.88964	0.1584	0.44235
E2F8	7	0.10809	1.2491	0.16951	0.60299	0.21164	0.49116
E4F1	6	-0.20691	-1.519	0.14477	0.57399	0.12877	0.42931
EAF2	7	-0.045685	-0.53683	0.83646	0.9527	0.59138	0.7757
EBF1	8	0.063437	0.88214	0.35239	0.75868	0.3777	0.63877
EBF2	7	0.10518	1.3522	0.17776	0.61373	0.17632	0.46446
EBF3	8	-0.059191	-0.78839	0.71644	0.92508	0.43047	0.68579
EBF4	8	-0.053963	-0.57823	0.74943	0.93207	0.56311	0.75684
EGR1	6	-0.23059	-1.2595	0.10125	0.50568	0.20784	0.48978
EGR2	6	0.15214	1.816	0.090728	0.48187	0.069371	0.40167
EGR3	6	-0.24316	-1.8659	0.085893	0.47785	0.062057	0.39756
EGR4	6	-0.14661	-1.0638	0.30802	0.72745	0.28744	0.559
EHF	7	-0.034017	-0.39024	0.91951	0.97999	0.69636	0.84167
ELF1	6	-0.067045	-0.74753	0.6971	0.91592	0.45474	0.70519
ELF2	6	0.0053668	0.076562	0.7975	0.95115	0.93897	0.97443
ELF3	6	0.0054181	0.075555	0.79664	0.95078	0.93977	0.9747
ELF4	6	0.062777	0.79744	0.42491	0.79712	0.4252	0.68202
ELF5	6	0.14119	0.8838	0.1149	0.5343	0.3768	0.63843
ELK1	6	-0.012576	-0.12938	0.92833	0.98141	0.89705	0.95981
ELK3	6	0.081174	1.1363	0.33248	0.74459	0.25583	0.53301
ELK4	6	0.027011	0.4939	0.64619	0.89203	0.62138	0.79417
EMX1	6	0.070418	1.1219	0.3868	0.78206	0.26189	0.53784
EMX2	6	0.027438	0.46089	0.64391	0.89134	0.64488	0.80913
EN1	6	0.018609	0.26823	0.7008	0.91701	0.78852	0.89466
EN2	6	0.068999	0.97022	0.39448	0.7833	0.33194	0.60004
EOMES	7	-0.037848	-1.228	0.89221	0.96911	0.21945	0.50136
ERF	6	-0.025694	-0.35556	0.98208	0.9974	0.72217	0.85667
ERG	6	-0.11967	-1.2768	0.41411	0.79389	0.20169	0.48538
ESR1	6	0.052062	0.41777	0.48578	0.82872	0.67612	0.83149
ESR2	6	0.047239	0.6531	0.5182	0.84791	0.51369	0.73451
ESRRA	6	-0.16954	-1.3773	0.23464	0.67261	0.16841	0.45619
ESRRB	6	-0.012234	-0.081725	0.92577	0.98141	0.93487	0.97335
ESRRG	6	-0.10132	-1.4198	0.5037	0.84173	0.15567	0.43876
ESX1	6	0.046262	0.58038	0.52418	0.85108	0.56166	0.75559
ETS1	6	0.092458	1.0403	0.28043	0.71037	0.2982	0.56707
ETS2	6	0.16191	1.3084	0.077076	0.46907	0.19074	0.47647
ETV1	6	0.10099	0.88776	0.24175	0.67514	0.37467	0.63701
ETV2	6	-0.02523	-0.79411	0.98493	0.99827	0.42713	0.68406
ETV3	6	-0.061122	-0.50007	0.73578	0.93024	0.61703	0.79207
ETV4	6	0.05908	0.67871	0.44425	0.80933	0.49732	0.7292
ETV5	6	-0.16587	-1.8816	0.24147	0.67488	0.059896	0.39756
ETV6	6	0.11407	1.7109	0.19141	0.62873	0.087094	0.40585
ETV7	6	-0.32348	-2.1949	0.028441	0.29762	0.028173	0.39756
EVX1	6	0.010588	0.16232	0.7591	0.93226	0.87105	0.94555
EVX2	6	-0.022293	-0.39272	0.99943	1	0.69453	0.84149
FERD3L	6	0.23593	1.7838	0.011092	0.19697	0.074453	0.40167
FEV	6	-0.15346	-1.4574	0.2847	0.71296	0.14501	0.43688
FEZF1	7	0.19111	1.7709	0.022184	0.26263	0.076576	0.40167
FEZF2	6	0.072718	0.83068	0.37571	0.77493	0.40615	0.66278
FIGLA	6	0.001644	0.026534	0.8211	0.9527	0.97883	0.99321
FIZ1	6	0.05986	0.74544	0.4397	0.80583	0.456	0.70531
FLI1	6	0.12526	1.3627	0.15273	0.58307	0.17296	0.46053
FOS	6	0.020905	0.5279	0.68544	0.91322	0.59757	0.77961
FOSB	6	-0.11428	-1.0727	0.4417	0.80675	0.2834	0.55455
FOSL1	6	-0.1692	-1.906	0.23578	0.67261	0.056644	0.39756
FOSL2	5	-0.049264	-0.39397	0.83163	0.9527	0.6936	0.84149
FOXA1	6	0.0059198	0.063013	0.79323	0.94896	0.94976	0.97813
FOXA2	6	-0.1898	-1.1439	0.18203	0.61864	0.25266	0.5305
FOXA3	6	-0.047081	-0.5365	0.82679	0.9527	0.59161	0.7757
FOXB1	6	0.13025	1.2246	0.14022	0.57399	0.22071	0.50153
FOXB2	6	0.080202	0.92847	0.33675	0.747	0.35316	0.61746
FOXC1	6	0.00099827	0.012985	0.82452	0.9527	0.98964	0.9993
FOXC2	6	0.28895	1.4451	0.0025597	0.091837	0.14843	0.43786
FOXD1	4	-0.13664	-1.0754	0.41553	0.79532	0.28221	0.55455
FOXD2	6	-0.088636	-2.046	0.57082	0.86675	0.040761	0.39756
FOXD3	5	-0.081876	-1.2033	0.64391	0.89134	0.22887	0.50834
FOXD4	4	-0.31703	-1.8517	0.07025	0.45238	0.064063	0.39847
FOXD4L1	6	-0.046586	-0.43065	0.83049	0.9527	0.66672	0.82458
FOXD4L5	4	-0.4634	-1.6874	0.011945	0.20455	0.091532	0.40661
FOXD4L6	6	-0.20403	-1.1865	0.14818	0.57663	0.23544	0.51524
FOXE1	6	0.11633	0.9423	0.18288	0.61864	0.34604	0.6114
FOXE3	6	-0.049949	-0.73757	0.80717	0.95135	0.46078	0.7087
FOXF1	6	-0.023774	-0.28506	0.99431	0.99914	0.7756	0.8865
FOXF2	6	-0.1546	-1.8845	0.27844	0.70944	0.0595	0.39756
FOXG1	6	-0.12983	-1.9411	0.37088	0.77297	0.052245	0.39756
FOXH1	6	-0.11534	-1.8047	0.43601	0.80262	0.071129	0.40167
FOXI1	7	0.20617	1.5083	0.015358	0.22314	0.13147	0.43074
FOXI2	7	0.0087809	0.093494	0.76451	0.93431	0.92551	0.96983
FOXJ1	6	-0.086616	-1.4572	0.58191	0.87249	0.14506	0.43688
FOXJ2	6	0.0032656	0.043074	0.81086	0.95135	0.96564	0.98784
FOXJ3	5	-0.070723	-1.0726	0.70421	0.91874	0.28343	0.55455
FOXK1	6	-0.26517	-2.2986	0.063993	0.43436	0.021526	0.39756
FOXK2	6	-0.0075852	-0.1169	0.88396	0.96672	0.90694	0.96194
FOXL1	6	0.028814	0.69818	0.63367	0.88809	0.48506	0.72574
FOXL2	6	-0.088008	-0.69951	0.57395	0.86758	0.48423	0.72542
FOXM1	6	-0.14844	-1.5687	0.29977	0.72348	0.11672	0.42381
FOXN1	6	-0.15679	-1.345	0.2719	0.70294	0.17861	0.46553
FOXN2	7	-0.087645	-1.6821	0.55119	0.86101	0.092545	0.40772
FOXN3	7	-0.058777	-0.92351	0.73976	0.93031	0.35574	0.61927
FOXN4	6	0.072384	1.0074	0.37713	0.77493	0.31376	0.58339
FOXO1	6	-0.0054494	-0.070298	0.8686	0.96068	0.94396	0.97583
FOXO3	6	-0.0063049	-0.096587	0.87429	0.96454	0.92305	0.96908
FOXO4	6	0.050104	0.73305	0.49886	0.83803	0.46353	0.71107
FOXO6	6	-0.033551	-0.43947	0.92207	0.98123	0.66032	0.82067
FOXP1	5	0.041069	0.60517	0.6058	0.87819	0.54507	0.74566
FOXP2	6	-0.0036596	-0.076777	0.85495	0.95855	0.9388	0.97443
FOXP3	6	0.20008	2.0114	0.028726	0.29882	0.044282	0.39756
FOXP4	6	-0.092846	-1.1035	0.54778	0.85867	0.26981	0.54395
FOXQ1	6	0.12165	1.2899	0.16496	0.59856	0.19709	0.48029
FOXR1	6	-0.043678	-0.75819	0.8521	0.9578	0.44834	0.70154
FOXR2	6	0.049623	0.5556	0.50142	0.84032	0.57848	0.76608
FOXS1	6	-0.26019	-1.8704	0.069681	0.45203	0.061433	0.39756
GABPA	7	0.024212	0.33342	0.65102	0.89275	0.73882	0.86518
GATA1	6	0.14319	1.1425	0.11007	0.52653	0.25323	0.53058
GATA2	6	-0.026162	-0.21562	0.97753	0.9945	0.82928	0.92271
GATA3	6	0.081842	1.3547	0.32821	0.74022	0.1755	0.46405
GATA4	6	0.044635	0.92516	0.53413	0.85409	0.35488	0.61924
GATA5	6	-0.15434	-1.2073	0.27986	0.70944	0.22732	0.5065
GATA6	6	-0.059614	-0.99294	0.74545	0.93207	0.32074	0.59038
