sgRNA,Gene,HCT116-Ts8.initial,HCT116-Ts8.final
PHF20L1_Phd_E17_93.5,PHF20L1,576,1805
HLTF_3030.45,HLTF,269,775
WEE1_PKc_E7_96.4,WEE1,423,482
MIXL1_E1_135.9,MIXL1,152,732
KCNC3_BTB90184_E1_2274.508,KCNC3,540,1186
TRIM73_7,TRIM73,168,204
TRIM14_1329.75,TRIM14,31,58
KCNC4_BTB38143_E1_1908.349,KCNC4,196,387
RPS6KA3_PKc2_E21_141.1,RPS6KA3,260,1158
PAK6_PKc_E8_127.8,PAK6,92,391
CSNK1G2_PKc_E4_70.3,CSNK1G2,60,22
CDK18_PKc_E10_121.12,CDK18,257,664
DTL_2193.246,DTL,923,342
GABPA_E9_182.2,GABPA,550,243
TRIM68_1458.215,TRIM68,96,343
CCDC79_SANT_E19_144.13,CCDC79,155,408
USP41_852.90,USP41,385,950
FBXO40_7,FBXO40,124,276
CAD_6678.535,CAD,280,247
ZRANB1_121.3,ZRANB1,427,733
ERCC6_H_e15_120.3,ERCC6,232,662
PMPCB_1470.16,PMPCB,435,127
TRIM67_2352.151,TRIM67,131,451
PPIL2_1563.7,PPIL2,607,238
LZTR1_BTB665799_E1_2523.255,LZTR1,203,822
BTBD7_BTB137235_E1_3399.355,BTBD7,282,332
ZBTB3_E2_75.4,ZBTB3,100,291
PRRX2_E2_123.2,PRRX2,99,610
ZNF407_E1_4129.115,ZNF407,642,497
UBE2M_552.14,UBE2M,316,198
HTRA4_1431.122,HTRA4,257,389
SYK_PKc_E14_58.3,SYK,74,216
PMPCB_1470.31,PMPCB,347,367
FOSL2_E3_75.2,FOSL2,432,910
UHRF1_3,UHRF1,369,181
MAK_PKc_E5_80.2,MAK,100,234
PDX1_E2_177.18,PDX1,122,533
ASB13_837.101,ASB13,178,626
MORF4L1_Chromo_E3_68.1,MORF4L1,137,239
CHD5_D_e16_138.10,CHD5,29,38
GBX2_E2_177.17,GBX2,258,608
FBXO17_864.99,FBXO17,345,609
ZNF577_E7_657.43,ZNF577,100,276
MAP3K3_PKc_E13_132.7,MAP3K3,284,475
FBXO7_1569.8,FBXO7,103,71
KLF14_E1_168.16,KLF14,88,96
TDRKH_tudor357404_E1_1686.131,TDRKH,225,443
TCF7L2_E10_105.4,TCF7L2,538,579
ASB11_972.64,ASB11,269,1015
NEK2_PKc_E3_241.5,NEK2,343,1165
RNF187_708.130,RNF187,307,1004
SBK2_PKc_E2_52.3,SBK2,215,1037
ASB10_1404.53,ASB10,154,227
KCTD12_BTB36126_E1_978.38,KCTD12,23,102
PKMYT1_PKc_E3_57,PKMYT1,281,426
USP14_1485.61,USP14,139,260
ARIH2_1482.31,ARIH2,240,944
RFPL1_954.96,RFPL1,443,1144
RCOR2_SANT_E8_216.31,RCOR2,222,614
EIF2AK1_PKc_E5_72.4,EIF2AK1,174,335
HDAC2_e5_139.3,HDAC2,456,1742
FURIN_2385.123,FURIN,551,1017
PPIL2_1563.235,PPIL2,220,36
MBD2_MBD_E2_100.5,MBD2,276,521
IKZF1_E5_168.10,IKZF1,128,532
C1R_2118.145,C1R,484,1988
NFAT5_E6_114.7,NFAT5,305,697
SCX_E1_156.14,SCX,147,261
TRAF3_1707.134,TRAF3,214,725
FBXW5_1701.275,FBXW5,170,500
METAP2_1437.73,METAP2,347,448
ACR_1266.21,ACR,487,804
TSNARE1_SANT_E4_234.22,TSNARE1,92,161
DPF2_Phd1_E8_91.3,DPF2,413,471
IRX2_E2_177.12,IRX2,346,1223
CBX7_Chromo_E3_66.6,CBX7,12,46
FOXA3_E2_234.24,FOXA3,420,999
PSMB6_720.39,PSMB6,427,377
ACVRL1_PKc_E8_198.28,ACVRL1,110,200
PSMB1_726.15,PSMB1,376,109
RNF139_1995.96,RNF139,447,1202
UBE2E2_606.21,UBE2E2,283,1487
SPI1_E5_261.26,SPI1,99,480
IKBKB_PKc_E7_90.7,IKBKB,161,698
ASB7_957.35,ASB7,429,1543
ATF6B_E10_162.8,ATF6B,225,489
ZBTB32_BTB23109_E1_1464.26,ZBTB32,305,817
MARCH4_1233.170,43528,451,991
PRKCQ_PKc_E16_189.9,PRKCQ,27,70
NEURL2_858.28,NEURL2,115,330
ATM_PKc_E61_64,ATM,124,488
FBXL6_1620.248,FBXL6,101,419
HOXA7_E2_177.0,HOXA7,116,264
BRD1_ePhd_E2_354.5,BRD1,14,50
NEK9_PKc_E4_71,NEK9,223,539
GTF3A_E7_230.18,GTF3A,752,971
E4F1_E7_173.5,E4F1,456,754
SOX15_E1_216.3,SOX15,186,561
WNK3_PKc_E4_221.16,WNK3,215,803
ESRRB_E5_117.15,ESRRB,320,496
PSKH1_PKc_E3_108.19,PSKH1,275,983
NEDD4_3960.118,NEDD4,336,932
ZMYND11_Phd_E4_132.4,ZMYND11,366,1248
DBX1_E3_123.9,DBX1,70,271
SOCS3_678.40,SOCS3,133,342
PRSS38_981.136,PRSS38,477,1427
NKX2_1_E3_174.4,NKX2,113,377
ZBTB47_BTB4113_E1_2244.445,ZBTB47,173,581
JADE3_Phd_E7_66.0,JADE3,445,1305
TMPRSS11B_1251.79,TMPRSS11B,342,1055
NEURL1B_1668.159,NEURL1B,140,549
ASB12_957.23,ASB12,155,561
CDH1_2649.198,CDH1,315,867
HOXC9_E2_147.11,HOXC9,279,863
FOXD3_E1_234.2,FOXD3,517,892
YEATS2_Yeats231310_E1_4269.28,YEATS2,466,514
NEK2_PKc_E5_127.4,NEK2,251,637
NFX1_3366.358,NFX1,405,1579
RPS6KA3_PKc_E3_42.4,RPS6KA3,296,1259
GATA6_E3_138.15,GATA6,176,537
PPARD_E6_44.4,PPARD,284,970
POU2F1_E11_63.5,POU2F1,483,335
PBX1_E5_136.11,PBX1,303,685
ZNF74_E5_915.85,ZNF74,178,861
ZBTB46_BTB21126_E1_1770.8,ZBTB46,123,404
HSF2_E1_78.2,HSF2,133,332
HOXD3_E3_177.17,HOXD3,323,842
HOXB5_E2_177.16,HOXB5,101,494
ABTB2_BTB837947_E1_3078.306,ABTB2,151,245
MAP4K3_PKc_E4_65.4,MAP4K3,189,545
RNF170_777.17,RNF170,139,159
SUPT16H_3144.282,SUPT16H,186,135
ATF4_E2_156.16,ATF4,923,947
MEX3D_2001.235,MEX3D,168,211
ANAPC5_2268.147,ANAPC5,202,16
SCML2_MBT142240_E1_2103.49,SCML2,99,231
ASB7_957.11,ASB7,84,157
MIPEP_2142.122,MIPEP,458,496
TRIM56_2268.570,TRIM56,70,328
SOCS5_1611.94,SOCS5,355,1742
KCTD19_BTB398488_E1_2781.345,KCTD19,207,550
TULP1_E15_113.1,TULP1,90,170
BRCA1_5592.75,BRCA1,359,637
ESX1_E2_89.0,ESX1,182,872
PNCK_PKc_E3_132.27,PNCK,256,706
HSF4_E5_128.12,HSF4,47,193
FOXI1_E1_208.21,FOXI1,281,552
PROC_1386.76,PROC,179,831
ZNF697_E3_1059.170,ZNF697,175,395
BRD2_BD1_e3_138.2,BRD2,689,783
MERTK_PKc_E17_160.3,MERTK,269,1001
FBXO41_2628.335,FBXO41,82,158
SNAPC4_SANT3_E13_46.2,SNAPC4,264,190
ZNF319_E2_1332.92,ZNF319,170,606
SPOPL_BTB190297_E1_1179.73,SPOPL,232,1200
JARID2_E8_182.13,JARID2,97,330
LAP3_1560.149,LAP3,63,251
LBX1_E2_171.13,LBX1,125,357
NFIB_E2_111.3,NFIB,288,851
DCAF4_1488.93,DCAF4,205,819
MYF5_E1_171.25,MYF5,49,196
MGA_E20_126.4,MGA,344,1229
PROX2_E4_168.14,PROX2,393,884
IRF2BPL_2391.255,IRF2BPL,315,1180
VPS18_2922.103,VPS18,221,196
SUPT16H_3144.28,SUPT16H,861,371
LIN28A_E2_105.18,LIN28A,138,332
RNF157_2040.51,RNF157,160,377
TRIM25_1893.86,TRIM25,372,652
CHEK1_PKc_E7_105.1,CHEK1,403,141
UBE2J2_828.114,UBE2J2,339,926
ZNF20_E4_1233.56,ZNF20,48,297
FBXL7_1476.195,FBXL7,193,598
ZNF672_E4_1206.130,ZNF672,147,473
RAX2_E2_135.3,RAX2,139,331
ONECUT2_E2_165.5,ONECUT2,321,790
LRSAM1_2172.144,LRSAM1,244,161
RCOR3_SANT_E6_125.3,RCOR3,80,444
ST14_2568.271,ST14,116,326
KCTD2_BTB74164_E1_792.72,KCTD2,110,339
TBL1XR1_8,TBL1XR1,357,645
DPRX_E2_132.10,DPRX,391,472
H2AFY2_Macro178364_E1_1119.8,H2AFY2,150,293
MGA_E20_126.11,MGA,354,384
BACE1_1506.121,BACE1,210,493
SNAPC4_SANT_E10_56.4,SNAPC4,108,177
CHD5_Phd_E8_135.23,CHD5,100,203
MEX3D_2001.228,MEX3D,216,481
YES1_PKc_E9_77.4,YES1,222,649
TRIM37_2895.24,TRIM37,201,292
ZIK1_E4_666.42,ZIK1,246,641
PRPF19_1515.110,PRPF19,337,112
RNF223_750.91,RNF223,202,425
ULK3_PKc_E6_83.5,ULK3,294,751
TRAF7_2013.247,TRAF7,359,343
ZNF441_E4_1239.101,ZNF441,182,732
SMAD7_E3_436.73,SMAD7,140,484
NSD1_PWWP319429_E1_8091.93,NSD1,73,186
MET_PKc_E20_137.9,MET,37,62
ZNF318_E8_100.4,ZNF318,315,1020
FBXO3_1416.122,FBXO3,380,1379
BRPF1_ePhd_E3_363.24,BRPF1,220,948
KMT2B_Phd2_E12_39.1,KMT2B,60,248
ROS1_PKc_E41_135.2,ROS1,71,256
THAP1_E1_62.1,THAP1,780,320
DCST1_2121.195,DCST1,222,334
FBXL12_981.13,FBXL12,144,311
GRK6_PKc_E9_191.22,GRK6,170,406
MAST3_PKc_E17_102.5,MAST3,138,429
EIF3H_1059.88,EIF3H,543,342
HNF1B_E3_116.18,HNF1B,125,251
PDX1_E2_177.5,PDX1,139,516
SMAD6_E2_340.33,SMAD6,90,187
BUB1B_PKc_E19_150.8,BUB1B,190,75
ASB10_1404.227,ASB10,225,558
ZBTB24_E3_168.15,ZBTB24,142,389
TRIM25_1893.34,TRIM25,156,457
MAP3K12_PKc_E7_61.4,MAP3K12,133,535
GZMM_774.142,GZMM,101,215
CDYL2_Chromo_E2_144.15,CDYL2,157,335
MGRN1_1731.256,MGRN1,23,63
AAK1_PKc_E3_119.6,AAK1,157,309
KCND1_BTB42131_E1_1944.2,KCND1,281,1072
TLK1_PKc_E16_90.5,TLK1,177,586
SETD1A_e18_138.0,SETD1A,205,144
FBXO24_1857.50,FBXO24,175,468
SETDB1_e22_45.0,SETDB1,557,496
TTF2_D_e22_75.1,TTF2,2010,664
ZNF425_E4_1131.114,ZNF425,178,480
UBE2F_558.7,UBE2F,25,94
IGF1R_PKc_E16_213.16,IGF1R,503,1168
MYO3A_PKc_E3_165.9,MYO3A,71,341
PLK1_PKc_E4_94.3,PLK1,216,51
CTSB_1020.144,CTSB,279,935
RNF31_2766.152,RNF31,199,1452
PIAS4_1533.175,PIAS4,309,827
ZNF648_E2_828.108,ZNF648,121,478
KCNC3_BTB90184_E1_2274.495,KCNC3,200,609
KCNC3_BTB90184_E1_2274.61,KCNC3,215,478
BPTF_Phd2_E27_106.5,BPTF,1007,1791
PRKD1_PKc_E14_162.7,PRKD1,62,177
HLF_E4_177.1,HLF,135,230
TRIM33_3384.355,TRIM33,38,175
ZSCAN23_E4_405.28,ZSCAN23,183,764
SIK2_PKc_E5_125.1,SIK2,126,762
ZNRF4_1290.0,ZNRF4,341,1043
MORC2_CW432479_E1_2913.373,MORC2,119,318
ORC1_Bah44170_E1_2586.314,ORC1,282,275
TULP3_E11_113.2,TULP3,123,690
ZNF175_E5_1245.70,ZNF175,261,1108
UBE2E3_624.19,UBE2E3,487,1294
LRSAM1_2172.151,LRSAM1,117,228
BMPR2_PKc_E6_231.14,BMPR2,24,344
HOXD9_E2_156.4,HOXD9,179,479
KMT2B_8148.803,KMT2B,268,477
DCAF8_1794.67,DCAF8,145,538
ANAPC15_378.2,ANAPC15,517,691
KDM8_e7_159.11,KDM8,522,277
MACROD1_Macro153319_E1_978.79,MACROD1,300,801
PIAS1_Ex_220.3,PIAS1,394,972
TYK2_PKc_E15_128.2,TYK2,145,692
KCNA1_BTB39130_E1_1488.1,KCNA1,139,331
LIMK2_PKc_E11_66.3,LIMK2,201,613
PMPCB_1470.111,PMPCB,241,64
PSMA7_747.83,PSMA7,181,63
ZNF486_E4_663.47,ZNF486,288,1022
OTUD4_438.9,OTUD4,147,562
MTA3_E14_128.12,MTA3,327,653
ZNF589_E4_318.26,ZNF589,250,580
HECTD3_2586.262,HECTD3,78,142
AURKB_PKc_E8_175.4,AURKB,220,65
ZKSCAN5_E6_427.33,ZKSCAN5,255,617
SALL1_E2_2190.264,SALL1,201,477
MTA2_Bah3168_E1_2007.318,MTA2,56,70
PRSS53_1662.203,PRSS53,163,510
SMG1_PKc_E45_84,SMG1,75,378
MAPKAPK5_PKc_E5_109.8,MAPKAPK5,109,222
ZNF41_E5_1269.73,ZNF41,321,892
CDKL1_PKc_E2_122,CDKL1,146,264
SMNDC1_tudor76124_E1_717.43,SMNDC1,809,281
ASB17_888.18,ASB17,357,1329
CHD4_Phd_E9_129.9,CHD4,194,93
LCK_PKc_E9_180.18,LCK,32,53
GMEB2_E5_104.8,GMEB2,101,382
CDK1_PKc_E6_164,CDK1,151,110
TULP2_E8_114.1,TULP2,276,925
ABTB1_BTB273376_E1_1437.157,ABTB1,125,550
ZNF207_E2_127.2,ZNF207,437,422
TDRD6_tudor69133_E1_6291.621,TDRD6,169,491
TRIM55_1647.204,TRIM55,333,1156
TRIM49_7,TRIM49,135,87
ZBED2_E2_162.21,ZBED2,224,391
MAP2K6_PKc_E9_78.5,MAP2K6,288,721
PSKH2_PKc_E3_108.5,PSKH2,106,495
RBCK1_1533.114,RBCK1,351,845
ZAP70_PKc_E10_207.28,ZAP70,220,370
MLXIPL_E13_117.3,MLXIPL,153,493
FBXL17_2106.131,FBXL17,279,626
KMT2D_Phd5_E18_85.3,KMT2D,333,742
NUAK1_PKc_E3_152.6,NUAK1,281,839
UBE2O_3879.296,UBE2O,261,814
ZIC1_E2_164.4,ZIC1,405,978
CTSZ_912.105,CTSZ,377,1402
ZSCAN20_SANT_E6_478.45,ZSCAN20,320,935
TRIM14_1329.14,TRIM14,188,753
TRIM21_1428.6,TRIM21,243,1256
RNF115_915.68,RNF115,336,1017
TRRAP_PKc_E72_54.3,TRRAP,209,103
RAB40C_846.60,RAB40C,36,94
ZSCAN20_SANT_E6_478.43,ZSCAN20,123,225
CUL4A_2280.79,CUL4A,305,693
ALG13_Tudor_E14_101.0,ALG13,61,200
ZBTB46_E4_144.1,ZBTB46,277,969
MMEL1_2340.258,MMEL1,135,282
TRIM11_1407.201,TRIM11,60,29
PRKCE_PKc_E13_189.18,PRKCE,176,642
ZNF276_E2_231.30,ZNF276,147,522
MID1_2004.230,MID1,218,674
BAZ1B_BD_e19_237.13,BAZ1B,523,673
SOX12_E1_216.21,SOX12,363,1154
EN2_E2_180.13,EN2,91,255
DAPK2_PKc_E5_130.5,DAPK2,184,688
ZNF410_E8_118.5,ZNF410,49,98
MGRN1_1731.266,MGRN1,170,204
SIX6_E1_147.22,SIX6,236,854
NKX2_8_E2_171.7,NKX2,101,146
HOXB4_E2_177.7,HOXB4,184,545
CDK11A_PKc_E13_122.13,CDK11A,194,436
PLAGL2_E3_457.22,PLAGL2,574,1373
FOXS1_E1_234.20,FOXS1,384,1005
MMP9_2124.44,MMP9,273,1341
MYPOP_SANT_E2_231.27,MYPOP,101,346
UBTF_E9_134.9,UBTF,106,275
AFG3L2_2394.212,AFG3L2,580,208
MEX3B_1710.159,MEX3B,98,451
SMAD3_E1_185.26,SMAD3,228,817
RNF43_2352.419,RNF43,157,402
SIAH2_975.50,SIAH2,32,161
ELOB_2,ELOB,120,127
IRX2_E2_177.29,IRX2,195,763
MBD1_MBD_E2_98.10,MBD1,83,364
FGFR1_PKc_E10_41,FGFR1,138,407
RNF26_1302.118,RNF26,187,686
AKT1_PKc_E6_132.15,AKT1,136,498
KLHL29_BTB319431_E1_2628.99,KLHL29,112,320
WEE1_PKc_E4_143.9,WEE1,206,133
HOXB9_E2_177.13,HOXB9,149,370
ATF4_E2_156.7,ATF4,908,877
SETD1A_e19_118.6,SETD1A,785,1189
TSSK6_PKc_E1_771.45,TSSK6,190,253
FBXW9_1,FBXW9,51,28
RHBDL1_56.0,RHBDL1,69,82
BRAP_1779.128,BRAP,144,135
DCAF7_1029.53,DCAF7,318,847
PHKG2_PKc_E2_59.2,PHKG2,110,569
NSD1_PWWP17541848_E1_8091.705,NSD1,198,518
ADAM22_2721.58,ADAM22,111,429
G2E3_1983.48,G2E3,195,421
ATF4_E2_156.6,ATF4,53,109
ZNRF3_2811.547,ZNRF3,170,438
FBXL5_2076.131,FBXL5,166,837
MLLT6_Phd_E1_91.8,MLLT6,69,169
ZFP36L1_E2_189.11,ZFP36L1,652,1144
ASB6_1266.150,ASB6,326,809
ROR1_PKc_E9_849.12,ROR1,261,572
ZNF546_E7_1833.6,ZNF546,297,1035
VSX1_E4_42.2,VSX1,93,447
SMAD9_E2_372.31,SMAD9,109,183
MAP2K5_PKc_E9_40.1,MAP2K5,281,994
FBXL19_2085.23,FBXL19,216,589
CDC34_711.9,CDC34,254,730
FBXW2_1365.122,FBXW2,137,196
SPDEF_E6_173.10,SPDEF,181,555
EZH2_SANT_E6_125.10,EZH2,93,203
SMYD5_SET1_e11_95.2,SMYD5,261,927
TFAP2B_E7_217.21,TFAP2B,260,1047
TGIF2_E2_138.2,TGIF2,373,1025
HTRA4_1431.129,HTRA4,406,1860
SPIB_E6_261.15,SPIB,120,324
PDZRN3_3201.18,PDZRN3,79,258
TRIM71_2607.492,TRIM71,66,188
GLIS3_E5_162.10,GLIS3,342,566
STYK1_PKc_E9_41.1,STYK1,230,804
FLI1_E9_252.24,FLI1,219,812
FBXL19_2085.328,FBXL19,104,299
GATA4_E4_126.2,GATA4,106,173
SFMBT2_MBT276372_E1_2685.66,SFMBT2,266,451
MINK1_PKc_E1_36.1,MINK1,115,392
PHF8_Phd_E3_73.0,PHF8,235,732
FBXL15_903.15,FBXL15,103,204
BIRC2_1857.92,BIRC2,334,767
JMJD8_E4_97.12,JMJD8,482,677
KDM4C_tudor879933_E1_3171.154,KDM4C,80,252
TRIM13_1224.111,TRIM13,201,353
TRIM33_3384.345,TRIM33,204,635
TRIM46_2280.80,TRIM46,40,109
PPIL2_1563.75,PPIL2,319,412
CSNK1D_PKc_E4_229.12,CSNK1D,260,446
FGFR2_PKc_E15_71.1,FGFR2,134,317
AFG3L2_2394.2,AFG3L2,1146,778
GATA1_E4_135.11,GATA1,16,59
ISL1_E4_174.8,ISL1,120,179
BRCA1_5592.234,BRCA1,781,343
JAK3_PKc_E16_152.11,JAK3,182,564
TDRD6_tudor13561401_E1_6291.439,TDRD6,106,517
TP53_E5_184.8,TP53,60,252
TADA2B_SANT_E1_72.0,TADA2B,202,240
ZSCAN5A_E5_327.19,ZSCAN5A,399,686
OTUB1_816.53,OTUB1,258,640
KDM4B_Phd_E15_223.16,KDM4B,85,226
ZNF70_E2_915.108,ZNF70,244,625
PDK4_PKc_E1_34,PDK4,241,806
WNK1_PKc_E3_221.3,WNK1,177,71
TRIM8_1656.313,TRIM8,295,403
SIRT2_e9_130.10,SIRT2,291,1072
GCM1_E3_244.13,GCM1,278,1072
WHSC1L1_Phd_E16_157.12,WHSC1L1,102,104
TCF21_E1_180.30,TCF21,147,319
KMT2C_Phd1_E8_138.0,KMT2C,62,256
PATZ1_E1_392.58,PATZ1,75,180
CAMK1G_PKc_E10_82.8,CAMK1G,184,143
ZKSCAN1_E6_555.60,ZKSCAN1,79,348
TEX14_PKc_E6_82.5,TEX14,249,373
NFIC_E6_125.0,NFIC,72,483
NEURL2_858.84,NEURL2,55,126
TDRD1_tudor9941040_E1_3570.128,TDRD1,87,275
CELA2B_810.16,CELA2B,92,188
EPHA5_PKc_E16_150,EPHA5,189,494
JUNB_E1_162.14,JUNB,213,271
FBXL18_2157.287,FBXL18,98,198
ZNF696_E3_651.56,ZNF696,51,107
MYT1_E10_114.1,MYT1,684,2200
FBXL19_2085.162,FBXL19,80,48
E2F8_E4_110.14,E2F8,98,259
MAP3K8_PKc_E5_262.23,MAP3K8,43,190
ZNF583_E5_1056.71,ZNF583,154,717
PSEN2_1347.6,PSEN2,200,347
DCST1_2121.174,DCST1,178,524
KMT2C_ePhd2_E52_315.9,KMT2C,186,575
HECTD1_7833.208,HECTD1,177,306
ANKFY1_BTB111198_E1_3636.478,ANKFY1,212,499
RBX1_327.14,RBX1,437,123
PAK4_PKc_E5_201.2,PAK4,99,193
FOXF2_E1_234.3,FOXF2,266,509
FBXO28_1,FBXO28,269,515
INO80_H_e29_73.0,INO80,287,89
KDM5D_Phd2_E25_183.6,KDM5D,164,418
PRKCB_PKc_E9_45.1,PRKCB,244,959
FERD3L_E1_171.16,FERD3L,279,558
PATZ1_BTB30159_E1_2064.49,PATZ1,267,624
ZBTB21_E3_873.7,ZBTB21,107,416
KCNS3_BTB17116_E1_1476.182,KCNS3,180,331
DYRK4_PKc_E4_105.4,DYRK4,218,821
TYK2_PKc2_E22_173.14,TYK2,75,238
ZFHX4_E10_2571.51,ZFHX4,209,918
FBXO45_861.127,FBXO45,207,781
INSR_PKc_E18_111.11,INSR,97,256
JAK3_PKc2_E23_111.18,JAK3,312,634
MEX3A_1563.71,MEX3A,91,352
RNF144B_912.66,RNF144B,246,785
SIK3_PKc_E5_125.12,SIK3,83,268
PHOX2B_E2_135.6,PHOX2B,139,622
ZNF18_E9_402.28,ZNF18,621,2165
FBXL15_903.14,FBXL15,121,277
PLK2_PKc_E1_33,PLK2,158,496
NR4A3_E4_84.7,NR4A3,128,413
ROCK2_PKc_E2_82.3,ROCK2,335,835
TULP3_E7_113.1,TULP3,426,1138
MYB_SANT_E3_72.1,MYB,302,1236
IRX1_E2_165.0,IRX1,344,953
RFWD3_2325.64,RFWD3,467,427
UQCRC1_1443.41,UQCRC1,484,863
ZNF805_E4_1131.56,ZNF805,113,552
PTK2_PKc_E20_101.3,PTK2,168,432
ZNF322_E5_246.0,ZNF322,316,534
KMT2B_ePhd_E23_138.3,KMT2B,86,151
USPL1_3279.41,USPL1,667,560
UBE2M_552.64,UBE2M,448,236
KDM4B_tudor921973_E1_3291.263,KDM4B,83,99
MAPK15_PKc_E5_131.11,MAPK15,164,265
MAP4K5_PKc_E5_65.2,MAP4K5,227,707
TRIM2_2316.270,TRIM2,152,334
L3MBTL1_MBT493585_E1_2523.286,L3MBTL1,129,252
SMAD7_E3_436.75,SMAD7,211,425
ZSCAN12_E4_1068.79,ZSCAN12,137,577
SUPT16H_3144.274,SUPT16H,1288,581
RPS6KL1_PKc_E8_90.9,RPS6KL1,165,438
MOK_PKc_E7_179.23,MOK,186,482
PRSS36_2568.467,PRSS36,388,844
NEK11_PKc_E5_119.7,NEK11,203,635
BNC2_E7_147.5,BNC2,256,817
USP39_1698.94,USP39,542,1264
KDM2A_6,KDM2A,710,749
CDKL3_PKc_E3_195.2,CDKL3,239,781
CAMTA2_E3_36.0,CAMTA2,63,154
UNK_2433.183,UNK,216,848
FBXL14_1257.5,FBXL14,222,575
PCSK9_2079.38,PCSK9,220,669
CHD6_H_e16_105.4,CHD6,371,1141
CSNK1A1_PKc_E6_140.6,CSNK1A1,300,199
ZNF512B_E12_171.10,ZNF512B,257,684
KCTD9_BTB91181_E1_1170.31,KCTD9,120,247
PLK4_PKc_E4_115,PLK4,64,254
FOSL2_E3_75.7,FOSL2,110,378
SOCS1_636.68,SOCS1,93,149
PDK2_PKc_E4_185.26,PDK2,64,72
ARID3C_E3_184.2,ARID3C,64,255
RNFT2_1335.134,RNFT2,236,562
CERS5_E3_105.6,CERS5,433,1009
ZBTB7A_BTB24131_E1_1755.12,ZBTB7A,174,362
ZNF319_E2_1332.142,ZNF319,106,349
CHD2_Chromo_E9_209.17,CHD2,137,229
ARID3C_E3_184.4,ARID3C,196,405
FBXW9_11,FBXW9,185,366
KCTD7_BTB53138_E1_870.117,KCTD7,260,507
CDK11B_PKc_E18_149.2,CDK11B,336,1111
ENPEP_2874.287,ENPEP,258,343
LEUTX_E2_73.3,LEUTX,390,1641
CDK7_PKc_E2_60.3,CDK7,452,162
FBXO40_2,FBXO40,181,362
CPZ_1959.288,CPZ,269,1053
CBX5_Chromo_E3_70.2,CBX5,83,386
RNFT2_1335.127,RNFT2,183,366
MNAT1_930.76,MNAT1,374,234
ACY3_960.74,ACY3,92,313
RNF207_1905.306,RNF207,201,324
KMT2D_16614.1372,KMT2D,332,511
RNF19A_2517.213,RNF19A,263,615
KMT2D_16614.143,KMT2D,365,818
FBXW4_1239.213,FBXW4,150,172
CRAMP1_SANT_E3_126.0,CRAMP1,312,583
MST1R_PKc_E15_81.3,MST1R,195,646
THAP5_E1_74.4,THAP5,59,159
HOXC5_E2_171.14,HOXC5,151,599
ZNF771_E3_492.55,ZNF771,96,213
MNAT1_930.68,MNAT1,374,252
NIM1K_PKc_E3_269.24,NIM1K,116,475
TRIM62_1428.8,TRIM62,64,17
RNF187_708.8,RNF187,53,243
CBX4_Chromo_E2_44.2,CBX4,243,644
NFE2L1_E6_204.6,NFE2L1,95,263
DCLK2_PKc_E13_78.2,DCLK2,246,736
RFX5_E7_120.2,RFX5,138,434
KLHL11_BTB85200_E1_2127.5,KLHL11,156,515
RPS6KA3_PKc2_E20_118.2,RPS6KA3,224,718
FOXA2_E2_234.14,FOXA2,191,561
GRHL3_E10_60.2,GRHL3,126,272
CDX1_E3_42.4,CDX1,129,265
EPHB1_PKc_E12_216.9,EPHB1,168,516
FBXW9_2,FBXW9,61,152
HUWE1_13125.878,HUWE1,997,696
OSR1_E2_137.11,OSR1,178,459
MOK_PKc_E3_90.5,MOK,66,311
SPIN3_Spinlin5098_E1_777.76,SPIN3,253,1005
KLF1_E3_137.5,KLF1,57,142
MAFF_E3_276.6,MAFF,210,382
L3MBTL4_E14_65.1,L3MBTL4,218,757
PRKACB_PKc_E5_83.3,PRKACB,113,546
EPHB4_PKc_E15_150.34,EPHB4,586,1055
BCL6_E9_138.2,BCL6,329,691
CSDC2_E4_103.3,CSDC2,250,393
IRX3_E2_165.13,IRX3,267,538
IRF2BPL_2391.244,IRF2BPL,147,583
OTX1_E4_135.0,OTX1,274,1369
ZNF541_SANT_E12_78.6,ZNF541,596,1014
RNF39_1263.219,RNF39,112,560
MARCH7_2001.65,43531,151,278
UBE2N_459.55,UBE2N,378,295
RFWD2_2124.149,RFWD2,133,282
TYRO3_PKc_E17_160.6,TYRO3,160,417
RNF19B_1764.240,RNF19B,115,175
PSMA7_747.87,PSMA7,673,207
ADCK5_PKc_E9_84.2,ADCK5,260,585
CBFB_E1_78.5,CBFB,231,906
TSSK6_PKc_E1_771.109,TSSK6,363,1085
ZNF135_E4_1170.126,ZNF135,147,644
TBK1_PKc_E2_63.2,TBK1,199,959
FBXO45_861.134,FBXO45,335,727
KLHL23_BTB26134_E1_1677.151,KLHL23,287,600
NEK6_PKc_E9_95.1,NEK6,64,231
NSD1_Phd1_E12_120.0,NSD1,270,1058
CHEK1_PKc_E2_65.4,CHEK1,243,28
MARK1_PKc_E5_66.2,MARK1,253,617
NEURL3_789.24,NEURL3,314,738
TWIST1_E1_168.21,TWIST1,93,144
ABHD12B_858.24,ABHD12B,152,613
CAMK2G_PKc_E1_32.1,CAMK2G,185,591
USP9X_7713.243,USP9X,277,359
TRAF7_2013.24,TRAF7,204,570
UBE2V2_438.34,UBE2V2,298,813
ADAMTS8_2670.471,ADAMTS8,296,972
IRF5_E3_171.29,IRF5,273,1042
USP32_4815.158,USP32,429,775
BHLHE40_E3_108.8,BHLHE40,255,760
