sgRNA,Gene,DLD1-Ts2.18.initial,DLD1-Ts2.18.final
MMP28_246.4,MMP28,431,1330
ZXDB_E1_490.23,ZXDB,1195,2712
RNF39_1263.41,RNF39,245,520
HELLS_H_e20_73.0,HELLS,490,1157
PRKD1_PKc_E15_99.1,PRKD1,479,1380
SHOX_E3_135.13,SHOX,674,1915
TRIM7_1536.294,TRIM7,218,483
KCTD17_BTB33121_E1_894.186,KCTD17,182,500
UBE2V2_438.29,UBE2V2,1319,3361
PITRM1_3117.26,PITRM1,1069,2718
RNF114_687.52,RNF114,733,1919
MAK_PKc_E4_122,MAK,474,1024
DYRK1B_PKc_E7_147.3,DYRK1B,517,1321
PHF7_Phd_E9_59.0,PHF7,819,2214
BRD1_ePhd_E2_354.28,BRD1,471,984
KMT2A_CXXC11471194_E1_11919.233,KMT2A,241,357
DTX1_1863.40,DTX1,438,1153
MMP11_1467.236,MMP11,708,1610
CPD_4143.421,CPD,941,2199
THAP11_E1_234.6,THAP11,1023,2142
KLHL26_BTB56157_E1_1848.328,KLHL26,462,1293
MESP1_E1_174.20,MESP1,652,1607
ATOH8_E1_78.1,ATOH8,485,1048
ZNF285_E5_1002.40,ZNF285,381,867
ZFP37_E4_906.49,ZFP37,2408,5955
MSH6_PWWP88195_E1_4083.4,MSH6,305,696
CUL3_2325.68,CUL3,631,1317
ASB2_1908.260,ASB2,27,31
TRIM33_3384.351,TRIM33,418,1201
FGFR2_PKc_E15_71.1,FGFR2,301,923
RNF114_687.18,RNF114,540,1486
SCYL2_PKc_E6_222.9,SCYL2,303,760
THAP5_E1_74.0,THAP5,802,1824
FBXW5_1701.1,FBXW5,689,1860
TRIO_PKc_E55_201.2,TRIO,414,743
RNF166_714.36,RNF166,394,875
WDTC1_2034.139,WDTC1,538,1526
IRAK1_PKc_E10_66.4,IRAK1,479,1002
FBXL15_903.24,FBXL15,1057,2568
TRAF2_1506.10,TRAF2,241,494
KDM4B_tudor921973_E1_3291.367,KDM4B,855,2436
NR1H2_E5_274.35,NR1H2,237,785
HOXD9_E2_156.4,HOXD9,417,1070
UBR5_8397.417,UBR5,650,1461
CECR2_BD_e14_59.3,CECR2,566,1705
BTBD3_BTB156263_E1_1698.42,BTBD3,723,1912
KLF6_E3_65.5,KLF6,220,564
KCNA4_BTB178269_E1_1962.258,KCNA4,947,2723
FOXC1_E1_234.32,FOXC1,423,1196
MAP3K7_PKc_E3_66.4,MAP3K7,858,1460
CDKL1_PKc_E5_201.9,CDKL1,734,1793
PAX7_E5_138.6,PAX7,634,1501
BRSK2_PKc_E1_43.7,BRSK2,305,845
IKZF1_E5_168.18,IKZF1,178,277
ZNF410_E9_90.5,ZNF410,675,1495
MAP4K5_PKc_E4_91.1,MAP4K5,1173,2869
ZNF646_E2_5235.393,ZNF646,253,693
SCML2_MBT142240_E1_2103.214,SCML2,720,1761
SOCS1_636.89,SOCS1,255,716
ULK2_PKc_E4_33.1,ULK2,497,1106
HERC1_14586.671,HERC1,1269,3334
CHD3_H_e21_118.4,CHD3,705,1833
ZNF771_E3_492.62,ZNF771,870,2526
EPHA8_PKc_E11_186.31,EPHA8,230,462
BTBD7_BTB137235_E1_3399.355,BTBD7,832,1667
LYL1_E4_180.24,LYL1,415,892
CHUK_PKc_E3_115,CHUK,418,1033
GTF3C4_e4_89.6,GTF3C4,696,1074
neg64,neg64,563,1182
MBTD1_MBT262352_E1_1887.43,MBTD1,948,2092
EIF2AK2_PKc_E16_54.1,EIF2AK2,660,1943
HECW2_4719.221,HECW2,458,1127
ANKK1_PKc_E3_152.22,ANKK1,774,1838
SETD7_e7_158.13,SETD7,831,2133
ZBTB24_E3_168.2,ZBTB24,1154,2300
ZNF358_E2_741.123,ZNF358,1069,2749
HES7_E3_81.3,HES7,313,1074
CTSD_1239.138,CTSD,640,1700
HES4_E1_99.7,HES4,270,786
DMPK_PKc_E6_207.24,DMPK,525,1200
ZSCAN12_E4_1068.80,ZSCAN12,572,1289
MYT1_E11_215.11,MYT1,248,726
RERE_Bah102307_E1_4701.17,RERE,841,2588
FBXO21_1887.18,FBXO21,246,550
MPND_1416.184,MPND,1371,3382
DMRT2_E2_141.9,DMRT2,360,1015
IRX5_E2_177.29,IRX5,547,1223
STUB1_696.49,STUB1,458,1239
TNK1_PKc_E6_284.41,TNK1,287,593
DTX3L_2223.79,DTX3L,955,2390
TSSK2_PKc_E1_789.95,TSSK2,552,1213
KDM5C_E3_123.8,KDM5C,893,1966
ZNF648_E2_828.0,ZNF648,557,1348
MAP2K1_PKc_E2_108.8,MAP2K1,44,179
GSG2_PKc_E1_1371.55,GSG2,1143,2462
GLIS1_E4_84.7,GLIS1,267,721
GUCY2F_PKc_E8_90,GUCY2F,422,673
EGR1_E2_75.1,EGR1,713,1665
CCNF_2361.210,CCNF,341,895
KBTBD11_BTB141225_E1_1872.75,KBTBD11,243,546
ALG13_Tudor_E14_101.2,ALG13,233,626
DTX4_1860.5,DTX4,249,501
PHF12_Phd_E2_77.0,PHF12,501,1079
PARK2_1398.97,PARK2,547,1429
KLK8_263.10,KLK8,1065,2845
SPDEF_E6_173.10,SPDEF,706,1686
ZNF808_E5_1998.100,ZNF808,464,1022
PITX2_E2_135.8,PITX2,434,1263
ANAPC5_2268.206,ANAPC5,640,1660
ITK_PKc_E14_65,ITK,522,1192
BUB1_PKc_E20_108.7,BUB1,303,617
ATM_PKc_E60_115.6,ATM,235,456
POU3F4_E1_174.13,POU3F4,112,170
L3MBTL1_E18_88.1,L3MBTL1,269,707
RBCK1_1533.39,RBCK1,153,382
NFE2L1_E6_204.6,NFE2L1,179,247
KCTD17_BTB33121_E1_894.161,KCTD17,555,1172
SLK_PKc_E5_73,SLK,841,2016
SGK1_PKc_E6_132,SGK1,332,770
ULK2_PKc_E2_93.1,ULK2,1041,2518
MARK4_PKc_E5_66,MARK4,818,1955
CHD4_Chromo_E11_69.4,CHD4,337,531
RHOXF1_E2_46.0,RHOXF1,651,1619
CAPN12_2160.369,CAPN12,614,1543
CTSG_768.99,CTSG,960,1807
USP11_2892.411,USP11,1954,5932
SOCS3_678.47,SOCS3,559,1425
ARID3C_E3_184.4,ARID3C,335,564
MASTL_PKc2_E9_142.23,MASTL,263,521
MESP1_E1_174.7,MESP1,999,2305
ASH1L_Bah26602794_E1_8895.489,ASH1L,392,911
LIMK2_PKc_E11_66.3,LIMK2,646,2123
TRIM39_1557.203,TRIM39,217,651
HDGF_PWWP40108_E1_771.128,HDGF,371,893
HOXB6_E4_177.18,HOXB6,800,2121
PDX1_E2_177.8,PDX1,427,1202
LHX9_E4_135.11,LHX9,296,607
HOXD9_E2_156.5,HOXD9,254,628
SCML2_MBT36131_E1_2103.232,SCML2,548,1930
KDM4B_tudor921973_E1_3291.363,KDM4B,363,864
HLF_E4_177.1,HLF,278,734
PSMB7_834.46,PSMB7,1004,1617
CLOCK_e23_256.10,CLOCK,420,914
STK39_PKc_E3_109.6,STK39,747,1761
AIRE_Phd2_E11_104.10,AIRE,358,1214
HIPK4_PKc_E2_357.17,HIPK4,124,260
SP6_E2_162.2,SP6,983,2749
ZNF467_E5_1212.147,ZNF467,122,202
FLT1_PKc_E21_157.4,FLT1,183,383
MYLK4_PKc_E7_142.8,MYLK4,1277,4110
POU5F1_E5_51.3,POU5F1,679,1494
PAX2_E3_198.8,PAX2,829,2096
MEX3D_2001.258,MEX3D,615,1487
GGT5_1764.213,GGT5,1448,3073
TCF21_E1_180.30,TCF21,348,1000
TRIM41_1893.103,TRIM41,952,2341
FBXL19_2085.162,FBXL19,140,220
SMARCA2_D_e17_111.10,SMARCA2,538,1424
CAPN1_2145.347,CAPN1,484,1279
ZGLP1_E3_94.15,ZGLP1,561,1645
CDC16_1863.0,CDC16,316,443
CTSD_1239.122,CTSD,584,1560
FBXL18_2157.208,FBXL18,602,1418
GRHL3_E9_159.12,GRHL3,126,419
TRIM41_1893.12,TRIM41,731,1998
MMP28_220.4,MMP28,521,1450
ASB15_1767.63,ASB15,1376,3117
MDM2_1335.51,MDM2,748,1387
USP46_1101.64,USP46,1044,2798
RNF182_744.43,RNF182,403,843
FGR_PKc_E11_154.11,FGR,1009,2873
CUL4B_2742.80,CUL4B,663,1810
RNF44_1299.91,RNF44,72,143
MIB2_3213.437,MIB2,333,697
ZNF285_E5_1002.0,ZNF285,375,607
RIOK1_PKc_E11_104.8,RIOK1,675,1283
USP2_1818.9,USP2,1866,4916
HOXB5_E2_177.17,HOXB5,833,2241
UBR1_5250.460,UBR1,1098,2611
AREL1_2472.71,AREL1,557,1421
LZTR1_BTB665799_E1_2523.213,LZTR1,708,1625
GDAP2_Macro54193_E1_1494.117,GDAP2,448,1149
RNASEL_PKc_E4_195.14,RNASEL,906,2480
ZBTB2_E3_639.43,ZBTB2,724,1933
PSMD14_933.13,PSMD14,1777,2884
MMP14_1749.36,MMP14,402,603
TDRD6_tudor13091422_E1_6291.434,TDRD6,576,1072
EGR4_E2_162.13,EGR4,424,1096
RAI1_ePhd_E3_507.52,RAI1,105,284
ARIH1_1674.98,ARIH1,1411,2353
TRIM64_1350.133,TRIM64,1276,3743
ZFP92_E4_657.36,ZFP92,396,755
EPHA5_PKc_E16_150,EPHA5,406,1035
AIRE_E5_114.20,AIRE,355,804
OMA1_1575.41,OMA1,561,2019
MECP2_E3_127.6,MECP2,1231,3165
RORC_E4_142.10,RORC,489,1123
TRIM15_1398.5,TRIM15,392,1003
MARCH2_741.24,MARCH2,288,737
THAP11_E1_234.8,THAP11,1599,2861
MAPKAPK5_PKc_E3_76,MAPKAPK5,520,1039
DDB1_3423.15,DDB1,1099,1691
PLK2_PKc_E6_96.4,PLK2,759,1518
ZNF592_E9_84.1,ZNF592,1054,2744
ZFPL1_933.61,ZFPL1,167,555
MKRN1_1449.138,MKRN1,452,1079
KDM2A_Phd_E15_111.2,KDM2A,1046,2039
HLX_E3_141.11,HLX,91,147
PAX9_E3_378.14,PAX9,466,949
KLHL28_BTB25132_E1_1716.134,KLHL28,704,1410
F12_1848.21,F12,955,2412
DCAF15_1803.353,DCAF15,535,1331
SIK1_PKc_E3_117.1,SIK1,1561,3099
SNAPC4_SANT4_E13_40.0,SNAPC4,699,594
TCF15_E1_168.1,TCF15,284,730
KDM2B_Phd_E15_63.1,KDM2B,514,1474
ETV6_E7_101.6,ETV6,890,2068
IKZF4_E5_131.14,IKZF4,681,1498
ZBTB39_BTB20120_E1_2139.315,ZBTB39,725,1495
FBXO41_2628.184,FBXO41,426,1373
BAZ2B_MBD_E13_84.2,BAZ2B,1420,3319
NRK_PKc_E6_111,NRK,707,2148
ZNF8_E4_699.33,ZNF8,1067,2841
CDK18_PKc_E5_45,CDK18,208,519
HACE1_2730.12,HACE1,2,28
TRIB2_PKc_E2_293.31,TRIB2,595,2092
CHD6_H_e17_196.20,CHD6,1178,3021
ZNF490_E5_918.42,ZNF490,783,1802
CUL5_2343.100,CUL5,585,1352
MAPKAPK3_PKc_E5_140.4,MAPKAPK3,483,1212
SPSB3_1068.81,SPSB3,190,527
TRIM8_1656.32,TRIM8,876,1953
TBR1_E1_86.7,TBR1,1021,2633
C1RL_1464.107,C1RL,954,2280
RAD54L2_H_e14_119.4,RAD54L2,606,887
KLF2_E3_78.9,KLF2,769,1971
HECW1_4719.551,HECW1,281,590
DMAP1_SANT_E5_45.1,DMAP1,1053,1725
FBXO17_864.99,FBXO17,925,2108
ESX1_E2_89.0,ESX1,487,1058
AKAP1_tudor764809_E1_2712.241,AKAP1,647,1636
RNF170_777.58,RNF170,879,1763
NEK8_PKc_E1_41.4,NEK8,528,1136
SMARCC2_Chromo_E7_70.1,SMARCC2,566,1294
RFPL2_1137.104,RFPL2,164,278
RARA_E4_142.12,RARA,319,682
KBTBD2_BTB21128_E1_1872.152,KBTBD2,1044,2926
ST18_E15_212.25,ST18,701,1466
ALG13_Tudor_E14_101.0,ALG13,206,353
SOX3_E1_216.14,SOX3,666,1896
KDM8_e4_133.0,KDM8,590,963
MAPK6_PKc_E5_200.9,MAPK6,940,2245
MAP2K2_PKc_E4_78.8,MAP2K2,551,1105
HERC1_14586.809,HERC1,488,1131
UNK_2433.195,UNK,1788,4599
FOXD3_E1_234.4,FOXD3,629,1668
PML_2649.478,PML,692,1819
CDC23_1794.39,CDC23,838,1452
L3MBTL2_MBT183283_E1_2118.307,L3MBTL2,1491,2786
TRPS1_E6_102.5,TRPS1,818,2460
EN2_E2_180.19,EN2,777,2079
KCNC2_BTB10151_E1_1917.32,KCNC2,761,1519
ZNF18_E9_402.23,ZNF18,1516,4074
ELK3_E2_153.8,ELK3,608,1466
SMARCA5_SANT_E20_126.2,SMARCA5,780,1620
ZNF579_E2_1257.238,ZNF579,405,814
SPIB_E6_261.27,SPIB,332,652
CAPN7_2442.206,CAPN7,504,1577
ZBTB7C_E2_113.17,ZBTB7C,340,801
HUNK_PKc_E2_293.25,HUNK,583,1334
TRAF4_1413.127,TRAF4,418,882
MIB2_3213.375,MIB2,464,1068
RNF183_579.1,RNF183,517,1077
KCTD12_BTB36126_E1_978.16,KCTD12,1091,2733
TULP4_4632.884,TULP4,306,681
MAP2K3_PKc_E6_117.3,MAP2K3,323,758
AXL_PKc_E17_110.5,AXL,278,872
ADAMTS10_3312.581,ADAMTS10,284,842
ZNF793_E8_600.62,ZNF793,376,718
KDM2B_Phd_E14_123.1,KDM2B,594,1617
NRBP1_PKc_E4_102,NRBP1,1601,2936
DNAJC2_SANT2_E16_155.8,DNAJC2,487,1480
MAP2K3_PKc_E4_96.12,MAP2K3,293,778
SIRT7_e4_70.10,SIRT7,396,1103
IRF6_E3_156.10,IRF6,897,1835
PRKX_PKc_E6_58.2,PRKX,739,1858
AAK1_PKc_E3_119.6,AAK1,359,1396
PWWP2B_PWWP488574_E1_1773.188,PWWP2B,664,1826
SIK1_PKc_E7_124.16,SIK1,696,1779
EIF2AK2_PKc_E12_159.6,EIF2AK2,811,1624
NKX2_8_E2_171.16,NKX2,160,369
RAB40A_834.56,RAB40A,1398,3713
EHMT1_e26_176.2,EHMT1,1218,3134
TNRC18_Bah28162960_E1_8907.1029,TNRC18,183,483
TRAF7_2013.202,TRAF7,236,476
HNF1A_E3_187.9,HNF1A,330,892
NO66_e1_980.106,NO66,982,2371
CUL1_2331.114,CUL1,299,577
ADCK4_PKc_E12_108.1,ADCK4,243,656
MTF1_E3_215.7,MTF1,1194,3117
ADCK5_PKc_E7_114.17,ADCK5,475,1266
ZBTB9_BTB38140_E1_1422.21,ZBTB9,855,1644
NKX6_2_E2_135.7,NKX6,384,984
DDR1_PKc_E13_128.2,DDR1,292,697
SALL4_E3_266.35,SALL4,699,1410
FBXW9_11,FBXW9,461,1062
MBD3_MBD2_E6_52.0,MBD3,638,1243
FBXL5_2076.26,FBXL5,836,2373
FGR_PKc_E12_132.2,FGR,573,1484
ZNF865_E1_1950.495,ZNF865,650,1577
RIOK1_PKc_E6_93.2,RIOK1,1337,2268
ZPR1_E8_67.3,ZPR1,357,576
TBX10_E4_172.21,TBX10,1212,3165
FBXW5_1701.321,FBXW5,1158,2995
SNAI3_E3_44.2,SNAI3,315,680
HDGFL1_PWWP985_E1_756.19,HDGFL1,245,625
TRIM54_1203.11,TRIM54,798,1919
LONRF2_2265.219,LONRF2,576,1141
KLHL30_BTB23130_E1_1737.22,KLHL30,409,1229
KCNS1_BTB52151_E1_1581.33,KCNS1,626,1187
MMP1_1410.53,MMP1,517,980
PRKACA_PKc_E4_99,PRKACA,428,1036
RNF225_990.236,RNF225,629,1757
MAFF_E3_276.18,MAFF,224,404
ZNF446_E7_69.5,ZNF446,651,1622
F11_1878.12,F11,1204,3179
PRKD1_PKc_E12_64.5,PRKD1,412,1174
CAPN5_1923.104,CAPN5,952,2062
CERS4_E5_93.3,CERS4,421,1197
KCTD13_BTB43133_E1_990.158,KCTD13,449,1043
RNF40_3006.307,RNF40,456,916
KCNA6_BTB43134_E1_1590.321,KCNA6,569,1342
RNF111_2988.5,RNF111,1252,4086
ZNF213_E6_330.29,ZNF213,178,341
CUL5_2343.132,CUL5,252,446
PATZ1_E1_392.29,PATZ1,210,560
ZNF239_E2_816.72,ZNF239,587,1787
MYLK3_PKc_E5_41.1,MYLK3,677,1761
BARHL1_E2_155.12,BARHL1,333,766
CSK_PKc_E9_91,CSK,219,456
RNF17_tudor12321277_E1_4872.142,RNF17,521,1455
POU2F2_E11_108.4,POU2F2,130,384
CREB5_E9_138.3,CREB5,275,493
ZFPL1_933.166,ZFPL1,253,718
ANKK1_PKc_E1_113.4,ANKK1,1286,2942
BTBD17_BTB53162_E1_1437.274,BTBD17,262,477
MMP27_1542.23,MMP27,1209,2214
NUAK1_PKc_E1_84.1,NUAK1,268,624
RNF130_1260.151,RNF130,184,399
NFATC4_E4_141.11,NFATC4,451,1064
HOXB4_E2_177.7,HOXB4,567,1628
PAK4_PKc_E5_201.2,PAK4,257,447
XIAP_1494.4,XIAP,643,1846
C9orf3_2460.12,C9orf3,1004,2866
ZNF341_E8_194.7,ZNF341,801,1512
WSB1_1266.78,WSB1,788,2087
PMPCB_1470.31,PMPCB,992,1877
MSC_E1_180.25,MSC,818,2074
PTK2B_PKc_E21_85.2,PTK2B,702,1607
FBXO6_3,FBXO6,925,2147
ZNF514_E5_498.27,ZNF514,289,729
PDPK1_PKc_E2_48,PDPK1,444,970
SBK2_PKc_E2_52.3,SBK2,527,1436
CBFB_E2_87.6,CBFB,93,217
HERC2_14505.1108,HERC2,1168,3297
FMR1_Agenet59117_E1_1899.1,FMR1,721,1796
MAPKAPK2_PKc_E2_140.8,MAPKAPK2,189,317
SOCS4_1323.12,SOCS4,206,358
UBOX5_1626.198,UBOX5,192,376
KLHL2_BTB50157_E1_1794.15,KLHL2,777,1833
ANKK1_PKc_E5_156.2,ANKK1,460,1050
PAX3_E2_222.3,PAX3,241,483
STK36_PKc_E5_131.13,STK36,510,1856
TBK1_PKc_E3_141,TBK1,444,854
THAP9_E2_184.16,THAP9,818,1951
BACE2_1557.52,BACE2,521,1299
ANAPC4_2430.140,ANAPC4,1038,2192
USP7_3309.38,USP7,1521,3553
PHRF1_Phd_E7_70.7,PHRF1,863,1785
LRRK1_PKc_E28_195.13,LRRK1,595,1660
NTRK1_PKc_E13_123.9,NTRK1,1020,2117
SRC_PKc_E12_154,SRC,257,793
TMPRSS9_3180.63,TMPRSS9,129,317
ZNF473_E5_1962.147,ZNF473,679,1721
ESR2_E4_117.7,ESR2,877,1722
CDKL3_PKc_E7_66.1,CDKL3,536,1150
CDC5L_SANT_E2_104.3,CDC5L,840,1267
USP32_4815.157,USP32,1205,2659
PHIP_5466.383,PHIP,740,2261
DYRK1A_PKc_E8_141.1,DYRK1A,176,343
TRIM56_2268.225,TRIM56,302,700
NTRK2_PKc_E21_174.13,NTRK2,515,1097
UHRF1_12,UHRF1,452,914
BAHD1_Bah623733_E1_2343.208,BAHD1,457,1151
TRIM73_6,TRIM73,650,1305
WSB2_1266.101,WSB2,324,1146
GCM2_E3_113.10,GCM2,532,1677
CDKL4_PKc_E6_83.2,CDKL4,321,610
AK2_PKc_E6_159.17,AK2,395,833
ZBTB43_BTB23123_E1_1404.166,ZBTB43,624,1709
FBXL8_1125.36,FBXL8,755,1904
KDM5B_Phd1_E8_138.12,KDM5B,805,2152
FBXL17_2106.135,FBXL17,1149,2496
FBXO25_2,FBXO25,857,2000
KAT5_Chromo_E1_64.4,KAT5,893,1961
L3MBTL4_MBT57149_E1_1872.2,L3MBTL4,1259,2796
RNF130_1260.49,RNF130,905,2420
MARK1_PKc_E9_120,MARK1,506,1294
RNF19B_1764.240,RNF19B,192,329
SCML2_MBT36131_E1_2103.14,SCML2,276,642
RNF31_2766.270,RNF31,686,1557
CDC27_2493.101,CDC27,1002,1853
PASK_PKc_E13_126.11,PASK,612,1414
TPP2_3750.141,TPP2,566,1435
TFCP2L1_E2_152.18,TFCP2L1,390,852
SBK2_PKc_E2_52,SBK2,783,2056
CLK2_PKc_E5_67,CLK2,389,876
RNFT2_1335.125,RNFT2,260,793
TCF15_E1_168.17,TCF15,393,686
FBXL16_7,FBXL16,255,630
SIRT6_e7_124.20,SIRT6,910,2638
KCTD19_BTB398488_E1_2781.355,KCTD19,509,1234
FOXA2_E2_234.16,FOXA2,226,620
ZKSCAN5_E6_427.32,ZKSCAN5,586,1618
ZNF335_E17_95.0,ZNF335,307,728
GSK3B_PKc_E3_84.2,GSK3B,619,1427
SRY_E1_234.12,SRY,1015,2399
KDM2B_CXXC615651_E1_4011.167,KDM2B,611,1336
NSD1_PWWP17541848_E1_8091.285,NSD1,338,845
ZNF516_E3_1711.146,ZNF516,400,881
RHBDL1_101.15,RHBDL1,926,2161
CHUK_PKc_E4_70.2,CHUK,345,823
CERS2_E4_93.6,CERS2,437,917
CREB5_E9_138.0,CREB5,67,200
KLHL28_BTB25132_E1_1716.133,KLHL28,821,1954
TFAP2E_E7_217.3,TFAP2E,436,1034
LRSAM1_2172.200,LRSAM1,366,852
TRIM65_1554.103,TRIM65,718,1716
PRDM16_E7_148.5,PRDM16,624,1334
MEOX1_E2_129.5,MEOX1,1075,2387
NEDD4L_2565.84,NEDD4L,1121,2300
SLK_PKc_E4_150.6,SLK,563,1324
IRF2BP1_1755.203,IRF2BP1,483,1160
NR1I2_E3_134.0,NR1I2,592,1200
L3MBTL2_MBT408500_E1_2118.26,L3MBTL2,1391,3317
TDRD1_tudor766813_E1_3570.104,TDRD1,380,1106
KCTD16_BTB27119_E1_1287.6,KCTD16,546,1185
KMT2B_ePhd_E22_138.6,KMT2B,394,836
ZBED2_E2_162.9,ZBED2,342,1058
PATZ1_E5_239.24,PATZ1,782,1919
MSH6_PWWP88195_E1_4083.36,MSH6,502,1201
MGRN1_1731.266,MGRN1,537,1228
CNDP1_1524.65,CNDP1,1784,4200
CDC27_2493.106,CDC27,373,373
ZBTB49_BTB15118_E1_2298.11,ZBTB49,234,513
WSB1_1266.26,WSB1,499,1272
CDX2_E2_126.6,CDX2,609,1165
UBE2N_459.50,UBE2N,817,1487
EGR2_E2_243.20,EGR2,659,1628
ZNF214_E3_1026.56,ZNF214,550,1172
SGK3_PKc_E8_42.2,SGK3,450,1049
SRMS_PKc_E6_182.12,SRMS,187,451
MORF4L1_Chromo_E4_79.1,MORF4L1,654,1432
IRAK2_PKc_E9_196.14,IRAK2,168,570
RNF152_612.100,RNF152,580,1251
RNF32_1089.37,RNF32,379,807
EPHA10_PKc_E15_150.3,EPHA10,280,767
KLF1_E2_75.0,KLF1,496,1030
UBE2D4_444.30,UBE2D4,317,728
HMGB3_E3_140.11,HMGB3,1425,3438
FGFR4_PKc_E11_122.18,FGFR4,363,1104
PASK_PKc_E15_200.2,PASK,506,1507
VPS11_2825.312,VPS11,708,1867
KCNG1_BTB65164_E1_1542.14,KCNG1,598,1432
MEIS3_E9_88.3,MEIS3,328,711
TDRKH_tudor357404_E1_1686.131,TDRKH,508,1195
PHF23_Phd_E5_132.10,PHF23,344,646
SPEG_PKc1_E26_27,SPEG,795,1976
TRIM49B_1359.92,TRIM49B,789,1871
SIX1_E1_156.26,SIX1,385,789
NPR2_PKc_E9_75.6,NPR2,429,816
ZFHX4_E10_2571.180,ZFHX4,666,1612
TRIM60_1416.109,TRIM60,545,1145
SOX21_E1_216.10,SOX21,404,830
ZBTB42_E1_159.7,ZBTB42,223,627
PASK_PKc_E14_156.1,PASK,457,1329
CBLB_2949.64,CBLB,461,1003
MAP2K5_PKc_E9_40.1,MAP2K5,697,1923
AATK_PKc_E4_36,AATK,269,668
ZNF510_E6_1272.27,ZNF510,780,1547
CHEK2_PKc_E7_54.1,CHEK2,130,403
RNF138_E7_84.4,RNF138,946,2186
MEX3B_1710.327,MEX3B,574,1197
EPHB6_PKc_E15_150.12,EPHB6,201,386
MBD1_CXXC331377_E1_1968.269,MBD1,796,2902
HR_e18_129.2,HR,491,1205
DCAF15_1803.281,DCAF15,1928,4864
MAP3K8_PKc_E6_107.4,MAP3K8,306,878
KCTD18_BTB1498_E1_1281.174,KCTD18,76,207
MPND_1416.125,MPND,524,1434
KDM2B_CXXC615651_E1_4011.165,KDM2B,262,504
VPS18_2922.103,VPS18,485,926
DCAF7_1029.1,DCAF7,916,1644
NKX6_1_E2_135.8,NKX6,123,191
RIPK3_PKc_E4_146.18,RIPK3,190,451
TRIM10_1446.254,TRIM10,242,714
TYRO3_PKc_E17_160.6,TYRO3,489,1725
KMT2A_11919.1074,KMT2A,336,740
RC3H1_3405.419,RC3H1,254,421
ZNF483_E6_1206.1,ZNF483,634,995
FBXO27_852.148,FBXO27,104,269
HLX_E4_48.4,HLX,976,2116
LTN1_5439.225,LTN1,243,655
KLHL22_BTB51145_E1_1905.306,KLHL22,781,1946
KDM1B_e15_126.10,KDM1B,349,771
PRSS53_1662.203,PRSS53,332,562
ANKFY1_BTB111198_E1_3636.48,ANKFY1,396,1133
EP300_e27_166.3,EP300,605,1104
ZNF768_E2_747.88,ZNF768,371,985
CASP14_729.94,CASP14,478,987
USP35_3057.229,USP35,627,1246
LHX3_E4_135.4,LHX3,87,256
CSDC2_E3_92.8,CSDC2,427,966
SP3_E6_121.1,SP3,656,1978
NHLH1_E2_171.1,NHLH1,742,1570
TRIM27_748.24,TRIM27,268,630
TFAM_E3_71.2,TFAM,1754,2813
CDC20_1500.95,CDC20,474,848
CAMK4_PKc_E5_73.1,CAMK4,933,2384
USP29_2769.119,USP29,852,1694
SKP2_1275.111,SKP2,853,2097
TRIM39_1557.213,TRIM39,390,1093
FOXO1_E1_153.15,FOXO1,219,537
ZSCAN29_E3_490.76,ZSCAN29,276,737
JAK2_PKc_E14_88,JAK2,662,1540
POU5F1_E5_51.1,POU5F1,514,945
DYRK4_PKc_E9_173.37,DYRK4,274,793
CXXC1_CXXC162208_E1_1983.285,CXXC1,1036,2537
MYPOP_SANT_E2_231.27,MYPOP,244,707
ZNF311_E7_1152.54,ZNF311,623,1679
PRPF19_1515.110,PRPF19,830,1233
ZNF484_E4_1164.95,ZNF484,1235,3061
PARP14_Macro12271354_E1_5406.22,PARP14,329,695
EPHA3_PKc_E12_62.2,EPHA3,1414,3234
ZNF510_E6_1272.100,ZNF510,1000,2434
ZNRF4_1290.43,ZNRF4,261,625
ZNF503_E2_183.45,ZNF503,470,1267
KCTD9_BTB91181_E1_1170.18,KCTD9,386,717
ANAPC11_255.4,ANAPC11,414,634
HOXA5_E2_177.21,HOXA5,362,1050
FOXS1_E1_234.29,FOXS1,217,655
NKX6_1_E2_135.10,NKX6,1348,3062
OXSR1_PKc_E4_142.5,OXSR1,272,861
TRIM71_2607.21,TRIM71,122,324
MBTD1_MBT359456_E1_1887.58,MBTD1,565,1490
TRIM47_1917.422,TRIM47,181,544
CDC5L_SANT2_E3_142.1,CDC5L,637,1277
UBE2B_459.0,UBE2B,362,798
EPHA7_PKc_E15_150.1,EPHA7,693,2002
SPSB4_822.33,SPSB4,86,126
ASH1L_Bah26602794_E1_8895.486,ASH1L,808,1772
ZIC4_E3_118.10,ZIC4,261,602
CEBPB_E1_147.9,CEBPB,774,1679
ASB16_1362.129,ASB16,667,1396
LONRF1_2322.33,LONRF1,431,1300
PBRM1_BD1_e5_86.0,PBRM1,550,892
MARCH5_837.69,MARCH5,624,1722
RNF135_1299.9,RNF135,249,663
UNKL_2052.191,UNKL,527,1387
FBXL14_1257.1,FBXL14,824,1959
MAST2_PKc_E16_139.11,MAST2,1124,2763
NFKB1_E8_159.11,NFKB1,194,426
BIRC2_1857.104,BIRC2,883,1711
SALL3_E2_2157.310,SALL3,394,854
TTF1_SANT_E6_130.8,TTF1,830,1318
ATF5_E4_189.18,ATF5,499,995
DMRTB1_E1_141.4,DMRTB1,545,1485
TMPRSS11E_1272.6,TMPRSS11E,1793,4208
