sgRNA,Gene,A2780_Ts18_D0,A2780_Ts18_D10
TRIM16_1695.254,TRIM16,2950,577
TRIM16_1695.30,TRIM16,1383,173
TRIM16_1695.31,TRIM16,722,1528
TRIM16_1695.245,TRIM16,1002,375
TRIM16_1695.236,TRIM16,1610,1453
TRIM16_1695.34,TRIM16,2066,2263
TRIM16_1695.36,TRIM16,2758,2328
TRIM16_1695.207,TRIM16,2023,1060
TRIM16_1695.84,TRIM16,2293,937
TRIM16_1695.109,TRIM16,751,848
TRIM16_1695.159,TRIM16,1303,1063
TRIM42_2172.249,TRIM42,1409,575
TRIM42_2172.247,TRIM42,2049,1063
TRIM42_2172.244,TRIM42,1137,743
TRIM42_2172.242,TRIM42,1064,799
TRIM42_2172.16,TRIM42,354,516
TRIM42_2172.237,TRIM42,1079,370
TRIM42_2172.206,TRIM42,912,856
TRIM42_2172.203,TRIM42,767,718
TRIM42_2172.200,TRIM42,2653,1904
TRIM42_2172.38,TRIM42,1114,863
TRIM42_2172.44,TRIM42,2368,1153
TRIM42_2172.113,TRIM42,2530,1068
TRIM42_2172.110,TRIM42,2563,2356
TRIM42_2172.182,TRIM42,1907,851
TRIM43_1341.160,TRIM43,810,1107
TRIM43_1341.1,TRIM43,1217,1182
TRIM43_1341.27,TRIM43,1721,2469
TRIM43_1341.29,TRIM43,1545,1710
TRIM43_1,TRIM43,542,1243
TRIM43_2,TRIM43,1468,504
TRIM43_3,TRIM43,1659,2428
TRIM43_4,TRIM43,1949,757
TRIM43_5,TRIM43,2849,1971
TRIM43_6,TRIM43,956,273
TRIM44_1035.57,TRIM44,2075,1751
TRIM44_1035.122,TRIM44,3210,2389
TRIM44_1035.121,TRIM44,2104,686
TRIM44_1035.119,TRIM44,1003,344
TRIM44_1035.118,TRIM44,1108,465
TRIM44_1035.65,TRIM44,1834,883
TRIM45_1689.270,TRIM45,1268,423
TRIM45_1689.265,TRIM45,2007,1502
TRIM45_1689.263,TRIM45,1014,961
TRIM45_1689.16,TRIM45,1570,1448
TRIM45_1689.19,TRIM45,727,63
TRIM45_1689.21,TRIM45,897,1068
TRIM45_1689.261,TRIM45,1059,1231
TRIM45_1689.22,TRIM45,1340,2485
TRIM45_1689.234,TRIM45,632,802
TRIM45_1689.231,TRIM45,1639,1156
TRIM45_1689.228,TRIM45,1280,813
TRIM45_1689.220,TRIM45,1884,918
TRIM45_1689.209,TRIM45,1969,1555
TRIM45_1689.201,TRIM45,1197,1075
TRIM45_1689.186,TRIM45,1319,438
TRIM45_1689.117,TRIM45,1841,567
TRIM48_675.0,TRIM48,3166,708
TRIM48_675.72,TRIM48,566,1031
TRIM48_675.13,TRIM48,2248,1798
TRIM48_1,TRIM48,1636,469
TRIM49B_1359.134,TRIM49B,1892,134
TRIM49B_1359.133,TRIM49B,1289,163
TRIM49B_1359.53,TRIM49B,978,480
TRIM49B_1359.92,TRIM49B,1392,1573
TRIM49B_1359.71,TRIM49B,1043,380
TRIM49B_1,TRIM49B,4037,1969
TRIM49B_2,TRIM49B,1239,176
TRIM49B_3,TRIM49B,1824,603
TRIM49B_4,TRIM49B,1817,364
TRIM71_2607.2,TRIM71,747,5
TRIM71_2607.495,TRIM71,433,282
TRIM71_2607.492,TRIM71,663,815
TRIM71_2607.6,TRIM71,1510,431
TRIM71_2607.478,TRIM71,328,2
TRIM71_2607.21,TRIM71,389,283
TRIM71_2607.390,TRIM71,3858,5437
TRIM71_2607.74,TRIM71,996,947
TRIM71_2607.389,TRIM71,2647,1436
TRIM71_2607.378,TRIM71,1253,1099
TRIM71_2607.106,TRIM71,1387,2225
TRIM71_2607.365,TRIM71,543,1268
VPS41_2565.102,VPS41,2463,559
VPS41_2565.173,VPS41,3771,4002
VPS41_2565.170,VPS41,1670,498
VPS41_2565.163,VPS41,3742,1841
VPS41_2565.110,VPS41,1606,1457
VPS41_2565.123,VPS41,2846,1796
VPS41_2565.141,VPS41,1213,707
VPS41_2565.125,VPS41,1347,811
VPS41_2565.126,VPS41,1565,2050
VPS41_2565.28,VPS41,1629,313
VPS41_2565.35,VPS41,1375,465
TRIM49_1,TRIM49,1229,1133
TRIM49_2,TRIM49,4118,1912
TRIM49_3,TRIM49,4037,1969
TRIM49_4,TRIM49,1279,69
TRIM49_5,TRIM49,1133,2
TRIM49_6,TRIM49,1537,140
TRIM49_7,TRIM49,497,16
TRIM49_8,TRIM49,1718,135
TRIM49D1_1,TRIM49D1,599,227
TRIM49D1_2,TRIM49D1,2389,1234
TRIM49D1_3,TRIM49D1,2774,764
TRIM49D1_4,TRIM49D1,1471,22
TRIM49D1_5,TRIM49D1,224,1
TRIM49D1_6,TRIM49D1,294,220
TRIM64_1350.133,TRIM64,2485,1272
TRIM64_1350.132,TRIM64,1951,1142
TRIM64_1,TRIM64,1,1
TRIM64_2,TRIM64,1333,533
TRIM64_3,TRIM64,1835,2953
TRIM64B_1,TRIM64B,353,143
TRIM64B_2,TRIM64B,1067,1341
TRIM73_1,TRIM73,2685,1149
TRIM73_2,TRIM73,3696,1517
TRIM73_3,TRIM73,1197,2583
TRIM73_4,TRIM73,388,48
TRIM73_5,TRIM73,1857,1833
TRIM73_6,TRIM73,1109,856
TRIM73_7,TRIM73,516,126
TRIM73_8,TRIM73,666,114
UHRF1_1,UHRF1,1452,985
UHRF1_2,UHRF1,926,570
UHRF1_3,UHRF1,1175,13
UHRF1_4,UHRF1,77,1
UHRF1_5,UHRF1,390,457
UHRF1_6,UHRF1,694,1
UHRF1_7,UHRF1,1153,357
UHRF1_8,UHRF1,1489,1354
UHRF1_9,UHRF1,433,15
UHRF1_10,UHRF1,810,135
UHRF1_11,UHRF1,1493,1
UHRF1_12,UHRF1,637,139
UHRF1_2381.359,UHRF1,1029,1272
UHRF1_2381.355,UHRF1,1624,4
XIAP_1,XIAP,2065,1897
XIAP_2,XIAP,2123,2035
XIAP_3,XIAP,1708,650
XIAP_1494.4,XIAP,1139,970
XIAP_1494.117,XIAP,1406,665
XIAP_1494.10,XIAP,1170,4528
XIAP_1494.102,XIAP,707,226
XIAP_1494.25,XIAP,1880,895
XIAP_1494.96,XIAP,2018,1224
XIAP_1494.61,XIAP,1181,480
XIAP_1494.63,XIAP,2945,1054
XIAP_1494.40,XIAP,2589,4139
RNF5_1,RNF5,2059,826
RNF5_2,RNF5,3626,2471
RNF5_3,RNF5,2366,2065
RNF5_4,RNF5,2126,2762
RNF5_5,RNF5,1776,1835
RNF5_6,RNF5,474,609
RNF5_543.73,RNF5,1277,1742
NFX1_3366.71,NFX1,1570,1499
NFX1_3366.72,NFX1,1876,1638
NFX1_3366.360,NFX1,1616,1026
NFX1_3366.358,NFX1,1154,623
NFX1_3366.355,NFX1,2337,732
NFX1_3366.117,NFX1,800,29
NFX1_3366.289,NFX1,4382,5510
NFX1_3366.173,NFX1,480,317
NFX1_3366.214,NFX1,567,452
PCGF6_1053.93,PCGF6,1758,970
PCGF6_1053.91,PCGF6,3993,1546
PCGF6_1,PCGF6,2498,3163
RAD18_1,RAD18,3192,2549
RAD18_1488.94,RAD18,2536,1258
RAD18_1488.70,RAD18,2759,2466
RAD18_1488.69,RAD18,2647,2522
RAD18_1488.25,RAD18,2168,1117
RAD18_1488.64,RAD18,1,1
RFPL4A_864.80,RFPL4A,3434,1760
RFPL4A_864.70,RFPL4A,3079,1724
RFPL4A_1,RFPL4A,806,1933
RFPL4A_2,RFPL4A,3635,2716
RFPL4A_3,RFPL4A,2647,3585
RFPL4A_4,RFPL4A,1109,630
RFPL4A_5,RFPL4A,467,519
UBR3_RING_E28_111.1,UBR3,4623,4866
UBR3_RING_E28_111.5,UBR3,1,1
UBR3_RING_E28_111.8,UBR3,6717,6562
UBR3_RING_E29_62.1,UBR3,1217,3227
UBR3_RING_E29_62.2,UBR3,1292,1283
UBR3_RING_E29_62.3,UBR3,2096,3317
ZFPL1_933.184,ZFPL1,1225,960
ZFPL1_933.5,ZFPL1,1901,665
ZFPL1_933.178,ZFPL1,368,38
ZFPL1_933.172,ZFPL1,914,298
ZFPL1_933.8,ZFPL1,1381,1132
ZFPL1_933.167,ZFPL1,677,1250
ZFPL1_933.166,ZFPL1,662,651
ZFPL1_933.61,ZFPL1,271,76
ZFPL1_933.82,ZFPL1,600,104
ZNF598_2715.17,ZNF598,804,66
ZNF598_2715.20,ZNF598,448,235
ZNF598_2715.605,ZNF598,1969,1140
ZNF598_2715.602,ZNF598,1737,469
ZNF598_2715.601,ZNF598,1438,463
ZNF598_2715.25,ZNF598,553,698
ZNF598_2715.33,ZNF598,1182,306
ZNF598_2715.36,ZNF598,2599,1160
ZNF598_2715.48,ZNF598,1530,1288
ZNF598_2715.50,ZNF598,1676,591
ZNF598_2715.55,ZNF598,1505,207
ZNF598_2715.551,ZNF598,327,26
UBA52_387.34,UBA52,1573,820
UBA52_387.27,UBA52,864,1
UBA52_387.17,UBA52,2359,1017
UBB_690.2,UBB,1140,163
UBB_690.76,UBB,1601,314
UBB_690.30,UBB,1827,993
UBC_2058.287,UBC,2052,2304
UBC_2058.236,UBC,1509,2075
UBC_2058.230,UBC,1252,947
UBC_2058.135,UBC,1703,354
PPIL2_1563.250,PPIL2,1867,91
PPIL2_1563.247,PPIL2,823,1
PPIL2_1563.246,PPIL2,728,9
PPIL2_1563.244,PPIL2,2352,233
PPIL2_1563.7,PPIL2,1919,55
PPIL2_1563.238,PPIL2,2939,2915
PPIL2_1563.235,PPIL2,1091,1
PPIL2_1563.229,PPIL2,715,1
PPIL2_1563.23,PPIL2,1020,1
PPIL2_1563.49,PPIL2,1484,6
PPIL2_1563.180,PPIL2,1995,1703
PPIL2_1563.57,PPIL2,845,2
PPIL2_1563.168,PPIL2,290,3
PPIL2_1563.72,PPIL2,1180,1
PPIL2_1563.75,PPIL2,1374,1043
PPIL2_1563.84,PPIL2,1580,217
PPIL2_1563.148,PPIL2,3663,35
PRPF19_1515.229,PRPF19,687,1
PRPF19_1515.2,PRPF19,1294,5
PRPF19_1515.4,PRPF19,1248,3
PRPF19_1515.5,PRPF19,1416,36
PRPF19_1515.217,PRPF19,1144,3
PRPF19_1515.216,PRPF19,544,1
PRPF19_1515.207,PRPF19,1102,34
PRPF19_1515.202,PRPF19,939,3
PRPF19_1515.11,PRPF19,990,26
PRPF19_1515.163,PRPF19,1123,103
PRPF19_1515.157,PRPF19,1831,1560
PRPF19_1515.156,PRPF19,1514,1
PRPF19_1515.152,PRPF19,1204,3
PRPF19_1515.53,PRPF19,781,14
PRPF19_1515.134,PRPF19,1085,1
PRPF19_1515.115,PRPF19,723,1
PRPF19_1515.110,PRPF19,1442,1
STUB1_696.111,STUB1,145,152
STUB1_696.4,STUB1,865,470
STUB1_696.9,STUB1,3005,959
STUB1_696.41,STUB1,1875,1396
STUB1_696.44,STUB1,687,556
STUB1_696.45,STUB1,2798,1305
STUB1_696.49,STUB1,1411,696
STUB1_696.51,STUB1,1933,1086
STUB1_696.53,STUB1,1883,269
STUB1_912.13,STUB1,1609,309
STUB1_912.145,STUB1,478,561
STUB1_912.33,STUB1,2051,1137
UBE4A_3201.329,UBE4A,607,103
UBE4A_3201.25,UBE4A,2477,1056
UBE4A_3201.307,UBE4A,1225,780
UBE4A_3201.301,UBE4A,858,858
UBE4A_3201.48,UBE4A,2196,945
UBE4A_3201.57,UBE4A,2570,1961
UBE4A_3201.69,UBE4A,1194,984
UBE4A_3201.229,UBE4A,1574,1497
UBE4A_3201.198,UBE4A,2162,3106
UBE4A_3201.174,UBE4A,2517,2885
UBE4A_3201.168,UBE4A,1711,1462
UBE4A_3201.155,UBE4A,1889,1469
UBE4A_3201.148,UBE4A,2007,784
UBE4A_3201.131,UBE4A,3539,3959
UBE4A_3201.140,UBE4A,1507,610
UBE4A_3201.137,UBE4A,587,7
UBE4B_3909.316,UBE4B,1572,378
UBE4B_3909.308,UBE4B,1461,616
UBE4B_3909.285,UBE4B,842,2021
UBE4B_3909.123,UBE4B,1203,176
UBE4B_3909.239,UBE4B,1713,1348
UBE4B_3909.145,UBE4B,1578,646
UBE4B_3909.160,UBE4B,1500,181
UBE4B_3909.194,UBE4B,690,390
UBE4B_3909.192,UBE4B,991,129
UBE4B_3909.187,UBE4B,1312,642
UBE4B_3909.184,UBE4B,1076,888
UBE4B_3909.180,UBE4B,390,2
UBE4B_3909.177,UBE4B,1669,1198
UBE4B_3909.170,UBE4B,690,277
WDSUB1_1431.53,WDSUB1,2031,723
WDSUB1_1155.101,WDSUB1,1207,330
WDSUB1_1155.98,WDSUB1,3120,2318
WDSUB1_1155.5,WDSUB1,1463,740
WDSUB1_1155.82,WDSUB1,1141,1451
WDSUB1_1155.80,WDSUB1,2608,2342
WDSUB1_1155.33,WDSUB1,1793,1202
WDSUB1_1155.41,WDSUB1,1189,1067
WDSUB1_1155.46,WDSUB1,1262,626
WDSUB1_1155.62,WDSUB1,1568,429
WDSUB1_1155.56,WDSUB1,3501,3226
AREL1_2472.299,AREL1,1876,1663
AREL1_2472.18,AREL1,2375,1011
AREL1_2472.24,AREL1,1192,1262
AREL1_2472.29,AREL1,1695,611
AREL1_2472.71,AREL1,722,167
AREL1_2472.197,AREL1,683,264
AREL1_2472.187,AREL1,836,580
AREL1_2472.94,AREL1,1209,2027
AREL1_2472.105,AREL1,1814,1871
AREL1_2472.161,AREL1,2890,3459
AREL1_2472.148,AREL1,389,984
AREL1_2472.138,AREL1,1755,934
G2E3_1983.146,G2E3,3291,891
G2E3_1983.22,G2E3,4137,2721
G2E3_1983.29,G2E3,3085,1318
G2E3_1983.114,G2E3,2082,2522
G2E3_1983.48,G2E3,1094,164
G2E3_1983.53,G2E3,2324,2100
G2E3_1983.59,G2E3,2767,1825
G2E3_1983.100,G2E3,2129,1006
G2E3_1983.63,G2E3,1765,994
G2E3_1983.69,G2E3,1772,489
HACE1_2730.12,HACE1,14,1
HACE1_2730.18,HACE1,2007,2234
HACE1_2730.213,HACE1,1095,829
HACE1_2730.209,HACE1,2679,1383
HACE1_2730.75,HACE1,1821,901
HACE1_2730.161,HACE1,1471,1489
HACE1_2730.83,HACE1,1805,1679
HACE1_2730.87,HACE1,2319,2951
HACE1_2730.151,HACE1,2036,1672
HACE1_2730.148,HACE1,1779,6886
HACE1_2730.137,HACE1,3074,4963
HACE1_2730.123,HACE1,2022,524
HECTD1_7833.62,HECTD1,2920,665
HECTD1_7833.662,HECTD1,3166,1336
HECTD1_7833.92,HECTD1,3698,1583
HECTD1_7833.173,HECTD1,1129,221
HECTD1_7833.183,HECTD1,1581,656
HECTD1_7833.208,HECTD1,574,166
HECTD1_7833.220,HECTD1,1542,1118
HECTD1_7833.485,HECTD1,2438,514
HECTD1_7833.475,HECTD1,1955,2546
HECTD1_7833.469,HECTD1,1747,297
HECTD1_7833.366,HECTD1,2254,3522
HECTD1_7833.450,HECTD1,1995,1079
HECTD1_7833.390,HECTD1,2221,729
HECTD1_7833.407,HECTD1,1350,210
HECTD1_7833.417,HECTD1,1299,273
HECTD2_2343.45,HECTD2,1503,1159
HECTD2_2343.58,HECTD2,4363,2892
HECTD2_2343.65,HECTD2,1137,314
HECTD2_2343.72,HECTD2,1339,371
HECTD2_2343.82,HECTD2,921,684
HECTD2_2343.90,HECTD2,804,824
HECTD3_2586.82,HECTD3,1257,1257
HECTD3_2586.88,HECTD3,733,174
HECTD3_2586.97,HECTD3,2193,1546
HECTD3_2586.373,HECTD3,976,562
HECTD3_2586.114,HECTD3,936,1080
HECTD3_2586.307,HECTD3,608,7
HECTD3_2586.287,HECTD3,3079,2179
HECTD3_2586.184,HECTD3,684,1524
HECTD3_2586.196,HECTD3,5,1
HECTD3_2586.211,HECTD3,1149,304
HECTD3_2586.262,HECTD3,418,6
HECTD3_2586.244,HECTD3,2407,1799
HECTD4_12855.1471,HECTD4,1817,1583
HECTD4_12855.1461,HECTD4,1516,2985
HECTD4_12855.416,HECTD4,854,1580
HECTD4_12855.1441,HECTD4,1640,538
HECTD4_12855.435,HECTD4,1286,939
HECTD4_12855.1437,HECTD4,961,446
HECTD4_12855.964,HECTD4,505,369
HECTD4_12855.947,HECTD4,824,136
HECTD4_12855.925,HECTD4,2098,1533
HECTD4_12855.907,HECTD4,981,176
HECTD4_12855.797,HECTD4,1237,468
HECTD4_12855.879,HECTD4,1182,1308
HECTD4_12855.864,HECTD4,1539,539
HECTD4_12855.832,HECTD4,1755,995
HECW1_4719.54,HECW1,3222,2970
HECW1_4719.65,HECW1,2165,1347
HECW1_4719.551,HECW1,600,691
HECW1_4719.268,HECW1,128,33
HECW1_4719.307,HECW1,813,1189
HECW1_4719.445,HECW1,588,705
HECW1_4719.328,HECW1,858,110
HECW1_4719.427,HECW1,2116,2377
HECW1_4719.422,HECW1,1013,596
HECW1_4719.355,HECW1,416,387
HECW1_4719.375,HECW1,1272,1549
HECW1_4719.385,HECW1,1131,721
HECW2_4719.624,HECW2,798,120
HECW2_4719.55,HECW2,2380,1440
HECW2_4719.568,HECW2,1341,914
HECW2_4719.545,HECW2,1139,1142
HECW2_4719.514,HECW2,1777,2175
HECW2_4719.501,HECW2,775,1105
HECW2_4719.194,HECW2,1300,1299
HECW2_4719.196,HECW2,1156,5076
HECW2_4719.466,HECW2,2228,915
HECW2_4719.221,HECW2,890,80
HECW2_4719.265,HECW2,1765,344
HECW2_4719.362,HECW2,1238,691
HECW2_4719.350,HECW2,1807,628
HECW2_4719.296,HECW2,1436,1961
HECW2_4719.304,HECW2,355,484
HECW2_4719.310,HECW2,1388,1029
HECW2_4719.324,HECW2,2031,2728
HERC1_14586.1637,HERC1,2317,1259
HERC1_14586.93,HERC1,1844,1251
HERC1_14586.1617,HERC1,2775,3082
HERC1_14586.362,HERC1,1573,1069
HERC1_14586.378,HERC1,804,218
HERC1_14586.1298,HERC1,1624,6770
HERC1_14586.617,HERC1,3897,3664
HERC1_14586.623,HERC1,1518,1111
HERC1_14586.634,HERC1,1311,1463
HERC1_14586.658,HERC1,1110,590
HERC1_14586.1167,HERC1,1676,2805
HERC1_14586.792,HERC1,3840,3782
HERC1_14586.809,HERC1,955,947
HERC1_14586.1075,HERC1,1719,253
HERC1_14586.1034,HERC1,3193,2282
HERC1_14586.1030,HERC1,2406,2253
HERC1_14586.1022,HERC1,567,164
HERC1_14586.908,HERC1,1275,1169
HERC1_14586.996,HERC1,1370,5739
HERC1_14586.942,HERC1,1379,828
HERC1_14586.977,HERC1,1674,1259
HERC1_14586.965,HERC1,1055,517
HERC1_14586.643,HERC1,854,2389
HERC1_14586.648,HERC1,933,963
HERC1_14586.663,HERC1,979,1126
HERC1_14586.671,HERC1,1959,1468
HERC1_14586.680,HERC1,1554,1069
HERC1_14586.703,HERC1,1558,247
HERC2_14505.102,HERC2,1418,1997
HERC2_14505.127,HERC2,1140,2509
HERC2_14505.1999,HERC2,884,469
HERC2_14505.192,HERC2,1298,429
HERC2_14505.1979,HERC2,2034,884
HERC2_14505.1608,HERC2,572,378
HERC2_14505.648,HERC2,2000,3301
HERC2_14505.1578,HERC2,671,105
HERC2_14505.1572,HERC2,696,1264
HERC2_14505.717,HERC2,1496,1280
HERC2_14505.1552,HERC2,343,101
HERC2_14505.776,HERC2,1386,292
HERC2_14505.971,HERC2,1882,2287
HERC2_14505.1050,HERC2,1088,1609
HERC2_14505.1277,HERC2,891,553
HERC2_14505.1108,HERC2,1141,1817
HERC2_14505.1236,HERC2,1,1
HERC2_14505.1222,HERC2,2139,1515
HERC2_14505.1213,HERC2,1264,54
HERC2_14505.1200,HERC2,558,1259
HERC2_14505.1194,HERC2,1031,405
HERC3_2799.4,HERC3,1067,2411
HERC3_2799.38,HERC3,2700,5814
HERC3_2799.51,HERC3,3485,7835
HERC3_2799.63,HERC3,1299,2058
HERC3_2799.71,HERC3,1003,150
HERC3_2799.103,HERC3,1608,905
HERC3_2799.109,HERC3,858,986
HERC3_2799.114,HERC3,3467,4434
HERC3_2799.209,HERC3,577,1043
HERC3_2799.203,HERC3,1470,541
HERC3_2799.149,HERC3,503,149
HERC3_2799.192,HERC3,602,322
HERC3_2799.160,HERC3,1147,1271
HERC3_2799.186,HERC3,1150,1601
HERC4_2385.218,HERC4,1641,1108
HERC4_2385.20,HERC4,537,138
HERC4_2385.73,HERC4,1452,1358
HERC4_2385.153,HERC4,3141,2974
HERC4_2385.89,HERC4,2016,269
HERC4_2385.93,HERC4,2443,3984
HERC4_2385.96,HERC4,3178,1129
HERC4_2385.99,HERC4,895,1308
HERC4_2385.101,HERC4,2163,2162
HERC4_2385.109,HERC4,1054,200
HERC4_2385.124,HERC4,1664,872
HERC4_3150.45,HERC4,835,2245
HERC5_3075.285,HERC5,1542,556
HERC5_3075.280,HERC5,1320,791
HERC5_3075.60,HERC5,1524,652
HERC5_3075.73,HERC5,1280,1681
HERC5_3075.134,HERC5,1408,288
HERC5_3075.143,HERC5,827,430
HERC5_3075.218,HERC5,2882,2038
HERC5_3075.212,HERC5,3600,2609
HERC5_3075.169,HERC5,1549,405
HERC5_3075.174,HERC5,2681,2485
HERC6_3069.19,HERC6,943,665
HERC6_3069.318,HERC6,2029,1175
HERC6_3069.48,HERC6,676,165
HERC6_3069.292,HERC6,874,344
HERC6_3069.290,HERC6,1797,1787
HERC6_3069.96,HERC6,354,175
HERC6_3069.100,HERC6,2458,624
HERC6_3069.222,HERC6,1054,602
HERC6_3069.217,HERC6,860,798
HERC6_3069.207,HERC6,1016,1228
HERC6_3069.157,HERC6,1696,186
HERC6_3069.201,HERC6,2236,1482
HERC6_3069.167,HERC6,2293,3498
HERC6_3069.175,HERC6,2059,772
HUWE1_13125.19,HUWE1,2061,382
HUWE1_13125.1783,HUWE1,1054,988
HUWE1_13125.50,HUWE1,2600,379
HUWE1_13125.1740,HUWE1,613,1
HUWE1_13125.1717,HUWE1,2440,715
HUWE1_13125.108,HUWE1,3532,696
HUWE1_13125.225,HUWE1,3092,244
HUWE1_13125.281,HUWE1,1253,1118
HUWE1_13125.568,HUWE1,509,225
HUWE1_13125.883,HUWE1,1744,126
HUWE1_13125.878,HUWE1,4152,409
HUWE1_13125.775,HUWE1,2081,36
HUWE1_13125.781,HUWE1,1225,75
HUWE1_13125.846,HUWE1,1077,1
HUWE1_13125.837,HUWE1,2412,55
HUWE1_13125.807,HUWE1,1146,886
ITCH_2712.275,ITCH,1542,558
ITCH_2712.12,ITCH,1035,148
ITCH_2712.212,ITCH,844,62
ITCH_2712.186,ITCH,1227,951
ITCH_2712.97,ITCH,973,569
ITCH_2712.179,ITCH,1630,1260
ITCH_2712.171,ITCH,1471,613
ITCH_2712.126,ITCH,696,318
ITCH_2712.160,ITCH,675,38
ITCH_2259.41,ITCH,1128,226
ITCH_2259.185,ITCH,1278,379
ITCH_2259.63,ITCH,2010,2039
NEDD4_3960.312,NEDD4,1509,1847
NEDD4_3960.299,NEDD4,3130,1691
NEDD4_3960.90,NEDD4,1665,1115
NEDD4_3960.104,NEDD4,1882,666
NEDD4_3960.118,NEDD4,1625,453
NEDD4_3960.123,NEDD4,1538,1879
NEDD4_3960.222,NEDD4,1379,966
NEDD4_3960.215,NEDD4,1156,365
NEDD4_3960.142,NEDD4,1988,2179
NEDD4_3960.205,NEDD4,2230,4592
NEDD4_3960.168,NEDD4,3725,2008
NEDD4_3960.176,NEDD4,1420,1238
NEDD4L_2565.0,NEDD4L,1696,335
NEDD4L_2565.335,NEDD4L,1496,2578
NEDD4L_2565.65,NEDD4L,804,318
NEDD4L_2565.84,NEDD4L,1987,3245
NEDD4L_2565.86,NEDD4L,1627,640
NEDD4L_2565.217,NEDD4L,1785,1643
NEDD4L_2565.209,NEDD4L,1943,1205
NEDD4L_2565.118,NEDD4L,1674,916
NEDD4L_2565.126,NEDD4L,1585,570
NEDD4L_2565.143,NEDD4L,681,98
NEDD4L_2565.147,NEDD4L,484,20
NEDD4L_2565.153,NEDD4L,811,608
NEDD4L_2565.160,NEDD4L,2753,4276
NEDD4L_2565.191,NEDD4L,4321,3127
SMURF1_2187.3,SMURF1,835,72
SMURF1_2187.13,SMURF1,1766,520
SMURF1_2187.286,SMURF1,1520,2189
SMURF1_2187.56,SMURF1,1610,294
SMURF1_2187.245,SMURF1,988,618
SMURF1_2187.82,SMURF1,1317,479
SMURF1_2187.214,SMURF1,1923,851
SMURF1_2187.206,SMURF1,1915,906
SMURF1_2187.111,SMURF1,2699,1770
SMURF1_2187.113,SMURF1,2364,968
SMURF1_2187.131,SMURF1,513,38
SMURF1_2187.178,SMURF1,427,7
SMURF1_2187.169,SMURF1,1500,460
SMURF1_2187.219,SMURF1,2249,1184
SMURF2_2247.11,SMURF2,2414,1459
SMURF2_2247.194,SMURF2,1708,699
SMURF2_2247.55,SMURF2,2047,289
SMURF2_2247.66,SMURF2,1111,1212
SMURF2_2247.154,SMURF2,1008,462
SMURF2_2247.81,SMURF2,2605,2802
SMURF2_2247.89,SMURF2,1799,1213
SMURF2_2247.100,SMURF2,915,1581
SMURF2_2247.136,SMURF2,1,1
SMURF2_2247.133,SMURF2,1118,325
SMURF2_2247.127,SMURF2,905,747
TRIP12_6123.10,TRIP12,1887,1646
TRIP12_6123.27,TRIP12,2453,1390
TRIP12_6123.30,TRIP12,3495,899
TRIP12_6123.41,TRIP12,1693,406
TRIP12_6123.142,TRIP12,1075,815
TRIP12_6123.268,TRIP12,2701,1397
TRIP12_6123.369,TRIP12,1247,114
TRIP12_6123.366,TRIP12,3017,890
TRIP12_6123.357,TRIP12,1973,5209
TRIP12_6123.350,TRIP12,1116,417
TRIP12_6123.309,TRIP12,2772,1019
TRIP12_6123.321,TRIP12,572,80
UBE3A_2628.56,UBE3A,2134,1852
UBE3A_2628.69,UBE3A,2371,6696
UBE3A_2628.80,UBE3A,2038,1745
UBE3A_2628.106,UBE3A,1409,1756
UBE3A_2628.118,UBE3A,1547,1251
UBE3B_3207.404,UBE3B,1929,1125
UBE3B_3207.273,UBE3B,1261,1053
UBE3B_3207.266,UBE3B,2017,724
UBE3B_3207.148,UBE3B,452,775
UBE3B_3207.157,UBE3B,375,67
UBE3B_3207.237,UBE3B,1776,2729
UBE3B_3207.168,UBE3B,1154,972
UBE3B_3207.214,UBE3B,2582,1028
UBE3B_3207.196,UBE3B,204,299
UBE3C_3252.342,UBE3C,901,1005
UBE3C_3252.8,UBE3C,1575,5093
UBE3C_3252.110,UBE3C,2996,1912
UBE3C_3252.232,UBE3C,75,4
UBE3C_3252.222,UBE3C,1185,2036
UBE3C_3252.144,UBE3C,1661,722
UBE3C_3252.147,UBE3C,1366,480
UBE3C_3252.200,UBE3C,1366,357
UBE3C_3252.166,UBE3C,894,768
UBE3C_3252.176,UBE3C,1371,1223
UBR5_8397.801,UBR5,1483,731
UBR5_8397.210,UBR5,2077,1579
UBR5_8397.214,UBR5,1454,1552
UBR5_8397.496,UBR5,1,1
UBR5_8397.417,UBR5,1273,494
UBR5_8397.421,UBR5,648,221
UBR5_8397.476,UBR5,1327,1372
UBR5_8397.473,UBR5,1503,301
UBR5_8397.446,UBR5,1146,375
UBR5_8397.461,UBR5,1064,145
WWP1_2769.230,WWP1,1460,1635
WWP1_2769.44,WWP1,3102,2499
WWP1_2769.89,WWP1,1863,779
WWP1_2769.93,WWP1,2261,845
WWP1_2769.103,WWP1,2418,1636
WWP2_2613.7,WWP2,1464,1423
WWP2_2613.14,WWP2,911,214
WWP2_2613.28,WWP2,741,161
WWP2_2613.389,WWP2,110,1
WWP2_2613.344,WWP2,2087,2758
WWP2_2613.72,WWP2,1785,447
WWP2_2613.91,WWP2,2509,527
WWP2_2613.120,WWP2,2189,2165
WWP2_2613.258,WWP2,1158,573
WWP2_2613.241,WWP2,2475,1279
WWP2_2613.229,WWP2,635,241
WWP2_2613.221,WWP2,1443,82
WWP2_2613.180,WWP2,1001,748
WWP2_2613.197,WWP2,1240,783
