sgRNA,Gene,HCT116-Ts13.initial,HCT116-Ts13.final
FBXO42_2154.16,FBXO42,290,1001
TBX21_E3_122.0,TBX21,289,1933
ZNF799_E4_1587.30,ZNF799,542,3253
FBXO25_7,FBXO25,268,3282
TRIM59_1212.7,TRIM59,642,3987
KMT2B_Phd2_E12_39.0,KMT2B,379,2847
TRIM55_1647.1,TRIM55,270,2094
SPIN2A_Spinlin129177_E1_777.33,SPIN2A,181,1629
ZNF575_E4_504.36,ZNF575,181,1667
MASP1_2187.223,MASP1,158,1245
ZNF497_E3_1158.17,ZNF497,127,901
ZNF776_E3_666.51,ZNF776,278,1320
ATR_PKc_E42_151.4,ATR,364,387
FBXO15_2,FBXO15,312,1645
SUV39H2_e3_105.1,SUV39H2,300,3542
SRY_E1_234.1,SRY,450,3123
JMJD8_E7_68.4,JMJD8,579,3506
PSEN1_1404.131,PSEN1,615,3265
STAT6_E9_185.26,STAT6,214,1777
KDM4B_e7_50.1,KDM4B,75,861
KCNG2_BTB19112_E1_1401.17,KCNG2,54,904
FBXO9_1344.26,FBXO9,192,985
ZNF215_E7_402.25,ZNF215,284,1619
PAK2_PKc_E12_100,PAK2,180,1468
UHRF2_2409.140,UHRF2,503,2502
KDM4A_tudor897953_E1_3195.236,KDM4A,47,537
TRIM39_1557.11,TRIM39,377,3490
USP21_1698.83,USP21,430,2108
FBXL5_2076.111,FBXL5,327,1695
SOCS6_1608.102,SOCS6,151,1323
RNF122_468.46,RNF122,125,1401
DTX4_1860.104,DTX4,273,3079
TWIST1_E1_168.3,TWIST1,153,1067
PSMA2_705.57,PSMA2,429,638
DCAF1_20,DCAF1,487,862
CFB_2295.203,CFB,420,3182
BARD1_2277.110,BARD1,137,252
RSPRY1_1731.90,RSPRY1,185,1137
TRIM72_1434.27,TRIM72,43,359
ZSCAN20_SANT_E6_478.12,ZSCAN20,156,738
CAD_6678.236,CAD,304,2123
PIK3R4_PKc_E4_93,PIK3R4,184,377
CDC23_1794.44,CDC23,582,997
ZNF25_E6_930.85,ZNF25,525,2995
RIOK3_PKc_E7_128.4,RIOK3,341,1640
CISH_828.44,CISH,368,2396
LRSAM1_2172.153,LRSAM1,144,926
RERE_SANT_E13_81.1,RERE,231,2146
RAB40B_837.131,RAB40B,86,1010
DESI1_507.9,DESI1,291,1171
TRIM15_1398.8,TRIM15,191,934
MEX3D_2001.99,MEX3D,183,1370
CHD4_D_e18_55.3,CHD4,486,736
CSDE1_E11_213.15,CSDE1,173,1227
PCGF1_780.87,PCGF1,139,716
ASB16_1362.95,ASB16,152,1142
HOXB7_E2_177.18,HOXB7,188,1156
ZSWIM2_1902.109,ZSWIM2,192,1154
ZNF696_E3_651.32,ZNF696,205,1435
JARID2_E17_108.5,JARID2,224,1893
ZNF460_E3_999.115,ZNF460,246,2343
HDX_E7_33.0,HDX,312,2991
PRDM12_E5_162.10,PRDM12,107,1368
NFXL1_2736.79,NFXL1,314,3062
ABHD17B_882.49,ABHD17B,298,2043
ENC1_BTB36144_E1_1770.5,ENC1,244,1754
MMP23B_168.19,MMP23B,276,762
IMMP2L_528.24,IMMP2L,302,2771
MARK2_PKc_E6_71.2,MARK2,217,1849
FBXL21_1305.22,FBXL21,428,1717
TULP2_E13_113.2,TULP2,220,1182
AREL1_2472.197,AREL1,79,480
VAX1_E2_188.24,VAX1,148,1394
NEK8_PKc_E1_41.4,NEK8,102,835
LYL1_E4_180.24,LYL1,93,493
ISX_E4_42.3,ISX,40,807
LTN1_5439.221,LTN1,350,2271
KLHL10_BTB29133_E1_1827.5,KLHL10,189,1233
PRSS22_954.166,PRSS22,336,1986
PRKAA2_PKc_E5_88.3,PRKAA2,362,2741
ZNF514_E5_498.0,ZNF514,347,1992
KMT2A_ePhd_E22_156.6,KMT2A,192,732
RNF224_471.21,RNF224,105,1170
CEBPE_E2_150.13,CEBPE,201,1369
DCAF1_19,DCAF1,196,300
SETDB1_E13_186.3,SETDB1,168,1088
FBXL7_1476.98,FBXL7,231,1841
MAST4_PKc_E19_102.3,MAST4,200,790
RNF157_2040.49,RNF157,172,1169
PSKH2_PKc_E2_667.73,PSKH2,134,977
PSMA4_786.23,PSMA4,389,1222
LCK_PKc_E12_132.1,LCK,121,911
IRF7_E2_189.16,IRF7,117,1506
HDGF_PWWP40108_E1_771.128,HDGF,82,775
FOXE3_E1_234.26,FOXE3,113,900
AURKB_PKc_E7_149.8,AURKB,250,2687
CPQ_1419.54,CPQ,234,2120
CLK1_PKc_E6_117.1,CLK1,98,463
SMYD5_SET1_e2__73.5,SMYD5,171,1963
LHX3_E4_135.5,LHX3,227,1905
FBXO38_5,FBXO38,530,4046
KDM4C_ePhd_E17_109.8,KDM4C,223,1548
ZNF169_E5_1002.85,ZNF169,242,2017
BIRC6_14574.698,BIRC6,210,1653
TBX20_E3_165.4,TBX20,231,2162
BNC2_E6_176.8,BNC2,80,857
TRIM47_1917.419,TRIM47,555,3997
VSX2_E4_42.0,VSX2,393,3003
ZNF500_E6_330.21,ZNF500,109,667
ZKSCAN8_E7_744.65,ZKSCAN8,313,1655
CHD1L_Macro716866_E1_2694.188,CHD1L,315,1668
IRF2BP1_1755.2,IRF2BP1,226,1333
GAK_PKc_E6_126.13,GAK,111,835
IRX4_E6_180.28,IRX4,61,891
AKAP1_tudor764809_E1_2712.197,AKAP1,330,1289
KCTD11_BTB2270_E1_699.142,KCTD11,102,673
TRIM55_1647.211,TRIM55,338,2182
ZNF165_E4_327.5,ZNF165,616,5066
SOCS5_1611.83,SOCS5,162,1029
CHD9_Chromo_E6_39.0,CHD9,352,3350
TRIM38_1398.55,TRIM38,176,1531
ZNF737_E4_1161.87,ZNF737,209,1797
L3MBTL4_MBT57149_E1_1872.208,L3MBTL4,168,1380
NKX1_1_E2_177.3,NKX1,423,2303
ARID3A_E5_184.16,ARID3A,292,1463
PRSS1_744.27,PRSS1,278,2239
ASB1_1008.96,ASB1,287,1628
CBX4_Chromo_E3_66.0,CBX4,79,735
ZBTB41_BTB77173_E1_2730.159,ZBTB41,38,686
ZNF701_E5_795.30,ZNF701,751,3448
CNDP2_1428.206,CNDP2,345,2286
EGFR_PKc_E18_75.5,EGFR,294,1524
RNASEL_PKc_E2_358.13,RNASEL,125,971
EBF1_E12_51.1,EBF1,250,2214
ALX3_E2_135.10,ALX3,180,1100
CUL5_2343.132,CUL5,68,559
EPHB4_PKc_E11_43.2,EPHB4,248,1162
NFX1_E14_120.10,NFX1,408,2970
HERC1_14586.1030,HERC1,245,1550
BRAP_1779.134,BRAP,445,884
BCL6B_E7_131.12,BCL6B,133,1060
CPA1_1260.149,CPA1,443,3389
SP1_E5_200.13,SP1,336,2083
NHLH2_E3_162.0,NHLH2,125,695
FBXO41_2628.567,FBXO41,171,1091
IRF3_E2_153.14,IRF3,121,1213
KCTD11_BTB2270_E1_699.4,KCTD11,264,1893
USP24_87.3,USP24,434,2899
BMP2K_PKc_E3_106.5,BMP2K,119,1011
FANCL_1143.83,FANCL,442,2350
RNF167_1053.176,RNF167,147,2099
PRCP_1554.14,PRCP,134,1223
ZNF577_E7_657.13,ZNF577,307,1943
ZCWPW1_PWWP313416_E1_1947.66,ZCWPW1,176,1605
KLF11_E3_31.0,KLF11,308,2021
BRWD1_BD2_e36_153.1,BRWD1,249,2145
THOP1_2070.153,THOP1,325,1705
RFFL_1092.161,RFFL,99,653
LZTR1_BTB433573_E1_2523.13,LZTR1,88,469
DIDO1_Phd_E3_362.0,DIDO1,104,688
RNF20_2928.181,RNF20,369,1211
SOX4_E1_216.5,SOX4,88,657
SCML2_MBT36131_E1_2103.238,SCML2,158,538
PAK1_PKc_E12_100,PAK1,87,954
UBE2Z_1065.157,UBE2Z,133,544
HOXB1_E2_168.8,HOXB1,2,4
ZMPSTE24_142.5,ZMPSTE24,681,3120
FAM105A_171.7,FAM105A,171,1723
CCNB1IP1_834.64,CCNB1IP1,255,1448
ADCK4_PKc_E9_82.4,ADCK4,105,1350
RNF39_1263.212,RNF39,46,270
LIMK2_PKc_E13_56,LIMK2,241,1501
RNF113B_969.116,RNF113B,339,902
SUV420H1_e9_105.5,SUV420H1,618,2942
RFPL3_954.120,RFPL3,565,1967
BRCA1_5592.445,BRCA1,250,1426
ZBTB46_E5_96.1,ZBTB46,154,1762
RFPL3_954.115,RFPL3,507,1245
PJA1_1368.109,PJA1,154,864
ZNF670_E4_498.16,ZNF670,184,2225
TFAP2A_E4_140.12,TFAP2A,137,886
AMHR2_PKc_E11_108.5,AMHR2,179,1397
MIB2_3213.393,MIB2,149,1163
TBX15_E5_168.7,TBX15,452,3356
ASB18_1401.208,ASB18,24,457
WSB2_1266.181,WSB2,164,2017
CBX3_Chromo_E4_67.1,CBX3,213,2285
TRRAP_PKc_E69_185.6,TRRAP,168,1243
CCNB1IP1_834.75,CCNB1IP1,206,2471
TYK2_PKc2_E21_119.1,TYK2,114,733
CAMKK2_PKc_E6_134.7,CAMKK2,55,345
KLF6_E3_65.6,KLF6,86,1357
ETV6_E6_141.12,ETV6,277,1924
ELF1_E7_188.16,ELF1,157,1826
RNF25_1380.251,RNF25,469,3107
VPS41_2565.163,VPS41,471,3191
RNF17_tudor9671013_E1_4872.104,RNF17,246,2932
FBXO11_2784.109,FBXO11,239,2154
CUL9_7554.1217,CUL9,236,2200
VPS11_2825.171,VPS11,183,1511
DCAF12L1_1392.233,DCAF12L1,118,800
ZFAT_E6_1390.211,ZFAT,99,382
ZXDA_E1_384.11,ZXDA,139,1111
MTF2_Phd1_E5_86.0,MTF2,267,2172
PDGFRA_PKc_E14_111.9,PDGFRA,174,2314
PROX2_E3_195.3,PROX2,145,1122
TFDP3_E1_249.24,TFDP3,83,868
SMURF1_2187.219,SMURF1,377,1659
ALX4_E2_135.12,ALX4,192,1644
OSR2_E3_101.7,OSR2,308,1469
RNF17_tudor14841531_E1_4872.179,RNF17,227,1908
SNAPC4_SANT4_E14_68.5,SNAPC4,159,229
ZNF785_E3_495.55,ZNF785,112,627
ERF_E3_70.4,ERF,255,2386
NFATC3_E4_200.10,NFATC3,246,1588
AK2_PKc_E6_159.17,AK2,106,989
FOXP1_E17_102.3,FOXP1,189,1232
TLX3_E2_167.0,TLX3,152,1212
ACY3_960.16,ACY3,108,1174
MTA2_SANT_E10_57.3,MTA2,440,2334
ZNF84_E5_1578.117,ZNF84,113,587
ZNF254_E6_1326.13,ZNF254,752,6065
RNF217_1629.146,RNF217,253,2393
ZFP36_E2_195.2,ZFP36,374,1771
ZMYND11_Phd_E4_132.5,ZMYND11,326,1651
NRBP2_PKc_E6_95.1,NRBP2,245,1566
SIRT7_e5_73.1,SIRT7,637,3008
TRAF6_1569.111,TRAF6,121,971
MYNN_BTB14111_E1_1833.7,MYNN,81,800
EIF2AK1_PKc_E10_112.5,EIF2AK1,195,1407
ATF6B_E10_162.0,ATF6B,515,2576
ZNF837_E3_690.21,ZNF837,142,783
HUWE1_13125.225,HUWE1,746,1458
LNX2_2073.233,LNX2,284,1488
VRK3_PKc_E9_106.14,VRK3,310,1715
ATF5_E4_189.22,ATF5,282,1632
ZNF821_E7_165.14,ZNF821,417,3508
HELLS_H_e19_117.1,HELLS,136,354
CHD5_Phd_E8_135.7,CHD5,189,1850
CPD_4143.82,CPD,166,1013
ADAMTS13_4284.79,ADAMTS13,188,1352
PDK4_PKc_E5_59,PDK4,213,1443
KLHL32_BTB32137_E1_1863.5,KLHL32,331,1687
ZNF785_E3_495.98,ZNF785,38,580
C17orf49_SANT_E3_98.0,C17orf49,150,560
DMTF1_SANT2_E13_175.5,DMTF1,125,677
USPL1_3279.55,USPL1,432,852
ZSCAN9_E5_69.0,ZSCAN9,50,842
THAP5_E1_74.2,THAP5,144,1045
WNK4_PKc_E4_158.14,WNK4,137,1062
ZNF229_E6_1239.139,ZNF229,472,3390
TRAF3_1707.9,TRAF3,219,1210
SPPL2C_2055.36,SPPL2C,332,2676
ZNF501_E3_582.33,ZNF501,226,2543
LMTK3_PKc_E10_122.12,LMTK3,120,1138
ZNF345_E3_1242.33,ZNF345,239,1860
TSHZ3_E2_207.6,TSHZ3,125,758
HECW2_4719.624,HECW2,131,1480
MYNN_E5_179.2,MYNN,387,1975
ZFP36L2_1485.269,ZFP36L2,335,1378
PBRM1_Bah9571049_E1_4749.115,PBRM1,207,1020
NCOR2_SANT_E16_158.13,NCOR2,70,371
ZNF8_E4_699.90,ZNF8,223,2151
GZMH_741.69,GZMH,275,1536
PIM2_PKc_E3_51.1,PIM2,56,413
MMP9_2124.77,MMP9,95,478
SREBF2_E5_103.1,SREBF2,124,701
FOXQ1_E1_237.35,FOXQ1,106,1188
USP54_135.6,USP54,204,1570
DEAF1_E5_140.0,DEAF1,80,660
ZNF683_E6_141.20,ZNF683,94,1229
E2F4_E2_110.9,E2F4,171,1766
ZSCAN5A_E5_327.21,ZSCAN5A,163,1402
ARID2_E3_98.2,ARID2,209,1406
KDM2B_12,KDM2B,358,2085
KDM4C_tudor935990_E1_3171.195,KDM4C,194,1765
CDH1_2649.100,CDH1,309,1515
GGT1_1710.1,GGT1,28,330
ZSCAN9_E5_327.27,ZSCAN9,375,1897
NSD1_PWWP17541848_E1_8091.714,NSD1,167,541
SYVN1_1854.42,SYVN1,283,1750
MYLK3_PKc_E6_94,MYLK3,277,2184
ZFP1_E4_723.7,ZFP1,136,1072
RAD54L2_D_e8_134.9,RAD54L2,209,1693
HECW2_4719.514,HECW2,284,2160
SOCS7_1746.165,SOCS7,158,1038
PAX6_E6_216.13,PAX6,120,657
DTL_2193.56,DTL,168,1115
ZBTB46_BTB21126_E1_1770.23,ZBTB46,273,1928
ZNF598_2715.470,ZNF598,174,1057
NPEPL1_1572.24,NPEPL1,37,316
EIF2AK1_PKc_E6_81.2,EIF2AK1,269,1863
TDRD6_tudor10371080_E1_6291.465,TDRD6,378,2408
ASB10_1404.183,ASB10,319,1882
FBXL12_981.167,FBXL12,129,739
KLF1_E3_137.16,KLF1,47,361
ZNF671_E4_573.9,ZNF671,238,1706
CUL9_7554.564,CUL9,483,2490
ARID4B_tudor58113_E1_3939.13,ARID4B,195,1016
TRIM47_1917.11,TRIM47,26,304
NFAT5_E6_114.1,NFAT5,114,1136
BACH2_BTB27133_E1_2526.25,BACH2,142,1207
TADA2B_E2_73.9,TADA2B,320,1293
SPOP_BTB190297_E1_1125.6,SPOP,343,1525
RPS6KL1_PKc_E6_133.12,RPS6KL1,97,559
ZNF285_E5_1002.0,ZNF285,62,779
RNF4_573.38,RNF4,324,508
NR4A2_E3_84.6,NR4A2,166,1134
RELA_E3_132.3,RELA,93,896
ZFPL1_933.178,ZFPL1,22,371
ECEL1_2328.387,ECEL1,327,1929
HMGXB4_E6_79.4,HMGXB4,281,1239
HABP2_1683.114,HABP2,307,1266
E2F2_E3_194.0,E2F2,659,3519
ZNF160_E7_1665.108,ZNF160,608,4165
MAP2K3_PKc_E5_120.9,MAP2K3,40,300
KMT2D_16614.84,KMT2D,270,1616
MAK_PKc_E3_55.1,MAK,357,2422
TFAP2A_E7_217.23,TFAP2A,101,1309
PASK_PKc_E12_81,PASK,41,283
FBXW2_1365.139,FBXW2,207,1641
LONRF3_2280.59,LONRF3,178,1268
RUNX3_E2_126.1,RUNX3,166,1187
HOPX_E4_42.2,HOPX,167,1794
PRDM8_e8_135.11,PRDM8,279,1544
AKT3_PKc_E9_129.5,AKT3,227,1540
DCAF11_1641.83,DCAF11,238,1306
TRIM69_1503.155,TRIM69,378,3076
TRIM38_1398.147,TRIM38,210,1081
ZBTB21_BTB20120_E1_3201.33,ZBTB21,258,1678
MAP3K4_PKc_E21_71.2,MAP3K4,304,2186
BRSK1_PKc_E6_34,BRSK1,95,760
ZBTB7B_BTB58178_E1_1722.39,ZBTB7B,162,1562
ADAM19_2757.48,ADAM19,325,1886
KDM5A_Phd2_E23_159.11,KDM5A,278,1303
NFYB_E4_75.4,NFYB,438,2749
CTSD_1239.5,CTSD,323,2026
ALX3_E2_135.16,ALX3,552,2823
ZNF554_E5_498.45,ZNF554,286,2664
PRSS54_1188.136,PRSS54,164,1093
ZNF570_E6_834.68,ZNF570,656,4331
ZSCAN32_E7_555.69,ZSCAN32,69,676
CCNF_2361.193,CCNF,91,945
PRSS36_2568.31,PRSS36,344,2881
DTX3L_2223.79,DTX3L,340,2818
SOX11_E1_216.2,SOX11,447,2156
SP140_Phd_E23_101.0,SP140,104,648
RIOK1_PKc_E7_113.4,RIOK1,197,898
ZNF581_E2_246.5,ZNF581,169,1268
KCTD8_BTB46143_E1_1422.35,KCTD8,169,1284
RNF123_3945.332,RNF123,278,1661
ZNF283_E7_1077.104,ZNF283,385,3512
BHLHE23_E1_171.0,BHLHE23,167,1293
TPSB2_828.17,TPSB2,383,1388
KCNA6_BTB43134_E1_1590.321,KCNA6,117,823
UBE2A_459.19,UBE2A,275,1246
SETDB1_tudor348400_E1_3876.75,SETDB1,267,608
CREB3L2_E8_69.2,CREB3L2,307,1532
TWIST1_E1_168.17,TWIST1,140,1306
GTF3C4_e4_89.5,GTF3C4,250,1211
POMK_PKc_E5_705.7,POMK,304,2051
CARHSP1_E4_103.12,CARHSP1,385,2425
SIRT4_e4_158.10,SIRT4,222,1005
DCAF10_1680.129,DCAF10,128,742
USP17L10_1593.36,USP17L10,441,1501
ZNF175_E5_1245.21,ZNF175,424,2978
ZNF772_E5_582.35,ZNF772,311,2257
MYF6_E1_177.12,MYF6,97,1111
ZNF814_E3_1911.133,ZNF814,123,441
KEAP1_BTB67179_E1_1875.299,KEAP1,289,1791
PAX6_E5_129.12,PAX6,156,1583
PSMD14_933.12,PSMD14,249,1358
HOXA9_E2_171.5,HOXA9,340,3034
USP28_3234.286,USP28,429,3631
KLHL25_BTB36144_E1_1770.303,KLHL25,88,745
TMPRSS5_1374.72,TMPRSS5,67,455
ZNF467_E5_1212.211,ZNF467,397,1944
MSC_E1_180.0,MSC,59,497
NACC2_BTB20120_E1_1764.16,NACC2,60,474
ELK3_E2_153.8,ELK3,192,1221
ALX1_E2_135.12,ALX1,131,1047
FBXL21_6,FBXL21,307,3170
MASTL_PKc2_E12_128.1,MASTL,183,1309
MAPK9_PKc_E6_166.16,MAPK9,125,1097
KDM7A_Phd_E2_70.0,KDM7A,232,1272
ZNF112_E5_1077.2,ZNF112,504,3943
TSC22D4_E5_162.3,TSC22D4,255,1643
REN_1221.81,REN,312,1764
PAX8_E3_166.8,PAX8,21,372
MARCH11_1209.71,43535,270,2809
TRIM16_1695.34,TRIM16,308,1941
MAP3K10_PKc_E2_181.22,MAP3K10,166,1838
MBD2_MBD_E2_100.7,MBD2,276,1069
ZNF311_E7_1152.56,ZNF311,138,939
TDRD1_tudor9941040_E1_3570.126,TDRD1,106,1136
ZNF155_E5_750.67,ZNF155,762,3456
DCLK1_PKc_E11_147.4,DCLK1,61,619
MDM2_1335.61,MDM2,280,1765
DCAF6_2856.250,DCAF6,427,2798
WHSC1_PWWP218337_E1_4098.43,WHSC1,197,1624
CDK16_PKc_E5_36,CDK16,321,1365
ZNF311_E7_1152.130,ZNF311,117,987
TRIM23_1725.133,TRIM23,485,3596
KMT2A_Phd1_E11_105.11,KMT2A,286,504
SIX1_E1_156.6,SIX1,333,2190
FBXO41_2628.184,FBXO41,79,1258
USP26_2742.111,USP26,302,1819
CUL9_7554.699,CUL9,397,2885
ZNF317_E7_1077.48,ZNF317,137,1264
KBTBD4_BTB62156_E1_1605.18,KBTBD4,116,752
FBXL5_2076.161,FBXL5,89,1005
FBXO32_6,FBXO32,90,648
RNF31_2766.277,RNF31,201,1514
GMCL1_BTB101207_E1_1548.116,GMCL1,144,929
ZSCAN4_E5_321.18,ZSCAN4,95,1148
CDKL5_PKc_E4_46,CDKL5,186,1768
ADAM33_2442.417,ADAM33,179,1166
VAX1_E3_123.7,VAX1,89,905
OTP_E2_132.8,OTP,185,1051
KDM7A_Phd_E1_80.4,KDM7A,202,2138
ARID4B_Chromo_E17_108.5,ARID4B,56,490
RBCK1_1533.102,RBCK1,250,1161
RNASEL_PKc_E3_86.3,RNASEL,66,609
STK3_PKc_E7_165.7,STK3,283,2079
CPA4_1266.56,CPA4,106,1317
KLHL26_BTB56157_E1_1848.328,KLHL26,104,730
MAX_E4_66.7,MAX,389,915
FBXL2_1272.19,FBXL2,312,2077
ZNF792_E4_750.62,ZNF792,88,629
DTX3_1053.59,DTX3,227,923
SCAF11_4392.9,SCAF11,446,3805
SRPK3_PKc_E9_133.19,SRPK3,167,1966
SSRP1_E14_144.15,SSRP1,277,780
DPP8_2697.135,DPP8,263,2807
E4F1_E7_173.23,E4F1,601,2873
ZNF479_E5_990.30,ZNF479,556,4169
ZNF517_E5_891.86,ZNF517,83,460
MLXIP_E14_63.1,MLXIP,269,2187
MMP26_786.64,MMP26,247,2253
RNF183_579.105,RNF183,184,1285
BAZ2A_Phd_E26_141.13,BAZ2A,337,2136
PDZRN3_3201.9,PDZRN3,117,1058
ZNF583_E5_1056.65,ZNF583,204,1296
SETD6_e5_121.2,SETD6,265,1668
KLF1_E2_75.0,KLF1,80,671
MAPK14_PKc_E2_130.3,MAPK14,122,1127
SETD8_e8_158.5,SETD8,138,949
ZNF90_E4_996.22,ZNF90,274,2493
TUB_E12_172.0,TUB,480,2397
FAM105A_129.7,FAM105A,333,2031
TMPRSS12_1047.111,TMPRSS12,462,3788
ASB6_1266.105,ASB6,369,2285
ZBTB18_E2_69.3,ZBTB18,175,1698
MAFA_E1_273.36,MAFA,378,945
PRSS53_1662.27,PRSS53,335,2085
SOX13_E13_107.6,SOX13,361,2737
AHR_E2_126.9,AHR,143,1330
KBTBD12_BTB32127_E1_1872.174,KBTBD12,419,2309
ATG4B_1182.157,ATG4B,226,1884
CSNK2A1_PKc_E10_102.7,CSNK2A1,185,552
NR5A1_E4_71.2,NR5A1,299,1569
CPQ_1419.48,CPQ,363,2998
NEUROG1_E1_180.10,NEUROG1,123,779
HIVEP1_E6_176.11,HIVEP1,289,2346
MAFK_E3_210.20,MAFK,299,1442
PDPK1_PKc_E2_48,PDPK1,144,1062
USP1_2358.16,USP1,223,498
ZSCAN12_E4_1068.44,ZSCAN12,430,2957
ZNF781_E4_303.20,ZNF781,116,1249
JAK3_PKc2_E19_190.1,JAK3,136,1310
ZBTB40_E18_164.19,ZBTB40,487,3036
KAT7_E4_37.1,KAT7,198,1131
ZNF669_E4_498.29,ZNF669,238,2157
CPB1_1254.64,CPB1,189,1197
NKX2_8_E2_171.9,NKX2,254,1389
KMT2C_Phd3_E11_82.0,KMT2C,507,3212
AKT1_PKc_E10_129.13,AKT1,200,1446
ZNF670_E4_498.22,ZNF670,137,582
SPDEF_E6_173.18,SPDEF,453,3525
HELT_E2_105.6,HELT,106,778
RNF180_1779.94,RNF180,240,1759
FOXO1_E1_153.2,FOXO1,156,1478
ZNF529_E6_1119.83,ZNF529,484,2682
E4F1_E7_173.22,E4F1,467,1062
EBF4_E3_157.15,EBF4,289,2032
MLLT3_Yeats29112_E1_1707.142,MLLT3,228,1250
RNF4_573.27,RNF4,279,1958
SPI1_E5_261.21,SPI1,330,1732
TRIM52_894.131,TRIM52,74,460
SOX21_E1_216.9,SOX21,230,1184
MIXL1_E1_135.3,MIXL1,235,1352
DCAF12L1_1392.122,DCAF12L1,255,1637
SMURF1_2187.178,SMURF1,62,675
MME_2253.8,MME,281,2606
MAP3K1_4539.112,MAP3K1,255,1633
TPSG1_966.46,TPSG1,178,1001
CAPN12_2160.446,CAPN12,188,892
FBXW12_1395.0,FBXW12,141,1666
RNF32_1089.91,RNF32,192,1928
DTX4_1860.350,DTX4,299,1708
NEURL1_1725.145,NEURL1,229,1322
ZNF555_E4_1170.104,ZNF555,306,2239
TRIM73_1,TRIM73,362,2322
PKNOX2_E10_72.0,PKNOX2,181,1629
TPSD1_729.58,TPSD1,448,1178
ZNF284_E5_1296.39,ZNF284,190,2196
PRSS38_981.25,PRSS38,133,1034
ZNF14_E4_1155.49,ZNF14,611,4408
ZNF785_E3_495.40,ZNF785,113,693
PCSK6_2910.143,PCSK6,274,1958
STUB1_696.51,STUB1,382,2483
HDAC4_e19_56.3,HDAC4,337,2738
MKRN2_1251.41,MKRN2,226,2284
WEE1_PKc_E5_122.1,WEE1,180,807
CBX6_Chromo_E2_44.5,CBX6,66,772
HSF4_E4_109.0,HSF4,196,1094
NFATC4_E5_200.8,NFATC4,295,1670
FBXL3_1287.8,FBXL3,328,1324
CXXC1_Phd_E3_97.16,CXXC1,582,958
NFATC2_E5_173.0,NFATC2,184,1382
UBE2Q1_1269.123,UBE2Q1,119,828
ZNF564_E4_1317.86,ZNF564,478,1896
DPP4_2301.106,DPP4,171,1278
MEX3A_1563.84,MEX3A,96,460
GCK_PKc_E3_155.17,GCK,272,1526
ULK4_PKc_E4_140.4,ULK4,157,1093
HOXD11_E2_171.9,HOXD11,44,544
PHRF1_4950.1066,PHRF1,504,2318
ELF3_E8_188.9,ELF3,367,2248
ZNF764_E3_489.74,ZNF764,125,666
CDKL1_PKc_E5_201.9,CDKL1,137,1387
ZNF329_E4_1050.88,ZNF329,79,356
BIRC7_897.104,BIRC7,116,645
DCAF1_7,DCAF1,193,1644
CUL7_5349.285,CUL7,214,1630
E2F6_E3_194.4,E2F6,309,1136
ZNF737_E4_1161.81,ZNF737,314,2385
BRPF1_Phd_E3_186.17,BRPF1,168,1086
VPS41_2565.125,VPS41,170,1228
ZNF267_E4_1101.52,ZNF267,242,2706
SH3RF3_2649.230,SH3RF3,268,1194
ZNF675_E4_1164.54,ZNF675,194,2266
ZNF593_E1_200.0,ZNF593,174,1730
SENP7_3153.99,SENP7,229,1877
CUL4B_2742.129,CUL4B,154,1393
NEDD4_3960.104,NEDD4,352,1700
ZBTB34_E2_156.9,ZBTB34,233,962
ADAMTS8_2670.136,ADAMTS8,264,1651
DCAF17_1362.25,DCAF17,334,1754
INSM1_E1_675.1,INSM1,62,486
PLAGL2_E3_457.30,PLAGL2,103,697
ZNF764_E3_489.11,ZNF764,136,1257
ASB15_1767.89,ASB15,240,2083
FOSL1_E3_63.2,FOSL1,279,714
MYF5_E2_76.0,MYF5,441,2933
TSSK1B_PKc_E1_789.43,TSSK1B,451,4031
PBRM1_BD4_e15_277.0,PBRM1,63,876
PSMD14_933.65,PSMD14,350,574
TMEM129_1089.115,TMEM129,351,2554
CAD_6678.759,CAD,274,1574
YY1_E4_69.0,YY1,506,1774
ATM_PKc_E62_36,ATM,232,833
CUL1_2331.72,CUL1,174,586
SOX7_E2_107.9,SOX7,152,967
PHF14_ePhd_E7_138.13,PHF14,157,756
CHD8_Chromo_E7_56.0,CHD8,176,2242
ZNF425_E4_1131.122,ZNF425,78,645
AKT3_PKc_E5_132.2,AKT3,212,1530
RNF182_744.5,RNF182,326,2538
MEX3C_1980.174,MEX3C,321,1735
CIT_PKc_E7_94,CIT,326,1597
KMT2A_BD_e17_111.1,KMT2A,512,2322
ASB15_1767.49,ASB15,494,4117
CASP4_966.52,CASP4,507,3277
YOD1_915.3,YOD1,358,2256
MYCBP2_14037.1034,MYCBP2,172,1262
ST14_2568.207,ST14,237,1628
KLHL35_BTB3170_E1_1752.345,KLHL35,19,63
CPM_1332.116,CPM,270,1866
HES6_E2_87.1,HES6,77,1086
HES2_E3_69.2,HES2,393,1230
PRSS8_1032.139,PRSS8,371,2518
ZFPL1_933.83,ZFPL1,161,994
ZNF331_E7_993.113,ZNF331,165,1295
RNF222_663.4,RNF222,196,1029
MTF2_tudor4595_E1_1782.15,MTF2,338,2374
PRMT2_e6_162.11,PRMT2,330,1149
PCSK7_2358.125,PCSK7,163,1186
ZFP92_E4_657.53,ZFP92,158,1406
FOLH1B_1329.3,FOLH1B,231,1172
RNF19B_1764.228,RNF19B,331,1996
TTN_PKc_E358_736.24,TTN,134,1336
